,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,-0.00036725597432608567,,,,,-0.020120871660662485,,-0.04448416405668773,
BMP1,-0.015202293233408012,-0.04584713978972966,0.06659946975234121,0.13937725849668944,0.02203664355468988,0.03389566709697477,0.024248216785613265,-0.05622441111663107,0.08155718535178727,-0.04498766654215376,0.0041857810359232405,0.06653053138360306
NDP,0.04166466844974795,0.01881603922125182,-0.003009542676198037,-0.003703291215857432,0.03294611541420485,0.017267081862971843,-0.008281483902656366,0.06429805003707374,0.02497740085949909,0.03626744832409612,0.10091431846306634,0.11798061270241801
TNFSF18,0.038947346548576144,,,-0.034870482828507084,0.06640207777277203,,,,0.07471381337823768,,0.026666838241911517,-0.049509401308571635
RTN4,-0.06006844710697718,0.021995681563929347,-0.0004315893036799522,-0.17506847127026812,-0.026161402611131437,0.0008303242507070245,-0.04737102812196552,-0.0032207348286337556,0.009078380661915507,0.10001439944509767,-0.00461911980698352,-0.12451750603338538
HEBP1,-0.00727076851490729,-0.0009314485831702949,0.024229857915192825,0.04747454033436206,0.03604423267079447,-0.021749707761548467,0.02454825293652056,0.04129050422797076,-0.027452102581608934,-0.0797247617176249,0.07934470349255117,0.06389095291245761
WNT7B,-0.021994754645997663,-0.02722853739949015,0.07062223550519414,-0.07821792171655904,-0.03177941934537371,-0.01108347965141775,0.04535816341149849,0.06199236626509984,-0.03117145260397728,0.11953793622686583,0.03654245785001383,-0.04091429058177529
PTMA,0.005708505353882429,-0.08392983909734489,-0.001030099552445029,-0.09320181674063505,-0.08288706481193372,-0.0006497057560240294,-0.10229820275652676,0.005316371451768501,-0.028875971208543058,-0.01014282813691227,-0.1427843415774216,-0.022589161727758097
FASLG,,,,,,,,,,,0.01727050161605446,
CEACAM1,0.019199553818426137,0.0278941784841638,-0.019007787166793657,-0.020617162828054616,-0.03409685912904652,,-0.02789062767739165,-0.0182411035764147,0.07426197599161041,-0.017163928396483053,-0.049929895388397316,
PDAP1,0.05539491651661984,0.0020789176080475463,-0.0029054129702836724,0.13181645567078665,0.002254152605986992,0.048954718346271985,0.05275773228680845,-0.011202040166346601,0.09937544251352823,-0.0038771454010604087,-0.008106887910346758,0.02573474454515763
QDPR,0.04409513268219828,0.03467223037072316,0.019985587594891354,-0.11581649563111758,0.0006915026117113663,0.018573196026315228,-0.04264422611638432,0.059454848869319996,-0.028712540012938714,-0.019505210616621683,0.08320413465866493,-0.0716474217552495
POMC,0.036714826760569315,-0.0381689185336976,0.02396038289240244,0.03498007598232164,-0.014424102065247399,0.0327610012707241,0.1647847877737606,0.05627904714467858,-0.004406228016714217,-0.028077932106352958,0.08137191346948837,-0.03889654697973857
CCL18,0.016434983839739063,,,,,,0.07366733940696653,-0.04437949904096319,,0.05726103753816867,,
CCL17,,0.049734840945310325,,,0.05468585989593154,0.07010340175348084,-0.01978705039278381,-0.04608607509887135,-0.007114233932130221,,-0.008957699264154278,
VEGFD,-0.028263505687775338,0.09645082109167866,-0.016072477509902823,0.0686646628285407,0.03839100237265391,-0.01006249552676393,,0.08306548754425164,0.007697361962073908,,,
TNFSF13,0.0012065444831428477,-0.01638682096157479,,,,,-0.03796837764318605,0.05424324601275755,0.04148191960506558,-0.01927394121925446,0.034535596901525856,0.05966354793924483
WNT5A,0.0010646867175169868,0.026147345281237074,0.04355817559675579,0.10763827894788162,0.0440854663120189,0.02809445452951564,-0.005066252712276277,-0.049004937190797904,-0.0462958432839283,0.029544858712575114,0.031128846629430232,0.04356920194404836
