,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,0.02844149811742838,,,,,,,,,,,0.04738258765508028,,,-0.03129172223979534,,
BMP1,0.011221229877091943,0.03572093509531483,-0.03739834823377464,-0.01629420681710074,0.015694652234033265,0.02581063648431214,0.10386107988974205,-0.0538045296468938,0.06350718833380556,0.004747292656027726,0.07346418877582513,0.06255985860325702,0.07657039960551604,0.05248632021809913,-0.041409835993368324,-0.047909725846833284,0.005086240055475124,0.024140034010493697,-0.0749877904959974,0.0938077623335557,-0.07237739365990961,-0.007249028637436227,-0.009474693842272843
NDP,0.07296205722251323,0.03547491210605794,0.0566737319743144,0.0466806564677465,0.04978160870077402,0.015896475231660677,0.03573245372079637,-0.01639986423711205,-0.004284226559425141,0.07911875836714498,0.07725216135678578,-1.237960422583724e-05,0.12155562147374926,0.08031575378296865,0.012118281060963031,0.009648373475437408,0.09536551119583057,-0.023908988872266328,0.060146799514700484,0.1151497761206412,-0.01439323817838935,0.04686078008797612,0.062438461566560924
TNFSF18,0.05866934868867915,0.029905269004626117,0.028742311645474083,0.08261347692178483,,0.031224146686042193,0.005811999516301287,0.03479987507005082,,,,0.06386172804381547,,0.05309684439559475,,,,-0.06414439928436706,,-0.05877698355657196,-0.03583178156826484,-0.00781288819412456,
IL36G,,,,,,,,,,,-0.027247122962170647,,,,,,,,,,,,
RTN4,-0.07000362984973461,-0.04996018404972076,-0.0659787449834486,-0.012285056423518244,0.020825016098864273,0.03226859547008486,-0.13369769727612194,0.0433758732698627,0.006585741052449264,0.016499912791333577,0.012282922342642357,-0.01079721077337425,-0.04408953704181388,-0.07201470285943422,-0.03333897162593039,-0.059488714717721804,-0.07162015340140315,-0.06685781798934981,0.041999075922177484,-0.06850475164194947,0.06547086880261273,0.12096960562777902,-0.058258507231382574
HEBP1,-0.006487665432947957,0.03810009511329228,-0.05008557317465258,0.05686298417765927,0.022325036077954868,-0.09060258700163074,0.13824805905620824,0.04348210421457333,-0.00039701672971115503,0.034844588596711946,-0.010945281738243736,0.01924020209597208,-0.07470215298843469,-0.03376410693641436,0.026909165233883692,0.012187691144370214,0.02652909111944773,-0.0027713417239800986,-0.010431191594795835,0.08040475687278242,0.03560048846124185,0.03866449807853455,0.0532182030244983
WNT7B,-0.047811234495200194,-0.02847741792895617,0.0036241614489474173,-0.023309286457539716,0.0252754390214052,0.07394979173970465,-0.07463944942318777,-0.028145831139745205,-0.026853479367404724,,-0.029947728132007644,-0.05429859542181025,-0.08225111066465325,,0.03696555773297622,-0.022742440892459873,-0.03180489970918413,-0.01029763410789763,-0.01430629862119014,-0.039406188662254336,0.009617158542389207,0.03597706030379921,-0.06694878813356578
PTMA,0.016560513847797623,-0.014882329912287034,0.08479735997317353,0.009229104534009982,0.039597055715237625,0.02463765984301389,-0.0422072735541286,-0.044573914499236846,0.014550172629792765,-0.024191739805830413,0.024178719099102953,0.07709981139485614,0.01747122242607479,0.03477746328518187,-0.11477479112785659,0.028709082587813406,-0.04693072215253369,0.024744841775241413,-0.03192636769368052,0.04182803168284871,-0.09939959898352198,-0.01561692538261454,0.1595385601005176
FASLG,0.12247728214939296,,,,,,,,,,,,,,,,,,,,0.004294956958520675,,
CEACAM1,0.06452910440491899,,0.07723474122920458,0.02055518226275145,-0.005184695573585201,,0.08949522959839305,-0.02464112550652467,,,,,0.04336917058501166,0.020745244048730523,-0.04721371533655277,-0.03147976366292205,-0.023643051314333485,0.016328557276136017,-0.023595994924881066,,0.008270011729921091,,
PDAP1,-0.00516266698175809,-0.06516231977363057,0.13336190333120507,0.01480047780351685,0.024900704299413153,0.04245898553548751,0.12905864654946894,0.03957410280322129,-0.0615500417256776,-0.054806386925312076,0.051138931883636836,0.03518561183813136,0.1780006737161068,0.05134209476836082,0.03989959376438107,-0.05214294052576058,-0.07580073002057537,0.01539485886130009,-0.05751452953950559,0.09360176024170057,0.034142194759001855,0.018319466563095476,0.05843491387399038
