,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CEACAM1,-0.023545822780746115,,0.03720015306233881,0.09221914833176678,,0.01024607967199099,-0.005286515384441811,,0.12492274523280623,-0.018213263348100556,,,,,0.04740989323896323,-0.036534050737859904,0.040200060626007963,0.048282074411080046,-0.007871387371912394,0.07272393017685178,,0.020515894655743792,
PDAP1,-0.03464305437924173,0.02740607372829708,0.015231880231737339,-0.02573984883500029,-0.011566428556990057,0.03174474544379105,0.027121644237516947,0.0034811296254247093,0.051398243264462504,0.0537638602293617,-0.03767441239036427,0.06815845768770354,0.05471943988199068,0.029645478659451125,0.09826821109658708,0.09514390665568782,0.026044308439605427,-0.038954476893259336,0.015528035032541616,0.02266771541315945,-0.03959919168824192,0.06561686484618266,0.02046015368100323
QDPR,-0.006304609909881387,0.09735063335070515,-0.0487205530079719,0.016909094136726116,-0.005232454311508754,-0.041501329724215795,0.04713861640164697,0.02461236747361349,-0.0637461934288045,0.05125235056319251,-0.015826712719152855,0.01878373318294406,0.041953767560397405,0.022987813892768442,0.09259033765655925,-0.09394922549662481,0.07399324722454373,0.11540915338367029,-0.029995798867757353,-0.022706171439092836,-0.10205235648701459,0.07903204054517414,0.03050980413492593
POMC,0.043019290498414485,0.048273088942950834,0.028289138746795117,-0.018413741619392035,,0.03144808395666022,0.027929002752701274,-0.04204206405622086,-0.041226719525912454,0.03380225413274081,0.12739838467117698,0.058460495965074175,-0.042293135994811125,0.031075593516463957,-0.01865040864776196,-0.009220421162128341,0.09752569599073584,0.017538202370974983,0.008742647325423009,-0.05732627824870372,,0.06085609320445779,0.06047708768171603
CCL18,,-0.009230679438636716,0.002502447925889428,,,,,,,,,0.06621096639878489,,,-0.029178270378837252,-0.025903242650557497,0.04948308684163708,0.02543361008324405,,-0.014065186582055701,,,
CCL17,,,,,,-0.0212521650975444,,,,0.017272510036256614,-0.044632253082408244,,-0.029703768228290323,,,,-0.006279342446183751,0.01778868345385476,0.06760141430397025,,,0.038775121032313814,
VEGFD,,-0.004537811248726403,0.011624516831845205,-0.03766015153845382,,0.02524977774338268,0.0531290551105476,,-0.01317548644018456,-0.050973131539440567,-0.02377951041266636,0.027502841233249226,0.024821460849152155,,0.01790258077553386,,,-0.05167863551027079,-0.029095285669758858,,,,
TNFSF13,,,0.05187437271252539,,,0.044863838617266574,,0.04427625392772668,,,,,,,,,-0.0034936638763465185,0.0679785591238682,0.02402180238876798,-0.013060521599697249,,0.06512928609460344,-0.03421497681225197
WNT5A,-0.04591885656551304,0.029665763218354124,0.022084471596443403,0.01140077957385537,0.03896580900798594,0.06965864152303847,0.002284504875439743,-0.01626248240869824,-0.01038111509800862,0.03755537346663579,0.004124179859493617,0.0011169038369948927,0.014540998983499127,0.06384096851879355,0.09968106498527204,-0.01843158234765986,0.03529893165267735,0.05271441782526351,0.05653509498597509,0.030496299457193232,0.011183530011155613,0.034779710726402374,-0.039334455250972386
CXCL8,,-0.05862614831525326,0.048534249176663755,-0.03526273371223793,-0.08075899942140095,0.012823510237338841,-0.03410266963060989,0.013257489940173445,0.006855009649138066,-0.07121806879480871,-0.0304873260406485,0.04400749220444867,-0.012229673769392421,,-0.15218097677935208,-0.029395881128777026,-0.042691375567434985,-0.17873115080058655,-0.015507216385528483,-0.07473126357855958,-0.05973469408299686,-0.08046630555663342,-0.05303057795591186
GRN,-0.03140763658418735,0.08576277645531392,-0.004485137506627386,0.000283063461414791,0.04649749605060463,-0.026792723057938048,-0.04452385256131492,-0.016930609295868204,-0.009957766345465873,0.020950609862650887,-0.0586609626585313,0.07199649562321883,0.014955484957677286,0.05220779427133514,0.03585682989633876,0.08399992846924813,0.010739706029781654,0.018295118684191328,0.1068464737266694,-0.06700030658527353,0.06038635498781341,-0.04639146084639642,0.07780185474010877
MIA,-0.04234145290795781,0.059235898363401415,-0.01576793240028515,-0.03349230509757115,0.01507364109454703,0.0033400267031098215,-0.025101971257157706,-0.005032387055099671,0.01373162590212915,0.026903026834660112,-0.02936077086350497,,-0.016226647268295487,0.11660713342426593,0.0075326904575482925,0.04272612252538778,0.07608289948900489,0.14293500754178004,0.0643376478635853,-0.0008341687774883625,,0.1569968026238292,0.04685005100482716
COL4A4,-0.03746355466633571,-0.022834150905369607,0.03844650593118502,-0.0005777793958360229,0.021775347640439036,-0.006580067784978617,-0.005950642254558259,-0.026973217823134946,0.026597234517767063,0.018431247132465692,0.002714627917150706,,0.0248660028108766,,,0.050466034412209745,0.007686672514103453,0.01890056682536901,0.024302645170121675,0.009976829806083587,,-0.01850943607606948,-0.018680723956870635
TAC1,0.026067240941573,0.07672665336436212,0.08409540415313048,0.015075138145995697,-0.004174978968609308,0.04038195866480222,0.07452312290865803,0.10597591239618959,0.0477350769833363,0.07729351221734951,0.06644810598217765,0.01658348273303193,-0.012856027965145034,,,,,,,-0.046766767621533374,-0.06003594194546262,-0.021300115757641264,0.07180842232362482
RARRES2,0.006820408978653279,0.06801884463425707,0.032725339857149406,-0.07568363468277836,0.01102106199681934,-0.007503222250895504,-0.003075052347311583,-0.03881131803852136,0.009033055227420296,0.05144374984417674,-0.017064527907804664,0.0356060210660094,-0.005767754670557065,0.021948238102779877,0.10439828574972024,-0.0029034187970538743,-0.03281851084593935,0.004869058483127426,-0.09354578677214483,-0.04239515323198313,-0.02305241590986898,0.052900052531711254,-0.03042773052955537
FGF7,0.016686710859738763,-0.010987047838504616,,0.004737925033022205,-0.01397830332116488,-0.041204800009550485,0.04615433046242398,0.0031519387168904974,0.04485590446307826,0.035804608191029645,0.016401948982951907,-0.05513831337308049,0.05700742886218062,0.07493797034220996,0.10120509271371557,0.010882073415490908,0.10409175333050931,-0.005358058919583851,-0.009454625166264746,0.004493565982255252,0.06841145710984009,0.11314966871515442,0.058340381785313054
EFNA2,,,,,,,,,,,,,,,,,,-0.009457579580763953,,,,,
HBEGF,-0.030780838752804622,0.12978699857518414,0.011096252165921408,0.003974446908489027,-0.015537156261877821,-0.005490304007891137,-0.006858485665116296,-0.02589047938439945,-0.003347942519714932,-0.0344419525579867,0.0042589248447575815,0.062232869343796675,-0.02302466071028133,0.05545673094819018,-0.002283397025140382,0.07011551681885896,0.039778201138403975,0.05939072786255439,0.012331069110161757,-0.007827353340371802,-0.0987878141539253,-0.07247306238023066,-0.020323202577482945
CSF3,,-0.04994702221572291,,,-0.05030946657469559,0.043520642154550926,-0.010897642839038347,,-0.01888028195208854,,,,,,,,-0.014773508904894098,-0.0738501432692179,,-0.00741541287798747,-0.028893808189212083,-0.008721447002580717,-0.05040791864511946
PI3,,-0.010021915809896068,-0.007710808904423786,,0.020161869815213646,0.062346337391934806,0.04141945215428663,,0.02392532910076324,,,,,,0.0005757428174340689,,-0.05087203395076844,-0.13664463334439314,0.06918256380030859,-0.029159440319839906,,-0.06761588476253104,0.024254140902250948
PCSK1N,0.05679807090506526,0.0879950078340451,0.06505374505487779,0.06274166917542347,0.034326137225950376,-0.05074568401028578,0.07825451703912906,0.02727862856843078,0.005670607573940994,-0.03096162241280839,0.07943818316271303,-0.05913200805948393,-0.018520596510544527,0.0465958194649731,-0.0067701488726952695,-0.018158824820668492,-0.06434282820319788,-0.003154221411998779,0.05086969607016264,0.13762821696484367,0.060109165543763346,0.12702019733587736,0.0067961116394111756
NTS,,,,,,,0.06072139175783839,0.0703132722134658,0.018766993273653436,-0.030700713993666893,-0.05240808789695837,0.04050311184724189,,,,,-0.06578552201634649,0.006189425802029838,,0.08812941708009313,,0.005326171868419745,
SFRP1,-0.04706792185520119,0.059355241713964446,0.04286130751589884,0.0025044946638813643,,0.015012838794646393,-0.0008501782653077133,-0.0009702845694602563,-0.04174860063014182,-0.01748384040218565,-0.018245571935990218,0.11864927270339162,0.06246167379645934,0.0224030287436805,0.08752558105718368,0.0375442513201285,0.056789094129354026,0.03772867446471502,-0.004422671487735707,0.061942497457678686,-0.06657383588735565,-0.04920312792893031,0.10066335323893065
CXCL13,,,,0.018718978745802625,0.060368728021116085,,0.009017213231058948,,,,,,,,,,0.01068098452048912,-0.06808575670465572,,-0.014076412180674886,,,0.029922509510487295
MICA,0.011995993914399183,0.05049405742211063,-0.019265199270489117,-0.01577805608603353,0.003595666034646804,0.06356944267634991,0.07876653016581756,-0.013440006472949734,-0.044892928678948056,-0.003662918476230591,-0.01580643121214384,0.0033003443806565403,0.009520174444123179,0.05810589367498222,0.0021697243784092922,0.016516891505459506,0.026787949814662867,0.04781264818688055,0.023851419019457504,-0.01820540317937403,-0.04806533728851331,0.06120235625405492,-0.01563313220165584
TG,-0.010887731795276275,-0.043399241791939144,-0.0012953802031657683,-0.016947175422232827,,0.06886564606865973,-0.020912436854295273,0.02899776964574983,0.011069498450391149,0.01972994429858387,0.013988381073051438,,-0.016583488775274803,0.0024969449629832123,0.0389592083009014,-0.009561873916287055,0.04904001022031043,0.022196262944691087,,-0.03732058349032526,,0.08092250866854556,-0.016847394354657853
ADA,0.05141525506117809,-0.06458412146706029,-0.05649257605841824,-0.021506131372419735,0.12268301510272069,0.04130827252089996,0.01931525783816502,-0.015907495347078134,0.036665830164050686,0.012322995769655362,-0.003030244700263616,0.18529161942766711,0.11008724412049521,0.03155778894877794,0.12320703764241861,0.0361210922322283,0.03882039152600623,0.07968061357794655,0.04485463676944501,0.017127448072722498,-0.04054672454247198,0.06812188423962627,0.038929176050638836
LAMC3,0.03441274583149054,0.15057962030781644,-0.020029758189853294,0.07618860962214899,-0.014701725728339237,-0.036378438629315245,0.048348581942225424,-0.0253894907072665,0.022115612469708692,-0.020844784210219593,-0.013226278386289123,0.012058409457131988,0.07470848306004427,-0.0157338202781754,0.08863005223816119,0.009249430872030309,0.008837790441709695,0.04916711021119708,0.07581369133704292,-0.005152902330969957,0.03145461276539715,-1.9960449507298614e-06,0.02392845993245538
CCL7,,,-0.00750244413229255,,,0.013175841309971582,0.008972282532179437,,,,,,,,,,0.051549239918590464,,,,,-0.03564591449968321,-0.011546342513566126
NGF,,0.14282805270323826,0.03356793725718074,,,-0.01794973672298646,-0.013654546141974852,-0.00024605037970892824,,,,0.01687423021556,,,,-0.03849385398407281,0.03443932742752419,0.02930309938932913,,0.023466235666742403,,-0.03998445336726779,0.03551609697523489
TNFSF15,,0.005130595341170746,,,,-0.03967710246167819,-0.016734040268319803,0.013905576713310263,,,,,,0.02439815492675141,,0.07121556039689118,0.013380548098260796,,,0.028758189880969343,,-0.057994929717164946,-0.03617744302723371
HMGB1,0.02179637688724278,0.0921440436413621,0.00447956802092614,-0.00640904891008055,0.0011766473125441317,-0.03273817310468137,-0.010987967343606051,-0.0007716318096295168,-0.01668805081695408,0.003006151065267498,-0.0029215457794006844,0.04984730916854545,0.07103124213864738,-0.020940708626159585,-0.026667406813878105,-0.012634853759568758,-0.028108408962612907,-0.0031542993606083003,-0.032310386758361356,0.03513202227080847,-0.04666413895342472,-0.007279425556444229,0.06679179550472454
ITGB3BP,-0.065784974581383,-0.05369619264897426,-0.004435110381985675,-0.00274762895264376,-0.05506181088401458,0.024904795908905174,0.0185640108089111,-0.017554006830705928,0.01267767920830514,0.003042698820935168,-0.0010876820226007119,0.0343944619163341,0.08485688366952816,0.07927565442885429,0.007736108201677063,-0.02184618285989394,0.06545493531627442,0.0024041513169916744,0.04642424950321214,0.05514173311331484,-0.008579167803463293,0.03376482570792162,0.0028300915083963353
AANAT,,0.06105662647305315,-0.002411152597841416,,,-0.017998781552755257,0.008542946417930944,,-0.03486943671853419,0.010424872684329562,-0.03723292073403938,0.04247055658122247,-0.013287324666271772,,-0.056467273086723585,-0.026979313036316097,-0.005847840125906925,-0.0060872306157537135,-0.00639517000741787,,,0.10015595193291246,-0.013478157588501868
RELN,0.07912016277169959,0.06548497180387906,-0.0389674983600769,0.022521804005919473,-0.017143737189241674,0.0171384738626674,0.11187322638522262,0.03303040707872291,0.05829861820709144,-0.0007553864781720397,0.07650606948372518,-0.050492799182103414,0.050256175560166004,,,,,,0.05345820341369958,0.014743659332885519,-0.05238508386657075,,0.11813904618418877
IL15,0.1559898312689506,0.0680664062871553,0.03513122567639595,0.07592427855895842,,-0.04236177476308059,-0.02986580409784614,0.0109248146078614,-0.037011152481788705,-0.033077451509422755,0.007830744098376028,0.008501590910560379,0.03272219611148161,0.1481896911243963,-0.05397799578734829,0.000986313260909387,0.010168189632972394,0.04706345531822974,0.037427819453194816,-0.028866368863574673,0.1422893831234805,0.03777700174379675,-0.05498477652686528
UTS2,,,,,,,,,-0.01104519895524121,,,,,0.170313070792805,0.12901158681822036,,0.04933371841941269,,,,,,
BSG,0.0687863365939768,-0.09413463082026761,0.005368517931733762,-0.07056975230565145,0.04225237894585625,-0.025103086481356025,0.0170414415953086,-0.010337225271981323,0.06794150836929005,-0.004648828659932879,0.00102278878337207,0.005609877907189605,-0.03155330225203783,0.0865261170925291,-0.004819038434210445,0.005297263488746286,0.06672648098340357,0.03921738542154503,0.0899127524617856,-0.040268791470123695,0.002584374451469385,0.18702692148897013,0.10064143452782089
ADAMTS3,0.03377344475341007,0.09017012802671762,0.015494024565397951,-0.0011716348221550684,,0.091100916585584,0.06319407534951108,0.004210396312601112,0.03272624237529346,0.017326515879654673,-0.005047244380241008,0.011118256912208113,-0.024089140715548334,0.10403534208520604,0.16692197400386768,-0.032304980753069396,0.07948050515369982,0.14100773433955888,0.03405196779329152,0.07798675542259868,-0.03513459303328367,0.12177561741200385,0.016163839254513753
CD34,0.08138270178193592,0.10151876365730758,-0.005268303106049524,0.004869812241102029,-0.039556331042935086,0.009962203943579431,-0.007165428926639657,0.020331106938479,-0.00892671747738575,-0.0518652145594543,0.04922111651717046,8.794579625855527e-05,0.003914063598359475,-0.028996941232814887,-0.008015348287580161,0.08340389929614407,0.05348790518971174,0.08683010176147331,0.07792387201932721,0.002392797348617773,-0.006840650980022223,-0.02120372349926674,-0.03722886810472363
CCL23,,,,,,,,,-0.029978063615791365,,,,,0.10670255700604805,,,,,,,,,
PLAT,0.008505322644474006,0.058499401390621104,-0.008159881573209004,-0.05076447919752926,0.11536507662173623,-0.021284784819779506,0.04869506425517311,-0.08754441395020808,-0.02862858963454945,-0.05462834720339373,-0.05368253469199266,0.031596416562711616,0.04288039476976763,-0.030411930934804803,0.07206158300834171,0.027324399531687603,0.05793054823471844,0.12325540310329446,0.14529146077630886,0.13030403560213671,-0.04223570212826707,0.054594911196999045,0.10182484234479945
NTF3,,,,,,,,,,,0.011790293844357275,,,,,,0.052426288862633605,0.1359982612028932,,0.05698605322478124,,,
LTA,,,,-0.026293494345663856,,-0.016251826608817882,,,,-0.05003316158156052,,,-0.01847708395680019,,,,,,,,,0.004304469027591986,
CKLF,-0.011713866915878314,0.07938453989780095,-0.008428649032737644,0.025667529199868547,-0.012111516914588352,-0.05378920376374605,0.0057848296995776744,-0.04717688012030822,0.015593353267584894,0.02174523902057193,-0.08362495879518861,0.06087676264346966,0.09354342709459625,0.08231553018605103,-0.018592841268703843,0.05639464271976858,0.13823114566713163,0.1056095531563835,-0.09543845885639353,0.0467879761643712,0.020881319796037575,0.13004469382587275,0.025250066815140818
CD24,0.005259829989794475,-0.03555476288717019,0.02003675314690437,0.025282014014176363,0.007440278392737824,-0.016281763392957158,0.013847184817011108,-0.0179602780059223,-0.053476686705298385,0.011742926899980088,-0.1022284577325924,0.045440633482665777,-0.015783751324208974,0.08033853436733969,0.13439812088277212,0.10288682499921022,-0.0035926913664990965,0.1149355426133043,-0.0381563740191375,0.10371399336514782,-0.001416747250446167,0.0388704558148646,0.04580048308785648
HSP90AA1,-0.004531086384072398,-0.01923383110107288,-0.028978935594336355,0.0544849253039373,-0.08072497463914517,0.0833464507529085,0.05021292127728844,0.05180649625482639,0.0060441391193328765,0.028953071950101116,0.01995864164002652,-0.048544264715735384,-0.0018541132599827277,-0.04856926488667779,-0.18825488050496067,-0.07662722687110371,-0.16523410366830812,-0.1656620124512064,-0.02374891520646476,-0.06186306173529624,-0.11686600684154536,-0.10956413620290371,-0.005136648041360845
BMP4,-0.026568268599665115,-0.008407480100473003,-0.04682135878465289,0.041201978646562894,-0.008284906208767838,-0.039644793296211484,-0.00484827598176557,-0.0043634526300081605,-0.03287596286277302,-0.020621787184248078,-0.05331251576160859,0.012411817671092036,0.04312441828095691,0.07877785682687942,0.04298772401154788,0.06366335748788082,0.0382065785886051,0.07113990230442967,0.06028003213886018,0.013169150478722764,,-0.003067072465465704,0.02248797700580096
SCGB3A1,,,0.052605474569581666,,0.08765932096788602,,0.008403939761365144,0.06441044482253785,,,-0.01112844161894563,0.08335087387442647,0.08636364301621373,0.006712552667060427,0.12538322679797098,,0.10578704662059515,0.033649855794967896,,0.029118609853943333,,0.05946260345786474,-0.03777263458506261
IGFBP4,0.07755850858302239,0.032038374479705846,-0.0442695556190221,0.015174214314037999,0.021218730634253138,0.03648117835888813,0.009153007946370119,-0.021092774928496108,-0.009570433829687336,-0.05614128389007459,0.039429384432204034,0.07817973510371665,0.025391590725593136,-0.041332103517036076,0.08358239283136434,0.047563196133698527,0.0035682971056737816,0.0005968872322273561,0.14280612624674588,-0.028859715584045296,-0.003511389608145395,-0.038047952406371155,-0.03136661475781307
RSPO4,,0.11236000163276053,,-0.0425064366020441,,0.023846128835070497,0.040045241233962955,,,-0.011650180661899304,0.055460626574779376,,-0.007251598392629558,,,,,,,0.0564913384296111,,-0.006724805020683932,0.011506750068873969
LEFTY2,0.013643164682871398,0.02674676072447773,0.06809571130001009,-0.0018049806800895993,0.05394747341464958,0.0003288114737340572,0.02964225038774338,0.003280267214193276,-0.003458083102172634,0.02867843374523298,-0.03443742298890461,0.017675034423206643,0.06906904003748258,-0.024064244561089736,0.16217317742206971,-0.03447727556813963,-0.0416692846072165,-0.010921139854781084,0.11549209915988323,0.031112678352042542,-0.04731711486425241,0.02673954364224763,0.11967702406171293
PF4,,,0.025007993911456534,-0.023917506767034268,,-0.011332973304294688,,,,,,,,,,,,-0.03832102439198178,,,,-0.014766738995375948,-0.03761195862154474
ANGPTL2,0.033635685513900664,-0.0035733441775255763,-0.018882486056462425,0.032640016956459156,0.007430983564114837,0.013034228838815602,-0.024589307502781207,-0.09566717985239263,0.001959035900145327,0.07401282246510826,-0.02014496377991852,0.08052180998684198,0.006893991268326363,0.08056344020982881,0.2504703406017715,0.02508072963573193,0.05703566691898711,0.1440526796016691,-0.022037743580327347,0.032746291928818796,0.013149960158770945,0.03948359555451283,0.08141979972968649
LRIG2,-0.018093558989509276,-0.018231201084125834,-0.06199508877500489,-0.019474939369610964,0.034513478032701335,0.038121390102495836,0.02283518404291163,-0.012566399606696936,0.007054266212348035,0.059794842538756464,0.0028719899854088974,0.019011376177150825,0.020851423267751763,0.0012303795220297683,0.011121817715379638,0.05647743331091858,0.0709797287356301,0.06997417670800814,0.02414771124540545,0.027045891882566425,-0.004426159690276976,0.08571358412724049,0.10955548767810258
ICOSLG,0.05038489547200059,-0.0028990819665825913,0.01943182664411541,0.015964794771810228,0.026510522247625595,-0.012526449471534333,-0.05135084458640546,0.01750690028384206,0.025442850987179005,0.03578443480659649,-0.018558871193474234,-0.0019075368640086288,0.061153889607617626,0.08381958766277872,-0.04078996981268433,0.026580609060510293,0.10764027985530364,0.13646465066445193,-0.031064348165256245,-0.018409801732697087,0.02948520720447122,0.12199913159826664,-0.010227180611163292
WIF1,,0.0689265959975331,-0.0003242245765583049,,0.04895697223090342,,0.08020142641787063,0.09099009602787661,0.033876488860749496,0.10538142290753759,0.001681081463790957,-0.016382986400269903,-0.020176943310889466,,,,,,,0.05927492099983939,-0.03109703402637123,,0.0514233446822245
NPPC,-0.03980140457603879,0.015625378960085128,0.026058065920920605,,-0.0075732127574905566,0.020964697676995898,0.03262828222786996,0.04723910101097524,-0.0071478800775159005,0.01277857302703188,0.03937717572506807,-0.013176009434409122,-0.0011531094154686279,-0.08248617324650673,-0.15869262525579544,-0.03230491870941939,0.02621750697766368,0.0625219061454738,0.04094819338511498,-0.04957972812188939,-0.05308005880383526,,0.07194647656492599
LYZ,0.003518997267597621,-0.046894984849186555,0.008903891067224662,-0.06338049177368174,0.04331282537268127,0.016435871934578013,-0.04142930131523522,-0.01946461903170091,0.008595563943478783,-0.009237824506849533,-0.02787197944219226,0.07263269725006104,-0.016911730985793412,0.03830152804838011,0.04502331922898369,0.023331815834509887,-0.0199671528708025,0.06251734594846917,0.08158737683866518,-0.02915153622404229,-0.030926141813709715,-0.012132062428812242,-0.017549561000152026
EREG,,,,,0.030634618579849577,,-0.011991478260571375,,,,,-0.009502509089072268,,,,,-0.0013058661806295284,0.023726657463705978,,-0.02135906016735513,,-0.04966675369758228,-0.015025066304018557
SPTAN1,-0.009467167397501789,0.06164265423846634,-0.028986259159393537,-0.01915614995709304,0.10172352375712843,-0.030850970115205024,0.059810536282603924,0.06350998041974777,0.05149489467432581,0.07132911755237206,-0.016007585779218323,0.002071607653419097,0.011215762579115432,-0.0139889662788669,0.15230983762619665,0.00990893286853801,0.0493055306442094,0.10434767599139129,-0.02456449178818252,0.07317440501218832,0.0060297508532104515,0.04351039133026839,0.033549130385132145
PTH2,,,,,,,,,,,,,,,,,,,,0.014226320534831015,,,
LIPC,0.03920353694808119,-0.025060278856689114,0.004536678819294569,0.0031401973959976704,,0.0011185574977074667,0.07551926537945082,-0.00444687843008904,0.011451606936534572,-0.0032442245485554693,,0.01935199200030618,-0.024787506419113755,0.05079407577227443,0.0628977776123608,0.17129351189981504,,,0.03558312502227305,,,0.048330808217318035,0.04142492531525659
COL8A1,0.01773988243035146,-0.009537200862113423,0.02854291610497719,-0.0014692637740419939,-0.03051859037330833,0.011070571037322117,0.022983456745198253,-0.1028337370000076,-0.03247308882648987,-0.010205441882052878,-0.027368345465540928,0.07709935056841986,0.056910307462379656,0.06871123878422457,0.02567060418580401,0.02853973659388299,0.0425144692150882,0.013005780570357521,0.08246254413502523,0.03770616845564226,0.02941558715554345,0.015496763292570971,-0.04768610070823229
GSTM2,0.07869023124512393,-0.06858888947057812,-0.025082381987156916,-0.0195906473131892,0.1076634929472455,-0.04579271917736723,-0.01463946600797803,0.0737722444320399,0.0038970739347244446,-0.005190032014178409,0.0014191635598529823,0.06118185648631178,-0.017234673386472145,-0.016811010445475887,0.07230340695914694,0.0023824346881592025,-0.009090713086538851,0.07065645312218093,-0.005917638950297057,0.010958404320094267,-0.05479033502126496,0.029495779683653318,0.011000069090907717
IL4,,,,,,,,,,,,,,,0.11689941869522576,,,,,,,,
SPX,-0.03035128027428197,0.048864699936405596,0.006679054564516618,0.03900524787455139,,0.02340798762562135,0.06579685556393867,-0.02194419690694258,-0.008216527095893838,0.07368262433510622,-0.024194662396386235,-0.012799089995005442,-0.04253288005214433,-0.027755525891469148,,0.03539022658733227,0.012071109972803114,0.031161809214341463,-0.09478405048471335,-0.05653665765392612,-0.04860902931581566,0.04663180276460712,0.04312550070268198
MFGE8,-0.015026041533404056,-0.045708379711463486,-0.0004390838670319447,0.003258722627678351,0.04230089816251786,0.023517971687780175,0.06883732020411626,0.021334731212160733,0.02574758832591021,-0.03256324508578266,-0.08486020727961373,-0.008673582109828725,0.0865172156150724,-0.005088045828296979,-0.014934455771295617,0.096455822929363,0.004615784163226433,0.03039995346605551,0.08952690968559085,-0.0380906170025886,0.03076311431573842,0.02661449349204257,0.02054572826828751
TGFA,-0.025787456726275075,-0.11051167904369154,0.022260852402932824,-0.041402534559645994,0.0684246138050044,0.024447367917509746,-0.05981084587441975,0.0040469263344347,-0.05062692129773425,-0.04640654377788313,0.04914118587947512,0.04377653330019637,0.039833029905296045,0.023766044851926453,-0.0462258067009804,-0.019625209068514497,0.08496882416406128,0.07209809202991205,0.040357238388415415,0.04857384086781907,-0.06173170383178206,0.1297719189473264,0.0704943383297795
