,UKF243,UKF255,UKF259,UKF266,UKF275,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
TNFSF13,,,-0.012193528716525515,0.09664672261185582,,,,,-0.00011834610012898027,0.05654869787904122,0.012209333124022975,0.008609096415340188,0.046197672518214945
WNT5A,-0.00914060234487199,0.05060056261612848,0.01579248547064887,0.04328359996962316,0.016053851342577977,0.0167390439115022,-0.01644666231324314,0.007029616142101285,-0.03650280541076369,-0.0064048469488967195,0.0548657299510807,-0.013648600361406487,-0.016597867376522427
CXCL8,-0.024810671479936264,0.03627145602317492,-0.025959937022760476,-0.019037715738980727,0.011932817749926645,-0.0673561556782451,0.0983196507017268,-0.03764232755079836,0.0084617752480331,-0.06258539175438978,-0.03442802385454841,-0.055949428863224744,0.028922588416907778
GRN,0.09707050050839573,-0.008599680565142136,-0.0498294851824865,-0.06927449881384562,0.03065419657611684,0.009601683332146137,0.05845985737906516,0.012599708329384408,-0.020478541294729712,0.00470060645302635,0.0152517629127345,0.054979782287526924,-0.013435363501740119
MIA,0.032394063454553264,0.02725167490857965,-0.004280462546384584,0.03566088605799533,0.017044436189681544,-0.011371394218232864,-0.07984903743891926,0.04532635740484128,-0.004223383254910224,0.12426478338044937,0.11038961382233607,0.02445589953177682,0.007725390328681552
COL4A4,0.12449259886714394,-0.018706572980796525,-0.04260510937328803,-0.012734180217657619,-0.013083492174508158,,-0.04199429497107505,-0.027030620678377092,-0.008832641289627846,0.0835435994735263,0.08562807805353248,0.00552836728091587,0.03589340376153966
TAC1,0.019258046480271185,0.019024942402239148,-0.03028527071061711,0.01444560080725866,-0.06391268253834359,,,,,,,-0.035776828393980185,-0.09620275350057501
RARRES2,-0.04840283013938774,-0.01562950227883273,0.0330592717680174,-0.0005179827655964088,-0.013742217532983703,-0.004787182411907729,-0.07203266032109344,0.08427408240117036,0.08996887910713476,0.03513720323906032,-0.06746364746398067,0.003479247083480453,0.08025018434558408
FGF7,-0.008486391273062768,0.03711124219615114,0.006330783106029147,-0.015605696594863458,-0.013540916005752482,-0.04167720474432887,-0.040789156091735126,-0.00402858023409938,0.01754133736069499,-0.04545069178020578,0.026146777415318227,0.014183795585509171,-0.03080867335713552
EFNA2,,,,,,,,,,-0.017366336008105564,,,
HBEGF,0.0968909117418707,0.10745533604105481,-0.013113532307376602,0.017451884548414703,0.08234310152764333,0.012008935125559363,0.11088355449370701,0.03106564890721232,-0.011039261215705325,0.04771263541714533,-0.009245103176481532,-0.004829671351576749,-0.0041987254699696165
CSF3,-0.0017670721501043065,0.020560685405562037,0.0067559094528758645,,,-0.028737141734053513,,,0.0018308751802675002,-0.03566319376186533,,-0.02972898626208509,-0.03198069322495458
PI3,0.024581210624193404,-0.03846297494037403,-0.028454821829055635,,,,,,0.03536145772902447,-0.03997164444730954,-0.027113521477287017,-0.05904270083221808,0.02347972526172187
PCSK1N,-0.014024619975937761,-0.0031435462925092023,-0.06538869638365287,0.030271040201048427,0.05494021859836291,0.012589532011176945,-0.009796871654898114,-0.01735567703074192,0.10410879367744605,0.012867371792639068,-0.013638828700765292,0.035021363164824244,-0.05798390465603
NTS,,,,-0.015545540735877444,0.001289852414837969,,,,0.0003092448689658399,-0.02115758493049639,,0.03953756374840109,
SFRP1,0.04474356671240617,,-0.01542428288558784,0.07370622390362445,0.033362029273227484,0.035678526133427674,-0.015008100495587009,-0.05217111264333556,0.010620772306282805,0.052205809976778046,-0.026546538938491553,0.0015847411920016131,0.05843431121108255
CXCL13,,0.012024321596540542,,,,-0.030459569170457956,,,0.015709418779070325,0.005701192396474302,,-0.00036443766726545454,-0.025940686428352212
MICA,0.010188762747916613,-0.04655322452203766,0.04062694754004507,0.02801517748567371,0.028186766212890017,0.023962504259777577,0.04855981716237376,-0.01982556539665106,-0.022536033016327867,-0.008013163249345019,-0.03979455447835929,0.0645424410374402,0.006340860510421092
TG,0.01209678116161442,,-0.016645244968140627,-0.017943652020105668,-0.02373403516201775,-0.020123079402627822,0.02983400553218961,-0.013544586107521624,0.022374849058451288,-0.026057878713475553,,0.03562418332473262,-0.028586770685514806
ADA,-0.014758452775780055,-0.025342767589636137,0.004776073298319706,-0.0013371015101427738,-0.03487413212571341,0.017549286351036527,-0.025770106009320528,-0.019583366205643323,-0.06849896726395023,-0.020243744439365007,-0.021790786882418037,0.04036211711078599,-0.011225925672583877
LAMC3,-0.00607832146885149,-0.02332118252014078,-0.013595757040878988,-0.02713719941750801,0.028439546601988244,-0.026081887490571845,-0.009759584097133627,-0.01574930290373832,-0.07894424708226214,0.03943250781014398,-0.05123916558177796,0.08781446000164705,-0.05878011458408517
CCL7,,,-0.012034485517369985,,,,,,-0.003566359667812875,,,,-0.03347683657140619
NGF,-0.020687082143819695,,0.016163146127278684,-0.017123056820120868,,0.0325620347302698,-0.04461913012035068,-0.03177158368302367,-0.02676976364198253,0.15106679002305184,,0.027576981282809446,0.004754963568670301
TNFSF15,-0.02559250243022329,,-0.013400988222738273,0.0159645399728212,,-0.01830037670331461,0.08135468767716278,-0.032086613280455145,-0.02259681608453646,,,-0.01846119008503468,-0.003490378701293192
HMGB1,0.013891753447445112,-0.02951868131998,0.03680897490726327,0.06949995461417537,-0.07647140721588365,0.046332310256134455,0.034949101706004945,0.060137313383229266,-0.013766932918237423,0.026474343119932964,-0.049283302453973964,0.015284257699340423,-0.0348031668259415
ITGB3BP,0.022937260742385442,-0.029926385520951063,-0.006444690121368448,0.008687217366083728,0.02044559299176877,-0.0009052122086759326,0.004884047120594239,-0.02060521063322888,0.03777369132829168,-0.020812603910844815,0.006250672452185164,0.03273964049292165,0.061425027452885445
AANAT,-0.0044866444149139605,,-0.012193530017917625,,0.031113202866813156,,,-0.02226785351756342,0.0659780930195699,0.11474928413192995,0.02371406234506879,,-0.019527371894179316
RELN,-0.0026877742048007267,-0.027496760340982758,-0.021165237430517382,-0.006073986180658187,0.012362329511237165,,0.06242931448651745,,,,0.02621809105917547,-0.022299116940575375,-0.04715149175686654
IL15,-0.036379300441773836,,-0.011417883224646973,-0.014794135629670134,0.0007223200628707913,-0.004957943635468494,0.07719009372918913,0.04337591330034804,-0.013443708289759226,-0.042370290037597076,0.020869795826119232,0.01512046853249967,-0.03994494713112205
UTS2,,,,,,,,,-0.017316253490182575,,,,
BSG,-0.019577881557379936,-0.024646052645083908,-0.048215106925681775,-0.03574346721876777,-0.009125577632731923,-0.05120918381916415,0.08382439228050498,-0.020619469277475166,-0.009107639235937553,0.008043820128822045,-0.014823171102640285,-0.036681051601696685,0.009082344446997
ADAMTS3,-0.0316884741436022,,0.009760967376032935,-0.023829072742241213,-0.01038648259389765,0.06661823085722522,,-0.026663487625824323,0.019897580683577606,0.029601461389992034,0.008887554385758473,0.11812445520355173,0.009656355655563246
CD34,0.020492553189414495,-0.013703070799486518,-0.0260450409198123,0.011096868900520763,-0.008182824032671357,-0.0062621166101580455,-0.008776699846499586,0.0500303062098028,0.006436715997194328,0.03438344092976518,-0.076454933661821,0.033300338442652705,-0.04669000677479807
PLAT,-0.04023974961436683,0.01092260529616187,0.008981926178052423,0.019552455181499943,0.03160454093435561,0.13770873216460458,0.058712359896369797,0.065505769194225,0.0214975487383079,0.04722966994328408,0.03342801830872088,-0.03417579001464234,-0.053348893898999175
NTF3,,,,,,-0.01750348326125211,,,0.037422183019703195,0.0667324468085624,,0.05864921596192689,
LTA,,,-0.015424282164015642,,-0.02055664714096196,,,,,,,,
CKLF,0.016453714660856197,-0.014502666004289268,0.0008998477737536629,-0.022359781374102758,0.11008920829150917,-0.014916789708211232,0.03553675699194498,-0.06902783031110227,0.005982330923361603,0.06464802396133557,-0.012640474803433792,-0.005875561292734031,0.08907301590489167
APELA,,,,,,-0.033735763656746895,,,,,,,
CD24,-0.03095207776298162,0.033658481814772025,-0.010277891624889,-0.01718830704257615,0.031397539110223464,0.04633979845338823,-0.06993979440643334,-0.05315560327179248,0.031626175701753974,0.02053757254883226,-0.03109768719345695,0.06026279149165903,0.009083902367936717
HSP90AA1,-0.12784563346621555,0.00695986600849143,0.03201584695838033,-0.016487429019691295,0.09467113274008414,-0.006899795384761316,-0.05320288136199824,0.04251025069442201,0.04372853582550886,-0.031162493989694243,0.032457177169062656,0.01612780709486807,-0.06610595810446811
BMP4,-0.01571018868165093,0.005481286721958863,-0.027047371255274344,-0.009483057724696098,0.001739245415851254,-0.035223128297746945,0.008618514068847003,0.033203610800092105,-0.06929298788062833,-0.0025944830192100475,-0.031358682717135475,0.01426625857078041,0.008187767026275258
SCGB3A1,,-0.026098872047062068,,-0.01888497578499614,,-0.03831337497241617,-0.04026425372992116,,-0.03527925218134245,0.045913239939982496,,0.02245232640213518,-0.03924036703110538
IGFBP4,0.08563899310413056,0.001581848952249708,-0.055588101482212444,-0.0003924914582187828,0.07891953648212638,0.041324158905423417,0.02899251303311404,-0.05457578718956986,-0.10819619026648299,-0.01630312345309308,-0.027628967245551618,0.020708359384670208,-0.07529982821869062
RSPO4,-0.02527139175643069,,-0.02360956619246512,,-0.02390863208176276,,0.10081151781316154,,,,,-0.011181596845684474,0.05963917185967186
LEFTY2,-0.04232974466438689,0.042123307246568265,-0.034464217052169455,0.01969447380427477,0.02040471289197911,-0.02069205038093819,,-0.02845642959858077,-0.019676253765295932,-0.019968166249145144,0.028377786389753388,-0.035112210676173226,-0.06327106829514086
PF4,,,-0.010499851520403272,,,,,,,0.08734827907525222,,,0.08872680475550541
ANGPTL2,0.11985247676661476,0.04478092611426786,0.030743540158371597,0.017248774319791518,0.05771609340157125,-0.02460617750297297,0.14029913552027073,0.06382074280664389,0.005886076897658442,0.027359519520765246,0.039615165972924256,-0.003455048002495545,-0.023711170034024794
LRIG2,0.041935408323660564,0.01559833619433556,0.01162829290653888,0.017150876012508545,0.0032206210615691815,-0.015063709949172055,-0.08442169229955968,-0.03598068054858223,0.07200221063736068,-0.004453322425466689,0.002282808717058247,0.01068687665601772,0.018042552398433897
ICOSLG,0.0052323707507350705,0.03024912703652456,-0.020325532367360923,-0.020336640040676018,0.041050435690585814,0.0024889682805645137,0.00023996013901152365,-0.005240203858479338,-0.01075854648611226,0.03256908512166549,0.0031874884973447297,-0.04292544435630354,-0.008288358494671374
WIF1,0.0010426115877390345,-0.005766906293733881,,0.02695291789238078,-0.01844972508522608,,,,,,,-0.024001313622285744,-0.019298462239745694
NPPC,-0.028566040200106266,-0.032743195352415336,-0.016287859038997092,-0.002444325823335589,-0.004658789190130383,,0.033855415562596414,-0.026663436416999683,-0.03460190451976591,-0.030116881141532312,-0.03744814720520187,0.08366375580826602,-0.04635539168309547
LYZ,-0.031475138549807005,0.027872490075329256,0.013613304711976354,0.05287348638084266,-0.018993971371361967,0.0274160223858691,-0.033705029578089477,-0.05341597843580682,-0.029452479599257498,0.08143095069511297,-0.01492684694143839,0.029109680257685316,-0.04377018759374368
EREG,,-0.032911704603783724,,,,-0.02419612331226262,,,0.034040785588212184,-0.04203282816056811,,-0.032158069810068454,-0.0002574195074775897
SPTAN1,0.019039674079524657,0.055065896434299336,-0.02601653841230037,-0.04277736066784497,0.0204944870038087,-0.022867728024872833,0.016157046098790005,0.027605538499099993,0.0340805290697804,0.037609371205103305,0.0029709657017085857,0.005777428764121629,-0.09803172112311176
PTH2,,,,,,,,,,,,0.05378878294217378,
LIPC,0.1496511335301745,,-0.01886901518330969,-0.022941910947325377,0.0053969563178502935,0.08516191472305794,0.1190630061061289,0.003689014831070359,,,0.0032041551263799727,,0.003067955859388145
COL8A1,-0.015393168679968353,-0.030484502049191394,0.0478553960039423,0.0043954151596044015,-0.03271748304266368,0.02510583481040063,-0.03463327645374788,-0.046335321121141235,0.0022378457705610447,0.11780140759225494,-0.004163361526663411,-0.06542892867896227,-0.004839895870193435
GSTM2,-0.0326292569158838,-0.0023209352825725917,-0.0462859654062682,-0.012510433743880738,-0.01026851188986308,-0.0443565184995034,0.0062460301796379986,0.020161849356261682,-0.009723006914342273,-0.011319342760057388,0.01525790772542807,0.004115427320006287,-0.034013130050724524
SPX,0.008885030100142504,,0.03684636859287741,-0.026935420529657337,-0.0011737554683376643,,,0.03820315485950006,-0.023370025756782292,-0.019763547825608414,-0.010067850087310207,-0.04528830639301859,-0.04212735497637672
MFGE8,0.001568582339085787,0.0017296876732267386,-0.03190889333076588,-0.012836913585866116,-0.015485344746473234,0.018977082924021987,-0.03186256395924252,-0.0342483986817289,0.002041235873089521,-0.005528908575907339,-0.0035464941067534965,0.009684430073177827,0.010195679903777776
TGFA,-0.0606745942635514,-0.015011619015590212,0.05313511521261158,-0.00975148904821362,0.0025967871536442303,0.003589264565852198,0.09512950972654277,0.0014170205709458153,0.03088888724155379,0.034589834923711135,-0.03356033410194719,-0.025079817271125578,0.035346438751426415
SLIT2,-0.0026197554256125054,-0.019398513426909653,-0.018385451840841015,-0.018660900529471353,0.023915903142517233,0.01267257530955481,-0.04381677163828547,-0.030153988544543323,0.018614891181092157,0.02109340190799268,-0.046721017839632395,0.014367746752686867,0.012243942265366828
PLTP,-0.034760627123409694,0.05202661448696173,-0.026382986780987577,0.01561989637160546,0.03113761802100919,0.04669415704857496,0.05524514377395319,0.01514533867121874,-0.08369601749602328,0.025451677891892743,0.0007629869944103358,-0.013094456588394095,0.0005542886857434997
APOD,-0.006223207006934221,-0.04306577215446586,-0.031108132880824285,-0.007149423899159239,0.047133630508432535,-0.056138681146022086,-0.010874461334208631,0.01163892412159537,0.02966895224277651,0.04950635779877335,-0.011031516298194521,0.013543572414613732,0.008769357635595316
B2M,0.13898876270026417,0.026167964106738165,0.06528311119141371,-0.002540874931348238,0.10382271140026976,-0.019538794577156755,-0.003093657339216334,-0.01034934128769339,-0.034073944658982815,0.06898533260145134,0.01781167695407626,-0.004336772398030088,-0.04122829809408872
OMG,0.06736556062755532,0.05825751380541747,0.017849326457091454,-0.03163907896202474,-0.04657644580814967,-0.01532353783660918,0.007016234087602274,0.0055668630458471,-0.02367144664354271,0.009981841997087426,0.025345581260274024,0.014792661025310025,-0.011189047801799521
CXCL3,0.03760705094182517,-0.03252274270422486,-0.04186056142793705,,-0.0405849967540692,0.013862467106209527,,,0.01898652959706722,0.026027006383155988,0.04530581013890075,-0.01211112652151662,0.12829164413802926
CXCL10,0.11452914395284101,,0.05104620088038367,-0.020221907407993497,0.1189971940507187,0.07264221650723274,-0.026617328608963667,-0.035965770644922235,-0.023935178653523594,-0.021349913895632563,-0.024308543405350602,-0.024093630122762343,-0.033456754246389456
RSPO3,,-0.024416545765240053,-0.012193529116953811,0.05571724444622878,-0.005357326223395021,,,,0.010230855724906772,0.08239688379314077,,-0.010438203952072948,-0.05882674062458538
CORT,-0.028333682686060256,-0.03240408278385864,-0.027344925326590937,-0.034036802546407126,0.03982744365627397,,,,0.0073363673369424435,0.0315787375016465,,0.04693668538084365,
NCAN,0.0539519518046774,-0.01025745677517235,-0.029449210073635587,0.01386006435544296,-0.023509965914324964,,0.13557334937399237,0.08005481704429068,0.041098026561516746,0.051951789801913985,-0.015018145833300734,-0.03097164823791464,-0.06363946019543587
PRG4,0.0221063792772274,0.05110620346930215,0.08383794050580175,,-0.030554282663907282,,,,-0.02538730003601991,0.12750327232861247,,-0.006910854583868112,0.06997157299514052
ZG16B,,,-0.013967494433996926,,-0.016334122254719297,0.0023937023737779545,,-0.024754398027044364,,,,,-0.01645530684188034
TGM2,0.011114247726631315,0.00899695236546707,-0.023579140592803832,-0.027763344599963536,0.025866774226834487,-0.0020058324227464823,0.02380875012018663,-0.05869625691442969,-0.0725170564973781,0.015683491947904096,-0.020933987711541722,0.05623953165304446,0.00814879054762243
VEGFC,-0.02774565355215279,0.021970303907278683,-0.02144867888507402,-0.004475554905874851,0.04210171768255327,-0.03614766121464788,0.016964957747600855,-0.01011129220350631,-0.029829901311005543,-0.033374159793694305,-0.036664363156678634,-0.00023165960099640238,-0.0472362650646523
WNT6,0.0303275218165373,0.02789232844103807,-0.01664524565926003,-0.0151742247593993,-0.021017289610661277,0.060293592373438024,,0.03762858566424697,-0.03460190918818344,0.035715167483343066,,0.012285743762882948,-0.01700326891595882
NRG4,0.0613967734068961,0.09533678711005901,-0.014646521685129307,0.11783517422844117,-0.031380493581192756,,0.11674285530747934,,,,-0.029440954035020703,-0.03409473360726843,-0.02557030850642764
PMCH,,,-0.020294182710509603,,-6.298206302177835e-05,,,,-0.023559747300777433,-0.023370383841858237,,-0.01963033992004852,-0.03274646005367255
COL9A1,0.016804806677534576,0.02379990260250273,-0.015297222913090913,-0.005678820256523064,0.034919353902228334,,0.05171579334002115,0.10386952017752196,0.0729247309252903,0.013577635301859714,-0.03692780410890131,-0.004616734541492094,0.001036357679203166
GDF11,-0.039481078651976226,-0.011382942201474367,0.01824506837005887,0.033278870108780716,0.01261691062313182,0.053435001160237014,0.19237248826869258,-0.007201192031218292,0.0029480233668617013,-0.006271341987846155,-0.008211302262831966,-0.0045124310499114985,0.011621716826500653
IL24,,,,,,-0.017213125147144313,,,-0.017565579869870923,-0.015663653642858592,,,-0.028586754270193113
SORBS1,-0.0138507576521477,0.046369483843668534,0.023103056273752327,-0.024910095344178425,0.020363317504859414,-0.05677006415505873,0.1521790983504255,-0.01852495622391122,0.061424117933359015,-0.026390768884329556,-0.03186160124934238,-0.055855625343201765,-0.07840614741640815
DLL1,-5.051805889440792e-05,-0.0405948201031913,-0.015876495404452025,0.0249731260047975,-0.026076636066548774,-0.022259030820058055,0.0655305294691211,0.02283963954634115,-0.02493875555962395,0.02576856961375573,-0.05501327193262012,0.039121995087630604,-0.015390413785620003
TLN1,-0.01562849072482862,0.01776398819695784,0.006212506629178221,-0.003948296409026973,0.04946957135508159,0.05953977455380461,0.04101011169449782,-0.022268984207058518,-0.06124311769526073,-0.009704368906663822,-0.0015363945020178788,-0.031580401268848896,0.026294692275851895
COL2A1,0.06138964631052444,,,-0.016439384052891384,,,,,0.02091770210878471,-0.0007795107849916336,,0.04314676014199158,-0.023037475491172063
SHH,,,-0.012505808296224453,0.12327764573881562,0.04773961628716412,,,,0.003563041256453072,0.04006472922519157,0.009513476279527226,0.04591995283569408,-0.021956487128804856
PON2,0.09874892059267316,0.019479708803283712,-0.01084191665836481,-0.043078095827627824,-0.05210734706895703,0.04903417278144037,-0.02573903131470484,0.031902605274526936,-0.03957021338863848,0.03389792497433826,-0.04190415757007266,-0.07904478567962268,-0.036851484991146266
ICAM5,0.021941900894153793,-0.026098873894076557,-0.019491189844164612,0.06319542140695447,-0.036344573637716655,-0.016294337906507778,,,0.033667164978272476,0.0015344357105329042,,0.06566890874449587,0.01991893036535835
HPX,0.08567057327727992,-0.003694634063366737,-0.0015329808998617537,0.0802569797826149,0.07167778276674557,-0.03235421479284369,-0.05463057725277403,-0.04056870642339993,-0.034918694483918114,0.060721241843418344,-0.03947275410708329,-0.003755667110182658,-0.013537079367949734
SFRP2,0.10270940112981232,,0.08684530091462885,-0.03587182278939714,-0.026715498448480875,-0.016987834075527564,,0.03597779246324122,0.015039042307584375,0.03035244924130099,-0.01236401612003278,-0.03733415179645176,0.023670220185876695
CFC1,,,,0.01732765371100703,-0.02055664838330634,,,,,,,,-0.022625699731091672
CD70,,,-0.024208640211427383,,-0.009367176310368727,0.018009711220634432,-0.04557595221210601,,0.00615238378531828,0.012333449024740144,,-0.0340984403918764,-0.018429544739616884
HP,0.08592145496665061,0.08895116921153426,0.0033130724488699276,,0.06146211609876374,,-0.049601495424385855,-0.007909836411307006,-0.029254308442907224,0.06251634316115776,0.018530676362011504,-0.010336001578782728,-0.01185895927395607
CXCL2,0.0014439179825018944,0.052119147528324354,-0.016269297003813837,0.03861474341869219,0.023840751519474183,0.02092617893192396,0.004574560277808064,,0.0029998227254042107,0.06257113178080854,0.03815030754476943,0.045025590497316435,0.027021081920750093
NPPB,,-0.004249528611065113,-0.008632304196033988,,-0.018000237336341207,,,,-0.027640212175578896,0.02245565497542859,,-0.003487815060188317,
CCK,0.01571713640310947,-0.009384813801923334,-0.043882890723813586,0.01802450235447295,-0.0856252351143566,,,-0.030809908009772107,0.02090882994768889,0.026210941079700307,0.02752932973514505,0.06581493338062072,-0.037917228609153815
SEMA6A,0.06634706171389014,-0.013214510387868281,-0.0301163568899968,-0.01681310052721046,0.025238751955431484,-0.016981966235476938,-0.028487339952074864,-1.2750066356639342e-05,-0.014259799663248307,-0.007280219095777859,0.07354208677328995,0.003949286176087916,0.06219890746858484
IRAK4,0.10744790588894869,-0.024823346914255723,0.014135184120423283,0.025858708294670043,0.01090006104263464,0.008656457365101731,-0.01595829718510465,0.05468841030528339,-0.020123514521776385,0.01336861957665224,-0.008645170339577138,-0.0010669452877352943,-0.014828087503468946
GSTP1,0.060989019877275556,0.04141171473106733,0.075265937179137,-0.023491663908378466,0.017100633639271716,0.06438641617948682,0.01668835474333431,-0.015875394513686258,-0.05083190737389829,0.08383770836120205,-0.062376998210122055,-0.0249751631851225,-0.005109068122645085
VCAM1,-0.05478707765565068,0.14377623648502474,-0.012269081667120995,-0.03793409915201742,0.004444654194477987,-0.040420624381588076,-0.03587586475795842,0.0680265715563299,-0.03164035069176858,0.04714316232838712,0.05167274113748173,-0.009649471986146917,-0.05517117893348098
NXPH3,-0.0013293916128862557,0.01227422974580584,-0.004852249914030158,0.03157933366546148,-0.007403096174569955,0.05248882955280531,0.008017689711614276,0.0012832055933493243,-0.016380162292221393,0.01586502296893455,0.009081425280643695,0.011488125829565522,0.07152297374256808
MTMR4,0.01738454829151187,0.023874360756010203,0.02099449215236722,-0.020168359603905655,0.04616361420245829,-0.005055011683064853,0.15600836191705822,-0.06572763283071907,0.0007799706738385367,0.06242914568705103,-0.03922334863066863,-0.003057422292518953,-0.07024947171792605
LAMC2,-0.023947672771562612,,-0.02795267713864946,0.05324482989553078,-0.022660290624641134,-0.025002847927056836,-0.04199427382340728,,-0.021595278073477116,-0.020570772369946484,-0.028464851597309694,0.058586625821864885,-0.024623256016757925
IL10,0.05424430692733118,-0.02547946015051093,0.04902062840710436,,0.08202910993416489,-0.04061417624799553,-0.020892257486959324,0.024177020865213658,-0.008645495746310152,0.0723726480713551,-0.027457082980799543,-0.039484924282467436,-0.01795394440159633
SEMA4D,0.021031152980369155,0.012192257292636106,-0.006481802536866238,0.0731499946172464,-0.004672883644771123,0.05106411281140864,-0.03498150112075786,0.01589778047308589,-7.143180097516572e-05,0.011804990649114548,0.03857745361015949,-0.02461317484056875,0.029584484529351127
TRH,0.08249360056830658,-0.018857451819078146,0.010342716412754882,-0.028442683400604497,0.06825948854052133,,,,0.0740299229401939,-0.026033080563428176,0.02108342177210258,0.06034906308260886,-0.028929044199103273
SEMA6D,0.05969898805324755,0.046012606150921,0.037339191665536016,-0.018311771032314145,-0.02658130408201346,-0.005803047810857379,-0.0578512666460601,0.007584794782464927,0.030274322033526622,-0.0015734511559804692,-0.017778186421815154,-0.023972924410001532,0.01949231464693796
CEL,,0.02945882591590878,,,,,-0.00024987747765679337,0.0956775661637329,0.04056185705912805,-0.02557299162344461,-0.05548695392730351,0.023805429287037695,-0.02630658971672699
PDCD1LG2,0.031361049446440824,-0.025479446947281107,-0.003621867879139372,-0.014600593966430556,0.08114214171889894,0.008255027181630972,0.02745126377886362,-0.007954592508522039,-0.015467687838567725,0.03740927348022643,-0.05482103170842785,-0.032027568868901776,0.053081852953647105
SPINT1,0.011115395982946898,0.061454592739425995,-0.017880945298649357,0.0013511486244797912,-0.008711192751352808,0.03795679591230576,-0.03867559326266755,-0.06023362475726055,0.03529457660599908,0.023420532237071117,-0.05624122224281866,0.07722326059534783,0.015927054114960155
CTHRC1,-0.053066090538286065,-0.022156109933395608,-0.01609030507675581,-0.0189348889168094,-0.008548226157233602,0.0024628221611126644,0.07665215137006107,-0.0453213936336985,-0.0424797058056569,0.023615850044615153,-0.02200494359177189,0.015320762527870914,-0.04303963837575867
PODXL,0.03881196236777727,0.005346247239168814,0.006312878061238795,0.07122916898795523,0.03985504982989177,0.007626331808845859,-0.061380963788825786,-0.034069190033218406,-0.010340125617353438,0.03183930247548216,-0.019715920333394518,0.0340124545321413,-0.05996918936548718
JAM3,0.06522126811369287,0.06257484655763132,0.036748501042757904,-0.005977176500789308,-0.0020489496191914737,-0.01836295181476228,0.015619617515132238,0.014695407778747326,0.041726931795100466,-0.013424603013517574,0.010116504307004648,-0.019139733380561994,0.04020799339371606
