,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PDAP1,-0.13199383746239077,0.07141330072175232,0.06971270245042248,0.03798829642322945,-0.08408509266133786,-0.0679192571397472,-0.23585324887368433,0.019422929246711795,0.017046853968364143,-0.00013140897489080463,-0.022339703105164185,-0.08281357155127343,-0.05918424624728636,-0.07167443210530322,0.024434968169904116,-0.003971857583545311,-0.008022696271890414,-0.0419068281167005,-0.04539559051265849,0.060199582069114105,-0.016863939753961003,0.013607654464970262
QDPR,0.15730499849412663,0.084290666205361,0.023116754641394677,-0.012147789226370895,0.20632430174078042,0.13653112358290886,0.1549788605331452,0.04396708370519306,0.09892662565973537,-0.3415768806989365,0.11785805559659672,0.13311926816600025,-0.06289656340671551,-0.060418001593054056,-0.011085598415796762,0.07156473528869094,-0.04842611883586765,0.10837821347716305,-0.01643804115629759,0.02070106580788571,0.2533249673778483,0.02189793060206101
POMC,0.141457424713301,-0.009913282949543281,-0.02142139955173747,-0.02787409237837724,0.16212720708781936,-0.011192194523578662,0.017227259282274525,0.06458397916631568,-0.0009027920955500392,-0.07266134299270949,0.0007689788916595321,6.493255380962928e-05,0.07023943467679222,0.07582126604007133,0.027762518626807,0.01721550943471954,0.017024159443880624,0.0072738063070974975,,-0.01966313080519285,0.12033498072905112,0.04648802586796922
CCL18,0.0177011937202865,0.013559566661061322,,,,,,,,-0.13316644174748932,0.05213794881542647,,,-0.019061249850028286,-0.029292095160607486,0.03157989401447322,,-0.06617484425011973,,,,
CCL17,,,,0.008225777830636978,,,,0.049954702100273855,0.09384114610868317,,,-0.0007325095405488093,,,-0.02305011297076112,0.020082868786162503,-0.03798914730500868,,,0.1897392876725242,,
VEGFD,0.02220084268018823,0.05177967144214462,0.001170990301249544,0.02137853848240032,0.04624733377698306,,-0.07126534817614566,0.04632036821631091,-0.0031052120545244873,0.007644886339803681,0.04545945296873516,-0.04210419321354309,,0.020331198474442754,,0.0521291242671445,0.10807801189949602,,,,,
TNFSF13,,0.0057125873107137645,,-0.018012062442494713,,-0.04864417635057597,,,,,,,,,-0.034454318660499826,-0.010628319771181437,0.06797918890151061,0.003462790930853917,,-0.022749894696201544,0.06786566640608947,
WNT5A,-0.05316422781012635,-7.263914501633555e-05,-0.060760211527855656,0.016146847227763498,-0.12497272852781564,-0.10971829559983896,-0.2611412065051876,0.040264184369712915,0.03012021950389362,0.03755681141902793,0.001932707016488041,-0.028935405746002087,-0.010567780636168672,0.11395791760294592,0.0356394597172257,-0.02990737084944516,0.09020946154009957,-0.044611343381313076,0.07748792309655034,-0.053650473585951146,-0.13796031821245694,-0.08430932283147487
CXCL8,-0.15152630716078533,-0.03634271561441955,-0.01616840290493651,-0.01154760246874956,-0.08703052985207316,-0.005597283669391941,-0.0826143992553973,-0.008766242136217597,-0.024935264512550494,-0.15244936182756236,-0.107618142926085,0.004313936253783491,,0.2187975123259224,-0.03384274398441777,-0.12608208220226103,0.048406901198097485,-0.06717728522059177,0.06305096949266344,0.021024584518450757,-0.10440958008789873,-0.008385104995228966
GRN,-0.1366172231360971,-0.06111454225630933,-0.010912327706877016,-0.024316478875777887,-0.14169580610549568,-0.06289846494254861,-0.25911781283806995,-0.03005175186607497,-0.019553026408513353,-0.2976625059897729,0.059960548161935516,0.06613534573532039,0.06779479990354233,0.08543877836482155,-0.007936208008299597,-0.009071161067021301,0.032202448928979846,0.012583230249611034,0.12704863609019149,-0.04996577176594448,0.11437940624916221,-0.16106393473971153
MIA,-0.046771428273768775,0.026168831538188667,-0.015356639319334895,-0.020289467921888335,-0.06996182729004666,-0.0003153134585670642,-0.12151847630395107,0.00013322601210109323,0.03660201091227359,,-0.009486987051513273,0.04774260046714258,0.08289483495771001,-0.01678493457181925,-0.056761714981484475,0.12451375960957232,-0.02494066332431929,-0.061203503289452114,,0.05105704520207089,-0.05669018306266344,
COL4A4,-0.005468661876444071,-0.014900231002813968,-0.025825293413318278,-0.026680590634380247,-0.05902579566026443,-0.05397146832292682,-0.04191968134452264,0.05878369789542547,0.051863571577465836,,,0.021041052739269702,,,-0.029122095321072655,-0.03485607113709721,0.02042625901251535,-0.006298204714852265,,-0.019276251552809622,-0.08430976167980272,
TAC1,0.19864526133812355,0.032953138487237126,-0.040995357167896304,0.0762517507374885,0.27500369307433165,0.12006866642868998,0.3292923467367896,0.027508804405859757,0.038748001541584254,0.24352964445655184,,0.05958945795846072,,,,,,0.14044446507779748,0.02829500988597304,-0.018354453432830518,0.15631388977973462,0.2047402997543176
RARRES2,0.04343524705321852,0.014388261231396214,-0.002772335489865272,0.04974197655039263,-0.23730749441122556,-0.037094442423237756,-0.35045462553964135,-0.01290898827864163,-0.0071400402495198365,-0.12137557918026369,-0.07277447903507923,-0.0859465744712054,-0.06538366013841235,-0.012935622546760735,0.025157791135525548,-0.012857546215891297,-0.012835410418081276,-0.01201878408608186,-0.008957574286917123,0.09326366987702873,-0.07711914417077609,0.031037849149909414
FGF7,-0.08811527380937317,,-0.019489734662091553,0.0284232168010531,0.08559763102837695,-0.0028139453231942617,-0.06297851320823517,0.03781198679786679,0.012648045303492755,0.03480232283390873,0.0681008790882403,-0.0004295880420967734,-0.014695822144418533,-0.024634462247437202,0.09469976006321584,-0.03792450247190615,0.00035136864413465725,0.00591921522240091,0.02933035126085767,0.01863648296309967,0.143380311715898,-0.0642541983908305
EFNA2,,,,,,,,,,,,,,,,-0.02069027347383435,,,,,,
HBEGF,-0.062301585032600575,-0.08789311574945162,-0.01911821035447713,-0.07947389655087665,-0.13383068487029814,-0.07261937673743123,-0.12039871586597807,-0.03402294946546317,0.007655618446998476,-0.1730802555752352,0.044398388456260804,-0.008472136670773962,0.07897569040372444,-0.012656406385185993,-0.04224863604676673,-0.03219213087718236,0.02621338419434961,0.00023888210307747336,0.03816792858940333,0.00392218562643363,-0.1387696574633179,0.06772814396613597
CSF3,-0.06766550762606903,,,-0.031124245413455535,-0.017838409271980743,,-0.034027156505706715,,,,-0.03709051722520007,,,,-0.0020369633581186312,-0.057552918996166345,,-0.054231538461918465,-0.003348540948818858,-0.014699819867273577,-0.056925839058212684,
PI3,-0.08240884944252447,-0.04005653335460181,,-0.04120748351825142,-0.061692187117203305,,-0.04993892858543639,,,,,,,0.04052545214512934,0.034836448221883934,-0.10741410658187835,0.0746227688443095,-0.09999532383303278,,0.007449311453727589,-0.02192375296318899,
PCSK1N,0.2685040540828271,0.03932082806860473,-0.01776190146061594,0.07978003792520807,0.08389087256939526,0.0794434141513258,0.2058890463022553,0.02482624572052983,0.014934042572224282,0.48652057648391916,0.04839098518890263,0.12995593840484074,0.022879995085641196,-0.04465376821602447,0.05856339528345645,0.02915983060050019,0.06930531906641367,0.07451210436018275,0.08505731194559489,0.02929016371146449,0.2579026667138944,0.22544319372619287
NTS,,,,,-0.10039617219357638,0.07153618266184876,-0.054511750422867114,-0.02909646740405531,0.01858636844210821,-0.06790138510856332,,,,,-0.02729694512434457,-0.025207171970732824,,0.03903047621555387,,0.03468444001448098,,
SFRP1,0.00803756865779405,0.0475034537954967,-0.012023309080530512,0.027707600266549705,0.10318801059093118,-0.0216194871144764,-0.0720546264783683,-0.0423508235548303,0.037508000129663,-0.13481705044065287,0.04184686712560696,0.1264545345883061,0.05070724805237893,-0.043265460987444423,0.1336095981817723,0.05343729715501177,-0.0180947560358579,-0.01937388076064796,-0.028219563860857964,-0.021262585603273817,0.025334547765323078,0.08779076446673267
CXCL13,,,-0.029152185110962184,,-0.02932873279437653,,,,,,0.008620710975445374,,,,0.008118914381111075,-0.01819854022236633,,-0.01711097697013174,,,0.015183901156354016,
MICA,-0.11716615252943992,-0.07524634972813571,-0.0285938756599973,-0.04845082367665015,0.0015462341953845842,0.023062615170306104,-0.1005657446415701,0.046486334503958796,0.0027002603328145146,-0.04185941790864292,-0.04527421875149098,-0.026941171125552905,0.10359509410794634,-0.15772454330911712,0.0341193965469745,-0.03536751747641259,-0.0036254397523546975,0.016735947228110285,-0.017696567562624138,0.005886640705907131,-0.02636981190188705,0.030506214288512707
TG,-0.009924242803753947,0.03519511122276215,-0.01639358626330563,0.07204761486332027,-0.007486961362513701,0.024136800142047846,-0.012352790824513439,-0.004768977857366286,-0.026417968738631833,,0.011179659619306377,0.007926260314549549,-0.022944298157878726,-0.012041356521462614,-0.030627837279618913,-0.031045387839909094,,-0.017956761995361496,,-0.028667452619803125,0.09839382078187145,
ADA,-0.027398914311284547,-0.05212881572325412,0.01473137381302781,0.024577222612410545,0.10050882224020889,-0.0060450452785199065,-0.22348232092077622,0.010615019931002261,0.015540489565610206,-0.18548009558465955,0.002041864605687838,-0.0631786543959273,0.01663573631560674,-0.20374325962403708,0.0027928978998806235,0.07080644370266859,0.03691290070468685,-0.047643085194251165,0.02067611898492824,0.0011272416348824456,0.04185850806645528,0.12640205289228465
LAMC3,0.02328813669873456,-0.07987981196212356,-0.01727335526657838,-0.0021397929608632,0.09732248347175895,-0.07894532656538378,-0.17570215013935317,0.058151522732684334,-0.03387087601960135,-0.019966654818363277,-0.028506347729399882,0.042839763705358,0.17138845718717224,-0.10686047105976498,0.02320596543988799,0.026658435162817063,-0.019589895394582058,-0.03738306007939049,0.039240385087848086,-0.042226653613429435,0.05929861704114804,-0.09015619795796348
CCL7,,-0.028716379762162413,,-0.017777126674445785,-0.06053609586772071,,,,,,,,,,-0.022102292771423157,,,,,-0.015403986298416845,-0.04482430862201614,
NGF,-0.028853209865982794,-0.026773903587955908,,0.01420804033692208,0.02752713124809851,0.00043982842739555706,,,,0.1245999383851551,-0.016226746319285616,,,,0.1293888491461686,-0.0204121613893303,,0.0035737868623755015,,-0.03705304065047902,0.04917511973817465,
TNFSF15,-0.042318569189535166,,,-0.019795700020123284,0.052750155959693415,-0.04475174256838997,,,,,0.10890830477117575,,-0.01502220986252759,,0.030129571741636243,,,0.04480092879605124,,0.015715744385930343,-0.048046245306424054,
HMGB1,0.06511316963386739,0.06592779357380399,0.04465041847169065,0.009415709634185152,0.018877521292594398,-0.12732521708628472,-0.2673400338907495,-0.015995344036472736,-0.030313367300887458,-0.18839011209657014,0.02537018323170446,-0.009679661145945154,-0.05053818038930232,-0.09080838121973915,0.006311238147405863,0.0014710444846003632,0.0010101881615814364,-0.05760303864421284,0.08972317614159298,0.031008524132874356,0.07096300748063307,-0.12421455944039603
ITGB3BP,-0.15514120406416854,-0.007719021012956651,-0.02491461531998034,-0.012819790014675947,-0.020877527961985633,-0.09667773857851752,-0.23620498031167253,0.020195566833154998,0.010141151351524165,-0.024024741464727845,0.033059503629331036,0.00229077552380173,-0.030058296991754534,0.04328251303855239,0.022115546224134204,0.0008681385307525422,0.04108776150793264,-0.031113843488502067,-0.06100203337537842,0.054859904516472754,-0.08878926297202891,0.09222357251504457
AANAT,-0.020336514211298857,-0.00021392733636408913,,-0.01801206436488785,0.006250992524690599,,0.057368234741703904,-0.019344356527309346,0.009034459266967271,0.007798924574268565,,0.0020849381742873477,,0.013126719019425822,0.030846445843926526,-0.027843504225538964,0.05449289860162042,,,0.15958718458951335,-0.058690066027845975,
RELN,0.08363972463523717,-0.06778499252507005,-0.0040009182504345125,-0.021464750610282846,0.09891390574297776,0.029106041835794173,0.05766995039685017,0.027792321472160403,0.014742686814718357,0.057618191093510455,,0.032298686258669926,,,,,-0.005913580141729073,-0.04067799040870537,-0.00281549024299494,,0.0861510473411408,0.046914410921920724
IL15,-0.07672703374628867,0.0064050477883029954,-0.02088517809220212,-0.0033287524926594904,-0.05209914065264092,-0.0235913761893377,-0.08970759532094907,0.027107436057923727,0.03447428457256935,-0.026319774083411518,-0.027118862307308624,0.028325035532933324,-0.027566039450615382,0.011449830748648419,-0.047663895856012925,0.0447986474933399,0.050610179793760264,0.05388229473733811,0.0295014727646281,-0.0018081632953845814,-0.035227572950332964,
UTS2,,,,,,,-0.1319625781293335,,,,,,0.05673423225388586,-0.04099503541976295,-0.025808881515781104,,,,,,,
BSG,-0.07013114510537624,-0.00027850717156535843,-0.011808824551723189,-0.06299256231000254,-0.0351675272833488,0.022119140883364603,0.1404984861024864,0.09350466400415151,0.051508705335061765,0.2924762936378779,-0.017546647371742934,-0.0338573500589835,-0.028621644219684408,0.12232797648704949,0.015380840877916848,-0.020434275963427062,0.05748106346340318,-0.03189617193902912,-0.020336450357500646,0.1039249065315475,-0.023455879139426847,0.1581058211539495
ADAMTS3,-0.027554500894170733,-0.052953101399482325,-0.0288047196259533,0.039369090621841525,-0.028697426386008976,-0.005825792167248447,-0.27679545926082344,-0.014121882457750713,0.0009241930635774399,0.051905395469293444,0.00603289079383008,0.01215882958666128,0.11917988413136718,-0.17327368083012326,0.09943544475538377,0.027968063692221747,0.02402395577577173,-0.046722242290076585,0.013395706247474739,0.05500397904990186,-0.04089502815993291,
CD34,0.12533695500202904,-0.07734790795677605,-0.021860259256600283,0.023820252314559077,0.10864220628729364,-0.005027539188398347,-0.1713447375243933,0.10472193700353544,-0.008286840370321728,0.04264119816438888,-0.02059212806638211,0.05994848308610965,-0.011083417330538716,-0.12200112708130428,0.03275284662614362,0.03416376252085994,0.031541114348238496,-0.016954822531670858,-0.03874197243801375,0.0010449496863037895,-0.05122352944177367,-0.07154429868633781
CCL23,,,,,,,-0.045519447766922926,,,,,,-0.012503040679556737,,,,,,,,,
PLAT,-0.06766698468985573,-0.021175075235460424,0.057116372526094014,-0.004424761963551342,-0.03388093703717354,-0.09593011296002373,-0.30153498144581115,-0.0384632422883588,-0.010344882233134622,0.021087644967790063,-0.015982263983846907,0.041712222575385975,0.14785833514990984,-0.13292565460599062,0.05493331642917807,0.035944909991657746,0.06047020234779772,-0.11258458391137874,-0.008512905219230222,-0.002179191496091194,0.0489199484271561,0.09907335402202376
NTF3,,,,,,,,,-0.04915746354930695,,0.04817402852813962,,,,-0.007858552459662655,0.07107186335424692,,0.07261290917479937,,,,
LTA,,,-0.012055894867045544,-0.022784473627587565,,,,0.01114502251291855,,,,0.06274727550305104,,,,,,,,-0.0031099529600806717,,
CKLF,-0.021432870831752868,-0.004823771383626196,0.02678459267668569,0.04069265268538716,-0.0891857688437587,-0.10643210632337306,-0.32211182120736465,-0.042742308081240014,-0.02217772812974986,-0.20794405114361267,0.0985249760675533,-0.035137473599390845,0.07346683078625871,-0.03110644115155605,0.025529268514643648,0.07918725065639362,0.021397590239905263,-0.02534545344486829,0.10475335049557721,0.021193875167312186,-0.05197513669999851,-0.027216235133479306
APELA,,,,,,,,,,,-0.06989514994092837,,,,,,,,,,,
CD24,-0.05882879848446452,0.015233011961692387,-0.016397134102621058,-0.040666910448848834,-0.028326107109666,-0.023352475399624616,0.039391176385327284,-0.01859295034819984,-0.08461435115501144,-0.031619469322794545,0.09390549619623857,-0.008339667166518482,-0.048428987585265953,-0.02843282651323561,0.07113782733624933,0.08366791210270347,0.04677983431499428,-0.009628749976847943,0.10796851104746381,0.04308266041379925,0.1357718558703314,0.10137537792415355
HSP90AA1,0.1204869376084017,0.005776816916843882,0.003344038974508817,0.029083578529983684,0.25398394016389314,0.2287382973123073,0.3799119878586167,0.024653721898658224,-0.01345115571953078,0.4575762361372295,0.09323023301355521,0.11600393207246631,-0.018012599563748462,0.1277620844395145,-0.010645763013506284,-0.08231530504531115,0.013470743631484304,0.0392784239437271,0.08976140867678922,0.045327364129081255,0.2209585412338846,0.14908291377488836
BMP4,0.13844625237139946,0.027861364582059678,-0.012779955275694019,-0.016477668460215686,-0.055550944880611214,-0.1723142620021416,0.02609516896751568,0.018719816403632936,-0.03900617138490938,0.07177608337638364,0.022832898318176517,0.013129786123714954,0.09756317245751292,-0.08258634064856124,-0.011350053738634933,0.07452038250674083,0.002084060218684134,-0.0341399818277712,,-0.00527467645294356,0.012683037649487808,
SCGB3A1,,-0.028716376890562806,,,0.0021095699248565376,-0.005695596126578629,,,-0.025686910513661346,0.012618339960891988,-0.047191498154556,-0.012947247469857525,0.0026480011552503205,-0.05422928021382695,0.0016679670872998078,-0.028635916577770662,,-0.05400866872112505,,0.0990440172325063,0.0600776421184588,
IGFBP4,-0.027013150922182764,-0.07132372569320725,0.0013861522086782761,-0.006473116451114423,-0.07024076422667515,-0.14258779057412727,-0.18817806131758605,-0.053801793058403644,-0.023501732168699913,-0.09462178940007665,0.02016228357210049,0.029879716245754244,0.05681879556160356,-0.03484162639017504,0.056898668836536645,-0.03580519875149539,0.013836517010454734,-0.09005948257989745,0.03387627499606564,-0.02751517020706662,0.014306722857896009,0.11122283904415299
RSPO4,-0.053299511111126636,,0.04783721402199426,0.05459791505061186,-0.05550935352278362,,,-0.012986699727781404,0.05104185710982353,,,-0.033641799408037694,,,,,,-0.039405494167967146,,-0.014937354110199759,-0.011230651216396903,
LEFTY2,-0.06959795629581957,-0.08070967465869398,-0.012203959598735638,0.005145488873542288,0.007298627331501325,-0.022623362575827602,-0.21106904271184646,0.016959870049652326,-0.02816600741613147,0.023746029641254364,-0.05443000390700807,0.021942013130502508,0.0038548096796102564,-0.1317824410250884,-0.029326326412978044,0.026518811671846707,0.05223369479371361,0.015743791029577823,0.04382126055925392,0.060607096011668346,0.1322963916259583,
PF4,,0.006596553504908423,-0.010966474949069207,-0.015510192793175026,,,,,,,,,,,,0.024852804146423706,,,,0.01630985082016011,-0.004000583437837071,
ANGPTL2,-0.07204223644454943,-0.060132891677472815,-0.02964404247184296,0.07186885131918794,-0.009997419628648129,-0.14026250238221996,-0.22042751040391942,-0.059663511606867566,-0.06701294349493188,-0.281760343456839,0.12282739829452985,-0.07758546802931536,0.08948164756903,-0.10400716466140839,-0.03811182200030845,0.009594671375415049,0.040593289068880996,-0.05364594188163615,0.040408994618195485,0.062447865129128276,0.02329535881874747,-0.06359618435254058
LRIG2,-0.02341142803840148,-0.07624360752597407,-0.013352570345855257,-0.003956680654121109,-0.00012154866252969111,0.016850501239785716,-0.08627539769981897,0.001680913166657758,-0.022192568991320057,0.030370681171593205,0.016285573708475616,0.010409265993774713,0.04967452054689555,0.05670172706029914,0.03576929462777119,0.05320757892551187,0.0854621215685778,-0.04612151057673077,0.0468083032665748,0.030363607454101098,0.058175799467267086,-0.003213707969389502
ICOSLG,-0.04691749437627337,-0.01882624178818175,-0.04112535632362887,0.00884807290232455,-0.007326984235082476,-0.04943909292312627,-0.17610042816081148,0.02006445446934757,0.04413446421894967,-0.1435776246527831,0.016195538628370292,-0.05577180627448398,-0.025002288306238626,0.10451908381479523,-0.040987048304305135,0.011233889134501813,0.0916703888119095,-0.10692356561701472,-0.0016785765834150348,-0.0018345558734910348,0.011019786727981649,-0.04714647644412573
WIF1,0.42078431932800264,0.01574808946515285,,,0.16383469790733474,0.10185830385578586,0.3694086926359033,0.0009721925920180734,0.09579475506773928,0.18473744877443365,,0.04421451736512032,,,,,,-0.009032785524686452,0.10789995379246059,,0.04056809018400699,0.20613793910286363
NPPC,0.06457150382173328,0.0591127514772314,,0.08409848170250092,0.06334288804816796,0.008720288810820435,0.04191596193245336,-0.01136123056678735,0.042080427686730815,0.07262772423383589,,-0.03824929397560944,-0.0028393078169553702,-0.015524297542049106,0.03787052243100489,-0.023785205612304995,0.10210382070032484,0.08097860271482647,-0.0041718276431149835,,0.16546498732610312,0.08036602290459362
LYZ,0.0053027999987953055,-0.04996385209116946,0.05527688741417686,-0.05821492170270575,-0.12252858913311315,-0.02299907384623229,-0.15637539739948364,0.008134671613887938,-0.05025742873976175,-0.3420551730137836,0.032051157150032906,0.01341632164442169,0.048059557887761804,0.05152369876181995,0.04911651275321908,0.01785424444098173,0.01912708988252802,0.019751670350266665,0.06897959698427399,-0.03881753020660443,0.029786694918208328,-0.05404638703156734
EREG,,,,,-0.07811483108275702,,,,,-0.07390545505660887,-0.02442049677742467,,,,-0.0480936523618879,0.08073144069132318,,-0.058662666274294596,,-0.03312651918168094,0.02466778375880936,
SPTAN1,0.1805029159163805,0.01075028506026634,0.00033299822521080214,0.050842437869873885,0.1566699068883575,0.008067219476676588,0.17910892028865225,0.04889981796951916,0.026767253108219986,0.4279452667863692,0.031269532098756915,0.08591709213786797,0.04977087378371232,-0.10077656241755797,0.030581374536321343,0.10040642215778058,0.022998797241398847,0.01438651029297195,0.10454859154483852,-0.04849303349768181,0.17916038293649,0.15991773965320608
PTH2,,,,,,,,,,,,,,,,,,-0.042398595263623405,,,,
LIPC,-0.04432797066990779,-0.027028388187241473,-0.01650513089692483,-0.006086856953510102,-0.012078278757510868,0.015790855588753087,-0.0712463766465085,0.02323932745503643,,-0.035598574817782606,0.018316733352333015,-0.012747572710098172,-0.02555472134671192,-0.0007806172272219219,,,0.06073709268055473,,,-0.02773379761572944,0.03273075885399541,
COL8A1,-0.23414680296425605,-0.05759463534872589,-0.010007351378661485,-0.023818126317169487,-0.1112892313287746,-0.07529881189035731,-0.09190199889256062,-0.00045399225711127884,-0.028769590111007555,-0.20285051645987384,-0.06775201297473515,-0.03455302989201149,0.09384083883978847,-0.11287934392865186,-0.04012760023851121,0.07952930981563443,0.055747555524243514,-0.02590699340162284,-0.009467802965209136,-0.07269697876542165,-0.10423214626011353,
GSTM2,-0.022075997118255468,0.02920349435932575,0.0026457469187715793,0.040123194298495535,0.016176791619606123,-0.008078510031594951,-0.09204320411429844,-0.0006852162012814214,-0.0050609089948525105,-0.005427102508341482,0.018385696536343456,-0.03471922784966806,-0.009215158589796001,-0.05106222649258724,-0.002083175776179097,-0.006919443402463784,-0.012080193078499864,0.02905351205475534,-0.009767901495914817,-0.009974577418705343,-0.02162116134784566,
IL4,,,,,,,,,,,,,,-0.02133360319835788,,,,,,,,
SPX,0.12718389275565684,0.0767904744181873,-0.04820452101032627,0.03587648691970015,0.3404177152869459,0.056602666774219663,0.212875412998778,0.011609934691966662,0.009298612645446916,0.14758139912726703,,0.1393830563176989,0.11450839471582748,,-0.034831681467328034,0.010801636730677324,-0.14888960784286165,0.10931909271295749,0.009752375655017633,-0.00487961395629831,0.059806508364619565,-0.09630260046497643
MFGE8,-0.18277953356473498,-0.10051645321735207,-0.03968565680578534,-0.041723619969177166,0.06412175928526305,-0.08676376833629997,-0.10150971961130022,-0.002527898502974895,0.011742925008313343,0.10297188881516395,-0.07783926117839192,-0.0021252560917884343,0.003654976268615788,-0.18059160637985655,-0.025442090039258257,0.015655093325076325,0.06107028885987488,-0.08374099558191377,-0.07330830575431128,0.01449382464001171,-0.06505538956109325,-0.009316599613957652
TGFA,-0.22593269109563893,-0.0015277519758810005,-0.05252565839847126,-0.018196636849753575,-0.10894469742225811,-0.08397064202241367,-0.20968045682758935,0.03718052292980402,0.00890655565476368,-0.10346170827465752,-0.0005328121820540589,0.0487062784958254,0.04549516570958456,0.18977520605036335,-0.005039227024873533,0.07455241242859997,-0.0013630494860351883,-0.039945808357726625,-0.004207491696141566,0.1085298043651939,-0.04166556365615319,-0.12134229455195646
SLIT2,0.3950994652164693,0.00023191800704300847,0.01950285987744268,-0.018272960426955802,0.06454624735237129,-0.027147220455617436,0.0958898637666284,0.02761192159525006,-0.02719243485195881,0.22298609162391214,-0.025931930897073022,0.06718718555277778,0.04665205587106018,-0.0118056833305273,-0.005066945497948202,0.014469395622489445,0.05752931039773907,0.04491013433231948,0.10712106200094271,0.05855288590094308,0.005663708537526864,0.2870589341086088
PLTP,-0.049816816612863246,-0.0001844437702006053,-0.0535683620942277,-0.005811277260611123,-0.1971628096989063,-0.06114755219978606,-0.3452843206274516,-0.020229810780580348,-0.03698053786309711,-0.42400230962424496,0.04919739694849638,0.024004369267513908,0.06804999210917088,-0.03405989474788796,0.04697836113232691,0.010809209557400543,0.0137395612092079,-0.01858104675656125,0.014742455399474112,-0.11079483601524515,0.0016765769886679023,0.052961665335535764
