,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
GAD1,-0.012873358149530546,0.010322469412425478,-0.012718474095568012,0.049120120713344866,-0.013687479425815876,-0.06377879470826404,0.029795857380799852,-0.035024387681985986,0.06095915937116622,-0.03588014778359311,0.011032143486640845
COL14A1,0.08423459033489422,0.03552810494544558,0.03235374951723223,-0.015365280057350177,-0.0597378401802531,0.07246960591650642,0.06268632611241468,0.051064301378407895,-0.07260634570227803,0.06666908075018581,-0.03326502859638315
HLA-A,0.0001401514519404564,0.06737075592820378,0.02768516284342413,0.02020393764186911,-0.11884748930459303,0.06579613459088411,0.053229923214790364,0.033118482797776634,-0.1255739999522655,0.14718349427767724,-0.027435497272129034
CD5L,,,,,-0.04079469442963444,,,,,,
FGF18,-0.017340557767426802,,-0.01564267990004578,,,,,-0.02873482546140267,0.09143250682669125,,0.04615966388654216
ADM,-0.034127894587678745,0.06891034840622697,0.030504084897704658,0.004524430820971793,0.0222232479934399,0.006327531526425305,0.044486661598916365,0.02092696677016985,-0.07822084439281485,0.08420768043768577,-0.007243753875295084
CCL15,,,,-0.006799886371333967,,,0.09469573138939216,,,,
GNAI2,0.059450624314292703,0.046273208493394,-0.00400487290382335,0.007611296147761254,-0.06551210441501691,0.03366340424509319,0.114197654420461,-0.05091604059908111,0.04265167394529118,0.0439624291777916,-0.02803384624492834
HDC,,0.017572413338710725,,0.005287640582059694,,,,,,,
COL11A1,0.012093616429214788,-0.02717566558994279,-0.02987579149368834,0.04457814178331128,-0.0169228498927733,0.01113420868474872,0.036075941373930054,0.015070246309466967,-0.05433113709118192,0.015720210087829495,-0.025327544126904165
NUCB2,0.011655860449693013,0.014821020080908772,-0.006236367103358244,-0.013059647833530572,0.05984901678996411,0.019499439850531583,0.07871581592057965,0.05522279026138644,-0.05732963740125358,0.011961167585927367,-0.046257427848611164
CXCL1,-0.0035957976274880554,-0.017333777004603267,0.01992184402531022,-0.01067480187707258,0.05184562636106825,0.05848295720015889,-0.026639982415208954,0.02698025846318105,-0.032730945564174524,0.003535817718881301,0.04208187516176079
VCAN,-0.023608048442619774,0.009588546261289644,-0.034395828300624036,-0.034766849510977756,-0.009349732542970389,0.04054951548071125,0.05915270319274466,-0.018370804516691683,0.06298432584218368,-0.06905580219854994,0.057297763469100184
MMP7,,-0.010910383026006039,0.07973590776119567,-0.020621404675147628,-0.024007092825167855,-0.00903942872647287,0.05389880661328108,0.03367369889053505,-0.0712168139874815,,-0.029127995324458734
PTPN6,-0.0137747744686583,-0.037440093063449545,0.022700142025072024,-0.003256469162055391,-0.03549868945684296,0.013645128553529274,0.018595950024143836,0.07122569284079179,0.014346557397549992,0.024098568787610953,-0.03930409630104996
PTGS2,-0.02609342073941594,-0.013241584122704262,-0.011058452912339303,0.004163418630223187,0.00023328152531548383,-0.007336480906967197,0.070460266061272,0.01744816873585836,-0.07336315056401717,-0.03659455404164968,0.0008134081032194387
XCL1,-0.013298711892335417,,-0.02367980200398092,,-0.03149047501273898,,,,,,
CD58,0.024060746203277052,0.031876408985121736,0.0010782235665115277,0.02959310533049321,-0.01439305125569802,0.0751708330443855,0.0242182772581643,0.026593844423183535,0.02074032044291821,0.01090751255247702,0.029192407825429968
TNFSF14,-0.027612330580105073,-0.0053071019499085085,-0.007428053027210635,-0.01042647249335151,-0.02878200255216657,,0.30445545359408405,0.015272243562634978,0.029760416892782797,-0.027452499961375523,0.002354325976222493
CNTN4,0.05331449477418946,-0.003956457430957946,0.046111774243188984,-0.02672548416371256,0.094633699823951,-0.015481706507975888,0.07477272160151048,-0.02860699424700403,0.02779765701096663,0.004674977731800471,0.02874000401697341
INSL3,,,0.11689295016925536,,,,,0.04643150341051048,-0.01627878503551498,,-0.019059240895479418
BTLA,0.11628900869589356,,,-0.013314961985856529,,,,,,,
MFNG,0.0883271068448291,0.10555754037338491,0.09392746193976109,-0.011972199685075577,-0.026828769085072555,0.03106383423171064,0.0414384252807601,0.02810716324969866,0.05545454434587374,0.00040672235094408715,0.026377099463661357
ICAM1,-0.01577379763778023,0.11997561311478647,-0.027727691680493865,0.00845172533980412,-0.031822717208020344,-0.007328160051347584,-0.04177029859023863,0.004693031470571509,-0.030434189939295784,-0.024069878936926782,-0.04623869284082808
PROS1,0.02427985605176297,0.058540885669235564,-0.02221963243799962,-0.009517019632128877,-0.05137666329646,0.04661429782156673,0.020134058451035535,0.04355794483577759,-0.0649585193869687,0.08466209499269356,-0.007775071662703073
CLCF1,-0.02103961835410643,0.022274236677345387,-0.04391196364986945,-0.008996018089812726,-0.02402760223621897,-0.022474149903774204,0.11052956027983706,0.005528484925265493,-0.0220988043825124,0.05319718080666916,0.02361751250335054
PSAP,-0.018507854018144795,0.015299579213804083,-0.007266972804693288,0.002963630346614617,-0.0602504562601738,0.007261557904692072,0.0406581872485203,0.061095123210472946,-0.1154598557997153,0.10373567917438005,0.003031308376640862
EFEMP1,0.0189460532805299,0.03215235194426429,-0.024926669915049847,0.036851813426878925,-0.05936922741675286,0.10975493703008278,0.10098521920013044,0.06939992660252353,-0.031055977311161193,0.04363155132182997,-0.10194282948261889
C1QTNF1,-0.017322511690357388,0.042193503378086826,-0.005695723826864374,0.0008662213488190624,-0.09400988474702042,-0.010542886346718558,-0.005320859801417471,0.034395842899357605,-0.042415508292753167,0.07340456314607294,-0.0445735202299877
ALB,0.034022436213690714,-0.018300794832882727,0.012286744902202442,-0.011842270605141229,-0.002021653225016993,0.0099515011650068,-0.03371208672063831,-0.03789404037528974,-0.0027382989798606194,-0.08240683267415139,-0.02102135528648335
CCL13,,,,,,,,0.11107286187182167,,,0.014668547364536154
EFNA3,-0.021375134546265818,-0.02427810633307029,0.012250458661148834,-0.004071312078872774,0.05353236541197869,0.07116119094667782,-0.04044973274717562,-0.014933527046447107,-0.02033809019950606,-0.03197940530613587,0.024341728275616255
DRAXIN,-0.04006888223062578,0.03578431675716195,0.0036274296752787645,-0.00950876217395588,0.06818939884918787,-0.010052639244164852,0.033802977646114216,0.00550650757472958,-0.023642033680781993,-0.045620657229047276,0.0017603738887856603
RAET1L,,,,-0.011388882662834615,,,,,0.10597193754745986,,0.04288157596407933
NPTX2,0.00039833266219532114,-0.012777292989478389,0.02402654301437161,-0.053401126757724335,-0.0988999034910243,0.041269164764953674,-0.014674864517726061,-0.011074602231765259,-0.005147809991456646,0.01042949675319686,0.00190976978365049
FGF11,-0.015601545260657958,0.027077248991076917,-0.07078267464513245,0.0315124213751217,0.07142048795961674,0.032274438456803084,0.018147858936285382,0.049427948901623636,-0.05422121358473992,0.0020124250836520176,-0.024341360862310764
CD59,-0.0545033387868494,0.01664328262287594,-0.03572109595428152,-0.005381082504571862,-0.09443543972913554,-0.04951102693318379,0.03595959841005983,0.016838329431636264,-0.0577058619777563,0.024500966610868556,-0.03599252156785483
COL9A2,0.05208227414276102,0.05326841849150142,0.0035601689400611464,-0.014734856955507978,-0.005775540336708225,-0.006985056313185054,-0.003176852576398473,0.017335771870277815,0.04286629459629911,0.020300078258059785,0.025898932108641814
DLL3,-0.013630942689554774,0.02774780653792628,-0.009242094616537626,-0.008776858680249985,0.07891227406072819,-0.014421730240808893,-0.09883164642246682,-0.03516990221641873,0.132675365624576,-0.027965520023041587,-0.030336095181953408
FGF5,,-0.014572819901943248,,,0.14083124543246212,,,,,,
LIN7C,-0.004630944117157624,-0.058866662362077916,0.007190352300430448,0.020880475936227022,0.01673604455659109,0.026937858114069593,0.05054895530331237,0.002339111787802205,-0.0026233005125174394,0.05540951108816572,0.0032972219512656742
GDF7,,-0.011498881484316796,-0.034007995136171865,-0.010426472088178772,0.0906364535266522,,,,0.10116646137040002,0.032324065900756475,-0.030966341720764793
PSPN,-0.013276550816374638,0.02526224746082614,0.002209372820611986,-0.009880358459131305,0.05758599215303984,0.007893189203210551,-0.02960505552377105,0.002751168022641145,0.05546356536963905,0.024961518148240897,0.00448136774860063
ANGPT1,0.04622136337139117,-0.022618619218929503,0.0026079585384187385,0.017745765880007643,0.0013481537267337953,-0.02441080287412346,0.04872483829540213,-0.05295903153701024,-0.07793953741454027,-0.0005367541757404346,0.0016977314324461553
PNOC,-0.04765048947425974,-0.011102591987068543,-0.005729088693641746,-0.0021128728262777593,-0.008052599522366,-0.030477195294485133,,,0.03912323852570913,,-0.014361415794147259
L1CAM,-0.00949357846355837,0.00265331572594809,0.04325430779418581,-0.06872611964584713,0.03942533957864268,-0.07342911626587698,0.16296207495476078,0.040470517381056094,-0.0356832027704637,-0.023024308985443463,0.041596754546183376
APOA1,-0.00923226427103881,-0.031188038696186648,-0.02164813607192775,-0.016874244026504063,-0.016791932862080455,-0.010987824849336683,-0.03972317752011057,0.011603099108614186,0.01550448391361427,0.02104412295150269,-0.027925843925676836
PSEN1,-0.05679780519463061,-0.066668599895433,-0.02077079611688537,0.01150200605529544,-0.0036749958996451578,0.027107030410607868,0.01948745610195025,0.006451553005237299,-0.014593579389186543,0.04972394724839941,0.0014310900475725192
CALM2,0.02453040338866862,-0.03652906569625005,0.024364930202607927,-0.07604831149031828,0.0976261924100034,-0.07171173191121481,-0.06191729816934384,-0.0014003964144177587,0.028535829539595402,-0.044876110487668354,0.03138196578782234
CLEC2B,0.0049079891627287296,0.0024277523918488477,0.00980340641447396,-0.00911928732168412,-0.05123352957707587,-0.006580937494947707,0.0826750972051123,0.01562821347817971,-0.05339980199050295,-0.012046273573708998,-0.033603257121079554
NTNG1,0.03412456714740644,0.04522021615771996,0.02003733171328802,-0.018634336422094826,0.027419272210666038,-0.04658890334060336,0.07236476122922567,0.027636250074888537,0.06430362073243978,0.022187448017509128,-0.010368390072843103
LRIG1,0.009334122460049988,0.06687065112785723,-0.004562108005819095,0.016678714632382276,0.00929956778453957,0.005641097604291456,-0.009647409109699778,0.0018819414666655912,0.10335881244416838,0.06958485920821669,-0.03272572191167105
CPAMD8,-0.016884882959535198,-0.013183076761549724,-0.018440532470218377,0.009689077030515409,0.019359795602321973,-0.02844896318979852,-0.026639978918269032,,-0.015870462149578237,-0.04905079728968582,
GHRL,-0.015593888642558739,-0.02803567200338683,-0.03233279531233592,-0.00950876217395588,-0.025750703103607855,-0.002212412135804001,0.04799979561166181,,,-0.030553251890094,-0.033496110726189694
NPY,-0.031196679725875795,0.007434952609113501,0.020437327629538284,0.042138260187611416,-0.08120646055564443,0.028570920210966723,-0.031109726456142815,-0.00043402530934987584,-0.05340479021175408,0.03772723642751874,-0.05322654159337468
MMP2,0.052496020153932225,0.01304281560432748,-0.021775396335357307,0.052012278450817094,-0.06519929662242097,0.08550713363123581,0.03831768799574523,-0.010368605793443184,0.04366522197368435,0.042421534531384905,0.00831811302850365
PPY,,,-0.013477029169440952,,,,,0.04513155525203524,-0.08103835274849969,,-0.03319341897446414
ALKAL2,,0.010201440567778573,0.0026252691852688896,0.009948349159980314,-0.07647348923840017,0.003850935778829117,-0.04258534715880404,-0.02847687154170374,0.05090739895456632,-0.010737763583776764,0.023016644801391744
CSF1,-0.005924794205614145,-0.019284337537373453,-0.020874984855243948,-0.024562291325146323,-0.03739310117982314,0.06982654611198917,0.12796637823509618,0.08257586850820388,-0.06573667198763757,0.03338880537188936,-0.059782696242014814
SEMA4C,0.021295049787780844,0.05161199365355704,-0.05399374202619639,0.005125776769963581,0.019428805308117164,0.013665997350618434,0.058305440621076364,0.09976134692480713,-0.02786390690833502,-0.08237036333987471,-0.05487640335372307
ICAM2,0.043622277327757364,0.025213955439116437,0.0126611729939047,-0.009237402242578414,-0.05060040532090964,-0.02288451671539384,0.07880183221331963,0.009855307947833118,-0.001460166856450074,0.026403322073427413,0.07249531580852567
SYTL3,0.003965919799236317,0.046002423661715225,0.0679467035035889,-0.021421553401827158,0.08228551648161322,0.004576313179884109,-0.04575959341353142,-0.026193314738145464,-0.007550687246020891,-0.008972905152054568,-0.0014854259450979993
IL1A,0.017040292097664115,0.055094016536261364,-0.0020326475632016063,-0.015047249456744509,-0.056952555622776645,-0.018195105646936476,0.14342272091051844,-0.010805510892449225,-0.03722121241510731,0.00036879289547531884,-0.04939290151757551
HLA-G,,,,,,,,-0.014532031029996024,0.04700765843903769,,0.017821816838145134
PGF,0.018539140048674768,0.0013958142568450533,-0.026703665409415687,0.017173976111456275,-0.045971040263563696,0.0021630554470447503,0.09046242880437223,-0.012383931414214039,0.03700693899036826,0.014827419176265432,0.04020132331990876
LGALS8,0.02002989161696207,0.008744568772771988,0.010453446825536438,0.006688557126738901,0.043946612652597354,0.04151985297503455,0.09043431498083687,-0.017531134705169465,0.020679652125685007,-0.0068494695161257215,0.08945014027044078
DKK3,0.015251954344766042,0.006532978948163479,-0.006352084791774222,-0.019933541962106352,0.11016865624603824,-0.05484721370826957,0.08393840597445673,0.10052076167679677,-0.030371915230661697,0.08027718033495022,-0.05535615064813693
COL16A1,0.04436524764160728,0.050749752410484864,0.019188538795400428,0.013527232160176745,-0.03953985759473981,0.06770121974512443,0.005507284661692536,0.02704377888190111,-0.004008916674824734,0.04304046947464411,-0.00848976830115162
TPH1,-0.016574701468983242,-0.01567135227407042,0.015732062331302383,,,0.09121427188078689,,-0.04134340743421388,-0.032903389732244846,0.02569198384593507,0.02435544148930078
TNC,0.04208412523861898,0.049830378242165595,0.0026557361274389246,0.01757849853953425,-0.047854159960283686,0.11145550409012615,0.13297762244258338,0.007051863213797785,-0.11654804877687902,0.08986090833383298,-0.027686997556922624
TNFSF9,-0.01975070854596012,-0.03537658527155863,-0.01458241772661299,0.02068616369839909,-0.016118226678383946,-0.03144979079007962,,0.04627702765857137,0.00999745879445994,-0.04654953396378413,-0.04785681626131649
C4A,,,-0.01597634209003083,,0.010901728788620094,-0.016294485470707696,,-0.018997041806760727,,0.047328759198752866,0.018002521010539976
CNTN2,0.008558389472443112,-0.03768864719723468,-0.042729276074129414,-0.053788186512832174,-0.031634967861994975,0.017183144153133934,0.05479966712309199,0.04975434621044099,0.04476414161200534,-0.11427058621271326,0.017464661881613462
F7,,-0.013183069099104518,,,,,,-0.02393517585834898,,,0.05844421016355407
LUM,0.026792006475210753,0.05815639054327622,-0.031800185800662725,-0.028423369772018436,0.04201696428291624,0.02427038243280305,0.1271040333927425,-0.005239182549098392,-0.013172745674830066,0.09287253271540362,0.02386281800407477
BTC,0.01616343574700047,,,0.015008167998401501,0.00030423000063278284,,,-0.0173162582614088,-0.024073698353509147,-0.034600101874528645,-0.029966729459407954
APOC1,0.03225757219265216,0.044015530815394104,0.030896863769567975,0.030988335507297352,-0.1182539541183522,0.05441234938580888,0.0021459435798111956,-0.04983360107946042,0.05836094337946734,0.01466872925976696,-0.0029180976310267262
PKM,-0.00885651371095457,0.05670873473781963,-0.004222637134110442,-0.014802176670222073,0.054011350301745156,0.021142398649938422,0.08826233479527061,0.03400418155437729,-0.09254001804173739,0.09381664935151737,0.0007793683532539168
TNF,-0.035808399464947314,0.000390678886990299,-0.028077876387093022,-0.013901600149610296,-0.029808835970948112,-0.038706765036847834,0.1440850618564526,-0.016807137720603563,-0.016479384946317083,,
GNAS,-0.040710537243136544,-0.02144096043853679,0.035493702517965575,-0.009325514719406014,0.0995921508334611,-0.03168229133629116,0.0007857038412844557,-0.035529366706996184,0.039481842740314965,0.14261766783077945,0.002063995386193411
BMP8B,0.09811825784076388,-0.04192273440272291,-0.01438523996431699,-0.00923051960886707,-0.0337011664734198,0.0627996262300275,0.01681219797060866,-0.002801659369230606,-0.006223139956215566,-0.000568360733283538,-0.012779107434368846
LIPH,,,-0.012881299121254406,,,,,-0.017063485562459672,0.07039267710399758,,-0.010485244703881853
CCL28,,,-0.019835081540734878,-0.010917755603859703,-0.03451426757713441,-0.014700428184980546,,,,-0.027873972976631262,
PTPN11,-0.018034655919691674,0.0414332443344546,0.0527135073370489,-0.025867677285820144,-0.03552080072491504,-0.06498442811503985,-0.005772470829529653,-0.04069917059207395,-0.032978552225516405,0.032503352816560034,-0.03929474644817059
ADAM12,-0.038382939747825424,0.01650552296493362,0.004489042195526093,0.09590450741849199,-0.059274720939363784,0.08999168091170762,0.06484659574141949,0.0022354308624366014,-0.002456289131562575,0.03723256691402716,0.016280185209601703
EPO,-0.0177854959220489,,-0.013477029757715937,,,0.0003889313513480967,,-0.018531381100558852,-0.01908186133405832,,0.02054085350087072
EDN3,-0.018220482718194913,-0.023358538183720752,-0.020888731439545047,-0.00791543804387755,0.052431139993023464,-0.018727999193358203,,-0.0027108589338942874,-0.06176890706628928,-0.03824270292855128,0.000724583410976995
CCL22,,,0.033416499425912065,,,,,0.1659923918977783,-0.01745007001693128,0.025655881585945072,-0.010916807552499647
CCL2,0.027112305977903817,0.018909230174439875,-0.011187739188158305,0.06091508299235971,-0.08574385988886297,0.0650722853989497,0.06526855328379673,0.08241111849886659,-0.032871139981587534,0.0714464278827309,0.009257616105446433
DSCAM,-0.016167484367210286,-0.029272110973592558,5.139752505018201e-06,-0.025397701584899332,0.12267967038640139,0.05538593438121279,-0.05579707488690229,-0.0016426882574123384,0.04748198893322128,0.024944226747736872,0.043426308308799275
ANG,0.044809902546834604,0.02192529180831078,0.007805127411681536,0.10914272702362153,-0.029107215582921463,0.04822097956732478,0.0433203056052357,-0.012814984175583893,-0.0027300736279089882,0.05037514126861337,-0.024187903545505207
FBLN2,0.023201010791847217,-0.043809011164663354,-0.014511213813984236,0.028329849634155257,-0.009597432626873318,0.008948761519906237,0.11458114054657553,-0.06575693274593224,-0.019980967527107645,-0.011207725933450931,-0.01974984271117806
VTN,-0.01793156397352227,-0.022222353488100047,0.002568146275459674,-0.014558471262181325,,-0.015402904729020955,-0.022593457364697173,-0.021182636762271514,-0.013417980212278737,,-0.03836231252146332
VEGFA,-0.03248879802095708,0.04113927402740001,0.004101676770509452,-0.03579600439864471,-0.060767419411305174,0.032009243632200805,-0.0012442775342438469,0.029251687221987597,-0.10762513843302907,0.022165680931472195,-0.016829969741552497
F10,-0.016730452631572763,-0.02143595149203759,-0.01477727184409572,-0.027944580437425048,0.0667341644342896,,0.1956928722127862,,0.029631681465092024,0.042916421772140396,0.0325488667542426
SERPINA1,0.025318398733127103,0.09402852920587847,0.02506678344408342,-0.007250173187808993,-0.09700197289014167,0.028783905362114066,-0.0011821149076003338,-0.018107621206721592,-0.05121654639206562,0.05633243559655383,-0.0030384849964651592
VWF,-0.08913542907886915,0.07703712292051922,-0.033030068696193834,-0.03728576237462446,-0.012105556885718618,0.03709396087804635,0.04837142599229271,0.003473239875443803,0.024565203862842843,0.037736768961517224,0.026444832538420927
GDNF,,,,,,0.08908936044379201,,-0.01714272772918676,-0.04183475171063041,,-0.03199843937432774
VASP,0.03991451137379223,-0.030069326510814693,0.004993812020798653,0.08410989711110217,-0.016350997789909852,-0.005085670772901215,0.08536225269073446,0.07399586430199583,-0.03157422293493197,0.047265666964555524,0.010530598590107215
ADAM15,0.05832585941115603,0.05497862942650212,0.02870512807889415,0.053990142969264604,-0.0999065436591225,0.08863640276637144,-0.11259670172574188,-0.036434785361459665,-0.02276896889955756,-0.012283643535409521,0.019069766104646228
WNT2,-0.014408948276824497,0.004286379214985859,,-0.012387012543666106,-0.03908995771982629,0.0969389510431236,,0.05403907389758755,-0.01959802742378335,,-0.03557323075659826
CALCB,-0.021659479970368732,-0.014572819743575674,,,0.1985310063590426,,,0.06603558859660502,0.013358568869687726,,0.008070331261590057
OLFM2,-0.006024500761854014,-0.041256976415084204,0.028172275278185256,0.005337297386596139,0.035847556701295934,-0.014912035905158036,-0.02319194322574325,0.0095397438615244,0.09871529434829844,0.05886963499045451,0.0037335712855436375
MFAP2,0.047142709385972946,-0.006907838477864445,0.02309613336084711,-0.002769765622680322,0.04349743547935351,0.029896783044103512,0.0709126866350334,-0.003747858305887817,0.029829054838634805,0.07045978937022816,0.026747828348743674
HLA-C,0.012229802147153348,0.07720688072185324,-0.030328756462040894,-0.04588073922252523,-0.09452575973405793,0.13738351725085904,-0.030234076677930675,0.07573159815725342,-0.10838835263532873,0.0472167320849784,-0.036661647539433385
THBS1,0.039852882035018154,0.07950860658402957,-0.024933379987760518,-0.017139055151812247,-0.06232067654643605,-0.04158095006843513,0.10569815851401,-0.007649398499992126,-0.009783687004127593,0.011641220178872362,-0.028466371417114993
HSPA4,-0.0017905347531499327,-0.008231157135713029,0.07556876505296803,-0.002665591799639941,-0.02870925472409553,-0.013602129392416529,0.0008749888781065582,-0.025728122469854238,0.038091082556494266,0.004555759239905701,0.021035661504662698
LMAN1,-0.0210274390865831,0.09986169166734023,-0.06176361084386606,0.008648168840530629,-0.001998789036432476,-0.00912561206536277,0.14016703174218714,0.033859502015172585,-0.0719598871076969,0.03742967385988913,0.0033796858347626517
LYPD3,0.12610605282467255,0.0661422977914409,0.054543222556523586,0.004882821101354339,-0.031490461946142474,,-0.03668300193189721,0.04306868828543492,-0.036515440337756735,,-0.03110223262427336
APOE,0.024782283279327303,0.014410118195462418,0.025883235124969553,0.01030374256211554,-0.09005390369799726,-0.05852403940500399,4.288425803945188e-05,-0.007216632259674622,0.04844411935312407,0.07261759509732667,-0.055466876303873154
SOSTDC1,-0.022386243333267962,-0.020218645559626908,0.03891355077607372,0.002739368666123231,0.07174016619201581,-0.016020314144423186,,-0.026481645306380103,0.008287703347936624,,0.01381166416550976
ANXA1,0.030084979427975375,0.06501111638420724,-0.010321472385758453,0.008094306671718277,-0.04934319251255713,0.0915430616804093,0.08547310872447304,-0.04614540684061392,-0.06718671930365759,0.049533756885501073,-0.011144421815557274
WNT2B,0.04929086004126977,0.0027887236226160623,0.021511275335395562,-0.020553566677903805,0.005898305219649975,0.06936388314935826,0.10464279420616844,-0.020762958432969922,-0.025424098888596005,-0.046016531838203756,-0.005784751824934589
AMH,-0.022266549255782,0.06100447722095716,-0.019426456140875584,-0.012279879606173747,,0.08378093356445182,,0.03374308828280383,0.02938208080029852,-0.027873969422107205,0.01642771074379215
GDF10,-0.009522618765111448,-0.02348184312780434,-0.01814971480723315,0.02160516676849957,0.03941396551046077,-0.035662221305724516,0.03183746739231883,0.03285393366617437,-0.029387893126564413,0.02457355915125341,-0.017908140200094076
EFNB3,-0.032020250993317505,0.01233352950957178,-0.001332059819710315,-0.016760234181870233,0.0550301761636372,-0.006240576232138114,-0.01929511686732019,-0.016891503548053206,-0.018125593388506694,0.059951091286962556,0.02913209829007527
LTB,-0.0255410445302241,-0.007873818646812513,-0.023448990488010357,-0.024642901123805912,0.025164973052901135,-0.034453305575048276,-0.008630081403571778,0.03638318937421688,0.09362142049799713,0.05165890860441248,0.0005704055429876882
ANGPT2,0.021325133302520043,0.07577555882622881,-0.027351114828681876,-0.012567193462657058,-0.01697694328717792,0.012629298406759316,0.09312542874273255,-0.02278073470688413,-0.033698745076942184,0.06497469745026646,0.005835419534168476
NRTN,,,,,,,,,,-0.02119286044848853,0.0023160048145007607
ADAM17,-0.034903075192114316,0.020950189996489718,-0.046779973992116905,0.014993508243472111,0.03691405471419183,0.07653692112091183,0.03191711655299264,0.03998019932703601,-0.014126160862560456,0.023907772327116047,0.008721681769660034
LRPAP1,-0.005237055462631583,0.06424320948932333,-0.012883767558303475,0.017982117962495017,0.0600866516634166,-0.023979365675141372,-0.04062028200266785,0.043624060591675826,0.03900894330938026,0.04004641172602364,0.023046391484870372
NID1,-0.001121336908595666,0.04488231928821644,-0.049492821918100234,-0.0094663112878849,-0.01511216141451134,0.032820717327625336,0.1253744650439908,0.06024013248389305,-0.03423968995179102,0.06051970976359899,0.030687833262117464
MST1,0.04600373996606586,0.008352412886806299,0.025941372638018503,0.06828181136085339,-0.03694219031531604,0.03756116514334482,-0.0329654124640814,0.053643095007463754,0.03935083868666773,0.06669236576375727,-0.0225418515342968
IL13,,-0.014761242284112078,,,,-0.005548975942031075,,,,,
DCN,-0.011633641112219107,0.07062538601818565,-0.005868773839741743,-0.016854271639709217,-0.03405199919965937,0.02751011489829192,0.11584325556099367,-0.01908453811068418,-0.010243335879722934,0.06019184817644218,0.018261840803374344
IGFL2,,,0.06964307922013727,,,,,,-0.018906947587732405,,
COL7A1,0.049066321235050885,0.026943838621861966,-0.021807774135203736,0.04104238488418103,0.0006288776523308576,0.019448484988517,0.06879343005120891,0.03960416116315217,-0.04459332471003437,0.1192803353378483,0.008599677072862338
CALR,0.002079804695310112,0.0420247142417881,0.022206805177957093,0.0479051717501005,-0.061834283188875405,0.03347027093243342,0.09314105608411732,0.049473512907446726,-0.031279693434908065,0.04417064445109287,-0.06569371144333974
PIGA,0.011153954444745684,-0.012711844541187758,-0.030079793094419452,0.027614826331522374,-0.041845947478704466,0.07287492851107537,0.05326027652137662,0.032480229651080494,-0.02337638096677525,0.059717543951817414,-0.0403401312293673
CD200,-0.016262798323877357,-0.012826821307567555,-0.0030393598484539917,-0.016104012149419387,0.11479902315650987,-0.0413648730278213,0.07636429503759823,-0.04243904742419123,-0.03026583301591066,0.009988858737475605,0.02733847649384291
GRP,,,-0.02480520692187422,-0.015189349258722912,-0.028942927646298307,-0.01872800201206178,-0.038977153626286294,,-0.017824585776698997,5.653587971408631e-05,-0.02893484226792663
CDH1,,0.004411423301580687,0.016585085988167256,,0.04796223642231364,0.060944598005388845,0.008069088718688189,0.03863134887666967,-0.032571381384933616,0.016481124070952802,-0.044738508795582416
LPL,-0.004094629352505573,0.025339981764135874,-0.014086221164140988,0.02104792162400605,0.032534676022325064,-0.007706100632171193,0.00983268816491407,0.018931371200735354,0.05230019504305584,0.09804084013320603,0.05884498026619535
SEMA5A,0.04262969146602007,0.06196733148031678,0.02891905222029101,-0.009799207886749322,-0.0551542373762066,0.017299418560821886,0.09029522370198137,0.027184542434592892,0.09655297222119426,0.0006020994901807448,0.061104639641334876
SEMA7A,-0.045001744583651596,-0.043876420328437256,0.02566293476041344,-0.007928666459704527,-0.055537140786251195,0.01629210032973656,0.023385572863572637,-0.012172456241150846,-0.016229253325070702,-0.06242840858798016,0.009530053895749386
SEMA4G,0.02360444316797468,0.0037215706094512187,-0.02017677466096489,0.02938510251168515,0.12097026652874085,0.027506781753535044,-0.008413564410373105,0.08798210405018064,0.07153573080447603,-0.000703970613830373,0.015217833690035851
SEMA3B,-0.00313417361925503,0.014249546333865208,-0.03826800291735816,0.014907092006641745,-0.0888213690451085,0.03459966871678328,0.06221948454426734,0.0053171505586140245,-0.023942670444706476,-0.06825019905141741,0.016054357198574225
RPH3A,-0.047356396277466135,0.036809482535252354,0.04444029856465616,0.03341548004227533,0.02697311270325456,-0.0023666115443431103,-0.07640812320680049,-0.00438609458437071,0.015634298659225294,-0.027020299097360624,0.02263859890758906
JAG2,0.051348551621857655,0.0718082687796899,0.03270196168191251,-0.03226819561100362,0.06491854257378,0.053680492730258614,-0.05552800469549268,0.02679805179192287,-0.02330929352353923,0.037701042682305314,0.08575979042664006
CGN,-0.02879948229315815,0.014468896721986991,0.013238566361335751,-0.01150381129486736,-0.0023040638349958458,-0.006803970615754274,-0.0007830077613368889,0.11189108981549228,0.02485947292815241,-0.04533586550467859,0.10159845706802281
GDF15,0.020507780248699294,0.02131187661105093,-0.004801877111484654,,-0.03231874712314931,0.09011747070542893,-0.02917838781412309,0.021454124923057524,-0.06179609364108534,0.03374268696192845,0.029721492003741513
SEMA4F,-0.012399476127708363,0.04833991062348848,-0.034214936089997545,0.009223432096257568,0.017548014359580345,0.041577896163367815,-0.01745247383481275,-0.013149927221614788,0.014504039351298733,0.05958650396861909,0.05549152750047161
NXPH1,-0.05531826040623106,-0.004194159442519704,0.007616964012216154,0.03808824560806814,-0.0038953559605074653,0.08478321858850864,0.015009828475135028,0.06172799990634423,0.02454736426003461,-0.000701282259365765,0.03958142968143027
