,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CEACAM1,-0.025560308410175835,,-0.021170175399540338,-0.011880544994188062,0.00823287871733748,-0.018590620885671014,,0.009606245102151146,-0.005327590347131736,,,,,0.0359338525793479,-0.03797082629471439,0.04569416767358955,-0.022034264615678794,-0.01827203609456338,0.0009732453391551657,0.030669541963117164,
PDAP1,-0.044931604390124336,-0.004008741302107891,0.04525669069199625,0.049163295987751154,0.020931711613350338,-0.003077433834478927,-0.03686526561436263,0.06890603397185463,-0.029060295506172264,-0.04332979015111764,-0.07763457543517192,0.048732463997461783,0.03236374481073686,-0.003049312520867623,-0.02743790337823165,0.021795302136034634,-0.058489297464696735,-0.04140139327221574,-0.004881418508667985,-0.0030766370177724277,-0.050511799196037654
QDPR,0.009054417101962236,0.09296019469962154,-0.0005530461282267249,-0.010644679662998794,-0.009743927697737971,0.06154164771434143,-0.023159745169100843,-0.08837535472476322,-0.0197299214786882,-0.018757643386827894,-0.010268211470585058,0.08559142475569577,0.03429631979855318,0.024153154781200604,0.03113324997457887,-0.11098017259477401,0.008319120111012317,0.0533907846806031,0.015419169836816718,0.07373962477221123,0.07004190419940266
POMC,0.015615088078274999,-0.004885685539317739,0.05331877219091953,-0.021109833001663213,-0.032677518146499177,0.03251441858990168,0.07404998831077507,-0.021348893223814332,-0.019730588143347442,0.04369683808603435,0.04025377489210591,0.036008261128977155,-0.004064287861014829,0.05704056969168525,0.03139029856643935,-0.034525157942979307,-0.009527940144526723,-0.024153372027840334,-0.07069919209891794,-0.02694417756100809,0.07299998473260742
CCL18,,-0.036917384858019625,-0.004018682382145297,,,,,,,,0.014494776969640124,0.02772382380543463,,-0.044493037285673664,,-0.028787435630973426,0.1269660807705477,0.011904150545887952,,,
CCL17,,,,,0.003433087328713894,,,,-0.021207826540581266,0.01707750668625268,,,0.022572529596677642,,,,0.18242288323989556,-0.02637683121058432,-0.029084208094721297,0.09531592913702475,
VEGFD,,-0.010391761947021341,0.03339468672256744,0.0579677237740266,0.015192917714777612,-0.01778645349668936,,-0.05569285871149679,0.11326170453962063,0.01166206913736662,-0.0240015137651188,0.09590186525644466,-0.01872813259005986,0.03710878162066424,-0.013219318104842394,,,-0.01827203609456338,0.019992553298342045,,
TNFSF13,,,0.03107561812201193,,-0.01951610610107641,,-0.024404873943310552,,,,,,,,,,0.04443104984766278,0.07005236892210244,0.07065879907455012,0.002731668653654112,0.03185141715544683
WNT5A,0.008484947733207925,-0.022833435772312897,0.05114134213741391,-0.06328214942001376,0.05953075200871406,0.05167462840720757,-0.04391869395647314,0.12454959306099696,-0.06339657221637482,-0.03074726869820103,0.06151529979575893,0.016609309566213804,-0.023780686580470042,-0.10274654846506073,-0.0015844026853436659,0.0015681278823362307,0.005247555953318548,0.007486065246171594,-4.911627601162034e-05,0.045514714518590585,0.002221086829036191
CXCL8,,-0.06384921377371346,-0.025803504359079656,-0.015933239301310385,0.03616972046802514,-0.03697739533031479,0.019593571282958775,0.0009299886373085954,-0.030721912316290692,-0.023200286647352387,0.007404676351480869,0.01836954328775782,-0.0030600354396140847,0.032101385661174923,-0.035128508621256944,0.054040892368423035,-0.030643256872362443,-0.12100368604180518,-0.029173154949848467,0.00745042506429182,-0.08537890812771709
GRN,-0.0833098820472157,0.07897262634832744,0.014037679258617998,-0.027771386223739345,0.03554124746361023,0.01078071935410109,-0.025097189476985752,0.11617176876063214,-0.008530369953396726,-0.11028490954516647,-0.03946915947103133,0.009592586662525155,-0.0017311017932940625,-0.10534346243697913,-0.06054280910858448,0.021383313190854458,-0.005635672226229023,0.008308124848269151,0.017046167167492556,-0.07684302130098693,0.07375217434840443
MIA,0.015279360373367714,-0.04468669483701451,0.014391241454733772,-0.015133282525027226,-0.01809014953174765,-0.015353563269702525,-0.044128718843087895,0.10483023332387695,-0.02154487304128451,-0.028333556854037812,,0.07755880613643226,-0.025649035846711653,-0.011917293399890741,-0.0009169125543413634,0.07465188538824687,0.1518328908130962,0.04236511882588347,0.02777932498960341,0.0739843539838373,0.011393052106241605
COL4A4,0.06848263178190889,-0.012787579941179055,0.005658980775289139,-0.025449673811339925,0.018345433250447914,0.046520515411637764,-0.023220159339580257,-0.03275963634641901,0.01594652080054078,-0.041330338722782564,,,0.03053594629126876,,0.00843150933834647,-0.036396313365990855,0.056737233607495254,0.014153129355506595,-0.007455533906021645,0.11979018535534754,-0.019743654481365367
TAC1,-0.018408450413297618,0.184379622959205,-0.005109384017205067,0.01828493879711416,0.000786254218335076,0.12184326274677558,0.027365250518311464,-0.09768532163022366,-0.03511915868596425,0.019079497935143738,0.04757483861219751,,0.004464143072249799,,,,,,,0.04738916466875594,-0.03686962311429729
RARRES2,0.11807579317213371,-0.06849964730789586,0.04050523709759567,0.001522293413902938,0.05101874595097115,-0.07487424118346175,-0.03387166402058815,0.12648858154291512,0.0520306925339377,0.018017120579245226,-0.048682705721623164,-0.048652550327444456,0.0005295005689067951,-0.06743137183056773,-0.0010639930878477183,0.09796692586611624,-0.018964313671688677,-0.04075999787327873,-0.007892618099303502,0.07140584493289526,-0.06507143436454238
FGF7,0.110560578954139,0.08565986193082474,,-0.002467458238830191,-4.3912534341641994e-05,0.053900013558849116,-0.03563771174344239,0.07159590569073371,-0.027749912601379836,0.0713980042215101,0.09129684451080523,0.062239837563493314,0.028424812606436842,0.008128197952655354,0.06032677969103036,0.009108428799724483,0.05536646407477371,-0.01468065531927034,0.03281218230687819,0.10811591511997766,0.06759748423597663
EFNA2,,,,,,,,,,,,,,,,,,0.07786755206248099,,,
HBEGF,0.09773995634762395,-0.0028768328850156018,0.0031270270281831196,0.05118684908118687,0.0013162635091055503,-0.057923404072464796,-0.04356429275085649,0.05600285627740023,0.02066936337921504,-0.02321117073258464,-0.015189569593685006,0.029333839314067318,-0.0026080852772502015,0.09433618376567765,0.03388228499365296,0.0502367930182733,0.08489516408983128,0.008678820327081734,0.04527090658378243,-0.05536748210703109,-0.0056221768748711196
CSF3,,-0.041872696578075366,,,-0.016897636452404777,-0.027562502056643973,,0.15054566857414417,,,,0.051725717783245154,,,,,-0.0015758862822583127,-0.08206754212277376,,0.022141627391243722,-0.025113440421995117
PI3,,-0.04960445319441829,-0.025267249134357846,,0.036185989732175794,-0.026331548784391322,,0.19274197609861005,,,,,,-0.021061347819417865,,,-0.06592853995523254,-0.09407447222409766,0.058169844391686834,-0.04951041823816085,-0.0750424286844021
PCSK1N,-0.02850102554818502,0.11789798672963653,0.0238232359790615,-0.017020581095506315,-0.0003774803939632078,0.04900628780039871,0.054133331678194986,-0.03448270175937063,0.0017014179647235406,0.021234277566220962,0.0028570028317356773,0.09779556073486881,0.011070704554464792,-0.05558602113661494,-0.0022832326958948704,0.05781810996937271,-0.02828063424587621,0.02486183617847017,0.03555949097428785,0.08776679981295521,0.05654768657813714
NTS,,,,,,-0.00802119343893122,-0.0009844527106849348,0.03641827910104098,0.0405460364213238,0.018319061209098632,-0.021609072325198483,,,,,,-0.03646839859361506,-0.02115759891535189,,-0.02709684198744465,
SFRP1,-0.026784760344883467,0.08155371336499155,0.08369139368904799,0.05704620984593646,0.023062361879555217,0.016532177690163644,-0.04914124200006431,-0.05599596866778305,0.07732308682167799,-0.03396431272052507,0.030977228840974376,0.029773557111820344,-0.04255786025949911,0.08603358592069557,-0.0059662108501460495,-0.058691586471622,0.025538667311640596,0.021700750819785158,-0.04105904301318464,-0.03777273999450846,-0.043731976096726057
CXCL13,,,,0.016500052985229063,,-0.02010890100025168,,,,,,-0.024121356823447106,,,,,0.11516255014692064,0.02876147205998431,,,-0.03682660678232993
MICA,-0.0027364130783651256,0.005164648472902819,-0.006240015407873622,0.0015674344817381692,0.010137051333881045,-0.015199198564635504,-0.01123808582916365,0.0549126054700897,0.049426728861781136,0.039086484209255416,0.04714070431605638,-0.030346729886714618,-0.0018950846948405803,0.08560011420608686,0.15394419529565137,0.006389764917116094,0.018651116921631003,0.053793168401303534,-0.003433324020665764,0.04637181562231315,0.006134025810548299
TG,-0.02131923543088212,-0.03337922254843737,0.03211098679955168,-0.01615514744874234,-0.0039872000147169314,0.09392433006000941,0.03664198707738513,-0.004698711090056281,-0.0213660826613932,0.0217853662041948,,0.007355808953069779,-0.026249402550369953,0.11962864308372342,-0.004405020367844624,-0.03119901840637077,0.020248267280808214,0.05227471996483847,,0.013416731962583122,-0.0324330041096366
ADA,-0.044588259802557116,0.050782834829940164,0.0199404673513686,-0.023169157614344477,0.018235260467236388,0.02257721127426033,-0.046694117339234585,0.09722060366308923,-0.024857621755686808,-0.03991961311851284,-0.01839427500191008,0.06997839711853042,0.0010728103738662947,-0.07151023901537461,-0.0578383320383748,0.0892836077600494,0.1064721617233361,0.07302242903648025,-0.012370960538786792,0.008097431618936208,-0.006939891374505292
LAMC3,-0.00606911894224525,-0.003734860974304887,-0.024959524072038643,0.07335478341769243,0.006055162631687809,0.03360368973714555,-0.05268233699811739,0.12169107445298052,-0.016449172531605504,0.08958402087332133,-0.04954581416960608,0.0067144229595035645,0.036847987029213214,-0.035664367528534205,-0.054308252037881914,0.029927179518993395,0.10221120225223233,0.03925727167181584,-0.017190251674456418,-0.024325348726479266,0.018504102808314285
CCL7,,,-0.025438106285062597,,-0.019261552721039063,-0.02666069007811442,,,,,,,,,,,-0.023429130898379072,,,-0.027365005375427263,-0.05624869942420678
NGF,,-0.024124050792774483,0.004856902468425062,,-0.023909277245939588,-0.003301540902915049,-0.03122306272943806,,,,-0.021609086553338867,-0.00478661764905549,,,0.011409896182986748,-0.025223709650215777,0.15081619349380554,0.1276426776576407,,0.016990441913765853,-0.0674961582478418
TNFSF15,,0.08800927095786563,,,0.004882605412747656,0.05298558759914789,0.013495064096134154,,,,,-0.016257461549109297,,,-0.025491742900033077,0.02325608111392663,-0.022840771761424367,,,-0.02245582255250801,-0.06591426689078837
HMGB1,-0.014892235182641237,0.04865501834671781,-0.02643678673988917,-0.028734532446478937,0.03307178464908084,0.015156590949451454,-0.05993851282891297,0.02119538098613158,-0.038533064827298284,-0.03621533135651833,-0.015137037472724156,0.07700173687589751,0.03189328647774818,-0.06227111723603449,0.02865399114572085,-0.07330781231943433,-0.03465179893801512,0.045317499588631384,-0.01745639683597057,0.023879981848625685,0.041804087797286116
ITGB3BP,-0.008479761014143676,-0.06445165643361031,0.048300623240196745,-0.014388270329552528,0.018693059377050136,0.01901346820529961,-0.042301476251579075,0.10927497449039505,0.018854666998798952,-0.019316256587001694,-0.01599770591095135,0.03766942537508926,0.042830693879114624,-0.004167968390914652,0.034715652895047064,-0.01174621050364378,0.021320427541808705,-0.0038086315317290152,0.03302812690591783,0.028308490391769952,-0.015160198937755593
AANAT,,0.025555204807710626,-0.02752134782524223,,0.03859222920262914,-0.017786456035805833,,-0.01874836282356225,0.04026205445190153,-0.02833355843002259,-0.020315719326308757,,-0.02344058269223897,0.07624470625994181,,0.20888868135754535,-0.02055395867689353,-0.02337040011810308,0.038334174724745,-0.028953316867532553,-0.00813318769292033
RELN,-0.01767421139101834,0.01567230457616584,0.028086225654104412,0.008201317345136643,-0.03387559327175237,-0.008414114252816936,0.028445049129148508,-0.012889887733285131,-0.04230444138123925,0.023923381668859586,0.018236463052202417,,-0.02595074827997961,,0.010518949593225663,,,,-0.04499049684966205,,0.009250766188982353
IL15,-0.027200392984044527,-0.028857301734859377,0.07101071099873049,0.041440292248894714,0.08621406980871169,0.003123194724330787,0.027911681096005767,0.03387976201990766,0.05968325330030882,-0.0008175734395228375,-0.029177562110071928,-0.00772392394160169,0.1176570221028945,-0.03508532162955872,0.013637391245569739,-0.022558107580535544,0.010475882947776596,0.0904279383279924,0.024608325953360443,0.07447694541271814,0.0061164515726941735
UTS2,,,,,,,,0.1592043972422112,,,,,,-0.062370646051637564,,,0.08059901342958471,,,,
BSG,0.027014138468167106,-0.06624010825910705,0.028341300579863365,0.02126236597456806,-0.04859449819071439,0.016853710109491514,-0.10617585450239188,0.047614966333275874,-0.016170264109673618,-0.016121637194082276,0.007221996927231226,-0.012955116174672952,-0.02267834334747676,-0.025567086098226725,-0.06064087947845221,0.11231679010898105,0.03440818801985978,0.008065709555211947,0.04183436324357774,0.0391265371538792,0.04199942550576517
ADAMTS3,-0.031153567193242027,0.018191320111528464,-0.02684477126710165,-0.004472683845380821,0.04848215032019563,0.002380511744417587,0.04413091198696718,0.12932648677583108,0.006069943047697774,-0.023900471773941178,0.08976502325630799,-0.0318964017739128,-0.016308237982097067,0.002451647479417551,,0.0407406273298961,0.036782692348126186,0.051869411294181114,0.030673048483710177,0.10300953599718894,-0.03517535111025576
CD34,0.06578123073103585,0.05115743800868718,-0.053312930690513724,0.037197213512434706,-0.01575575844737157,0.07120980195608914,0.010212492031216635,0.16774113256874915,0.022293443072650354,0.05114350223325682,-0.02803832872111297,0.041002329085624394,-0.029699342011840654,-0.022468422646825956,-0.047705307187595546,0.07412105068724963,0.0318207124018745,0.07395727998914857,-0.021612912128075167,-0.0502477469983795,0.019760980695519573
CCL23,,,,,,,,0.020144798809466565,,,,,,,,,,,,,
PLAT,-0.009954095266818784,0.017765253181851036,0.02196801244568302,0.02443728888708113,-0.024212323670790317,0.030602559557984105,-0.0065742543794939795,0.1265664204073276,0.03666401390150172,0.012325949276886565,-0.08075189222086696,0.057611484562079825,0.008426526774560164,-0.027879385582714866,0.007207353240633644,-0.02109606393191386,0.06440568448678986,0.07025940122427547,0.07548600422968597,0.03106565529810438,0.040619080153941084
NTF3,,,,,,,,,,0.015169254871658025,,0.020904706534171993,,,,,0.07847114346063995,0.06422606697597044,,,
LTA,,,,0.015399958229656303,-0.024687023276363303,,,,-0.018505703689095973,,,,-0.021740059724546287,,,,,,,0.03736378539679239,
CKLF,-0.015659188678308004,0.09560974400588786,0.013676842332229742,0.042062701822177605,0.05285528951056679,-0.019963427693319897,-0.05085407759697159,0.0700123998044845,-0.004243862036558444,-0.012429929714801601,-0.09539148606366883,0.04525578903747822,0.032184397309043454,0.11708530894762946,0.058436240461983584,0.03492217843743653,0.029972771705500206,0.10778678075286525,0.07711909880064151,0.10323257247875768,0.10285292194032188
APELA,,,,,,,,,,,,-0.029969759058569738,,,,,,,,,
CD24,0.07742027489868003,0.009776224967148115,-0.019863060640524576,-0.006533072437356585,-0.025637008712799853,0.03521599411965165,-0.03991584706521771,0.05106461678223684,0.042621249241154444,-0.025654561340984858,-0.010736074434000166,0.06378337319690998,-0.0017174320295709072,0.008376779614243861,-0.10138951225197719,0.08916648722307985,0.013444420288214727,0.018671188405299945,-0.08892482013948283,0.07204549905061464,-0.07710509930819529
HSP90AA1,0.016576027894768475,-0.058130380861847145,-0.03907447033725671,0.04707495548751702,0.09430238102765245,0.030675941868570027,0.03898332294459127,-0.12203003435819838,0.08463212276828996,0.016671996847600314,0.007246632055290857,0.03846447105385047,0.016363241426423984,0.0035276872701225904,-0.08488366403920683,-0.06273446743920273,-0.1117653347728925,-0.12440929893370434,0.03866128742310793,-0.0531241678718356,-0.05908995232691635
BMP4,-0.021940588286593704,0.06973190526407365,-0.024178280250650303,-0.012594075423832134,-0.018775238747124983,0.08516943410274785,-0.08539096690178397,0.0197213673251016,-0.04156891798714738,-0.012822584222000563,-0.016407464051514983,0.02664463858372897,0.017898536273312216,-0.04579528117140072,0.09724482419938384,0.0351607302842673,0.08373175822096526,0.03462064917473001,0.05048782015796257,-0.0113101803335591,0.0906569611058908
SCGB3A1,,,-0.025438103741285956,,,-0.02118147340771974,-0.02339418969537655,,,0.026490827903865605,-0.03576135132771793,-0.022713269692602893,-0.01516992617552258,-0.0501263312674339,0.03173131331091502,,0.02585124295243281,0.06826045893599098,,-0.0573771000314387,-0.01002784440441024
IGFBP4,-0.0012375079263364202,0.00021637720225042712,0.0025372259638517768,0.03754082937928809,0.0024787991526120773,0.034189284124180506,-0.05883466744698024,0.17903494719871202,0.04263334555339321,0.004811205528469845,-0.06832035545703327,0.04778085938905788,0.07049882874297404,-0.05642306713676921,-0.10956056209638611,0.019272289488368444,0.00721112657172304,0.002293635586681909,0.026290118346745748,-0.03844495472726728,0.004051463605615583
RSPO4,,0.047182805711459073,,-0.019206259836607686,0.02334519424119358,-0.009269240684326054,,,-0.021523259988983343,0.023467647854852478,,,-0.030156885415310957,,-0.009352586935126393,,,,,-0.008298597886116777,0.008111266841098997
LEFTY2,-0.021108446215793265,-0.0035773084830074387,-0.02761710075999595,-0.012026457396779123,0.08981439977496387,0.0529846386599875,-0.02761405774566789,0.13323176431454667,0.018546973051267547,-0.015074990213936964,-0.021609086553338867,-0.018382146930309116,0.07847177053816369,-0.03139414336259214,,0.022966250250098214,0.002134947265120772,0.020122286748510597,-0.03559479682012043,0.0626579796730077,0.027906998240819304
PF4,,,0.05581150653814647,-0.01080697151615368,0.08814865401787442,,,,,,,,,,,,,-0.015917459800083744,,0.040129232564646414,-0.0056657293113926525
ANGPTL2,0.033489064303702396,-0.03659617878307896,-0.01382063471443613,-0.017833874106630697,-0.07927549775922961,-0.030095818621656435,-0.07339982372837224,0.11679767688714754,0.0121499615524846,-0.00806249545198886,-0.005985603365851827,0.0224083202078585,0.02169479577159331,0.06390726749812045,0.03818707407490079,0.06500999190360994,0.09551019952587486,0.08288054080596331,-0.03336279778653382,-0.044029023646517944,0.0025784526608853345
LRIG2,0.06572174223738471,0.032789407985975266,0.05364847168040276,-0.014035551141690276,0.03306793840218051,0.025809924640917966,0.010481248161423382,0.07414921186044846,-0.012757583242544356,0.018952890420177955,-0.01054481642133623,-0.014948794757630173,0.023635513582549846,-0.02808621677148513,-0.03703585746096335,0.09297098723874223,0.052995461964017804,0.033859540907689015,0.04645627369960064,0.06295455036892388,-0.01935346336958858
ICOSLG,0.003846186132735923,-0.0013981352506904363,0.04483684172516451,0.0027351543296177533,-0.031634515237706926,0.026548642785761082,-0.026534935210015164,0.07495818064181163,-0.003021862730076409,0.044362307669305254,0.03823161599876696,0.029796394545185845,0.03955160678762041,-0.022009249462269505,-0.02866254270559177,0.07995834300281575,0.043897179892172934,0.05354943265757769,-0.02103040842590934,0.05157045311160337,0.006629146362239828
WIF1,,0.1212452077975912,0.028399828269362902,,,0.05660424955153337,0.10050563678953622,-0.062357392269403754,-0.016608989940394416,0.0360408841774487,-0.04950028810340198,,-0.04784655924059598,,,,,,,,-0.0007422535141626203
NPPC,0.05127872561109185,-0.06014398823115825,0.13202302265707824,,0.052882638441098244,0.0434302833860627,0.006144504306352894,0.015106810259038244,0.002493824120463942,-0.024183292628029155,-0.04231582201471051,,-0.05734031448336278,0.0800060777703356,-0.08825654236174228,0.04887451808481843,-0.034975467370706975,-0.03011690104835213,0.04201423603467665,,-0.0415661387971889
LYZ,-0.013773467308085608,-0.03872717523920233,0.04149888684385086,-0.00010764620573502768,0.022112556396224597,-0.06422496908715163,-0.062413708857735166,0.09736426921768233,-0.04784470534916889,0.003626536533743275,0.004800702709734449,0.032656981747539844,-0.027736505591526135,-0.04496801691793421,-0.0019697789922275863,0.06007531291692128,0.07596474396611425,0.019882331298553445,0.12799817605500882,0.01350903049674244,0.0046154939661121235
EREG,,,,,,-0.034402537397726925,,,,,0.07767271600332307,0.0326486349084956,,,,,0.02145988455230469,-0.002149651296353142,,-0.00022331154525683926,0.01183911584177063
SPTAN1,0.056422588842959774,0.03994458953397407,0.0031165232976533837,-0.0037799789705355337,0.01553557279977754,0.05748421298727423,0.0200552310394628,-0.04922090455026655,-0.011407341856302653,-0.02572364708782962,0.052491635682185706,0.010390200004437588,-0.03488619835688362,-0.12081784766124182,-0.002053519366081915,0.1163389856778741,-0.04147050929964192,0.08751161927450767,-0.025912124330591476,0.05388352454601339,0.03629992526544744
LIPC,0.008761398345134539,-0.002247147759370332,-0.032305785778638324,-0.016265069705794027,-0.001320104233364725,-0.007725443339929249,-0.041833460705438794,0.07383489708506034,-0.0193316372807376,,0.04584255637350505,-0.02687680097941401,0.016124704913580208,-0.04514815419873166,-0.00731546419019747,0.05140401877079125,,,-0.018267066119071383,0.011333468266513075,-0.009571304739143754
COL8A1,-0.036367957807380676,-0.027741018081408678,0.04197292595456472,0.041824737217311045,0.00950747410535388,0.03235832062112134,-0.06743180718459484,0.10203847191196032,-0.030333935896780573,-0.010891839290250076,0.008204856380424879,-0.033114002842594845,0.020448839238564654,-0.007325274091126036,0.1526583835928112,0.03531457372023221,0.07893962708538131,0.018398110497744223,0.02362255938246898,-0.042270349082352665,0.027097443040991855
GSTM2,0.01447004572842554,0.017322144361382512,0.0273634539422937,0.0034400147390651597,-0.005559198317238501,-0.04792530811673656,-0.02281216850829265,0.028021624983264142,-0.027600231906291066,0.008712671993439745,0.024065009307152982,-0.02983632077455021,-0.012927844551025403,0.09005048892783782,-0.033162196742440385,0.028219694264984007,0.08596405289481815,0.06363826703907699,0.03162874676448002,0.05332872725445918,0.054097672967341116
IL4,,,,,,,,,,,,,,0.05969174390881093,,,,,,,
SPX,0.01572303858212931,0.16157985877423578,-0.009174593787222567,-0.003315298465124127,-0.01573584862953172,0.03651509256685012,-0.015786347215717245,-0.009882089476189296,0.021926717123247643,0.0005990909859351437,0.017014371280667878,,0.04768721080629347,,,-0.04776329583527714,0.04975843171894532,0.021393375572918687,0.003857225101982935,0.15798591433076745,0.059631344028849925
MFGE8,-0.04696071496566996,-0.03531826358464688,-0.019480010531200947,0.016690942848139458,-0.05641439076087144,0.05174284580002056,-0.041572176919713724,0.07298502576199047,-0.04064199559155814,0.02602454732784108,-0.004491828246764801,-0.035057645161228376,-0.04577766192863341,0.0006085148788382348,0.013881405976847425,0.017835892490934886,0.06897016566813445,0.03629109654367051,-0.043872439877826686,-0.007876691425922195,-0.0008449306000650037
TGFA,0.0691350344723298,-0.06443720443049018,-0.003985242976691647,0.06071347772072229,0.018727665386856947,0.022311148423088605,-0.03567114877924986,0.02071340849037028,-0.012081261466017323,0.009577195788185411,-0.05059166891022105,0.036861894365355585,-0.007623994594893342,0.10506424304491645,-0.061569345475845076,-0.0270805091346048,0.019644859825260416,0.050244228274924814,-0.03007536378353815,0.0480877872236156,0.06055282712008563
SLIT2,-0.02194058477577055,0.06844111030590552,0.045370261640387925,-0.028178841633274873,-0.041351014895565606,-0.01774418571299563,-0.008633196816724741,-0.04698459693255976,-0.015571799126904205,-0.011985026789184595,0.009763551525882864,0.06663271867953044,-0.004279764743727958,-0.02919228356722133,-0.04217402262327379,-0.040601879970134314,0.004775106098793442,0.030255494655767868,-0.01833613398752171,-0.02750055252823733,-0.028026178499586673
PLTP,0.027682091526757217,-0.018916021955807123,0.014716106970966671,0.01753338570002339,0.006634715711363482,-0.05730426716861927,-0.008840669142004489,0.17699215314376057,0.032391861076284674,-0.028084037398174302,-0.030230261464600693,0.02696693057523818,-0.012227378195177944,-0.06374612611514145,-0.07568720189796847,0.08523086313602565,0.02083120094558351,0.05780161044592748,0.0022955456578848802,-0.020275824756112962,0.04015608962821256
APOD,-0.027440957752236057,-0.01636267145857833,-0.008589146876000379,0.018558874567219538,0.07435619057224291,0.04618255749927011,-0.026657134990099314,-0.002769661608037133,0.03957151626187288,0.04204484792905578,0.01129823043376644,0.14983180933942658,0.037328288393825966,-7.232391644021818e-05,0.03473159431490613,-0.0976888337958154,0.14853775624076143,0.054688492198608295,0.07869613839981254,0.024811057636642705,0.03305534644946315
B2M,-0.0011201129927872766,0.049489067982065975,0.020736093819295698,0.021266154810551927,0.042441815098420516,-0.07223997747625029,-0.06983409528933338,0.2135340838743004,0.07640497289646594,-0.033214032075633386,-0.04664297951501829,0.053759015464741336,0.05356495217427588,-0.0006890982427597983,0.1253681850193799,-0.07121671837018075,0.10850301816365146,0.10311362503013292,0.0010883361078587348,-0.108630232707121,0.051282227640650026
OMG,-0.01987410098701141,0.10397244945652322,0.05264726315189387,-0.03706112267153721,-0.01960055567599901,0.10711161380138559,-0.09338572242258411,-0.057042216536914034,-0.00010493059427781785,0.008539594539780987,0.07014986892477885,-0.013612934379097979,0.007333322125099162,0.025363498514295077,0.030567858090598782,-0.07260565886927857,0.0817095625488874,0.04914624620354377,0.010173578280890262,0.12624342034015004,0.046755045318133515
CXCL3,-0.0171684479094251,-0.011830607682895986,0.027384316724172332,-0.022218104957044717,0.00338466229567009,0.004431062779001505,,0.008511544947836756,0.05846233072200629,-0.025567552448245268,-0.03129337155386795,0.018735820142684195,0.00610131647935635,0.04047684873802611,,,0.011021632224957716,-0.04384972981989059,-0.004565404841142609,-0.0007149020505373514,-0.08476127615196917
