,UKF248,UKF266,UKF269,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HBEGF,-0.0103933224773092,-0.04689043221932448,-0.02194970390824964,-0.0074153390090252545,-0.024239605041438354,-0.0143485844966375,-0.036336715133842845,0.013874641290098886
CSF3,,,-0.013183076298783701,,-0.06301084910472535,-0.08131936500970183,0.07000604680161862,0.011915941080077869
PI3,-0.004363908304600224,,-0.01484431791020397,,-0.04981214624097194,-0.048814692067257415,-0.03652338214737348,-0.03307881041117452
PCSK1N,0.033983455176152505,-0.01335893851616167,0.04368069300777531,-0.0651755225088333,0.059945279836697306,-0.03912777972363503,0.03185278889733277,-0.011746277584835362
NTS,,-0.012660778187987455,-0.01620358658144536,-0.004936842850328659,-0.011152510986018193,-0.025948232867249173,0.11834996912395847,0.014257368171845647
SFRP1,-0.032916135185531686,0.009345687230875147,0.020421395480149547,0.004276118847263698,0.028696801737348957,0.05686927806299225,0.03589170092522763,-0.022022195852320778
CXCL13,,,,,-0.04100795072329717,-0.02032741057266096,-0.03425154981093774,
MICA,-0.004591361305319244,-0.026872916984838582,0.03934556707147699,0.004128662645380145,0.06981306484513378,0.06599046362832708,0.003578778394930367,0.08276174996623371
TG,0.050042407473823464,-0.014613875578138131,0.10432507823290259,-0.01077723276639987,0.01225374053437735,-0.0319580853440977,-0.017281395240124696,0.08588280497699557
ADA,-0.0637334845555662,0.015733647551649795,-0.005546775778881357,-0.017503092718269327,0.0025716425438939323,0.02623856420967946,-0.01140231571113875,0.006237881400150409
LAMC3,0.0014052609938256793,-0.019955409143121973,0.017550602160989744,-0.02965190433912072,0.01241309876394581,0.010479994059672737,-0.04088238462496443,0.053937190170014686
CCL7,0.014096492878718343,,,,-0.02736235783912712,,,-0.015954296880900984
NGF,-0.021538700140325016,0.038277860235507444,,,-0.0032615226467625665,0.017886103380175263,-0.036048390283188216,0.0548710654379521
TNFSF15,,0.027912579473075395,,,-0.02667522636536048,,-0.013039185165826398,0.02805901968394308
HMGB1,-0.04143191545319435,0.00592451058327661,-0.0035855878117278866,0.020456526801537728,0.04823694914153884,0.020698196750689856,-0.013472687790476827,-0.0549926797633804
ITGB3BP,0.02217573527088541,-0.020212721068445502,0.025580341801006906,-0.027294877322773244,0.058048961742486097,0.034652915437718396,-0.002752492726673182,0.02628490381834607
AANAT,-0.01820051301107473,,-0.011891491580866501,-0.012423088840237288,0.04847161078900829,0.03161018373263594,,0.008055942879491915
RELN,-0.004205150969871512,-0.0027172521692975823,0.047923141436306785,0.007982746660819919,,,-0.0157499225934671,
IL15,0.0549146626080896,-0.012048810194036875,-0.0068172141359484646,0.01822106503515573,-0.024688436829270872,-0.01265187580479061,0.01748357432889121,0.03345235287216441
UTS2,,,0.00359933746364578,,-0.020441595839100678,,,
BSG,0.028155194235908825,0.03988764858351972,0.09514988013325416,0.019385354904310148,0.032854245584859186,-0.06253803342108205,-0.03699483237128165,0.021519414263820095
ADAMTS3,-0.021829929006784234,0.05830121958831636,0.011315242031270939,-0.002015334670430712,-0.03790449707164559,-0.027612230995311224,0.07143094737209117,-0.029471821378579614
CD34,0.03484018484253487,-0.039875580543307684,0.02906247711426979,-0.02324326190722662,0.06402987161594867,0.008388478752803068,-0.02363332638207304,0.04295566780653763
CCL23,,,-0.013530629768981128,,,,,
PLAT,0.0008247694356481551,-0.05384586188768731,0.008842043789784185,0.010740555168503217,0.095299231243109,-0.036894753936379324,-0.02600443265701914,0.04577440036501891
NTF3,,,,-0.02005382897217158,0.15724850513813268,0.03953498478386309,0.07992570099582626,
LTA,,,,,,,,-0.022718355259346006
CKLF,-0.0702222209372372,0.039441429558347285,0.0228876736783535,-0.04406451116101086,0.06560843493372016,0.02358574823760228,-0.05984411670316468,0.09590446943422908
CD24,0.012345873160822356,-0.051889873634911154,-0.0272756251044446,0.05756593432903825,0.061518189609069414,0.045309206345614986,0.11933248885207041,0.05390793284569543
HSP90AA1,-0.004638763058845005,0.012216888005052075,-0.01318855975268632,0.0067731209973595965,-0.1072915387559657,-0.10267240338442911,0.0009953249574110566,-0.1304740912940014
BMP4,0.07099743287446497,-0.009835369882908675,-0.03642404435558259,0.03612297996360451,-0.057937447586214774,0.05517908736620212,-0.005173333196386101,0.0150897216002348
SCGB3A1,-0.012544741378496026,-0.015380519311723692,,-0.010478996943114306,-0.041646665371673865,-0.02077964650200804,0.0006435893782962487,0.034483744743671635
IGFBP4,0.020167848462062894,-0.005969670944718982,0.04649963944867089,0.020956399980429433,0.0738179134691757,-0.03735221990047691,-0.06308736054922391,0.07559156983211601
RSPO4,,,,0.09688612949406779,,,-0.018236064580206632,-0.0009858645811910327
LEFTY2,-0.012157230427048287,-0.034537121015274876,0.04859802149916805,-0.011490346628349994,0.050596910613017056,0.008064304119182754,-0.02479984304799867,0.028929266257804766
PF4,-0.013013155454645703,,,,,-0.019521589155750425,,-0.022718350002150087
ANGPTL2,-0.03915375386009081,-0.049980039011289716,0.03736890189587294,0.02860842878719605,0.12844942360666958,0.08875056340268711,-0.06643844473569432,0.04397672838864399
LRIG2,0.07575581138353257,-0.023403482386783258,0.0064259173894647085,0.06164445146291336,0.0347365455040653,-0.04424889666224719,0.008833153847490229,0.06447306150024636
ICOSLG,0.023744525921023194,-0.02898265926185076,-0.03626509635819405,-0.019887176421260675,0.0012536159523678233,-0.022572940063545852,-0.02979000416323313,0.0599722317061496
WIF1,-0.02341506103228574,0.008878261625565011,0.037207670203946615,0.08003425697765454,,,-0.01695218840727664,
NPPC,0.06705870254231028,-0.029507471927246565,0.052247910952284496,-0.014563239187615559,-0.008030639745197308,0.018125496056589467,-0.01936033447502505,
LYZ,0.018033227584640647,-0.03447150836335421,-0.03554359524897554,-0.0005338971709844492,0.06839433514217938,0.024622519319968263,-0.014373438027898104,-0.01638816896691923
EREG,,,,,-0.047967253200405076,0.06148277057550011,-0.005999411075176245,0.02652526566536003
SPTAN1,0.01790026090854331,0.0263003794729396,-0.027287016716086035,-0.007533501006604142,-0.009319509684395764,0.051172458510368626,0.044974714727177366,-0.04136560201455534
PTH2,,,,,,,-0.02900141788048967,
LIPC,-0.01593152271662311,-0.018684615134827155,0.04354518516331872,,,,,-0.013727074896703637
COL8A1,0.054413859217908776,-0.026014307170597183,0.06403068042244336,0.00396493867123047,0.033231472556515124,-0.01760789566981055,-0.0776596845401717,0.09077826501840021
GSTM2,0.0857259397820761,-0.010188891422814008,0.07858042607543678,0.006749156889304354,0.024397456148104135,0.04573841041453718,0.03724916474878502,-0.023894220448376205
SPX,0.04513741334632264,0.006573665478104976,0.020417599865698723,0.056573752886469576,0.07111273524657842,-0.007555488173628936,-0.0367903745888414,-0.05876045585588478
MFGE8,0.005761311620108682,-0.002337483708658449,-0.020494712844893657,0.0035109717981215947,-0.028908910794308247,-0.013372471373883369,-0.03372037630032492,0.05917128388697604
TGFA,0.038723009147820044,0.03327215610298798,-0.009928112238568366,-0.018028072782043963,0.0687769719742063,-0.04023260353770931,-0.021079894236592633,0.03293060610221617
SLIT2,-0.040697638785289904,-0.020216882188434333,-0.02899646716375323,-0.013665786452253897,0.07271430574230846,-0.01627869867829847,0.026114946583007552,0.054971982196741646
PLTP,0.04467076701343531,-0.09623507360028238,0.010335239457969783,0.05766798133831823,0.07219980883008245,-0.005648708904439006,-0.06946670135345759,-0.024148351779895615
APOD,0.053065556787803114,0.023744465296462257,-0.028853566561711032,-0.027164792209084,0.08196980586099997,0.004328573441219817,-0.0101203526533316,-0.016182392664802342
B2M,0.023008799284500496,-0.023180921335794944,0.021764178610645304,0.03231934941172823,0.14499001590742666,0.0025873672326376493,-0.061900051454927586,0.02430060080955256
OMG,0.007218294697056837,0.007831812288371641,-0.03097163505858027,0.01846311548092347,0.070266912583408,0.08097902739741783,-0.022546542532719097,0.03100722968939657
CXCL3,-0.03213559561157606,,0.008408804288072363,0.014533479182843758,-0.0677339220965975,-0.05052031203045244,0.003785851438266961,0.051619406024093026
CXCL10,-0.014411363007952092,-0.01646935854986038,0.05405946007110977,-0.017029281503617228,0.10129305222567257,-0.026184110298008156,0.004493963066272248,0.06146197961902805
RSPO3,0.06298872259710354,-0.039993772988523975,0.00020688164559681474,0.015326989203820748,-0.04613086045597083,0.0354174939430608,0.0009391704179491177,-0.01619049162358487
CORT,-0.03719964362339011,0.06125111014222097,0.05321090151055036,-0.0008482403992722166,-0.031200329035883084,-0.02042835084517317,-0.006089354822178745,
NCAN,-0.003257246465990882,-0.038306672266649806,-0.0031526562950672764,0.02600062160986632,0.08046030157638831,0.057840241084903286,0.02790614814818479,-0.06493482265571489
PRG4,-0.0007927752976111884,,-0.016915219195894553,,0.02938407151124566,0.11193831211657514,0.005331351674017087,0.009439466732010113
ZG16B,-0.01739577004732238,,0.024445458294507404,,,,,0.14296519268593502
TGM2,0.05524034937718675,-0.04304211609267116,-0.0025894256453578594,-0.003113884308263724,0.014579370207946066,-0.0002354034109201642,-0.03160348871754434,0.019443496889022287
VEGFC,0.005294634008544621,-0.008906188907826452,0.045620584457253005,-0.01419764260703771,-0.03521378263869511,-0.040930969811555265,-0.031123796271680156,0.0045066647557104504
WNT6,-0.020240664911688102,-0.012358366757229306,0.1420251403754357,,0.002776669533287895,-0.006111162382125023,-0.02420223380567515,-0.02438091833069247
NRG4,-0.011554148379945825,-0.015128925497843768,-0.021068978580586536,0.018248024519297225,,,0.007806935348140004,-0.016190493438152705
PMCH,-0.013316777805092599,,,,0.0038880646486146595,-0.028662069140577822,-0.013864958646036582,-0.034912854461791654
COL9A1,-0.02367806724987023,0.02564041784548708,0.025018650438354315,0.004087398225883643,0.08860105037802356,0.07480236805072552,-0.02880960931270532,-0.01792739216497773
GDF11,0.005404435218871499,-0.017063017947306202,0.016239074778559414,-0.0170484977430345,0.017911499598051207,0.02752155324011684,0.01298579875633393,0.06805324337914093
RAET1E,,,,,,,,0.07644892372079999
IL24,,,,,-0.020735922154461264,-0.019210327341802842,,
SORBS1,0.0887191683521592,-0.003190513688139027,0.02279076233931909,0.05591902134835703,0.018744213433216014,0.07025134811127796,-0.03922044865173925,0.029088471057268826
DLL1,0.027527470831947412,-0.05333891815014533,0.014347718670690615,0.002249173937386489,-0.00799236813618337,0.003381135171228899,0.029703605337432108,0.09533403568231978
TLN1,-0.016110553469304473,-0.012738872285509493,-0.008389131102905747,-0.006903105542926513,0.005412249722357413,-0.06293568975803776,-0.07755682768606965,0.04716780454190473
COL2A1,0.027727696341838103,-0.013388752348796835,-0.015612965314933898,,0.12443417263710935,-0.022256427569538367,-0.029208769078863057,0.0455600994178409
SHH,,-0.01461387714041505,0.17826532332228415,-0.012031757340327041,-0.06469689317325703,0.0669276357774366,-0.0219402165987118,0.02438466457049698
PON2,-0.02379457894381476,-0.026635549267753002,-0.022487554407405238,-0.014017727238056932,0.026324256975286762,0.03598905361441799,-0.08291767846397646,0.025083793202784845
ICAM5,0.029702269557907626,0.03571997119052536,0.03576010403146757,-0.02966717307751085,-0.004104733499523146,0.0848075421276436,0.006005765155237463,0.061216823743711804
HPX,-0.03134725865921178,-0.012358367590888365,-0.006015764429354055,0.04303873305723813,0.10782470192370991,0.01781412935241834,0.05509522017352694,0.010638649445580507
SFRP2,-0.01667826709369396,-0.029215142737826154,-0.012460597593164582,0.015193781953150522,0.08148379055379514,0.03981613532841863,0.029932349102348463,-0.02882513319434625
CFC1,,0.05199125365059038,,,,,,
CD70,0.0630201158967904,,,,3.660602921289695e-05,-0.045017297477952134,-0.01379037281030577,0.09495381074866936
HP,0.010515735816357081,,-0.05566334406105031,0.003814961928510171,0.07102162327561135,-0.012243936503823608,-0.049394164824982205,-0.006879519091714513
CXCL2,-0.04235381260269323,-0.01910039211282988,-0.002767547989106486,-0.014563238047851493,-0.03484941917900866,-0.06426762487385153,0.031875286514017734,0.0030747190575933746
NPPB,-0.016183930516179473,,,,0.008256245239778307,-0.012086297962127629,0.11043310036482405,-0.01642345245418313
CCK,0.01658085311309977,0.03567543683805194,-0.030621369397453437,-0.034668695557235056,0.04328492524445675,-0.006809220990630161,-0.010069801524693793,-0.02130565143287005
SEMA6A,-0.002744927608316282,-0.016306079225087304,-0.008659349027373914,-0.025159439745569938,0.11002532524390662,0.019782622657981825,-0.029530904115285063,0.02462023418489855
IRAK4,-0.057590338980082485,-0.047504769569144956,0.008085530162249306,0.03615247290391856,0.06647119539703027,-0.019764298156079763,-0.022637816844973783,0.005872142511669659
GSTP1,0.015593317850611415,-0.05682889511966929,-0.007693799620667603,0.027473882039646624,0.08126792189639535,0.044723824324609474,0.060829360715815774,0.0026788764677647373
VCAM1,0.02430993629301282,-0.03190234441848862,-0.012946269269080839,-0.0008088125631422613,-0.0362310950067184,-0.07498348987505092,-0.01770501854801906,-0.003971353610569272
NXPH3,0.04392587663459685,-0.05037148052225167,0.004163960178607258,0.033072325550288065,0.05966540215131943,0.014619698474889028,-0.001524339156255235,0.005021238373343903
MTMR4,0.028498594025048188,-0.02719587901923275,0.002376321293985258,0.00433439022871053,0.01803127481471475,-0.04344559896422749,0.05599907338596044,-0.008643095967023017
LAMC2,-0.01270269321221339,-0.01693296185086201,,,0.044296482171387756,-0.025228550114203576,-0.013458104991926617,-0.01777042985046732
IL10,-0.00014411655740168163,,-0.020487696490726234,,-0.03834461812466173,0.04989919518474731,-0.03351343469627439,0.02685783583335525
SEMA4D,0.025202805594139465,-0.020566437291136608,-0.021004034818015972,-0.0375977415105735,0.04201242140622075,0.04613526661137825,0.06168867480403812,0.0032418792026223417
TRH,0.028876641391862575,-0.023164617540457694,-0.0323456271086533,,0.06865259803692628,-0.01113831824818398,-0.01201773647240425,-0.01839536812961603
SEMA6D,0.024444962578786294,0.0016768728621292218,-0.00896043641353665,0.007472069728403738,0.018533626058935,-0.042973700619550165,0.0526160574749403,-0.015886369609628734
CEL,,,,,0.01067073607021718,-0.018207995242312213,0.015207339414832866,0.022285610612858896
PDCD1LG2,-0.03543159765547503,-0.011891183765336636,0.08193989343684988,0.06042544012342602,0.11131800546564535,-0.05182448685401062,-0.031455363035888154,0.014601234164439068
SPINT1,-0.03213560410561401,-0.015380524011245946,0.03854202981453669,-0.01712498469345191,0.04401841168875295,0.08987365226372904,0.032342401938472445,0.03862405553812411
CTHRC1,0.01744919878228959,0.005924471012160496,0.03565103050336258,-0.016753117630106236,0.10102774561700403,0.024624822242908816,-0.039682048752856795,0.04705236647171837
PODXL,-0.012273019838925217,-0.057142977024723936,0.013742984052546618,0.06162859283769916,0.02241990860865624,-0.047487930981299595,-0.03699117566331638,-0.003925746679601655
JAM3,0.004284529967629849,0.036014492132869426,-0.037185002032430935,0.004970197589642946,0.016770134336961943,0.00378299436576676,-0.029706851110664317,0.0092281593652376
TGFB2,-0.036541065211851534,0.0653030372435141,-0.007778985828878899,0.02369614793260871,0.005856486607887535,0.017950008607022724,-0.043519301783806204,-0.024984266908932455
COL18A1,-0.004981682398258279,-0.044687826384353334,0.023850686580632524,0.0048900449131812004,0.09004975013938038,-0.08777213326436105,-0.05944028265525863,0.054125361015526625
NODAL,-0.026100477331862503,-0.033276651310192876,0.005557451993829104,,-0.03099813489501257,0.04789998826493024,-0.01539035243479776,-0.025175734150727967
INHBB,0.02965740724015641,0.036438022353177384,0.013220823159171474,0.05060535493854673,0.0018702776288216985,0.026171704316942643,-0.03082218431175199,-0.037212052360455036
LCN1,0.0409053369624981,,-0.013701282695557307,,0.007664050845911659,-0.022409303127326394,,0.025255704663709484
ARF4,0.03306478828823173,-0.008423799978764803,0.030423452024316323,-0.013540944189691394,0.02776962013582829,0.05003133511097643,-0.06588813377089442,0.01315471935113287
CXCL14,0.001305243091873163,0.03588622810493783,0.01396371641725114,0.003704472318024547,-0.003293613071818806,-0.031845138881116494,-0.0578080421193274,-0.013370342226218386
LIF,-0.06473126769545019,0.08579207110754832,-0.050318514690762,-0.012423088840237288,-0.02802158720006535,-0.06460678025109894,-0.09189198232775042,-0.004811838287432117
IL17B,,,0.044005525253675744,,-0.028692203926253546,0.08115939751463845,-0.019147028531587004,0.02039880256099516
MMP1,0.022493069019518343,,,,-0.045331448455828545,-0.03693615301550542,-0.013864957548016695,0.09038747159158404
MATN1,-0.016678269366508198,-0.014482488548243857,-0.014364863424855713,,0.15437842289435333,0.005669968932470635,-0.0012608596467999376,-0.022372698502499386
ADAM28,-0.030919155854374488,-0.038347760251886846,-0.015370154009258114,0.0520286032581985,0.042931494266250855,0.06456956812416144,0.0355813331978331,0.05006414274703057
TCN2,-0.026460456939582277,-0.038411370971757855,0.018086033291812034,0.0009617763705394328,0.04035099795188591,-0.015307702721901162,-0.015392361831235782,0.11004435890390486
THPO,-0.021732475553752354,-0.020594730191559996,-0.014448161622718414,-0.012927403668131825,,,-0.01711752287205816,0.09935621440971376
CUBN,-0.011447089735087583,-0.025763928710206347,0.0023943639488779485,-0.02083538692162259,0.031967492188340205,0.02299494264076514,-0.010220528051696374,-0.012806633949755529
TIMP3,0.03680358234117638,0.010422385922785745,-0.017268839197247542,-0.030347476052533066,-0.01586773897391689,-0.028148079292197068,-0.05050014669426959,0.028364646389057325
PIGF,0.0016098531198464325,-0.008072842655253482,0.012457833315131799,0.02903634330272,0.07245736476019592,0.08388657384650651,-0.015622508741728559,0.026676937577724054
CRH,-0.01488272081047483,-0.012204513147185783,0.034449146640707785,0.013277623269007586,-0.048380214281666126,-0.007533118146103908,-0.009717011446322582,-0.012549392935248932
BDNF,-0.03496396134849735,0.044829415585779527,0.04733098315520923,-0.021029723531875343,0.018199923462700822,-0.015040861214494836,-0.014864986741149304,0.027513836281268942
CCL5,0.016940315969777568,-0.017827789958468548,0.0822524990869774,0.005016459313527355,0.031246645219406583,0.012099214672594165,-0.034887998956450526,0.035460348736256905
GAD1,0.027967926337988423,-0.015935815215335967,0.0326435016266719,-0.019113943431316217,-0.023683036293025095,0.06156475582524431,-0.02702213576276537,-0.003310506498378859
COL14A1,0.05802693739056363,-0.01889349963774574,-0.0243052833730513,-0.0169330896919554,0.004312032936580807,-0.04467359606102052,-0.04672949955191317,0.04668876968983541
HLA-A,0.028036578679621976,-0.0528377015505463,0.025637405058434506,-0.02212511106377261,-0.00528351646466032,-0.0949632826268578,-0.09230784245550899,0.0062689795927784895
CD5L,-0.014882719088657393,,,,,,,
FGF18,-0.013466170812705049,-0.016932959384236532,,,-0.007947861183408539,0.014921730300542961,-0.023959633242845682,-0.01839536960546198
ADM,-0.0038199068044515922,-0.03506652487761138,-0.011763701231035359,-0.03038106416706084,-0.041920924341407824,-0.02355906731894118,-0.002535662108132061,-0.02197155590579172
CCL15,-0.02483049850501345,,,0.010219769090052,,,,0.009574214168970271
GNAI2,-0.04533394464100923,-0.02789383231403856,-0.01185635877740315,0.03966701650626785,-0.07700913733801024,0.040993423199147304,-0.059098735956563425,-0.052149876489378806
HDC,,,0.04648233205996962,-0.015737451214181453,,,,0.06224629107909068
COL11A1,0.044218483427359505,-0.03254307093300862,0.040285972472706474,-0.0046887017063780255,0.0026949055342203434,-0.011351465935679024,-0.038700178482546865,-0.009710393207930105
NUCB2,0.07132419504042346,0.008066428360260221,-0.01922555125418305,-0.02923916338881668,-0.008601618896708282,-0.026389880167103107,-0.10083036325691903,-0.020121988930287403
CXCL1,0.02865966307655227,,0.010468739271205122,-0.011764014515430602,-0.045805553135555524,-0.038935656737055895,-0.017593242042870428,0.05563303465178689
VCAN,0.029047479063226585,-0.029742599752177176,-0.04911217184162644,0.04346754730503114,0.01979643617387527,0.06681851525851344,0.002466968474345159,-0.045139690324917985
MMP7,-0.019620006634510308,-0.015001681010507252,-0.01000080643080996,0.029532466199604663,0.005640596185201948,-0.029898181517991673,0.027429896147400667,0.05322087047974117
PTPN6,-0.023233295229115145,-0.04254544395426281,0.02435570400097075,-0.01923902069870558,0.04068076696033827,-0.0030099848049080047,0.008459304622664959,0.059212383775608134
PTGS2,0.014069391951817124,-0.024619796862059107,0.07105922596815159,0.012048584910207239,-0.026006614746481825,-0.03940275621357085,-0.013269548916562813,0.024348474382488498
XCL1,-0.016308798195955012,,,,,,,
CD58,-0.012595449925956546,-0.046448258206067704,0.007081334360002936,0.03009373476799975,0.010145475529160064,0.037807098183735996,-0.006154877999195443,0.03604964255107387
TNFSF14,-0.016432795465366076,,-0.02083814993099117,-0.011490346628349994,0.03633072434876465,-0.038136553925994174,-0.020020271050520292,0.016295638418312875
CNTN4,-0.0056891015849323,0.10360094649251232,0.02077802378459885,-0.010809802876304214,-0.004053163059890365,0.03607952138078678,0.025381810557551582,-0.011989641657702856
INSL3,-0.01460967324767268,,,,0.025749178269414877,-0.0033503255335548773,-0.020020269116239747,0.052850390954502946
BTLA,,,,-0.014673565643447668,,,,0.05720575482634868
MFNG,0.04021481336836582,-0.05494659086353923,0.014300916132236203,-0.025618745927542354,0.05068585104232527,0.03593523108309088,-0.0457494604348794,0.015302138516588794
ICAM1,-0.020249927317870536,-0.04295371534862078,0.0376833131363202,0.017928552624471083,-0.007783588423508925,-0.03558283382646526,-0.06567697251732452,0.028298098971495208
PROS1,0.04737297093585095,-0.007344493769186956,-0.014571650570977295,0.0014176274175552405,0.010236547831230673,0.010832991357945172,-0.03946203271150184,0.022562352961807995
CLCF1,-0.0033692448323830943,-0.013945560573348382,0.04396929999706793,-0.021651377609407278,-0.010519667070901777,0.004932330691066855,-0.07985547436438614,0.08515297612971019
PSAP,0.030515054330355246,0.07150977016171037,-0.05756138645043259,0.017701425072917602,0.037088492822904516,-0.10310403385060102,-0.10325372173253827,0.07817040814571061
EFEMP1,0.00675039390292687,-0.056921084993595536,-0.02607420678161668,0.09923328772469327,0.109012488289179,0.029317767604600774,-0.06975336304458928,0.06318930318256986
C1QTNF1,-0.008059808288770271,-0.030939705042228084,0.013800169116953146,0.10213995310120177,0.04860616076523094,-0.06608436044888402,-0.04485282678029608,-0.009835358418871438
ALB,-0.022586936079225302,-0.014349998223802408,-0.01677509453310425,0.008736657976829022,0.03601509426567747,0.014474919863144375,0.02491974259335028,0.12700111553780197
CCL13,,,,,-0.020143197568568146,,0.01156200924358269,
EFNA3,-0.016148057035733132,0.018218515856715148,-0.009537506322639165,-0.0050083129885706654,0.03474417056071771,0.07563878864976353,0.003469607403024718,-0.04899893794209854
DRAXIN,0.0007536458116770956,-0.047281614249013774,0.01464542455896554,-0.010478996943114306,0.028238768426747572,-0.021329683162166414,-0.04422293124936272,-0.006327829412771714
RAET1L,0.04817387091993773,,,-0.012550957151521795,,0.04961078342584902,0.007135512614983756,
NPTX2,0.011189221183639008,0.050588232743733336,0.000924109469074729,-0.029403077501891875,0.06976324427500533,-0.04012031421121477,0.021016438120741714,0.02334344652856349
FGF11,0.0017177305716393994,0.028263004458341654,0.022779231470460938,0.0005309633028872056,-0.02793935331395254,-0.010730749194636896,-0.030533019160138744,0.02464156743209775
CD59,0.013325824304015183,-0.018137734361572212,-0.0062187787488811675,-0.019534921361820126,0.015789708053165315,-0.04640718268292863,-0.08033280923462983,-0.015812751596943925
COL9A2,0.008323412518612662,0.04333992583867156,-0.07093392660075525,0.021018494795666903,-0.014772754129624399,0.0304600983984491,-0.006209856923233079,0.03350621988273205
DLL3,0.01400411746455415,-0.030743233850265318,0.018421325414704755,-0.04389447486583819,0.0043083830531348444,0.11027636434070189,0.028032967952822292,-0.03383111422900007
FGF5,,,-0.013357913342089182,,,,,0.005059903062055167
LIN7C,-0.008931298771331342,-0.002444300380298735,0.028430043729836662,0.019221508150132505,0.03872435812293665,-0.04980323488530285,0.08027432983019774,-0.03719639021606101
GDF7,-0.001711865461642761,-0.020498010707734493,-0.0238951240670679,-0.011490346181835105,,-0.019210333428023516,0.006756408113980214,0.07911382425769874
PSPN,-0.04915080231694153,0.013829954385306159,-0.02198743551568785,-0.021023488589283712,0.06108130279077318,0.01688406045317075,-0.02538067478551164,0.06329334096165158
ANGPT1,-0.04417841753134477,-0.009610777288170898,0.03504940169434197,-0.007124365655893624,0.05421815455519941,-0.03817683172971247,0.002769176237008988,0.005824257805404915
PNOC,0.07106777405227625,0.0008505705582470795,-0.0024336765141298893,0.0317625071849782,,-0.02042835306771549,-0.01929504500027029,0.014788917409851962
