,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,-0.01530723037122871,,,,,,,,,,,0.01645463728162037,,,0.06810396163598861,,
BMP1,0.054676801069780956,0.02541522619904808,-0.01796818090378905,0.042082054224020324,-0.01055564938051521,0.052743185430345355,0.06793353856779293,0.09957800873758324,0.020018958814519133,-0.04164544801270319,-0.05749094634000906,-0.017101571470381816,0.10083860587720196,0.11946740776882148,0.020334965556588896,0.14160732376915472,0.04208680404604069,0.007685516733738935,0.050596126916056916,-0.06153149168549077,0.032068844617994335,0.05233020681195376,0.050303495061759046,0.0008234835563641442
NDP,0.046729506221916184,0.07364878074400442,0.004272529139007109,0.042985890071544255,-0.0074326962989889195,-0.030897300368852656,-0.0024609430899854685,-0.04212518908494296,0.02945469505444947,0.045042672690943024,0.010915704490125668,-0.017110147650983436,0.10212230812332256,0.03260985982327418,-0.02391244492193735,0.06247789974636575,0.008431032621525317,0.08349758719852128,0.10765040972676261,0.01583445639302682,0.10197310331679149,0.17153714205317086,0.06666065037162752,0.030198811456354797
TNFSF18,0.06904561183567115,0.17723995733544576,-0.042062791043329495,,,,-0.02496883223339129,0.046320101067538116,-0.015129094590365622,,,,0.06770529884732915,,0.13882329680185315,,,,0.0012830796581865954,,-0.022385140752817993,0.09489664292808636,0.020732072722982987,
IL36G,,,,,,,,,,,,-0.010254087382768064,,,,,,,,,,,,
RTN4,-0.09763145536420971,0.047514394082614285,-0.029246007825710886,-0.012594904241830443,-0.04696662038416452,-0.017152456179971284,-0.016811837171390908,-0.13899879040711993,-0.0017543073348119922,0.04285483298272648,0.07812264042487793,-0.016515358069147723,-0.022573662967812828,-0.01845305251814665,0.024632583829447226,-0.004846759721272862,-0.04694260584412237,-0.04901246511775922,-0.02501515859295536,0.0404299690955751,-0.11857543166717845,-0.04506684609883526,-0.17069016093882244,-0.11763142066774276
HEBP1,0.018550115978278752,0.009500616656099407,-0.009547896877791173,-2.790398416636637e-05,0.03987165326548519,0.005021540794014251,0.04749364744200826,0.05223420129309933,0.009440608535097228,-0.015197459853201905,0.06342711429974435,0.0040726029736306915,0.13190465590582756,0.052755075066566834,0.10407421672412004,0.015362360433217257,0.04747667861175691,0.05698148507460034,0.04682204963158847,0.0646656890390156,0.008676087817713793,0.166753646263066,0.08283351240264257,0.006464751672921472
WNT7B,0.027530733918916233,0.10137847989400663,0.02363238427474719,-0.03255376012918907,-0.016364606819263366,0.05069447627761556,0.004000092826207462,-0.04535530187116005,-0.0015502074101410388,-0.007979391719473001,,-0.026616165265291345,0.13569774762387138,0.020990506777244535,,-0.05354401105254773,0.09299643109162918,0.0006263002757903445,0.035092061269454605,-0.030543728739504658,-0.01949234729673489,0.07272628184781703,0.08361161598086586,-0.052923000199465484
PTMA,-0.09311038344751968,-0.09974773109366203,-0.04736169616975825,0.07155876688710248,0.006527966619983196,-0.021139493848287196,0.050801610375680664,-0.03506940466289717,-0.04439270298028765,-0.06037799241482909,-0.1080538245867077,-0.023996960656642218,0.054830059872683135,-0.2142170451899503,0.08152297989884802,-0.17117828025225604,-0.0034828018920099596,-0.02914854571110084,-0.05953364734461792,-0.002054677117741301,-0.04751871284055737,-0.09365346590500097,0.027906453041289143,-0.02246763897470935
FASLG,-0.046753695005029586,,,,,,,,,,,,,,,,,,,,,0.0018269524103841906,,
CEACAM1,0.06752425496704419,,-0.020051746710197917,,8.658282985828663e-05,-0.047479392014217234,,0.04289235383637534,-0.02379446152535836,,,,,-0.021199727041765804,0.027861659750241383,0.10921346165634752,0.010387883018935977,0.036484773632663545,-0.016374995142612047,-0.024465760330104478,,0.07608533196855051,,
