,ZH8812bulk
IGFL3,-0.01660306175040737
BMP1,0.05381980578066017
NDP,-0.017918358439666163
TNFSF18,-0.017122444521945192
RTN4,-0.08952769166905099
HEBP1,0.01013032436498347
WNT7B,0.019384399146464764
PTMA,0.006439085924465237
CEACAM1,0.05650881413555948
PDAP1,0.011992682660879682
QDPR,0.03388082220274261
POMC,0.04031416703497061
CCL17,0.06864644224526997
VEGFD,-0.023087381234548975
TNFSF13,-0.023474384829373977
WNT5A,0.009548386430829356
CXCL8,-0.031079280813218323
GRN,-0.041157847542556386
MIA,-0.06060830152000437
COL4A4,-0.03372004947209679
RARRES2,0.033086149162792795
FGF7,-0.05520058686677887
HBEGF,-0.038510203121102995
PI3,-0.01859927628390018
PCSK1N,0.1084387317480063
SFRP1,-0.03790228651877142
MICA,0.04142955145553492
ADA,-0.04917411895210518
LAMC3,-0.032656092582719703
HMGB1,0.013876419375693862
ITGB3BP,-0.061667593331408185
AANAT,-0.027077447707829994
RELN,-0.033862017972762955
IL15,-0.03372004519887682
BSG,-0.05653543201052065
ADAMTS3,0.0062360831191428925
CD34,-0.03309335072446189
PLAT,0.0008901203928411869
CKLF,0.03147332098691774
CD24,0.05782089022145774
HSP90AA1,-0.003254647722350801
BMP4,-0.04789038853681337
IGFBP4,0.014948989385716335
LEFTY2,-0.06433380638528509
ANGPTL2,-0.02157490922445809
LRIG2,0.051743928854318826
ICOSLG,0.07432474398308002
NPPC,-0.025688601046277907
LYZ,0.039105742875930403
SPTAN1,-0.0899951071414662
LIPC,-0.03153146195375441
COL8A1,-0.02347981659632504
GSTM2,0.043756318995256706
SPX,-0.021014194821841
MFGE8,-0.002514321186207405
TGFA,0.019603561119843606
SLIT2,-0.023502193059275898
PLTP,0.03324546027335286
APOD,0.01276375082769194
B2M,0.01957445028980886
OMG,0.04765712885652125
CXCL3,-0.01906795171570964
CXCL10,-0.02568859825306547
NCAN,-0.06446223732679236
TGM2,-0.011020108864278975
VEGFC,-0.025150942517576307
NRG4,0.0839435882679035
COL9A1,-0.023133370238739532
GDF11,0.023071514573070405
