,MGH258,UKF269,UKF296,UKF334
PIGF,0.006080204504107731,0.0986045628639848,-0.025250225758235233,-0.003903132876892081
CRH,,-0.032293097728524754,0.0218854193348341,-0.01493809919966141
BDNF,,-0.06823417975721124,-0.02281789131000875,-0.012300661242733844
CCL5,-0.04714143464652449,0.03675772834260583,0.030812722447268095,-0.014816625880230104
GAD1,0.06088216282835626,-0.025965651111000927,0.02161945277504092,-0.0019104138077318748
COL14A1,-0.039338757979622975,0.03724998313093718,-0.018372918671423558,0.00696590356535229
HLA-A,0.0806899749763359,0.09795800099269958,-0.01348185016690991,-0.02297675590482772
CD5L,-0.03879844563450806,,,
ADM,0.0820449309924863,0.05752590172410483,-0.03296438105787006,0.03970679161324406
CCL15,,,0.027460746850849076,
GNAI2,0.07987351286844394,0.04884325177186462,-0.021878730573766013,-0.015448780625909483
HDC,,-0.015358498783076144,-0.01707561446337925,
COL11A1,-0.02555696168430812,0.0034842650495152915,-0.01269505053277475,-0.032907915644823454
NUCB2,-0.04175731374350012,0.03589829321321859,0.0032146988524513033,0.03124849714743877
CXCL1,,-0.03053578212702524,-0.012764314479721704,-0.014816628392263307
VCAN,0.07418426986931774,0.006660277368819518,-0.01261413620230177,0.04414530187415301
MMP7,,0.03360184713975233,-0.012574209145942912,-0.01688063015211828
PTPN6,0.05368965432483622,0.093572733522445,0.029759608736650615,-0.012988589585730357
PTGS2,0.037988447089665395,-0.008838914777939539,0.01791101832085248,0.0021150645263617123
XCL1,-0.01981695823874773,,,
CD58,-0.03727633799543512,0.0679844540384138,0.003884786485389058,0.010837549240709668
TNFSF14,-0.03241735251229328,0.05627424747852484,-0.012467376477042777,
CNTN4,,-0.01445872111413412,-0.02861877248550493,-0.013087218600401688
BTLA,,,-0.015921266177131223,
MFNG,-0.04409801185815121,0.028203163897496865,0.028621666119314916,0.009368333224958095
ICAM1,-0.030153117885173678,0.06594661766477063,0.009449940388841548,-0.0146664157009858
PROS1,-0.011988965221152737,0.08066831623650307,-0.020572587082641407,-0.0546652235945656
CLCF1,0.0029809679521189915,0.041437945662108094,0.038334185260968434,-0.03252548253139423
PSAP,-0.09760475017456906,-0.07335941306803484,0.026716308116817723,-0.05084951043116344
EFEMP1,0.0020870569375758675,0.04912677596217118,0.024946757223307678,-0.03111222138272409
C1QTNF1,0.004132442230696304,0.10405146516261482,0.01683989752438762,0.05113228246483433
ALB,-0.0298339670192915,-0.025711734895046273,-0.014160306476754965,0.005608403080762243
EFNA3,-0.035063759906623554,-0.06210821028349866,0.05984656010284625,0.020635342563734838
DRAXIN,0.03144294599232456,0.14217955990553444,-0.011370031228583322,0.03986549086660792
RAET1L,,,-0.013618171236817135,
NPTX2,0.04142570588305644,-0.11493286876256814,0.02352987013305604,-0.0008718684174554856
FGF11,0.010796361711978238,0.11205609153216405,-0.025771276192103964,0.055825961517684146
CD59,-0.02737345907711448,-0.06187878671854939,-0.004951371863642147,-0.0192370163646665
COL9A2,-0.019772067261825295,0.017453937811588483,-0.007667646157702607,0.0168579695668093
DLL3,-0.05519387613545464,0.033570953453136036,0.011289895057905237,0.03334304087842266
FGF5,,-0.020474109753898472,,
LIN7C,-0.0002856624734501095,0.046438439370969246,-0.010550158722514085,-0.015770141085638224
GDF7,-0.02052649686762346,-0.005411421277816307,-0.012467375992560507,
PSPN,0.03271271942905021,0.08123555383259935,-0.045772509902915856,-0.030731839332290154
ANGPT1,-0.0071105276810695455,0.08443976938894306,-0.010238183326368964,-0.017308935938451057
PNOC,-0.028987680975300908,-0.07774187863615035,0.08024217605831509,-0.021610424845759917
L1CAM,0.031472631811436315,-0.03152046650590353,-0.013612449143343348,0.006291352364930599
APOA1,0.014576197009299916,0.04790688612773407,-0.005823616905239629,0.009461534253199306
PSEN1,-0.015919769685634737,0.006765280967137987,-0.023918351847127296,0.02662506322322312
CALM2,-0.028923706644131457,-0.09266088030482805,-0.02830741326670321,0.005547157151010068
CLEC2B,-0.005019518230820768,0.04428640779796212,-0.02202487573651925,-0.04073178136794753
NTNG1,0.029180116187472616,0.024359423231885093,0.05723268185430802,-0.03303473251262934
LRIG1,0.009116198278805356,0.0653053227224054,-0.053290774987041455,0.013175321784498562
CPAMD8,0.03478994698760271,-0.018521587608040468,-0.023076082077408088,-0.020172268970700815
GHRL,-0.028815913577474435,-0.03938876823318859,0.13834092528274988,-0.013939070819577194
NPY,-0.02649700704453095,-0.06764403703717681,-0.0055359625903396836,-0.05937847762272236
MMP2,0.023503971362927877,0.0968954538227825,0.03588174860288545,-0.020628459948750368
ALKAL2,-0.027047328206749297,-0.021000399765258953,0.008146533368166278,-0.01498194182645392
CSF1,0.014633822857545834,0.015817901195284888,-0.014406660286347595,-0.012040701754342313
SEMA4C,0.041608262098479294,-0.030083711116571755,0.0290074036500306,-0.018981543120353522
ICAM2,0.03906326695896485,0.0059371002570642135,0.0019994604993094,-0.0041079403387893525
SYTL3,0.03965235049321647,0.011868296798923615,0.05221649981828029,-0.013080696675035055
IL1A,0.02361599161668972,0.027336523979733476,0.07002499115711697,0.012987031915669864
PGF,0.04457896718832661,0.0750892296278168,-0.020559013494741058,-0.010790806246501736
LGALS8,-0.02479737859167852,0.026734668394772055,-0.0012985101047971689,0.050441627697787414
DKK3,0.01946594682595665,-0.09031561324629203,-0.005475658707184455,-0.035990532731606725
COL16A1,0.06318760266508698,0.03464269765138499,-0.05515560509553906,0.049906755822286784
TPH1,-0.03364773329558645,0.030469583852296044,,-0.013143811273498967
TNC,0.03136113163182513,0.1030000009143148,0.010402049301341384,0.01739797435953386
TNFSF9,-0.018061547075518682,-0.049702397644498124,-0.018991385887113545,-0.007100523507876696
C4A,,,,-0.011553909415305479
CNTN2,-0.07789011141909605,-0.0052632938844304825,0.021705670135945255,0.010344863077997162
F7,,0.003094107067332863,,
LUM,0.022855026179371855,0.03469199969486221,0.032060020109408637,-0.006449357225917744
IZUMO1,0.03625956853417568,,,
BTC,,,0.00949789162601514,
APOC1,-0.13088074870838337,0.10300713422214876,0.04492949040452726,-0.05379999906099522
PKM,-0.01421195082128551,0.04208027774450221,-0.052055803099302994,0.06474304215301065
TNF,,-0.0271827122444797,-0.016622734372437258,-0.027445755056163163
GNAS,0.0344716351814253,-0.06516192006422467,0.06662492474599734,0.029976251896636136
BMP8B,-0.01909474382772469,-0.03184511325430995,-0.011037324763082907,0.01178226931567847
CCL28,,,-0.013054824580840481,-0.010423613308981151
PTPN11,-0.05614542870614338,0.0507069403098929,0.03424778426816329,-0.03518085636567613
ADAM12,-0.04648902569346279,0.021878291229824733,-0.012616676398478115,-0.013920444593860973
EPO,,,,-0.013143813203712166
EDN3,-0.025365312169831074,0.09517684923051906,0.006239497440442667,0.011992502924603028
CCL2,-0.0017039524446046347,-0.023509620547058286,0.021770854195215062,0.014803684209929386
DSCAM,0.03771234011934866,0.025060820592849985,0.009417170009183668,0.013389656836753073
ANG,0.043586867354005895,0.0669272407651344,0.001642746526223857,0.0044072531912416725
FBLN2,-0.023783100823747173,0.04723080465317946,0.018869331659354106,-0.03874825554055999
VTN,,0.00648229286694476,-0.01740818309083545,-0.010921717429593634
VEGFA,0.0941454595627535,0.08403863954870874,0.013465165263176553,0.07470616556228343
F10,,-0.030116478929976865,0.012954756418591633,
SERPINA1,0.0007315663321733873,0.05641151192328145,0.02056049970445791,0.04469187900876379
VWF,0.06515813836522819,0.05917394322966311,0.0035284333135869946,-0.04070788194153228
GDNF,,,,-0.013143812180114152
VASP,-0.008784953685765248,0.02155374765890117,-0.022525112099854125,-0.023122811230886588
ADAM15,0.023008225637174914,0.0028236070627952535,0.007367256299201398,0.005585917914399555
WNT2,,-0.04754205821782128,-0.014811677574195097,-0.012300659468492512
CALCB,,-0.02047410953139966,,
OLFM2,-0.03424100833354141,-0.05417618074877937,-0.0153976852052605,0.05980973217264461
MFAP2,-0.0035555970978171534,0.09072746873534125,0.03798705839784729,-0.030765397317345396
HLA-C,0.083361209119513,0.08218504849179581,0.049869961764565714,-0.0338159936897506
THBS1,-0.039204185523040454,0.004122088538833206,-0.020601967893860037,0.018791282377024585
HSPA4,0.04068332545877448,-0.028027258602430435,-0.0407228794062972,0.021815120809113096
LMAN1,0.011257771805810427,0.08205049241714278,0.02770065931838693,0.03381300014539106
LYPD3,,0.05353907049554362,-0.017297974866964896,
APOE,0.04506145588044085,-0.013541845187015907,-0.0066215145564603355,-0.0015274215542172736
SOSTDC1,0.03459843164651464,0.063740631275984,-0.026695181031055445,-0.019986321244775496
ANXA1,-0.0639901738094474,0.04060452281041619,0.01352643292377267,0.007852938270304793
WNT2B,-0.014302657485089307,0.0008638019692504633,0.09522308578863861,0.009933558655634955
AMH,,-0.04200492044221673,-0.014683574165716307,-0.018927280372734744
GDF10,,-0.032990858094553356,-0.010052041021207096,0.0016271144985926652
EFNB3,-0.012707760399389716,0.007364348791685764,0.004899540971199017,-0.0213125076063112
LTB,-0.0018688975322954443,-0.03350597875938397,0.008667454384719225,0.10295592104135537
ANGPT2,-0.014388047563079353,0.06304454587845477,-0.005448476208774316,-0.06784560650900595
ADAM17,0.03527254437239299,0.06823159219515101,-0.04224329965458967,-0.06761488804147062
LRPAP1,0.044544218820584576,0.018432612299536917,-0.029249726340926964,0.06956894361138952
NID1,0.09578689255079964,0.06134153908120833,-0.04605983603966944,-0.034160836496129214
MST1,-0.04665979014296527,0.040956358203698036,-0.019336372977289625,-0.004013570916671673
IL13,,-0.020738834121493327,,0.006384864198185445
DCN,0.0046050881475854285,0.07230155034733854,0.0028354973651898204,-0.04688189377180822
COL7A1,-0.012591370495398808,-0.01636863563487643,-0.026619184266303657,0.06253771473684124
CALR,0.048373468736158436,0.03320652967346699,0.030739512032413735,-0.0168268251605963
PIGA,-0.03310889840722743,0.04906806533453548,-0.0003258399473963301,-0.005292639710229467
CD200,0.037163315611584945,-0.018728144720279026,0.014796719573649832,-0.002415703881214523
GRP,,,-0.018162550735212,-0.013279439793665524
CDH1,0.028163297970079826,0.12005775725512817,,-0.021610430847126005
LPL,-0.05375321000863995,0.12803366698962546,-0.025938560333315132,0.021750023348428637
SEMA5A,0.03344742197788548,0.04559349257989709,0.030362605710446286,-0.052642090459811865
SEMA7A,-0.0630901417250429,0.011114861354577473,-0.03560450248094491,-0.03212036043836596
SEMA4G,0.05435846016827074,0.03399563172589875,0.02579337245134142,0.12719882343621983
SEMA3B,-0.007154342466317551,0.015537826410298715,0.013586683020991197,0.04382953644352191
RPH3A,0.057543740515465645,-0.008416755320374147,-0.04297915306420833,-0.022296662211020273
JAG2,0.04253512276355571,-0.05227357636567159,0.03663453542777346,-0.0034978398382143464
CGN,0.06267931284076489,-0.04034628066575416,-0.013755596288718192,0.045710326354958454
GDF15,-0.04257478938928545,0.02430787579492236,,-0.021668447737007063
SEMA4F,0.05083514588610677,-0.03433535506694152,0.0712842583158908,0.04215160563252424
NXPH1,-0.022319255733107366,-0.002907582378476347,0.05726462096043172,-0.001806069771568969
ARF1,0.08946192919626764,-0.020529803916447563,-0.04708807439022809,-0.011122644213968687
EBI3,0.03475882042832044,0.032649384409201634,0.004430831395663926,0.0016327137867226623
TIMP1,-0.00715045062207854,0.055463728160174995,-0.03837111641045209,-0.06708779058017282
SEMA3C,-0.052189395596770126,-0.02120662815791292,-0.0063287365816768375,0.08129148275941492
GAS6,-0.012314237509887435,0.09262673899037445,0.013862206025851743,0.06629978977376008
MEPE,,-0.032643577133069694,-0.029184587306418798,-0.009534054095484404
SERPINE1,-0.0506751758516016,-0.07019090033294642,-0.0255600091094289,-0.041379151459966165
RSPO2,-0.019083067697952295,-0.028803341688588082,-0.04103474103763803,-0.003999808030593462
SHBG,-0.021438884405968223,0.020969478564647172,-0.02229385953767222,-0.010592140301298627
LGALS3BP,0.0899125371253877,0.04179286906589501,0.07421511084148526,0.015715823572758338
LAMB1,-0.030976415587836887,0.07034062420797942,0.025448066860023363,0.00487236150227599
SPTBN2,0.033455744442445166,-0.008360158660352474,0.02851735908190781,-0.01751645375255274
COL1A2,0.01639184098916044,0.06545712642150227,-0.01962631580957613,-0.05175338434897525
CEACAM16,,,,-0.019227133792400347
WNT11,,0.09399900356459817,-0.016449374594744645,
LGALS1,-0.10438490894740908,-0.022383239426671524,-0.020526828228034033,-0.05199608176449597
BCAN,0.13973540634314482,0.13631196784929048,-0.026558551897795626,-0.016044557163368157
ANOS1,-0.007989773292036657,0.08677487360210777,-0.024658863052074664,0.037340805193116014
EDA,0.09427261092227537,0.0379246250362924,-0.010741652015866358,-0.023138053091815738
FGF22,,-0.018521585161364658,-0.016040142986797568,-0.024032118792243717
SHANK1,-0.022744638660190424,-0.017622111930531252,-0.020080807998567,-0.014816623551367123
TGFB1,0.01850630252232173,-0.011042067711473058,-0.011347954076249936,-0.0014499096927009598
MSTN,0.050670948021942656,0.10653650379461425,0.000881673546593748,0.04561240740023916
WNT4,,-0.02100040476197653,-0.02379432603981462,0.03127724226063492
TNFSF4,0.03145116125426372,-0.010061380405224451,-0.014938754488147084,-0.005875817066945984
NTN1,-0.006127375940641477,0.09380823347415568,0.042501283695450365,0.010347274704885218
CXCL12,-0.051630265567195986,0.005692237927488453,0.03238101239784276,0.04974228213886833
GNRH1,0.0025526376579462994,0.034670487670383526,0.042313370888090486,0.01440781555031821
RIMS1,0.1126364434257991,-0.023079737048050348,0.013073390322650851,0.0014481042927650316
FGF14,0.0891948268156807,0.10581387184766881,0.028181066520126318,-0.00944678700159469
IGF1,-0.031744206912205794,-0.01942932493935796,0.004467683899234448,-0.02346636105956116
TNFSF10,-0.05524615803283431,0.05823815601765184,0.016482248117634272,-0.02900144953222952
GDF5,-0.019083060165688056,0.03834796913038972,-0.01604014322344504,-0.01075813727380873
CHAD,,,0.07164329909272633,
RGMA,0.07937348376726475,0.08999204579543915,0.0579672808974214,-0.07234080388338131
CLEC3A,,,0.07196053509718764,
WNT16,0.006640912128663773,-0.0040505858795386466,0.029922496251807713,
CX3CL1,-0.014312719293866526,-0.029392816073563005,-0.008316136239536486,-0.0048669555852908575
FGF1,-0.0375472146906639,-0.006359453456143011,-0.008915245563458846,-0.05029093914663869
ALOX5AP,-0.0411134873388379,0.05750389324501537,0.0052238008462925575,-0.012539794935821316
IL1RN,-0.016982715158517625,0.02160563794405256,,-0.011553906871992953
NPW,,,,-0.012868536693408395
CXCL9,-0.011679251782344632,0.028049343231312193,0.07345751121935343,
ANGPTL4,-0.0408966945872236,-0.028254727802935066,-0.0008968764040413644,0.03206144402653382
UCN2,,0.05711155710588461,,
COL4A3,,,-0.011010481621571717,0.03152478979515524
NRG3,-0.014693569445311057,-0.06557691258118606,-0.012784122693265365,-0.021190142471933786
IL23A,,0.038037304833040214,,-0.01772797906939818
COLQ,-0.03098609124999796,0.07300901108137295,0.04086826528000764,0.07463834443367412
TNFSF12,0.06300939422739196,0.06382119778713741,-0.0031042549370535856,-0.030860780112867657
DKK2,,-0.035502570708207434,-0.011037323518463048,
FYN,0.01770976030055689,0.06946784149219297,-0.02979144117394265,0.013694573501374301
ACE,0.08979829194710988,0.03734884358465341,-0.016737006055816548,-0.02064864812686014
IL18,-0.08954217633983624,0.0681777821833131,0.013077615713467904,-0.0019520192960920807
CCL27,-0.01933057209323185,0.022966977194915014,0.08689473512084075,-0.031030455055140026
SERPING1,0.010211644191780224,0.05237998582356772,0.01670423057379369,-0.018610677874006557
AZGP1,0.0174042732573932,0.02933153348530656,0.09475532451399117,0.04332877593812635
INHA,0.1897400681539118,0.027301596155197737,-0.017517756903410692,0.09975279345720217
SEMA3G,0.03799107638929727,-0.017479858191102135,-0.021396042079367475,0.06514978375024554
COL6A1,0.0018504337222260859,0.06229383118445011,0.015990537766510715,0.034404191681484314
FGF17,,-0.029359665310712477,-0.022205488989028455,0.14214041767544144
TNFSF8,-0.02098723728934315,0.12129880730122986,,
FGF20,-0.027943609532038557,0.06987379505525326,0.0020354122998020438,-0.014067537689291521
ICAM3,0.06131457169481217,-0.028566556295779845,0.06266158160311257,0.03199306957483878
LAMA4,-0.0352225385677748,0.10723359443324056,-0.015016990831561864,0.004103571781271744
DLL4,0.027026066938428617,0.009522794215195323,0.037043843296047645,0.042726013149543766
SEMA3A,-0.051405617891660475,0.009856266405272566,0.08639838377586269,-0.0069657731482543365
RLN2,,-0.024159736972581683,-0.004270971509168344,-0.011082992283653574
C5,-0.00820392943636821,0.1331149160361744,0.020588800553498234,0.07484425787805431
EDN2,,-0.0257117401787428,,0.006167202583831279
C1QA,-0.07382265019319623,0.031601001333739345,0.05862357511533414,-0.039451986848683576
UTS2B,-0.01779761298643029,,-0.0277415754619788,
COL9A3,-0.04722798372938484,0.09125154543057336,0.09042398006379182,0.019542344563500534
HGF,0.034069838613877815,-0.03350424856664215,-0.006439905321727221,0.06312649146924602
P4HB,0.034872485789905705,0.08013389090391351,0.022563425811468907,-0.010496551848309669
ADCYAP1,-0.0195751543598512,-0.018452792529515427,-0.008292561321010033,-0.016331103156366135
GREM1,-0.04729499581547296,-0.0446086441344914,-0.012910345953163531,-0.026789071270768825
EGF,-0.03653942153228029,-0.021356009981498895,-0.01978899171534734,-0.020172272548940693
VEGFB,-0.023162362977818114,0.07348536410278422,0.06650940018655531,-0.02190160559139556
FARP2,0.0693245762229966,0.07788296703891909,-0.038197560534916526,0.007926946669686125
BMP3,,,-0.010832092109958282,
IHH,,,-0.0026447876920787238,
LAMA2,-0.0015357798778526095,0.03686209521965933,-0.021817922663329457,0.0072369128413128595
NRG1,,-0.00064650881695575,-0.014395381890805954,-0.007222257766319203
SPINK1,,,,-0.011082992283653574
EFEMP2,-0.03601124989536526,0.07829027847799536,0.031821939842306045,0.01186492455641223
SELPLG,-0.007329702410001741,0.028430430900916452,0.0055478219268268285,-0.029318914266717514
GDF6,,0.008319021528825,,
