,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.01608509825163749,,,,,,,,,,,,0.008434969728090328,,,0.007990698826356607,,
BMP1,-0.07569269898193158,-0.05176826436864845,-0.01330712495342876,-0.028817051080526446,-0.013175730504080626,0.012001970594462102,0.09289587876638901,-0.03430818527011735,0.08735614969157357,0.009916807367371086,0.018541001551085422,0.028489174334105125,0.03359284598550503,0.07500359546403419,-0.01924863730674139,-0.051223268387735534,-0.03573994668123208,0.08493987670098085,0.006781331753112603,-0.008923266358547895,0.00502799306315139,0.06386113949999667,-0.03001010193918143,0.002393055819405862,0.027610923306212374
NDP,-0.008473664318358708,-0.029860641633501293,-0.01600495829907989,0.030698598737809033,-0.11990510312748057,0.060775149552033565,0.012707380585446208,-0.05346681762055993,-0.054169967554516404,0.03785307429871369,0.05669533089977748,-0.05854603626571568,0.0007630430197561459,-0.00406650632088555,0.0633371426806718,0.06106582066195496,-0.040846548798423976,0.05185269720663514,0.10658489857767443,-0.04606330491503988,-0.016071564684424406,-0.03684029667318591,0.06647409339224274,0.05005043266967757,-0.056313897282964945
TNFSF18,-0.03415656819435096,-0.04461974437832951,-0.03381029225896994,,,,-0.03766378005107032,0.051440093556165495,-0.01725832382677967,,,,,-0.027396203250904555,,-0.05010403141301839,,,,0.0042987411786498285,,-0.03597299299949316,-0.03289186269705717,0.11789122240293981,
IL36G,,,,,,,,,,,,,-0.02605733134308267,,,,,,,,,,,,
RTN4,-0.10290057235773728,0.0422421532197976,-0.014789621415749353,-0.02106069599893684,0.008597223025852247,0.03911879253334288,-0.04156723014362701,0.05693251138047558,-0.05022065579653063,0.06821214485167851,0.08175000633719993,0.04219498651989486,-0.07431615040577715,0.02755912561600697,0.04279727042041521,0.018239505864172334,-0.0895609429192962,-0.07415724958711792,-0.046988101387674494,-0.03569026069061393,0.06175559721706187,0.10700007799027003,0.09538290987736191,-0.05214671254852774,-0.0798144814563857
HEBP1,0.10055389175152296,-0.022946535011363844,-0.03487411541621589,0.03476160784506605,0.04923566361492853,0.021609103117507824,-0.006111782206888705,0.010930992470242594,-0.05661691856470644,0.026252240418289496,0.016475836091676573,0.03925992983647331,0.025476404769626718,-0.02566999379124486,0.011856076128527428,-0.14582503926875676,0.018692174919983574,0.008016388529415438,-0.0005063610045364094,0.023160754275584658,0.04388410398402679,-0.0036500708451574705,0.07884205508302901,0.045512148251432745,-0.017175982398606623
WNT7B,-0.016007921002162098,0.020364954296147708,-0.0012962684923279943,0.04585902869639594,0.08019564102587519,0.0005699211123572305,0.10752832488249271,0.10450528924085606,0.16177368618690066,-0.007007429881820581,,0.02826455098870026,-0.024031271233382986,0.044411307515957774,0.02379187487379385,,-0.012053540472198327,0.06267545114061215,0.0025814166995409868,-0.011395146572317596,0.02687485096980912,-0.035972955698201706,0.11730360992754427,0.034887059230018974,0.03648110093463727
PTMA,-0.08211931190434023,-0.11384710329407118,-0.02257400349769649,-0.25654409690721036,0.0230578063534407,-0.030519426893096863,0.07469243151772215,-0.05289992635110593,-0.024353091543071005,-0.008220047077744675,-0.08110810286261792,0.01527695702159073,0.1060545391701722,0.0802559315027514,-0.12914831161866114,-0.04988688470483094,0.06612557644482073,-0.012150326457312042,0.04963751355096288,-0.024474161768757743,-0.061793438963734355,0.025016190685090256,-0.06823747300220594,-0.020373725761015767,-0.10067794675479966
FASLG,,,,,,,,,,,,,,,,,,,,,,,0.0081276958165885,,
CEACAM1,,0.0541610658269853,0.012215418882273963,,0.06190819301234461,-0.04867987475069074,,0.018431508830401927,0.02294378648515773,,,,,,-0.029639552249917264,0.010413840677439144,-0.004554758030104006,-0.029760334395905818,-0.04563290953603447,-0.04313885584559038,-0.04153092390671268,,0.05491287053074168,,
PDAP1,0.10001035221843636,-0.04891678720356487,0.02660968996107303,-0.013890733962624495,0.039684828670531545,0.010824164119966936,0.02707727702803657,-0.031322929788275854,-0.02546769388000748,0.024925660717583797,-0.0017092870910827825,-0.020853981969628173,-0.022767192111870952,0.017255012088111248,-0.15105793071156368,-0.07273238691999366,-0.008095199209073228,-0.04479215484051591,-0.0047412616340539405,-0.017454680196569705,0.005910802163855968,-0.07459229286849683,0.12757631361625127,0.018233038766351413,-0.0763505238970254
QDPR,-0.0045937448546753586,-0.04821144991777627,0.008530359020889397,-0.016867156970997436,-0.01177013817777153,-0.009845273324886659,0.05649432542674207,-0.05342895742340188,-0.10047138625437683,0.04268651971432339,-0.07236489636417373,-0.0009391520073026191,-0.01392772682025755,0.02252837122981508,-0.043377786178489426,-0.020634101047378353,-0.04796856560031256,-0.03356892210388264,0.01000801623139764,-0.009555700481039198,-0.011466132658366494,0.07227491754682783,0.028634821221189474,-0.0077661132390077926,-0.09938527264828756
POMC,0.03652194291761461,-0.03445376181477161,-0.015816496594152206,,-0.02594172017774377,0.025515956821607517,0.038906891367811496,-0.04998804779313549,-0.025108498696283864,-0.005705459203973077,-0.004989491018940312,-0.02027419168325509,-0.03951798150332453,0.11378704863056277,0.08460406472092688,-0.04817552027423903,-0.0331106624511292,0.0003816956600119593,0.04326576863777955,-0.01070421642655288,-0.04672138760349748,,0.03827536576789135,-0.035684509370385364,0.15015020181259336
CCL18,0.13424736777400975,0.03803874389501586,,,,,,,,,-0.016062989396961266,0.003475552523721036,,,-0.06603634178292134,,0.20989390002715633,0.05160057761742404,0.08958733687713445,,0.035882015192303635,,,,
CCL17,,,,,-0.0069784870425131686,,,,-0.03543866170683925,0.029990835888418242,,,-0.03872626609937791,,,,,0.03036649289808209,0.07344088806150156,-0.038381940689324726,,,0.08806040099414618,,
VEGFD,-0.021635920694586266,0.06423269275620329,-0.004489884390098847,,0.0352817326570559,0.03422584527972786,,0.012650948427870986,0.02527917912187735,-0.018716457698516546,0.04041533035526778,-0.0195365820191664,-0.022742094308322726,,0.012471201599702613,0.011572115367095157,,,-0.02302383830322936,0.03681873363737575,,,,,
TNFSF13,,-0.02579622394289966,,,0.015665730195280406,,0.045668311891907044,,,,,,,,,,,-0.04735867501186984,-0.03343789016835891,0.0696110537012946,-0.02123414866405693,,0.027714687133484732,-0.004646166329500582,
WNT5A,0.04941216075855393,0.04329328889519865,-0.0075462606835091876,-0.03259984896429368,0.03234451748915931,-0.05636026575299482,0.09497549689493787,-0.013334732298297238,-5.721242792900738e-05,0.004603203705866859,0.1306267788681235,0.053033513435974886,-0.015726371101536973,-0.059141881194891395,-0.04722242685992509,-0.03685304645436216,-0.014107498957739717,0.022935096863233695,0.03413126827590823,0.02826415963731842,0.012565358559545716,-0.005832876209646591,0.022043112304215722,0.0420764965577148,-0.07230479675580748
CXCL8,-0.011747076275158924,0.16779296007637565,-0.026745647851056507,0.12562336150577558,0.11562373690742953,0.06789490630524551,-0.02099710672999016,-0.019721790470406217,0.09419094396552002,-0.001340216915832484,-0.06104571482872192,0.04120642136246307,0.010693907379715328,,0.028013190150094267,-0.026292722363663378,0.23220169675558394,0.10183163481080051,0.06823890095521555,-0.03310995583231795,0.04086083807158102,-0.05737625719590743,0.06775963137294332,0.07174705173115964,-0.001293383745468135
GRN,0.00267486202429456,0.006948213223483229,-0.01234981497102402,-0.06228524546157996,-0.04921988422420629,-0.010552289616804862,-0.00015193547335235708,-0.06552168235099763,-0.03516360697570054,-0.035906714423307416,-0.04814310934079509,-0.00119419353551246,-0.014629381383275226,-0.004058466247952767,0.03660537367418466,-0.11676594931834597,-0.024879464094734547,0.05688635473340058,-0.04624239203430318,-0.016021534970729574,-0.05743189491044375,-0.038170236450873404,-0.07137484650077489,-0.14966331354287227,-0.08857673541878788
MIA,-0.0023115467186265535,0.0675046070110767,-0.025402834765159026,0.0666346391761793,0.025139087771905443,0.04426248981552978,0.05405725647332471,-0.01906730697142288,0.1049976713134871,-0.021286028982773035,,0.04978129745247117,0.026856967358022257,-0.0009913420349976394,0.021677376896194474,0.01908333245394705,-0.024535475672424326,0.07572652056238062,0.0120988749140472,0.10955543598693011,0.02857704509186526,,-0.0012052370430851748,0.07583723942482627,
COL4A4,0.11118416621927357,-0.032469665378379864,0.01207825291159784,0.04198550437827049,-0.012124186574340634,0.07463422782537003,0.040700284666562996,-0.009227548962943146,0.03415413495658137,-0.0038698871480167658,,,0.10592522433045155,,,0.004458677030960294,0.10838038268215364,-0.037352524678356536,-0.007669355255657379,-0.059124277026734874,-0.028108274440432922,,0.0031360425062173266,0.09895814538710306,
TAC1,-0.09162061151509836,0.04228949260487386,-0.03243197789758281,-0.14444683301553707,0.03782841797636098,-0.07121186649121396,0.01766631960879527,0.08486653551701702,-0.11196287788302083,0.05662763549479955,0.018711298171314266,,-0.04762698926127373,,,,,,,,0.0026156394935230106,-0.06717884493960498,0.013208930915906442,0.052520656105918495,-0.01139244612538819
RARRES2,0.027766669133306793,0.025356020563066118,0.001441752800297112,0.18604204019751613,0.024181808616563053,0.09107341974028922,0.04124401854451224,-0.007694335065126939,-0.09162497882804191,-0.014239964197683636,-0.03951305500983898,-0.03463736621375057,0.12112855237534284,-0.042908050593801504,0.16711866137836942,0.1667538699271979,0.10556473742757651,0.16076158052591605,0.09221886552316845,-0.016904030542997776,-0.027159809551305404,0.003193847115779571,0.18965510694787188,0.2056398477436681,0.02157751778165105
FGF7,0.03568031474545131,,0.020629121765139296,-0.005875901974357477,-0.024097812030711204,-0.0077036915547174945,0.117792908142878,-0.002540365821864357,-0.0014089140053385853,0.01381809871067436,0.03416424577342879,0.00996621284338749,0.028431018978342697,0.1622718872690036,0.02732984688099079,-0.06435020289586751,0.07197555207990929,-0.033972371851923894,0.07016606433760918,-0.004748570896529752,0.04752687663481098,-0.05478184843658577,0.11408744878259479,0.10352905912542426,0.09920311873575113
EFNA2,,,,,,,,,,,,,,,,,,,-0.0051317726812998635,,,,,,
