,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH8811Abulk,ZH881T1,ZH916bulk
JAM3,-0.05351609295766823,0.001812488966278974,0.00768715237349419,-0.04623811514053694,-0.009821486081431373,0.029993165896804723,-0.11756353161370459,0.023747044730960305,0.003614904175569632,-0.15918020880594186,0.0767878804954876,-0.0705831063289419,0.03066732167941553
TGFB2,0.05211551198943667,0.004270025322458274,0.04600658288142633,0.024990461199424205,0.08330955795992136,0.058877613504537456,-0.08043293848755449,-0.011094361174370033,0.002114086302267159,-0.010644084472233944,0.0071991315073891594,-0.04944382149584604,0.014465011089278286
COL18A1,0.05886690842950449,0.011563577146793519,0.019033032030897058,0.02739994553681943,0.00843313565503548,0.11816666678178811,-0.07668168756380299,0.018680677586250163,0.0032072188201632524,-0.10729302155589893,0.06511595247025098,-0.07088541234150543,0.011147012671992808
NODAL,,0.007285827251541489,,-0.012619806737894809,0.038364904408861325,0.09751509435819841,-0.04242770206698387,,,,0.03702751226655563,-0.0299235363384422,-0.049733128225734544
INHBB,-0.06498441568956438,0.04630628444982075,0.03508295154624261,-0.02248863290964264,0.0016984649238455502,0.04121891047163675,-0.022173722940714742,-0.04120721785870324,0.02664071182767361,-0.026100931743877908,0.027889305657328813,-0.01871874428718673,-0.028566545061170474
LCN1,,,,,,,-0.014128243763190345,,,,0.06316582975231778,,0.06677792554567083
ARF4,-0.09409907631300919,0.057158177053776564,-0.02783948759151006,0.02022482407270745,0.0016530328440146071,0.016342069312586714,-0.03973586403385816,-0.052696749938352196,-0.028857268793118722,0.04345656830558897,-0.01693286061683688,-0.01886993512380698,-0.06503750927939697
CXCL14,0.06983892289512268,-0.035602616736433446,0.10403624004651757,-0.04254692042002029,0.05506246405084492,-0.028012005883802687,0.05602029360662226,0.009037857034379437,-0.004186418784347887,0.058518001535364655,0.028587881868144184,-0.07889250614370896,0.050883733379440785
LIF,-0.020715128948218878,0.06041568692801779,-0.03802094445838226,-0.03645206090858054,0.02942051041668612,0.0079170214942563,-0.0221566303916526,-0.05289775178764365,-0.00478450451844694,-0.03106716014657003,-0.0018820329594305576,-0.06867008874621733,-0.027711414368586904
IL17B,-0.021897284705031068,,-0.019820877628073354,,,,-0.023333004465016263,,,,-0.006326205941006015,-0.037227659760584446,0.07676007333050407
MMP1,,,-0.037106585308333204,,-0.01769338534184069,,,,,,0.04382951821699484,0.028223266064255983,-0.04809900203724993
MATN1,0.08347886039944888,,-0.03166379731050442,,,0.04926302960311589,-0.014812503077329122,-0.011265181979487428,,,-0.03589973078928679,0.020702426910469522,-0.02317736916446434
ADAM28,-0.029339534199987655,0.05055554767284192,0.011874021413366498,0.029769751970555428,-0.028059388706811357,0.06558292850903173,-0.04844233436435673,-0.05186100237017105,-0.025686156197228038,-0.10353366094046787,-0.023326792926553413,-0.012422914803684546,0.006393796174735871
TCN2,-0.05157407181449029,0.046576234762454906,0.036731771172528606,-0.05757479883499337,-0.004392091290960185,0.02812271347095213,-0.07567966487639248,-0.0367227108402692,-0.004855018504461984,-0.033458293586714274,0.013862606295417561,-0.033543809127847865,-0.034747127209055574
THPO,,,,-0.025643191405741755,,0.06879886045980307,-0.013909822203628406,-0.023126930138368626,0.034593950237969295,-0.030839536071470722,,-0.009660862130530424,-0.0347333949886407
CUBN,-0.07516133234480644,0.04588149687034697,0.13515234908448495,-0.037696994251209585,0.04655895485113328,0.1743145520918324,-0.03606072117887755,-0.03328472734478031,-0.003535672306620676,-0.023714616624383563,0.026188022700682684,-0.020811680843433572,0.03449558589740625
TIMP3,-0.08803673572741526,0.0035100130682273667,0.02694983654740153,0.03486296535620004,0.0548287532492113,-0.02992360392907358,-0.03180766641488964,-0.0020187860572160577,-0.004708554605343695,0.0920777962687073,-0.024783915018972348,-0.06835683572870467,0.020026739938236324
PIGF,0.0667073355886133,0.04497373853314077,0.027239614933854638,0.027431141911761287,-0.05836365760752641,0.09259062957674685,-0.03706457817121643,-0.04588157889483558,-0.018997688086716702,-0.010557459880309965,0.04553529721340915,0.00047083829021803304,0.033065486730563524
CRH,,0.018488250709022578,,0.06765361116406125,0.18402208283851548,-0.03446467702081855,0.24563671074745227,0.04687144906471384,0.015193917582800778,0.05706707222078713,0.0328651666674875,-0.007128485333044174,0.010999797865527152
BDNF,0.04535846467757658,0.001255326549724696,0.041127998024142534,0.02733271593406749,0.02515170205173601,0.015733942647645924,0.09094892755374878,-0.05570702491473034,-0.03848220135354619,0.021678148725564016,0.03374374856951556,-0.08193023959390283,0.030039736557178412
CCL5,0.009009401916440302,0.048697750663891176,,-0.002412985629649622,-0.001008967771985043,0.008295848652886914,-0.03207123318865862,0.07353765141367605,0.010946382669603153,-0.06468137161432064,0.021030035110957038,-0.01160460005735048,0.04062567943249488
GAD1,0.08437586166561593,-0.015307958871425414,0.020894247675255148,0.13558630827834625,0.10443346842889853,-0.0703276140705608,0.14935580089936298,0.03220648975809428,0.03393501375889623,0.23188776573933773,0.06775047617337301,0.009627502084105602,0.12083032386407812
COL14A1,-0.0131722803746227,-0.016737003320621245,0.009936691307028005,0.004554988553928783,-0.004765268087331601,0.029561010663693595,-0.025062687622614477,-0.024470413095930274,-0.03620172790481938,-0.05439489474183679,0.004323704518734329,-0.05146719006901467,-0.04095985701372068
HLA-A,-0.1495079626429727,0.002628270186416445,0.023777485834982872,-0.031241862301290477,-0.16452530175048968,0.006316379898504722,-0.10340588189220855,-0.00026305359299379937,0.004695183195580147,-0.2052181834970114,0.0031606150647709736,-0.09941791674284553,-0.000552872912337
CD5L,,0.08247740802419268,,,,,,,,-0.03218448898961601,,,
FGF18,,,-0.019820855493868937,-0.011327116975634668,-0.024531691586388387,0.008903047560890429,,-0.012071086304508753,,,0.00042970849070374706,0.0030410560948144366,-0.03181834388141567
ADM,-0.13235557199334708,-0.0189071052812698,-0.07816789275675967,-0.0066412821452675064,-0.07327081552514454,0.1254632960128261,-0.06987996526564766,0.00934765238848974,0.09665792317438662,-0.04649292351246056,-0.05134859517423716,-0.005308181689730443,-0.019272212432031394
CCL15,,,,,,,,,0.02068580648359572,,,,
GNAI2,-0.011605690574826532,-0.03634398307681302,0.05059578365951619,-0.026051624010375776,-0.018628491286540063,0.04323022365122536,-0.12130319114488383,0.022493119872437416,-0.027732642866021895,-0.13682762804947232,0.016706440555794174,-0.055879846698686335,0.03395049919185425
HDC,,,,,,,-0.04624180720272137,,0.009101194475475317,,,,-0.023177358667653202
COL11A1,,-0.009348581491255248,0.04206401694189177,-0.01930286247627426,-0.03070393913911372,0.1647616772120688,0.13105369077029275,-0.023054442067485182,0.03557645845096752,0.11853300876777209,-0.03233648017855203,-0.034799589871825805,0.016923149327959665
NUCB2,-0.015304624590873561,0.09923953568530135,0.012521500249193553,-0.027862672254435235,-0.005009702023963522,-0.0006364095541646429,-0.017163162784894194,0.022178369413342707,0.04999275265057586,-0.005985565640282217,-0.030879433133424016,-0.017489522230267594,-0.0074136475473752786
FGF16,,,,,,,,,,,,,-0.02283827392917758
CXCL1,-0.051321376679862786,0.025842567839249677,-0.01953073944357054,0.06774763448086588,0.07384379352096956,,-0.03614058714657021,-0.025490147250664612,-0.025150616946078716,-0.0320794897810315,0.047535574800560795,-0.03521358865663889,-0.056352282109195094
VCAN,-0.019580654187607047,0.015571385550665997,0.10072872935565398,0.012897225283005706,-0.04020914574701635,0.15835980193468285,-0.12575366822467973,-0.030700670129591913,0.010658360563943774,-0.0446324748548171,-0.004895937263374381,-0.01467499645825727,-0.074804306115743
MMP7,-0.07671245712536211,,,0.028515608892092904,,0.1517442630030019,-0.01031245279894705,-0.011125454928088967,0.02060309347707388,-0.018940110362562847,0.13754496851118056,-0.07572073727514092,0.004771156508058016
PTPN6,0.039819019005551536,0.019733277134936784,0.09675660013802247,0.005763733790937345,0.03884123596296628,0.01604358875177282,-0.026569827996354465,-0.023641383554039355,0.03148467574092894,-0.11245730968912206,0.06722189859758655,-0.011254662742149306,-0.03677027928641681
PTGS2,-0.0018804002306544707,0.006201611644703352,0.03072901650827816,0.01452336390474758,-0.01777249510597219,0.14680247818892936,0.09393946550356294,0.02351723864263737,-0.02216144695411143,-0.002985402697305096,-0.0492111032245592,0.0016342452036235634,-0.04430535480380678
XCL1,,,,-0.01232430864775986,-0.018813691175022643,,,-0.018273143444103617,,-0.024844035737868808,,,-0.013849584562525196
CD58,-0.04430632011572367,0.08035626521930096,-0.014969769999822436,-0.009084324992691458,-0.02433755628014013,0.07918127224302861,-0.12067292979615356,-5.945481694809901e-05,-0.03880251629186207,0.05478927182073274,-0.0006468058519027366,-0.02723173986020118,-0.004149061960366614
TNFSF14,-0.02181594307779173,0.014424116419301818,0.019480974612792655,-0.017389470426896748,-0.03149880208198473,,-0.02148751093898776,0.02168743396338448,-0.02456553468615979,-0.05394826457915112,-0.023480243757683882,-0.018367775969299904,0.07812208846761824
CNTN4,0.22326349042920243,0.0015563964697519789,-0.022786221410487088,-0.008592274401157823,0.14715436584953107,0.009537387310827792,0.07301539974980042,0.04558117777674602,0.04680116760744817,0.07598955902595035,-0.037812817520177545,0.02426925185510849,0.044569417956825265
NTF4,,,,-0.015589710729109299,,,,,,,,,
INSL3,,,,-0.011327114753886786,,,,0.008574559433799273,,,0.056052679874143065,0.04045902323988225,
BTLA,,,,-0.01797957347509038,0.07311501049375967,,,,-0.03137102799791852,,,,
MFNG,0.02656517215883524,0.06244007579093168,0.0373650064682439,0.004788144703501302,0.0580943323298665,0.08553789819127562,-0.08241443893915901,0.0017358505635619067,-0.02019904276732699,-0.08706020776357398,-0.008996324841310143,0.003918115889915194,-0.048778006976301906
ICAM1,-0.10887440025300885,-0.012346638141406853,-0.026828193371879475,-0.038506999886535095,-0.071082105565944,0.031860118607228774,-0.08647855498309809,-0.033093778518741394,-0.045315195217551875,-0.05612089091775624,0.018974392640738785,0.009281798820449879,0.028960589631364726
PROS1,-0.020762756779203008,0.11384116441282736,-0.031682582694148545,-0.024154737322048116,-0.08342300574810442,0.060315385964204715,-0.0905554818447068,0.02368103898760426,0.019200203271254313,-0.011019596928996156,-0.038864066561799464,-0.034550996036586776,0.0728996997315479
CLCF1,-0.03613190626637322,0.06664433942560789,0.005648954272107399,0.012468778299799848,-0.04262201426250824,0.007729479415503209,0.014379951786829218,-0.04387217429748097,0.05669436820194159,-0.04356494166119914,-0.03980116767363555,-0.07704683800654485,-0.024317128398650207
PSAP,0.051853738136678755,-0.0033404546797935137,0.05203904707017424,-0.005938065699881199,0.011201287240083877,-0.13164148515606966,0.030126461786296802,0.03202159474243829,-0.03841996206477201,-0.12894439173934563,-0.007371084134341014,-0.08656014157673246,-0.005274575562623907
EFEMP1,-0.1446052507923819,0.10357387194384671,-0.051197567727985935,-0.05396779997106643,-0.09860193464858588,0.03331794552515564,-0.1277658944930474,0.041789928276238834,0.005765126517416063,-0.1596669376511347,0.034567783533995505,-0.10473136232254138,-0.011158824667578495
C1QTNF1,-0.11331796266325043,0.057418002148703316,-0.029391730329512103,-0.056991272737577564,0.04882589071727533,0.016588040110415404,-0.04780214368910566,-0.037762684698394874,0.020734959711100953,-0.020576059256999703,0.03690316664774901,-0.061236750207209686,0.005357400388239879
ALB,-0.0244197808858858,0.04088824475656181,,0.008798435891239936,0.05504962704091473,-0.021671712386975295,0.00500391413276769,-0.014005706270161877,-0.0063992509173836235,-0.04922496821395691,-0.01589556385570475,0.024854565041683326,0.02762828750849622
CCL13,,,,,,,,,,,-0.017430112673551806,-0.043663043136297486,
EFNA3,0.03588329108750926,0.02086329720945147,0.030705956572414917,0.014848284049747954,0.024420164336897525,0.0014474041551675212,0.12343854210383931,-0.03391059894809428,0.052269397234770844,0.1328143557075675,0.02997192079282356,0.06552754207803127,0.039887967485992576
DRAXIN,-0.027548227566283168,0.08123701163256505,-0.012508585980904745,0.010008659540258983,-0.007017394634918174,0.10244964955428477,-0.08110069454424788,-0.007213203643979631,0.0046233302362522575,-0.025928649251978245,0.010143663924479433,0.09894478013296718,0.016718594825191387
RAET1L,,,,,,,,,-0.016205101701893085,,,0.03931858035493069,
NPTX2,0.06834391139343003,-0.057764887487612916,0.05444478956396578,-0.004030599010634345,0.0992761194730963,-0.11582027807362273,0.11644751470735702,0.03784356224041562,0.05884579915474999,-0.06638855259315814,0.0763365973505266,-0.03301986207969811,0.08065734472082169
FGF11,-0.08965027738599703,0.05676125227014272,-0.03687568683992918,-0.03623134074878113,-0.020620476998559945,0.16987740098838627,-0.05113678295630328,0.011312599574170816,0.02317784882191994,-0.008977112432886165,-0.05616139194784639,-0.014641231050080738,-0.004283144583910697
CD59,0.05935277376826025,-0.032352414740792666,0.06676756892895294,0.0366432881181024,0.07336400430642465,-0.09257736634512867,0.10961352777856102,-0.007351488148128466,0.05995873834483705,-0.002919334059462378,0.0063263771123131755,-0.07911445158062788,0.07177875592223817
COL9A2,-0.05757884815408855,0.017345954516626832,0.06185539171922918,0.01691058494475659,0.04972278648835577,0.12039900962127305,0.006369223934049199,0.00033758046713830084,-0.017252829812225996,-0.09154300247052882,0.010531619537724208,0.013933900514576407,-0.03234922193208046
DLL3,0.09212404430622875,0.024522985521825323,0.028422808733879087,0.009883330048011115,0.06041147572162322,0.12680798328873638,0.05406190090366946,0.019713023427309965,-0.0023657369215578897,0.15045836658180883,-0.010834569099812789,0.029949409156595753,0.0030236997557983674
FGF5,,,,,,,-0.013774174291418938,,,-0.018215697336161234,,,0.012254645486644145
LIN7C,0.0754598844961311,0.029743960597658773,0.008748166240012716,0.010276865993611125,0.027426069847111993,0.017793873511343056,-0.0011112890102766674,-0.0402500862093071,-0.013307251054138342,0.015169731740243702,-0.018016476081214462,0.05705161025647832,-0.01372941788043287
GDF7,0.015618955489299166,0.05392326593595652,,-0.005226174157167719,,0.002741047650340107,-0.024639746881558653,0.02698687411689952,-0.02456553373154307,0.031414831880722714,,0.03036304517355646,-0.020101518869379182
PSPN,-0.01602472615332446,-0.0347535939936663,0.07405581673497653,0.0017275039010134698,0.0730998240442258,0.034400700219901104,0.025229825058308585,-0.022292254640111066,0.022712352167593704,0.02325179402730284,-0.02591517565441179,-0.038160726828672845,0.0058086816254204815
ANGPT1,-0.007279126381366783,0.02980884501771567,0.0633534356868263,-0.027493510712112448,0.017867128315605267,0.003460125957598183,-0.07960781775377533,0.025368795899211084,-0.03766768681167995,-0.06416195280791352,0.03945471514294594,-0.008430054558112682,0.0244898606250668
PNOC,0.07744388756993814,0.0074587580076150815,0.20677534941507855,0.1436314074065203,0.09331894157894256,-0.00048276812018217596,0.13779951456532058,0.08596020901549643,0.0606998688643607,0.06546045325419074,,-0.027330575758555496,0.12590419835021996
L1CAM,0.13761243808414164,0.04219551197742119,-0.0267055376046261,0.04899358630998307,0.009300003619904913,0.03762882263681493,0.17854652107272967,-0.0061095405699335215,0.006842892683449408,0.13020467826046403,-0.00809215881723066,0.06618514173290965,0.044187422208627744
APOA1,-0.0020916509208514615,0.05253751969861501,0.038881525805170944,-0.017640109734268203,0.0010182581821767084,0.0018360702502733725,-0.02947881629632357,-0.01670535487050554,0.012423829603156003,0.05124680574256017,0.04735634265807091,0.029980846288094717,-0.01680460875647015
PSEN1,0.008165072972964158,0.054226189981519714,-0.03143125837219062,-0.03893875022372977,0.018203788937619515,0.014385925397061995,-0.04039552859718491,-0.01644457956400115,-0.015426036130074925,-0.12301446163319203,-0.0033844337074058727,-0.05561364802291343,0.021199813800224343
CALM2,0.12756802563571187,0.02248303350168827,0.08733014369828375,0.02287167491181955,0.1072403301110487,-0.1093374731492627,0.11288870998029985,-0.010791191903094296,-0.017458168249225213,0.17377219643083178,-0.009354044307660994,0.09100816189968218,0.04361131206807888
CLEC2B,-0.09717575089607794,0.09804788305007074,0.006487853373991717,0.08874190544269536,-0.04856636577474973,-0.0013497425995054088,-0.10047302762632679,0.01589153409722568,0.03567201178059289,-0.07993125109894168,0.026202065013647562,0.0026708126216912144,-0.01024446103222622
NTNG1,0.08735633074485871,0.05614987989817005,,0.0015932057147212489,-0.04015238248165933,-0.03319364583091228,-0.017124953666702945,-0.0392272654790589,-0.019195629902288736,0.021474831973730277,0.06819740788670589,-0.007158072567785979,0.042482263203629425
LRIG1,-0.0853858461729779,-0.027676855660098934,0.05013940835103172,-0.00647204274148384,-0.05148803245263244,-0.011765103318276375,-0.05732850049494844,0.0015949991623060884,-0.007726884113831438,-0.06472129186421469,-0.007545471565251671,-0.004395054637212733,0.03604435503526874
CPAMD8,,,,-0.013397955589434662,-0.023887048317076623,-0.02504355253154847,-0.012460594327836758,-0.01423012299500232,0.08922218526651654,-0.0030254130282366385,,,-0.025122300295647982
GHRL,,0.008811436995761658,,0.0887342775824533,-0.0004988442184540527,0.06574114847816133,0.036578882090778336,-0.024950453833686177,-0.022403341797113622,-0.02031571095458171,,-0.0223108975952657,0.06681613130868017
NPY,0.08981631269577751,0.018430241443670357,-0.018327456560288957,-0.012333493334748367,0.08704050622996518,-0.11384549072742067,0.1372996054689832,0.08168755327791154,-0.038467447059727836,0.00042994353735407125,0.022828987184102364,0.05116535138807574,0.07169625929109719
MMP2,0.04570581880571815,0.03995850987930829,0.073455932642073,0.041326056067926414,0.035273886336311976,0.12922690074057339,-0.09467937580613653,0.011300886229683895,-0.018809529125347592,-0.08250455102859143,0.008972650677988412,-0.04213994272249922,0.08001267351297145
LHB,,,,-0.011668607501277635,,,,,,,,,
PPY,,,,0.009264338004425735,,,,-0.010399904829109718,,,0.011748869877121594,-0.05626060205787162,-0.022022378638069846
ALKAL2,-0.022551132640739397,0.01654952115275063,,-0.011499080834187396,,0.0010346810840059118,-0.01412824147340871,0.01972121622310585,-0.04896356732737845,-0.07164188129286794,0.043563023821567674,0.013816644969355526,0.04187264932922765
CSF1,-0.11819405952586216,0.07585785106388952,-0.02051646532099443,-0.056641671737128384,-0.050562186138888264,0.03847901933119606,-0.07229820937890111,0.013887759376993903,-0.0008746511693377608,-0.044038343958610976,0.011841550498721735,-0.04117606498840664,0.011452267413234197
SEMA4C,0.08966704716838646,0.011619852049401176,0.006482948659912999,0.005021228218287031,0.021931288169542294,0.012161219579677696,-0.026374907612546593,0.013025029206404812,0.030732467389580694,-0.022029593838912873,0.017059903251161624,-0.09806099756684664,0.029366131916445236
ICAM2,0.06681093313103353,0.06380167450508223,0.06698270550982355,0.01933837507957692,0.07296204430411768,-0.007907959220779819,-0.03360771774570331,-0.02467327908416401,-0.016489546020889076,0.09351830275405337,0.06056571119175006,-0.02407764572820906,-0.0203280259090514
SYTL3,-0.04214950744070979,0.1298220682184427,-0.048787990046241965,-0.020793878114956577,-0.018413577231788644,-0.009713030055293817,-0.055380999342161084,0.024584277642437976,-0.003457917621276443,-0.011848297928946159,0.023530678026831092,0.052588261253152926,-0.02350797905056982
IL1A,0.009547633330446026,0.05709989178799757,-0.042659942226084886,0.005051478401330846,-0.011438302002853947,-0.02821823111056658,-0.021571406951520624,-0.002467715226764739,-0.016646516113862697,-0.044932041408801734,0.02688892995158189,0.009461424341897139,-0.03980735638515848
HLA-G,-0.027287006621832834,,,-0.012324307534771277,,0.044196072061128605,,,,,-0.026657661517242463,0.008765797949859941,
PGF,-0.05932628770963148,0.03205348639540487,-0.02868443253416217,0.021461771860142715,-0.0393445447637521,0.12894659485609955,-0.06875889260936192,-0.002427776108159837,0.012957534850725982,-0.05731726329805216,0.02682029231860529,-0.019381802737289674,0.003202060672876201
LGALS8,0.04426158954281176,0.024762232734372277,-0.020247548442332827,0.003530715733593445,0.03633939436591041,-0.005388952843853252,-0.09440296971130761,0.031689153505772796,-0.026486420342916685,0.08929413351199425,-0.008999528139919284,0.03751972935566092,0.028232486386934985
DKK3,0.14863743139619826,-0.0845691684613593,0.02326203705017494,0.003675827534337735,0.10259874141793077,-0.12208962815197431,0.10964118575130781,0.05113642007959811,-0.009807716873209816,0.13075913025387392,-0.0023478734188100833,0.003678636211620373,0.06558681983047779
COL16A1,-0.022711401876103873,-0.03992066479132542,0.029655983922693967,-0.007720757105910494,0.013943482400349845,-0.01360420461530201,-0.09259525716919577,0.06276450105859441,-0.030326041382556335,-0.04100611600307661,0.0874609021678837,-0.04806024276427473,-0.02586122395583227
TPH1,-0.022977880471902735,,0.04690809631864664,-0.008841939318786619,-0.023448234481669297,0.039639981512728906,-0.014812502937505329,-0.011869921074335297,,,0.10422787330152095,0.09704517725480044,-0.012617689175392638
TNC,-0.106752959337139,0.07556800521794262,-0.03458920218700576,-0.001578329521788283,-0.0731472404118018,0.07681436526460171,-0.11854501668958208,-0.0295526148014896,-0.024688006345798104,-0.13199798008325922,0.04600203257117438,-0.07556170916282928,0.025817537599673215
TNFSF9,0.09836085320260007,-0.012462840071969983,0.04126349009743236,-0.020210881040467463,0.058326194088827686,0.053229519083077714,0.051895567592168464,-0.013639108583165107,-0.021945799180958736,-0.02240555609942607,-0.032550394827384255,0.023341877658591397,-0.011806823869261875
C4A,,-0.019198583134093596,,-0.013833811295394838,,,,0.07728529833749609,,-0.021921270021195025,0.02558776110790404,0.028211507775461442,
CNTN2,0.09255715880493084,0.03837441045079538,0.0167545336470091,0.03883930661141602,0.01969952860931676,-0.0015446342593338292,-0.10318294375576664,0.051717091841477866,-0.02190829961260479,-0.18370198749419328,0.03507746733977471,0.06432281574413684,0.10988496291261624
F7,,,,,,0.05318642030138854,-0.01246058708532251,,,,-0.024449457526046617,0.039929968887177064,-0.014492537562961049
LUM,-0.04108588528009407,-0.008405120871999251,0.004286900985494117,0.02782489990993639,0.02231218998367863,0.03980658478201768,-0.06035054883655031,0.10309549042698354,0.04823875496728046,-0.0612995818421861,0.04421913918082633,-0.03637556867917332,0.000958452413381677
BTC,,-0.03144232922460918,,-0.03167104174894171,-0.041136748956528316,,,,-0.03823309488989363,-0.026716033685027094,-0.017688322967749942,0.057232119397050765,0.01045215676686426
APOC1,0.06484267301033013,0.07820558753059302,0.09232605386896059,0.08462038440761376,0.10298707668705293,0.06100705451069493,-0.1157807123897321,0.005159864589277795,-0.0227267293147937,-0.1925368235427989,0.019069518664799702,-0.05786370695344051,-0.02874315957985638
PKM,-0.092243154833541,-0.05201939010430042,-0.03484927077862539,-0.004796606955393476,-0.055548917175539926,-0.06470980875984048,-0.031245660679085192,-0.05218159124036739,0.0033268623681245073,0.12614724049744916,-0.007022941908263368,0.003459393330140216,0.032414342631568054
TNF,-0.024121794591839815,0.05100548007501739,,-0.030540279560478927,-0.03503905708112935,0.12437944773215494,0.046824658616236955,-0.02812674093409277,-0.02417132359556908,-0.06853065174684596,-0.0171682632401038,,-0.003648391913646597
GNAS,0.17902584095984764,-0.039479474007689565,-0.008216441204714242,0.03812775789598197,0.10903748393601964,-0.07785378546281845,0.11727988717870749,0.030350849601005935,0.024658540225939017,0.19110722052989856,0.003223152819757845,0.0742173641704813,0.10109246251027573
BMP8B,-0.0007434395725852009,0.011982298651782445,-0.02490265441510216,-0.017867071341729344,0.024894108605602077,0.13042438629679365,0.003526785825618121,0.06147296799520985,-0.02174778188572329,-0.09163884786242125,0.03254712215903307,-0.05204494007778046,0.00277298040209238
LIPH,-0.023605235272450835,,0.08526239412530583,-0.0005791400408677279,,,,-0.009940194033274287,,,-0.017430119083923237,-0.01099136648432407,0.0004181319761650927
CCL28,0.016810078216954377,,,,,0.04176276908624436,,-0.015306263547237737,-0.02572303376359073,-0.027229620918891084,,,-0.0365650688147781
PTPN11,0.013968974187948712,0.009919406976641034,0.023666484368584945,-0.011701579196362236,0.05555127403447388,0.02458436302124248,-0.008099549282693245,-0.020719746639249206,-0.0017557374611214763,-0.05534447978421193,0.09299190009362493,0.0056223402137502,0.04649349272323686
ADAM12,-0.08960593952264688,0.010273691489977288,0.007664919987261666,-0.01688116399922196,-0.013956177009994991,0.11471936471335183,-0.04971894684048417,-0.033419153589263,-0.02485971304881806,-0.03366501005447736,0.07208404644206312,0.011062748582123682,0.03563292962950245
EPO,-0.04760434929505,,,0.0636653952663442,-0.02516114570952562,,,-0.010399905283067617,,,-0.01892955446822231,-0.030274989536296593,
EDN3,-0.0238111434682501,0.0025126441695809674,-0.023038380993034836,-0.009462252270337437,-0.01164728497740252,-0.04126854131160406,-0.022078402004572235,-0.01611934026711853,-0.016687383892018556,0.10487106126626568,0.009716488203219742,0.03299103488544155,-0.03853754597879556
CCL22,,0.025231331496330438,,,,,,0.03315237379705886,,,-0.02142417856490159,-0.02656498536644984,
CCL2,-0.1198612747273355,0.06765643403691676,0.03983679941302822,0.011583744428363449,-0.10865685792905519,0.04052892905735392,0.012811258663273284,-0.008719042778946941,-0.012708081409892066,-0.1349137741103664,0.0047025416732151435,-0.03236741315776307,-0.0018448252205532662
DSCAM,0.03859080240066069,0.019556405212119734,0.013454667621701144,0.03061132941359507,0.04106452437012142,0.07930889669569642,0.0023972438433414404,0.0025801326204882885,0.010663385038820233,0.036179340747409736,0.007157385684733708,-0.03780093585720536,-0.057902426505036825
ANG,-0.09924657584737484,0.11077469636278892,-0.06414825143769182,-0.0822656327796134,-0.006649983655635184,-0.027776268241119673,-0.05735112981933828,0.0036010159581710555,-0.024987295792940623,-0.015611206424337203,-0.032675569551642185,0.04593570603339803,-0.020526094574413647
FBLN2,-0.017727285697867703,-0.05810047243769548,0.0685406435816928,0.05151543125060606,0.014985985259684096,0.001260950434480589,0.0007086748037718492,0.03697805541035619,0.03339390255000218,-0.043551018011454494,-0.0024457812023910177,-0.012182212300054628,-0.03189380419206352
VTN,0.00408253759103965,,0.13599604605258897,-0.022974445711234255,0.034481315261613674,-0.010433192078659472,-0.02100448452463169,-0.017085876449084533,0.00953220347967791,,-0.021637776169844917,0.009604842217142218,0.014990203599536229
VEGFA,-0.15751232958236797,0.006503460973382708,-0.027682783327553882,-0.056609502402310094,-0.09778638219655134,0.13830157118546935,-0.03475390471923657,-0.017350210744529224,0.004355464948675895,0.0642977649243314,-0.06163240540194335,-0.027318885028863427,-0.01461135783279096
F10,,0.0076575562220141166,,,0.03695773784571557,-0.008249960672081596,0.019549942968019214,-0.011403271364949723,0.025560530924052655,0.08014562625846917,,0.0057034664929724735,0.033079620156232524
SERPINA1,-0.023606822358885705,0.006916761569655089,0.052598856890881986,-0.0499536779766594,-0.05926705976544591,0.09821743196940509,-0.09253205401244873,-0.03623499606220817,-0.051202412893051275,-0.13502299552174754,0.0007864618119475599,-0.05323093478772922,-0.06252109407213129
VWF,0.029372227217841943,-0.007123414774396159,0.08941732533258637,0.03720110879465137,0.11069240566257375,-0.05171383515313079,-0.08299547397538426,-0.041724920771134794,-0.019400550562835867,-0.055839004611871135,0.024066075784767257,-0.03972534115172299,-0.002434157536590482
GDNF,,,0.013189609230595515,-0.014532742371642988,,0.16447176278378486,,,,,0.0703152553979002,-0.04239417370788736,
VASP,-0.06874430217769066,-0.008954121238189425,0.08380311814175412,0.0399266797438248,-0.05952804112040021,0.10256755615557048,0.029157843815800718,0.0365112087196002,-0.0016082787425883726,-0.022794237664984868,-0.022545494052644773,-0.04271307079439599,-0.011153754249232784
ADAM15,0.050674761342313794,0.06827814432459865,0.03981198717253218,0.0036804682753619282,-0.07198849164998836,0.00812636655991115,0.011315085263069591,0.03465228116529556,0.0032208542811816864,-0.11599919610604194,0.06007791406835785,0.0050901958056322584,-0.04546181209226944
WNT2,0.09293754664900031,,0.04136042204193276,,0.12183750171957215,-0.039287219855914615,0.09861093260147481,,0.04947472274262854,-0.03083955723723699,-0.023480233116708594,-0.03635189325505307,-0.04474017746354325
CALCB,-0.02099742223285589,0.03451399986571587,0.04514701805189828,,-0.030641671950872293,-0.03357985294837486,0.07168678791084757,,,-0.020646146278360575,0.06315293940530343,0.001653550816743083,-0.03723225442785706
