,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
CEACAM1,-0.02358390851851281,,0.004645576238800603,-0.002586481026318835,,-0.01790572175776621,0.1016578950267595,-0.019847803342358403,,,,,-0.003132034321072235,-0.02734005695961893,0.06695732376989362,0.014822341894341435,0.025981560017019907,-0.008427456699842635,0.0038154941096916225,
PDAP1,-0.04638317240136596,0.03840774690672863,-0.06626399013405107,0.03755320626833408,0.014554728690576417,0.017390651027042868,0.035349169056765224,0.041022304899143214,0.001110886500584997,0.011924201581790358,0.006590348073949044,0.03397076086965927,-0.058459255603323476,-0.05160522840090694,0.03671394743212687,-0.03513925302349848,-0.03015590354228917,0.04648214991700166,-0.001763952311016388,-0.02252039597882896
QDPR,0.052061611596548464,-0.06030093630304886,-0.05468011500190811,0.027277353592689763,0.07538654884406,-0.009813280685625947,-0.009081203546475663,-0.08352134622002104,0.04458535874738101,0.018223656239208626,-0.002009192898592582,0.013863734582913758,-0.02357446818792329,-0.028134353410437574,-0.07144876937607424,0.0006153499745169579,0.00062931558618906,0.014940431921132116,-0.05645432740658653,-0.0581954980235819
POMC,-0.04568718343808507,-0.04410270712907758,-0.03126783805482147,-0.0164216664134751,,0.05774988184779946,-0.025239049995235796,-0.022686741325771184,-0.022348750685622903,0.027669147227625743,-0.024239790537794403,-0.004412219991711648,0.05388691499067822,-0.047942681040228294,0.008789257268583168,-0.011814382230230543,0.03385991523611657,-0.0006038024497421042,-0.024229029461845363,0.013699500729209042
CCL18,,-0.031324220855747924,0.051426030918635256,,,,,,-0.003467153413974264,0.13274759720343032,,,0.07732186093437242,,0.0190027092390224,0.017275372527686156,0.1255780362717801,,0.05187684279716328,
CCL17,,,,,,0.006300279539566123,,,,,0.009187704667737941,,,,,-0.01863396229219605,0.029744757648682143,-0.02402072909197568,,
VEGFD,,0.033474324781463345,0.016657107083559646,0.00695229283195036,,-0.018420217935352052,-0.020701452002405158,-0.027369882597281354,-0.01888637005167552,0.009415661013871125,-0.023476319333494814,,0.036449853280408624,0.09816038074094371,,,0.1405682549981382,-0.02533445521036295,,
TNFSF13,,,0.03620293163419149,,,0.15126699199202367,,,,,,,,,,-0.006411420023888707,0.03932503051120585,-0.02575912551574482,-0.02903859661949884,0.03731264877503939
WNT5A,-0.05111653313081733,0.07226289716333485,0.043215982940998064,0.012599430103078032,0.01739816158711767,0.013751667012135363,0.06604577089804578,0.0821630527163471,0.035630651373602884,0.10393172075279822,0.04181126192097092,0.07705411409220522,0.09022198085042606,0.004388428781001366,-0.016018461013537016,0.08874599838843973,0.00191181867746565,-0.0027813018467978887,0.05683213646382879,0.10499951569408246
CXCL8,,0.14952263764307422,0.1891064366976852,-0.02699179673329695,0.024234972224966705,0.034196504049656004,-0.005069713358709768,-0.007759582066105277,-0.017358142126365283,0.1263292679571519,0.032068814828642794,,0.07630484948504052,-0.03844786703013498,-0.047570775230269174,0.15857660455110725,0.08979846107807753,0.026170967286103016,0.11697470715393632,0.09088912396384013
GRN,0.033077626369502955,-0.006128796866400795,-0.057583651556665776,0.05194744971782274,0.060096537272439285,-0.03205778346635187,0.03918770146912827,0.0679232738503668,0.04015530849473679,0.03327619544029951,-0.03839002020849274,0.00025984160643310655,0.10630780590049115,-0.006139337789117901,0.09243436968998461,0.009159041886125745,0.016925099404326616,-0.09819248064398249,-0.03956930230386948,-0.007807602865916399
MIA,-0.022231982369811214,-0.014286110220766153,0.06712048514654816,-0.029651354012314887,0.04816420684021282,0.06484374276694498,0.04250258375128052,0.08071404970522787,,-0.030636545296181112,-0.03215189518965989,0.06083498394343997,0.019038196118769262,0.036912068617342995,-0.016579880370788218,0.03638732702912187,0.0267478384230424,-0.009451958628329959,0.07427025951396636,0.0833898685023207
COL4A4,0.12474095110801094,0.03321170343799361,-0.007955756826569864,0.01854316379555213,0.0935215541296325,-0.03472516687790629,0.008890212966675038,-0.01609950398444939,,,-0.031188531140293713,,,0.003468960430891109,-0.02147351910449235,0.08579281597492802,-0.031783062082317,-0.037001991449930154,0.023108584283196475,-0.01789431760695148
TAC1,-0.016985053683544492,-0.04449706064598754,-0.005244262376839536,-0.016581279366012804,0.0308140224882405,0.01818487778286286,0.011266658865406225,-0.08370797277694816,0.05541413707838345,,-0.05527260438671265,,,,,,,,-0.027621969055092288,0.0027063661117582563
RARRES2,-0.05690363907116428,-0.10850090770109383,-0.01647521651826657,0.0009772861495234752,-0.0061375127010861,0.010841226253194336,0.002993803010959751,0.08907975778139604,-0.038246055463920355,0.06124164357938197,0.04333927932913067,-0.01561099006972034,0.1167647633343002,0.0610825166286487,0.04290634063446639,0.2152384373676954,0.09951472077091714,0.021940939693786188,0.02694581248464314,0.04443334654151021
FGF7,0.05463546265646904,0.05696621139230917,,0.029730690875738895,-0.04570616015674112,-0.010859710522724253,-0.02061449826194886,0.028131194147608448,0.005719656336083391,-0.01701450342421557,0.042235601598692094,0.016108594565714483,0.007125020315888184,-0.05365504680061549,0.08086198786256818,-0.10422954406950966,-0.006521822458986774,-0.05023486229181189,-0.03726525006706664,-0.003515904997017052
EFNA2,,,,,,,,,,,,,,,,,0.07300471760082627,,,
HBEGF,0.029445142868749618,-0.001338544700797501,0.008378250462303626,0.02510243958531623,-0.012766730142721608,0.014494233482872874,0.015967284801020706,0.015600290764884306,0.0006268354419555798,-0.003735472623259471,0.06719277743515852,0.038877193390580655,0.022875785624542663,-0.02745495984201574,-0.017503091519018396,0.11564628422281932,0.045432902211121,-0.07130990972640616,0.050648416256292,0.07622841496583403
CSF3,,0.0315578208944151,,,0.014468096519903082,0.049622023555191214,-0.001209779178229274,-0.01703296533857541,,0.027461558239426982,,,,,,0.1479749181244328,0.05878818145794705,,0.03894345049998807,-0.035338101935232194
PI3,,-0.04208913641273348,-0.009426116705606124,,0.015035910554709727,0.08662352940397536,-0.024399418685681296,-0.01917934378204473,,,,,0.15111522967769017,,,0.15575637887794916,0.05577746711464949,-0.02040952705603989,0.08812262922524113,0.04689212690510117
PCSK1N,-0.012951431452663979,-0.11114269835823024,-0.07405658473280002,0.009855898441363328,-0.006327453703693198,-0.032509622466764435,-0.0060587886737775805,-0.04248564219843246,-0.02198777394526549,-0.0003130113256666808,-0.05213075356794673,0.019404963976531256,-0.03147917958478349,-0.00911476422013545,-0.05840990024140837,-0.1569231801377081,-0.11768243802057576,0.05812415133661853,0.02323800878220329,-0.041455578259980884
NTS,,,,,,,0.025489711858991685,-0.020935563319756278,-0.017003799860333468,,,,,,,-0.07626737782848782,-0.024542352827550594,,-0.018068100720314246,
SFRP1,0.09219624306052883,-0.05485691613593385,0.048593598222454154,0.08314555025847056,,-0.016837187162516448,0.03927496345106588,0.012813740581130727,0.019938977556048967,0.03974358920638757,0.07443310169722742,0.0076789265346879155,-0.15546463665026122,0.08485641571198793,0.011027167589036295,0.014107589572559061,-0.007244158125198259,0.02039807003205926,-0.09927830990634431,0.004404618700886057
CXCL13,,,,-0.026717589610419607,-0.02411579688706759,,-0.02340452237739868,,,0.054506035819641474,,,,,,-0.0001363215249233352,0.029177758966199965,,0.0026982038831506053,-0.028664000959169534
MICA,-0.02731594057951605,0.038282507603047494,0.018158573882594505,0.07946000208599509,-0.04163169087452103,0.03528202954478557,0.011354746580766777,0.006046667545843991,0.07201704516219799,0.032792157850651364,0.043339476598798485,0.046868574113101705,-0.07772044350202328,0.019618050060024723,0.017517215134942126,0.05624594356782682,0.06500977715675191,-0.015760026623853143,0.0009085239413934741,-0.0770202114771573
TG,-0.019670768052485403,-0.02832210740607974,-0.039941584152667534,0.01160981800765759,,0.03102014926920704,0.04767470344101882,0.03622181086466843,,0.03629179395406482,0.007828227768971652,-0.0323689292649711,-0.04450485283164588,0.09514112929038186,0.0797835223523642,-0.04343969099955719,0.17317988742544405,,0.02093943782548148,0.1643020166569712
ADA,-0.06429917115227815,-0.02711628868063288,-0.05690465437875487,0.0024450228436430394,0.0141957960193332,0.054885209201166504,-0.02682849185218352,0.05419934678144308,0.022427135159304022,0.007788667907475021,0.036959371612874804,-0.046013092596350516,-0.08081028882318066,0.013746183239124691,0.08907328153018045,0.08054058815113081,-0.032605298239159995,-0.04162900757179048,-0.04353453668725789,-0.053908491726754014
LAMC3,-0.0064475333464037434,-0.03884225095490544,-0.08549603549013587,-0.03318406580094794,0.09349677265690579,-0.07804275545632773,0.03623022788286681,0.09760727962937554,-0.04929737452378804,0.056278784960553385,-0.06914898556456903,-0.007231476298014442,0.0022735784157770686,0.0453288777335682,0.12940193998480135,-0.01991801606688727,-0.014950864038059744,0.011087497096636303,-0.013888460019165999,0.011455733208361012
CCL7,,,-0.0018875061286167858,,,0.031123007565546444,-0.018692055942719995,,,,,,,,,0.03536272640883171,,,,0.021526193151761512
NGF,,-0.020469139346526437,0.008817157737648202,,,-0.01769865019345974,-0.009856065558660861,,-0.01700381105620749,-0.010855744404978713,,,,0.09470588282035977,-0.062276496379381735,-0.05658876057710981,-0.02960356482578291,,0.010622471872956217,-0.04004891560768489
TNFSF15,,-0.02532287998996805,,,,-0.00012672340252326285,0.008567959593965094,,,0.06624455987106881,,-0.02983595882333016,,-0.02547777581538569,0.03556665382559511,0.00926413839249503,,,0.010670174207760069,-0.03911029872779477
HMGB1,-0.002339077740557532,-0.09296751307030943,-0.16739855584363306,0.07006870908393184,0.019674184649732345,-0.03866883880508328,0.025554007537988418,0.11246348976425412,0.012091477624362516,0.07429118581436034,0.02350680769891215,-0.01570088529308719,-0.2652139973921767,-0.02784056855163076,0.03616987871797595,-0.10190438908837983,-0.05350499100146098,0.017876711753489254,-0.09222535732383468,-0.025446306629795128
ITGB3BP,-0.04736883534596002,0.03438094888497882,0.017725856533433403,-0.0518389055153682,0.03875210224015677,-0.008119209297731314,-0.02462271258025217,0.10847264485196124,-0.04731774157375666,0.012809165899693933,0.06059890944098187,-0.010297443154568413,0.03139334295919311,-0.0955953951568592,0.0876441867756367,0.05650032837209818,0.07689110147031318,-0.10111493930755922,0.022593599972654397,0.03464060358932939
AANAT,,0.02956766125697916,0.009232007749391582,,,0.03240362802768031,-0.020701454957654096,-0.015364195680150001,0.049988187492735016,,0.039369602021345866,,0.028171508609694685,,-0.05157586449013998,0.033795671669482476,0.07494975739355782,0.0413394715229353,,-0.021577401517526885
RELN,-0.01630758822990924,-0.018790821239452058,0.00486415196409388,-0.09745031959451289,-0.03740171698902192,0.01892775211165042,-0.011809001521012882,-0.036705762989085525,0.020311312882149588,,0.030054460629099437,,,-0.061496899383254935,,,,-0.03715777761661877,0.1207557885290396,-0.027541947146835916
IL15,-0.04545314568089582,-0.0038929970964721315,-0.01411171749614284,-0.03644349582597949,,0.0203437257460144,0.11322700603786576,0.03696573765359056,-0.03275905497127882,0.08338312184161574,0.05016600819867741,-0.018812490349536828,0.1468404586271889,-0.018981581714262306,0.08061665305356591,0.1101807867206402,-0.007584766732567714,-0.022836071194402462,-0.01599300667902561,0.06695358646347978
UTS2,,,,,,,,0.05750883419978142,,,,0.08013421022372252,0.06441406864859575,,,0.012302133120681761,,,,
BSG,-0.0874232140321792,0.05053618955411574,-0.08791458300869293,-0.017287800593523,-0.07657314122026627,0.03654689518062982,0.03292718080564388,-0.013931462513326904,-0.027574333614686856,0.050526469325736595,0.041064812762855216,0.011024897156262323,0.13172602037206183,-0.025207117770611916,0.0024795805931568876,0.21166434436038328,0.0883588743483824,-0.08138366870516885,0.08874861273064336,-0.028702020929779425
ADAMTS3,-0.040305448673036114,0.049836506337595676,0.04273104836631357,0.022507541385485132,,-0.008490749836222658,-0.012193941215640457,0.08311538577864402,-0.004762044460250948,0.06885198919814978,0.03089484168258895,-0.017127611670036093,-0.1385334960455538,,0.017486417873381243,-0.06271250673296473,-0.06355826228590973,-0.046038138567287175,0.035716153694272994,-0.05145968421565402
CD34,-0.0707828496670778,-0.02993559896879259,-0.0700236096167291,0.03947248684352047,0.013550031500633497,0.011599685701796543,0.03576428794698996,0.10719960939038797,0.0036466619176036587,0.09346391560798659,-0.011928501515249147,-0.01188894897736096,-0.036245986225457674,0.0016280552481853817,0.0700366162365743,0.03117431671416335,0.01243237229213525,-0.001064621781255177,0.015199984500853227,-0.05386980924475484
CCL23,,,,,,,,0.07127919006977071,,,,0.07961808272853094,,,,,,,,
PLAT,0.011912258862441912,-0.056916647402803715,-0.1263063268500715,-0.004654603555933391,-0.03495681016104264,-0.03445658890705946,0.047273126616919216,0.07506090225666764,-0.026139106671023458,-0.004369358638203008,0.022016554635980165,0.09592491993992734,-0.10279370142702657,-0.07489995676408762,0.03817753734365383,-0.1297465695627291,-0.12461053394125343,-0.049422069237449275,0.0007792367939727768,-0.05287660710728127
NTF3,,,,,,,,,,-0.029604285956309755,,,,,,-0.0792793393423475,-0.06610482210985442,,-0.004024949879967859,
LTA,,,,0.016712828750183036,,-0.016876324101351623,,,,,0.02274682604813822,,,,,,,,,
CKLF,0.05845723527399317,0.019145633326623175,-0.092795008022415,0.0714166717993096,0.058475695022181695,0.0108850421239628,0.06550812329286708,0.13458165146006332,-0.018691080427939908,0.08649460522786398,0.036184149365362066,-0.06037986308882413,0.10382743158758335,0.02032087335363045,0.08595505411928754,-0.024944535476548686,-0.017284343368467046,0.0003135695169552324,-0.033775772570083046,-0.008320083907202461
APELA,,,,,,,,,,0.000988030469798745,,,,,,,,,,
CD24,-0.03306551350660911,0.11217981925340588,-0.03536109352554246,0.07907002190420326,0.02646749748736905,0.025150371484152882,0.08134188720796845,-0.032499466243735245,-0.013963535385676379,-0.0016846800128805027,0.015386068153351576,-0.040623302412658636,-0.029208692843394893,-0.06163017354028903,0.10240704624393442,-0.09150210736504114,-0.08479800417526204,0.04413420273852597,-0.009424083026584654,-0.008088131021609062
HSP90AA1,-0.008270035525930216,0.027138236367844442,0.07041331239409958,0.07456449870164725,-0.03598261782076571,-0.06869154921363171,-0.036224683551356676,-0.07311408772233463,-0.008536486343067726,-0.03935247747749935,-0.048976551813853825,-0.06903569963387844,0.03964249978461297,0.03591237079833653,0.012314434745969112,0.08927768200035129,0.013581241751572121,-0.0766318298103871,-0.011751329885670084,0.02760763637690772
BMP4,-0.020244076037336824,-0.04430022456138105,-0.005266465179760565,-0.04817962761901697,-0.0035905696377181817,-0.0341734598687244,0.028346398110831946,-0.030933982504309007,-0.003387006398670302,-0.0030381932230401057,0.005644688570371138,-0.03551579734338971,-0.06081500633636992,0.03909898277106751,0.07837728537944529,0.02079208297468634,-0.014456477180212599,-0.052551516825008145,-0.05783325297855601,0.0008711581515430122
SCGB3A1,,,-0.01935244283913918,,0.024978151253676,,-0.024652877268183233,,-0.028139979891802277,-0.0004973142395013893,-0.019015992622304016,0.008497310003910644,-0.02922853756732883,-0.07380409069214265,,-0.019196510195638936,0.02278855541437913,,0.0021729661759510234,-0.043359913444249484
IGFBP4,-0.05022715242392876,0.009761626952645463,-0.08825445963329608,0.08826580052669335,-0.0008487215965661752,-0.033289860687024546,0.002016389922817066,0.116842127953001,0.031123120963460586,0.01797090584138501,0.006476298390753277,-0.02704455620733942,0.04592945032449776,-0.01822353434555838,0.05816189874992673,-0.010856006822663024,-0.04439762773170394,-0.07990216192814184,0.02303252536027906,0.028294744639433697
RSPO4,,-0.02500515228521867,,0.0005871396214159025,,-0.03441903462621468,-0.028453427819965574,,,,0.03498221692196187,,,-0.020348228805161735,,,,,0.0023383346534132,-0.009071641915413743
LEFTY2,-0.01947627769323115,-0.04188379182789071,0.0027263437979799013,0.03318767091352257,-0.05124098584143063,-0.031096919742649227,0.015376172933289975,0.038977077414705456,-0.01700381105620749,-0.0326136712171289,-0.033642125862840114,-0.03683848361185469,-0.0627748630863954,,0.014652675596310822,0.023214085000769727,-0.011065379818508867,-0.0627988296301163,0.027534631320486374,-0.017026638855753114
PF4,,,-0.0034239358516105784,-0.04134292084294792,,-0.01876783847438534,,,,,,,,,,,-0.027503408798692307,,,-0.021313760709040393
ANGPTL2,-0.0014803255606084418,-0.04838338305346939,-0.05490539603154177,-0.004780626371411878,-0.04402365267931431,-0.008089679642689852,0.028475958350555428,0.08633729727317817,0.08291640230169166,-0.05046027075873026,0.09616707615734311,-0.0714761257754947,-0.09313174012472328,0.09273109838608848,0.009666036503487348,-0.06281588221796129,-0.05835172318793598,-0.007633066140821457,-0.01810630524105464,0.02304852122653474
LRIG2,0.010401269662930382,-0.010271528862566855,0.01285811664070677,0.04646976813187925,0.014966542648699961,0.025722641826786494,0.018361173857299237,0.031107656912707348,0.06070588399561928,0.029648100317192453,0.053260258232327724,0.000717932888010764,-0.030610074437654324,-0.021694899152549726,0.10054295741257563,-0.0417559930182967,0.03574069294001569,-0.008584458214521832,0.03598764042717586,-0.05420360635578176
ICOSLG,-0.04073553958744303,0.012150995795439134,-0.0017515454823428785,0.004013727084015465,0.024605774631752328,-0.00042518145574053196,-0.00020255228641243242,0.08840819940887369,0.04390589026328683,0.013140613122768327,0.04472383114391066,-0.04293307292973677,0.05328189863069708,0.04044513307592266,-0.006306309047262469,0.04442375243513777,0.09171240288338088,-0.04622525510487648,-0.05782648828616029,0.018699562901344544
WIF1,,-0.036556404360180254,-0.0066941782303305405,,-0.04814963577807557,,-0.005281022813009432,-0.06700833894824451,0.05799845602344375,,-0.025300559605828877,,,,,,,,-0.005007479602713965,0.015011674297989218
NPPC,-0.011077290211910874,-0.051031880447215607,0.007071944953361462,,0.003112664225698921,0.029699989857721897,-0.04963481248463978,-0.04136748888375508,-0.01175455836947867,,0.043209291813426254,0.03629147194411186,0.051364751314948894,-0.013861613814692432,0.005236266218696989,-0.0073934784119416815,-0.018797982172152387,-0.02818884939838541,0.06112349839268453,0.06745165101888287
LYZ,0.008343361825600203,0.09035378391183879,-0.022423920025156262,0.06873552936102538,-0.03795393436898329,0.02993959882591701,0.01330335800990827,0.05719408609730538,-0.0006372529705203949,0.10215899466832279,0.002349160035407301,-0.01351644329492251,0.08825816129175229,0.0009604165607426645,0.05654278053144531,0.005926020786724855,0.009868727689464668,-0.032209776959994725,0.018296616493019356,0.09065371659754606
EREG,,,,,0.026292570574151537,,-0.000934228167522737,,-0.017491952410935766,0.02410589294616483,,,,,,0.05678165618944187,0.11313249092246623,,-0.019768794856292227,0.05846761482846207
SPTAN1,-0.04082718559317104,-0.1086263832961441,-0.13790892355616322,-0.05171208695689979,0.013628017215579737,0.0030123234412824736,0.02630932011532892,-0.05760110370427269,-0.0027261217992394695,0.03402449818206957,-0.029206132653121084,0.0619639478125934,-0.008550148712860771,-0.02821408402096583,0.04501629701958162,-0.05417635063993445,-0.11289122335117582,-0.06147378231126119,-0.016957941454395834,-0.052487825038391465
PTH2,,,,,,,,,,,,,,,,,,,-0.03518308429235984,
LIPC,0.05050398767165986,-0.05244414233381078,-0.010536893291592235,-0.012346404451650158,,0.027339209650016853,-0.027547601296027617,-0.009402782167674645,-0.03132776795678989,-0.00708400199017326,-0.010249330048363701,-0.026376944469940784,0.018460474135002687,-0.0124594225314577,-0.053100584018013264,,,-0.034600390683948455,,-0.033237534006078144
COL8A1,-0.01952713025893669,-0.10035024538387571,0.0058036084955714945,-0.0023212500341685217,-0.041465711016716984,-0.030134250818602586,0.02542806776228721,0.02345732919878223,-0.0032866706454984223,-0.03569509025261677,0.051655910754734594,-0.03940338018951137,-0.03896871755288664,-0.04825193425435165,0.0328682473704529,0.027471378501159712,-0.024146976929046222,-0.1091307985282133,-0.03847555116996007,0.004255420562033502
GSTM2,-0.056240171140772864,-0.058123542384123934,-0.026366511188336876,-0.017877411762992342,-0.055264110513112044,0.037326485068951004,-0.009946228581721214,0.0006625182179550577,-0.02782116581197471,0.02199761672211587,0.009571184708988439,-0.034633958370346773,-0.06557352879924268,-0.015966351733794043,-0.007728041482644303,0.0014359865323451345,-0.008736767518685564,-0.01297479665171277,0.01077500461269843,0.11490963704609262
IL4,,,,,,,,,,,,,-0.057311867534344085,,,,,,,
SPX,-0.019126257511281927,-0.024018425506453,0.02250521221398844,-0.009947788106370465,,0.00163568473979996,-0.033279313487614794,-0.053883640601675185,0.019732729820746753,,-0.003368840150950799,-0.009503376555031534,,,0.0442226503409333,-0.049402034695495776,0.03069513733675567,0.055846906455691396,-0.02657086675494032,0.009688513653770405
MFGE8,-0.06455883190121328,0.0007915970457213138,-0.014928039087168788,0.0250208054189247,0.016533735661897073,-0.005254517477663677,-0.02376446524185125,0.06016085774378341,-0.03150545679528152,0.03764042296446041,0.009243204740849598,0.03170553937218889,-0.0051724943242407485,-0.05809206896799753,-0.07843054664986021,0.13000558816490806,-0.06019015920794508,-0.036773220384450286,-0.05339051681336104,-0.018249925537699364
TGFA,-0.015110967363101177,0.026298993802714606,-0.008529711037572827,0.004207300993643853,0.02719879201832373,0.013636152122440697,0.035682331893786556,0.03677990184706312,0.08181318142996383,0.005497703548500645,-0.01566704500536564,-0.06077420101552142,-0.007874071597663835,-0.00479221341015021,0.053550769484808636,0.06565908849992506,0.05197162626673149,-0.07975515584854,-0.006983765028422881,-0.03417670761114065
SLIT2,0.003165627007510696,-0.05067463021833839,0.06824643336614256,0.016206283094385605,-0.026386297883959565,0.0148756306800008,-0.06404251461258693,-0.026692241890859596,0.009180545087360914,0.038254522469835114,-0.028048271241047983,0.029561482535998548,-0.05461221177301965,-0.017531684270014256,0.023781295494291532,0.006631687791133363,0.0227513051553127,0.03259623131928596,0.0231955646079337,0.0014652932154760516
PLTP,-0.055664715537159765,-0.04433972701689084,-0.040479814133224296,0.04340357729929575,0.011384259143168747,0.009933592971032024,0.06958383624873021,0.052576718129792976,-0.03420168176291293,0.11240797911466474,0.04212729872247861,0.0677599613438668,0.05964034424585395,-0.09467447254839317,0.02243401877765838,-0.023400694380189695,-0.05125584510106282,-0.033235361745096025,-0.014109418710825708,-0.010936676755185538
APOD,0.0880437725406752,-0.080954936839919,-0.11323842189115088,-0.027169755143417375,0.03823271399861629,-0.009601899691724888,0.04109693946140877,0.0798256427547035,-0.011593096015130675,-0.017535389021714917,-0.07011856496076117,-0.028368446569651616,0.006893087124636525,-0.0018187138443960013,-0.06612735696131654,-0.05460996158178846,-0.10510328911265232,0.002994906984476994,-0.015331081221780767,0.0010724220343570753
B2M,0.08042343087763974,-0.0356891057876647,0.012288146763866846,-0.04555489273175456,-0.01046206249450258,-0.016724542402838743,-0.02786239454443756,0.12097135779723069,0.01774484082114133,0.1282048636947154,0.05412193944116002,-0.11679597935766294,0.0845286810658081,0.05267364622063901,-0.000643993382027756,0.02173969134950671,0.060922797135891896,-0.05833402985268058,-0.053380126285084116,0.006607006968903475
OMG,0.06967349058029938,-0.12137446998329005,-0.08651971141642238,-0.00783411890494296,0.00023146087663973073,-0.02915326456782881,0.018129083414167257,-0.036793557070918054,0.06967723496982108,-0.024152117150593712,-0.00413244161485189,0.012061448330949779,-0.02235890148991178,-0.009360207107288363,-0.08172824341454346,-0.06674224005857506,-0.05402321662316442,-0.10606878732667256,-0.05982000245819364,-0.013793518047755214
CXCL3,-0.015840931901257474,0.028392123224926197,0.05309007018047639,-0.0366860208924316,0.004514731048041491,0.022520975473599783,-0.06631389180541965,-0.020172454479805667,-0.024624205002846452,0.1978608229638224,0.0502764860258141,-0.025635747862038108,-0.06944457768001015,,,0.13548349562985873,0.08434826865707462,-0.020923818244579114,0.06440088710570602,0.0582041421815868
CXCL10,-0.09559096462913313,-0.005230703461917529,0.0024521646114145823,0.06491597002385109,,0.018316539390464286,-0.026831695069931057,0.13004144376752147,-0.023117026804273442,0.029042451219887085,-0.031188533110640917,-0.012834462715887562,0.0725334307513922,0.005948312631790106,0.08490575448524175,0.0933480820932666,0.06204176001186795,-0.009773705666137805,-0.007973156470454167,-0.007223904057864042
RSPO3,,,-0.026287834674534084,,-0.03321193926980166,0.03365058751075951,-0.02754758431158007,-0.02522882398369451,-0.0073258786479536795,,-0.020509083723807376,,,,,0.01212036333352519,0.011054677885076579,,0.0324054210909123,-0.01130771395116468
CORT,-0.01967077216873503,-0.028035181330514365,-0.0013380167739229648,0.06140734992556455,0.09721456009693827,-0.003989414302564042,-0.02204984377375776,-0.04366413227354572,-0.00094730974479463,,-0.01160468518136978,,,,,-0.023108005090872262,-0.01471998615737641,,0.03760146059943163,
NCAN,0.07699476678259842,-0.0670652575457484,-0.1476638801927765,0.07561908184784784,0.046051775545063525,-0.012660738770750087,0.03535460994794464,0.058408466599386186,0.012179052936671235,,0.1083324276947779,0.0596722738771309,-0.11369620366867197,0.014848106123255121,0.03860880916117299,-0.123467565635989,-0.07872254247937836,-0.059464022200518135,-0.037775517979268466,-0.0458936926858817
