,MGH258,UKF313,ZH916bulk
LRIG2,0.021331469044427558,0.03173734742300074,-0.021001834512491307
ICOSLG,-0.01648014734461453,0.01573612756892692,0.036572083036314394
WIF1,,,-0.03440781179083796
NPPC,-0.04934846623455116,,-0.04506315111790297
LYZ,-0.011401067421613323,0.055425711642458866,-0.03272966922855406
EREG,,0.043316419794139666,-0.021588035605607195
SPTAN1,0.07705564122513811,0.011931885726791767,-0.09650786848814612
LIPC,-0.024064558937106358,0.01242942703525006,-0.029241170370096266
COL8A1,0.02866439422436764,0.0059030815281578405,0.07212718861001315
GSTM2,-0.015790489056942688,-0.0007606925797561827,0.06759078431871969
SPX,-0.04818378907093132,,-0.04277897712124613
MFGE8,0.01952028941475028,0.012242941569580609,0.009641615598795556
TGFA,0.07159400108078785,-0.031003631786765747,-0.008195558598288877
SLIT2,-0.01934385172021209,0.004116330935591735,0.030471614420091813
PLTP,-0.00970377473452516,0.05867740572742712,0.02378508967235461
APOD,-0.036184381274995556,0.10812874361640769,-0.04214302433392225
B2M,0.021715234636969616,0.009529109308773171,-0.06455485648797864
OMG,0.027902358944299932,-0.01456918600948096,-0.06139072393009881
CXCL3,-0.015136511356472768,-0.015354482895457778,0.05235389668111991
CXCL10,-0.023638260519617274,-0.019852008425271985,-0.018782653410674623
RSPO3,,,-0.011786783901953818
CORT,-0.018796044839951034,,
NCAN,-0.024042503497358474,,-0.10105567523589477
PRG4,,,-0.0260989340643349
ZG16B,,-0.010550622712654955,-0.015996585337397357
TGM2,0.017285512261910746,-5.0754357263353594e-05,0.05636351073335859
VEGFC,-0.01879604605016897,0.0036613836120445668,0.034059052808752266
WNT6,,-0.02902054481025536,-0.016529271975445615
NRG4,,,-0.0044938030071561726
PMCH,,,-0.03183359312468394
COL9A1,-0.018016377431882655,,0.00022493960780140635
GDF11,0.002377316935071902,-0.023511913957289732,-0.032116044113280715
IL24,,-0.016365752135520755,0.10185700622289015
SORBS1,0.02827137638101524,-0.06085474823236131,-9.066959521798881e-05
DLL1,-0.033513102065505895,0.021941710063294453,0.010904894318755302
TLN1,0.07191650951402945,-0.044369043745515285,0.04440128346355613
COL2A1,0.034448520062608054,,-0.022395264105000628
SHH,,,0.003906786548968474
PON2,-0.023461438065831675,0.010602508330145576,-0.062905463543257
ICAM5,,-0.015492195235364763,-0.023277241043143316
HPX,-0.02005319560046215,-0.004707142436569892,-0.00033145474946944117
SFRP2,,-0.016151551761973987,-0.0008258280868979692
CFC1,,,-0.021994967340601614
CD70,,-0.03889631987748259,0.04147766694787323
HP,-0.0350300465889985,,0.006226147289932594
CXCL2,0.07597031920459278,0.03441345407232725,-0.005033394810358033
CCK,0.006536369024795628,,-0.10481934801529329
SEMA6A,-0.010170596926301059,-0.025151858557640707,0.02206762832817624
IRAK4,0.007507074868130834,0.072788527811359,0.03385346873933006
GSTP1,0.01139652216277214,0.0005181440680586678,0.017550106786160934
VCAM1,-0.0228821536042425,0.007771640421634422,0.01434092416807113
NXPH3,-0.04575420990041757,0.022652614719078652,-0.030071443424648528
MTMR4,0.034279126959521254,-0.07086618776700598,0.001700870775160527
LAMC2,,0.009729897776870633,0.01860795390338911
IL10,0.02828349560012787,-0.03861480910532514,0.00860321171107687
SEMA4D,0.015271901062107001,-0.017304877427799625,-0.01585506369062797
TRH,-0.017258377132816465,,0.04053997908146004
SEMA6D,-0.024760953843112932,-0.022053367093375183,0.07836540497284879
CEL,,,0.1155790094664484
PDCD1LG2,-0.06298723175878249,-0.034803038301285526,0.00939698834388
SPINT1,0.11305846272851588,0.024281561593869364,0.046448069090571524
CTHRC1,0.062168019980682714,-0.0081152934562302,-0.011226060035021454
PODXL,-0.03089869489966898,-0.021998065945661165,-0.004009658473222364
JAM3,-0.018215509333237147,0.06687542436965602,0.021196543928871835
TGFB2,-0.017110654579908693,0.019872360385582356,0.07350287883843187
COL18A1,0.0362354744184896,-0.0494543988323944,-0.04620920010301439
NODAL,-0.027303639252414608,,-0.049864301555194494
INHBB,-0.04138627686465682,-0.04398085767503191,-0.004798884465941769
LCN1,,,-0.016789649701855185
ARF4,0.003964564730443122,0.003587027492880739,0.03931332390247529
CXCL14,-0.05170865940334818,0.03515170325974461,0.03917612628757087
LIF,-0.023310681255208618,-0.006283750676377989,0.01423288316489295
IL17B,,-0.019908605794671925,-0.018983007195746738
MMP1,,-0.05576385223413362,-0.042482514723727424
MATN1,,-0.01636575449445273,-0.017299405076269907
ADAM28,0.050659327869134706,0.05121523416506609,0.012606000073681085
TCN2,-0.03756740015980491,0.056982981851583285,0.026383625869293957
THPO,,,-0.025924731375631324
CUBN,-0.0298980193496105,-0.014021267008555917,-0.027899388501202466
TIMP3,0.001979042173166512,0.0538189268898173,0.0075695530664134465
PIGF,0.009389605462444455,0.008239676445455542,0.0015790625646799397
CRH,,,-0.00840619629256113
BDNF,,-0.009278634609396333,0.005886084413635747
CCL5,-0.030150175944101618,0.03846917339663425,0.012681432028969843
GAD1,-0.05504808876715556,0.08603490813633376,0.06075691839288331
COL14A1,0.1035676175252525,0.015593350638943142,0.01909229169643023
HLA-A,0.05439095969628064,-0.05037816026880047,0.0075269451996110934
CD5L,-0.03299729006857261,,
FGF18,,-0.016993071797848324,0.08378772374508466
ADM,-0.02327957661920399,-0.04521241790522602,0.10973903751848459
GNAI2,0.03533009625517343,-0.061414297300377195,0.09122239924266107
HDC,,,-0.017299397241533076
COL11A1,-0.021735676885427987,-0.009387863377293148,0.0324298167754057
NUCB2,-0.04285733179981005,-0.010594676701110717,0.02405092254302999
FGF16,,,-0.01704630707394561
CXCL1,,-0.012356311615521007,0.023008496426006088
VCAN,0.017228972899040698,0.083585680601404,0.044583446482453916
MMP7,,0.01682828162001483,0.08950437776705333
PTPN6,-0.06256778390535409,-0.014270321284919294,0.0013922625814657172
PTGS2,0.07601889160482538,-0.023210714570268888,0.048455311396449534
XCL1,-0.016853920526629363,-0.030517761720418046,0.0009677777439658259
CD58,-0.0435482187287753,0.038946643941187686,-0.04489466044437063
TNFSF14,0.009008705400502508,,0.045641466676264536
CNTN4,,,-0.038070194364954096
MFNG,0.01774077439763727,0.030327415790192595,0.06465708783689633
ICAM1,-0.007258394102319825,0.007128293046010589,0.03407069525542959
PROS1,0.042990746662193456,0.01965256430156448,0.05131759077109092
CLCF1,-0.008699131203481963,0.043217801562333444,0.0717072722472695
PSAP,-0.002613289259759886,-0.010762074081232885,0.034013286049282616
EFEMP1,0.004332352304868821,0.007561866629316194,0.11974885683854299
C1QTNF1,0.04372005735603715,0.045123756668880195,0.0830229966469236
ALB,-0.025373183062679473,0.03356768326129869,-0.02449284081638271
CCL13,,-0.01566332399271209,
EFNA3,0.016138503316805653,-0.04004940640253323,-0.051311340618980995
DRAXIN,0.05563113615403255,0.07691286250501692,-0.01884161158599167
NPTX2,-0.044101060311932144,-0.024747439228635305,0.05162902731500823
FGF11,0.053975077011730356,0.01543790362962846,0.11946388274539252
CD59,0.002661176650629982,-0.007850207035459841,-0.024322062913680532
COL9A2,-0.013102082978836907,-0.02710463340173561,-0.054178019979796085
DLL3,0.024588320199103276,-0.019852009706462365,-0.036790877614384904
FGF5,,0.04407403013685203,0.023970000774398665
LIN7C,-0.07330625867105527,0.026768989887446127,0.05343417281884272
GDF7,-0.01745736872072521,,-0.007111856824132147
PSPN,0.04147885422329417,-0.02841345302310359,-0.008621779272949926
ANGPT1,-0.04170183277249503,0.00035696292700806683,0.036113646882971785
PNOC,-0.024653433969182154,0.08365538334241579,-0.045292298793733525
L1CAM,-0.026214930154810377,0.09181506993552119,-0.06290141129575022
APOA1,-0.03676854711106409,0.04487460745152969,0.023857159986219092
PSEN1,-0.038264777553542,0.08846373824414017,0.015037079295064011
CALM2,0.001699612621053023,0.02958562924289335,-0.05771913040216404
CLEC2B,0.006536349240615072,0.059651876502221694,0.02164059360274487
NTNG1,0.06487367233177295,-0.02538724326299196,-0.027453861775878004
LRIG1,-0.04755428748404838,-0.0023121294459959502,0.03307759860368511
CPAMD8,-0.01536098627288643,,-0.01875108629362654
GHRL,0.015478443158814319,,-0.016529277673710503
NPY,-0.022535166373256837,,-0.04325805650317282
MMP2,0.054014427585716035,-0.03234969718570752,-0.036161458953440154
PPY,,-0.01432959447080171,0.09120396800588798
ALKAL2,-0.023003203345450432,-0.03653360848579793,0.039489940593617656
CSF1,-0.08298522156636444,0.03385440289611682,0.07916964104963893
SEMA4C,-0.015013104595827357,0.027598089489021305,0.006204240087732511
ICAM2,-0.04756625168068293,-0.02933186240270799,-0.0047700538884334134
SYTL3,0.04252669053836298,0.017909214271913866,0.04498457113561664
IL1A,-0.017849219171676464,,0.006307006830398303
PGF,0.0018283028983142576,-0.03379674424066664,0.016906679658143558
LGALS8,-0.05321114040635884,0.004074408624795824,0.03159118286569552
DKK3,-0.00966834797063725,-0.013969771748614992,-0.116555944934215
COL16A1,0.04173164508390307,0.02178835531278645,0.04025400921512345
TPH1,0.038614523696367906,,-0.03904006820676965
TNC,-0.0010722839225228683,-0.058217782503733925,0.1338038253907252
TNFSF9,-0.015360978982312418,0.012661283916157994,0.08385563171892214
C4A,,0.02749754978519608,
CNTN2,-0.05425385345351792,-0.017992961765354063,-0.04974709439988515
F7,,-0.015492202502539463,-0.0017836987021278583
LUM,0.008727317661782662,0.06825265325783014,0.015369105775793212
IZUMO1,-0.014677902033469624,,
BTC,,,0.10263988536481763
APOC1,-0.011066425873198235,0.04241242203946946,-0.040187122220590885
PKM,0.020479684120050357,-0.024268323947838476,0.13665744238467148
TNF,,0.05089897371843286,-0.018038780020248127
GNAS,-0.09029694450114614,-0.026836723331670934,-0.1138442635283969
BMP8B,0.0643489450632212,0.06454222147598146,0.007297989570034695
LIPH,,,-0.028764127689278
CCL28,,,-0.02729187823604957
PTPN11,-0.012554537268007709,-0.03327505213274309,0.03934258346074515
ADAM12,0.08334710652798999,0.03812724702997611,0.007798057148453
EPO,,-0.014086108320591956,
EDN3,0.10630502011598304,,-0.028764119594501383
CCL2,-0.02012523923464262,0.04301594085276814,0.059218600065544136
DSCAM,-0.04854413310759132,-0.02072383104450317,0.04868027641982657
ANG,-0.05425435472992949,-0.06402963512627322,0.047961042198368505
FBLN2,0.026420214439470718,0.06852220810636561,0.022954106766851487
VTN,,,-0.029241171713593195
VEGFA,0.09312947944512386,-0.023777954181294997,0.11293939285114862
F10,,0.04924924575166762,-0.02374896882782596
SERPINA1,0.05447780930318889,-0.037837218937368015,-0.005066619033875864
VWF,-0.013439644116666209,-0.062260161410469535,-0.05982108906653764
GDNF,,-0.037884815770898285,
VASP,-0.01261698450274844,0.022195608331220164,0.010377579870434854
ADAM15,-0.030861740447557597,-0.03138171643141803,0.08163539723560988
WNT2,,,-0.010625206563514428
CALCB,,,-0.009306927086016811
OLFM2,-0.06591754832122605,-0.020789675528445215,-0.028789329599415558
MFAP2,0.015818688744156862,-0.05104848629061815,0.0015884286646415465
HLA-C,-0.02492848179071184,-0.028155614075885415,-0.01671260751131433
THBS1,0.008844605047304738,0.04443528598834352,0.033011631003578394
HSPA4,-0.018714710802187992,0.03913175919493381,0.010930238467721572
LMAN1,-0.03510333496191518,0.07639569734452908,0.11163489325777089
LYPD3,,-0.04382998281958475,-0.026272175481773654
APOE,0.012169155050764954,0.07191538307955817,-0.13301870369062455
SOSTDC1,-0.01536098499703523,,0.022256985449846813
ANXA1,-0.005054140557224479,-0.018866149527845513,0.03731066420530619
WNT2B,-0.007317112052418333,-0.007693849854556765,-0.028799117308090788
AMH,,0.03734659991727557,0.030234853327951304
GDF10,,,-0.029082878772107138
EFNB3,-0.04410105460629696,0.0009001387136654266,0.010014147476673233
LTB,0.06290518560316742,0.029563717037055574,0.006642680050644897
ANGPT2,-0.027212532012814872,-0.05842324735349433,0.0029700334268639404
ADAM17,-0.0176011095577203,-0.0576270149061679,0.014002232539826798
LRPAP1,-0.026272855284507533,-0.028476077403947482,0.0068305134249947485
NID1,0.0525471340133131,0.012406039978631376,0.0022680589724426215
MST1,-0.016416111550475558,0.01882773394945806,0.05892317456727837
CCL14,,0.030465042701883088,
DCN,-0.022062508208285182,0.06314476141784665,-0.04724253409042589
COL7A1,-0.02479878783608311,0.04767952407501797,-0.011433499719210241
CALR,-0.04524254733247567,0.009811836143967542,0.08842013228141167
PIGA,0.019846687152710905,-0.004798271309361142,0.08860549263586627
CD200,-0.01956561303533336,-0.003386177105321114,-0.008770044554316883
GRP,,,0.10439895085878662
CDH1,-0.0105714958796068,,-0.039040061435026946
LPL,0.05043876278289735,0.06365608733359109,0.024620844676615586
SEMA5A,0.09004454358640582,0.021494029546626214,-0.03838410621084799
SEMA7A,-0.05913614204119044,-0.0075074630454951335,-0.08503018878695676
SEMA4G,-0.02616017603542867,-0.0033195881261741376,-0.02595960928343472
SEMA3B,0.027190766066779195,0.09201737640561347,0.046274394577006515
RPH3A,-0.014933755210350261,,-0.08255498455566739
JAG2,0.026334001816583935,0.027521516191552128,0.02089733206114775
CGN,-0.011481668491799353,,-0.04494789317690171
GDF15,-0.004299968514958277,0.01738528200844618,-0.012674260405711206
SEMA4F,-0.0423678607848627,0.009694236712092418,-0.02908228099292313
NXPH1,0.04302465367188556,,-0.05578905119774088
ARF1,0.018123632261993063,-0.0038614405418286655,-0.03888738574415877
DSC3,,-0.004183356373066806,
EBI3,0.044070525762474375,-0.0021219946176148524,-0.010387582201886169
TIMP1,0.10654011224170219,-0.037191506736776465,0.08627174899537132
SEMA3C,-0.031982144464373224,-0.005248536214176155,0.014325332216391767
GAS6,-0.012943052690904814,0.000374516970625861,-0.034359447754967284
MEPE,,,0.013846605490194524
SERPINE1,-0.050965956696924435,-0.0832386926145354,0.10424158198851723
RSPO2,-0.01622976152599996,,-0.055285518643260846
SHBG,-0.018233335792739454,,-0.03256448717025733
LGALS3BP,0.03723920358035842,-0.04421067216297946,0.05275999458157613
LAMB1,-0.013683070349753131,-0.007196947046691277,0.02178993914293759
SPTBN2,0.03560613472277018,0.04030374676243723,-0.04994548728281541
COL1A2,-0.0237882019556707,-0.0006801433331020025,-0.0005223052777435085
DEFB1,,,-0.02239524534791395
WNT11,,-0.019852008671654733,-0.02010576457805076
LGALS1,0.0018834437016408531,-0.07861960999130875,0.12268107615624729
BCAN,-0.015403858938158481,-0.020029143023514603,-0.09590468720366928
ANOS1,-0.05663209494874468,-0.012525709097941685,-0.046028351252099704
EDA,-0.02284811323126888,-0.020894208926442254,-0.03564104216729395
FGF22,,,-0.02795419804993435
SHANK1,-0.019343853267865332,,0.002135271220250594
RAET1G,,,-0.018516458179829526
TGFB1,-0.05564309445702452,-0.012793692517462069,0.0012598187342151414
MSTN,0.0179378275547185,,-0.025038087812087887
WNT4,,,-0.006964597642509812
TNFSF4,-0.02649055976308877,0.05828933485327773,0.010896584201500763
NTN1,-0.05768393931217406,-0.004024814115426957,0.043408658020304275
CXCL12,-0.021877356812667257,-0.005460745354809973,-0.02977633380142586
GNRH1,-0.024943433631733822,-0.03977660396139754,0.0967344267902222
RIMS1,-0.02074074523007312,,-0.01886097030274296
FGF14,-0.006161008845770452,,0.003426745818521434
IGF1,-0.002325360869548186,0.0015086607133878943,0.005361282389440085
TNFSF10,0.06127059842476318,-0.06795386326507248,0.021084221622687124
GDF5,-0.016229755119962195,0.03141722016773606,0.03896670933984864
RGMA,-0.009191608708213513,0.017514254520026206,0.027264993033863472
WNT16,-0.030255090441782446,0.027410661204187392,0.04362222940896686
CX3CL1,0.03855442137066572,0.06808415840488787,0.005667393538960468
FGF1,0.009767622660746354,0.010896648820630827,-0.01490200837680888
ALOX5AP,0.016716499053467886,0.06702494647336638,0.10284315089094893
IL1RN,0.017400134577648316,0.0860889398436701,0.05470662161971779
PCSK9,,-0.027456221014413664,
NPW,,-0.020552169025416865,0.021914861286664297
CXCL9,-0.032295220886555884,-0.0265079276494057,-0.04042958025976819
ANGPTL4,-0.04256252386649212,-0.049933453937324235,0.10132491806306969
CCL11,,-0.020723827633078572,
UCN2,,0.0026190987413965716,
OBP2A,,-0.016577344896946546,
COL4A3,,,-0.022195903214346252
NRG3,-0.02621493021142473,,0.006981182377324818
IL23A,,,-0.024857489124389093
COLQ,0.027104496151681107,-0.05227350988021768,-0.018040810222919316
TNFSF12,0.013602020342852492,-0.020681104084524705,0.031007062604698175
DKK2,,-0.00805178984004491,0.0014623783859667168
FYN,-0.03711440672863509,-0.005784385047513592,0.04067278503485004
ACE,0.004191737372861386,0.05510063195979837,-0.03311869733556696
IL18,0.022708989756639944,-0.044713023689353946,-0.026812294979698437
PPBP,,0.08262466681921507,-0.020752744154417992
CCL27,-0.01644025898770813,,-0.03840328479709891
SERPING1,0.04186318960312575,0.056764273415867976,0.07766261507496156
AZGP1,0.051943841859624175,,0.03473964531700026
INHA,-0.022535158906578017,-0.028507108590143517,0.07007512568637979
SEMA3G,-0.024943436228227485,-0.022848842849578166,0.0425072901143572
COL6A1,0.06887766711851846,-0.01273146279901793,0.0743572733131994
FGF17,,-0.017599384003448446,0.03356227458300328
TNFSF8,-0.017849219092387493,,-0.023369277894548707
FGF20,-0.023765472410356217,,0.06968652596256333
ICAM3,0.16196013564000594,-0.01230173566781049,0.015469517184711533
LAMA4,0.0749869703339993,-0.08082935887547697,0.029568556310139375
INHBE,,-0.02037918873510916,
DLL4,0.004984474293261282,-0.04022631133223028,0.026031152851113862
SEMA3A,0.05594032890950582,-0.017669374276288976,0.04694134694683252
RLN2,,,-0.020323497574371487
C5,-0.02083498961160013,-0.039925161032707886,-0.02131367343321077
COMP,,0.009014661437846004,
EDN2,,0.008006221816723964,
C1QA,0.0510641786008894,0.036002802975315565,-0.07315091723849758
UTS2B,-0.015136508399684537,,
COL9A3,-0.03854957781273628,-0.0028801380920043416,-0.05677309344038826
DLK1,,-0.025671371364248612,-0.034486993059877714
HGF,-0.03876230946003271,-0.03472311571707423,0.03977576475538898
GIP,,0.014306438218612315,
P4HB,0.03936506447423295,0.0062151867267395645,0.08768852800318408
ADCYAP1,-0.016648271238335236,,-0.041881866517778706
GREM1,-0.03457509493224932,-0.02873698643781182,0.008711555426239522
EGF,0.02029741184351404,0.01631960046963769,0.01323518175003583
VEGFB,0.0055139096563167666,-0.041554554410263365,0.08834494311044748
FARP2,0.02823147055571998,0.059141284784164826,0.017076661818975068
LAMA2,-0.03271122426461889,0.06872151746605436,-0.009703865268609585
NRG1,,-0.013126951192009219,0.0036529387616826515
SPINK1,,-0.027456213467639448,0.0015690477930493326
EFEMP2,-0.06558253326512169,0.004652118238092627,0.05074278141927336
SELPLG,-0.10094617083861022,-0.013057865569737157,-0.015283076018348404
HLA-E,-0.04182005307530359,-0.04483409525070944,-0.04647231379722167
PTN,-0.0020656316897165357,-0.06251223152284133,-0.03973826801920591
CD274,0.0099666397571743,-0.0028765353526087906,0.0874121266117958
CD14,-0.02001477583880654,0.032002745012929566,0.05209357643493736
SFTPD,,,-0.040539695491310895
SLIT1,0.05516586281331859,0.14194026084256572,-0.08394272912222174
CNTF,-0.01952336860306794,,
BST1,-0.005607063852944649,0.020416122029259142,-0.024425350654833936
AGTRAP,-0.03325565891141035,0.03905575763702102,0.07341439675133064
LAMC1,-0.05586621946469226,0.049183033994843466,0.005340644085277799
COL6A3,-0.0027215641676901895,-0.02015318259324345,-0.008722729617310736
FN1,0.02572832041800015,-0.02211685980509796,0.043608509848114554
MIF,-0.01184761663994183,-0.044719607150231155,0.08031786814449322
JAG1,0.015780944063685857,0.031773129500833205,0.08363078602521681
NID2,-0.03931977492135016,0.004434621345223778,-0.014399255380383221
EFNB1,-0.010887030078906726,-0.04260470469947043,0.03094479486218881
COL4A2,-0.008653846190960848,-0.041897022634652496,-0.0333677482919883
SPP1,-0.008622351378995608,0.04619162767439696,0.09935527645198236
PODXL2,0.018358101219841643,-0.014569188775202987,-0.056652777383595865
FGF9,-0.0178492219467911,,-0.02734850616599102
ITIH2,0.007344103052148442,,0.013313637708596516
ADAM10,-0.07831509352295488,0.060611811741683126,-0.009824541241504208
CFH,-0.023383219588477583,-0.03350444074391056,-0.021392108784673514
COL4A5,-0.02135279982879609,-0.034263876506374705,0.0020305394169537784
LTBP3,0.013179935377663932,0.050600535970343294,0.09922779330731472
GNB3,0.04499122307223966,-0.04919402588388766,-0.03852714216040054
COL6A2,-0.04693412551685359,-0.054396986364178904,0.05864016473869843
GDF9,0.07719114235341605,0.0952231917881954,0.0001687068965341636
NCAM1,-0.06009050687178523,0.10906704912341021,-0.07004312569905688
APOC2,0.01982611081209034,0.04076041035426083,0.015526647067581221
BST2,0.04314287952467251,0.04644952600031356,0.04321020789792404
COL5A1,0.008493362784783104,-0.0154764552684609,0.10779116460234388
CALM3,0.06648318352065863,0.014882639001121712,-0.05328684325512819
THBS2,0.04176228151845442,-0.027587149827110188,0.04770937026831447
SERPINE2,0.009476385817750108,0.05683380156896161,0.006747880809691202
EFNB2,-0.012128058613425755,-0.012720755984707583,0.062285902673849425
PROK1,,,-0.023177372365553284
MMP9,-0.03547028264838929,0.0026755175729123045,-0.03401919602935024
DMP1,,,0.08117173517076963
NPPA,-0.04304681991309152,,-0.04855246487964055
APOB,,,0.0875356132597423
C4B,,-0.016993081417975373,
NTNG2,-0.028882681567006487,-0.02758942403966822,-0.028719642486434886
LAMA1,0.06718795148944788,0.016606941530981342,-0.007225149701259466
UCN,-0.023157380052561762,-0.014563217299387612,0.0560774623000545
ARTN,,0.014956821309352122,-0.03342498355193615
PDGFD,-0.011407684066642434,-0.04498946393452465,0.023077219831812584
EDN1,-0.057387304165994676,-0.0265079397702085,0.022122575049159796
ARPC5,-0.06458711326138386,0.02068485812009429,0.0973954649749295
GSTO1,0.015552680030238122,-0.026981120745663133,-0.06110918875391562
SYK,0.018069401316913106,0.05127853232556167,-0.06081648362787012
ST6GAL1,-0.04538128778330677,0.03635243682071281,-0.006436416279094953
WNT3,-0.026763842814052703,0.019008778198233257,-0.06117824783386339
HSP90B1,0.008793367570446362,-0.020216480281823188,0.05014117324645313
ZP3,-0.024969210726129787,0.0748687661946361,-0.0014581622915233472
NRG2,0.03009119495360685,,0.016274601851967677
MELTF,-0.012144705518004234,-0.03765956942835083,0.05916451470165478
NLGN1,0.006177339922772805,-0.022691747895094105,0.07515095272180934
SLIT3,-0.001411152828399607,0.004221560013667454,-0.024050296777835992
CCL8,,-0.01949330949016725,0.019404331230652664
S100A4,0.025633143380331208,0.006931208613431611,0.047571249303333736
TNFSF13B,0.01991151438146177,-0.01671603855076946,0.03135492482084508
HSPG2,-0.02297751664182007,-0.02788791081154886,-0.04337868344476819
FAM3C,-0.0027304354346907086,0.02551777474727253,0.05596568083316469
FLT3LG,0.014624206013637703,-0.013375804096880611,0.007517439409990207
A2M,0.048129721190063215,-9.399692595258273e-05,0.07621713239905531
VCL,0.06630148718283424,-0.011989337521028862,0.011936692951522027
FGF2,0.008953915144088203,0.07697602169578087,0.05829182739958196
AGRP,-0.014908867847967298,-0.01593463963852974,-0.017299404957561694
CNTN3,,,-0.06303723951486104
RNASE2,-0.012562588778118887,0.03024471129700932,0.025599792968823715
ADM2,,-0.02269175038390544,-0.018516448929549133
GAL,,-0.01856874721407284,0.002684159422043831
IL36B,,,-0.024857465589589147
CXCL6,,,0.09586448638848537
PDGFC,-0.0703092762776752,0.055412690753542014,0.02280522699840471
COL8A2,-0.026873095614293067,-0.0006527877607639859,0.019236238665817317
SPON2,-0.026060591169630738,0.009662081085699579,-0.0076384975484229895
SEMA3D,-0.02057077813632255,-0.019673408167323953,-0.0342687251872978
BMP6,,,-0.01898299401607081
TIMP2,-0.04285744436088691,-0.02630774011065622,-0.023839647830385936
EFNA1,-0.08085642825154712,-0.018927355356931123,0.00787738228611333
S100A12,,-0.019311671272947608,-0.016264976960198088
TFPI,-0.054532132315927545,-0.02453375225116353,0.005184840755646937
GPC3,-0.021077004724852844,0.022331562139573147,0.006631887916565941
NMU,0.0016307269067340766,-0.030025516534096474,-0.026167916171120915
SCGB3A2,,,0.007499119509012905
LAMB3,-0.05155715271295796,-0.003399591791519104,0.04214367719348979
LGALS9,0.03924187955850781,-0.024802590933225958,0.019587665465804937
VIM,0.03738711925226397,-0.02180858828184064,0.12259974866690343
PLAU,-0.020144650217242797,-0.00755888037969675,0.006528961372795088
TGFB3,-0.06747004548706455,0.07372513156604575,0.038586436797652994
APLN,-0.05870219950850136,0.026682452682227225,-0.0030185773820839423
SHANK2,-0.017654296867220785,,-0.024465002658696635
LTF,,,0.09217703756902244
