,UKF248,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk
WNT11,-0.01955273533222742,,,,0.0671616379159234
LGALS1,-0.09612822252134708,0.056352064702082885,-0.11196138397985973,0.08136461047290221,-0.0122033629128444
BCAN,0.07942487268163678,-0.016530362089513553,0.05529805901856284,-0.12163108984811807,0.019056708378210403
ANOS1,0.015394488598327514,0.035944746787925815,0.0061245548552916656,-0.06110304660429069,0.06027693110645138
EDA,-0.014314487870355946,-0.026229286177092918,-0.01473626999121124,-0.05680701800540385,-0.01227393463542953
FGF22,0.013838552376292428,0.02103022306891854,,,-0.01682926538154808
SHANK1,-0.019552734076965984,-0.016796117536981833,,,-0.02141529901452886
NPVF,,,,,-0.01521227754834341
TGFB1,-0.019223116959237146,0.002453021767975066,-0.09515604383636701,-0.04427528370032975,-0.015826271291545513
MSTN,0.029117918122043514,-0.02534306895838147,0.09634679607388286,0.08840592356654936,-0.031285287191256714
WNT4,-0.013174589399270006,-0.016657371963029237,,,-0.06614707707944337
TNFSF4,0.014314978363298626,-0.02489101832110187,0.06489022740662591,-0.05101150653503243,-0.02397702865735319
NTN1,0.07950259665307179,0.014835175100926511,0.08322517338352076,-0.059600879547919865,0.012752677272224924
CXCL12,0.022880888450875377,-0.035325671154594104,-0.10173560574769118,-0.0063956827438594035,0.016120797645853842
GNRH1,0.05513897777133376,0.04192794009152824,0.17963823275494376,-0.04270930379886295,0.04109147489196705
FGF8,,,,,-0.02099733632122276
RIMS1,0.03058326814264985,-0.0009976686129375707,,0.15815264135162518,0.050005640927425814
FGF14,0.020017904005687343,-0.0029000536251386566,0.06105984210771798,0.01184012660938178,-0.0013751612882337983
IGF1,0.002806468470255251,-0.02660145593597641,0.021544365823110624,-0.0580073347598911,0.05065841619088965
TNFSF10,-0.036875337548596246,0.0075364086229700936,-0.04023202864912257,-0.08810325541412903,0.02955039783191973
GDF5,0.014583519307717252,-0.012195419388461422,,,0.030921067228311144
CHAD,,,,,0.05483569267026544
RGMA,-0.058537138682243944,0.03819639608531918,0.01736970860794148,0.0005452034059051514,0.0002484223612738158
WNT16,0.03294752251196778,,,,
CX3CL1,0.048504276907438165,-0.03206673596306879,0.04845121510703946,0.017381982102870595,0.005973204701573395
FGF1,-0.03337839876114228,-0.037887435871927395,0.030298257243247338,0.03703413639002581,0.05181344111631659
ALOX5AP,-0.07148153042817075,0.10469830845888484,-0.035545136831762365,-0.09149838309616508,0.04173246200026922
IL1RN,-0.03639812220436204,0.03751284156573198,-0.039678418146198005,-0.07060980933568622,0.0038151439454984456
PCSK9,,,,,0.08400704726208032
NPW,,0.16864357628569085,0.024738696786192654,-0.012971664246024623,0.01756256253584714
CXCL9,-0.014981532755815456,,,0.04228073909082285,
ANGPTL4,-0.0691469653487948,0.06021772843999518,-0.06499596599339669,0.13417924262817982,-0.01740881025688913
UCN2,,,-0.04497713471016432,,-0.028017883268139525
OBP2A,,,-0.04518921459637053,,
COL4A3,0.040081130537558934,-0.016517547594161307,,,-0.01276337860933765
NRG3,0.0475066135103764,-0.04431485119712549,,-0.029134373752988364,0.002531627945052257
IL23A,-0.02158242017138176,0.013854471759686609,-0.04884736965710732,-0.04819046293084577,0.018429589319674814
COLQ,-0.002677787721854622,0.019257515753102902,0.011007424607167405,0.058167021387115485,0.049708950024876415
SCGB1A1,,,,,-0.02028389110205784
TNFSF12,0.0003153016485563852,-0.04511733382205395,-0.03883474967081431,0.06847303324484778,-0.023215256149200267
DKK2,-0.02260655232581029,,,,
FYN,0.08217219482515466,0.02361429629970253,0.12826946747236986,0.057986644144321746,0.01535092331058091
ACE,0.037113656240606266,-0.0004399018281825478,0.1441612661222544,-0.03654483957796795,0.08349324611087723
IL18,-0.024769161054508368,-0.006776453156813127,0.027042869826323646,-0.11382179545166177,0.012928747401657885
PPBP,,,,,-0.019093324518167535
CCL27,-0.014314487966524445,0.023562652732574418,0.052058030266353625,0.039500103266349174,-0.008394942393209495
SERPING1,-0.026947869678535706,-0.02960625227663821,0.0346600257142374,-0.02980478547509697,-0.025036187710143615
AZGP1,-0.0006794595866209093,-0.010838405429483961,-0.004843417882078257,,-0.04034380612849034
INHA,-0.027455072234996037,-0.0011734160251359817,0.06553547333791727,-0.054090234439165434,0.03434925542708118
SEMA3G,0.04249407610470656,-0.018639024431597945,0.034704920470396326,-0.013978380912180788,
COL6A1,-0.03240143868874499,0.020279455520236512,-0.04601234563616372,0.09396432998330867,0.00934072677196979
FGF17,0.03090766344750995,-0.01734089482913425,,,0.05402215384234245
TNFSF8,,,0.12179092379524682,,0.07448163416574842
FGF20,-0.02840859588176305,-0.01594695415363109,,-0.03526994369126645,-0.012941029098215363
ICAM3,0.061945074357075545,-0.005917786909662105,0.05059484708183434,-0.10986534596542367,0.030178473508045003
LAMA4,-0.0034847579844733143,0.058134402601700094,0.07949529538829465,-0.07387153020137693,0.01899119444990003
DLL4,-0.0002916567582708909,-0.013232401451583418,0.04597043420107067,-0.034428855241425825,0.025516196442679353
SEMA3A,0.015834514823641687,-0.025947301201165434,-0.025804315079477266,,0.04439177505572831
RLN2,,0.09389908194647717,0.17846819869116812,,
C5,-0.051447591977249886,0.01059206379403752,0.06517638973981746,-0.009661251349044997,0.0030947984427401962
EDN2,-0.016173102543111637,0.0630931513247836,,,
C1QA,-0.0480539540579519,0.038409288153718524,0.025838083485335502,0.004929692549692775,-0.01986439798614694
UTS2B,-0.017307042864040997,,,-0.03348717772450725,
COL9A3,0.002646641153238727,-0.033988049050520976,0.027186446939833228,-0.07411820819708449,0.09809976998709638
DLK1,,,-0.11129926302180587,,
HGF,-0.027910205683967272,-0.019135873138133603,-0.015323437365451583,-0.02252975764900485,0.01888428813009749
P4HB,-0.006495678439233148,0.00840780576020002,0.03995415128006356,-0.03904426451254245,-0.028686615823981427
ADCYAP1,0.011550584592180254,-0.018512930909794976,,-0.012440984677982974,0.01835842613256252
GREM1,-0.008071368667690839,0.003121467731463473,-0.0645891916258957,0.06512081330296078,0.012784305568543191
EGF,-0.006344139266116619,0.10813860095757277,0.09899762689173049,-0.03526991389934676,-0.015399743938602734
VEGFB,-0.026616152078076136,0.025888018926898296,-0.006676453430298343,-0.0787581124917904,-0.006884547755735427
FARP2,0.02320096891454248,0.04605609520623694,-0.08440592990554098,-0.026737100516307653,-0.02008635353975469
IHH,,,,,-0.018785134677029698
LAMA2,0.015578655400813516,0.026860450594609928,0.07230067554497673,-0.014142431446601246,-0.0010608915626886956
SERPINC1,,,,,-0.015399745163686319
NRG1,-0.03001579997386399,0.029188051639407558,0.0037162676219600127,-0.06322553512918681,-0.033261477196500217
SPINK1,-0.03169605952774314,-0.012563674875881694,,,-0.02190202639568873
EFEMP2,0.024307532055944568,0.017297778250248846,-0.004836622474144926,-0.02253019905078583,-0.03310622873671267
SELPLG,0.005761166696857705,0.021985279008982013,0.016155963332895377,-0.011236612443935605,0.017263698525125663
GDF6,-0.0022516524517818453,,,,-0.02457470288661422
HLA-E,-0.041332504555008746,0.029489803245076038,-0.03535988219901355,0.004995773053756014,0.02497316860241631
PTN,0.10422190508359569,0.01592291799230098,0.034348575027713664,-0.07676549896547591,0.04536294369579848
CD274,-0.02824567309228863,-0.02067655768324724,0.024300342288799882,-0.03850742943682905,0.04165864058739223
FGF10,,,0.005111217670394491,,
CD14,-0.03761356638894641,0.06234909023283678,-0.03767714356854999,-0.04474369919968093,-0.006037481343257699
SFTPD,0.0390187085461097,-0.021242665170828408,-0.04938006448713392,0.07964811013335484,0.008538473955939877
SLIT1,0.07362908822049853,0.0041128101454163575,0.01887270699056932,-0.10734017626995913,0.0076347613808110774
CNTF,,-0.0145877672523865,,,
BST1,-0.012724610575663037,0.046418193630542205,-0.01692522352919452,-0.09802343679126552,0.05845974086051747
AGTRAP,-0.005682785945790638,0.024097599275518373,-0.02741736798335863,-0.06701237983075094,-0.008501586521969062
LAMC1,0.007192018161432418,-0.028285552110358735,0.0702394296071939,0.005551146629844763,0.009990458545224819
COL6A3,0.04026851150118584,0.026125073967549005,0.1018339753347344,-0.03835252906716601,0.05373867177314696
FN1,-0.010038288335142524,-0.0049168693486202715,0.06480920026458577,0.06715111128904774,-0.04243038784252211
MIF,-0.037806174270318994,0.03212360803646579,-0.07889675825962812,0.11532678149714125,0.0317613128562976
JAG1,0.04640706605875977,-0.029000781181592092,-0.018203368765528638,-0.1313940703239862,-0.0020604152343605344
NID2,0.0006613048257226809,-0.011799478529397589,0.03097522431622793,0.03983647110075379,0.046026818561179676
EFNB1,0.02315654953005764,0.024070270391627215,0.06729294020475363,-0.09244257501957286,0.0064779854144277
COL4A2,-0.0010559879755660698,-0.014447122044233218,0.006591457778929304,-0.012348205218783997,0.013241224346309382
SPP1,-0.07803062220987397,0.0698786244935215,-0.1059908348411034,0.07106840920714629,-0.011762490627555676
PODXL2,0.017101351491349292,0.035533967470105954,0.08330469219434254,0.0033341287478654245,0.029780795992329946
FGF9,0.10183532518972632,-0.02724278797647328,,,0.024236164016532252
ITIH2,-0.015169579500418254,-0.0036168353420592755,,-0.05680704461630752,-0.03468899319349834
ADAM10,0.017542914277119823,0.016671423033418016,0.09023476627586205,-0.03847956297333656,-0.026654146089372787
CFH,0.04160367008299404,-0.00036100543346353017,0.015630262441515073,-0.013323709933207384,0.0064982214636582466
COL4A5,0.0768687298412194,-0.01928315198775161,0.061801828817263406,0.05354759572621023,0.07050180962246502
LTBP3,-0.038391569730285104,-0.0026210123551679812,0.016986744220136973,0.11532493544880458,-0.06966481286126056
GNB3,0.01296720743066517,0.04164865482366164,-0.011562051777189756,-0.01427006429942671,0.028576992792357352
COL6A2,-0.03674105301723346,-0.020999355621963665,-0.035545434014915646,0.047334886960362026,0.01681026233792113
PLG,,0.04591586404199974,,,
GDF9,0.00977832907575001,0.05595088835086981,-0.011495628199914957,-0.021210351185335784,0.04114796980515559
NCAM1,0.06415515690036544,-0.01987039898570733,-0.03809557846426214,0.11346818225079928,-0.03217728944826989
APOC2,-0.006508420905788396,0.007152190797077721,0.034545391389897734,-0.029539422680260233,-0.008607812016222592
BST2,-0.0011709041214705807,0.017577336965910826,0.03942355662391573,0.03687405683660417,0.0246333939856371
COL5A1,-0.0014377422278013133,-0.009500836885363366,-0.02309107155199813,-0.1726478091789118,-0.024865027304646462
CALM3,0.11422720596550419,-0.029002479886934867,-0.03183253577791984,0.050325107950121906,0.02683030910841863
THBS2,0.02658800030418543,-0.016023826542250038,-0.09671431482156095,-0.05529886712206036,-0.014892241677363844
SERPINE2,-0.03314259265478147,-0.022871813897593112,0.010192545363896584,0.04872325994083492,-0.013103740834130944
EFNB2,0.025821513741394034,0.0299728225744099,-0.044359455626917316,-0.06385819493266541,0.025626689724259695
PROK1,-0.026472531128134837,,,,-0.01700010635397637
MMP9,0.03814210736524912,-0.005576052972507358,-0.03399015274112542,-0.023280374900402682,-0.014986478363298649
DMP1,-0.019388571617616833,,,,
NPPA,0.04474861205117894,0.03420326338507764,-0.05918477985059814,-0.06660375147756087,0.09973006574737975
C4B,,0.11629213889884087,-0.04203337384124495,,
NTNG2,-0.07006705478510139,-0.0017835268121634388,0.07729972611358361,-0.04993845511370357,0.007867079017663427
LAMA1,0.049152482348970246,-0.024298856737974838,,-0.01881662424177542,0.03349230635220066
UCN,-0.008205872464498245,0.021526111619463863,0.0015534326342989838,-0.021136487677837774,0.03466497555434133
ARTN,0.039866451304569894,0.00832582735630656,,-0.0009390866114972473,-0.02678395275954053
PDGFD,0.012791396117859398,0.04447741203234464,0.06128305062660162,-0.014766557307544496,0.017216693064214448
EDN1,0.018073623343923085,-0.005438792850444062,-0.007048496933635397,0.0012152353921718523,0.057328154820016936
ARPC5,-0.0007193492315476249,0.03510093275249983,-0.00916983503039374,0.05951081008283023,0.020739007216546344
GSTO1,0.042852771007454306,-0.04241163341530749,-0.013841507795535737,-0.04426766969205572,0.049467896036595745
PROK2,,,,,-0.017337138425798492
SYK,-0.030098579693547556,-0.03893006701592848,0.010306925392851034,-0.031041536161885857,0.035805043040111055
ST6GAL1,0.017410909692109875,-0.02261478265865003,-0.06037248005620538,-0.08004495663523556,0.04579093860174212
WNT3,0.0033324084031310635,0.046306749049035235,-0.06367889363605371,0.05454095669559028,0.05413847096352553
HSP90B1,-0.03010431165114218,-0.014163044911085275,-0.01971474396379757,-0.01498499175023417,-0.012157571375888196
ZP3,-0.004807131076224033,0.04218116661924791,0.040578603144259526,0.058074331420904735,-0.02453478255626464
ANGPT4,-0.015167305091501824,,,,
NRG2,-0.007508437410669054,0.0014076457733722338,-0.001467046099103646,-0.09180226135360593,-0.0617881809589794
MELTF,-0.029028894987132247,-0.014624974544410458,-0.04162264890916697,-0.11295168515402328,0.029276513014487006
NLGN1,0.02798579783469308,0.026489999863076385,0.016856721747616703,0.044609716929427494,0.023600833169258435
SLIT3,0.028952279463480488,0.011795605210697313,0.10799264541926426,-0.038217933401838614,0.03322306044044993
CCL8,-0.027546273514333915,-0.013611408738142242,-0.03805041748105983,-0.02580648553426601,-0.028888624293545093
S100A4,-0.0675874204346547,0.0440428513887066,-0.0011827048240797384,-0.08413850161865206,0.00836293600436364
TNFSF13B,-0.0005848401998485347,0.041083139462267625,0.0849124500904561,-0.010051045265490607,0.02838847118788533
HSPG2,0.014378509092116321,0.001560880827989529,0.0832979642566777,-0.006910853346150062,-0.00856310072899592
FAM3C,0.014745525626430653,0.01564079544947346,0.05250645172613245,-0.03980613352118394,-0.013477178686019066
FLT3LG,-0.048057436036709165,0.010869606861560927,0.1281079084853824,-0.026052787369321543,0.045412596785257144
A2M,-0.007404351471348078,0.00991049996593875,0.009246408160894936,-0.08256166645407306,0.030584920542919496
VCL,-0.006021159507034391,0.011687778708482473,0.08103947491988223,-0.07256383009575015,-0.007451039896408411
FGF2,-0.025275827203126218,-0.04365276238244286,-0.11296115718777693,0.055240241850962844,0.05045591414847743
AGRP,,,-0.003144536335317136,0.08610535588368558,-0.013201406918807324
CNTN3,0.03932976167684823,0.045786996747209395,,0.0863171341215368,0.02706146207457924
RNASE2,0.0319989276691615,0.025477515736197963,0.04840437530076231,-0.01852000660900147,0.018239930678800337
ADM2,-0.021582420990752242,,,0.10047530831834468,
GAL,-0.026403386562586017,0.0164847136500101,-0.03796564373757677,0.03478308294223831,-0.027307105015308454
CXCL6,-0.01617310001709249,,,,0.021273776623666037
PDGFC,-0.016152571050516654,0.03382073897211308,0.08460416204692746,0.02114967848848182,-0.005150613762262646
COL8A2,0.04910734812395749,0.06699299812206189,0.05021749767990723,-0.023463408221772283,0.005786122806023554
SPON2,0.01809954162509352,0.011729232866481984,0.015191916813022902,-0.07819637047379686,-0.019252394615179778
LCN2,,,,,-0.027796807999882635
SEMA3D,-0.015373458233676286,-0.014744562271676928,,0.12913485969965252,
BMP6,-0.018547685657222264,,,,0.038722297469679964
TIMP2,-0.002228523081603622,0.012094890631998761,-0.03304997540014345,0.066483497999348,-0.09600298351751196
EFNA1,0.0025155904101075723,0.023245566929186157,-0.06809219223130404,0.06939272565866111,0.04045120921565871
S100A12,0.07063362205416797,,,,
TFPI,-0.023319499248279262,0.05621603886102475,-0.17289769450509382,-0.04300934825250506,0.06883407777934661
GPC3,0.04913090538701783,,,0.10206254292945934,0.03488341353624533
NMU,0.050279156411649366,-0.016008537886148543,0.003729090749623914,0.06577077783093192,0.08871005674998717
SCGB3A2,-0.025328239480618214,-0.020330237782385182,,,-0.02391376313773983
LAMB3,0.06603486470786116,-0.0003520893379514167,-0.0532686033085148,-0.10227082330423966,0.007639057883051
LGALS9,0.0022918509076397565,0.04689327224422592,0.00431322820650583,-0.003528348762114693,-0.0012208476499083886
VIM,-0.08280633714485922,0.03265075733543543,-0.061526540014228095,0.12922487229455734,0.000864818856317586
PLAU,0.013098242892873327,0.01376250639175398,0.009264617392044866,0.056966643654606006,-0.002927243702695375
TGFB3,0.01087199963812742,0.035427866925521675,0.0672860613902258,0.019958485007703898,0.03135970907261971
APLN,0.029746900822442864,0.021211624021009304,0.040496386806374594,0.11450339570630735,0.04495807809697799
SHANK2,0.12837811797644016,0.06298835305888414,-0.014070465168512531,,0.06159077472585018
LTF,-0.04922973502569393,0.01861234450882967,0.049364855068533296,-0.050973880314336126,-0.006523894475199128
PYY,,0.015313807295475738,,,0.08801879120119666
PENK,0.07421806443554976,-0.006038840450909666,,,
CTF1,0.0022333630709142857,-0.022229784981520825,0.18326550140033085,-0.07053859047857612,0.05746454732884579
COL3A1,-0.005692270429536874,0.0009637480163325992,0.09309359686393001,-0.010143382485503767,-0.0039397776941101185
S100A10,-0.059093968630031475,0.06487187288861276,-0.055204402964368564,0.12508700062442593,0.018193988636565444
FGF13,0.06415731531298294,0.0016185241426291154,,,0.03639743302573684
SEMA4A,0.061821742477142894,0.05021116432192864,-0.003111821305845136,0.057936758194171385,0.007808765860297111
EFNA4,0.050629820960828076,0.05712617516272024,0.06650650068510365,0.010558040905675057,0.052585548495514604
HSPA8,0.012794539314784626,0.000949439771319188,0.06109533423673491,-0.13808668130186838,0.020657714992966016
NPB,-0.014093592428481783,-0.002581932668517651,0.041565166870141085,-0.021727370757848762,-0.011922022574069447
ULBP1,-0.018210305577735588,-0.013611408413238915,0.06826129050409403,-0.032094280067710666,-0.016129218361146717
SEMA3E,0.009519460124351146,-0.026322726764726134,0.048761314249028076,-0.03613282671223324,0.056613999285007766
FGF3,,,,,0.0660188812389179
ADAM9,-0.04660153539137497,0.037932116679195556,-0.005398474917647896,-0.08631469042318142,0.002195308921196964
ASIP,,-0.0174746581641757,0.0073672168324653425,-0.07126988042331554,0.08663298177673312
IBSP,0.03160107638244578,0.05778210423867247,-0.013288321848406205,-0.11363696811124183,0.0024639186257875774
MMP12,-0.014314481955996767,,,,
FAT4,0.02702228272408667,-0.02594730519498161,-0.03839812770653667,0.03650441659373561,0.03996537937624664
MDK,0.021589862488741892,0.05569933414978461,0.054094161770644175,0.008032028797417667,0.10214073199972526
BMP5,,,,,0.053086529115637625
CAMP,,,,,-0.01622405418545375
HSPA1A,-0.020509458362310787,0.015344433257635893,-0.07187744767433046,-0.03660252206877307,-0.014880937624774888
SOST,-0.022172852435563207,0.06309990100376632,,0.16867260548751548,
SEMA3F,-0.002349231004336443,0.02583282204365595,0.14367134696317949,-0.02388471719905762,0.048400366678380165
ARF6,-0.0342416335804976,-0.011320821218754969,0.01263956650086798,0.03737301188137164,-0.03519172196481971
IL6,-0.028433249966926262,-0.017340900705748445,-0.026668684798012994,0.060420520079741864,0.02909988053413033
CALM1,0.02529956722946857,-0.022876963557908487,-0.054436220053835804,0.0021270474586645893,-0.023365128310865048
VIP,0.12358318856930262,0.02933356954169249,,,
NMB,-0.02900365727573523,0.01871204798716371,0.03235178187302773,0.038371760567350185,0.032569089299403726
CCL26,0.014612158759574776,-0.01925828285848363,0.021253251940768464,-0.06546217829380274,-0.038310472437444024
FBLN1,0.02585534749945589,-0.01729628854601724,0.05927904018726456,-0.004202595099506503,-0.01770382927561633
SAA1,-0.054845704745083844,,0.1759435352578171,-0.04819046900915664,-0.041596439054736506
MICB,-0.005756878246898144,-0.01882708033574592,-0.09197973913471838,0.00043351440625881036,0.06667165362854956
MMP13,-0.0169370000629873,-0.011622142233455751,,0.036927376031581145,
F13A1,-0.04020899068271505,0.07203893678678296,0.004117732755882095,,-0.030386113544468126
CXCL11,-0.0491843225879533,-0.01426931671147368,0.17966559411875674,0.007104040373836111,
COL5A2,0.01797830234727989,0.044989481005154264,-0.012069491440990707,0.059620289931377406,0.008478836184449149
EFNA5,-0.012908503494605525,-0.0049361752098957615,0.02071442381506618,0.015115357363592763,0.005218413106412014
AREG,-0.022360407436978584,,,,0.09025544695041757
EDIL3,0.02969877266825388,-0.04628558406805565,0.07146822096136024,-0.04971236394912186,-0.013668610703406973
CD86,-0.028176233403066533,-0.005793407616034249,-0.027330217725320394,-0.064727383153385,0.030315580868289945
AHSG,,,-0.03890188738359734,,0.18774737860388796
HRAS,-0.011971701810619108,0.017469950783745473,-0.10837534368518453,0.08253822883196157,-0.015943898455562305
C1QTNF5,,,-0.0534870223791769,-0.042870035234718246,-0.033261473106538084
RLN1,0.07602541601486762,,-0.040179796742883245,,-0.0178317153693307
COL4A1,-0.007095963296540056,-0.016378629610379194,0.037270809724485814,-0.04975387523239293,0.04642772416137268
CCL3,-0.011326999978143251,0.06182269493496342,-0.012864651116489025,-0.08240274757272156,0.022009569328992788
BGN,-0.02364658765469799,0.010266719839511423,0.07986359886117855,-0.037308879867153796,-0.0356655753850942
RETN,-0.019877312927421842,,-0.030933024448277696,-0.035269918864661465,-0.03005325603174121
S100A9,-0.04271198469495591,0.05275191913701361,-0.008388149222036831,-0.0014032078100127503,-0.00589047314353968
HCRT,,0.053901206174305376,-0.03441070859083363,-0.020150665995947357,-0.047011604194019146
FADD,-0.026317272110046676,-0.014469182169520102,-0.006772227007086573,0.034872821578429455,0.08827826556771041
ACTR2,0.013067159282065845,0.04419037754677818,0.06376966065418051,-0.033906873065667587,-0.03209707389930012
BMP2,0.08219509490944966,-0.018220620485780895,0.06553838033462225,-0.08840838818325736,0.05622176085323474
PDYN,0.07876011683698962,0.02768726418693131,,,-0.018472296615868244
CD55,-0.008222993518256772,0.03300829589994089,0.010404199710907263,-0.053105747606945204,0.02324674913345097
PDX1,,,,,-0.02701168750690688
CD6,-0.006262399991340232,-0.015356741901165703,-0.0414235345297633,0.028578162311094748,
IL16,-0.05119507165060292,0.05261130462143857,0.039457884202661865,-0.02373124530108367,-0.016404505981762758
LAMA5,0.06171247834038874,0.05968995763364962,-0.012971781504229727,0.060565484539842854,0.026357297336270593
RGMB,0.07027412170185793,0.060667110376215166,0.0015228157386652122,-0.066817737328058,-0.008021672015880776
INSL5,,,,-0.06683796520479225,
IL12A,0.012109378754051657,-0.020904616631909727,0.06774173690164238,0.013638397769223707,-0.003428582728953829
S100A8,-0.05031394954118058,0.03166122393025793,-0.014502464451726316,0.08844656867158013,-0.010202330499869329
TAC3,0.0450838365976653,-0.022230388504769806,,,0.020200214104080533
TAC4,0.03603177882563246,,,-0.03138630790837996,
MFAP5,-0.015577014534947408,,,0.012407867746874166,0.018525764584173265
CXCL16,-0.032071928828422545,0.025007150274646225,-0.11803776063873184,-0.028254989145733416,0.05725697902979756
AGRN,0.044594228319144676,0.002700298919513953,0.05191329362118256,-0.022354753765286582,0.005415439624957584
COL4A6,-0.01987731328068246,-0.012563674875881694,0.0034707052570510286,0.018170154046243142,0.05568754302663537
FST,0.02143497888899448,,0.025552984188169,-0.03469996717523624,-0.04337425970935789
MEGF10,0.04158522234168277,-0.01897616333998299,0.045276853614715375,0.020408668605547034,0.052777293919752916
C1QB,-0.028667105054849016,0.03755779253538732,-0.05068652895176131,-0.14707903187687293,-0.017533458445286046
HLA-B,-0.06470085732156067,0.07789026084491153,-0.028007121698871533,-0.031240425855071495,0.003904340604865637
PDGFA,0.023712455524360788,0.007417533798322452,0.06301415741274055,0.03623880799808684,-0.03323358944836511
LAMA3,-0.02634750859281228,0.018070827413921166,,-0.07113989256454281,0.3008930113770469
DKK1,-0.001691132074016046,,-0.060779564038189716,0.10424336346544827,0.023861858098351726
INHBA,-0.011674755413612648,-0.024596428592805957,0.008014908668415062,-0.0019862979115764148,-0.009437036639522589
IL7,-0.028421828796941422,-0.014899820508250236,,-0.05341469627936062,-0.02678394943140417
FABP5,-0.012944107082023372,0.015279312023249234,0.05403854591314356,-0.04722358414260913,0.04006867611156949
CCL4,0.06041951504423841,-0.004024891035794986,-0.11539363113004397,-0.12139055876491853,0.009389578129164584
FBN1,0.014882845722580775,0.007567511015500013,-0.050926072725164306,0.07991961115289885,0.02374372166909344
TCTN1,0.013488263588144204,-0.015397192377764187,-0.044828468546103575,0.02129192539587022,0.01139393043816384
NCR3LG1,,,,,-0.021137459928388357
BMP7,0.03550767545483513,-0.05398727695826458,0.06179437754763879,0.13007910979179316,-0.03566538556349368
NLGN2,0.004351002375304402,-0.0016646867946039311,0.041396190790601875,-0.06224041907819908,0.030611789550989376
CCL25,-0.03344957575987916,0.0798144397165625,-0.06239537121359791,,0.012790225149052965
NPNT,0.008700321045128504,-0.04663733950669472,0.03190905137890674,0.06446200151241488,0.04592543991946092
KITLG,0.018942344891410234,0.005961230772082919,-0.025239310751560943,-0.06557899938185893,0.02549407307689133
MADCAM1,-0.01456962791594972,-0.021354310187298404,-0.06195018650654966,0.008582529348525691,-0.016482681070097323
F12,0.04874974907148425,0.10486820749117055,-0.009878442179510085,-0.022025289583823483,0.007073646137417607
S100B,0.08493511079845392,-0.04098052787473126,0.12544699373549092,-0.06476616326156501,0.03590689724831915
IL27,-0.02202658263891866,,0.018145368008826497,,-0.019992204201257274
CD99,0.045431622136408736,0.043720180050873726,-0.06417069542349718,-0.04409757470236367,0.05241738894633963
PDGFB,0.028551836308178043,0.003672890276107663,-0.009604799183873882,-0.09186614458238973,0.010317549584175498
CLEC2D,0.01170103047609335,0.013497344784517208,0.0758144164504824,-0.10007150198179551,0.043128692474004686
F8,0.07002872949677871,0.009521334851861525,0.0008218067468125075,0.046267826512255215,0.06753926179421915
C3,-0.03938642752524147,0.012913515005666643,0.010741274627216859,-0.12181993421175248,-0.03281687915476492
DLK2,0.083337075276611,-0.019978608386455817,0.003747243980048323,-0.03209423773825474,-0.01926859768676468
TSLP,0.06813589988603763,0.002076419997751949,0.04191070876363834,,-0.03787067866505115
OSM,0.020501922993221913,0.031302740356792765,0.020954805338855933,-0.002549211313843929,0.04162529963848692
PRND,-0.016173103142506185,,,-0.0413711085430448,
SLPI,-0.05639689689250338,-0.032889579970700376,0.04302840353384897,0.00995866094552316,-0.04610257238620781
AFDN,0.03215492561721036,0.03291115096325608,-0.04020037330190614,0.06977694817252339,0.025897832489086097
KISS1,,0.07481205412216495,0.16056672474476888,,-0.015768406706593494
ULBP2,-0.023029000482823542,-0.02409876682297457,0.020558906397139358,0.021405008429989776,0.09019396299313755
ICAM4,0.03124695186598404,,,0.027770230562016822,-0.013833674795946965
ANGPTL1,0.022154229847199624,0.0158102071708932,,0.004630688193080823,-0.026783945566473184
LTBP1,-0.03312455366015625,0.011742279291000149,0.11040811276724492,1.3401958015228051e-05,0.05002603101890381
NTN4,0.14149552829616263,-0.026686014933632853,0.028409133570813608,-0.0407147271194745,0.03364771895674165
APP,0.059640126684808205,-0.09265361369515461,0.0021593108755017937,0.07082509164095961,-0.02022646038082786
RIMS2,0.005533996237180767,0.01295516002359074,-0.030140420611218445,,-0.023636406668554277
WNT7A,-0.0025905357318990407,0.005783801390438755,-0.08103434806175741,-0.012634832569018902,0.0834749884405129
GAST,,,,,0.036010869409239386
GPI,-0.0017724163120684724,0.013908240122085481,-0.043822053721583085,0.11076700029009748,-0.007889689546606599
IL1B,-0.030013903491826168,0.007515836914139802,-0.06615116953660022,-0.11028288580185602,-0.016814118661790098
SFTPA2,,0.04550687280012624,,,0.04648308866878659
HAS2,-0.05953863604616862,0.021929339422394067,0.03438629429081586,-0.06444856392764539,-0.007871128348171948
IL11,-0.022026588302303085,0.012198604986153395,0.10461409158953335,-0.031135381239726614,-0.023993000348557073
SEMA4B,-0.04019115034229579,0.011303388194620824,-0.05091636867347768,-0.04421651927235146,0.018423259494498922
FGF12,-0.03012330021214774,0.007067181268141968,-0.02960344856281748,0.03344461109245539,0.01447016889000939
CP,-0.04550829194851184,0.0022607469824431924,0.020650097015910484,0.029312199095850856,0.009334940588216342
NLGN3,0.06996043294255642,-0.012867648782834423,0.008856446716615982,-0.019515738891120196,0.01520985275753098
GZMB,-0.030239603154445235,,,,0.0626811340244571
PROC,0.016175913631589035,-0.014594639737243552,0.08277551660613501,-0.0378815458109421,-0.016656806356213683
TNFSF11,-0.014958442491268258,,,,-0.016656799956371517
