,UKF243,UKF248,UKF260,UKF266,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
TNFSF15,0.17662944555942067,,0.020289874517655217,-0.019762008878985,-0.018878718345342126,,-0.04167459650895343,-0.006114442266083398
HMGB1,-0.02518758377428896,0.03414014214689178,-0.027277360093980706,0.041202166672161124,-0.059223235718453116,-0.0184706049279455,-0.017538185431980016,-0.0020397133155102016
ITGB3BP,-0.021843341983623022,-0.004189670122851819,-0.002012199381017606,0.03627219039630726,-0.03022410971088186,0.038893950530241056,-0.007039153602341976,0.035368227367490554
AANAT,-0.03075627139356662,-0.01922518827468672,-0.0165953113921812,,-0.016988585184245803,-0.026356549782376188,0.03313706941552459,0.03988831876015709
RELN,-0.02958724781869767,0.0034536285194534545,0.0037643979431534885,-0.012716418117939273,,,,-0.0007124634893434261
IL15,0.12438783718086291,0.00046284516380758596,0.01536971535175947,-0.014061844155250346,-0.016252747507404033,0.004800704426639724,0.02134039134802417,0.0013759915454271405
UTS2,,,,,-0.014467023637963573,,,
BSG,-0.010904087375674859,-0.0014527227809043371,-0.06279808604040962,0.040012548322039855,0.04082142769042709,0.06093781924128007,0.006791835810508009,0.0721057433347663
ADAMTS3,-0.009521581889926623,-0.009092262853949503,-0.011878388687357175,0.05991952112813636,-0.042303943581832,-0.00027021044488264516,0.03370105192552988,-0.011167042308129597
CD34,-0.020856843571460993,-0.0035519957818253545,0.005758046441200491,0.03643515651933249,0.05676903604226982,-0.05414687390218414,0.0557179108143689,0.01667266503342431
PLAT,0.10969033847622987,0.03799456866572572,0.004760989761357212,-0.006379003319806908,-0.012061714145215478,-0.04168129677607857,0.05603641757510739,-0.01623142289086223
NTF3,,,,,-0.006817251582132821,-0.02796570131958462,,
LTA,,,,,,,0.051433174833223065,
CKLF,0.011686130908467976,-0.021933389708465412,-0.028644124542182584,0.023593490494951058,0.010337603810260556,-0.08452777401504538,-0.016112450082894754,-0.03867336805363727
CD24,-0.014685602882440196,-0.02607172364858383,-0.07785825956707781,0.025108117478153693,-0.015405685688014337,-0.03124704298026982,0.008478063893138113,0.13802407153889543
HSP90AA1,-0.0009149805097597714,-0.05557054366903175,0.06619895901305645,-0.005835218896212334,-0.020404398699014985,0.09181339629817815,-0.04127434098900702,0.0031671480840762796
BMP4,-0.00290464926453104,-0.009265766091247801,-0.03220588253729657,0.019882623052860697,0.017929196339322613,-0.051045038034236094,0.06543648936374664,-0.03192595062089027
SCGB3A1,,0.036955846779524765,-0.019762967183495406,-0.017950192766362616,0.04650969913407546,0.030302082634688816,0.05601344585729301,0.08863895552472448
IGFBP4,0.04781509294845128,-0.0010743557689332187,0.02466230651732363,0.01329687281835405,-0.028772912232091316,-0.038603643300882125,0.09568923183695195,-0.035363953941171374
RSPO4,0.034451350883225894,,-0.022809676702105073,,,,-0.00132061852423718,0.16947871498799855
LEFTY2,0.05182879521260711,0.0230490490435565,0.006654469867983734,0.030114516791930473,-0.016438707627518374,-0.02251961083336394,0.06641656512906248,0.037534267904899894
PF4,,-0.013745786369378664,,,,-0.017951311039168086,-0.022459973959477148,-0.029400284581473396
ANGPTL2,0.01971482330414898,0.012016518929641767,-0.02205575151993732,0.026658112597305765,-0.01457536020851067,-0.023689379782411056,0.057057987784252966,0.02045442151654229
LRIG2,-0.03089423386221899,-0.001759641598876777,-0.020978419486261668,0.03350541937078229,-0.023741779847051996,0.011162684581380162,0.07412032717403075,0.029979529764155997
ICOSLG,0.09249638383561126,0.05838548663737204,0.00673805201465166,0.02528338051494636,0.06820550473413173,-0.017140328680801474,0.07010134169467636,0.038951936616757485
WIF1,-0.001364929598584706,0.0036592477195750294,0.04484951737936877,-0.038138446820256675,,,,0.03196047334025893
NPPC,-0.04278138309216133,-0.022904115140453592,0.10813514871672175,0.013166711263169392,0.0028115413788793744,0.013329765488537376,,0.04712176306025093
LYZ,-0.020489385007407553,-0.0030994327397541794,0.002018504601143743,0.030658743275440364,0.017047398268762903,0.030316246949585225,0.0028690301103613974,0.0030784332432290907
EREG,,,0.06496270930652995,,-0.01520339600278168,0.07583758763726058,0.03088559846216256,-0.0338484368816043
SPTAN1,-0.13046104394603183,-0.0016748238715520321,0.020277465314230057,-0.04823770818671084,-0.06598217493878178,-0.04045021645374903,-0.023961846273327005,-0.04219776540849916
LIPC,0.04202669625234877,-0.016828455524476545,0.02728020332019428,-0.021806314639831,,,-0.013906883165318476,-0.04584798393418263
COL8A1,0.03733300212337886,0.028775693036823223,-0.025733678221325794,0.027109615976154657,0.044995380540287774,0.0023729549857187324,-0.03639478332423382,0.0197280434939307
GSTM2,-0.013869567921880153,-0.01944954446663989,-0.01756518497211753,0.17607037960222632,0.06965312573248318,-0.04726418851410492,-0.006923254132976868,0.011493059584509508
SPX,-0.03298467510369061,0.026528168304891662,0.03462324624375714,-0.05609058449413163,0.0023507169877133647,-0.022288847166340633,-0.015717474382662407,-0.04751616184914051
MFGE8,0.08028173457267856,0.030547408830474215,0.08395616929844202,0.012526016099622651,-0.007439818470271396,-0.021177084396372295,0.04388589868502784,0.059577726618250455
TGFA,0.020634989916086904,-0.02791900640297285,0.04108142201852957,0.01473608965785053,-0.024596361240442146,-0.01861766735195241,-0.013305501325493964,0.012108805145892687
SLIT2,0.015203744377358762,0.03098354985267316,0.01594924816625854,0.02976874892465658,0.042992236325969095,0.013541430513208531,0.058942154444062214,0.019600770417278295
PLTP,-0.009228075847247143,0.015075826569192975,-0.005057473978316824,0.012683874449440162,0.008673029097939546,-0.004665167601205916,-0.05193073888921099,0.042374481357299945
APOD,0.007063529093392837,0.01057939789586588,-0.07118434839481969,-0.06796852497958172,0.014934625647689414,-0.05249162569197001,-0.07874579093898984,-0.10235329600279533
B2M,-0.0114400774880472,0.010956028342048034,0.012684288380297438,-0.029827096522504915,0.02299618092769271,-0.025421462530974596,0.06967655408585234,-0.058668551227677036
OMG,-0.09458327927296659,0.01942058474513335,-0.031810417931368025,0.014543108665199199,0.02143952321173775,-0.026138907365594877,-0.026902934216450212,-0.009153891615398705
CXCL3,0.08042162132043576,0.034750923709353385,0.08906140661230602,,-0.006801843313669205,0.04403374734227219,0.06380267321188722,0.05647347175893492
CXCL10,-0.03455103200339761,0.016158212476354954,0.013658034417932865,-0.019220947922284758,0.13567277498041966,-0.024077912125559223,-0.04530567766589347,-0.06809853994500151
RSPO3,,-0.017999801092195847,0.12670097550928952,0.023977704420410462,0.022444098504398033,-0.0010483363653789528,-0.016006356985539625,-0.04011355203580177
CORT,-0.02350263839090775,-0.03929395572398174,0.056376568992533196,-0.032352022783319376,0.016599360642358417,-0.01878513460728853,,
NCAN,-0.05318596585348567,0.014415958017215905,0.05607937913656182,0.012603071338550327,0.02370893883696174,-0.11533109856545218,-0.01777996754356499,-0.020427350601186677
PRG4,-0.013926473717294772,0.03071223020545049,-0.015811712222226732,,0.02107516764006385,-0.027718615651440275,0.011642272542019471,0.04520857259401252
ZG16B,,-0.01837513888424073,,,,,-0.019958204558730805,-0.025081458035647056
TGM2,0.09098181009022265,-0.009243684616400762,0.09004465380387051,-0.014513424660590808,0.020444629635152256,0.0006700997765030739,0.07320378483073597,0.006043450525873934
VEGFC,0.0017514350151170118,-0.02530246515222105,0.006661690171913233,0.023320182247014567,-0.006983749212891237,-0.02633914977901968,0.029213687501654373,0.09934639732613858
WNT6,0.010510268313038118,-0.021380199200718628,-0.021787017176794193,-0.014423119341658477,0.03160034407602123,0.07110163065694597,0.009996107558613743,-0.025916671131227052
NRG4,-0.0217526694845587,-0.0122046382881055,-0.02252171632284032,-0.017656564354575077,,,-0.016006358779470355,-0.013227511740198651
PMCH,,-0.014066502430963997,,,-0.01968320810838407,-0.026356548847719822,0.03008583150125735,-0.008133812738338827
COL9A1,-0.033887944839907445,0.03040463268446627,-0.00704124899179791,0.03746554326921316,0.015269984749036802,-0.07023886118472117,0.020605875719296875,-0.02144498044473866
GDF11,0.032574748859220626,0.09235812241699609,-0.045010982195596294,0.02509461053917353,-0.04770424505830539,-0.038593006297706865,-0.0016424319333498783,0.05913253661490872
RAET1E,,,,,,,-0.017558861852832085,
IL24,,,,,0.014673418026590508,-0.017665086511430658,,0.051961270044159735
SORBS1,-0.06230876852807894,-0.00392424142825656,0.02277262308941073,0.02384298871962416,0.036313293202210134,0.003375353574222095,-0.036616093979842564,-0.011403339610803372
DLL1,-0.039116418292847045,0.045974074194469805,-0.04980603470755073,0.020918736280965213,0.02488908523574984,-0.0781917468675982,0.037786229040759074,-0.007703108789954499
TLN1,0.01373705861768,-0.04420104709201006,-0.027402597323195606,0.0067709929284973285,-0.033994702819025786,0.014943506287760595,-0.010779159794371138,0.005509311942449665
COL2A1,-0.02226528967085453,0.043604600335229796,-0.014122257679563379,0.19970767631645372,-0.017032340914837643,-0.026519791291148002,-0.023294659413240108,-0.02026031913381718
SHH,,,0.07578624036323635,-0.017055465190595823,0.004923772436640322,0.06614846718747092,0.07272867065430944,0.012035934314748663
PON2,-0.047658647605253346,0.029710177711806215,-0.1025148489727861,-0.018149841909510352,0.02816859143697466,-0.03947769238733016,-0.0656336121267152,0.014305426901752514
ICAM5,0.02320615893020682,-0.035714205828282275,0.04244715519097659,0.04676392046827329,-0.029318799904125014,0.0188276851838689,0.07235535425060333,-0.0281539853516092
HPX,-0.03545603336268144,0.009596364623216062,-0.01176386172308086,0.1898666917760001,0.012403945686332943,0.006861867818061549,0.007363382487506013,0.0544405604535859
SFRP2,-0.028988118817666508,0.00232573608365547,,-0.02222551064001565,-0.02552226972721909,-0.056516615458082724,0.002007169494940942,-0.000910907127671865
CFC1,,,,-0.02437154362669876,,,,-0.034486475626709145
CD70,,0.011197260076531454,,,-0.028506613811133723,0.08866577497543625,0.046993770996772925,0.062094358366500575
HP,-0.06551283682390294,0.029235709486131033,0.05129527751972168,,-0.010985475081988941,-0.09669595869775827,-0.023943762049990627,0.04950621811622294
CXCL2,0.025683270342213387,0.03014665463535427,0.04352406500335183,-0.022291556831703932,0.0011175101262185468,0.046412537579942445,0.03826037325981609,0.0393679689651581
NPPB,,-0.017095073694278554,,,-0.02758939890724458,0.04374131645424963,0.06198080783981403,
CCK,-0.010988160544851244,0.07354977745427753,0.028111935826080608,-0.026327810870023012,0.016785432837116695,-0.03668106102730936,-0.021063342026453085,-0.06945504429387864
SEMA6A,0.001051594953376211,0.04193879863114435,0.0066568701652116756,-0.009057379645996708,-0.049858709909180135,-0.0750098508162452,-0.05948152748838701,0.08232331736944336
IRAK4,0.013496345999964382,0.05668544558048088,0.01010146039742294,0.014966323362861033,-0.009404756725299855,0.019102099533765876,0.08045206646636574,0.031384855283529155
GSTP1,-0.029464369647378384,-0.035805885324428445,-0.005075222617439789,0.0031289331987690273,-0.01850232925957605,-0.023979265753217415,0.03308128760596469,0.0215251827206294
VCAM1,0.005285704854062208,-0.03578077604431825,-0.02367941857617299,0.006526105431921227,-0.007957096481366955,0.00750178011245904,0.06422143389964313,0.05807499719272325
NXPH3,0.09955528954500407,-0.02354129507668917,0.009002774954657707,0.06599875335233223,-0.007247964328746622,-0.06725834752873909,-0.013779666069626401,-0.04984115116926663
MTMR4,0.0045145424469017915,0.06549394022793857,0.0036121542700192234,0.010708813088040035,-0.0014057347754070856,-0.01772355519601174,0.05355616561142694,0.09525757168341673
LAMC2,-0.01986446660287931,-0.013417845335007228,,-0.019762006936706857,0.006338589269037383,-0.023199215317668057,-0.03093583238120328,-0.037531184828075576
IL10,0.08094630790523133,-0.02835043234018652,0.025265216144989753,,0.07253678164639965,-0.05414387256720763,0.04845027660268947,-0.013867187623104559
SEMA4D,-0.01936821439635692,0.05328468187854037,-0.018202155094968246,-0.007042397246206532,0.0012673508544499615,-0.08156119552017808,0.01625271852075829,-0.02288463587613564
TRH,0.028199922186619725,0.012820512669852844,-0.013897372255764132,0.02846521270388974,-0.03973789246100247,-0.039728649830437196,-0.01818615740698907,0.09839797390222144
SEMA6D,-0.05148034194922721,0.043570368350380174,0.05957391469020775,0.022163797199806236,-0.02113247361435825,0.02924983996692981,-0.01814535412374129,0.06487247176255319
CEL,,,0.0008778893114537302,,-0.022223537525255813,-0.028840596177904063,-0.05204214750704139,0.04828039144813279
PDCD1LG2,0.10085019136328785,-0.018912466041569355,0.020014431910988836,-0.013877882565729381,0.028592698865095106,-0.014900025857917849,-0.0018671949121645119,0.0018346611232564957
SPINT1,-0.011824591599684017,-0.014098365695812347,0.05470102255249232,-0.017950198251049362,0.03944456468448332,0.002760968382242902,-0.026041475852853345,-0.04677275577144181
CTHRC1,0.11298403527136787,0.015370696582446166,-0.025959079419456285,0.041111463967678945,0.028014517476805414,-0.026365513590260056,0.11395080065798148,-0.03751646279199556
PODXL,0.037095435030760154,-0.009947539560649282,-0.03154852190658384,0.019272117517862397,-0.01739737053061516,-0.09302039202363817,0.06429032364948899,0.009785621620839933
JAM3,0.015414382419390828,0.026094819330704944,0.004525818419326733,0.02619964639503967,-0.059983672277211936,-0.005968804315944772,0.011730020390782452,0.02847895838594551
TGFB2,-0.02612998561087843,0.05136704794873616,0.015797225195600277,-0.032623384630479264,-0.0672853463320089,-0.03382925281261591,-0.034359101451561944,0.013116986939570127
COL18A1,0.04627852203420904,0.010412997059844704,-0.016226520083444697,0.051417908763747716,-0.017040580321185647,0.044556277918960184,0.0861382979736386,-0.07060707009637474
NODAL,,-0.027569914675422615,-0.010473604100877434,-0.008751662462581595,-0.0023041252421705937,-0.021820543075822534,0.041385968850674644,0.01457649158708534
INHBB,-0.042301155535965515,-0.032049004053353945,0.03484045506351614,0.007652543413995106,-0.01528285627841726,0.042448971697666746,0.00284190157278479,0.059271993858289684
LCN1,,-0.01341784835407706,,,-0.023334766184295662,-0.020606742996183824,0.15956471494783933,-0.026324924072752717
ARF4,-0.04078834141864376,-0.04318486745159047,-0.017275069897108905,0.028416113178329573,0.03435075062116582,-0.05488251030956272,0.0896692756155421,0.015068189702334134
CXCL14,-0.00018071008984845747,0.0394933966654397,0.07363534313599115,-0.008129413521944247,-0.015563956076999085,0.04873297759657264,-0.03534928010858492,0.027083806878572224
LIF,0.03539354210846309,-0.012355128998929788,0.08726903083332335,-0.017508065630740487,0.018871436296957412,0.03899971589948856,0.07960913094094726,0.049801720655300814
IL17B,-0.023743187143332505,,,,-0.020306183318251295,0.01722603798334658,-0.0026080156821796457,-0.029763945762688173
MMP1,,-0.018498719668731307,0.03875739358557227,,0.024286993162407296,0.14873670702204356,0.07346117994481455,0.01932739142043773
MATN1,0.10451722602200195,-0.01761724345198148,,-0.016902125078407527,-0.02936187621284591,0.054528671192225965,0.014841266365068505,-0.02712418264964027
ADAM28,0.045598722347186,-0.005798847515782172,0.0045005573399342115,0.030530580663596294,0.0520852287498246,-0.023407725464577214,-0.006295976685037654,0.05813681724231453
TCN2,0.006836439122725475,-0.016229635724679087,0.07620100100667783,0.020918207778005862,0.007175249993400546,-0.03268035654796002,0.02140928064434334,-0.032789463147151206
THPO,,0.00792965160601416,,-0.024035558840197587,,,-0.023943769338991002,0.05792356161737768
CUBN,0.04312213672713284,0.04474469356628949,0.05896983084287481,-0.030068392191056614,-0.05290372457026565,-0.04780599174686704,0.008375510796225758,0.008546889880769343
TIMP3,0.0012253517286045202,-0.03701017648113371,-0.0012878340022971031,-0.049917674936653215,-0.020697366064801312,0.1093883045747862,0.02109064841076056,0.003359338356703798
PIGF,0.06892230220094082,0.009681059022108179,-0.03511801276892726,0.03313487460638039,0.01806894021477835,-0.05925405535203991,-0.026443116770436138,0.05536474426733592
CRH,,-0.0157206068557999,0.06251403450682748,-0.014243560907895001,-0.03967223895378891,0.003905404439536114,0.0027726820280836967,0.06341850954463317
BDNF,-0.03388792050909097,0.03840882402061472,-0.03078876002983498,0.04052704068860127,0.04895857200335002,-0.037419937500092496,-0.009630680192926807,0.0429253903021651
CCL5,0.02992674153198947,0.017052638365961666,0.04873215936538074,0.049655709748031025,-0.026383896973929954,0.036315086266004826,0.03216061105919597,-0.07034931852109345
GAD1,-0.025819631497888764,-0.03642975589689115,0.07257710804925725,-0.01897598684190023,0.03813218685951996,0.014847015477704582,-0.012084595229412146,0.03518670453781963
COL14A1,-0.012075343402048792,-0.03179476549158974,-0.023975152626007374,-0.022050098156973785,0.037293134287835185,-0.026106446485719505,0.0011962221914514305,-0.020050412540295638
HLA-A,-0.06249020818033955,-0.025515312357434615,0.017556457168037633,-0.024055816989205413,0.004228018273468935,0.08728259462455619,0.08089276258125132,0.06656341989749363
CD5L,,-0.01572060503704543,,,,,,
FGF18,,-0.01422430615311861,0.057089377167030206,-0.01976200405797423,-0.024006772671133898,-0.03216720067763907,-0.018186158866050208,0.08626719060293803
ADM,0.031054135476405918,-0.0474721902289231,0.007908404156233131,0.09431585797295543,0.010570780620556637,0.14350003426386582,0.04540256964704553,0.08768310532911736
CCL15,,-0.0005532122875377803,,,,,-0.01577285417267477,
GNAI2,-0.017869630045856094,0.030560675240763727,0.008936408579367911,0.017614942791752273,-0.07514354410710564,0.028948906334837512,-0.03629541887902,0.013280529735820674
HDC,,,,,,,-0.03520387043017533,0.010108448453198369
COL11A1,,-0.033225848781129434,-0.06338199939647933,0.0640731273545652,0.0068776615211632985,-0.003231170885530284,-0.005517972127318366,0.08437657157199774
NUCB2,0.023204541721098565,-0.03785914057454632,-0.013567841295084199,0.0028920037143818685,-0.028818137523168787,0.015823429187944653,0.028955598635973887,0.06677289545658795
FGF16,,,,,,,,0.009863853569604751
CXCL1,0.07329173390092975,0.00629922567101161,0.0545525991747915,,0.020455826598689383,0.057181064033151666,0.03100986897409831,-0.030272637035779534
VCAN,-0.02755494255770253,-0.049863471347011475,-0.05227538211183291,0.008386048130329657,0.007759714071515497,-0.06562839381052128,-0.031635193074909626,0.019631495035267035
MMP7,0.021337178600134437,0.02409655845470901,,-0.017508060716313237,0.03209839326052263,0.029142478138890895,0.039424508194811095,0.0784338284509283
PTPN6,0.06408311912642631,-0.03831029106973257,0.012098211015999382,0.03745211675760932,0.016145981252229213,-0.04982028466666964,0.011653621724140827,0.0010574319431021339
PTGS2,0.05520594233604699,-0.007247387442266834,0.030747239914809477,0.029125477161741565,0.03144476265151939,0.07773417654221104,0.058886610381614066,0.00894782654028041
XCL1,,0.04291773260358599,-0.014777319754012608,,,,,-0.048272376004204656
CD58,0.023434084434656863,-0.0013859732070247424,0.016997985426237316,0.044147636279341304,-0.013814582838303089,-0.019889136867611214,0.03851161014560746,-0.027892360243138514
TNFSF14,-0.0023566407990238047,0.06142644462375457,-0.022760995951475817,,-0.019204155449162874,0.0014407653811518537,0.007112710622097061,0.027754178764545695
CNTN4,-0.030947517194926073,-0.03051736159538678,0.08613391329846676,-0.03839631623699588,-0.02725192753891212,0.010059118084621718,-0.010769806951378622,-0.04939327342837413
INSL3,,-0.015432186919525494,,,-0.021357415972844726,-0.020355893879705805,-0.002937811867429648,
BTLA,,,-0.015405847779059342,,,,-0.02088284690951965,
MFNG,-0.010602267245198388,0.012834233003897362,-0.02885903533480616,-0.003809448813423258,-0.02193116176710861,-0.07282446194022876,0.0011781716880064812,-0.04135503765431922
ICAM1,0.03943089622463051,0.002183855823612152,0.029752369906253368,-0.05013013246903188,0.04179000659206565,0.024286682155351288,0.017106613833663433,0.08742328967998579
PROS1,0.029661766586916397,0.013656049457645529,0.01316662532122828,-0.011302129355871922,0.011237718821088065,0.027178767319734495,-0.012953085853053823,0.10559456470416476
CLCF1,0.025024290790112428,0.02882043176329197,0.05876494653691342,-0.016275490798011025,-0.01032812643530427,-0.014203275670577139,0.05596503215794,0.06783374655727907
PSAP,-0.022597525654612788,0.019536954337663545,0.04386670622199608,-0.03405422417683593,0.008802383376726916,0.05719048930361993,0.017576274353282025,0.029232414243096045
EFEMP1,0.0008114971954198556,0.025616585616765226,-0.04105101640319668,-0.021709801445081136,-0.0359966057326835,-0.050175203892216504,-0.011060553519639449,0.08062091719030431
C1QTNF1,0.03531433455988778,-0.0343038837445136,-0.07503629041617656,-0.02610722630098789,-0.012424870658903697,0.045329555687714095,-0.017522312192462475,0.10543214060160952
ALB,-0.026478325298457953,-0.023858563679342085,0.029339172096276952,0.07076218188668515,0.05551644413049403,-0.046668572432486836,0.044206457487250106,0.06777743875679691
CCL13,,,,,-0.014255839791687534,,,
EFNA3,-0.035400370889766,-0.01610894914301495,0.04084694289963357,-0.009276409289761898,0.05389781397719787,0.05246722222064273,0.018834088208426643,0.06101255836567055
DRAXIN,-0.047826332834021386,-0.010327320625668518,0.06612571705555657,0.04434343941847186,-0.00733089345648994,-0.05344103518728092,0.041925012012670695,-0.028672485842393344
RAET1L,,-0.012021823485965605,,,,-0.0013076135399243977,,
NPTX2,-0.014453984456255132,0.01354715883853908,0.04485496609700935,0.02297382712519983,-0.018576814631384327,-0.0584996995007518,0.0037040265822141064,0.010139456347283183
FGF11,-0.03278562071961364,-0.007964237394722974,-0.011517227464559382,0.03641235649488938,0.013879458889958084,0.05870780390107632,0.04747940660599378,0.0334432828613178
CD59,-0.037901053290546854,0.019353806444079445,0.01900200278471426,0.003100717615842068,-0.021323069286111482,-0.05971025723315234,0.05333627416967768,-0.04261061912795394
COL9A2,0.01124109229080113,-0.03810742432739259,-0.055557105319979226,0.022203220465957407,0.02566291665973785,-0.06035039609402701,-0.01734916230245583,-0.023907958243780177
DLL3,-0.05029423498243051,-0.014806322397923361,0.042209915050809454,0.03285433325150931,-0.009015602298496083,-0.07833322008523691,-0.0497263966809085,-0.005810904045227603
FGF5,,,,,,,0.020364066411642692,0.13648649909807742
LIN7C,0.041379588967827105,0.014245258697618937,0.032090744712059374,-0.056059697757365766,0.03978952305727673,0.0010651139542731333,-0.0059052127316974855,0.05329179864933106
GDF7,-0.018707431350460765,0.007666335875933654,,0.03807971436750812,,-0.017665092108087747,0.06208006878672054,0.04727358976865901
PSPN,0.0023191342938091177,0.013795003591937123,0.0342264506128582,0.10045043291458518,-0.004316994161747003,-0.030613798705242723,0.08710534694536833,0.03064681088162839
ANGPT1,0.0001432538293845287,0.04182160707418488,0.11042188219993763,0.02243051404103583,-0.019012423565371844,0.038851025216968794,-0.014364061341196926,-0.060330216424659036
PNOC,-0.035626938360794454,0.021969432291773557,0.06549700563447489,-0.0028676411491107175,,-0.01878513665105393,0.014475587927961222,0.052055252840127623
