,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,-0.0015921700735833765,,,,,,,,,,,-0.011251170406416617,,-0.020413415773479705,
BMP1,-0.006396603453837952,-0.040603082868414644,0.0908102758603585,-0.014330971667943553,0.0351801967069255,-0.01085936655224698,0.02303005228668004,0.11687361117332319,0.0333431208388868,-0.028327566289409727,-0.00032670941223386006,0.006844014383482421,0.05106499622894135,-0.01463606199334936,0.0405785979593343,0.030595714299298898,-0.04885106129737087,-0.04674170116706445,0.13780503742256098,0.015921396119522282,0.032812177407848295,0.05785471146962085
NDP,-0.06049797350782305,-0.0023033920538977726,-0.009088542303401531,0.03658334306291579,0.043937239628213595,-0.03931141673994673,-0.030471088681693986,0.039215551209297234,0.028100742677530644,0.02372548608744324,0.0031056499205473886,0.05508709506711155,0.028659563455747307,0.023315768273116468,0.01579699093801644,0.0216388902517583,0.0559474019641446,-0.03487276727614446,0.0477093895541196,0.01780224768088015,0.042309170744609,-0.0507625193865499
TNFSF18,0.05857303148459328,0.04595135162189318,-0.020172947580750257,0.050484118106172385,,,-0.013463321033505076,0.07413079010581244,-0.015882540913110442,,,,-0.03337601094063138,,0.05927197026042445,,,,0.040161566266806184,,0.057857751838372426,-0.02660372181008255
RTN4,0.0578445042120235,0.0082664534141387,0.06594471385372108,-0.045316113639694657,0.013980921149646977,-0.031488295682748337,-0.06672621356863263,-0.13752741395778365,-0.025574357068487912,0.03534686259721853,-0.049303630690756474,0.018926803783335666,-0.03369144948807458,0.014984160201082182,0.14374555687726936,-0.036167856376022656,-0.01911760406641035,-0.038630188365519964,-0.0931440268749045,0.011510063554082593,0.07509737602313078,-0.0532700148999224
HEBP1,-0.003312207682338091,0.0016630075847157073,0.05265665831453358,0.03334271138309975,0.021090412267302558,0.02159935269930337,0.012635610092984782,0.03762091566660975,0.009254658290089507,-0.03082519655747764,0.015155830493722676,0.012048640605278374,-0.03182227016207977,0.061013351383123145,0.08930774476345708,0.05614611695142904,0.009532416385937716,-0.027447172024692615,0.08273136278798707,0.030758989740420413,0.00415996190684612,-0.036807740640690055
WNT7B,-0.027259976722275567,-0.01657846178917584,0.0053291490754835864,-0.016376400151052517,-0.021871484696341578,-0.033907783662955895,-0.00010859495102921454,-0.05323137712590432,-0.006779765752080923,0.03503810059231393,,0.014834477756981082,0.04977608338703104,0.08161988774967012,,0.08312640352977153,0.008041176691001907,-0.034667902848370555,-0.004361929371495098,-0.03298764524225085,0.05152963350814044,-0.00972333458010257
PTMA,0.03237417919905564,0.058692282521289045,0.04614058803900192,0.028798825723252118,-0.0041964004172847765,0.0014000889911123476,0.05890240489899254,-0.03186546948642958,-0.04330026911218135,-0.007918509921622385,0.02665402792401793,-0.04243379812325142,0.053363203291616944,-0.018851255941728564,-0.05585610824174085,-0.09070190787697839,0.02413088753309018,-0.027981858172114803,-0.1048545257663686,0.11358889029113518,0.02689633331691081,0.11516923259648154
FASLG,0.023799098116596088,,,,,,,,,,,,,,,,,,,,-0.01986914252799181,
CEACAM1,0.010149035285326503,,0.12764493776119365,-0.012567902141788654,-0.0019056042121268634,-0.01841754515516278,,0.052507847094003274,0.009259508905356175,,,,,-0.06606545038647099,0.009815161458104836,0.04207927183044545,0.054309078980367756,-0.024822802417320166,-0.043138862500805814,0.012799737286647309,0.06537550542583978,
PDAP1,-0.035101821728574636,-0.07022508924843496,0.00807401120783095,0.012478968688637607,-0.010324455977128891,-0.0693354240258382,0.01499666061881658,0.10263272388481905,0.005663011760883873,0.055094388379356034,0.021173245702680917,0.022464971290136068,-0.028056715113467263,0.05500438123417029,-0.05196403937042109,0.0877916796060826,-0.0381750800766402,0.02807142810356601,0.01882457874746618,0.005496517187803001,-0.0076239011734556,0.028216487842221215
QDPR,0.08761188809321135,0.015259841174892014,-0.07093846555047803,-0.011219119444145768,0.002651643873084222,0.030462922874218666,-0.016101274212672562,-0.09588115446382212,-0.00015215411751859993,-0.01895429997975733,-0.04312410594642076,0.00784756824886795,-0.016126791896687333,0.020118822313510594,0.0006910504518062046,-0.10935230790813179,0.07814669941833406,0.01744279292042675,-0.09133031886264108,0.00712765508464487,0.09079231747570699,-0.03861172720484854
POMC,-0.0030203804079381915,-0.01196398034676456,0.026366169405972525,0.007387671984995396,-0.0250694468768633,0.030830613167967893,-0.024163654312087997,0.03507567666270122,-0.018428844513822987,-0.01814081067233366,-0.04658550515008383,0.03587958868523716,0.03571401138985731,0.12297000295946615,-0.016967476356869994,0.02892914156105386,-0.03147752558574277,0.033384222852577014,-0.0005842424898020224,-0.035816329363246274,0.041844174762109665,0.07668341347972417
CCL18,,-0.040538297811941966,-0.042631223416953724,,,,,,,,0.026890459713968716,0.031241384508741782,,-0.034785908847370435,,-0.03376322482031689,-0.057607577832188984,0.01634909892440123,,-0.02226763896402359,,
CCL17,,,,,-0.021004405153548154,,,,0.023253542020746726,0.05195575090155345,,,,,,,-0.0223333672902442,-0.03583327365088505,-0.03838194661067055,,0.02813803327714913,
VEGFD,,-0.045674812907659845,-0.0014168675493773624,-0.018000998327872133,-0.010709106105841568,0.06605638034764252,,-0.010645406831160088,-0.021104409977600765,-0.014824719882362471,-0.031850985853434266,-0.016993076923353966,,0.12595713386717972,-0.053134427569909236,,,0.09103804364254474,-0.04048110711258172,,,
