,MGH258,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF313,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NGF,,-0.02450065639751772,-0.0034724086786394903,0.02441776817941257,-0.02262031268133469,,,-0.014377557448127005,,-0.02611588149085963,-0.037091983638623184,0.1057601512906126,-0.014229088303834524,,0.03319563036484799,,0.011829317291325454,0.04526655065967517,
TNFSF15,,-0.011001193114708601,,0.02714111585137805,-0.015690525376745847,,,0.0026834386561342886,,-0.055151829625205935,0.000703712536597408,0.03380159862728376,,,0.002968357837125715,,0.089481417987504,-0.03775638977140769,
HMGB1,0.030368348602798637,0.07399915672173045,-0.03299114958744437,0.012021596646394133,-0.026020073564359,0.06889010810123627,0.010409460025386728,-0.020790455635381785,-0.023000506246325613,-0.11869066034336885,0.004163938348928691,0.009379533094094951,0.008503521889748532,-0.025753354090612343,-0.06420328461583655,0.08147043834063432,-0.03148485228425862,-0.022315518011331748,0.06114790039713724
ITGB3BP,-0.0055688900015127205,-0.008805267489494083,-0.022215547807116317,0.012841776056263922,-0.0027684286399350944,0.08343539850599148,0.036763444022422084,0.01703047624015035,-0.05806417765983196,0.013885178873947237,-0.02934640341777918,0.0007834555758731838,0.04395638667025124,0.021934343038973115,0.040670372498649694,0.08067730839254887,-0.011336268434648897,-0.023161828355101857,-0.07835584017878601
AANAT,,-0.043913552557699846,-0.0241320295059025,-0.027735934313683416,-0.014138101748171043,-0.013482978642903693,0.10666150083992085,,-0.05118091439321651,,-0.02599677959339653,-0.024753035458813168,-0.019409393878321773,-0.035269566493383434,,,-0.02966046951851583,-0.020830441301920605,
RELN,-0.017453374566436367,0.08439272613144362,0.009402960867707887,0.03311928479223459,-0.033116646668363815,-0.0395632897582813,0.002599332005865064,,,0.02260868112919286,,,,-0.0378295192471071,0.012666101026677938,0.01235373188692079,,0.04668479060413192,0.004867981429897371
IL15,0.04325681819156724,0.08746070333475763,-0.022125147917024753,0.021865281494037655,0.01790605601472955,-0.024354835975016725,-0.020384207901089746,0.06405897682377147,0.05575915085973216,-0.002732104458353063,0.03745894054444987,0.022070776113146704,0.025345240018110917,0.01420978652452583,0.0698114629730711,-0.04356262231912335,0.0699481734521584,0.01827337191253639,
UTS2,,,,,,-0.02765650469377056,,,-0.014662255183845747,,,-0.021079021308147757,,,,,,,
BSG,-0.006329791796925407,-0.03861207343566993,-0.01845768995244237,-0.04451541445613561,0.06827390281538465,-0.04890582149211809,0.0005600432098943365,-0.03270290751686918,0.008301418909434212,-0.004452757267687415,0.03299310128771425,-0.027445109732675495,-0.020971529838859745,0.010965529841648924,0.03583252075583855,0.051697241874025246,-0.053648196217475325,0.09888807356858824,0.10613293813381389
ADAMTS3,-0.029682398167727952,-0.031127134638681397,0.07756752541786371,-0.039533943446022714,-0.04367381702574265,-0.024616210832889684,0.016756449680584727,0.029964380936331626,0.014742341113147362,,-0.031128496981223976,-0.03980811667620748,-0.02093686517255428,0.02924413959352106,0.05327151523618577,-0.02976065855540122,-0.005416978674232344,0.0018423380743480785,
CD34,0.040223068020538405,0.006117308722717391,0.012242011447207178,0.004839158345167216,0.006922644402401292,0.03613430677223205,0.044698207443887826,-0.03136563825920507,0.0939457775566151,-0.10213253401521022,0.014251904878375118,0.003003216432401903,0.04337988574881348,0.049885240355598166,-0.09379286870946593,0.11072324171506395,0.03512514592473272,-0.02758891739844798,0.030367605950331632
CCL23,,,,,,0.03474048723507841,,,,,,,,,,,,,
PLAT,0.0034980501821620744,0.09302783365237888,0.0034055424104280315,-0.003995742514135534,0.0006810305579299659,0.05616746683007238,-0.011056101050848843,0.04392238306942377,0.048147737953699976,-0.025843469374963672,0.02854138027218683,0.04075846152895716,0.03579976232096274,-0.02732217846357893,-0.022272831551125517,0.1307517855884053,0.14327604362859667,0.027101533005046315,-0.05943734325232694
NTF3,,,,,,,,-0.02016637391165652,,,,0.058025580741241034,0.05695879445166842,,-0.002195714218438962,,,,
LTA,,,,-0.031870135707874586,,,0.04700330392497701,,,,,,,,,,0.0040828266489671165,,
CKLF,-0.020959936595201595,0.023329822874979204,-0.008595716233949594,0.04829282666838367,-0.032389350092648955,0.08625453370076183,0.07189168458056029,0.09371688078573188,-0.015457295393027884,-0.07841953177052921,0.08483617199199303,-0.02963452422038352,0.015700639344393242,0.006046782237722695,-0.04293496861058367,-0.01131554945617649,-0.02299533731324192,0.12307625565559471,-0.07591007024339286
APELA,,,,,,,,-0.03405893139854945,,,,,,,,,,,
CD24,-0.020546674539331518,-0.09348334174771891,0.0013001213708370267,-0.02544766657406319,-0.015209676335019804,-0.042988850307023485,0.02946057850340178,0.08368015253128999,-0.0468919740141272,-0.026185700802634715,-0.004821050512637605,0.026450420487308467,-0.003181751663399401,-0.049312572664542885,0.016862618656788925,0.0012588289674089648,-0.021797759504519468,-0.07680983563618124,-0.08261620626247253
HSP90AA1,0.028288172274704107,0.10422861089067827,0.01428028083476903,-0.009749674337014071,-0.0023599880637394915,-0.010325294871768283,-0.0175215716335069,0.08250446090639575,0.04200255895061333,-0.1184781017700248,-0.04603940406233127,0.023886098071035654,-0.05284543279797809,0.07557075063315986,0.055540047175688875,0.0589841261914754,-0.043106070694326246,-0.10336321179225384,-0.007191144242510539
BMP4,-0.021666443673322072,-0.009172313713957214,0.04287696814543014,0.024721685761881548,0.014601604184081303,0.022153344400270867,-0.02220751276016956,0.07353567944152882,0.16428031070221452,0.02614779267256034,0.03427819500803861,0.016502924321064313,0.0922177610177323,0.021593077412384663,-0.00040357321441949204,,0.07742084629465398,0.02403875593347645,
SCGB3A1,,,-0.016633051436823542,,0.13948181991239325,,,-0.01693079682815211,0.0888414754041033,0.01935443950618439,,0.0019736073091466085,0.0012928793751623689,,0.07679947580258227,,0.0076550320320088764,-0.030050645147931897,
IGFBP4,0.045434333667345686,0.046782593272219654,0.014092162028185808,0.0539030099965942,-0.010584258783287571,0.030068085906381277,0.042498301906404426,-0.01775817070345645,0.09403142328563238,-0.07946708727166489,-0.01177052800281625,0.01868470885873949,-0.011951081710405789,-0.02326175678803547,0.06265664968384188,0.021895657767445353,0.08963097889705784,-0.01356609893878854,-0.04392129711933419
RSPO4,,-0.029930063689351527,,0.002489423496623675,-0.01943232774825699,,-0.02023609660830235,,,0.03727491806837011,,,,,-0.0065744540151105434,,0.02105034274672164,0.12612727635500182,
LEFTY2,0.002115816781174314,0.04585739281098872,0.04594713430263202,-0.011776800313156914,-0.002915674111052207,0.02220809826920199,-0.0025363404515632835,-0.020890267420365878,0.040342401560868664,,-0.03322168109763356,-0.02395184227456251,0.031766584708815285,0.019239255935492548,-0.013767277717546125,0.24583313661836348,0.004752569037652517,-0.040944874809942765,
PF4,,,-0.017254120870401915,-0.03626566358517648,,,,,,,,,0.017204850850705746,,,,-0.03991851279444485,-0.02057592713433152,
ANGPTL2,0.02861218073956893,-0.024020446427444206,0.034869743352077306,-0.003189167414841753,-0.029513826005868677,0.007139469138211388,0.02006327696653696,0.0600704347840873,0.014950222102664215,-0.08843805172153174,0.05505899148258594,-0.012240916729025197,0.061412826029079735,0.0448158113472749,-0.04981489330665555,0.014881491094300318,0.07768283968338761,0.020927470356824233,0.01382708005998589
LRIG2,-0.05641555874727837,-0.009739103766156556,0.030808726527894063,-0.002262149487777454,-0.030247030848646564,-0.05728183938255333,-0.012793353776097588,0.06985325606847996,0.010119720136344976,0.018692482410740573,0.03151109961599819,-0.011346037797992082,0.002027965546016379,-0.03208657708783706,-0.016501111649970018,-0.002763017752411784,0.0017026770289552393,0.04351721422883359,-0.04776298209926973
ICOSLG,-0.0015485935681134005,-0.007459094359191132,0.029935993509282877,0.05335881349998268,-0.047369210881259304,-0.044150172065769905,-0.033970124728223375,-0.030149681368413433,0.038497131216753994,0.04984111865022818,-0.051895551944131965,0.0012219592339246536,0.031237293504319988,-0.0037572273326051033,0.018215689569900155,-0.011021255169238629,0.03737920227049355,-0.019130413527146138,0.005958547031818283
WIF1,,0.0724820473790494,-0.031045989932800316,,-0.0012094299491848457,-0.0709815146589619,-0.015615716446866145,,,,,,,,-0.02386633323287837,0.0019159319219553218,,0.029232287931682557,0.042540012396043755
NPPC,0.027160905843372662,-0.05042895356305537,-0.03830790152506926,0.002177764600634291,0.0505203941836509,-0.03630238645364482,-0.030461301100776737,,-0.052894292551785224,0.042835647363644286,0.05942457013947163,-0.031829681741807045,0.03871949140196315,0.0260765697576474,0.04336564759919628,0.044329337058554664,,0.033531044475208674,-0.01522352392107574
LYZ,0.08978359158545333,0.05640420081195644,-0.027993590712011584,0.022803642010876382,-0.04640500995350667,0.0715580390348182,0.04143590888871522,0.07806551496806557,0.013754266358840677,-0.10773235395808206,0.02496497067689638,0.04141294978012258,0.023579968718717696,0.04958038616675519,0.04020383621620087,-0.023787169542173716,0.05024364230421911,-0.07788965779167954,-0.11282112665227656
EREG,,,,,-0.0273458958403619,,,0.056180424284161694,,,,0.057797829350712586,0.015492504480139016,,0.14606395814610995,,-0.01423900172942039,-0.02368898739591746,
SPTAN1,-0.051989166075979046,0.033317901611433755,-0.005206455975706536,0.018615011147914928,-0.002036238078121537,-0.08258167655641609,0.009921356369291243,0.0007592058822044834,-0.04588639351861799,-0.07053892825459551,0.009133848174578114,-0.0216620042630399,-0.012394469396010474,-0.04623807643520979,-0.03678544891966948,-0.004573936903776781,0.005103671982296999,0.0006503630948354687,0.05999208351262691
PTH2,,,,,,,,,,,,,,,0.051979433568093356,,,,
LIPC,-0.009273564048260468,-0.025395146476348097,0.04408638417556151,0.030643785918266865,-0.018813691638484814,-0.024328071672381147,-0.02310981691520231,0.02236839971354805,0.0807433168885188,-0.04554972401917606,0.019315254012224538,,,0.04511283520731365,,,0.05061120022465447,0.09140071766206104,
COL8A1,-0.009885507319819428,-0.06318981403055438,0.02863258372683354,-0.05989483180335498,0.004266613870846408,0.016758363211029956,-0.010649635433812267,-0.022408764416731695,-0.04417906014091175,0.0071930107232713566,-0.0100872773351583,0.007462743076548256,0.030907587575608086,0.05175654759190899,0.042534270089339264,0.01269777382385536,0.053548031467709284,0.027960957589211213,
GSTM2,-0.02520278586277222,-0.009158111905017073,0.0030519173207994564,0.002776364843986751,-0.03809487854707255,-0.0246797173751436,-0.002868110810859568,-0.010925254957715402,-0.05394485702803939,-0.042778632376938665,0.01719250452160142,0.013527806013263111,0.05342746901640576,0.030187271967839827,0.047696601876453276,-0.005739793547686554,-0.015644111243475416,-0.028343064711541358,
IL4,,,,,,,,,0.02495269655816867,,,,,,,,,,
SPX,-0.035261520891203074,0.05972307799259289,-0.03416405190739133,-0.0243112108878369,0.014825961077516341,-0.04728604025610742,-0.012703430816545135,,,,0.09441139567844367,-0.02844825938696639,-0.016413871212934576,-0.010432411189834618,-0.039386639219010935,0.09218050092532526,-0.028756526490398438,-0.023916033979554444,-0.026433978540147184
MFGE8,0.05053439493414093,-0.0580607926478271,0.02976140095321829,0.04506170623122366,0.027626226284522232,0.05282459765321136,0.033302393723010235,-0.05927520900675871,0.16215746534418615,-0.07306482426010674,-0.025035613576784802,0.0009396363223686061,0.01152833773626699,0.03242452593128336,-0.06495866224558543,0.13446393376145396,0.036331947966750544,0.02812364601129792,-0.02393045824502517
TGFA,0.027718859123982288,-0.047677962576636514,0.009521844055663373,-0.020150628717090845,0.004044518501217537,0.06056500067867539,-0.0007138075587972836,0.014802657162405695,0.04788591577210029,0.04262127030451863,0.07986740457323462,0.014629834921282954,0.0033766801368616092,0.046228859683014614,0.02762995231867772,-0.09499244926894942,0.10327385757880392,0.08009374653981537,-0.05432150323337278
SLIT2,0.020690813725012143,0.010612520525298083,0.008964573174895492,0.026816190147577263,0.03608531280373477,-0.028135500393345413,-0.05207491085500649,-0.020369526186439092,0.05914389495498814,-0.040043727743057374,0.04763385461858543,0.033472735123507166,0.018570343373877342,0.09064008768685919,-0.006819378880566671,-0.08766937824504258,0.08641194018009826,0.037494286878344135,-0.008988105767751008
PLTP,0.0012701269367131945,-0.05556986192383488,-0.04037774569184966,-0.00030873006953155717,-0.004991845028747558,0.05273931975317105,0.025519473553586296,-0.06404839528728055,-0.11053260132523884,-0.047116066422159875,0.02493527598908955,0.03716030557692728,0.004694202150320317,0.01798508216163883,0.07693036149907023,-0.018645740960261576,-0.0012737347744831125,0.0222927874554662,-0.02526875926215145
APOD,0.05752027714663113,0.1643592884657876,-0.018694703067534978,0.0003645635235437343,-0.01751091415738093,0.10402226980121357,-0.006640269226803529,0.04162794143628151,0.1297007151629958,0.049124465917402375,-0.08822244292435202,0.03238483659896743,0.07353925949288896,0.025160757813478478,-0.032175174085794074,-0.07013732687354526,-0.020588036777071415,-0.03355200730041746,-0.05768000804025989
B2M,0.06545005617686636,0.088163151450338,0.024145733062916234,0.07243460426521589,0.03965352129990636,0.07097323430794501,0.05852034465203712,-0.010198879511152998,-0.0037616230280551046,-0.07008931926286695,-0.06607675877744722,0.0022683573163081697,0.04479344180040581,0.04415155043222498,0.030355285929823735,0.03130681267254442,0.06268512415409261,0.0030615459020136766,-0.053002489884385946
OMG,0.057002329677556224,-0.043405146319605695,-0.03925629963731063,0.0660175049856368,-0.010292749851429542,0.0592898697297426,-0.0052418182863360144,0.20755196203821694,-0.015492669806387313,-0.04052254799769647,-0.029797587322165635,0.022374275422821197,0.062878528149027,-0.017179079924869032,-0.011094023913757705,0.0020832217475947917,0.023303119805007964,-0.039428955763530366,0.09046241233475835
CXCL3,0.03939853555412808,-0.02668576219920909,0.034006588215453014,0.0056177931547959185,0.008660830993475678,-0.017702506436933853,-0.02485118062378321,-0.0291155927480589,-0.006830484646743211,,,0.012976006219900691,-0.023514436390445217,0.031947890786578004,0.0007173581069465137,-0.025846568436986832,0.02999221684267372,-0.011220946122939555,
CXCL10,-0.026182372414020355,0.09228020107253511,-0.022388017214265653,-0.001883893448068191,0.005080491681011388,0.04134122303784429,0.02923746054255367,0.014945981288750267,0.05563281067336637,0.12737405312989852,0.027037847325337906,-2.2547167086765525e-05,0.027743538865685327,-0.03239801046978016,-0.04368858548435047,,0.06874417636960545,-0.036917526504927176,
RSPO3,,,-0.022593886980507318,0.05058874523163207,-0.01881368003892102,-0.022139765858176605,0.024775264406144394,,,,,0.0827202317613655,-0.0021241837412619763,,0.007580141009642503,-0.035629956313786744,-0.013900013928546458,-0.00790384964520312,0.00797087881010428
CORT,-0.021052858940986095,-0.03355687472700692,0.016729650348772187,0.06286324100319707,-0.02283324131452166,-0.018789475239553325,0.0028758466121712174,,,,,0.0224652931184837,0.015565796280406377,,-0.023046813894274636,-0.017030904942313844,,,-0.023149973931496683
NCAN,0.0013191149564441092,0.12232819080320058,-0.0035446758590874745,0.04455991621553137,0.007425757573651866,0.06507128355484797,-0.009920303903285807,,-0.03540493774948697,0.015120774352103393,0.04661266984406657,0.05278273155188563,0.058050402878171946,0.04826357964640682,-0.1174499071632055,0.0245705794088084,-0.049905083901090316,-0.015419506876644631,0.05522415747421698
PRG4,,-0.0457972551763612,-0.010663668518959519,-0.028009056741338818,-0.01347052736328675,0.0003749630062883871,-0.02586092812293671,,,,,-0.030903881068673467,-0.020412441438005066,,0.02718193699664152,,0.019954805610523985,0.024704179919913617,
ZG16B,,,-0.02306502216747625,0.010402986257287356,,-0.020706869035589517,0.006144237196989549,0.08856324286455977,,,-0.0035929507765635345,,,,,,-0.03547207336345415,0.010452330516293637,
TGM2,-0.02884022458845631,-0.09848571132144521,0.014322197649999363,0.018983472835693446,0.0509223276972212,0.04065813013981369,-0.011723026307569894,0.030957043242583984,0.0736301780720306,-0.059754978585786295,-0.04214492409494751,0.013423048899468038,-0.0246388769221023,0.057286297797978177,0.0487405227640541,0.07781310098758784,0.08229253978630252,0.004826943901247425,-0.08740118377705812
VEGFC,-0.02105286029651316,-0.013902995700226276,-0.031760408631702625,-0.014988221747545697,-0.020735605313384878,0.07063361765687942,0.03707795576046844,-0.005584302108584637,0.010694688292564173,0.0049315356647873475,0.07798561302433243,-0.024345013937238886,0.03229875553899729,0.0040428980345331884,0.03990355690923688,,0.010791562497966636,0.04157762705942225,
WNT6,,0.06966292759922435,0.02272564735270584,0.009314332485976963,-0.018561089837687044,-0.018860086565678714,0.005964144834600489,0.01823619328686664,-0.04622530478372305,,-0.02748363274900202,-0.02176612130347349,0.06845159539411577,,0.007516846641247825,,-0.03275661290663424,-0.01813790391323609,
