,UKF243,UKF248,UKF260,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
TNFSF13,,-0.016711849071766496,,,,,,-0.012216907884568558,-0.02345392279855759,-0.02984668847516026,0.0338536024915244,0.010336762888661252
WNT5A,0.041509295682577795,0.007583160776828591,-0.13110348666542462,-0.04661558255430657,-0.01939405487965639,0.0006122078322773943,0.09904818762208895,-0.016278299341075796,-0.01921699885379269,0.05757871103896908,0.08227990575309702,0.031981755910774
CXCL8,-0.031196307936449175,0.09891545813883375,-0.031492975944030464,0.04226532951585569,0.045873507482724424,-0.03551053649970583,,0.013935289902142444,-0.004679331810901288,0.0360645509027734,0.02911513559710263,0.01610426961922474
GRN,-0.08461401207847774,0.0017735571318916767,-0.051267231768516726,-0.060536922233886355,0.06447060584865237,0.047190256555966634,0.08045966778687998,0.04466811057335222,-0.014301361770186724,-0.048747641658224455,0.06867217846705512,-0.034543410506710455
MIA,0.08913424710557895,-0.02717538207819367,-0.042899871566574,-0.017891572321138947,,-0.016175422812524834,0.05793958285735352,-0.052234117839525876,-0.0015754630853182005,0.0395988180037723,0.11254335957024755,0.06798715439740846
COL4A4,-0.027946543335277366,-0.026596786504161654,-0.09334065265257818,0.0073295695639318155,,-0.015690760221751792,,-0.031687927478660755,0.030329465707690063,-0.04287361817044494,-0.01086195362664585,-0.04429184698852065
TAC1,0.24888465004213955,0.019344674295064743,0.12661879991234212,0.046079590214214185,-0.05238912506540833,0.12538274256232176,,,,,-0.03926567104005709,0.008620850527000217
RARRES2,0.009283226676876977,-0.004797022535455274,-0.13191095227888355,0.048423716906858566,-0.014167044267034346,-0.019432808948730482,0.05971462992569224,0.043144928889141655,0.03860721039642597,-0.036143133292219146,0.10549709431245138,-0.023156629349147452
FGF7,-0.0695678742099389,,0.09581414845172578,-0.015065705274551644,-0.06302856019020942,0.06862587199469752,0.00536989430347074,-0.00518340775824039,-0.007524740070705845,-0.005196944393526079,-0.009871770879469194,0.11829674869859005
EFNA2,,,,,,,,,0.043185194521832344,,,
HBEGF,-0.0231424640082398,-0.03303618549364978,-0.08357161181940695,0.05327907862192139,0.06066306670079305,-0.016234563263176686,0.06877904792198036,-0.015137162048309477,0.05806089780433238,-0.03916405486734065,0.04630253822364054,0.07893945109507945
CSF3,-0.027946521209915528,,0.018554264419983785,,,,,-0.005768150656815528,-0.024829003006530275,,-0.032628062556764384,-0.0034775623493423936
PI3,-0.033106821785868164,0.2326640886827622,-0.026798746856095363,,,,,0.07278067529070012,0.052326150255767374,-0.023648193941779617,0.09533164347425199,-0.009540218338199085
PCSK1N,0.13695056686600166,-0.05820020451027183,0.11412071462765401,0.052468453337856734,-0.03189520883046925,0.14322512158734133,-0.021421144940904694,-0.08794416457964464,-0.027249981921322764,-0.07548606254052265,-0.010667638175128962,0.027212914518296147
NTS,,,-0.04736089944080978,-0.03129841625899656,0.06166779783441668,,,-0.044569558973783424,-0.017307859728358316,,-0.02367655033091902,
SFRP1,0.06735040248553441,-0.0630920092900467,0.11832113941027979,-0.021447182240744826,0.016224902125875993,0.029713186808112677,0.04420053700159249,0.0002488384991078605,0.031277248524105294,0.020697683327625945,-0.03682930730838608,0.09246814298426449
CXCL13,,,-0.01598416423378656,,,,,-0.0429133453106212,-0.023674251937202212,,0.07361128590581893,-0.024607020734925555
MICA,0.0002569846175614577,0.05789727911511592,-0.026781178940244437,0.04705640324046191,0.048868339825463375,-0.06283836285165627,0.02992023975627716,0.050600110324516986,0.09889164108601334,-0.05957121230853709,-0.005773775878396027,0.03491996245416433
TG,-0.022277837998349242,-0.02386206960774642,-0.03420924528101386,-0.015521232494328725,,-0.0165540407587226,0.00644939534385953,-0.008099975305329597,-0.021316521288842004,,-0.02685339686597733,-0.028255149962117847
ADA,0.05806858063764154,-0.017634125198695328,0.06667060262353469,-0.025207729789137837,0.09436199269037486,-0.05044502411150466,0.10522144876138775,-0.019994438797433275,0.057917062728557775,-0.019661861982292462,0.021823760561708625,-0.006326751671959813
LAMC3,-0.02107070675616176,-0.027093685071883353,0.016161164893096193,0.0528568414170868,-0.05468790307161974,-0.04797142458162319,-0.07953036918466048,0.034054163866163806,0.05277960456440667,0.050260054727107234,0.06065308921010905,0.025895683865018726
CCL7,,0.0817036624856011,-0.021192050663998555,,,,,0.04967765905490776,,,,-0.04909952711431696
NGF,-0.01610078529077479,0.03410952151990912,0.025637974720926632,,-0.02444280620083516,,,0.10041726637819717,0.043791009080870795,,0.03654927002701387,0.054540616759680895
TNFSF15,-0.0199186808375371,,0.007484954416020201,,,,0.004476316578018605,0.08362251087528168,,,-0.020261466693031565,0.08059269693765447
HMGB1,0.065109702201725,-0.03283634915505564,-0.033068676654897836,-0.004576444701024808,0.09664958338173171,-0.057759801481367085,-0.053803182832620616,0.016519773097945917,0.027859075068700955,-0.017145023526693684,-0.021648535371806395,0.02568849240035618
ITGB3BP,-0.021544156793729556,0.001820752086097336,0.0163457795323201,-0.04016144919827509,0.009218918551566735,-0.0815387877012907,0.06902087698988306,0.07794502924180018,0.07429721250617904,-0.03589504926347627,0.037236359445489156,0.03717244893427058
AANAT,-0.028858111783417895,0.013950501507054392,-0.014138099064179913,-0.01789157331631388,0.06967730868651409,-0.014782674026615608,,-0.025119854688516605,0.06618006647114746,0.08488514753265322,,-0.028447769348775003
RELN,0.1192024455190416,-0.03518514415668651,0.14129401704737482,0.031776476874256596,0.09499462251984213,0.13120471334133488,,,,-0.04305412512061499,0.005482250343842774,-0.008560736940094123
IL15,-0.02831406098595584,-0.027819147847604444,-0.04035728242183327,0.010409020636416626,-0.021309606611084345,-0.013710246915606877,-0.014372875979447643,0.0033075948066247592,0.07708711499987522,-0.030192715098311625,0.0037354936131140286,0.026742490992571765
UTS2,,,,,,,0.04469696733999253,-0.021391394728855005,,,,
BSG,-0.11974274080595965,-0.10164459137287168,0.0070071425696570655,-0.00547878223029842,0.024344817974925215,-0.0919727780502442,0.19878771764458766,0.04370456950973676,0.013569228542569945,0.02333274039352982,0.1084416130597925,0.053709698119784585
ADAMTS3,-0.05281054843397159,-0.016941004190229505,-0.04376084727151472,-0.015329748316750949,0.03705058138750488,0.10218263484149015,0.08705359543863284,-0.00767456448707691,-0.030129047138254234,0.01624731662531515,-0.014759812096818413,-0.012864908362349384
CD34,0.03215992653555936,-0.060979113720400886,0.06737346763892609,0.08430590015980649,-0.00929315239938796,0.04317868538110226,-0.030811072888191352,0.11699194818805224,0.009099306875179278,0.06035256397912645,0.04066655950972022,-0.03951301642890088
CCL23,,,,,,,-0.005506734222957335,,,,,
PLAT,-0.0040760916390287,-0.08396703143525552,-0.018141199683576015,0.014015465654966152,0.048781907461955716,-0.040680089529813154,0.02573247230955063,-0.02250648661101069,0.03529017640478178,0.009300552433788837,-0.05102682561662495,-0.009929959797009719
NTF3,,,,-0.008571474737190684,,,,-0.008969992700463877,-0.028929149305608904,,-0.02884457610913935,
LTA,,,,,,-0.013710248608006155,,,,,,
CKLF,-0.014298894859751207,-0.06705108726143177,-0.0778289022988658,-0.005377274405396025,0.012783252607332426,-0.11325742313505428,0.046397794291601506,0.06877653698485225,0.03721801933743086,0.018138660317191566,0.04725861129486643,0.04033160945703732
CD24,-0.00781668629221091,-0.004143174680333675,-0.05167908988441291,-0.09653153476132999,-0.011369049248050548,-0.018131317790501145,0.18247304448416465,-0.026487166559409213,-0.02343212356247574,-0.010852595067576996,-0.0455948876575079,-0.030599565536814588
HSP90AA1,0.08462934953888339,0.07803489063779427,0.16979856713680952,-0.043888731414635986,-0.06958479317716477,0.12980620463078818,0.0582739050688012,-0.009939029209142195,0.0333987553267024,0.05303180592626313,-0.028863530410124502,-0.05550957889649543
BMP4,0.09264111480687809,-0.010364090275061279,-0.027437265080555665,-0.042003338204055475,-0.021888637560021997,-0.011682547869171776,-0.059561619505264896,0.013413599492846796,0.03790285661385473,0.00876305411583567,0.0333154799036721,0.006917429111927403
SCGB3A1,,-0.014086524406069735,0.0695045559904131,-0.015091717084233423,0.057178022595198184,0.025477339765566463,0.10723162181151026,0.029389780649509388,0.034894397190445625,,0.0509712038898245,-0.028368524305958237
IGFBP4,-0.008526647648023883,0.0031052141845025237,-0.0465590951443901,-0.00796864698936648,-0.01339071066188757,0.0048331841372709705,-0.11486590620595764,0.07647734482091616,0.05402911358409338,-0.015992298001756382,0.10271164583727509,0.022290119285592207
RSPO4,-0.019668759945969738,,-0.01943232405920479,-0.0150917148767284,,-0.0190182732488191,,,,,0.011061456706323965,-0.03587151030697745
LEFTY2,-0.03294530014027256,0.043483206027895245,-0.030161970792610925,0.01849002796796083,-0.0028702957469008547,-0.016925148795540475,0.16292161163878957,-0.024306788493088004,-0.01633486154530751,0.027222354355144435,-0.03853624191382431,-0.043080415593258994
PF4,,-0.014612507853376169,,,,,,,-0.013021192175626885,,,-0.02810018380170826
ANGPTL2,-0.05624990723560803,-0.023035116570596384,-0.027367376534701948,-0.020696152795451332,-0.03356427531577838,-0.10181440698282468,0.11740956485095431,0.0559691395379874,0.023237672570737875,0.030714570625462595,-0.030460811315390704,0.06272776495923864
LRIG2,-0.08204413739423805,-0.01722664913196105,-0.02857783403448161,-0.014707290557877308,0.03739975086596585,0.004867087965674689,0.04276795104846864,-0.012358078188881808,0.002507127204862307,0.022922247029286205,-0.010025630564775505,0.023784345982992616
ICOSLG,-0.043185347664834305,-0.050037301004123645,-0.01075801711653935,0.03200344904028457,-0.037759396227037514,-0.056011577438600434,0.042147125815605264,0.0701314809329508,0.02242812310213007,0.04231578709069623,0.03413236133551691,0.035949890739341454
WIF1,0.19702266064868626,-0.00048137576467209987,0.12883430909967272,0.055758304349495726,-0.05599153606101931,0.15750211464200328,,,,,-0.02634184547729464,0.029965255077079058
NPPC,-0.02411575182916985,-0.03499074978810974,-0.0017629934782721177,0.006530937401649073,-0.043266822929417026,-0.08024407861965868,-0.035047809098775945,0.03653836872371995,-0.008274739615370771,-0.01743505097099145,0.01040495629174444,-0.02029907372703567
LYZ,-0.006279601183588031,-0.008054747945110739,-0.029234754463568102,0.014177221732384676,0.08416749119990899,-0.031297304270459174,0.11974129188198882,0.034665040342747484,-0.04165189796500754,-0.054703099053247384,0.04991669544842254,-0.02160829966647672
EREG,,,-0.02734589064899016,,0.05976468798123947,,,0.0042099828604885035,-0.04137539681055949,,-0.035294022615425656,0.031045980968078625
SPTAN1,0.057500155108192834,-0.08942470582357423,0.09905535035186844,0.012029172878712168,-0.02003512983125305,0.03953075359838299,0.0838074583281672,-0.01131450868987047,0.011422133439583003,-0.0016218802011553788,-0.07216820487543996,-0.048543513605717334
PTH2,,,,,,,,,,,0.06513093343734443,
LIPC,-0.025252714858432636,-0.01788955043411754,-0.018813688066875105,,-0.03195575755008591,-0.021537518454372098,0.017834911599524064,,,-0.02677170768649038,,0.0013587870964564639
COL8A1,-0.1292882089443645,0.030540639968477234,-0.10109769784790525,-0.043993695548888344,-0.011895824566955515,-0.07170403039783363,-0.011954566872134186,0.016773344417954212,0.04155322545580995,0.02052747567261403,0.04486759072816723,-0.06163403595157139
GSTM2,-0.06040948474262453,-0.03937950823806107,-0.000550580285163305,0.04114297445002979,0.0898808025358213,-0.0380988870532542,0.1428641636590211,-0.041707757865813745,0.005121872396502866,-0.057710534129999116,0.02483311661542766,-0.02652431632228747
SPX,0.07328621396823386,0.0443579869725427,0.17195895827091803,-0.04158160344996065,-0.07954265613946954,0.11975900074055729,-0.06743993104209416,0.09144047946280746,-0.016167474436426906,0.03551381284001108,-0.04780883303372924,0.048420525703669615
MFGE8,-0.126611619842708,-0.02171640505347237,0.0918178274255191,0.017028219211413398,0.008087170481099549,-0.048430619367859244,-0.03453500966701088,0.01084686066126361,-0.010798348438426282,0.029526642961929764,0.014265694238539366,-0.0011952741451725906
TGFA,-0.07905890121504125,-0.02376260015213435,-0.07141063946550744,0.05299934232042862,0.04850419832950965,-0.05809245899419976,-0.03368290036581108,0.05669538259832151,0.036737391564711674,-0.004888380210735949,0.008142377396746506,0.03988069120951114
SLIT2,0.17130569037389906,-0.0112184948658998,0.08478834164509232,0.021509953722373173,-0.01458704012652316,0.06664191801325087,0.012533681884267863,0.050751302067927315,0.012984143152741382,-0.016821361920357627,-0.014838546861037406,0.13201648704031907
PLTP,0.01060806814274909,-0.013123828720143775,-0.07327247077375822,-0.04079827954872749,0.05467903400458185,0.006798517047051984,0.14017310702998556,0.08340580323991251,0.05665136100388748,0.0382890067740827,0.10082292816536374,0.00908184888928225
APOD,0.11070957146315286,-0.13286302157384128,-0.09909495914787611,0.021289289929813923,0.025036937273146872,0.012710021760272349,-0.0996615326116321,0.012813690124016317,-0.014415028998027218,0.002614968034686044,-0.030647175149183355,-0.024631525454488577
B2M,0.03350178796396316,-0.01630108627325822,-0.12454424560602044,-0.05850770248410902,0.09532570758450815,-0.13085427007223033,0.12190928338460419,0.15432177767763997,0.04819862065135287,0.019438952709052545,0.09360801074429545,-0.0138291738649549
OMG,0.10345132874294358,-0.08971220906729627,0.06189667700217442,0.058132601855060875,-0.022246766333130573,0.06863526251280648,0.028095751520293456,-0.051390531556008895,-0.007874582321120571,-0.06834304739652736,-0.06698642609487888,0.05576121136421426
CXCL3,-0.06920939309184147,0.05010923322978072,-0.030761074977245773,0.0010862691805842218,0.012703085939790072,-0.009873861737180564,0.18872735576923977,0.08383479114655666,0.013642786761004508,0.017134134169491954,0.027422511657885788,-0.03209921386928865
CXCL10,-0.003945277714871127,0.0007472235437254919,-0.029001054189383778,-0.01242030506127229,0.05929852325328019,-0.015690761213021476,0.05846489625855304,-0.015260794328964034,-0.017465193505403882,-0.03266196728884581,0.010347935311998893,-0.06508717573054916
RSPO3,,-0.0008172823105985099,0.21684903998721058,0.028571814599850073,-0.032234574615751466,0.021951234791925893,,-0.012852136531418182,-0.022326644801715617,,-0.0026878154253001567,0.03159841206569074
CORT,0.004777178994090761,-0.007767402488267786,0.10783384966898621,0.032405356916709906,-0.03358310888686654,0.0005905746741651017,,-0.03265002201051707,-0.013626015795326496,,-0.012497085989543568,
NCAN,0.022973624312034927,-0.09281176947232747,0.14653564787648085,-0.026847633782166286,-0.07506403107597148,-0.11501892431868416,-0.0739039683124363,-0.013136463693749266,-0.018073630764664516,0.021334010510130556,-0.1194330539153119,-0.036431104731109595
PRG4,-0.0300960007167858,-0.02118445253470376,0.04026757891719049,,,-0.012063442034225371,,0.039853674538893484,-0.02010602013703783,,0.06959258257867601,-0.03911162755982439
ZG16B,,-0.01953375776674336,,,,,,,,,,0.02068848766053983
TGM2,-0.0736037536467057,0.03192036851024313,0.014191726042624706,0.07762069548146404,0.04801587309716061,0.047772371967462195,0.01791522546037458,0.002107972689843261,0.0353264185775119,0.010737489288136283,0.030287579840473682,0.0013566422844766201
VEGFC,-0.02159448140098846,0.011724613346077026,0.10430481424299091,-0.0217726525958439,-0.028413180551678293,-0.012311223443077739,0.04695423564211412,0.03437908842477451,-0.027301569539181083,0.0362992185161436,0.014600351040665696,-0.03925921235929784
WNT6,-0.027387555372913878,0.036594696807063884,0.06239078308693911,,,-0.010744614142174182,,0.13059960785536145,-0.0253245593872076,,0.0873931403920941,-0.024770618131187132
NRG4,-0.020410177798874697,-0.012974184818545119,-0.0004688230016244284,-0.049127370637147824,-0.031653964409224994,0.07781769198047644,,,,0.05245701046833899,0.022274982035076742,0.03340941524325708
PMCH,,0.029521392818795074,,,,,,0.031197299786903745,0.0019703982243849147,,-0.003303372978979732,-0.04770553598528176
COL9A1,-0.0317965103047214,-0.03918572985755572,-0.016038050673222,-0.03196898272823689,-0.024795931917345092,-0.016365702369673725,0.04963145305463846,-0.018831101376694918,-0.008703605707690297,-0.00787082653520387,-0.06915741047217845,-0.027562247968089464
GDF11,0.14532562786243494,-0.0626758372141518,-0.029988622105306968,-0.007439277404068596,0.014131713611101408,-0.07676354550812595,0.10967344654821685,0.02325387286014967,0.009663214862515243,0.03168241343641002,0.0020716135021355488,-0.003259955765292063
IL24,,,,,,,,-0.021699396630493466,-0.01281357588660403,,,-0.02957753726277851
SORBS1,0.0574492258382554,0.029662456932435032,0.04135617678980643,0.042423269267703546,-0.0090326883205861,0.0002581567015040252,0.09598489607646281,0.030147001941741015,-0.056966695854569795,-0.049448731702288785,0.0409075209641069,0.04733564987822441
DLL1,0.05592910689749489,-0.0659363187052645,0.013675382075580505,-0.015720136808961758,0.010424124545524771,-0.06939427613285304,-0.0004640307824174249,0.04836419118114455,-0.03557063042932126,0.01755786923813418,-0.003167843725330841,0.006356971961507523
TLN1,-0.0014861238200689095,-0.004286099941078843,-0.10783883568533527,-0.026617145309929327,0.09142392792409716,-0.07862517431255978,-0.045956127603228376,0.06187266049104795,0.010732399417009156,0.03705232993045179,0.08722830098444671,0.05531965610571241
COL2A1,0.006500066845867831,-0.07714536882483203,-0.012031222154566638,,,-0.010023996796835995,,0.025631830642506535,-0.008864654069178423,,0.023050875126720955,0.07516286105656914
SHH,,,-0.006248156330490698,-0.017327982705985966,,0.20246684558656688,0.15404495650804956,0.010880084127951632,-0.008871862657492341,0.019405157354170918,0.0469636003472546,0.010486624100128468
PON2,-0.016725296698788767,-0.038907410257172016,-0.07693350089527787,-0.010013518428698642,-0.05252648193291236,-0.06356038050354348,0.025923220895594352,0.04724425105024972,-0.009739348779866347,-0.03068124245357137,-0.013226840261573398,0.03160531948167594
ICAM5,0.14629449358697072,-0.03796611551489268,0.23452696481049953,-0.031492814707158846,0.014026405910793063,0.07228805363144566,,-0.0007299701233465969,0.0025868560740988584,,-0.03335659204033415,0.022108617350778063
HPX,0.004118916549784863,-0.035199922488900866,0.007777166035012045,-0.015091715545669215,,-0.02431697079846183,0.12566257575340914,0.06344640933906076,0.005002754238162746,-0.0344278165904212,0.09438665574900082,0.10052196620892932
SFRP2,0.10208175883519242,-0.018728071737612515,,0.03097609328855364,0.00631726247290624,-0.018767670868447637,0.12748477746580306,0.11394617562826187,0.05870646872855028,0.0038048382633193503,0.11025314211208288,0.06758810713256057
CFC1,,,,,-0.025828543108600308,,,,,,,-0.03296145998512963
CD70,,0.031222661920437357,,,,,,0.015289488515498448,0.07024421207426364,,0.048999839712150245,0.05828188162059486
HP,0.09502737453043472,0.01106673684335569,0.018547532899814086,0.053470003448883086,0.05870294701470434,0.008841024299822102,-0.04528403622321108,0.1500502550295968,0.0382702330127291,0.06408662422216717,0.03242169095274272,-0.0166757231373688
CXCL2,0.02830811824927998,0.013344568610179765,-0.05989685095683274,-0.00716202595087471,-0.04999397980723826,-0.018935054582778686,0.1434270415709576,0.1213258704708355,0.048368380790543376,-0.021030750253618967,0.024415553953481488,0.030878544901256272
NPPB,,0.09382226879166058,,,,-0.012311224338508326,,0.10986655279913711,0.046537724294845206,,0.037933444022096446,
CCK,0.18764512535218175,-0.03238622012321482,0.20046046867193154,0.08884129738814556,-0.040164766436791496,0.15935827037146622,-0.053944061272183784,0.027455172612052155,-0.03213045787156721,0.04037360673366071,0.003037545753202418,0.02075181995754254
SEMA6A,-0.05453237876463719,0.008354825708432238,0.03121482324191881,-0.026852558627396925,0.04780204331137914,-0.10689330332947697,0.02961469709182532,0.03087041728679241,0.05135874969405622,0.05592287434202083,-0.044493990294780364,0.02044280297984587
IRAK4,-0.026608500594630657,0.0018867460069122094,-0.012262447112630978,0.015003572878455834,-0.024000018692576435,-0.04690663504219995,0.0980639007235007,0.0005889050294804782,-0.017179694689081666,0.03797500967335606,0.10359290960489341,0.044773179576207356
GSTP1,-0.03595672008701862,-0.10705902895537443,-0.0946599377254454,-0.021125571862154847,0.07643344698979415,-0.13533299730340234,-0.019075779717371635,0.0005373117825981474,0.009749629257816356,-0.026978784461146915,-0.013906473111617211,-0.014314804791224876
VCAM1,-0.04225394605714691,-0.0056630359179887756,-0.08183660716164363,-0.037084738263862056,0.0497303042590346,-0.033306992228768664,0.02153885522477404,0.10591140470044673,0.0713648713637738,0.028566092746715413,-1.3443509757806675e-05,-0.06792531702112195
NXPH3,-0.07583980516463355,-0.02907859561546924,0.09643893223354745,-0.002436441465002628,0.011250800073577141,-0.03197963421950579,0.044966282779508905,0.014925068718470269,0.014616686206407598,-0.010991376534416036,0.009491081510625145,-0.010836107815641477
MTMR4,0.06625829393273394,-0.007592671687805909,0.018578553364784575,-0.005177066206689465,-0.01169271984099601,-0.02729802010654191,0.013299520615336234,-0.0016522234795996672,0.03678638628993025,-0.039480852089894714,-0.08182645501733428,0.04154167910921832
LAMC2,-0.018638507587879174,-0.014263888952178045,,,,,,-0.026677428683464358,-0.016827820559511736,0.07740915338084596,0.013750975957739607,-0.03587153005414735
IL10,-0.029570642248675633,0.016213394123273522,-0.03729503389506148,,0.059815360670465056,-0.011020296077791765,0.01060792296362591,0.03879205220251557,0.02180756924163108,0.040006164133720275,-0.011908711676574589,0.03274551551403234
SEMA4D,0.043115428992743864,-0.043927795735944394,0.025885270440207272,0.09112427207018908,0.018374734409741415,-0.01822213901958375,-0.035456485733532925,-0.05052774854127103,-0.01420940950771835,-0.032417741088220424,-0.03614103477870828,-0.04398963997966071
TRH,0.06006483893114825,0.009367154215216146,-0.011839634764331716,,0.08425777665106235,-0.04550312075325785,0.1723424755606547,0.02525420947379589,0.049618063671920835,-0.026992434031120414,0.029356456868710218,0.01752025152147785
SEMA6D,0.030191380941303102,-0.03590436704597267,0.06610578368037957,-0.03796571488097341,-0.006284185915124157,-0.04292455819142875,-0.012812947532389157,-0.0009301799064578648,-0.014877775626820623,-0.016925506659505336,-0.045292264256964344,0.07695224916262428
CEL,,,0.0860891592696418,,,,,-0.03286041934892327,-0.02091986175676797,-0.04839527203468073,0.016546363311280236,-0.038323835929881415
PDCD1LG2,0.056944195397824277,-0.019610579714126213,-0.026324401690883497,-0.044217113421658245,0.012624883367343355,-0.018851525428090866,0.06672954846164184,0.09497045799868216,0.033081856505315345,0.03892591957721291,0.006466688747864673,0.05332695281702384
SPINT1,-0.00727783274121882,-0.03608515774693456,0.02679156457233216,-0.024663183458148365,0.06519598343226753,-0.0161754221761987,0.0521802795834698,0.006610991010699907,0.004536430611849711,0.015541513007032947,0.011268415524023736,0.10258062299560324
CTHRC1,0.11482192688513433,-0.04151076207431441,0.10079946285820816,0.00842709484778243,-0.006263378436684764,-0.042309343475152424,0.038819858178539,-0.0002483961199293902,-0.0002785150514803559,-0.022506018266635577,0.07432301170420233,0.0029529465300442764
PODXL,0.09836698374605927,-0.03744957609952498,-0.0787697539036408,-0.0264628943093182,-0.04772165457567105,0.04721319078342376,0.10451319853691772,0.09494061442341734,0.020540009158634274,-0.0049915763086190714,0.01843558313356282,0.06545490832220106
JAM3,-0.0670871994098787,0.00547616467420813,-0.012207264199368673,-0.036572596081293623,0.04462951725049476,-0.08602259462384597,-0.053381659389700055,0.06521905676668287,0.0009589019530295888,0.0020730540613271074,0.06394952727257289,0.0006934299127334407
TGFB2,0.035600440095272426,0.08215354138917803,0.11652504874516115,0.0010320727452364801,-0.024262930946496397,-0.04880514163419868,0.09554038324160445,0.08099844692976396,0.08228529608872358,0.03781532486670448,-0.06391640937502187,0.02262497026454839
COL18A1,-0.06348171059389225,-0.034265553392428864,0.033259575418371795,-0.06459417218293367,0.02207193562247549,-0.02934744805341648,-0.049143033584597935,-0.018240502060174052,0.04939929479164336,-0.012051686533801521,0.10868675148465072,0.012083152168553797
NODAL,,0.029006311939000492,-0.015950787843424172,,,-0.016925146902276773,-0.04282330303363764,-0.018830019260631263,-0.01582778461956822,-0.03734749644292517,0.007458808589507546,-0.015473385615292544
INHBB,-0.06651899501426824,-0.00638750258645783,0.06332055116917652,-0.008989459387166296,-0.03693120831682389,-0.04471306169577949,0.017796433732724142,-0.03272246847860595,0.06965381606749746,0.01271552595823897,0.08201863433293687,0.03276307596160175
LCN1,,-0.014263892161611138,,,,,0.033824931297798316,-0.008791421634166376,-0.014947340619390095,,,-0.02516081784720241
ARF4,-0.02746336709784823,0.06658505564746033,-0.07391300417859303,-0.0004987207160088937,-0.02336150886949168,-0.09938959501181034,0.04507391453357502,0.032681373031704236,-0.015376811156906636,-0.011191612439842536,0.03832536416059965,0.017718186148591858
CXCL14,0.1287205937349532,0.01961634750193199,0.22489354294913091,0.02692227250245131,0.0065330450363660555,0.12756040367813393,0.21033854023939882,0.09833104324453328,0.01024321993141312,0.036806464508601186,0.06600008713791206,-0.06577668774778533
LIF,-0.06341266659952274,0.07266993092305563,-0.04342353293969186,-0.01789157331631388,0.02506077302533777,-0.020388864013063484,0.047239800373508715,0.010342697462305494,-0.005286991731263933,0.021657805748090692,0.017906563701546363,0.009703659107127272
