,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CD5L,,-0.018891210839582354,0.009094114578573875,,,,,,-0.030422566809089807,,,0.007065576754066651,,,,,
FGF18,,-0.01709313133636459,,0.006303101900306467,0.005503562067139107,,-0.018481350541329367,,,,,,0.06336644136611126,0.11924634215603123,,-0.029576074657294553,0.030127268676782486
ADM,-0.04875152225007645,-0.03193842475302417,-0.06605727925486797,-0.08827400277902875,0.066231768155414,-0.0033502926793295288,-0.0483153938623388,0.05992648512319931,-0.005656816897079417,-0.043084347192922506,-0.00022709902543161482,0.004481160457398057,-0.03740989407975639,-0.12849564791470564,0.009972735935493516,0.020491552295033907,0.003776056000961122
CCL15,,0.026277501709621662,,,,,,0.052195548404478403,,,,,,,,,-0.015026695092745694
GNAI2,0.07350940620360125,0.0068140201899101775,0.010705759642765482,-0.0016643902787328558,0.044307006032139835,0.007311899907431524,0.04285411301159338,0.042691643592802093,-0.05613540555085122,0.018127023730837518,-0.014797627172130857,0.04612293163186046,-0.00547607053981287,-0.008981680236205132,0.021339579808608945,0.03455450999646654,-0.0210751128076265
HDC,,,,,,0.0017681628963104954,,0.04754393989388082,,,0.0041705771883990645,,,,,,0.04625319641196501
COL11A1,,-0.05738483288772475,-0.0006157906129180117,-0.05697288193537145,-0.003659739516889794,-0.007014837922607895,-0.019595781918099985,0.02218705616141688,0.02211449500016551,-0.026753994033460744,,0.05465978721446767,0.03604171577581974,-0.060883319403231266,-0.048164441445778465,0.03271491033164482,0.0018860277650417797
NUCB2,0.0019303506918281195,0.017057825047161402,0.006325553520739057,-0.10454445595577583,0.0358158001432236,-0.003291726642209975,0.04201049960232052,-0.037433763199716766,0.047674384422093284,-0.004169020015279652,0.02865219653237229,0.0419686046395229,0.03754177572405528,-0.05614513245289779,0.01276951242817182,-0.017950019628756187,-0.07014794659102247
CXCL1,0.0758022227497188,-0.020241501292446472,0.019219484902804913,0.0016247929144204744,-0.014262539338100611,0.009072006930621483,-0.03902650803794476,-0.02567119972179548,-0.028589066250170332,-0.006569781001388724,0.03164831915515536,,-0.0268194238946519,-0.011131140002397085,0.09133025562962116,-0.01919805741763891,0.017420080369556074
VCAN,0.06306196384915672,-0.021384000845200212,-0.046874268785819434,0.09461801625311206,-0.06756665943137,-0.0025431644297949463,0.03260412736202518,0.03874935097701753,-0.05332244937042025,0.04314823490022451,-0.10343398770844661,0.12144004996021888,-0.021532349635795926,0.06940207218380144,-0.08862359919476656,0.062226726571699184,-0.09898410945173665
MMP7,0.015433640814968298,0.00657480610935174,,-0.03478158813815467,,-0.012670462473857454,-0.0004832045133944411,0.011029111180521045,-0.01790324441884131,0.07033968958954993,,,0.024563393298525023,-0.0014172596788157542,,0.017037125523736457,-0.08169580366508626
PTPN6,-0.05361671113967503,-0.034810000215938705,0.008231103911034786,0.059938288746972206,0.02697693532881856,0.003015498891963688,-0.032654316647476186,0.0018457913298991749,0.05599840899896847,0.0454616074804818,0.09946458030383344,0.012131318025369802,-0.060551866487008214,0.061149259716077056,0.039620064338071456,0.03255209674650419,0.017620883460570433
PTGS2,0.002837522683919461,-0.06394552437669894,-0.011909672180782784,0.006986372561839596,0.01766201444376537,-0.009377734341981175,0.0445127776014936,0.05626376442984803,-0.025179695709264167,-0.037520158572189925,0.07838890699599328,-0.05357246132082112,-0.013867467365025,-0.05350027451111496,-0.002407388783529979,0.02647487086439783,0.039518878783294686
XCL1,,0.012809880984730626,,0.08154213692769254,0.0011318882727954637,,0.04475454786229095,,-0.02348396264071758,,,,,,,,
CD58,-0.0041910280813421,-0.0011722938432466475,0.003786600039363188,0.022120119583197283,-0.013495100901411412,0.0045496091604076225,-0.020727467303474262,-0.01050035178506508,0.04817341255033017,0.02914696190236341,-0.03966826339308655,-0.020119045596277037,0.0313527133153529,0.030313962507288645,-0.03333556854797883,0.023399419491212246,0.025194751220336896
TNFSF14,-0.008708481095237,0.011031817274281229,-0.009565949847580238,0.028997691835272135,0.01556351818586734,-0.011982213494682654,0.06511955480182408,-0.02507400707319129,0.03962336009220386,,,0.02648587270990857,-0.02559438217784874,0.11270455255741173,-0.03988703544307858,-0.02471327608598799,-0.036041202431158915
CNTN4,0.05587963775732043,0.023074081736134962,-0.029629547006757365,0.016577687410351913,-0.027130768020099602,-0.03556391979328268,0.020331104748835708,0.004128370082801751,0.02621947672228256,-0.02904541980779138,,-0.053855652803492096,-0.042932420250662934,0.03468473237372265,0.08498155055304064,0.015615509296311055,-0.008750695534045876
NTF4,,,,0.021262228576569796,,,,,,,,,,,,,
INSL3,,-0.01854462319520193,,0.0007505080097419783,,,-0.019641472786734025,,,,,,-0.02846414507460713,0.05575031356835344,,-0.024713273698287595,-0.02057495402271233
BTLA,,,,0.027465482906844117,0.016847919748810773,,,0.041328548658950554,,,,-0.0016229152165683663,,,,,0.022316799945881087
MFNG,-0.0468335936292217,0.02043088817259663,0.02024226506205866,0.01421412187192007,-0.002747205680912409,-0.017102268028205664,0.03787794702421822,0.0464869039076412,-0.0182419172191016,-3.922469547901029e-05,0.011360493864143093,-0.0028869615034976745,0.009222171823643753,0.028258840931229604,0.02619491674595902,-0.014136466837076218,-0.004955407624548095
ICAM1,-0.017715831651804112,-0.02872289920915512,-0.048677598471898675,-0.05559721877677304,0.0893720998570155,-0.020854112556266843,0.006484987791273888,0.025704762865422764,-0.05251195816317556,-0.010866063372412072,0.008425840433137549,0.11281839193251862,0.0005878492278210444,-0.02787270185008675,0.02686573855365635,0.027936336142237624,0.010303683983411237
PROS1,0.02856836100681306,-0.011339649152088347,-0.02666233648688108,-0.057170294613050815,0.08073939296178893,0.04014228800129731,-0.010230786767213604,-0.01582869539187309,0.003889209565839297,0.017607150103051385,-0.02989125864433899,-0.019676023498815438,-0.006897755005403138,-0.02805792741321537,0.04890418229829524,-0.02119678684607477,0.02203244021976108
CLCF1,0.04355639944249443,0.004042883072141163,0.042186734887101014,-0.014230641702304099,0.05953289895253731,0.07342012904998638,0.029420731498893057,0.035459251621908376,-0.04118000284700942,-0.03352665119470664,0.03698395421956164,-0.07351315319991895,-0.039087180609444175,0.06930780543176476,-0.02468137605301546,0.024833859787781454,-0.013735524899599352
PSAP,-0.03156833790511112,-0.012083836659578592,-0.0006423531446597506,-0.07241443816152503,0.06827149074414156,-0.019257062512647114,0.025669167571907948,0.0011162392869046474,-0.03008926184756774,0.011195695460546275,-0.004205236179954518,-0.13531024884386977,0.002989200619314598,-0.028434731158025608,0.04814134728456977,0.08765146318120096,-0.013817164711114108
EFEMP1,0.0736465912800678,0.015571781629908077,-0.008565922073520188,-0.0017846110487722859,0.06674075349231144,0.045829328771990224,0.041771526209591514,0.0022194836804727285,-0.09171606987339488,-0.004361523478641025,0.03682928661172081,-0.09767889024349344,-0.02408231605125876,-0.023123089481816596,0.006925972874152513,0.012289756313045245,-0.07696865214423154
C1QTNF1,0.07141893975447038,0.02849320927517623,0.06382854182470148,-0.01667587071682146,0.016667990954812972,0.052414553696601314,0.04591906127170766,-0.00771658406894064,-0.029935602080997183,-0.04626080858381668,0.011357509343198393,-0.05427787517964222,-0.0398701618292112,-0.04296767102591828,0.025553849970979755,0.04189626871499922,-0.022752774583713806
ALB,0.012006557870002568,0.006949859918828296,-0.0364029237229185,-0.030567607897841128,-0.0066890210721073035,-0.02125310666170893,-0.008453474014285258,-0.028478776221324838,0.03783188966140205,-0.035167338969178674,0.05861370610799479,-0.016806593435697164,0.0018725609726208293,0.02563653342483347,-0.006389626248812563,0.014296499008771363,-0.0232653460934688
CCL13,,,,,,,,,,,,,0.14190927640148301,,,-0.027721071774429035,
EFNA3,-0.030622411164067186,0.009763597399775711,-0.017373525915859004,-0.04754378838109516,0.01083689110679453,-0.022421156276012048,0.028528087772487134,-0.029801178869947566,0.07112070355001475,-0.024767953808063098,-0.010684912739314918,0.0750588948104587,0.014150500452667086,0.009026521773574613,-0.05541970690343369,-0.0018595859191462684,0.07617226781901919
DRAXIN,0.05408942036115744,-0.0021786786227567033,0.04003382741087101,0.001742321503060406,0.01139803502772021,0.017448465607836826,-0.014041580767243,0.02873982260944503,0.06238390385537853,-0.006183638407804428,-0.07060744375425612,0.06478085154782852,-0.012140137984707994,0.030231139247712258,-0.0010300321823789099,0.034358086226510855,0.024456101041273198
RAET1L,,-0.014446441572346896,,,,,,-0.017037336434157283,,,,,,-0.02553607924934059,,-0.030024323275984047,
NPTX2,0.09676408117083099,0.04291461364389681,0.07006679888372934,-0.030531342688971022,-0.05166162879369355,-0.040618925077655216,0.04896611491694583,-0.01663658643471665,-0.02365983659402519,-0.04535322224774254,,-0.056012624938592735,0.03309691589211937,0.07990814565577113,0.027255174401068744,0.009453232189785724,-0.062480389944576206
FGF11,0.030099284790377635,-0.024758296240062292,-0.0037086839759613833,-0.025404722380906325,0.039393029695123705,0.03346981330542993,-0.02091563359904651,0.003924914068212276,-0.00977709867177884,0.0036673736382555767,-0.011319986864122578,0.0859894086041443,-0.05423145180864652,-0.09147588662864929,0.033424847880707695,0.04440608562411845,0.03006287394183955
CD59,0.014289059898010669,0.03469220564295065,-0.04544012195474242,0.04179310245844569,-0.005739302205955262,-0.03205559963582205,0.049499623323398634,0.010690838111790156,0.0009195055964733295,0.05063214111595824,0.08216146399262068,0.022687404073807985,0.0440572976726682,-0.0029450872700287844,-0.05193151374594508,-0.009984888283418506,-0.03185581352732427
COL9A2,0.08687029238293116,0.025550873292197174,0.004325213886748371,0.06642975380218372,0.007115094374251385,0.005334337068265262,-0.00848467705074226,-0.007116236114045876,-0.049108297222595514,0.03686953252828182,0.009520360209088792,0.017188003277994662,-0.001681974787647869,0.06640299404699856,-0.02204095516950213,-0.008734136692352986,0.05048108967591848
DLL3,-0.013706804002156308,-0.001238483031934237,-0.03326466165020223,0.06636636735335184,-0.026907697166517915,-0.02460623115024828,0.057625087450956035,0.0014225269162204456,0.05681503259141399,0.04623307935581952,0.050295080804701506,0.16965855074392816,0.018874793642139565,0.12993700572957004,-0.02202075327195038,0.019923522680203188,0.0467657344777835
FGF5,,,,,,0.0767215660411671,,,0.2596254242475411,,,,,,,,-0.016814738458570237
LIN7C,0.03994147000667836,-0.035668176675215976,0.04965006078168123,-0.010724055085315223,0.012758303437843326,-0.03189931923785293,-0.02005432802458159,0.027094042088485655,0.014618608007505359,0.026858736781771836,-0.02558788414833428,-0.06390527062218766,0.012412707122105453,-0.0052957641969675505,0.003282504462827122,0.01814072093309901,0.02017590325586221
GDF7,-0.025673376846948107,-0.03406828816511592,-0.03179461234205213,0.004231391219012414,,0.08302755493698859,-0.02111419973147942,0.020223001065888584,-0.0316502609190613,,,0.0058849851489625,,0.05428370271982568,-0.031322841613445174,-0.0018612165023024663,0.014130586478858793
PSPN,-0.04019407029814854,0.016642085220268756,0.022537394039184113,0.01964061359907877,-0.06104931404135515,0.06365434496247178,0.02473793622046742,-0.016900832443294555,0.014481245497685438,-0.0023906509417901908,0.05109612349351369,0.021088940901866887,0.07993926039623218,0.07541952940852296,-0.01478406989178067,0.005778522607333556,0.08483928304121927
ANGPT1,0.014166329508394337,0.008500294955500452,-0.07115688154146384,0.05236520438121121,0.07740759788290381,0.042137455666977006,0.06403454593421236,-0.015253576172895205,0.018139159779675763,-0.025760975779969428,-0.039545544779558156,0.10998974234729847,-0.03050863325802985,0.061494735454888344,0.022746501363620154,-0.011094737553121414,-0.03764052141106782
PNOC,-0.04889307341582945,0.06536519299531011,-0.04450454904617258,0.035689332868933936,-0.0720828080937986,-0.03668991947817189,-0.005240351519639844,0.04026488023046485,0.056737951252645955,-0.03216290319786632,,,,0.01279269466345059,,-0.023818047866582183,-0.02123526260478095
L1CAM,-0.038580312234874875,0.086785271687732,0.006054469201161846,-0.034781352092221544,0.09360536053126156,-0.008860682659286714,0.02511769334371075,0.028466350644690493,0.0773451385775019,-0.006178294033837585,0.04710145259468457,0.033906398831880624,-0.017434537268441103,-0.05688493175785953,-0.03060229644281656,0.07798881597984986,0.13852904358682674
APOA1,0.007928608445585461,-0.05172357930194613,0.0429204465002601,-0.04759662835153246,-0.05485480494267351,0.08578488424279358,-0.02557661435688668,0.01266811771364085,0.06620403516598071,0.00911062337284589,-0.02653525926316846,0.06999307406335449,-0.06287787937826025,-0.051194132902938755,0.11137433612819471,0.07319909656468193,0.0078133427992145
PSEN1,-0.03693787682664912,0.006373098012077296,0.010198176999567663,0.04550637464600221,0.02962919922015672,0.027476281259481237,-0.016921820557887934,0.01066870221102557,0.011671606208959469,0.005851536476052797,0.14220365134453217,-0.021046752147898442,0.03858576353855112,0.015883290614138918,-0.034398350734801825,0.0008753752809117237,-0.008230986631145906
CALM2,0.020529224281075894,-0.007151643421305309,0.013912898722441626,0.009112153395079387,-0.04350696480946343,-0.039368605851554786,0.025079217983946325,-0.04918099338881459,0.05517355346472673,-0.020787203812199763,-0.04247454457575916,-0.0661381706220465,-0.008126133377280841,0.06850107461998463,-0.03953928884670633,0.04520995047247474,0.04444025125401009
CLEC2B,-0.04637659886633724,0.004680481876869261,0.03963598718905862,0.058994368303261435,0.03060245792870471,0.014992988968216464,0.009051041854456428,-0.006759928364675213,0.05854810380530677,-0.01129858389884431,0.01793464464089031,0.037941728906676866,-0.0027081182659530892,0.010414335861391653,0.0073793509921986165,0.02696597478710533,0.04169606894466396
NTNG1,-0.051868364548824306,0.01461347844280956,-0.031212385230919522,0.0007009394984064964,-0.03898908031071886,-0.024798855230073778,-0.029948882283686327,-0.016002063616419294,0.05174554046876256,-0.049165757339544924,-0.025438603372156646,-0.012480272353229616,0.07786762975609922,0.08260702970389618,-0.0007514158747927612,-0.0012026393798030646,0.07980307694691419
LRIG1,0.12386258353494499,0.01601853661653416,-0.03949512415019756,0.05111553461655345,-0.0034726852575888783,-0.009119309027549075,-0.030787659749833735,0.0051982483751642425,0.0085817025280885,0.018554446977977875,0.0645384060047745,0.03968229367314087,0.05884573724737947,0.10656492186282106,0.008449335960631818,-0.0325925156030073,0.058755172273602774
CPAMD8,,-0.0053088143434465674,,-0.028019429246804145,-0.023887056485635175,-0.015309790591132414,-0.021786928258365423,0.03766675917270022,-0.025214896462761486,-0.030022488628365426,0.06405696814826664,-0.024840322742526972,,-0.024592513072108108,-0.038433703138366686,,-0.021558598977259504
GHRL,,0.034943017770442154,0.04368213427049166,0.017906560715603557,-0.022299326141239847,0.0440688363626195,-0.038200214283396684,0.04154219142555306,-0.019203538511651654,0.1723799899690645,-0.02744057901144086,-0.03261914603868786,,,-0.03855625543253739,-0.004384321605344557,0.02717837652825114
NPY,0.014357500634285167,0.021720927207996676,0.07040718660859115,0.01476209792840485,-0.02736842557348875,-0.0020684833704955083,1.3939185567628666e-05,-0.015716157960143834,0.029014982178961427,-0.001645299674003522,,-0.039278967699143595,-0.01371074470517271,-0.0016302456941954832,-0.03532331670977125,0.01249780415303477,-0.01009430597965297
MMP2,0.060947324929961744,0.0812717085138662,0.0003267131937370603,0.08495662880264365,-0.05406406007006931,0.033888810714826995,0.019390549306931206,0.04719086687743784,-0.000542947715281917,0.1269814433951855,0.062240439843815276,0.07115756248490755,-0.007697621569689678,0.08697294316533495,0.03673407554201599,0.0153775877340287,-0.002248325424600202
LHB,,,,-0.021575413908852224,,,,,,,,,,,,,
PPY,,0.004260872787681444,,0.038968790503368184,,,0.0019766842864193715,,,,,,-0.0357271667682003,0.032972588946886025,,0.050685806324119724,0.04939328361778106
ALKAL2,-0.0335572177052437,-0.02709203191056707,0.14823635363011417,-0.011705306625534824,,0.0051727970735203025,-0.007550294092837342,0.056944677549176564,0.007689920546072105,0.04199502425056275,,0.01243930607815132,-0.05351437761512348,0.016834140895929602,0.01450216404439736,-0.008170397158158467,-0.02558875739285413
CSF1,0.09908633699488033,-0.02104939142741719,-0.042313707529675386,0.04005250706158146,0.007930834178593386,-0.0043359504875614035,0.052356797724851786,-0.017255350708695997,-0.015584568852993167,0.02700641009185181,0.04511458037465894,-0.033222322107642054,0.009189819678225084,0.020241111479081506,0.028245592027778568,0.04291349461800839,-0.0012442025390750524
SEMA4C,0.025694098122805206,0.007129506872162446,-0.00809179540681339,0.08201426115162379,0.04519530888615122,-0.02898733818766015,0.0435865019769823,0.03002472392276218,0.03277319967547512,0.05170676035341806,-0.07553505797703954,0.13686460775062204,-0.00615010446751132,0.015902502537503475,-0.021890058576135137,0.004882265007469171,0.01655671373438916
BMP8A,,,,,,,,,,,,,,,,,0.07176641300489274
ICAM2,-0.06668573807867323,0.014473370081175486,0.025859437405618396,0.014007296645009677,-0.013468153983349027,-0.02447399561488412,0.0030465181279655086,0.05536633039734302,-0.0310264053728824,0.05722697961445137,0.06010470573502528,0.058783989106360894,0.04815546571446362,0.07381119419840705,-0.013172264533793143,0.03048274379154552,-0.020310879749889748
SYTL3,-0.0627205834797623,0.04408333546725455,0.05381347906709941,0.0167021834696897,0.06139049587120162,-0.008589186655212222,-0.008619748945829397,0.012426361998094757,-0.04899455092575206,-0.009481550239792465,-0.012589736114199522,-0.006441188776914032,-0.0688635599591646,0.016454589816614035,-0.014281407272987092,0.01236164273425045,0.01436244062225081
IL1A,0.011257722464101963,0.0034905345827557633,0.016508104886807286,0.018136614676863567,-0.007726361639471819,0.02752149532944422,-0.009181891478253398,-0.04464020154015559,-0.042472261469464125,0.012183473215781287,0.1134002960615871,-0.009615992189049573,-0.008256047936167334,-0.01647680879280496,-0.037067163413099194,-0.007240249240203849,0.03638362524866432
HLA-G,0.001832594132554576,-0.02222962403003045,,-0.033253505463345386,,,,,,,-0.005912346232610977,,-0.04190930992125304,0.03987075826889466,,0.006688162302121158,
PGF,-0.038214853635829014,0.029835642419275877,-0.005981993469870905,-0.04112706356585161,0.12101322210363355,0.03351543907266545,-0.029934519521574634,0.016636496963033775,-0.032932380424914566,-0.01332541211217167,0.04140840072015067,0.04612293860590946,0.0785787840767619,0.03376078672507291,-0.017529346917080496,-0.02687577611732697,-0.0017705583934306116
LGALS8,-0.023366313131086298,0.024057028825962907,-0.03308603884127529,0.04571976593300341,0.08662888750369853,0.008632520992878687,0.0122693041975933,-0.00198005963068431,-0.018289162913436588,0.03045034308048416,-0.010734105032924145,0.08359671118983429,0.001062462369236742,0.05397464277785432,0.05865977925471987,0.002087527522595625,-0.011187027946716686
DKK3,0.023514191324721285,-0.04004320943641176,0.02333456655338292,-0.031717925008355984,-0.11498548122105713,-0.051345330566660616,0.0077045477612633865,-0.014891178467691302,0.05883533700633653,0.025003672127253775,-0.0653386025531883,-0.051233801153799045,0.024089601761464477,0.05475087594020134,0.03642874105341272,-0.006046089664112083,-0.02894112975674903
COL16A1,0.01308777719842891,0.03821259153829032,-0.04789408814167368,0.05404827290844796,-0.008336505876881046,-0.03468362969983246,-0.016802062195718455,-0.005028593476508192,0.03569966860051802,0.05458185393291964,0.04453234979118621,0.02665355674760912,0.017813060806288666,0.11593164176889008,-0.04231529554773489,0.007043258484409789,0.050422623030313994
TPH1,0.09858475749076509,-0.016322189618659225,,0.044045995657673594,0.024309179519895207,-0.018199478462847144,-0.005069665924237951,,,-0.019561999944832913,0.05449972181964955,,0.05528138424040653,-0.006530679246891995,0.03478446476366797,-0.0036332525527950706,0.015966224257796188
TNC,0.04978686644390207,0.032786063199010416,-0.0154733893543353,-0.04007516911816632,0.05528170823109165,0.004312713794640355,-0.0213323345994394,0.06060648788960475,-0.0303182869666463,0.0008636034572209542,-0.009421687697426493,-0.056035793356213164,0.016634036674485642,-0.009603048219571402,0.0385977731091388,0.05803365190029567,-0.06967440759711825
TNFSF9,-0.03514318674479381,-0.02902439187503327,-0.04267590280172162,-0.020678056331818826,0.024978731919205556,-0.030891820670493283,0.06883267715460951,-0.00774165629448105,-0.010184950616490489,-0.012716682775503177,0.02115704698682612,0.04954158351195517,-0.03730760212153122,0.031322929933156635,-0.02094092788763778,-0.007114084026565234,-0.029225589988667262
C4A,,,0.08287685252245182,0.014521158889750793,,,-0.018875562270707226,,-0.020721202128611452,0.05933538362297725,,,-0.021152447840489506,,0.09057390472411028,-0.020302335873258155,0.09565518144449471
CNTN2,-0.051236396239989976,-0.060874592535595726,0.03757290239353324,-0.017568150196536226,-0.06335306656823796,0.03248157701077115,-0.011770874908412094,-0.055840133570682564,0.007768444678906282,0.008334851960899663,0.04762622132892281,-0.03790662429635701,0.01518059319150979,0.14354133359365726,-0.051800861518165105,0.0027619583886540344,0.11392431630579843
F7,,0.02701300697540018,,,,-0.015309781692569989,,,,,,,-0.02665086301576129,,,0.1076135113803257,
LUM,0.04611074921546708,0.03168604222006719,-0.01004792291822298,-0.014349783254219,0.07877959297967294,0.09239787484359929,0.029267430059349325,0.0171564067430227,-0.009057382364334723,-0.020955674165920233,0.04193063902407867,-0.026372914574497433,0.03407577787206475,0.07089212695874665,0.00396424657580837,-0.0704988133711321,-0.07792133213006028
BTC,,-0.014446435554939683,-0.021461183417516166,0.02630804606072816,0.03298769870558665,,,0.04856664242284746,0.016858975317879683,,0.07287953159413331,,-0.01928096244629739,0.00660838686156879,0.0659079669927813,-0.01944191715640754,-0.05911425963908125
APOC1,-0.12308707951492537,0.0003762087759374042,-0.01259428690136077,0.06805827765376292,0.009240557413886191,0.04585514295584454,0.02489401102404543,-1.3766220686163191e-05,-0.07277616980120531,-0.018048733146831485,0.02377107530391314,0.02851577571062979,0.059009675502828714,0.07419869830264048,-0.02230169660748194,-0.04884929954319106,0.05138872805969006
PKM,-0.010268740604486465,-0.011141562145164723,-0.03360925515346744,-0.11951422018375497,0.051894374204623825,-0.02821501177262398,-0.018315050696644596,-0.038024406418411975,0.07951398202061724,-0.034769677475470925,-0.10165262919871994,0.025245598299555402,-0.047594420342214304,-0.12650367566637502,0.016093077185038995,0.03229518166667876,-0.034798613396979414
TNF,0.04424747833417487,0.008851987619999457,0.03457267482429622,-0.014984398440469565,-0.012352031239332702,-0.022469004329916838,0.01005653865976242,0.053664817865031,-0.06477897884013484,0.03471302783274514,0.05668075271050776,0.05559046572501863,-0.018714077044167467,-0.025536086214311953,,,0.0212549037556192
GNAS,-0.02449547878348282,0.0025240588284483403,0.04076488230191098,0.05788274431275507,-0.09704436139879956,-0.037625447369709956,-0.015346522347448193,-0.026073307838827414,0.03156779042750562,-0.03323822481599184,0.011940186273885071,0.052793173779162886,-0.060088059502918574,-0.05490468752581549,0.07192839359238415,0.09919376578482443,0.03855911629080897
BMP8B,-0.03666987871175451,0.04352840598210389,0.011545844143846637,-0.021009706948117112,0.009743503491785026,-0.040770000409371246,-0.006882304236104269,-0.022197930710462863,-0.0866221294457094,0.0011662041847476223,-0.10225925578090563,-0.010008025545718762,0.029583370908343103,0.04690142772218192,-0.05776658220248831,0.03804610566904612,-0.06523335238209253
LIPH,0.03252350125259531,-0.01632218560026376,,-0.013438985930754254,,,-0.015218863136547588,,,,,,-0.018999510134700207,0.0004555612895082303,,-0.01998239434379707,-0.019366612751719182
CCL28,-0.025673354311161366,-0.0229591844102312,,,,,-0.023434545570998982,-0.026255464770957887,-0.0045600257036415084,0.06971459967693766,,,,,-0.01805119289417836,,-0.014339765420819594
PTPN11,0.024839615535740465,-0.014057391326451531,-0.018420027022261372,-0.03248418778179595,0.03054539507916336,0.031834100542766246,-0.017774371250444017,0.020120765034441258,-0.0024966736873238094,0.02224699037538812,-0.029434996182363178,0.011926538064898122,0.03572006645118861,-0.00526302556270074,-0.03016170562103706,-0.03213882313180185,0.09914028053708486
ADAM12,0.05762557330692463,0.015508116386703649,0.012183206698957475,-0.006823501970616252,0.05854563009873072,-0.042512144099549405,-0.013924714074964274,-0.025374274518630977,0.004773705759789075,0.022832917919733436,-0.06655036731301643,0.009453203743896006,-0.02479332462638965,0.03597485343093131,0.021794114894128584,0.04933973624771649,-0.04732540839185113
EPO,-0.001239682784876213,-0.02193171051856512,,-0.028889185061407346,-0.025161154313782172,,-0.01592270076481885,,,-0.019562002817578857,0.024451589186517863,-0.02158786878793334,-0.02063395322961829,0.1109833912041072,,-0.01922117877322401,-0.015249148776938906
EDN3,-0.03543217708415118,-0.028432473666501624,-0.06029695063537256,0.04766775901728853,-0.025776530457931133,0.0004941964551195937,-0.024679400880458453,0.015923351189364228,-0.030836371559981625,-0.019763853573976784,,-0.030377143318646105,-0.015034273013195164,0.015007408482415854,-0.04438743730856302,0.01039160146041246,0.0030289537249707055
CCL22,,,0.04329257560998337,,,,-0.03206070281754971,,,,,,0.049116888473719734,0.005116822175225728,-0.022407036889220994,-0.016865747623940316,0.10229373023759283
CCL2,0.12178239794699557,0.010948493610299762,-0.05500752280914655,-0.016807083740523344,0.1018967819651983,-0.021200219586271652,0.024486035978881632,0.05909212196500809,-0.04075432016316729,0.020813393315825764,0.0600336567791303,-0.04528693959487777,-0.023664013287847806,0.010189432757071458,0.09017615870540208,-0.015508031680354164,-0.07445110875184621
DSCAM,-0.0750643159670757,0.00920092854413492,0.03254088891717362,-0.015312908259556399,0.021208826880830887,0.03126808953094278,0.003762223570411048,0.053868865718964244,0.16567074584619484,0.06570065387457757,0.10789003693887861,0.045300664055571205,0.03862364223275753,0.06151332216546924,-0.07216429331713757,-0.0032591775243296824,0.014532163415182648
GPHA2,,0.059134721840377914,,,,,,,,,,,,,,,
ANG,-0.04492919476012847,-0.029542206444318958,-0.04430734348472167,-0.07994523424221014,0.06396564652299358,0.04260985491399648,-0.056155026248597584,0.015003563959422305,0.038390131015802055,0.00651389551768926,0.017903436596080173,-0.021718576263127853,-0.06751283431552582,-0.013009770540364233,-0.03653001993672323,0.05775000110260474,0.07835111756320463
FBLN2,0.0032545145475070076,-0.02268706834385068,4.179290488256502e-05,-0.007385950131926768,0.02294426730285474,-0.03596284788485772,-0.002736483879587538,0.01249352801185938,-0.022558289399129343,-0.00861994609978753,,0.024285192225813552,-0.015144520794135594,-0.018075194873910336,0.036325246971389454,-0.02353597328294104,0.04101543862309499
VTN,0.00383939129592057,-0.01943605962461231,,0.04394193798333523,-0.010594755000830064,-0.010672104382661179,0.07021912099696133,0.023591336368723733,,0.02441550822402681,0.12289402718436467,,-0.023586020591823142,-0.020792201932224273,,-0.024888832229115768,0.10888682221221252
VEGFA,-0.011604488538367947,-0.04976479193652371,0.017148990441860686,-0.12127610846579526,0.039949229601610396,-0.0032022121767669143,-0.041969690665842885,0.04874231231272674,0.002223726314864294,-0.041052227174304685,-0.051472875631554574,0.10759549075733786,-0.029061848167801344,-0.13464292505714592,-0.06486069877389954,0.07596274738010496,-0.04755368425965609
F10,,,0.043478160479811616,,-0.023668583785766636,-0.02489403152244021,-0.017458897243972267,0.044786632335387995,0.01035642321706837,,-0.04462413038119778,,,0.03407497675142736,0.08410825015746864,-0.033289842399699725,0.021975978630962092
SERPINA1,0.008788511645151641,0.08562532015584634,-0.002364712266316297,0.008650664602523053,0.07780513226660454,-0.018379400346457724,-0.0014751774789724336,0.005199298704699735,-0.04312277305885001,-0.05284655225860877,0.00743173380301053,0.05785726236920573,-0.0036364782725329674,-0.012155695051701502,-0.01012483312316266,0.002927286208991675,-0.026368145857768064
VWF,-0.027211395498876953,0.004573920702419593,-0.03576062717110498,0.006881781964172748,-0.014861788057838632,0.030145268042435603,0.0043502540478483785,0.017758428054115195,0.014442121872430805,0.06903413342244906,0.13048890583057274,0.07385626050147215,0.02436503109880979,0.030802526748522758,0.026802088835336777,-0.03639784819023835,-0.0010951328858689615
GDNF,,-0.025561724975528822,,0.06838547646551546,,,,,,-0.01956200129415282,-0.035476927925435275,0.0533799681544222,0.015297863887042035,-0.03638081737416415,,0.0715081158191417,
