,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,-0.017553687871805453,,,,,,,,,,,0.056779166392216966,,,0.004275220060243277,,
BMP1,-0.002045009945138254,0.08253638345300277,-0.019909061951087537,0.002512277371803965,-0.032244631781041644,0.05824380654413915,0.1282142849308044,0.1085286451541103,0.0793658486477305,0.10034097830601912,-0.0747626710716117,0.1267781814035648,0.1370935352980213,0.13554936704409706,0.03095340677717782,-0.0019131642347829303,0.026882729823005307,0.045165228326233556,0.002249215867101055,-0.02693251201368884,0.24447864619500176,0.1170540324537483,0.07852818002674018
NDP,0.0501190345988555,0.06788525741638099,-0.01741096835075718,-0.05899559260442688,0.05969558564068131,0.014480970018625684,0.04608074134352036,-0.0054931012559037646,-0.01427784652934503,0.05650836938095635,-0.0530997422474697,0.08625050434405641,0.061184569880777896,-0.11612938050843251,0.07695706834835621,0.044206590371963374,0.03287663761302327,0.06450860731270568,0.0577189591065802,-0.13625583484791373,0.007046433217462017,0.018817675028774655,-0.04603869368400752
TNFSF18,0.024227091694243894,-0.010262133234632403,0.020487802242046448,,,-0.01764334796440688,0.01880729506453963,,,,,0.09864007998468612,,0.04982331610912275,,,,-0.017595726045948466,,0.026864935864736924,0.05806820182723991,0.058782857541871764,
IL36G,,,,,,,,,,,-0.0164784867489906,,,,,,,,,,,,
RTN4,0.0526090256976628,0.01378663269675977,-0.032859785146239225,0.013564742721475044,0.06638536549269763,-0.12977174266461364,-0.06533389484564207,-0.028979919747006543,0.0739565992806008,-0.06004102056264081,0.08949534669267145,-0.08267551999887912,-0.09854661679019407,0.01579381892917764,-0.026187827444060084,-0.044514575388354995,-0.04727436300365604,-0.04400921113227951,0.02914232771415311,0.04673088162375547,-0.038857389709733806,-0.06311671245166413,-0.014207523796263265
HEBP1,-0.045152668411258146,0.008993630039223552,0.05089209395019939,-0.050424009517061705,-0.0027925371354957248,0.09538208482279974,-0.007213822304517007,0.03538583706941898,0.0799297392897082,0.02442417816955013,-0.06401986217118985,0.0974859015162223,0.07432353396794952,-0.07375198709065348,0.022959100667897185,0.019337488418150486,0.05139683513958073,0.014614180083057555,0.02554535763681411,-0.031206321313869318,0.022651642682902436,-0.04523379095150423,0.08046285755425031
WNT7B,-0.018408454289716655,0.0615531786446312,0.019435274919925537,0.05497542566454024,0.057910447300763376,-0.037638640566138505,0.017181883126814446,-0.017435754055130454,,0.029566688319203407,0.019374097880595204,0.06441305308528353,-0.05548894766469035,,0.02021626148806494,-0.021149964592827596,-0.018417310168259562,-0.02424837401507969,-0.0008723931384430196,-0.0016506898344133178,0.10704240300671128,-0.029767139406472184,-0.037800737121726845
PTMA,0.06540362330932696,0.09179209139821455,0.039062635957509584,0.02846627951938443,-0.033965761518744135,0.18524888682514679,-0.08819652315485368,0.018383997368681293,-0.015895782921290333,0.05736560217871397,-0.11374396541991179,0.11643502994466434,0.11029617345906552,0.04703839043383768,-0.07342860814599665,-0.09286660448567173,-0.05637940947858468,-0.05319699447879663,-0.007143716690571412,0.12076924256582859,0.12435225448917349,0.012628623207431208,-0.03333068869640909
FASLG,-0.018408459493739527,,,,,,,,,,,,,,,,,,,,0.14186871714643398,,
