,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
VCAN,-0.004738533464648209,-0.0223191212953473,0.03118841519622611,0.004628781171354574,0.00923516209736497,-0.044371275207626425,-0.015663895578221648,-0.03415976835384803,0.08607568530120947,-0.06637804243777355,0.026490510327920436,-0.04550786878405775,0.011216130737197011,0.08818358563476762,0.053628782342188125,0.02414779548534754,0.016183568797892935
MMP7,-0.01655736540181538,,0.07036981895606251,,0.07076571611229963,-0.013045144605170787,0.010955792653373219,-0.022487925731146524,-0.004256522000082831,-0.03833697912036725,0.06584135488443184,,-0.03718194071281709,-0.09414935454071355,,-0.055105402015870955,-0.013267007712376894
PTPN6,-0.003947873853208115,0.07324547795909907,0.038704511907688324,-0.05043825674232622,0.0012914518291772682,0.027523083310465032,-0.008213702861821348,-0.0410917159065211,0.07774908267732793,0.10633698035026186,0.06296404071617638,0.11742843504335397,0.08971103505567815,0.03137780560486182,-0.021002973936963987,-0.023060590093154667,-0.04811514411474773
PTGS2,-0.027924543363347824,-0.02108760421601075,0.015380052709118004,-0.038079331741339414,0.06819010132699044,0.028747276250700202,-0.024451623699092442,0.021404756332313778,0.06156183428419834,-0.026904089865852212,-0.0327612998716426,0.0459835125985513,-0.07158655975003671,-0.10495302209468847,0.022051426080618906,-0.03169407787601388,-0.009815463679102139
XCL1,-0.016308798195955012,,0.0014643788205635881,0.010790775037036366,,,0.07139252404317152,-0.029497760036259132,,,,,,,,,-0.028468814699997978
CD58,0.007197420963908051,-0.008908869843495306,-0.004952779936626291,-0.014806562319998856,-0.014289327233692532,-0.03698706101408303,0.051679897053726796,-0.01551435219627649,0.13362179247379996,0.033437391345467284,0.13855145442680644,-0.08509086889997179,0.13022255990867052,0.1759806156581536,0.07208303489634535,-0.025029368746658665,-0.08562149734458305
TNFSF14,-0.016432795465366076,-0.024644222662680036,-0.0127881766077665,-0.030574117889776067,,0.0006181214035255636,-0.003954376231015331,-0.04788756430722771,,-0.03706396184435961,-0.04390329720095335,,-0.012172642717774483,-0.001917292058871161,-0.0236106847585162,0.021699972518726397,-0.013004699991116713
CNTN4,0.019601411408796555,0.04734325627799693,-0.029270097061828614,0.020132246337519855,0.08629100721933489,0.04564223591975242,-0.009675863797946443,0.038573150745459,0.010411161883328359,-0.04837759868830843,,,0.018403057910513845,0.08038673114897024,-0.00900210929054522,0.005284141709221846,0.06594417495948608
NTF4,,,-0.020601939053111792,,,,,,,,,,,,,,
INSL3,0.07774819763232371,,0.004799671367008251,,,,-0.021820090171454795,,,,,,0.09210882195028626,-0.023471866299174016,,0.04236706403208933,
BTLA,,,-0.023760163570137046,-0.015241805461853336,,,,,,,,,,,,,
MFNG,-0.009252002381685392,0.04540177434565812,0.01108071750167352,0.017141205325911537,-0.050332482827776144,0.04627737599444877,0.03961214744782747,0.006913761823472123,0.06403808720919364,0.07837665840886442,-0.004228063057474772,0.030869889855080036,0.08346769557109734,0.017599533070620246,-0.01766993545363576,0.060957962571046624,0.03816351552249927
ICAM1,-0.00742834850268985,0.006091519572841282,0.011058046989703687,-0.02576620962615436,-0.0035395294506978944,-0.039518642693484866,-0.008227170492487878,-0.07630033068873875,0.0532225761108606,0.13316789864961404,-0.033330101815456106,0.02174083894320496,-0.06017591798641738,-0.029000250528751745,0.043786288640547094,0.05888981261564582,-0.02947831902463053
PROS1,0.01828665556264792,-0.020701049498419978,-0.01885276447782734,-0.050565732254251435,-0.0035420239866385023,0.008926492428781825,0.042068121397683206,-0.0519677031976387,-0.028619294430931308,-0.0021024152949162436,0.010116846541081337,0.03362868230412575,0.029398493693741617,0.020479210549655777,-1.072117463327992e-05,-0.036534839754619367,-0.031091961160554963
CLCF1,-0.002376612580583901,-0.022560458925419805,0.007285650068090935,-0.0479467249234856,-0.019087317306382127,-0.016620789106550803,-0.0022245259648755325,-0.05172542048620951,0.08268736096114664,0.016925570324552792,-0.014410952996608046,0.046803940857892856,0.03928742504846111,0.13363213194870296,-0.00025395564110997424,-0.03458182616142593,0.007778795716743737
PSAP,-0.02730861543886006,-0.01109778412026809,-0.051985658658687095,-0.0005577489026101537,0.005543491989372932,-0.02777079473642822,0.023165571261402135,-0.04456950718951309,-0.04827385287731521,-0.023749747384016712,0.06786861804615046,0.11407424988828528,0.015393575014537725,-0.05389053135005914,0.10848998148134509,-0.04375038565385645,0.03691388670716647
EFEMP1,0.0060943476385819,0.005629893952579981,-0.014374855703022197,-0.05793999521207519,-0.045140134576498424,-0.0542524515988612,0.04174135443142664,-0.11197020501010436,0.0671464741726945,-0.0437140336841065,-0.10333659688732484,-0.04196985878797359,0.11028749399448515,0.10926705561665832,0.007496602806131321,-0.03393427028035864,-0.02502909818410764
C1QTNF1,-0.008313208481584414,0.0010108015855231514,0.009455597157808056,0.026983327429194213,-0.04234723763170203,-0.010077185977958997,0.03546323919690458,0.07256455209323678,0.09301621297006152,-0.08233445652149275,0.030112510420609466,-0.023173943442395584,0.04162855912485774,-0.09930413239690121,-0.02537416257565667,-0.015262708072773034,-0.05283193631201265
ALB,-0.022586936079225302,0.009297708943487958,-0.005323613764045254,-0.02555286615629752,-0.019640871946531684,0.014076312211975075,0.011069549585066417,-0.02298242638615202,0.02911703966879969,-0.029000623716198402,-0.01350305583399672,-0.06488931183808062,0.0032220107317275704,-0.0066348033396261075,0.027897757521504786,-0.002171774143536274,0.00042792963636975584
CCL13,,,,,,,,,,,,,0.02237572930132563,,,-0.05221573431703254,
EFNA3,0.050604399159814746,0.01319938783314289,-0.03943410803889714,0.0366287524841888,0.0565944993668074,0.08379522203095506,-0.005239634949193719,0.058061857526506125,0.08535957150518107,0.048304329205504405,0.1199934164879358,0.028361777081143222,0.0665566709160515,0.0554540527146388,-0.00833731890644372,0.07869227991527832,0.1301764473277745
DRAXIN,0.025351292073907364,-0.04081150976184385,-0.046008207787679944,-0.007167467534186658,0.027681358671815603,-0.015314523064144775,-0.005607701437284164,-0.030785540713635845,0.041667305846012456,0.12709122258095384,-0.005940856890602332,0.07849522416835393,-0.041163534737530955,-0.09936047987414545,-0.013915859948049917,0.060201736591441325,0.001155064226753052
RAET1L,-0.01138107734743244,,,,,,,,,,,,,0.026929262034582728,,0.06916442031559396,
NPTX2,0.05074295103505575,-0.006235603627849598,-0.046236577593658734,0.033987571267715046,-0.004046239040385343,0.03767519781071428,0.02978299371836113,-0.05870131014412921,0.0529695021446903,0.09764806436114848,0.060558384765164876,,0.04943186293547229,0.08631546603993477,0.03535724907895527,-0.06721744756107356,0.050593372184099046
FGF11,0.028139652513873268,0.026593060295607245,-0.018639455045290913,-0.02213305904496041,0.0088654097377069,0.022926138879063904,-0.03812020268531856,0.009563000852559051,0.0761067614656314,0.11162138756024736,-0.06014244584564134,0.0880838802512704,0.030513257573980615,-0.0013070482840830586,0.008476482664413525,0.0860230366554597,-0.04156449081128922
CD59,0.025748795602510133,0.00905024084087687,0.003071853739645368,0.004383647867493659,-0.0475332366765056,-0.028674025780818634,0.010441566637492867,-0.04655048897836536,-0.08367025546635842,0.010872276504240837,0.053288793846313576,-0.026708690737281816,0.03312035843469787,0.0019159260769530007,-0.027842459846364548,-0.12177006317555084,0.09519520715532295
COL9A2,0.04739376853869593,-0.02916704227028158,0.025022213687794694,0.034800449686161056,0.022377208908550782,0.008094492089421786,0.011481575531336406,-0.0955976706301927,-0.006426980408314268,-0.06703962301620861,0.04393793833974591,0.05515955495434306,0.081920737398546,0.12050492142340685,-0.02765028894803357,0.035569548733712805,0.05119056826199577
DLL3,0.05356421145324016,0.008033631612315642,-0.014169277872241972,-0.02278522018810182,-0.05619355132626241,0.019715703335865694,-0.0027908676505014702,0.16663719485323228,-0.02117303722350228,0.06234942245796589,0.048547636298591344,0.11042627631050689,0.07069676408559479,0.14089454532694248,0.020893426186501203,0.09298870042001944,0.019966163722732265
FGF5,,,,,,0.005047369984852276,,0.07680018877485699,,,,,,,,,-0.027039012244660085
LIN7C,0.038735933301503905,0.027831112500468096,0.05213218692091575,0.017811617610197124,0.004061161664363531,-0.01230343717764681,-0.022372182261136242,0.08157671941764447,0.09060071493520136,0.006128028238439323,-0.010014655252529958,0.07045727891818952,0.048973711503033465,0.017486168558746754,0.07340675995272707,0.04239232016816411,0.04335029539961296
GDF7,-0.014096710126526425,-0.020701065218095824,0.016339330079510498,,-0.02805566921962791,0.0058901588576953275,0.0024471971837682458,0.14092582903175663,,,,,,-0.019281201872423843,-0.005853390751977927,0.06366019098747717,-0.024452906755232068
PSPN,0.0203687353106153,0.016959321981857754,0.004242353842051466,-0.04744092100787931,-0.0471812247231218,-0.03661336550611534,0.08421420420342766,0.008633094175895768,0.03301266350038547,0.14318137588255178,0.06807133352058789,0.007489099084093742,0.0673705242746185,0.08412919070806671,0.08930324329476756,0.026863000159232143,-0.07140403939784952
ANGPT1,0.015345586750969746,-0.02875921336350343,-0.00314492412785811,0.013709544700109577,0.014854852987217006,0.019072507596924797,0.03829881430932893,-0.02532376901999293,0.030736771696292593,-0.10164338621724396,0.02800513198018744,0.016900980517258628,0.09118295512627932,0.006633353844761516,0.07464322125647711,-0.024632130269829543,-0.07731118962672898
PNOC,0.05864483853031006,-0.0271859236793038,-0.053064979371801275,0.050259089121511766,-0.015888304978470647,0.04414061638780276,0.0019191651755770516,0.05535685371813917,-0.03445791780714092,,,,,0.028984779071106314,,-0.05175902138796597,-0.04171650208564646
L1CAM,0.04315241266472521,-0.006453493897674888,-0.018608626378827143,0.009549102216820893,-0.003977525077682921,0.04541323122141687,-0.021904472424300644,0.17177233421033208,-0.06939206287729177,-0.06333607859456511,-0.06501572892778913,-0.07746987389719859,0.06429907131606918,-0.10688139270692583,0.018365059600012643,0.08037968139972979,0.06909680669972937
APOA1,0.06784342925845782,-0.016708108740250638,-0.023311559268191832,-0.007788697780592048,-0.008417213750931697,-0.03729039335957697,-0.02841355317940955,0.09097669684714214,0.057527546310879744,-0.03666365081211167,0.03501551833132919,-0.013618398366250221,0.06687447517573608,0.08593704749168224,-0.04083368266690805,0.053404877369440204,0.05755056314743725
PSEN1,0.08212806995301432,0.015554943269638057,-0.026019172662545925,-0.05429521436231105,0.05529888389179112,-0.096880251839119,-0.00583291477658688,-0.10572615204729638,0.04330078491082006,0.0537279730027568,-0.04314806780564451,0.043809333552891495,0.02914056797463529,0.04120974655331531,0.0792028568150929,0.036658365239689475,0.01554245468390395
CALM2,0.10159100167175013,-0.015513345899728994,-0.05798988960168218,0.02652981592010006,-0.007011438072349178,0.04067002373997691,-0.06612270797676552,0.1686301067438969,-0.09333592565120631,0.025026652028592132,0.1328422068578578,0.009835769046693253,0.09376123356453926,0.12626728734096593,0.004247046430386228,0.05438077551668121,0.09010601628556363
CLEC2B,0.012524575686907064,-0.02523152246186113,0.05103381390503139,-0.07004924453085995,0.0064701101232134345,0.05250050044873348,0.03210215180562635,5.024486067826294e-05,-0.01410958497985387,0.0013690557332844213,-0.008611400931480185,-0.025679582413336302,-0.028817026505986117,-0.0754382995564073,-0.025058196380514666,-0.017647802070791283,0.06697310536293408
NTNG1,0.0497300323185499,-0.016529126791236335,0.030600548863242406,0.0031476554703951864,-0.012144034118726279,-0.008547424608119044,-0.00022422081188806474,0.008923362086335358,0.019995301968905043,-0.051075294027196315,-0.01939870079295625,-0.023327729478343093,0.02058751307835183,0.13845485947631683,-0.013685422529798317,0.03467282076919192,-0.0324709406345444
LRIG1,0.050208962951223075,0.038683625973596175,-0.03825922766305663,0.0012445017484999927,-0.043931866296737114,-0.06456000627383897,-0.01437385129583059,-0.02217921834646431,0.016232959844948238,0.012430666509419512,0.07616740910485224,0.06240677342009611,0.13578001974623294,0.21288996341402897,-0.008364716455013818,-0.03360496988816819,-0.11194611924366495
CPAMD8,-0.02286576120017026,,-0.017705515470177145,0.01985653079121313,0.012440569361182645,0.07962928153741716,-0.024203517949918367,-0.02548474855946442,-0.05416847593682725,0.027900792121171955,,0.04315293754044638,,0.05792241574277996,-0.01264333853788493,,0.011926255237270861
GHRL,0.014014069940576487,0.050090389178424254,0.023293034365538652,0.09639622878225056,0.013742475987111476,0.07388674991613634,-0.009099350866730709,0.06405553989478667,-0.00040134172833942793,-0.007537850197185754,-0.08580829994033495,-0.04606434523153132,,,-0.013752634819001052,0.006900423985972096,-0.015284459218763195
NPY,0.03765135181337389,-0.017710777966221294,-0.07002510574620265,-0.0013199679866239273,0.044373195823785384,0.012630243584558398,-0.02880516174223682,0.08252970791059686,0.002683862433970697,-0.05087770650604993,0.0059433151714228145,,-0.0722588617224115,-0.026181197551420916,0.008119550130503047,0.03951554799529436,0.04613474546735734
MMP2,0.028594702268921496,-0.06838739827669169,-0.0030228270724377967,-0.01276389783505736,-0.020558011906383785,-0.009504531660514225,0.02069927465548108,-0.08968368099397964,0.03437189921850207,0.11543138777164964,0.04396865906347241,0.0521761176936472,-0.015071502976097962,0.050279384730151165,0.073296389347738,-0.047234670650541516,0.0002874032066277179
LHB,,,0.0405726403840915,,,,,,,,,,,,,,
PPY,0.07232884699494994,,0.07232596024952816,,,,-0.01768883398247527,,,,,,0.02671603605427849,0.03962521783556376,,-0.01621615781592471,-0.031038834287041725
ALKAL2,-0.005369584248412947,-0.01661599650524707,0.04395082937660721,,0.024135358529944913,-0.017872077247830524,0.011116558861059998,-0.029576843742571503,0.03977262011304973,0.04660967701449933,-0.0771189214996306,,-2.7484952867320563e-05,0.026774574688385837,-0.052218459715573665,-0.016270149260397604,0.032885431866536065
CSF1,0.02164432735883703,-0.0034389642670241624,0.02566952782364507,-0.03998113791952859,-0.016439000479298964,-0.024666569768862296,0.04102377874664941,-0.03489186851662276,0.074642341747173,0.1375608208293769,-0.11176603717673288,0.06315136347394493,0.015619395918334604,-0.0478213619536885,-0.017927683988761923,0.011716329536288669,-0.07157915433240147
SEMA4C,-0.02429257621168008,-0.01087523850878835,0.010135663369622475,0.02820896670435384,-0.014322535134231736,0.04583991857128613,0.03919027465406477,0.01833636926683571,0.07593082677182028,0.07392428748618786,0.10437130467887844,-0.007992763827114988,-0.02683856571986107,0.03860345883190797,0.07780759747485627,0.05993304283432208,0.04979954044492622
ICAM2,0.026246180799321936,0.02089995590718883,-0.011660978924514336,-0.01911236977710247,-0.05345745574322568,-0.022499950211487152,-0.01495138892693994,0.00547439545823447,0.04819310499198087,0.08568619509898578,-0.031458844158610395,0.02754778720217372,0.1094050208327662,0.06684472519451248,-0.01907511958554912,0.02977149677016178,0.046106408082988215
SYTL3,0.028231448111989202,-0.04940759787928523,-0.035007124528962374,-0.023885175875575385,0.013366533579675374,-0.06415988558884445,0.021536702589699905,-0.013254184844788379,0.021608025831373428,0.03405097983807987,0.030519983062205106,0.008819119608291263,0.06856242271307203,0.0787191643568886,0.008469031373722156,0.027396311755703312,-0.054923050853509583
IL1A,-0.028967508762051973,-0.022967628199772657,0.0157950067267204,0.012660847511929417,0.024628004557075783,0.007008878946607587,0.004590207191819854,-0.04242851410902483,0.014763306179749424,-0.05300337729626299,-0.033593572323017296,0.019928780730870174,0.007257005480144801,-0.024252149203899044,-0.04744714153590349,0.029022604899483623,-0.027474295750722494
HLA-G,-0.017512760441602555,,-0.0162866801773987,,-0.015153270818309349,,,,,,-0.04813095497104939,0.06620786727933951,0.06138999358141045,0.07069671004764436,,-0.021761529121702126,
PGF,0.024987071182206232,0.012895732620156315,0.02474388130566856,-0.01714092980753025,0.009395536334851944,0.007468640425318995,-0.0144659976137617,-0.0680537935358026,0.07615977631898883,-0.02485173110975487,0.10227874891746569,-0.017022800439893928,0.060670803234721835,0.07907921905019824,-0.029031314846821817,0.04123081772409972,0.07356801210106213
LGALS8,0.006872268966676585,0.003459386092686545,-0.01388690456409984,-0.03059659082281097,0.00613862092000706,0.02436053058314226,0.046750683879385614,0.04490614926486078,-0.0045803975524958355,-0.053299383659946936,0.061494949941118496,-0.03989743030431874,-0.031116514024795462,-0.0063632683304931026,-0.025061755563064017,0.05228069919910641,-0.041999803330389586
DKK3,0.05480974743410281,-0.04719956178133314,-0.03450849952890063,0.006305133888731775,0.0509120546413387,0.00326209920378826,-0.051505856831047206,0.15859489939403507,-0.1233862729323137,-0.032696540750253494,-0.012040937375512525,-0.07262698391516752,0.1096004053525869,0.14863659394120207,-0.002187547786210363,-0.045028133571108256,0.08719373636715823
COL16A1,0.023790178421880304,-0.03149315847711119,-0.00017065837212151475,-0.020780499122502318,0.048829539504813065,-0.017269477635924794,0.05210565619869958,-0.044559363614344975,0.07039599567602176,0.13862359845763403,0.10461858673365447,0.04330218431830253,0.015390462904572437,0.09980466004097041,-0.10598957260721908,-0.017848859774907303,-0.04358945732378939
TPH1,-0.012858813819245671,,-0.008756068309207764,-0.018221436844819236,-0.016057003564479262,0.04230017147875085,-0.0409105611939817,,0.022535601138972853,,0.043292584998983995,-0.00841631252190634,0.009400585581236517,0.022006135978993147,-0.057431845484597815,0.06458817206098376,-0.004621746904037865
TNC,-0.014441584621554465,-0.001190987509837116,-0.0167491222307943,-0.09195835123290604,0.002171604457674532,-0.01855568294165554,0.01716518062968548,-0.10160247065181872,0.10116677886100066,-0.052423563548227435,-0.04533818648134483,0.005091825969931376,0.0321281259216486,-0.15691399011599788,-0.0042082345505557416,-0.08295873268530048,-0.057654234496559986
TNFSF9,-0.022865758826329425,-0.027785734187773328,-0.02670885602950459,-0.034631328347336836,0.028850103558844094,0.008167161938358775,-0.013951196201316128,-0.01841078353217414,-0.01815274951589885,,,0.03434011820597842,0.03258596238850447,-0.044605357861132004,0.027989373929292596,-0.007367619818563322,0.024983292894746916
C4A,,-0.0163743197691548,-0.018281502596954043,,,,-0.020969225437204433,-0.006001522881550767,0.15263024425352925,,-0.0632755038172766,,-0.026567654855949852,,-0.0277759406685272,-0.002469825737622973,
CNTN2,0.010635066494601834,-0.0031934851612700496,0.010938220883450435,-0.02651921076918951,0.023250369609331162,-0.09772281321508243,-0.0454267206512057,-0.11359808368868447,0.021169399269693166,-0.168213763248418,-0.04158965933390479,-0.1068470417001851,0.052196859800045244,0.17182605889754,-0.0222177546894692,0.06374603390296477,0.04521035087461536
F7,-0.012544742005724733,,,,-0.013945553415535964,-0.015762511941868264,,,,,,,0.030230195915406263,,,0.000355764529113543,-0.021431914158625817
LUM,0.014430522925689845,-0.024141446171838353,0.0197106721352127,-0.009533672195682642,-0.03866546370492276,0.04566588691188093,-0.020977073064887677,-0.041375947498606826,0.055142278486781895,-0.04771433935052402,0.09580344034123092,0.03109950104621002,0.014416514577143127,0.0917927176876108,0.023777562004561013,-0.025447598378960063,-0.03761834983780014
BTC,-0.011381072606847946,0.02785094076632412,0.022146343871068248,-0.034317637200825785,,,,0.05493754627535311,,,,-0.04362049072609769,-0.005095913873754637,0.04891944881256637,-0.03460011310112196,-0.010408539881070687,-0.04366382799198918
APOC1,-0.01583570748335001,0.005366694403494449,-0.01045150102762491,0.06406274773707792,-0.026345537806535996,-0.01783036097908555,-0.022342270502860532,-0.17743606699905798,-0.007172109934337772,-0.0024845006417506016,-0.04947023449697239,0.007587663141177898,0.01227186361607475,0.09102073534989136,0.044957780617470106,-0.007825062313280864,0.020544895277506407
PKM,-0.051800924632292564,-0.00845269814880763,-0.012866665335125144,0.03230564528359499,-0.026371052594128922,0.029211592769601884,-0.014031083635577923,0.07715988581402576,0.11210322135155033,0.12146200188393472,-0.0886377876042002,0.010285167893204635,-0.046989070887095336,-0.1867381018715459,0.03635950638944584,-0.027303560684268594,-0.013036657388219432
TNF,0.00616635677096459,0.1137139131353546,-0.016866396747256353,-0.03936604774364134,0.00039724601093248373,-0.006438262224760891,0.08147294528082079,-0.02615080175090915,-0.010706400459135438,0.0643686952877827,-0.0043485681595757854,0.058254075180296606,0.029100907331234625,-0.041597626565537574,,,-0.01668028107569631
GNAS,0.0006198151481939761,-0.013997548568261249,-0.04756505888567338,0.08245273516091076,-0.038570799071529355,0.09307572297591546,0.006362762285093634,0.1697146352490066,0.10363534392976609,0.14883112054069864,-0.0556206175325463,0.05087229707554085,-0.1259826506700906,-0.08539427497176405,0.009614876035755298,0.07528319414513432,0.036048753650593374
BMP8B,0.09521988909476653,0.02955115985407099,-0.02361149101712287,-0.028249853181766975,-0.005978166267525881,0.06983386988713897,0.004428513284588736,-0.09381022400318775,0.02486508620126007,0.0573310837788518,0.07279018350507598,0.025675568423500987,0.0767539082145596,0.019120266464968057,0.049770331613659964,-0.01517408747333949,0.0035449725692318413
LIPH,0.17322796852700828,,-0.023160264648726902,,,,-0.016906927986112354,,,,0.07684911237494385,,0.06634681333722697,0.07876201881034735,,-0.024719954417101415,-0.026597903750465293
CCL28,0.059945578908703445,,,,0.03499550128794671,,-0.02603388773532448,0.0022738477364414463,0.08583611864200476,,-0.06146055575333748,,,,-0.02787398202081731,,0.014255890764426482
PTPN11,0.036688996346363176,0.025198594940709283,-0.01647241253821881,0.04717270555096929,-0.06764442606595629,-0.04903055727998189,0.02292947317951769,-0.07324026189846411,0.008494240581337438,-0.013896650890524815,-0.028805953042629374,0.008261228599959898,-0.06450404659751179,-0.045019521348822825,0.0029900573561790875,-0.05370726961782054,-0.014979363591808728
ADAM12,-0.016661288596206622,0.12990896452112197,0.0356330504027523,0.04044084833829892,-0.0019477662359557773,0.025114596253805733,0.008153528694019516,-0.014505939202148883,0.13575300699866233,0.16777031075126939,0.0016609404116316815,0.011011253458973034,-0.033850622425366884,0.012107203817020531,-0.08109675118278901,0.018948719963279518,-0.04192059030552344
EPO,-0.017278060657586386,,0.02483756960346907,-0.019552526560062643,,,0.04487825134497474,,0.0032809773739443443,,,0.005080345378434995,-0.05137117730375897,0.006942709640283748,,0.0730204050091819,
EDN3,-0.0223994386684611,-0.02268925335216093,-0.008210154505172452,0.015815876097082463,-0.0015711299976709694,-0.02792894691650323,0.013373781511407635,-0.023977610190472176,0.007411372567343826,,,,-0.03510300076157493,0.09014969275263322,0.02490008883835701,0.0514586062385183,0.013490427174131557
CCL22,,-0.020701064716811282,,,,,0.004834797704701963,,,,,,-0.05814110825970797,-0.04507772283909149,-0.034600114632388955,0.057658722637876324,
CCL2,-0.029218921857897828,-0.008955884501022835,0.04121158627836983,-0.05444255440083969,-0.004770735975991733,-0.030590110245698923,0.0395581958320585,-0.09776484760036337,0.053524174483624405,-0.010122620863485726,-0.014295841400293158,0.05880409411286819,-0.05257657824942341,-0.048355390099795476,-0.007327787763407944,0.005991915513144846,-0.014430406167390742
DSCAM,0.050584799835436164,0.0003146441857327015,0.07547368181612817,-0.003990453259623548,-0.01023978776516832,0.02011124604187334,0.014920955828857935,0.18695745371400693,0.042112634572953354,0.07294187237592611,-0.041293113333004325,-0.06064703141988045,0.047904255001128666,0.1307308562661799,0.06599412589556708,0.08992445819984711,0.008323697743294388
GPHA2,-0.014331797863294884,,,,,,,,,,,,,,,,
ANG,0.009621096952916236,0.07994475902398461,0.028083416329223586,0.006103076041969433,-0.009309864080541722,-0.0060964133662547,-0.048740368594291775,-0.07042135838288037,0.09285018433193647,0.018926007820114065,0.03891389758786486,0.0016582525355740383,0.0520089531540942,0.010111090147080812,0.030735509948707107,0.033474173527526865,-0.01893291836816617
FBLN2,0.016309111533560704,0.05150112057708639,-0.03580182149615042,-0.04149078773516356,-0.010303353858397708,0.06768458605905152,0.0023828152994047817,-0.004356015321335059,-0.049913123444943544,0.1354329990499514,-0.05955016177445345,,0.04535649401604306,0.12903821431285964,-0.019195193479349348,-0.015129528964218934,0.06581422227501241
VTN,-0.024307633394748465,,-0.030360930907979474,-0.01971310681424994,0.03074690614626612,0.0022169109194890044,-0.009513019030630999,,-0.0293280239636432,0.002330449581392994,-0.018535283556402465,-0.04548966902746254,0.0788604760942751,-0.04066099484116806,,0.07121368566259989,-0.0270390216310607
VEGFA,-0.05822289521319463,-0.0708535193048232,-0.03204862908579223,-0.06860353495392456,0.004974050571576784,0.016459446406600724,-0.025567227273250476,0.03272592796130339,0.11507191117575195,0.09187512638279013,-0.13078466125115445,-0.017790114907763964,-0.06253954531501028,-0.1989814555756146,0.04488132320554295,6.462685211364066e-05,-0.0717711727824304
F10,,-0.02362895604968413,,-0.0183926622498706,0.026834755133664588,0.03461486283147651,-0.019395424991497465,-0.020807104232661713,,-0.0013339775316145337,,0.12437633904946571,,0.04449044032106179,0.05757841781428751,0.021031407501327527,-0.02196043606393721
SERPINA1,0.005426262586913349,0.06230073853438432,-0.019498421034843012,-0.014728994374416046,-0.004829341091704881,-0.05350943432035376,0.03588244456210533,-0.07114844635765348,0.05759924639955918,0.03526585606232307,-0.01069714988235275,-0.023947945629501786,-0.07222394856588842,-0.11168735833988082,0.03215202825300986,-0.0070428209083211145,0.015489086213150236
VWF,0.038015120605199196,0.03936122929237152,0.0019022650187293375,-0.03681630321271021,0.07223811578277037,-0.008078196101994084,-0.01147261879170131,0.014222876642844776,0.019886749871419706,0.03594967518372273,0.09172908045417862,-0.006760176559627063,0.017410052920071414,0.12808842875919477,-0.04087889088208114,-0.002442141698505398,0.10578227631739542
GDNF,-0.020137828933400638,,-0.019205146126035286,,-0.010437355172438243,,,,0.0036380440326466675,,,-0.03838184525514851,0.022157529696708974,-0.02076794471788678,,0.01791057950124201,
VASP,0.005107464702355178,0.05901794390482898,-0.043546112341196874,-0.04030373366972343,-0.048265371751528605,-0.018818274520867012,0.04102056780304952,-0.03671251674955748,0.07428127829036688,0.03907160068118716,0.06261335985780055,0.019679709955921717,0.06655943965549992,0.024311713056209442,0.04717347701079815,0.007400993992414702,-0.017086358350840207
ADAM15,0.012262084107912487,-0.051631819639123,0.025877267805344405,-0.03718670160774702,-0.05957315332046749,-0.030136581052283184,0.025017367124917405,-0.06027663166359182,0.0768762530286536,-0.05378724599764067,0.06075960048952584,0.02747096204900574,0.057742245967328125,-0.014057141249511374,-0.04430935053985324,0.0007779581492221975,0.028521071341337686
WNT2,-0.02249334860185216,,,-0.01584051100514515,0.003336862673832221,0.032874464539711455,,-0.03661634802842752,-0.03303088895919052,,0.029812406134234515,,-0.003620912412814181,-0.059388617315615636,,-0.016565502095762602,-0.029541813274013496
CALCB,,-0.029949060416118573,,-0.023811399988727004,-0.016275485535003017,0.11705843559848755,,0.06605805152237418,,,,,0.09575099568885381,0.0207636919663224,,0.00860131110623798,-0.025697008354929964
OLFM2,0.024046581384067723,0.05569447755887382,-0.0602997472313533,0.007789371876521519,-0.048006803880803015,0.07902033138999451,-0.006405816285435135,0.04364231167684943,0.04765754642736314,-0.11549707227837455,0.036924271129916565,-0.05253542910974979,0.07032680602085974,0.055079130888856506,-0.013380736745997972,0.03672462323986594,-0.015624926703121952
MFAP2,0.014777153636629741,-0.005724933831147132,0.09128725685522744,-0.020056025361413758,-0.0020226121970686275,0.02326194314450269,-0.027366758379212767,-0.028497417010429058,0.0004588880428402045,0.08776540496811776,0.1453916101162215,0.0013309742436567321,0.03398263261911852,0.11115394059169485,-0.07684878049665175,0.01004588652335593,-0.039402802065810226
HLA-C,-0.035382240223856984,-0.005393762589382705,0.00916761387834926,-0.07312090557508569,0.02504375826874984,-0.01922176834851263,0.039809016757021407,-0.13192465908244017,0.1111416692265276,0.022228621807389496,-0.04395839442240714,0.0018140190284562329,-0.02834975631091936,-0.14740589929450612,0.02249947982724401,-0.04520057502893994,0.036480354860243695
THBS1,-0.06036505781657185,0.00382084356600097,0.05476210009008758,0.0003107116683211409,-0.0470738167416311,0.06408725238394336,0.027713214964692645,-0.056326187850163904,-0.04498462818271141,-0.0006991807814579366,-0.10508956223970609,-0.021720756150167022,0.0444893608130823,-0.009638897938857667,-0.0334765343932515,-0.07062269378200173,0.023871228574226352
