,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
WNT5A,-0.04058890124171095,0.07756605197826541,0.043994179111968144,0.0240427543033349,0.05235656330080301,0.020358570294787943,0.09460111844680834,0.014076335802450731,0.0425645652144281,0.033078007463580014,0.015239804354436668,0.032119456713111144,-0.026728257251183902,0.030125761460851278,0.05124396123381401,-0.02224426740757222,0.004808575230572036,-0.012225667354353001,0.09343960351064554,0.05154685301884443,0.0894479552431323,-0.008945124758715306
CXCL8,,-0.05459288425954863,-0.001106872422320974,0.03577214322952457,0.014264370952216415,-0.025979737721838675,-0.024336176166043104,-0.03669282844096889,0.0263867434792145,0.01863332749570066,-0.015539405711160626,0.070204702718563,0.05044554094382634,-0.026162033939268317,-0.017247689165884147,-0.061198638354109304,-0.027373137572804494,-0.08298848556665103,0.02930889715034777,-0.0002565029009113244,0.02912461646243343,0.06844072645014716
GRN,-0.02072813782543018,0.0035012525943542106,0.03664170799008202,0.009056333035788684,-0.0014516222505670756,-0.0075493918846304495,0.03494226990459244,0.003045355283005171,0.09727404747218837,-0.004583223563737874,-0.0234821746088889,0.0740587456297911,-0.05965754107984221,0.0014388938036572385,0.09330971276826626,0.09459063327766835,-0.023086301535794676,-0.0026366654732322,0.07770567890321244,-0.04855989955981786,0.09199525459746394,-0.0415501055902055
MIA,-0.006406818259659842,0.021116824163771235,0.0182080891527249,0.08513442964071792,0.1521465247443127,0.0015179641711865715,0.009795430209885568,0.026244753398432137,0.1287334727485072,0.011533330573028681,0.011316110547522426,,-0.0025988115418849106,0.009760264988016264,0.022821429244058618,0.0849397103813817,0.1201798103555683,0.07486120452292556,0.09990715473023147,0.043192873585482745,0.015031736552863151,0.0877859375383566
COL4A4,0.0028470401439590546,0.05176190539689391,0.02448680418727709,0.038306721360103095,-0.006612467535128361,-0.01977509908148959,0.04737050528122138,0.03806445030356194,-0.032759634607023407,0.001775408263005882,0.03145668468072158,,,0.044144448081983985,0.04107452859661473,0.007518484000487071,0.1418793361869836,0.05785964509181864,-0.011215704174025318,0.1082811696200185,0.10347874919773636,0.01370189472073746
TAC1,-0.025605748074039526,0.001749801751580087,0.006041175532771596,0.024543416859277002,0.056342613702472025,0.04459459771686386,-0.0013062727598914337,0.0024571636473724777,-0.07529721857946872,-0.020947626353159766,0.06547242270155504,-0.02870371889325445,,-0.029004592814603894,,,,,,-0.0392662470462875,-0.0005089853166556519,0.03562609767000492
RARRES2,-0.019457384799749584,-0.098132056542908,-0.013822547832593412,-0.023249545014582613,0.0574488744084283,0.07971280551198781,-0.02627836792202304,-0.028679819938873825,0.11262501579705464,0.013794165873056432,0.0008189988359850556,0.03683666646170971,-0.010390832375263859,0.030425304206917553,0.021364725792102593,-0.0004540379993025048,-0.056286404022835634,-0.03533781116958868,0.006697187398513308,0.06052850823230811,0.05687898535842153,0.15522793731358572
FGF7,0.03162766236440107,-0.06555385558901909,,-0.03116418327412564,0.008500386456074862,0.009864014408446383,0.021212262609303287,-0.0276588938560339,0.03818945666219039,0.046630605769205705,-0.024666270068668034,0.11600152671711524,-0.026153157974883955,0.060304404575981,0.07559283683937264,0.07114653551683535,0.02014013131965192,0.03461930317470833,-0.03412872290910176,0.04307556308244605,0.00981213590585986,0.06720663690594228
EFNA2,,,,,,,,,,,,,,,,,,-0.03133344987368539,,,,
HBEGF,-0.030469537415115357,-0.02285943245603402,0.013125293464000475,0.03022997086697655,0.05884322833130807,-0.0055987081886729965,-0.02392340797759142,0.04464111689221198,0.051480037285216836,-0.03195691008860662,0.02026839597020345,-0.003430763364058468,-0.032048503449281146,0.009534881696631718,0.11296987423279453,0.05845698446244094,0.050079146415890986,-0.02362880463681864,-0.09806577943852933,0.003524008125224176,0.023505650554613587,0.12241328695331119
CSF3,,-0.05630347305579106,,,0.0379313887186027,0.04737762068470149,-0.029931152560612656,,-0.011187335428182949,,,,0.11038051649388271,,,,0.018438783534705256,-0.023794249061412278,,-0.03257400984220445,-0.03145452491632952,0.09843809296930277
PI3,,-0.06669985986385096,0.0013115491125917655,,0.11840796259879509,0.019491726476370177,-0.015396168539774456,,0.022249483621186346,,,,,,,,-0.029751571062585705,-0.07673626198262067,-0.028800312812013548,0.0524165209435434,-0.02782271780473217,0.08926017269035438
PCSK1N,-0.049370432078712764,0.06023791789078032,-0.015080095338117954,-0.05853617588011232,0.007811991790149017,0.002466415534831944,0.016008952624105052,0.02436681964326138,0.03547530316531286,0.048819811406516575,0.017466971090948462,-0.06214743858415502,0.010613670885716948,0.016362679368380262,0.13386063534771767,0.015302830982829979,-0.009215987742456388,-0.00836009162523883,-0.007149837883569487,0.021558998187806662,-0.10671149061587862,-0.1199890592547383
NTS,,,,,,,0.0759709104575833,0.05891663435335119,-0.042600157452669096,0.06500004568407249,-0.027656666879009938,0.02654093045640442,,,,,-0.06268422986803912,0.04997310351092286,,-0.013545760431172145,-0.04604571706559243,
SFRP1,0.02497330639958755,0.15965893640850928,0.012987944817043736,-0.05511351576241454,,-0.03917111982478235,0.08178113872309026,-0.05375483567297977,0.09775291046771813,0.09069207881575582,-0.02274908250434068,0.0049372422257100744,0.010082782831184618,0.07447752972122036,-0.11373957283317478,-0.007205576356385315,-0.0030088956558532265,-0.00398850799055331,-0.03777863287715948,-0.008512214721344101,0.11084824030651189,0.1141177680340104
CXCL13,,,,0.01617072641893677,-0.029213704382075618,,-0.02131011285665448,,,,,,-0.026416373730614687,,,,0.009930740466648874,-0.04187971675638435,,-0.0256014730424418,,0.11328058804846652
MICA,0.0041507001398834835,0.008135073988327102,0.05400328081062368,-0.02745387213378483,0.04018999284945108,0.05794674916294194,-0.0009203275897918378,-0.03164392359714568,0.09172895451200798,-0.0561237584076881,-0.055555268596169674,0.022854036684629875,0.03432605723674133,0.04771536344714368,0.020089483438160232,0.05493942877540204,-0.006335867691531921,0.02685814696531251,0.08581173755911879,0.000773271979327105,0.06334150795211352,0.096085502597569
TG,0.03303216302655005,0.06389888757860987,-0.024566834743164755,-0.013557167522353789,,-0.030236486042348968,0.06590175794026282,0.0632831230424568,-0.01393812415973369,0.01242231195150617,-0.016463412051944928,,-0.012180281299759814,0.026676791251099494,0.07399119449926972,0.0812289767198687,-0.01661769266298242,0.01975891588598389,,-0.02876963655555255,-0.02256304494205414,0.09419496860325152
ADA,0.06420841268992127,-0.009150663152724139,0.08192344048450821,0.010698745822141333,0.048102099256823745,0.06141400108070296,0.07505271572673142,0.023751100607356964,0.0467836259089505,-0.021180627807570466,0.006979404285330041,0.028079501821381112,-0.0171898028425893,-0.004899352220420874,0.07956173628862753,0.04323760482944984,0.018505398279750614,0.09564366827936652,0.10787233477205357,0.023938286813707556,0.1584435937194817,0.05239384104262135
LAMC3,-0.019647439346213796,0.0528892462239593,0.022736512276347123,-0.03914237346560688,0.03638611677956814,0.006184709592407362,-0.048558998768574085,0.06631584220925162,0.0981595982175716,-0.017252845287625582,-0.05599227447812166,0.005734611110737581,-0.004604369909165253,-0.010905481038097962,0.0687977908899873,0.0720013043819271,0.03212702055030394,0.07630011941939234,0.13356461308410722,0.04701426953007291,0.14498692703986346,-0.00024385648833808086
CCL7,,,-0.025149414359531067,,,0.08186552492871191,-0.04286524613493996,,,,,,,,,,-0.04424488549923861,,,,0.0013564248440703448,0.041375699575101
NGF,,0.09984570434469865,-0.02593636765179502,,,0.003944318000584045,-0.045754188777366304,0.015615682796840367,,,,0.0022066143527571702,-0.055925960782398774,,0.019172998318524127,0.04023693226760408,0.037612114233596027,0.09485552285115592,,0.06345820630725744,0.0986628138150644,0.07511467678528685
TNFSF15,,0.03687323543668331,,,,0.0007454184584510715,0.04261703230479121,-0.030660983836470458,,,,,0.03298470311631519,,0.05940892801027586,0.011429002350339444,0.10667078978719548,,,-0.034828996544776454,0.0575156309731793,0.07218981513001073
HMGB1,0.01720830103584946,0.016220054961071373,-0.027242896465401248,-0.027277433256186336,0.0365236528351672,0.014677025247320515,-0.020465277517294697,0.07286174919038062,0.06964482106697333,0.015715948004666143,0.021795018895088353,-0.0313365611556641,-0.09711907819436406,0.04259045704270443,-0.10326382670311711,0.004756985890602789,-0.03819605269859884,-0.004846276321010581,-0.03212432654827155,-0.053286049742886026,-0.07448037700387371,-0.0795437624712653
ITGB3BP,0.03472576789330617,-0.04366536905539789,0.07209685546615595,-0.012994061109795898,0.11152730815359656,-0.002522470539326219,0.029609740354295734,-0.010807710653073562,0.07481332769754181,-0.0055462549642619745,0.0258759074347544,-0.08275145527725637,-0.022931556416033828,0.02147101039992103,0.036772242545282406,0.06366438832155415,0.014302265649546037,0.015770853816535424,-0.027462717353482418,0.02112304508938499,0.07355408796979068,0.025926553840905236
AANAT,,-0.05814004208374196,0.08777842590562573,,,0.008370399018513799,-0.0020449556896056723,,0.019202370985720894,0.013121372359942415,0.043623792239496,-0.020745420099718425,,-0.0018769449047803127,,0.09038656490428162,-0.026478021019473625,-0.03269759682571056,0.04566748648200278,,-0.010320009508345674,0.04904191144197447
RELN,0.07260342134312985,-0.014910595835340778,-0.050553950916951015,0.04416046298537281,0.014731079313521222,-0.008848491721214258,0.0157735016938224,0.015251373488393258,-0.09173666192241145,-0.03242877417058751,-0.033708875455497764,-0.07289480966358416,,0.0002824111713310376,0.05552668917170909,,,,-0.05243412136986092,-0.024698335612460452,,0.09937680143996516
IL15,-0.0008473599385305371,0.02774551133809824,0.02801393578669154,-0.03339550430330447,,0.006990134264442615,0.03433758104159689,0.06337288195520577,0.03491998020781125,0.0023216525427552774,-0.026130475827184474,2.2742695614889576e-05,-0.03472900786511989,0.059225599768114354,-0.003699381077004002,0.09161921432160029,-0.02844988998012623,0.03280949540381026,0.059452690127013805,-0.015774130156656546,0.07954766995739608,0.025006488266387093
UTS2,,,,,,,,,0.020073862962118577,,,,,,,,0.020000376589923662,,,,,
BSG,-0.0011449764361495466,0.026581421687965495,0.004373526887387454,0.0400233573540106,-0.0010369209076134893,0.018635856217984616,0.03701854670343878,0.009237275005543808,0.0066803210604218025,-0.007885574788676984,0.029425613553906327,0.003767114751702908,0.04564368063348227,0.011867690222431018,0.024593132997931262,0.11809679003259271,0.07714505663237865,0.04417456668208006,0.08336029085228427,0.052837049410488314,0.07556914896082936,0.0651657453947789
ADAMTS3,0.03205783431666451,-0.001246188174426492,-0.035714035970241254,-0.03813521856185546,,0.03317362151168176,0.05678888664916304,0.11726354648339829,0.10313362855001547,-0.025343877583640696,0.029004890838318195,-0.01730237507738869,-0.0591001855747563,-0.003984393858605228,,0.10283304394286247,0.09513701678084215,0.019046811468174298,0.1308447223616262,-0.002107031879290422,0.08747811720588239,0.04548196132729697
CD34,0.020955578458192875,0.030800211086188533,-0.015875124658273482,0.032389138594787883,0.08131877891945968,0.027639016931604102,0.030448053976407374,0.000520593500563563,0.07848573922564411,0.02046965479521506,-0.018944336136608467,0.05664576978272729,-0.03214581047189021,0.010050824942853323,0.031508898814644776,0.1065257778796818,0.014762387458181906,-0.006707103376526736,0.06441418726864366,0.005330884561018154,0.1454260533815992,0.04236085367364527
CCL23,,,,,,,,,-0.013570552864205344,,,,,,,,,,,,,
PLAT,0.037751008424608,0.003070547591197899,-0.027102010617596636,-0.010019306920819097,-0.009442550883358837,-0.01869223787599468,-0.03507421557169169,0.005059708032017606,0.1104188359785802,0.003539255006842076,0.014577926461790958,0.0070421100555305375,0.01857262471722251,0.06303971968500016,0.05807394217694617,0.08685297034274782,0.04529497361029659,0.04494073535592506,0.014589598289567903,0.039768938558608136,0.08304726324022649,0.006944170073783409
NTF3,,,,,,,,,,,-0.03063443619937513,,0.010269643356091691,,,,-0.006986411566705873,0.0420280795320924,,-0.03673526057093667,,
LTA,,,,-0.019277436234212856,,-0.015131498041838302,,,,0.07728447514067144,,,,0.0028165237458522845,,,,,,,0.010787867006115635,
CKLF,0.0053561276197980805,0.03330657545559853,-0.03909170283960982,0.005937581599650287,0.04884722669409911,0.00218349047113144,0.03957531414601035,0.0532572773037229,0.0838541066141463,-0.012313837936051241,0.022838383954080128,0.010517782504747884,-0.056218848500701114,0.029082793775220477,-0.037293083279271444,0.174386678422131,0.014976724428311588,0.051940021536194064,0.052473213111363284,0.026259527807244543,-0.037457218791641336,0.005876858465970343
APELA,,,,,,,,,,,,,-0.06717064272778688,,,,,,,,,
CD24,0.011039893284771316,0.036320002785544904,-0.005276062456243644,-0.07660295163271941,0.10528006533952046,0.04885861351631405,0.03771841588714292,-0.0784043249873721,0.01602653462464792,0.07822504251393907,0.025765149606840964,0.023625072668613512,0.024577475091121084,0.018547050825302006,0.0067950009531632626,0.005992031942721428,0.049327076147414946,0.016501517998351548,0.002186936408425792,0.0012725390998765283,0.003582427561498926,0.08739996384528638
HSP90AA1,-0.0489971294431737,0.0001710888970117899,-0.0357037432293816,0.01408348512272263,-0.03386241628204084,0.03449157944926643,-0.033997646064730415,-0.022987205670319984,-0.1582444830175338,0.03225944750536361,0.05346896394044547,0.017956593173030843,0.014464881816574687,-0.04169999261407151,-0.040252974506212846,-0.05525808186810986,-0.04997782824095116,-0.07904421737145839,-0.03810399257673265,0.015737389362541918,-0.011810183147595856,-0.051923262823664953
BMP4,0.002668312623086918,0.06783623775235485,0.06297522665863192,0.027390336971519436,-0.006920655766434095,-0.024773163328413412,0.0012435720564961043,0.04029252710379633,0.04921026945995241,-0.016971329776065445,0.047966497295395615,-0.03308939521133979,0.08832226800289217,0.051001188225845026,0.058576761481016246,-0.015243527814379829,0.044517466999803426,-0.0012189847157542577,0.021604610546169432,0.022710366590182902,0.10801097692312744,0.14362395310410211
SCGB3A1,,,0.0015415434615829542,,-0.00933018500006988,,0.013065121788707595,0.015476810552504638,,,0.05647658210474021,-0.03651774493982082,0.02291261885893627,-0.021692829906422198,0.10285270545156913,,-0.03187334712673574,-0.04591105569274225,,-0.0039019544581109828,0.1297816452604384,0.00875273293694155
IGFBP4,0.016206645385839182,0.03333830442876805,0.034373692217136625,-0.007588404477590859,0.059161576416181166,-0.007634791231977622,0.038595813125724,0.04952681047126836,0.12382589312722694,-0.010393847945000794,0.014485460370081412,0.04906349659470657,0.009912261139868664,0.07238490380582839,0.09575590559352254,0.03497962646805394,-0.0188274863653874,-0.05386855288745432,0.0703990395432563,0.044361465476202726,0.16792472570961978,-0.035974864481312756
RSPO4,,-0.02456993583410659,,-0.020476713807199762,,0.016045657088508705,0.1647289776687026,,,0.02441609492767032,-0.016007821587417863,,,0.00617191252442051,0.034850749704379416,,,,,0.028752585198092977,0.0036408332283153033,-0.006660094961916907
LEFTY2,-0.029361382620537075,0.07956410193765676,0.0014778543307822963,-0.019514192481274513,0.03206353392742831,-0.02039641310839175,-0.010110016882051107,0.05611614468696973,0.1450651190755953,0.02080416567495198,-0.017552772150563313,-0.0220661435275717,-0.04990100555428845,-0.029458002277501873,,0.11856026515110148,-0.013111814590893346,0.07123519420490379,0.13346798424799772,0.005742608301072479,0.06998950195407751,0.15268731611392541
PF4,,,-0.02608847771768304,0.0009030261226884781,,0.04359670678464482,,,,,,,,,,,,-0.02871927612502603,,,0.009979603743173561,0.04002317869998993
ANGPTL2,0.016614822868376324,0.055302013709897554,0.005954745311371863,0.04996314004018881,0.02139853658582653,0.0645773701538762,0.02549059432069523,0.041138447469897914,0.09696438054518215,0.041345027400276915,-0.011380967378782744,0.029994274350011254,0.08278222619707898,0.09358338299969043,0.0811131736377116,-0.005097534607872057,0.11394882431094491,0.037495637358987574,0.02001631131582263,0.0639731818621462,0.11945799837381717,0.03699587461430556
LRIG2,0.02678897212312115,-0.005266676357734418,-0.033714261939801204,-0.04070117066429861,0.07750967593906363,0.014199546926688856,-0.00886971123692658,-0.0011081890629572064,0.06547906445872884,0.010865883976720708,0.03669255647599163,-0.017615838311478036,0.022029417608331395,0.0058062154428222415,-0.009031771805252435,0.1292832389163605,0.08119252926344363,0.07201469023388969,0.02591847284461548,-0.07438198302952626,0.03384225501247468,0.07818239787784685
ICOSLG,-0.031936204266316735,0.06338036358961655,-0.015787369603704315,-0.015605108382623157,-0.02663629196575016,0.013259018734851913,0.00965862028960613,0.05177345558222706,0.051168695380273514,0.0022991710864109565,-0.030379856041868658,-0.05706495525336269,-0.07067065976604035,0.04077428869543273,0.13739387163476702,0.01147733660717408,-0.007897647528257015,0.047898942074506165,0.02671384031902282,0.051079399757621186,0.062056062139923505,0.00756469781742348
WIF1,,0.09464174859061285,-0.015888711602982542,,0.1299785421839319,,0.0367924475957515,0.04141272060820841,-0.02407192753727444,0.01292606765546461,-0.011257606931891873,0.06426999857626635,,-0.046280422816106684,,,,,,-0.04528102822029505,,0.08942110186343055
NPPC,0.0020089706354213246,-0.057630063075453875,-0.013153237104745849,,0.08691699798035772,0.009051972686965025,-0.05717709476492779,0.03489843392569081,-0.02597572046464572,0.0002824409670392022,0.06766525459557904,-0.04430742785857266,,0.04543607412756149,0.06517407926806434,-0.035768685421733726,0.03677161247893242,0.01174983503055356,0.06215216637450895,0.06051374655483448,,-0.03875731303865941
LYZ,-0.014707645531085969,0.009280347489174305,0.006768154095883224,-0.08583760857292319,0.020873100114074783,0.03599726372981796,-0.033236377714749,-0.04605517364692916,0.11572930740606731,-0.028478302995143732,0.016964607851368625,0.03868953388351563,-0.08161614537025774,0.009140843535616745,0.03772099141971219,0.050091265266639526,0.010771677337199019,-0.038649745372696866,0.08923129895785274,-0.03123269742282695,0.052374714176841315,-0.045558145192544745
EREG,,,,,0.02765370444696066,,-0.020120851580388885,,,,,-0.022699613116216957,0.08097347691590233,,,,0.05891624465547241,0.055063230160998844,,0.03551003900986217,0.016883355918076912,0.0018437361067718647
SPTAN1,0.01620672053212096,0.040152714765064254,-0.06742521817344706,0.0700404155847619,0.06787015354205901,-0.03571721714036067,0.07654268924192026,-0.024327762805135603,-0.02036184555713914,0.023115609926900895,0.005510822432650341,-0.011295997608730166,-0.04210635587063283,0.055386689690715404,-0.04266470173526717,0.11955537055130303,0.02228427233876609,0.05941459466030253,0.04694844843908638,0.03306616929161501,-0.01630853611768004,-0.03400899886110753
PTH2,,,,,,,,,,,,,,,,,,,,0.04657942227618108,,
LIPC,0.038963589080952085,0.011091898843795963,0.10709202055932122,-0.0263917869151739,,-0.025444649021717107,0.02568285600871309,-0.02600430355178218,0.08826439106968514,-0.009100967279874262,,0.012649494220151998,0.023058935213561404,0.037159926334178764,9.084480917465573e-05,-0.0252575040853644,,,0.007867315401533495,,-0.036410784195057236,0.02373360957785617
COL8A1,-0.012932759068717199,-0.01711190144062882,0.07473699689220334,-0.02586703497212472,0.0012756710411186475,0.0016384041866521035,0.07803901102457701,-0.05685084482545565,0.04558554663463717,-0.03315080468052784,-0.010822088513662455,0.04001034801262091,0.1972162133768533,0.06877375846318627,-0.07690943283876578,0.11088550224344772,-0.002384860138916355,0.04143809770531499,0.04128677020726287,0.02139967605335982,0.03495204499533073,0.14068490852021473
GSTM2,-0.040781096321170954,0.030252715930812465,-0.03273089209148651,0.0327721898785611,0.030976436379865673,-0.045038793078415115,0.03471238009058878,-0.02411230451069341,0.10036861337026243,0.052068450115384496,0.0052838396961300315,-0.03610401432255915,-0.04640138799418457,0.03286890911176402,0.021114073740493705,0.09099331928232589,0.017324252414858188,0.03483712661043627,0.06368583635210673,-0.00513660852142802,-0.0011722648165393354,0.07360263676529603
SPX,-0.04695310561421673,0.004725519944463045,0.011914049640806114,-0.004610714020814101,,-0.0031403739907842265,0.0016744633368037784,-0.0018542931054107,-0.03441426008314905,-0.006774346228733396,0.05940830530304862,-0.04520504698899987,,-0.03254655846671736,,-0.001744212207036549,-0.02335831407288673,-0.012007219335932665,-0.026688921778740937,0.004211495285525872,-0.04700375964957488,-0.023676397627169922
MFGE8,0.017486754570157623,-0.008054497371357295,0.04698669384502107,0.04727264591107339,-0.021731966889354762,-0.05407125751594868,0.001282836591035258,-0.01407414360167609,0.0424006929415182,0.012935771496186547,0.018805669713792543,0.06317358532841919,0.0194944231137141,0.0553754232183161,0.14060855931395505,0.04970004287758233,0.08508876905502283,0.0011494512756002114,0.07036085027586313,0.02720943579061115,0.12574967679936072,0.05842577641078578
TGFA,0.024610414295949515,-0.013254118919624799,0.0402032110742584,-0.025650471041856512,0.03986674726520309,0.017423104808501143,0.0556090735177653,0.03636670403658927,0.04926844554539873,-0.012031317642180801,0.04567761984644405,-0.024732707369129837,0.03244647784626554,0.030213704849665273,0.0024439224160597685,0.015125481540410402,0.09914909802309302,0.08655677080894182,-0.05725951898984413,0.022301813792363945,0.07791261765776962,0.0668623374624097
SLIT2,0.1110277989641925,0.11950506251518919,0.02109884915659703,0.006633271283726908,0.022439016414717523,-0.0259222314417989,0.012723566050589137,0.03115104763024288,0.007423526814555519,-0.003019180663576231,0.027548249900922816,-0.0557056420864172,0.025413186903157983,-0.0192023512215833,0.05344035837049929,-0.030125714141141353,0.009125224690470751,-0.005704188358368899,-0.003581306401855579,0.008913178427590502,0.026210942691760306,0.1323522705826616
PLTP,0.002699079286856875,-0.006079820245046822,0.009653252305541284,0.01999828876764443,0.06543098745469596,0.01247280049552248,0.012170828121769797,-0.011594899428113443,0.14913310196202215,0.06243556243086231,0.04049326654817332,0.0866334870469264,-0.03397429922969664,0.021742325590714623,0.047914409657895306,0.04626144061133414,-0.004947218695175754,0.04865750496279978,0.03136779600606371,0.011230113100259967,0.01947305577720909,0.04954664866275824
APOD,0.016758776551374137,-0.046307376814557585,-0.019499884852979803,-0.009570994295051554,-0.02288712052288819,0.01166034365872859,0.07628909461082647,-0.041239728421145906,-0.005554798078542544,0.008188817600379443,-0.0351869388998559,-0.024113018887862315,0.03900445460769373,0.0012478360962246138,0.044128550766096925,-0.11614555544475766,0.11993154710494634,0.10813863220942135,-0.03110474802843142,-0.034079743449564555,-0.03635070906330421,-0.16662872638263335
