,UKF248,ZH916T1,ZH916bulk
IGFL3,,-0.024219221174079934,
BMP1,-0.04459030886876409,0.06040111181211486,0.055481494318172335
NDP,0.0031451664864051167,0.07557504218972924,0.051441488346714796
TNFSF18,-0.02483050295827567,-0.04085349616838652,-0.022478027942675203
RTN4,0.05552161554782196,0.039400672259540755,-0.05940148063423049
HEBP1,-0.002149520083536765,0.020312601256222963,0.07159358257502954
WNT7B,-0.006008979051134422,0.01825101656067615,0.007230357677365089
PTMA,-0.05957082458482169,-0.03931806933926028,-0.07343046120664855
FASLG,,-0.02100532226177283,
CEACAM1,0.06957687029267103,-0.02922582080697668,
PDAP1,0.039216451700690796,-0.060457449612054126,0.03929486882750119
QDPR,-0.012821729734629332,0.058400795056758256,-0.03199154418087903
POMC,0.08714774543779005,0.0545367999975011,0.006460717190254894
CCL18,-0.0024530732916408053,,
CCL17,,-0.019038965320505297,
VEGFD,-0.01972182346856574,,
TNFSF13,0.008101970998231808,-0.031022404871897162,-0.004273156065132054
WNT5A,0.020471593083101564,0.022384106263087303,0.03724772401477419
CXCL8,0.09144916869849619,-0.05755242629682662,0.02468894368526991
GRN,0.004089432805072612,0.017533415815965594,-0.04520161664548049
MIA,0.05032870805745083,0.042413691000325014,0.028208483216547772
COL4A4,0.03404273758906913,0.0374449674460254,-0.008282474531684425
TAC1,-0.04851123915572243,0.04058467660346315,0.0009344727115195618
RARRES2,-0.053392936588648784,-0.02124211874981215,0.028249156554840883
FGF7,,-0.0006418536918922024,-0.04872166068337707
HBEGF,-0.037148675077907804,0.0424489645283404,-0.011002195258658214
CSF3,,0.0011588700820314578,-0.028747828004752733
PI3,-0.02074818320708471,-0.04355132857537324,0.05375808422855056
PCSK1N,-0.03370446487927777,0.033161495367782595,-0.046680860339337354
NTS,,0.07007587442924525,
SFRP1,-0.009547513778449682,-0.0289942677984468,0.012082545408199813
CXCL13,,,-0.023318393585839845
MICA,0.02170572931013907,0.03600524281376941,0.01909875250724406
TG,0.08243762773725857,-0.01779234080461645,-0.0256969904028606
ADA,-0.010728206384097553,0.021965869252266935,-0.03954747692132479
LAMC3,0.004785516329927191,-0.018397423517889495,-0.0756471857478978
CCL7,-0.0125447417980375,-0.001705046100761733,0.06121457895555244
NGF,-0.021538698706815653,0.1553073828874061,-0.017025759909180507
TNFSF15,,-0.047693593393007966,-0.03181654020642736
HMGB1,-0.05610089568635035,0.021072482884633505,0.016471190680867404
ITGB3BP,0.013745332418818415,0.023294676843513582,0.03442118163496134
AANAT,0.020370839485541806,-0.022224499017878298,-0.01755338837247818
RELN,-0.039292666175560535,,-0.04241466570849906
IL15,-0.02117622695997954,0.01879292385806785,0.07084565555147383
BSG,0.008701765850971283,0.057289912354131584,0.039133509547089065
ADAMTS3,-0.03826783339953024,0.03114814642484519,-0.00915306572561843
CD34,-0.03871517157736459,0.031090589100166693,-0.06834409171162435
PLAT,-0.037426245808221945,0.04887069950404391,0.0018486441660585478
LTA,,-0.0023239715312069306,
CKLF,-0.06426597878446402,0.06303481116720074,0.03684589145329328
CD24,-0.01814309693165084,0.019726997898066673,-0.009127386121504917
HSP90AA1,-0.02170871760550164,-0.022821605771190946,-0.044648272810091136
BMP4,-0.007586127817293268,0.024545991889601517,0.01962727694804748
SCGB3A1,-0.01254474054358008,-0.005426826397441638,-0.03527363570009634
IGFBP4,-0.00835827516492781,0.03354811334294648,-0.07009120979350399
RSPO4,,0.04872716141209405,0.047419914433668754
LEFTY2,0.01212629520144292,0.038775549798527716,-0.02399275163928057
PF4,-0.013013154588554433,0.027731750927499257,-0.017338914470306107
ANGPTL2,-0.015311663053932736,0.04653676221096491,0.005519613690234165
LRIG2,-0.014106133036599652,0.03860805849208004,0.023016531870942433
ICOSLG,0.046597588682538764,0.03865231211066996,-0.014057623364647708
WIF1,0.1789913078213669,,-0.031816537595402365
NPPC,-0.009336162453618686,,-0.04166941653906148
LYZ,0.043249052820624814,0.007334199415350063,-0.012643570409001388
EREG,,-0.04517226579612953,-0.019962226910331473
SPTAN1,-0.05492524288006945,0.014362669638410767,0.0016194782355244358
LIPC,-0.015931521656299748,0.059086179213900074,-0.008792038440990817
COL8A1,0.0018314741464499954,0.03887900815518512,0.007732795627086827
GSTM2,-0.03411341102509753,0.039056484050998826,-0.041562841021769
SPX,-0.025766719277185934,-0.04710377722369582,0.0011231375624563185
MFGE8,-0.012384270782692247,0.02043053919912948,-0.008726670347421596
TGFA,0.0021214311447101935,0.03302968425067706,0.10720533998286436
SLIT2,-0.011057496654073089,0.04318572346438723,0.0033656835956508272
