,UKF275,ZH1007nec
BMP1,0.019252257807774988,-0.021030342623938134
NDP,-0.007175007785830132,0.04119531273248141
TNFSF18,-0.010647509681371023,
RTN4,-0.0074392609514907435,-0.07423802937837934
HEBP1,0.018040969684108184,-0.006399770765561852
WNT7B,-0.030520095349847606,0.07250580240711663
PTMA,-0.03229193882540951,-0.04332953239494921
CEACAM1,-0.016745996129576765,0.03343362343067612
PDAP1,0.0225360152649544,-0.06817843049819185
QDPR,-0.015359856826261908,0.08823601583366032
POMC,-0.012354528249030876,-0.040618512259247966
CCL18,,-0.04348962697862554
CCL17,0.007924352709133288,
VEGFD,-0.014148202783512946,-0.004326808983828498
WNT5A,-0.006157278128402909,-0.001440147256718292
CXCL8,-0.013142903443339118,-0.04572769361380685
GRN,-0.009846303436115601,-0.13209081321167904
MIA,0.07457140499342203,0.03843349938247749
COL4A4,-0.013864227203243833,
TAC1,0.02624845538470802,
RARRES2,-0.02664687452165429,0.01553510780477108
FGF7,0.00388597806432685,-0.008235188128785697
HBEGF,0.05474259240834143,0.050978689420360844
PI3,,0.06567003214613737
PCSK1N,-0.01347299415708734,0.03310917156701394
NTS,0.01989391741344488,
SFRP1,0.040455674434356145,-0.004156091337179264
MICA,0.02179256722951079,0.07470355760411239
TG,-0.013378611417638507,-0.05322543632391596
ADA,0.017882503744941037,0.012580589954965974
LAMC3,0.03305651917147965,0.037343065145370655
HMGB1,-0.013853405114229727,-0.09672574761035968
ITGB3BP,-0.004945895655054068,-0.04081125379755419
AANAT,0.12628351897581064,-0.059226894470698455
RELN,-0.02648939870959768,
IL15,-0.016783346317105808,-0.033660494318946875
UTS2,,0.05491920841782739
BSG,0.0008111394249055492,-0.02541796420117041
ADAMTS3,-0.035844327982601176,0.07621944353327811
CD34,0.028461785988840686,0.1171337675019111
PLAT,0.06030635015684123,-0.04821681522041616
LTA,-0.011587553160305459,
CKLF,0.03788805677174254,0.0840044064305124
CD24,-0.035808581354451426,0.11934676742155509
HSP90AA1,-0.005220477902603384,-0.05250840401896244
BMP4,-0.024870130304882856,0.16044313472204663
SCGB3A1,,0.04022893919544656
IGFBP4,0.029377026983532114,0.030683779720658905
RSPO4,0.06863586440553496,
LEFTY2,0.011474612191930984,0.04970821574932374
ANGPTL2,0.03811134600370486,-0.013077765023310097
LRIG2,0.030401477171088032,0.003412096206296635
ICOSLG,0.011976013042152442,-0.057804160148318906
WIF1,-0.01039990465138052,
NPPC,0.07264316892706155,0.00978115458772115
LYZ,0.0069557324307323335,0.020750850250320363
SPTAN1,0.0044511700396666,0.058435050803613234
LIPC,-0.0014371491784256195,0.07821798477298633
COL8A1,0.016983511404994604,0.10575788203568848
GSTM2,0.03286741355452361,0.05008596693709503
IL4,,-0.04218403930098933
SPX,-0.026556853075510208,
MFGE8,0.0123438381841159,-0.014084967094382363
TGFA,0.027280275856107178,-0.062173184912386936
SLIT2,0.0020682794611267433,-0.005104114808952647
PLTP,-0.002172509074936059,-0.05266049539681339
APOD,-0.03108885567547369,-0.006331084117474383
B2M,-0.044131527562628475,0.05363498090123095
OMG,-0.03662193737871934,0.081728421199188
CXCL3,0.038411474143250725,0.036188781449740526
CXCL10,0.01493449333409296,-0.03734128199771057
RSPO3,-0.020355016207720004,
CORT,0.05447307126749371,
NCAN,0.011205602883861016,-0.024769555671892075
PRG4,0.09877806237224876,
ZG16B,-0.009207362886350112,
TGM2,0.004064557804487543,-0.06742083590413855
VEGFC,-0.013786805037156055,-0.047818563645836594
WNT6,-0.020490657698756486,-0.05349223007755214
NRG4,-0.017688834909469545,
PMCH,-0.013477029107303687,
COL9A1,-0.024676935075396696,-0.04766142420542647
GDF11,-0.042223446413843194,-0.013910525683798261
SORBS1,0.06545306489871626,0.05316716016766648
DLL1,-0.06828262409328484,0.042847923412535904
TLN1,0.028387109028543776,-0.05023495980585028
SHH,0.028349218703550363,0.04625820590689335
PON2,0.03493381326825515,0.06689984067797537
ICAM5,-0.029917175331911218,
HPX,0.09186346398549874,0.03343766427107187
SFRP2,-0.015059229083082064,-0.04218406412985172
CFC1,-0.011587553860601155,
CD70,0.029996512341352435,
HP,-0.009936813069596064,0.07062658127191732
CXCL2,-0.024377318997108727,0.05420539587505538
NPPB,-0.010146533410954308,
CCK,-0.06486748764491448,
SEMA6A,0.0033109171935297313,0.0939694949033317
IRAK4,0.0522675659961812,-0.009528535438168503
GSTP1,0.005729031467785195,-0.0141402618222277
VCAM1,-0.020818174653175665,0.11540686069532517
NXPH3,0.030289129794729728,-0.09206564724687606
MTMR4,0.019806950959698085,-0.015157562803729725
LAMC2,-0.01277335357465853,
IL10,-0.026261808120287417,0.02224302837433722
SEMA4D,0.025362922018769135,-0.009519758849466568
TRH,-0.024210866519742247,-0.02965227628959612
SEMA6D,0.010881358430728823,0.04703253010260209
CEL,,0.01070153139748478
PDCD1LG2,-0.006878504473194909,0.0838464630801648
SPINT1,-0.00917959405933763,0.10281935613863898
CTHRC1,0.035446870851340156,0.0327205463528588
PODXL,0.03547732568644139,-0.00039834640705648693
JAM3,-0.029500276091103377,-0.0025331259489003257
TGFB2,0.02131114340321374,0.0831258690836934
COL18A1,-0.0033559949015782536,0.0428650649186
NODAL,,-0.03046235386944795
INHBB,-0.01652107208026848,-0.04640157836455008
ARF4,-0.03976238385607572,0.12974820595782546
CXCL14,0.0015446532100828537,0.023235750819008007
LIF,0.0817880355304153,0.02972220278737324
IL17B,,-0.055630627385210844
MMP1,,0.068465401546126
MATN1,-0.01027396591417201,
ADAM28,-0.013119153441609814,0.013264928462058512
TCN2,-0.013142763898126996,-0.01685804096737126
THPO,0.006428844464050947,0.09279468366140116
CUBN,0.019490698376144856,0.12729482112887863
TIMP3,0.028659382227610355,0.08793208667101421
PIGF,0.0017174837649650268,-0.017680014150468888
CRH,-0.016173620565533422,
BDNF,0.07194760556250332,0.1065528096713964
CCL5,0.01757256021368812,-0.00893470610913535
GAD1,-0.028194338641831317,0.11175285299026534
COL14A1,-0.02231727729841211,-0.022193557831679568
HLA-A,0.03488309804796364,-0.04850984945091083
FGF18,-0.01100895923966196,
ADM,0.04234286436547058,-0.0613096407980994
GNAI2,0.013880522710018484,0.0040601892112269635
COL11A1,-0.02102589664355989,0.15027035331447702
NUCB2,0.03034889862060672,-0.00887175718892096
CXCL1,-0.02324728570540762,-0.04015673722372618
VCAN,0.054543718700559525,-0.0827069355514899
MMP7,-0.01014653335551743,0.04433160608708387
PTPN6,0.013253946988323587,-0.005663764308645507
PTGS2,-0.032872781023890726,0.013584089618663699
XCL1,0.0003829688007741903,
CD58,0.015011849075519675,0.02704260854450978
TNFSF14,-0.026873552149433776,0.07414314223484093
CNTN4,0.04277978172246134,
INSL3,-0.011700020127453891,
MFNG,-0.0012499749255515658,0.04930145283394169
ICAM1,0.02008788296745516,0.1788778950291468
