,UKF243,UKF260,UKF266,UKF269,UKF304,UKF313,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IL17B,-0.025796452488842037,,,-0.023333020819276813,,0.1452067046410007,0.022848552540469434,-0.010860856885765276,-0.036982466976085246,0.07243382414407065,0.09444862292477106,0.02307151783017402
MMP1,,0.08810757781861182,,,,-0.05062153353402655,-0.0334817519118634,-0.05605279508493188,-0.03048016330819876,0.031507744106165705,0.10088495347635142,0.06697521834094414
MATN1,-0.0203252003487188,,0.05726816518064793,-0.014812513459512653,,-0.01721313015173304,,-0.03399486543078673,-0.01742797438669606,0.08075876361922749,0.026387409850789093,-0.026098938055348627
ADAM28,0.017843367877201668,-0.039664906812977865,0.03313963380587359,0.06238839532241509,-0.03683125065069479,-0.03157146983216696,0.05100114686426405,0.06189641146509041,3.6614555036792594e-05,0.032896126455907275,0.05690507409271858,-0.045796389212244035
TCN2,0.11737892010006401,0.036578838543674136,-0.005868619779708873,0.0932195929256958,-0.06701030193085522,0.06685524689706002,0.06509395600525075,0.04745837917585652,0.039601867155437405,-0.005575333800332602,0.0784757428543255,0.012251248572308925
THPO,,,-0.014784536345568013,-0.02882709122257679,0.050376170605553695,,,,,0.035405832967539456,-0.03188685218596204,-0.02562508663890441
CUBN,0.04578263638585782,-0.05032429605138538,0.03845763184886384,0.04161981405227052,0.03064659724762743,0.08427522363054765,-0.009871522931554405,0.007010908663904183,0.05013132414746892,-0.04941428525619769,0.10450125091669724,0.04876971943434261
TIMP3,-0.02216823845397283,0.004259738963903182,0.017540369560156525,0.06499657842640945,-0.036243878344971114,0.030398997014398382,0.008727269542095715,0.00985261600606167,0.022794766160351882,-0.004815720577106305,0.07865158613253702,0.05254941770631716
PIGF,0.047618171499291075,0.08360412341113561,0.05372648083133798,0.03359373478867391,-0.03600435761009198,0.0030219076093319468,0.020278182125111233,0.10807493784944994,0.08346865867797837,-0.007972228783962754,0.0649076329024578,-0.008583345732597728
CRH,,-0.025870367535923876,-0.016704347991635223,-0.021725538919155917,0.06997117255054029,,,-0.04895039065785918,-0.07027880303768154,0.011202647847775912,0.03325312007472296,-0.02780330074112774
BDNF,-0.0040686132708031035,-0.04931359949619126,-0.04350239159580199,-0.00692740155292848,-0.027165167844691345,0.02987219838919499,-0.034181376038416,0.07717825769593804,0.05007959889189733,0.050812975961548865,0.05779977172524649,0.029686244501628423
CCL5,0.005081975029806525,-0.04771151555771263,0.020668029639228425,0.017526430215423366,-0.03596844389053376,0.06558254159008395,0.08482569046766282,0.08666546521440313,0.01137903062486115,0.023613895551762,0.13119871569954214,0.0014357891488336295
GAD1,-0.07149881435355798,0.00010706321718855832,-0.013543353447358537,-0.01816717485490128,0.038002321454174835,0.019336682941526715,0.015660026781919252,0.03834472027099013,0.11388189639006899,0.021519784585376782,-0.014447913705962073,-0.034154752574211106
COL14A1,0.08887820945737433,0.04132198351002675,-0.011610432392197202,0.03715545824260799,0.03771910713195071,0.01802075014017936,-0.007808208562164881,0.07594317877785024,0.01577574705395595,0.028428106153725114,0.09979396127655032,0.0471188914889935
HLA-A,0.07072135444172165,0.0023291048617722345,-0.008453264938560847,0.0781047826917148,-0.0809498734914586,0.0010234526982985845,-0.037799033198673844,-0.01782423999736065,-0.15267608616357017,-0.13136924793840662,0.08118681748255965,-0.03128339877034599
CD5L,,,,,0.007815075990060578,,,,,,,
FGF18,,-0.035297792316463426,0.04364032828355915,,,-0.017872928292627953,,0.053339415927496116,0.07660458524706396,0.01376667260028233,0.04243620275273303,0.021513775452870077
ADM,0.03277228495898573,-0.12007293172382122,-0.02047526925642514,0.08943593182285799,-0.04662556619558619,-0.011288218377314998,-0.0029629339325858437,-0.06976113202979933,-0.08627998471109634,-0.015426990565828526,-0.019543097196774273,0.013697616591500043
CCL15,,,,,,,0.024131557040898317,,,,-0.021005325537270202,
GNAI2,-0.0016832024723403471,0.022329423763994945,0.054172748370058095,0.07993024448245348,-0.008974214509831062,-0.024948062065349365,-0.06676645941835667,-0.04340479012730746,0.02344848689775025,-0.10365137118056585,0.10574029358624581,0.05971106018440283
HDC,,,,-0.04624183961391661,,,,,,,-0.009011644121894839,-0.0060691800259871816
COL11A1,,0.07542381974099382,0.0897826538770566,0.034590064380297166,0.04334868138467229,-0.013755931478988782,0.047886302872967176,0.03821616558243405,0.03172592324813476,-0.008494148598139035,0.05324805669202353,0.06133381964806643
NUCB2,-0.018497596103641784,0.02432870427865791,0.023340808937510463,-0.0099551447977597,0.031463725895451114,0.000996921819536083,0.04112084539349075,-0.029278873315452404,-0.04637993575206035,-0.051657866454857426,0.0616862738636293,0.003827431879420159
FGF16,,,,,,,,,,,,-0.025717098965768872
CXCL1,0.03376229766038701,-0.019825350395178687,,0.00569482177538964,-0.03896749815899378,0.06411512087533185,0.018529764246140674,0.049545100670379136,-0.09621990913779059,0.021095516140606483,0.0486868658625604,-0.029266968340448726
VCAN,0.08798715479178945,0.1481901152604401,0.11572384911551238,0.031075229546260574,0.022968687398816107,0.05408936128713593,-0.07494644383244232,0.010754239232428454,0.09730592898870333,-0.053995347532766004,0.011749275646797917,0.01670310858254062
MMP7,-0.02911148635579469,,0.08725398177883509,-0.010312460027014924,0.04724737990386366,-0.014223367745886796,0.012619348044477964,0.058475359364149576,-0.06115600318825576,-0.0224169599464793,0.08332317536213737,0.004645075540948885
PTPN6,-0.0016254878144657434,0.05686412977168066,-0.011779344346966977,0.04314897795361204,-0.02291521142219797,0.006522256037513972,0.016936796071895497,0.01266998106195898,0.03197993120587631,-0.017878635146080853,0.07580516963028373,0.04201064385940748
PTGS2,-0.012119553200993366,-0.03285658125503728,-0.0066462920793863185,-0.024065620755186756,0.03154959843893805,0.04928506075953311,0.17411525756440327,-0.020239650321096734,-0.0945027805885128,-0.011229279296567463,0.049380974307657866,0.018239075147883255
XCL1,,-0.027070361677402677,,,0.07776273260818163,0.04260848802229443,,,,,,-0.0007482777240740624
CD58,0.028167958779785545,0.012255495258091166,-0.012603319221437438,0.01640777578147766,-0.062223882431983756,0.06465080499188414,-0.039229127228877135,0.05952698619297825,0.08579963259258268,0.02041136571208122,0.036332517675581884,0.02138695857632447
TNFSF14,0.09800194397686933,0.0131276457666105,,0.08654342896224793,-0.04787625217703995,,-0.015578492596344966,-0.03355277902263547,-0.022076588336502466,0.0656555902969687,-0.05038081794756222,-0.028410144321460568
CNTN4,-0.03362379920383683,-0.05223205694690209,0.015480878722850217,-0.0366174156376199,0.1475113385240395,,0.10852173156867086,0.014004468922303174,0.04991098861692052,-0.019461670112561256,-0.02393320327217073,0.0005998328946542856
INSL3,,,,,,,,0.05803764806884137,-0.013815579949370313,0.04508897717529457,-0.014098905233033726,
BTLA,,0.06737296158077913,,,,,,,,,0.0027212660510883406,
MFNG,-0.06791408831340397,0.1048338293935036,0.07120589762956663,0.0441786388137346,0.002628622224023592,0.03980742165870484,0.09272160153945533,0.011591838860975335,0.027301527089824442,-0.02471423270569888,0.07296977347986772,0.06613048923377464
ICAM1,0.09788434987033766,-0.09283563445408026,0.0363816901393756,0.07961040569535854,-0.04753140699829715,-0.015210024093496508,0.02813263287566929,0.021109866162317747,-0.06125026783998911,0.004595492046801926,0.029317297825241312,0.00806811271943047
PROS1,0.07870691563550986,-0.0674510929407916,0.02015993063040492,0.09343249779628014,-0.060774817621072695,0.03559840008986079,0.02065920434129518,0.030734606880925042,-0.008210208859642174,-0.004898977940411395,0.08050203187002208,0.056220430896616796
CLCF1,0.02001336828313175,-0.09379824544237039,0.13671179000080533,-0.035987452147446204,-0.03866159827976478,0.10665957332064849,0.006818442138533106,0.01091015979486034,0.06915770361781098,0.060232848896757625,-0.01880371969561579,0.054314804860062106
PSAP,-0.07746378134103184,-0.0784419827198556,-0.06368586727928015,-0.0005256775834276854,-0.07375727940004623,-0.056526649816693496,-0.0654526363238737,0.028450197429815728,-0.0877629015534525,-0.07487364672657022,0.04282010053681151,-0.06864548001776176
EFEMP1,0.06980594325562882,-0.021459156357461977,0.02502453908925925,0.061675071900762664,-0.08832003030862529,0.03451490889883927,-0.0057910203256486,0.06308388503887982,0.05291015691277759,0.004200088436725732,-0.005141728227920869,0.10057287258243336
C1QTNF1,0.0161276224461854,0.03361986370317519,0.12290291071460656,0.06565527520353512,-0.009689579348959268,0.0228159942720963,0.02890466898600841,-0.0008686660447824208,-0.08385085371384851,-0.124026240831021,-0.042141051887672074,0.07321335404830684
ALB,0.19602201150583376,-0.019624635678931267,-0.019640878838744703,-0.01729785422994369,0.028824929558523213,-0.016294345652273765,-0.0381559128850281,0.05543926972831374,-0.0060379131924102256,0.007400722768452444,0.01878779247200056,0.05662654004839032
CCL13,,,,,,-0.006645332262293197,,-0.024907267782683772,,-0.05660963303250299,,
EFNA3,-0.013866413830223962,-0.04035368806883474,-0.05212181629012016,-0.018533394972634464,-0.020737087747537818,0.03799286488261534,0.03831109570926979,0.10168342061942146,0.11646443783191571,0.08576917757933837,0.03281989131719771,0.020999849448234166
DRAXIN,0.0340885149728909,0.030028252803812768,0.05740713219945508,0.026086801815157046,-0.023010314787354033,0.04643519235808616,-0.03944674347619783,-0.00344985839723345,-0.07199812829129036,-0.0040651223363885065,0.06493797666624208,-0.018764058877600603
RAET1L,,,,,,,,,0.06057062874276542,0.003919686420500755,,
NPTX2,-0.04798073410898455,0.01392545873761151,-0.05624756850148161,-0.027251056270620386,0.018368571179580153,-0.01736494130650056,0.0492292020163071,0.06493693281276605,-0.044145501538537246,-0.03227198597713016,0.057381773677443015,-0.039792515743522966
FGF11,0.04336696411050508,-0.025218122837986565,0.1283949002402187,0.06338711521034796,0.05696828735596615,0.003601513052641997,0.026580532316859782,-0.0021731681098975317,-0.005614280751805199,-0.02586714359886211,0.028863720339570405,0.07979917427814567
CD59,0.10350266917000903,-0.053290918789306536,-0.07222413684976281,0.017371544143510068,-0.07555554511463386,0.04515230635704637,-0.033928173306517345,0.06519744890723966,-0.07310428562312105,-0.03568038296099433,0.063139610343846,-0.010364756625136695
COL9A2,0.06945077673212591,0.1306689512004767,0.009154109238356046,-0.006341380932649444,0.0051129500948972695,0.04795585180601929,-0.0038036642588696475,0.046912213557918796,0.09650745844651801,0.02268567869730383,0.03377200658601712,0.06503522363997186
DLL3,-0.05727448718011135,0.03526363676363049,0.05801072984669974,0.015026918487673372,-0.05472309545732774,0.08820752226519037,0.015126866770401258,0.01542555831718688,0.15505064310944391,0.045275019207928986,0.02621154657000115,-0.009452152470124172
FGF5,,,,-0.013774183945830805,-0.016165474942519697,0.01993269967285308,,,,,0.049099468546158494,0.10702802664784973
LIN7C,0.018875267354888283,0.03730477469797555,0.052546922570918767,-0.0009322995760752702,-0.04112441141198944,0.10647472175459094,0.0028859261188074643,-0.0007709856780634514,0.07832022135620643,0.1084173879532144,0.024117529445293075,-0.031667404121456334
GDF7,-0.020325214180689867,,0.02455847231966959,0.0063091358745254195,0.07827718442630778,,,,-0.024971336769964134,0.0018221803122666583,0.02220720119301602,-0.039895687940302786
PSPN,-0.013252176103599628,0.02625444689535829,0.06723490014581783,0.048120812176416956,-0.04545252100538191,0.05244475044125891,-0.031112593733772526,-0.008980258999916155,0.09158147084264834,-0.019841258681674814,0.011109287634109222,-0.04831461241160169
ANGPT1,0.02491498143464245,0.007155197517361537,0.012244148805306594,0.021266340928776068,-0.06086407396178458,-0.004847351333137774,0.01755812190965068,0.04952999938846658,-0.0097135341178207,0.03457125923160911,0.04139477584739323,0.09978889459100808
PNOC,0.02500782428622849,-0.04038647437577208,-0.03965905145971996,-0.03900542483176662,0.03552774531263065,-0.016294345652273765,,,-0.02655462936241905,-0.030448862393169643,0.04043761069347202,-0.019662460364347205
L1CAM,0.028978084482877264,-0.03434392210914026,-0.0015105630839417031,-0.018779385680315282,0.017192988407715704,0.03896053628130551,0.031151497521321566,0.03194329487468957,-0.08933136938208562,0.03880932973015439,-0.03612694142384154,-0.03660508774645131
APOA1,-0.04366258631752847,0.013034889169289963,-0.0008731591090242966,0.05157953421365716,0.03976113213081928,0.025474551599907254,-0.059825406561130126,0.023249101299133986,0.04145201746966918,0.027262671022969736,0.07985266581113099,-0.021706934810403578
PSEN1,0.03968396579753025,0.021498644070992234,0.031311641476342314,-0.03222974768992718,-0.020146110326696498,0.04861062934336234,-0.04688401463916314,0.024124171140367842,0.05832786746142947,0.004212632155597297,0.052774742148945626,0.06611749168346003
CALM2,-0.04204175165208994,0.035295215049239215,-0.10237769443340256,-0.09434517556207213,0.050171286079114225,0.07693207002102072,-0.06146854671581224,0.0819898266598167,0.0823292531962874,0.11293304100740163,-0.010294268244682755,-0.003257896440052941
CLEC2B,-0.028822783381463338,-0.024370915609486555,0.01633175912464113,0.07370352029697576,0.00890727297939939,-0.03683511840840194,0.017719395334857373,-0.013957087830292408,-0.08178427685423206,0.040495969208890856,0.07439233020624768,-0.0455380794834847
NTNG1,0.015626248296010278,-0.01732953258541715,0.1174823139925371,0.020575473411664196,0.0034207453896682115,0.061413917792887567,-0.0033375184829318987,0.0850901179435199,0.07735663291645498,-0.004024525210385052,0.06854210242124657,0.02861049158886498
LRIG1,0.11463927746078374,0.13732244003877372,-0.005482814168166204,0.0033046194241184708,-0.03644543834653488,-0.07037629849742938,0.0038616658154030713,0.06771725811453994,0.1476862093881181,0.033110519169727175,-0.04603081884452849,0.061707942061950904
CPAMD8,,-0.034370237681339996,-0.029577262712645616,-0.01246060306155155,-0.03646720853103024,,0.06749395521593377,,-0.028053280162953977,,-0.030136060314647134,-0.028289032917042746
GHRL,,0.11485411195238275,0.10558825024713069,-0.026499229786551778,0.011845844288054316,,-0.04062382034717114,,,0.018777125029965966,-0.04137005352410823,0.05476860499656967
NPY,-0.03699303916265336,0.08024093620966856,-0.06838175438688777,0.002315175951288587,-0.06922477712334515,,-0.01250242832227705,0.004152709525654431,-0.0056020179264186605,0.016553419251736562,0.055704334198072324,-0.0029170632512193883
MMP2,-0.01929838470819553,0.04557614696155845,0.06395646612138277,0.08204544393853842,-0.022960497019833773,-0.08197058827613507,0.011899779854541532,0.050917412279245844,0.03334234667856026,-0.04310802585050887,0.05470793703204999,-0.021740551879211045
PPY,,,,,,-0.015071543125681729,,0.04000949621635484,-0.04112490716420925,0.024219139190092245,0.07522062635012329,-0.04082535137856891
ALKAL2,0.10290776469283094,,0.07449491275233933,-0.014128251375988658,-0.006667973498120344,0.048515460592666274,0.06397195564852634,0.12583930377733404,0.03550047896910005,0.10622435004252512,0.04412753188741875,-0.035620495999437646
CSF1,0.057726126145860604,-0.01196274085256951,0.07316022648770137,0.0503986325898735,-0.0038201126974824794,0.07334827321113836,-0.023584948880323475,0.03758068861100566,-0.015778403540559705,-0.1007758490892863,0.002736058649802705,0.04832320480485174
SEMA4C,-0.007006897405783507,0.04596661310396835,0.053079301042320885,-0.02328480249745835,-0.049122282745184355,-0.020067014942085796,0.05722355558200645,0.04881874749302701,0.016276182664778625,0.0018119226693153543,0.008295710003835192,0.02698869795063513
BMP8A,,,,,,,,,,,-0.00932119936228846,
ICAM2,0.06680175991878319,0.037834317397337336,-0.03025508145895711,0.03527658466289899,0.0242360250873532,0.033516652528005376,0.07504519777712447,0.1075224519893133,0.06830658180460773,-0.032045284537873725,0.06424086363207925,-0.0653035078564033
SYTL3,-0.03718487257255443,0.017563965907797432,0.0019367041551958536,-0.0019217733055275775,-0.04599823979678197,-0.04253639697883103,0.01393123019416679,0.018045622879075282,0.05537048154726738,0.04693771558329342,0.020576776471154305,0.10569173753209866
IL1A,0.017173786606262467,0.0676463867712995,-0.02805567537919455,-0.03427226252259423,0.1338947146829174,,0.05774444839270253,-0.04896209890198243,-0.059353936376310666,0.07285720284053894,0.002340133018093758,0.02598679760488981
HLA-G,-0.03214590207712378,,-0.015153276135770341,,,,,0.027776272292216027,-0.01159992281272633,0.09040426306073712,,
PGF,-0.030095700138249647,-0.01112043157702765,0.011940744449193103,0.11339610685865528,0.039321215401650005,0.05509203286021188,0.040472262556959654,0.08042092952083671,0.036726126808871024,0.040258464071276666,0.082353280984338,0.07172978920991264
LGALS8,0.03226055477545816,0.006671126589357322,0.008378122720835336,0.004641772417232581,0.02477916875570817,0.007843464984348418,0.005682654513448308,0.053686531685342834,-0.02020048234591477,0.008680682398124195,0.030750099213189008,-0.06544748071362073
DKK3,0.009503797535397606,0.052399289446708824,-0.0989108184994237,0.005172666941311356,0.020523884581181005,0.057050082521635875,0.030204667703975962,0.11014810414677109,0.07678353801728958,-0.010227559117466757,0.06508764555754003,-0.04290840221859775
COL16A1,0.08689041841077597,0.09077185886504105,0.01987739389204154,-0.012804207125317473,-0.009903049688303472,0.033946229363308,0.015697054222102602,0.06465503994836459,0.02750917597935946,0.0026525378025599273,0.08477670880999709,0.026176697002134097
TPH1,-0.02706946591197866,0.01036836151697216,-0.016057009199070705,0.010969192809269432,,,,-0.022703957565406493,0.02934096567969798,0.004591705669788281,0.031062970977736144,0.09977633628018899
TNC,0.05472777810372966,-0.09436617885419965,0.05764391826044949,0.050687496998414024,-0.024117726268926526,-0.10358064869088471,0.007811824369628874,-0.049245307199808304,-0.10180967877984033,-0.0808957870709129,0.018096762890152437,0.06994496357564654
TNFSF9,-0.03814870222403615,0.009815148757027582,-0.018166254341434793,0.10552609661082432,-0.00826741004796166,-0.035668649931442024,,-0.03259139760343883,-0.01312772664473845,0.007505814863290796,-0.0300577880497146,-0.01876183929432348
C4A,,,,,0.03603492195353576,-0.017872937991761137,,-0.011662943909342664,,0.01205050683427758,0.0536907979654595,
CNTN2,-0.03478872734647337,0.02782434334266885,0.00432679360140291,-0.0355005651860482,-0.09860165506533214,-0.018924589928754915,0.06713621385103485,0.028540370567509184,0.16404536887505558,0.029210971748606044,0.04000191631552735,-0.018206837155317724
F7,,,0.06444708429552216,-0.012460595819032225,,0.12644113702901238,,0.09076566236719665,,0.05315763809175516,,0.08217394810859437
LUM,-0.036493150472646674,0.06106988044604448,-0.0471812436203325,0.08252473033745601,-0.006855769781162406,-0.06397040351776538,0.10111713788597275,0.08054801896137957,-0.009444797533942789,0.03920956936275564,0.05079981152114663,0.02354515829064259
BTC,,-0.040030220939032406,,,-0.0006469206560839931,,,0.06012757431416663,0.07078748605846617,0.024911620988098487,0.03843815177973262,0.11996461134734028
APOC1,-0.15452621872411457,-0.004346534918977161,0.0821855683299618,0.06585854173572885,-0.042703969436110434,0.05238387715975607,-0.026502499147880824,-0.002198416937671786,0.05249027726979021,0.039042147742262716,-0.023281678124264724,-0.048153280419702654
PKM,0.03812388711270366,-0.12580526930704036,0.047868803330178594,0.03809140646739622,0.04952493367290421,0.042042083618575005,0.03814912658976463,-0.0201732067486066,-0.13452492072917333,-0.11280774406021542,0.002755580840790625,0.061282865421099904
TNF,-0.04127977966861698,0.08188564918558859,0.08414878997589233,-0.01828747052265643,-0.007930097985563638,0.045860227930014555,0.16016611473415646,-0.007307450407852899,-0.029129637086496893,,0.09000071056468535,0.046715613013798056
GNAS,-0.11858097297929585,0.014693702306397438,-0.07124573504645365,-0.026169804038849002,0.06378990424762795,-0.034597430863378666,-0.022403903049406274,-0.09211963759100235,-0.0032977659799480956,0.04415262329781039,0.01916104506267349,-0.05792777022007576
BMP8B,-0.05449347781956373,0.029450978258526852,0.06547677445350464,0.010653828022714628,-0.03547314522053791,0.05970518734522533,0.11061205968714792,0.07711310332945343,-0.003066969353670608,0.02707158559486235,0.038603642185171656,-0.013468830764497161
LIPH,0.07459301200460058,,,,,,,-0.024907276942970968,0.04336672774826299,-0.040853192283813906,-0.011605987253496935,0.06136320871363731
CCL28,-0.020325196339457105,,-0.029989506403212424,,-0.024164858832212404,,,,,,-0.0200450890187969,0.03148071567931764
PTPN11,-0.019461389693109923,-0.05829236062759145,-0.030607914037257287,-0.046131544775090336,0.02831726226518759,0.06152644550839882,-0.028084807133256444,-0.047588406855321,-0.021976422942530844,0.011953480895452076,-0.02630882468403972,-0.051539038469070986
ADAM12,0.0826873964999886,-0.009690519942628612,0.05599331671820751,0.15635681520908873,0.11131596402666366,-0.04051365000278608,0.013165195517873571,0.058410949388361666,0.018109346321653685,-0.054226556198982145,0.07036259227202311,0.042340137185507894
EPO,-0.05608107815166009,-0.015372665225510012,,,,-0.014815449904001935,,-0.027049938860253798,-0.03372988114584948,-0.0001033818045023017,-0.02131628626580055,
EDN3,-0.028051104940997006,0.06600406316774521,-0.020002046581193693,-0.02207841747947344,0.010465772863625634,,,0.048893605817056346,0.04615204378339122,-0.013049216499839719,0.0291840970806357,0.055099467580815374
CCL22,,,,,,,,0.0583819790814353,-0.030845459850779817,-0.009735755649091437,0.07164832585132755,
CCL2,0.07281381952917342,-0.05860026695172596,-0.010574551063819293,0.05349401459452481,-0.07955020402529228,0.07441000080085912,-0.06261596441786185,0.03697609686046439,-0.06768999015676365,-0.02815214673763228,-0.020148325489357743,0.07221478215014072
DSCAM,-0.005570280628427955,0.044167137088675,0.05102920814659199,-0.0026236149675684657,-0.013643439606138433,-0.02179685642556057,-0.05013025929652651,0.003794086030736071,0.10302569787838452,0.03410637359198517,-0.02443445413697141,0.040407453705124094
ANG,0.05485455555717206,-0.03628728415252189,0.01196862368809377,0.029613358610657795,0.03997186377282114,-0.001241012385654412,-0.02860137777109417,0.0068249899362518894,-0.005727404054368352,0.003691302283578832,-0.05496278471944705,0.001427928372956467
FBLN2,-0.04446674006618088,-0.005285964094283801,-0.017707102014166688,-0.0028941132362415136,0.027707268489765846,-0.0020126585435238003,0.03022170618248239,0.08295216929252314,-0.017110210265889412,0.07506417228374872,0.09198793203736567,-0.025903478019670384
VTN,0.11139394842079416,0.00651295118115057,-0.01605700394841422,-0.021004499246816872,,,-0.025571659153665688,-0.0019986435694310644,-0.023718172449441337,-0.020989726103191317,0.06322713036659623,0.013484605746173134
VEGFA,0.06225782892225354,-0.0928380930297141,0.11355964883610233,0.05013971535754369,-0.05589304991362716,-0.0031074620441764733,-0.017597333867659402,-0.08857397949876948,-0.10563828719033877,-0.13881181698756664,-0.10820436330974405,0.01600144655903275
F10,,-0.034055885068414206,-0.013975426996841388,0.018957377222554847,-0.02654729175860122,-0.03995340621957029,-0.027738352500929573,,-0.04050847181643835,-0.017274620288017982,-0.03763379114452764,-0.03582914346378675
SERPINA1,-0.018026417486416983,0.011730615507456032,0.1545995714290241,0.0824617470975146,0.004580679774997567,-0.010464444330304391,-0.034896701311005446,0.05613542231660453,-0.10927370572976546,-0.05156344927975662,0.03478044147191549,-0.0012307212986992764
VWF,0.029891878544447654,-0.022133180050812662,-0.04687162378408898,0.08517628932112167,0.016274862815459937,0.0005559939043716403,0.1342188271337286,0.0733886627461125,0.006324939388261603,-0.012294039123824053,0.04199319245464993,-0.005838726524711348
GDNF,,,0.12479737619649561,,,0.028068339892290853,,0.05788153666698805,-0.021427715469314178,-0.04826862074101231,,
VASP,0.11506957123721963,0.05955860222479384,-0.0003243791990319907,0.0370621382623143,-0.03952334878952645,0.01862745664913845,0.078124384883602,0.032612915947745895,-0.0159890500155449,0.013281348475460647,0.08663546249462005,0.05896545304994465
ADAM15,-0.015261666709297149,-0.007537409627976676,0.046464056424917376,-0.0018750635562388284,-0.05073306977572217,0.015095834078628283,-0.03116663137632355,0.020275943231262864,-0.058002380961634216,-0.024226462240788907,0.08401971762309601,-0.0010436667236240985
WNT2,-0.023633767782227207,-0.02933031743242982,0.002743576446717173,-0.03198444586490394,-0.027368487769462338,,,-0.008265395613162323,-0.03464227750766919,0.04037217275342702,-0.016390709167856284,0.027065769229740664
CALCB,-0.0016841773524311557,-0.04408922918920186,-0.016275491246262357,-0.013774183796142266,-0.018322370764245983,,,0.030414427203103486,-0.01864940971974308,-0.04700773227624696,,-0.016931235647934334
OLFM2,0.03494930982135504,0.06787109713383457,0.034764735289851946,0.06935465618901286,0.03797624259734167,0.04272633929885437,-0.002317610853767397,0.031495829236409395,0.0835273920599713,0.007162920647119211,-0.0076377540761289366,0.04271941754133713
MFAP2,-0.03171320360739744,0.01638860279061045,0.04573085504061943,0.048873879930968256,-0.02130008181880091,0.001906094595568186,0.1361031357924465,0.05123872640295062,0.06611091312710611,-0.009640414640828564,0.08421133242774524,-0.00339447815956589
HLA-C,0.07022856524014287,0.0022245940117907002,-0.0008451517239455723,0.07489433870137781,-0.07635739554579392,0.05561458440313178,-0.04452042344625867,0.03086484851204187,-0.10958532790917234,-0.00880965919036355,0.05588746166073798,-0.0610165308656034
THBS1,-0.013104883351134402,-0.07249127099652801,0.03185266134429461,0.10963111074638596,0.047831723108688315,0.06759722022974324,0.07109517923349479,0.0012517147569122257,-0.004745718683885126,0.025122751873293173,0.02169671142859012,0.018693947119088304
HSPA4,-0.012574716904761979,0.049832425937002385,0.013428588676737924,0.031419388983212365,0.013812873875755612,0.0661699435975547,-0.013930267050611629,0.02864726433672404,-0.008574459633143947,0.007447973685014976,-0.005694918900430642,-0.023081959336347106
LMAN1,0.03204375173666571,-0.06893644321298248,0.05446703466059248,0.014344713824077942,-0.024671107088160962,-0.0007931471713184776,0.002829674778638123,-0.02956950905668777,-0.04676493824678732,-0.020567382707317464,0.005221912891822989,0.013233632781403269
LYPD3,,-0.015590731333970683,0.12472531970108565,-0.02136766453950099,-0.022047768094427843,-0.04974084152278194,-0.003902707134403947,0.03651470679703142,-0.016794835993053214,-0.024521142218327758,-0.013693056108090839,0.01126845091430079
APOE,-0.059448951015188906,0.05716813483405658,0.028713202260337217,0.03696248454590654,-0.07910074199166582,-0.005546370445159636,-0.051955102700524315,0.004033032765841472,0.032042006652735176,0.012888425282251903,0.03205383537343669,-0.04599049915633044
SOSTDC1,-0.029930036082145135,-0.04556860157104182,-0.032477463297404544,0.005554645668253967,0.04032462488001041,,,0.07712738909504194,-0.015514987533442928,0.12585329575979404,-0.03554798797510545,-0.013537791703267955
ANXA1,0.06827208975531039,-0.000831828801819814,0.042772348957524534,0.09018479258467031,-0.06266823807200143,0.02611336176836172,0.01447485199668824,-0.02840190930854826,-0.007012250726746239,0.013508935903428285,0.0031302343127870653,0.026508781845696442
WNT2B,0.020809555622338487,0.07524116172860754,-0.03258562841553052,0.034229232645496294,0.0983027741626499,0.0675682333094853,-0.052586506737191285,0.1009418240707138,0.03974823358633207,-0.03977764465210808,0.022065611684250752,4.0951558018129915e-05
AMH,-0.025942446120813072,-0.02909710042276747,0.0835111634464861,-0.0013852375147653184,,-0.004410104227210231,,0.030831100871773535,0.0031363705599416654,-0.02537781717753542,0.019240296192826547,-0.0006990652165100964
GDF10,-0.023064675389734113,0.03967447048335741,0.03603537380950153,-0.022194964928262763,-0.010960597451534371,,-0.047669659407123866,0.009821014839802368,0.013993888584938448,-0.01528912425227484,0.0430363151140172,0.015235946679833334
EFNB3,-0.03086848113986691,0.04489274131732477,-0.05627112485976158,0.03351026110967218,0.09140007555542187,-0.046421059539855807,-0.030062821467567013,0.029060695207903373,0.006355164853115873,0.005629676688451092,0.041657502163757715,0.03338321108391397
LTB,-0.028051098795441848,0.005910725667298225,-0.01670434243866643,-0.022541518056919528,0.03327135127794349,-0.016054080426236156,0.05727387409066736,0.09621976939753746,0.10887872336471913,-0.0386928064844841,0.1297481913979842,-0.03598721617028992
ANGPT2,0.04060565055965403,-0.002328260394045358,0.008153608167871595,0.08795654610208249,-0.06032013456358464,-0.0011225614240023103,0.034899613924015485,0.02519116529576953,-0.001999410113810734,-0.04616181865983659,0.0233472365178337,-0.008968946790221666
NRTN,,,,,,,,,,-0.02403653092144833,,
ADAM17,-0.002291534806710738,-0.0006888261551115685,0.06006115171888796,0.014480001890352973,0.027027921692630744,0.045894590411576834,-0.009292947466205967,-0.052983338625467516,-0.008716875949540319,-0.05293301647737056,0.011784742823510446,0.040644750143085294
