,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PTPN6,0.012360383638446115,-0.05968057183633992,-0.054636320841909815,-0.027243286571186128,0.05712422804243026,-0.0183976780283453,-0.013806424538332578,0.10093636978425818,0.029891163022467616,0.01108168317880666,-0.02447984975091121,-0.011914517546731724,0.06312873811988556,0.061002353997346624,-0.046754944624144756,0.051584409770144314,0.010854432006332978,0.025422704670383427,0.016401824091226643
PTGS2,-0.0310460381716257,-0.016477334151947357,0.04285857271357593,-0.08789852475526332,0.032012160861819496,-0.03823800884006634,0.06830200908020757,-0.10161013894518162,-2.6878033736663757e-05,-0.012385292861983926,-0.013859949054472678,0.018008345629762352,-0.037501939034257484,-0.009001144856499109,-0.012148453813507551,0.015016869891279688,0.005287015799521743,0.026819693392189623,0.10531499311864766
XCL1,0.07955578862865847,,,,0.010775324411308261,-0.02546440588458267,,,0.0034024431502941667,,0.006638559156278947,,,,,,,,-0.03187214075501916
CD58,0.02619047288049116,0.017234359150872507,0.0074888279230865525,0.09403973801778075,-0.03640519697846802,0.02273393942778441,0.015051205616854075,0.11326757406102937,-0.03621770352853016,-0.022192459194932138,0.09659710556788992,0.05283289351295435,-0.03988042651156233,0.03223824618261421,0.050415724294485736,0.03254987483083428,0.007729150091673418,0.06270289660628223,0.008222513673752041
TNFSF14,-0.03088062128657834,0.04622915072165163,-0.02431435680318402,-0.004961430240107982,0.010645926009090582,-0.001137750878273819,,-0.007255168541926303,0.05979434395071038,0.03917239210453802,,,,-0.02248246410587005,-0.016113609654113716,-0.05367557544069473,-0.02450870293080731,0.04210011478588262,0.01738754879777679
CNTN4,,-0.044186607771315785,-0.019033200942238933,0.008460285665201852,0.039564217894998935,0.03319636726142275,-0.0007642028592886402,-0.06906352653306067,0.015588221037926717,0.03606081868661615,,0.09079683548111539,,0.04314197288210497,-0.004809874797309999,0.034557196770011775,-0.025214634460053235,0.044795624098107154,-0.04196107575960452
NTF4,,,,,0.028612623986127277,,,,,,,,,,,,,,
INSL3,,,,,-0.004559986870857134,,,,0.060915108193711286,,,,,0.062217195759409906,0.015175945569187393,,-0.009302038429341476,-0.029896964444238203,
BTLA,,,,,-0.020364538722882606,-0.026547490842210336,,,,-0.014486970793202774,,,,,,,,-0.0289088697496506,
MFNG,-0.04283697981340693,0.04884284809904011,-0.06352979885125179,0.014645092032749931,-0.01232057559396592,0.010432295644152373,0.1174704337884013,0.11224048026876135,0.06673405935166556,-0.0033769671843904957,0.025396266661369956,-0.007265996018531964,0.08623156341829548,0.015579439550577731,0.05383233486839821,0.02178989141002797,0.01698990610140896,0.05101268749068008,0.05193547996694111
ICAM1,0.011832235775654096,0.004723973253543796,0.02895805427066921,-0.011531701830110219,0.06621568375968372,0.005498670654518261,-0.0019533712341559127,0.12587429721482873,0.049054148183576916,0.04361873631600329,-0.0180996067338009,0.050562712701786465,-0.0301875059354488,0.03433717336544938,-0.019163508117889697,0.02846893148407257,0.016356898002284993,0.0602559687790762,0.03769520065244421
PROS1,-0.06038231257918398,0.05500708687955615,-0.05404892200456935,0.0018690629436794433,-0.017442585083811055,-0.026567782799048804,0.1085765571167469,0.20281634718827035,0.004154718757753144,-0.04411038830699205,0.04969099043915028,0.10677534004473496,-0.12823826594092058,-0.008866211198815655,-0.0022096310336114913,0.11322843386380826,0.003391912731361827,0.027606919729329965,0.08548103957675857
CLCF1,0.026794556503017267,0.0462496748148245,0.04728417093956258,-0.026051674944078347,0.07072610208710922,-0.03277440597556295,-0.020706995945863987,0.053028526372775116,0.01712766213988382,-0.0309827434772759,-0.010732935127041713,-0.008411125848531362,0.06875534834894151,-0.026754670270564388,0.0039034129654698575,-0.05749149787526214,-0.01293176626521007,-0.0005850036906147243,0.043398891266825154
PSAP,-0.10143097486822025,0.006881206798281984,0.07601656944375418,-0.0026875142359858027,-0.03342303410726585,0.007295726392728966,-0.05037670194934346,-0.031076183246645992,0.08938699912609228,0.05350715486941319,-0.01131798830610101,0.013920677717315698,-0.09615879592298825,-0.01383537989535913,-0.015428296657400848,0.06777003054742582,0.07885051937880208,0.030249990810126696,-0.02112838533836718
EFEMP1,-0.020545527716372528,0.046842156238762256,0.05044643441283861,0.0344757307850147,0.06761393274744917,-0.028644359523454108,0.04480953877840452,0.1454231260101036,0.1064043860300457,-0.014845467918179702,0.050617614016230994,0.0754431559991209,-0.04528280139220964,0.028492696375572016,-0.06415590422523859,0.024856592294821605,0.0496579369280752,-0.07728711847095879,0.029427282133770424
C1QTNF1,0.022724388915066465,0.0966042162085783,8.259028421947393e-05,-0.03772540742568553,0.010094570247202889,0.0030662225136435955,-0.0017604050543981826,0.16110060198086967,-0.023611087943447694,-0.013461489916740043,-0.048493347739617346,-0.0022252101587497404,0.0209051579948125,0.008704885555175837,-0.02258071208922022,0.029189305389343365,0.005552907892305893,0.029775534871029463,0.11240013233784604
ALB,-0.028419700117387373,-0.0378055327357922,0.050493707165841846,,-0.016239353475159413,0.00778916362809033,0.04767909603476578,-0.001501533813685896,-0.027686029924335612,-0.012884650257666407,-0.012809468438559303,0.06758577250104057,-0.06206789443774037,-0.02540546776471995,-0.03329414115697461,0.017754566095507532,0.005202093024292426,-0.033806307619035886,0.1417119685294909
CCL13,,,,,,,,,,,-0.024413546074838942,,,-0.016689429913441994,,,0.02972670830703446,,
EFNA3,0.13214771785552126,0.06469501475862048,-0.03341952437590727,-0.019357326795749055,0.035317501427799325,0.0007776428454601841,-0.026822443471403272,-0.10028276459876777,0.060771069603000244,0.04686370391414281,-0.028617733801959342,0.015349891925442227,0.006829710569025004,-0.04070406646925887,0.006139159332421317,-0.0035189574291746408,0.004251099412635789,0.04204849254366383,-0.014428483581351034
DRAXIN,0.05233021501616544,-0.02725267750608546,-0.013265824226056445,0.03279883784991969,0.05656779193767161,-0.011399316869211303,0.10139318999362625,0.138392432381172,-0.016728388495303434,-0.010345741883449226,-0.05211521423312984,0.06914720466437509,0.0007148793774320439,-0.011972903934359342,0.021238473064382243,-0.04126003788073939,0.09691141992850726,0.0612561944654418,-0.007251969400012582
RAET1L,,,,,,,,,,-0.01239135422834517,,,,,0.051229104850930275,,0.023493669705836617,,
NPTX2,-0.011071828470612203,-0.024063887582980458,-0.020028579708920698,-0.04399259965697657,0.06716906302986246,0.054809223288736324,-0.08538630543758038,-0.12107219771630437,0.021040171642782143,-0.02473207981610207,0.025200372545145337,-0.0096784458875383,,0.09700890730625261,0.007733912026835449,0.0018288799715768318,0.01563442347758683,0.04078141590653927,0.02276541037052901
FGF11,0.059934066824470104,0.0316820592347488,0.0521761315332822,-0.02601875558999712,0.010346689974277404,-0.010674364694060362,0.0620734029166174,0.18424149258771255,-0.05555804493168728,0.0007841055648046943,0.025217803325915257,0.028869218193976198,0.004767363515815586,-0.05275363209981632,0.005196018524307091,0.027847571782189665,0.05983581638272688,0.07654758845214843,0.0592235566107651
CD59,-0.053750445118420385,-0.0361136195287975,0.026756673490008234,-0.01083496841431471,-0.06542624873185816,-0.0017430504483717457,-0.07222171401569988,-0.03273376408811909,0.029679876842063257,-0.05861586560222455,-0.014903126695022811,0.03639305642803473,-0.01916353066616235,0.05168890017289097,-0.04613974589574971,0.018271585912257197,-0.051873197130435006,-0.035458136490202234,-0.05466310435852345
COL9A2,-0.030258376744587305,0.019943318318619403,0.018785574807041475,0.0985252610388045,-0.012212641731866942,-0.012151100290688246,0.04841384614860543,0.04299510584791157,0.0844306933060066,0.05183432616766996,0.03554565122067336,-0.033695253050848216,0.02687952206448508,0.03993817678065024,0.03739799618347177,0.001489275986537065,-0.04551354898325187,0.10432689418936072,0.009198995202326574
DLL3,-0.10560195780908908,-0.03297784414903694,0.0020930253569250773,0.05035411097015114,0.002612022381541296,-0.05194773073133141,0.06326849196520706,0.09021459420507494,0.018218891383639323,0.030447696178405766,-0.01641430438434873,0.01152636645378603,0.022586880612365964,0.0035643980616960956,-0.00479761829320898,-0.023316661595363875,-0.07082815047990627,0.09037435849299014,-0.01687105281046558
FGF5,,,,,,,,-0.027974533311698573,,,0.019387994431377675,,,,,,,-0.024251104773381153,-0.029220975147237815
LIN7C,-0.015782676120931666,0.0019889082413809657,-0.00311235036669216,0.008278609954332602,-0.03869419722744403,-0.00461889430486536,-0.04436403683033932,0.021322771518447938,0.01057963433829042,0.03712877380163768,0.015690204905411932,0.00028805109979896005,0.047711026422016384,-0.02476719040384824,0.03814202629600466,-0.01604707959240588,0.0025344839435676105,0.06868406679261264,0.06378130475543302
GDF7,-0.019553446749509873,0.06354714461581298,0.012287030238426772,,-0.0019022714013590199,,-0.0051055692628813355,0.024754146753552995,0.01876544561087906,-0.011344230406217954,,,,,-0.01907448692177021,0.008186995984073084,0.053872440246847814,-0.0019228149365399386,-0.008163876195269495
PSPN,-0.02692599038705221,0.006305056723525233,-0.027740191426664267,0.05186616001295277,-0.02683383640501024,0.04356293591769094,-0.029073507893815513,0.03404152062793385,0.028863872317592253,-0.04518340755089088,0.10848687090872979,-0.007930698377549924,0.13074134643681398,0.02722306504077731,-0.04608232430874683,0.05624932526525808,-0.011862325194849692,0.14154909746913183,0.009766607223032242
ANGPT1,0.008176599647038247,-0.03105392973785376,-0.029196387216927477,-0.010894843287650073,0.014935146651639333,0.04693054160278471,-0.016663389322879186,0.12543040303684627,-0.01861734114311183,-0.024177073041470598,0.042991399245797944,0.009281109392454193,-0.056174830639679575,0.06409851039134595,-0.004215998144285421,-0.025279747413064213,-0.04253710739091277,0.054537559728216216,0.0003336243929859147
PNOC,-0.01023295236893549,-0.0011236383265712192,-0.017193181226157525,0.00866359469908109,-0.014809620715376797,0.0923733794259239,-0.03087079131949019,-0.10070865179091279,-0.017433027258816382,0.024191770329304765,-0.012809468438559303,-0.005685212273101867,,,-0.02028389329541868,,-0.02362088528945734,-0.030856442758432193,-0.022312350000189416
L1CAM,0.03489504377558623,-0.06583117048919164,-0.015800283988305505,-0.03704529527521354,0.05729907491529527,0.02028951318788101,0.017640620589973524,-0.1128952810233867,-0.0073719190830519995,-0.017869532523791098,0.006323344204032656,0.02447908633373576,0.019208120898246046,-0.07831936127756355,0.03155612965351399,-0.004479107383005747,0.12767660142187207,0.09977403357513423,-0.06393156638590082
APOA1,0.04277019331532533,-0.04622374267635157,-0.0282844690374106,0.06563968332594336,0.027499522573965214,0.001009949966170874,-0.040727055939568824,0.03048064772272659,0.025524012362828145,-0.0025499154414955084,0.04371230703904234,0.0012332205415939942,-0.007691451625339157,-0.027897005818267928,0.07006249606096547,-0.0063476705045940685,-0.0019252893514102045,0.06092360588935665,0.07896487790525446
PSEN1,-0.07987545226747246,0.059626245295488566,0.012469879666576306,-0.027160218149533105,-0.012619078579533252,0.01416112077204804,-0.004621520338367516,0.060836823480335936,-0.020637674394598744,0.015368955927583916,-0.050419545076615675,0.03867365464564429,-0.03971792837148264,0.015589711219272018,0.0664091604021562,-0.05593228470991232,-0.01051050800712193,0.03232073877464401,-0.008388202768841092
CALM2,0.013753701171064078,0.0059681270555271195,-0.03771719777263904,0.04657097011443392,-0.018172095699284803,0.025909569070413294,-0.06815195738676681,-0.15642984698350862,-0.00492405644207757,0.035850237734067064,0.048244744233231544,-0.009316105690730221,0.05119869466257039,0.005951471824389521,0.0047191014268135765,0.024270738512980908,0.012776915435096051,0.045307272576444,-0.03770610835919335
CLEC2B,-0.025030177103498072,-0.0343886982254817,-0.005203550271112549,-0.030313778345038452,-0.0500433752761288,0.0245438335819843,-0.019360120344585847,0.19274520856586763,0.04419834793942492,-0.02109735145036912,0.005891201991987072,0.05683121627064739,0.007677560002973316,0.03181854638825249,0.035801213669457835,0.019236112337304163,0.005702881088522079,0.03604591182674903,0.07390882282267072
NTNG1,0.07380874688364089,-0.053963308441794325,0.060703042105360566,,0.01555043768235941,-0.036172739272774694,-0.02415329290873549,0.037772056361478526,0.07018271607868834,0.04426132586230443,-0.020991020282576482,0.11831652778282016,-0.04291500459546038,0.06988729841856718,0.018964063166478324,0.04393849610269166,-0.004796420761485713,0.02401842494985366,0.04738920087373124
LRIG1,0.020385344287786288,0.0534499254873292,-0.02072709117495109,0.029963252000431474,0.0036430255841610115,-0.028426532498779796,0.050616534570967896,0.12196621922230108,-0.0817606801668481,0.02180340663172219,-0.00900315123488816,-0.013784013996065445,-0.04516144198990942,0.06838325940091065,-0.017646527665631358,0.04546624995931985,-0.07613008604060587,0.05004722564173188,-0.017407779741647512
CPAMD8,-0.017205355051603644,,,,-0.031199658708882767,0.014207857414222485,-0.007117666758002671,0.03725703424442205,-0.018148308170446537,-0.020997232466167918,,0.04514691341735021,-0.03734031865772257,,-0.02142864559115831,-0.00816143378228694,,-0.03132627496417366,-0.02654815660056148
GHRL,0.04074084045038625,,-0.025905611626476113,,-0.04506602589973424,0.03931487632524632,-0.0226515950660523,-0.03891754423813036,-0.008797669703972803,-0.010345741883449226,,0.01209514916065126,0.08636341861536151,,,-0.032647198773323234,-0.021551828949807117,0.01779385799529237,0.01906463294680147
NPY,-0.025240927353943073,-0.07762295458090793,-0.03431619269489179,-0.0008903399598760547,0.05500959402372251,0.0014463421645946285,-0.10690420367528718,-0.09946514382284063,-0.06593169820208397,0.005749534828153954,,0.01855561549992613,,-0.03486139097679266,0.025920821402920718,-0.062253788046129785,-0.027252135332295275,-0.015889754063459226,0.041811245767991286
MMP2,-0.015102588407275101,-0.07303427562022115,0.08624218489302667,0.008997074482345652,-0.024435936340338738,0.006014628419060229,0.028052539288119155,0.12343127528719147,0.00624379102930985,0.008816650894324677,-0.03304735614431601,-0.0010822139548330402,-0.004767158821452642,0.004634051563958774,-0.009904337507534534,0.08386305243972376,-0.03105930846751558,-0.008544978190089998,-0.02869014994447048
LHB,,,,,0.031688680568870586,,,,,,,,,,,,,,
PPY,,,,,0.029336845230333846,,,,-0.020558197548551486,,-0.011848187101754866,,,0.040198661011697515,0.030628834113009092,,0.026435843441285384,0.0012367343609864352,0.016781633353084253
ALKAL2,-0.025765160768439512,-7.26424309144131e-05,-0.016393589410342583,,-0.026777771809858665,,-0.03668670357497228,-0.028693622817000004,-0.026639163030957275,-0.02750812396180833,0.008841878538888953,-0.031871048127028144,,-0.02014211866926867,0.0320286451392657,-0.04550675824071239,-0.021775977465768582,-0.013358866706928662,0.0648191750365025
CSF1,0.05997076800525539,0.02260125410667549,-0.040370761928894425,-0.0004342309427146555,-0.019847259892554914,-0.07790731582053942,0.08702146189845335,0.1601989609611633,0.053432481928637005,0.0010317827778004696,-0.0030490208161383873,0.016930805879480315,0.10254255901113829,0.0839493324985353,0.06367421214755069,0.07853967341448112,0.02988495821608686,0.08248558749012089,0.00808458233908279
SEMA4C,0.009904705203036133,-0.01039420788365166,-0.015946163991908145,0.056352614705760765,0.0169213896081778,0.016914663525045906,0.005221165956965981,0.013680221235964523,0.0566835651065491,0.058258913142351876,0.05257354050921254,0.013877232067786014,-0.0011920644789810868,0.018430072310280963,0.02982369237142896,-0.006061274293001369,0.08979755075123397,0.059775110855764056,-0.025381315478626543
BMP8A,,,,,,,,,,,,,,,,,,-0.01128542962813169,
ICAM2,0.02717040376110458,-0.027517737225997978,-0.04696524563356208,0.015271651502732839,-0.0471651476781279,0.13628399724539447,-0.0054936358609546,0.11899278678412113,0.07913272186724468,0.025677656965468136,0.024535258031160915,0.06402075854996857,-0.02841462119169661,0.032903795411855355,0.009563613609266858,0.026825033000240986,-0.009424836989401747,0.025061785134241926,-0.050941495930703795
SYTL3,-0.005414721549721791,0.03345580541211059,0.04668319304586091,-0.07390329984777529,0.04181218632385622,0.00035075634997979306,-0.029265960613479275,0.09091757424217527,0.08551405346745522,0.11962088218608953,-0.03980391372869666,0.07012939124858826,-0.03425751029542878,0.0059588458409807294,-0.007560947707150063,-0.010824055755035476,0.008422481685985573,-0.009810110051672927,0.09642522785118185
IL1A,-0.019992346050373606,-0.04129294151824252,-0.03271118310188536,0.049175718867022655,-0.0151808486208713,-0.02070266639508678,-0.01833875881226825,0.07403601673676959,-0.01773616686623139,-0.0291632161276717,,0.03033476939233578,-0.007805538326861606,-0.04216372449712653,-0.03151615875616982,0.013051998073793508,0.01770259742006683,0.12416588108995304,0.0898831800636136
HLA-G,,-0.042244434007175154,,,-0.008810697476855823,,-0.016439120928554696,,,,,,-0.048475552227702855,-0.03681372535031634,-0.026872903898478198,,0.05050566977061731,,
PGF,0.07206880084130594,0.02981084027614919,-0.03864284206131454,0.049861974404131114,-0.025296521658410166,-0.038508915165961125,0.05018310592869886,0.14093377011477173,-0.00619140316653798,-0.0038545899241140143,0.045576473941910105,0.050942244667140354,-0.016680793570978382,0.04305566342875312,-0.0020983280454171826,0.028308138625190386,0.0022720840532267296,0.03620359812486899,0.040895685481414576
LGALS8,0.047110188516242844,0.01865130473314699,0.035774440814764705,-0.041334896553092304,0.00662696580269346,-0.014113389768622411,0.030337795425740718,0.061975086569392525,-0.034462583219840325,-0.019525348714230294,0.008130478679033156,-0.004994473144831621,-0.01697780501855052,0.017513849620960736,0.0025483325216803057,-0.004742737995795753,-0.020086554052058867,-0.03533526054228962,-0.011714134730063438
DKK3,-0.0038448106762026288,-0.023472260679921718,-0.01898926727287175,0.031935486377179745,-0.05232824181226106,0.03568516525161277,-0.0838275261416871,-0.14190504942593155,0.023216071727755173,0.017151800663978898,-0.038858123458930346,-0.0010022149487136582,-0.013184089101258907,0.04948435094855764,0.04788062108045116,0.04562542907425916,0.0014140308918230936,0.07539483333707282,-0.08145248408228863
COL16A1,0.01780493962517112,0.03134022616751438,0.008088449730479076,0.022577609465480472,0.042981330101855134,0.06351397101531986,-0.018946057781348696,0.06390501610665293,0.006421643427529031,0.032668276111144944,0.06589194848881195,-0.01892076640565972,0.05104079879270675,0.01675881534125308,0.0027955017991252717,0.06566559632196146,-0.0005716955502538702,0.08616384609567644,0.008521517390419595
TPH1,0.027511911518627287,-0.0030195066039445857,,-0.0183551736095108,0.04114362811852708,-0.009139983086327214,-0.01741954106883432,0.09043621334757293,-0.04754679701789416,,,-0.025146502175677102,-0.04645915854743383,0.11516229986491597,-0.013753679081111761,0.07333003014792346,0.028449469058500456,0.04011951840555745,-0.05527369605259652
TNC,0.047744238959255704,0.04725228917192387,0.0712414528923501,-0.13060630325962974,0.05971381878997294,-0.07108962062450111,0.09195059896906273,0.19110925716574392,-0.00926227932900972,0.0326867696632808,-0.001101260286218042,0.023875977361874884,0.02327378644637207,-0.013762081630689297,-0.02251399749009327,0.055337289552305075,0.11418102266103285,-0.04452310149338868,-0.013657340847352352
TNFSF9,-0.017205346885662203,-0.03694252360921662,-0.02741381882184631,-0.03806398985443807,-0.047064836605793074,0.005608917479014485,-0.008366452893745891,-0.03967098300833727,-0.01759899688555966,-0.017280513346623238,-0.0004185820637397118,-0.009635262530943805,0.040147930262276955,0.014200492325661432,-0.01024692790134025,0.00559786183054711,0.017424494840738023,0.01897365638578568,0.03926645188695691
C4A,,,-0.01615514754618612,,-0.013726094501907333,,,,0.021476339085446307,,0.03976028523292881,-0.0221047306754437,,-0.018580606713635685,,-0.004930111271253133,-0.02013427588425956,0.012900900196578174,
CNTN2,-0.11680757027352977,0.022482465890153347,-0.0023460022355593596,0.033737494462583395,-0.01612291745409917,0.04041551873090186,-0.024565670683796503,0.01891497268124799,0.021822031668772855,-0.016250000946101538,0.011388016306346381,-0.03421062050161641,0.042610932519325816,0.010169757739381637,0.06478947680944931,-0.029280670467869415,-0.03837510000168637,0.035225016120930985,-0.06945736114569045
F7,,,,,,,-0.015128921126164657,-0.025306715388292572,,,0.01726783130521702,,,-0.023410491684416775,,,-0.019924144924071206,,-0.032815021814872024
LUM,0.11485853706782308,0.013177814899165897,-0.02381831003563514,-0.022313217962399993,-0.01508719834987001,0.04625518993575626,-0.05118485022544703,0.14846133151426014,-0.01831089180326903,0.04188263886325897,-0.06723176396955799,0.005939788670586162,0.0006288754680290076,0.05608079261923054,-0.02196082791432657,-0.0041539966794569855,-0.05807936310869379,-0.052679934847623,0.02734820141671808
IZUMO1,-0.016440253992300865,,,,,,,,,,,,,,,,,,
BTC,,,0.1153516850237604,,-0.036521711303363236,-0.039629550191721506,,,,0.017955130483547216,,,0.08303230188444426,0.16108829734325064,-0.032504834781985736,0.0035369644894019223,0.058777521051473845,0.010926862745331433,-0.014246629873931748
APOC1,-0.11353962738346167,-0.05433003000314286,0.041120388774287635,-0.006361194210649988,-0.029242759224641892,0.028277114407048113,0.0488325157762401,0.20038318641221267,0.050729650329714375,-0.009851395900503468,0.034119719577277365,0.03744005053138157,-0.05116878043173548,0.04589135129334978,0.014637906839975437,0.06478056268603194,-0.05157536694501308,0.035520839191560634,0.1389596190570386
PKM,0.04296197328229746,0.10330399856020428,0.03573038693131887,0.02711322337462237,0.08271245008807608,-0.035280850980932615,0.03780314611774565,0.11042062321520178,-0.04110899218516649,-0.024335608745815626,0.003630116959753402,0.04877047449304955,-0.06459214794790748,-0.07048540765412953,0.000200003385868608,0.06235008363012732,0.09504890479470142,0.015373962252857512,0.05978492627484472
TNF,,-0.06317631283433804,-0.0179629724584504,,-0.01167941953237849,-0.02165215667315555,0.022680659538687264,0.013969907358476651,-0.004739113623812644,-0.015125245987191789,-0.01823446164556899,0.0016498445989115637,-0.01483219962185732,-0.01643870762327367,0.050282202934895597,,,0.03459353694686314,-0.02553965937554257
GNAS,0.04276946081521588,0.03675830980065527,-0.029113749386160646,0.025752010744144474,-0.021055313416510898,0.02550754755486024,-0.09950825358796406,-0.12484763720477852,-0.09182226350124277,-0.040816696498956834,-0.044341592193919525,-0.04053677028159201,0.1477196030327887,-0.03137376458394169,-0.03885968532233167,0.0933372295877931,0.09290315052147137,0.08253909468472358,-0.06281616981344768
BMP8B,-0.0036382704196193877,-0.06444238033754013,0.01238382149901903,0.007358993561740422,0.03344353415633728,0.01977882583193207,0.08328184541296012,0.010582005081855406,0.04474200676050042,-0.0100430078675242,-0.029854339648021675,-0.00525363636347284,0.038464004832189626,0.004936897242870602,0.03944089269916288,0.04597831792977009,0.04029496585478179,0.007709965389287619,0.0024160946585734993
LIPH,,0.011487237396172268,,-0.024527697042380715,0.00557111447649664,,,,0.00825139056974647,,,,,-0.01668943605140833,-0.02480775726724423,,-0.0066909271193305265,-0.011161652280594202,-0.016587306711154957
CCL28,,0.0599008545352888,,,,,-0.0211312590933924,,0.009349945657849452,-0.011878757650862866,,0.09974380346380694,,,,-0.024291305563901806,,-0.020836763788230506,0.01569991818301241
PTPN11,0.035288095234218775,-0.02294112123367878,-0.017908278549770246,0.017863033752309503,-0.027443007406306914,0.008810630341419809,-0.00028956834490312096,0.06955767196040018,0.011500435659040341,-0.01376006379772069,-0.012180029097431462,-0.04141456654832355,0.030392422722717156,0.04127044911535199,-0.01908048234959167,-0.026198990309923016,-0.04782328237229825,0.028693810228740277,-0.021190485531653435
ADAM12,0.04778945931209835,-0.06103017733592805,-0.019237658525107566,0.03952534442156424,0.06338286852217297,0.029981246207931116,0.014693478730129286,0.12923118393164146,-0.02150025611182774,-0.011480080821372023,0.04804988220403061,0.03740426388192329,0.014033421177734684,0.048568172092659116,-0.0388786190819543,-0.02372492376104618,0.01576330897566921,-0.042709771545999566,0.036082043141117924
EPO,,-0.02157311603842509,,,-0.0032047702401216496,0.032094792023368485,,,-0.020558198445920873,,-0.011646864623979975,-0.011762862575216292,-0.017796577734687062,-0.018125153778808134,-0.01001734134713103,,0.13985996242126858,-0.022158166588648383,
EDN3,0.014041453165497406,0.04432682289265013,-0.017185731342664566,-0.011123741283157422,-0.003814953049722175,0.008614032103133643,0.04543798848816737,5.8487523264908045e-05,-0.005317835177251742,0.06476221447930688,,-0.02540598038540767,,-0.014726096578952672,-0.01851935485443666,0.01925001889814644,0.06942597242788916,0.03356681919985394,0.008975513429894555
CCL22,,,0.04309483250338854,,,,,,-0.041394377786410655,,,,,-0.020513770238246572,-0.023561466730422573,-0.03015292025565947,-0.016726135247422304,-0.03424017394577199,
CCL2,-0.02506131392394681,0.0029439774044113247,-0.04515034368266919,0.03823110915790064,-0.04044301608470791,-0.052061626264611804,-0.027049153372770644,0.042360933304353456,0.014751168753798555,-0.010194460160695458,0.004552334502029916,-0.02544935056443171,-0.14457223452204573,0.06588573670473316,0.007286830118567767,-0.005615799128904438,-0.021648568125155716,-0.09817646473550962,0.004759350533249785
DSCAM,-0.018920327420015676,-0.0019719509425352192,-0.047172254060613206,-0.006096018975446213,-0.020760130285702807,0.005621192297050983,0.06613247461735673,0.07297708844150406,0.05689521793419608,0.015468198083795145,0.1422603492866572,-0.01288496785961237,0.0520161930306542,0.006169012674666746,0.03169964631385848,-0.026058891559189157,-0.07930573802663962,0.027305953008350287,0.01394025050632574
ANG,-0.020141391788767223,-0.06369978655507268,0.003835350447379602,0.0020748503874918316,0.03733737026869751,-0.03580774680088791,-0.035423705962109545,0.12305583609676712,0.025897299473079446,-0.014832138718350138,-0.0019424295461141219,0.028918960771271485,-0.005161203281894565,0.0015055311273579081,0.05330430458132664,-0.0038921668413600652,0.0025520293002164757,0.08733143511708781,0.014157340801767051
FBLN2,0.0583199043306293,-0.06482823237707805,0.000883146721321429,-0.0018309447588872858,0.003687736105946911,-0.011900482340611623,0.062109330789524575,0.009638997233147832,0.03589543162673633,0.02190210207735394,0.01786897972169314,0.030972405715127257,,0.0013433369595460107,-0.004049449917652825,0.004720593355548294,-0.08087536648349407,0.007866361746534187,0.044134264842587256
VTN,,-0.0013511168289882484,,-0.02861610485882109,0.06870088942528772,0.009180406486438017,0.13505786067545617,0.23143425492757122,0.05902880147983195,0.0026951291576262685,,-0.02089523239421066,0.02889340109150528,-0.02071829113401737,-0.018117250764858,,-0.024682805843938952,0.013272346680294747,-0.041400225761866576
VEGFA,0.011691045229564918,0.11373310106556885,0.044370570187983883,-0.07577613021092716,0.060974231353712174,-0.06378690783108004,0.03066611037534922,0.08781998287196223,-0.06750263018379203,-0.009370700836016169,-0.057370802765758136,0.008861570925889642,0.023131828432042825,-0.11466260972957047,0.0009256114384847623,0.03784948581941624,0.10779629117827165,-0.025246235973926105,0.11063680781402176
F10,,,-0.023312679654887314,,,-0.008184646327131891,-0.030292176257214195,0.05436948776186833,-0.022541620262158224,-0.00022613223470145855,0.005106157206286818,,-0.04364432002684653,,-0.030942609240404727,-0.0064236390104160865,-0.03301427358917544,0.027264591188403794,-0.018913979221418454
SERPINA1,-0.00923637670516965,-0.008906473921491537,-0.0241102766459254,-0.030447101073323175,-0.033001357546363824,-0.05839356067451794,0.021264588505673542,0.1152601806262842,0.06429228725334941,0.008714125224543132,0.07129022041625567,0.07938407991998352,0.042923143927614336,0.0047542114176866825,0.013467900845675111,0.059348463595450957,0.010459871796723696,0.005894406528325256,0.01090712836194949
VWF,0.07333561705051943,0.003986286959339689,0.058731762126670306,0.0006391364104058925,-0.09826033701643318,0.08622234091461685,-0.040163961396735406,0.168653077153633,0.02812523283498019,0.05344994890288523,0.035270118586528454,0.029135608185127337,0.03154403047422506,0.06660619436428669,-0.09514693615794027,0.018249998085333233,-0.103965287632272,-0.013802177056298161,-0.08955348949544971
GDNF,,,,-0.031241958513016862,-0.03384222309685333,,0.08468893623594576,,,,0.0036356597615807783,0.014997973304145939,-0.04832005390049631,0.03505755868995316,-0.03884138642018103,,0.015421050705500297,,
VASP,-0.005904694284866927,-0.044840033497773324,0.002899887291036073,0.012467590850056599,-0.07086270222755586,0.007133041849022665,0.056389603559476274,0.15509511853782973,0.03349283156303227,-0.0025087243973006415,0.013240081090707503,0.029498629319031643,-0.010683316383933378,0.045732335222518364,0.046979518577881546,0.040850531586245124,0.036865802396110564,-0.0050337972874492185,-0.03605720958392891
