,UKF259,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
CXCL8,0.059224375924514606,0.014987186992223699,-0.01145032905896442,-0.12359363770866374,-0.06071969452530645,-0.05411127332206342,-0.04315642473313152
GRN,0.022743862144639748,-0.03062345166126529,-0.009108959473182233,0.028586799966258805,-0.0427490746609283,-0.05004817301838821,-0.022017896722999194
MIA,-0.02197576925143207,-0.02756705727602669,-0.020466830886915834,0.002197343717074001,0.10768260307862768,-0.02625116489770714,0.05281923613208511
COL4A4,0.04626963507963398,-0.014642923932352774,-0.019853585261281524,-0.0022184017241720496,0.032087399499675505,0.008785357349623385,-0.003610327063780778
TAC1,-0.002008018904869913,-0.016016639016639647,0.02427682419290264,,,0.020474423908176106,-0.016972359562998307
RARRES2,0.04420329826768537,-0.07102263294976063,-0.016490319051876604,-0.06818009198485657,-0.03284857925771178,-0.00716090153784642,0.02203184341376024
FGF7,-0.005221196507289333,-0.01545473838331756,-0.01068427822898607,0.03628299657083521,0.033306663873938866,0.001548256605862201,0.024050182327366363
EFNA2,,,,,-0.019259168898189984,,
HBEGF,0.017006519406982952,0.038071708975571286,0.016782248863479784,0.03358319454086759,0.05810267853768919,-0.06344321787928071,-0.0670331548190549
CSF3,-0.01815156035249213,,,-0.08533801328341702,-0.039879611504648506,-0.02460682873782148,0.10558641286437787
PI3,-0.031324113041794874,,,-0.09404310887579835,-0.10230454274513409,-0.04530617074956714,-0.029532900673999853
PCSK1N,-0.032049388122663905,0.02236784141335553,0.04335952553747305,0.06543752775238833,-0.004153413960015889,0.13573928936496218,0.10800677437918345
NTS,,-0.016727838461850743,,0.022536175235504347,-0.023463642616614294,0.13155536902062023,0.12730839194726012
SFRP1,-0.013287832749183917,-0.01131005767078759,0.03414206340747944,0.002167806199424333,0.04951554675864327,0.03762481539172003,-0.019661508822283805
CXCL13,,,,-0.03585242274663941,-0.04138378522436308,-0.011847391761913009,
MICA,0.02834836820295355,-0.03523991661464398,-0.0041897633090820655,-0.011232733431923114,0.07214229630058909,0.02011227153424202,-0.005534222043919448
TG,-0.01433967678409954,-0.01413003310153136,-0.02094589777533008,0.12072714417275669,0.07596641391499216,-0.020251798174049575,-0.010362280747962416
ADA,-0.02197689027843031,0.06574171975626646,0.0028257346942295817,0.0557966718345633,0.06802295941994303,-0.03922608239328178,0.041560614964519585
LAMC3,-0.044162305033885504,-0.0023548465908520425,-0.04669084005824432,0.018386033242876843,0.015698527997417243,-0.0031870066916184834,-0.014420518253098256
CCL7,-0.01036756340398213,,,-0.02392235659890913,,,-0.01424406317066299
NGF,0.014067222790636194,,,-0.011465702550299977,0.002815937878589399,-0.042244547640427094,0.04930628263129549
TNFSF15,-0.011544788921364697,,,-0.02332161143497175,,0.10826800638261391,0.04194819778201883
HMGB1,0.01290635810116015,-0.01487465213567983,0.013574365706356808,-0.01876836591187213,-0.08989702258076425,-0.012685139503243547,0.0374567721199777
ITGB3BP,0.04653481889725436,0.047886725218624686,-0.01195079988517656,-0.007015983742675583,-0.001884794910684308,-0.012322108196487542,0.03736579132189959
AANAT,0.01638600405983603,-0.01270722134437763,-0.018704579958483254,0.12246883340980048,0.004892195977120627,,-0.015070812843022025
RELN,-0.0182335955038965,-0.02797719949566674,-0.004237457988551632,,,-0.018457089209973868,
IL15,0.06424327284975812,-0.03604320019720871,0.07952188088149044,-0.026329584286132388,0.006173099025455441,0.003475074477184284,-0.03894799603426351
UTS2,,,,-0.017871674217142072,,,
BSG,-0.0285337002168234,0.03860118041345425,0.05495007521768171,-0.037964690735858224,0.024086712946926783,-0.0011264839286719928,0.016411352796249293
ADAMTS3,0.0685085768883154,-0.0021857053389493747,-0.02882616789474207,0.055567887492285355,-0.021415474786196625,0.09020380515922241,0.020052928779321418
CD34,0.004642321107710038,-0.023559357662257557,-0.04017433951965262,0.04370370115921083,0.06647162565060137,-0.056003127142082824,-0.0218473557734478
PLAT,-0.010877488826751365,0.08199723644871129,-0.007650253805282616,0.041006014122468445,0.09206568161366255,-0.007250568354932442,-0.006367890977219286
NTF3,,,,-0.025384721745670094,0.04370423197591403,0.17995163343721535,
LTA,-0.013287832127558213,-0.012238378454209662,-0.01734763554127061,,,,-9.23385548851625e-05
CKLF,0.00022195071002528068,-0.06393556266779611,0.01864359264779892,0.016159175818955755,-0.003237760844521172,-0.08476825376514277,0.054201393370148905
CD24,0.09772793739328998,-0.005076691850834189,0.015480494643828115,0.05557368616061607,0.0032835112289304864,0.10218366986862726,0.045151318027669946
HSP90AA1,-0.02092730136680339,-0.007882495913709006,0.03855150379463255,-0.12244847461167384,-0.08991675325589767,-0.03170246684904702,-0.05758696743831628
BMP4,0.03657282485037481,0.04556529654025608,-0.014781977221732709,-0.056990901686670765,0.08197785858884611,-0.024897887239594282,-0.02701702983306408
SCGB3A1,,,-0.012104950667813263,-0.012471539486597693,-0.03686699846265091,-0.031732606954773215,0.027084414453919414
IGFBP4,0.001516842661815452,0.009843072915819777,-0.02372449595517606,0.0015193012989228565,-0.07405003214325716,-0.10112935589693597,-0.042732550369691015
RSPO4,-0.020339355104761304,-0.014233979195761918,0.11526903862353693,,,-0.021370560318520554,0.005404852786130049
LEFTY2,0.0012371094610617458,0.021856218314293917,0.010636957918056859,0.06376736298441461,0.12309725743717631,-0.0290625501689846,0.07123699141474987
PF4,0.022271544812829683,,,,-0.017652361669569825,,-0.020283038167056025
ANGPTL2,0.005350143326970765,-0.009296320582522312,0.05769147381507889,0.07773890079338779,0.08732506476116723,-0.036850404967196236,-0.04760753393351799
LRIG2,0.057248134289710984,0.06716244337685624,0.026877237902659577,0.07179549324003487,0.0401474917918601,0.029574747757283165,-0.015547469671559492
ICOSLG,0.060094583158423795,0.018214797560821498,-0.04472024566910204,0.05609479640595042,0.11509647460136639,-0.03078697430294729,0.030441740859895317
WIF1,,-0.010984024603856491,0.05848271013939442,,,-0.019866005809271236,
NPPC,0.006257656815577653,-0.021426341973797787,0.001283338297896144,0.036914388442767364,0.07849683098842992,-0.0060905464446876474,
LYZ,-0.003227429223306376,-0.058430146067628135,-0.03960061144267867,-0.0439738430163398,0.029259381717030387,-0.023976758542677452,-0.017358397793789292
EREG,,,,-0.04855809436276855,-0.026612403384230713,-0.026617393185870523,-0.016956601875766104
SPTAN1,-0.01657756810622894,0.03364574912141668,0.03733444275627203,0.03139186625753611,-0.03339065965398097,0.04956689132641855,0.05245818573079277
PTH2,,,,,,-0.022621244662470456,
LIPC,0.10536590482799571,-0.006240942271943164,-0.0009327770839673308,,,,-0.009207534689289004
COL8A1,0.027766717749451005,-0.020040356723018043,0.020048764710374367,0.042279251326445326,0.008475596193600377,-0.01841591311732019,0.0005742689963059035
GSTM2,-0.015556391776499139,-0.033841896520265966,-0.034309403608411906,-0.04924978199219808,0.037869038609011675,0.08730799994005206,0.08980074746272446
SPX,-0.015204713499716091,-0.03405372390502686,-0.0010594633206004857,0.05062065821183173,-0.0034665691974165766,-0.024245158939074845,0.08707946067887419
MFGE8,0.030781615563910448,-0.006789274649831275,-0.01464908096105588,7.501146367576986e-05,0.015585776804538608,-0.013755745630574683,-0.012662005435842482
TGFA,0.021321182378461315,0.03622165031409392,0.033445807278281746,-0.06174031726341472,0.00955317724654405,-0.011910188395348027,0.04971845875845047
SLIT2,-0.030786175097915373,0.0034899346748237373,0.037363767866810706,-0.01051644933372334,0.031057769921787045,0.01959680292871815,-0.0016932275766931987
PLTP,-0.04466855112772647,-0.0758637938206319,0.049973185710061055,-0.005860644185550171,-0.030483144530085483,-0.11322707349764492,-0.009110025916231666
APOD,-0.034409083657487266,-0.038285263614484075,-0.02212309838886561,0.04764702063069272,0.1063861855842761,-0.061256010648604496,0.02166628993143246
B2M,0.031071142545549404,-0.048594059449567344,-0.03663957400793689,-0.0420142178667579,0.04363078579361916,-0.1395160092406481,-0.07547323350503575
OMG,-0.020231062421590628,0.0007124858052448431,-0.004785543234460127,0.06336462519696785,0.07636712857093514,-0.03904950834684047,0.11870838445924486
CXCL3,0.005762891364387089,0.015278127229221552,-0.01249343901039702,-0.07180573171194804,-0.07401030482054353,-0.03904242720648286,0.04890358504954735
CXCL10,0.06906018191117323,-0.0063371344122583615,-0.019853586515539246,0.009962520630851904,-0.006881207635541636,-0.02920090410122178,0.07847866390813037
RSPO3,-0.010504577537266264,-0.021498273910406998,-0.01305540297841472,0.02977873990671521,0.06305551175811606,0.02760307505959089,0.013902146773811125
CORT,-0.023557321722760653,0.0035772344024241395,-0.034635578678824434,0.0056603245094352704,-0.018472299286435682,0.03971540289858163,
NCAN,-0.06938159718879193,0.028213030358691424,-0.014739496317151893,0.012586368260506372,0.0819391177792732,0.09357988166557889,0.050250855463000885
PRG4,-0.010367565019612987,-0.01819046034470659,-0.015263924219490852,0.0892350953892545,0.018625399298857488,0.00571542194963458,0.019812278503791043
ZG16B,-0.012032827155778336,-0.00972450266328931,,,,,-0.018023753079189776
TGM2,-0.0216326848659961,0.015657908178026567,0.00807949489646781,-0.01500830791805017,-0.010449543004507664,-0.0370480301132888,-0.01132360919126222
VEGFC,0.013991653705772693,-0.01521508767579005,-0.015577443083923649,-0.015953118419395992,-0.0024387039262161125,0.051393959357397434,-0.012498000343417857
WNT6,0.066030800123654,-0.02164153382718428,-0.01359520571065169,-0.022301316666957272,0.040157842874838805,0.010815925585154899,-0.021767386143910515
NRG4,-0.012617800902182839,-0.018682344153355075,-0.01817290429797682,,,-0.028220379374512137,-0.01445494044763119
PMCH,-0.017483192420608553,0.004984737384182778,,-0.024315428775421973,0.022662366903419103,-0.016248129291038103,-0.03117034289472489
COL9A1,-0.013178372122963642,-0.014923037744920868,-0.02070759241522582,0.06956100909565635,0.08356684942616614,-0.0161752074142417,0.04704456585479296
GDF11,-0.02293445819259356,-0.01589630174139555,-0.009954429112872252,0.011382719244444688,-0.048978298967290855,0.04750173451502502,0.06600797665895386
RAET1E,,,,,,,-0.015856966965929115
IL24,,,,-0.018128997767762067,-0.017370903737539193,,
SORBS1,0.002037784682698629,0.006265758960186594,-0.06098887399264041,0.009321613462167084,0.01824788809998307,-0.06502535883101053,0.06502516166501475
DLL1,0.00019430412330934832,0.0035683419774979676,-0.04282239734440305,0.09880985661894182,0.04234355375933457,0.04221525338804176,0.04558733008709924
TLN1,0.06049233260682144,0.0011056049929775995,-0.006790358329884048,-0.04254509886514896,-0.028139042742215296,-0.03322432962622805,0.003633397849656832
COL2A1,,,0.14479652481238064,-0.01681447975727537,-0.04527388902960595,-0.03422930197928199,-0.021036821628546497
SHH,-0.010773602265091888,-0.017617058936776137,0.04337450512447068,-0.01254120489834186,0.05219818289327222,0.05779934369005712,0.020550807251123727
PON2,-0.020387465876853736,-0.042275935602164874,-0.05102947193637295,0.035895922402449584,0.08570525764313378,-0.05954993718857971,0.12956350665172542
ICAM5,-0.016791423799277706,-0.02232054664790878,0.10603232818642205,-0.01420552431498742,-0.010679231611767296,0.06495291234132605,-0.031170341583279106
HPX,0.018046919745538237,-0.01908373377274111,0.05031705791333597,0.018889917317276662,0.013548870585667123,0.05134639448989456,0.04619294102247206
SFRP2,-0.01226996544616715,-0.01590504416227772,0.06193572899145195,-0.031270433344206955,0.008707624434251536,-0.0703439150965186,0.004816229066088172
CFC1,,-0.012238379193838092,,,,,
CD70,-0.02085545011075928,0.053898123820058236,,-0.03554686731642841,-0.01089897855463134,-0.04109600346232113,0.03445313037044377
HP,-0.0018986622872744355,-0.015002124851328243,-0.04228196504027822,0.011883223439271723,-0.04959224669401081,-0.049471920194573235,0.13233595451099842
CXCL2,0.0002889184489253039,0.017568513761187177,-0.009947057694400007,-0.04975531617562026,0.0010527298142897358,-0.029539016006538486,-0.03170860867867771
NPPB,0.002214938400908079,-0.010716422540948949,0.02680628707656226,-0.038839663446285685,0.07468424537973202,-0.02428450854528102,-0.014662927234218146
CCK,0.0037721594744614946,-0.0033543122085015918,0.006695807412513335,-0.011418682564238202,0.022854331903216077,0.09798722245958918,0.06871873218742025
SEMA6A,0.030676397859636755,0.024733557610487924,-0.0010646385237656545,-0.04152956206176489,0.04262673488688989,0.02285307646289997,0.040767880229692584
IRAK4,-0.016743981752389767,-0.02278290250047144,0.05671074465896743,0.012165317915444996,-0.013317430245990823,-0.0289538770450884,0.0800118967132329
GSTP1,-0.020397821760422576,-0.0407574743521799,-0.05145603712103958,0.008114038535756374,0.06282841354905566,0.09119578030336734,0.005110825780187675
VCAM1,-0.03302190235776598,-0.044757659150050144,-0.003372162452686025,0.0012480195481854855,-0.0015496146869453575,-0.004418112687827046,0.06779036057000129
NXPH3,-0.0422101007345883,-0.012226151697361092,-0.02525809160267889,0.08142519388943521,0.019688984297301645,-0.019240379042367164,0.0640696340184493
MTMR4,0.04371373636478097,-0.026214317423984838,0.014777015380370915,-0.008781308640538417,0.03669331123736976,0.06688229253037438,0.029502567190164513
LAMC2,0.03966290648328838,-0.013490780410105324,,-0.0031908613987611605,-0.0228128707894462,-0.01577134382464945,0.002574638911782234
IL10,-0.027054074998361627,-0.017225791216043767,-0.013944027229585574,-0.04242244059327471,0.04645478825695227,-0.039273872633402145,-0.0029674426774640547
SEMA4D,-0.05470784770047102,-0.01692491969215598,-0.006426631776408237,0.02143718356349102,0.0652402221070893,0.05718248862542371,0.06766790374484863
TRH,0.0913674375994899,0.027131222977541867,-0.05757529111156945,0.08631808356263793,0.09042281506339442,-0.000473956578206007,0.033859545468958856
SEMA6D,-0.045697321961590695,0.04837867033281617,-0.0392169537509652,-0.0363015071964714,-0.02307912834575314,0.08092157931030242,0.0940693611508044
CEL,,,,0.0357284608579685,0.043854983908698394,-0.03992390726907505,0.08364610840463405
PDCD1LG2,0.02648501142034421,0.046220969855101796,-0.023852914843028122,0.08144544826539962,0.0581834192883532,0.03547451749382868,0.02579352046511627
SPINT1,-0.03002210218141266,-0.02343728291615713,-0.020466830081769687,0.036986719431504854,0.010596883025054621,0.0787944553181138,-0.026066583712716484
CTHRC1,0.009556071253119717,0.00385150091805295,-0.05353419121581624,0.02083898788425954,-0.0038411087580832756,-0.02599843324964775,-0.02815312637810082
PODXL,0.017243717307805356,0.06328548992442103,0.039742546503500675,-0.020773862688419527,0.01709812047174397,0.013523421114640857,-0.036481605861740506
JAM3,-0.010076557539387247,0.032632318113059285,-0.05068109641901223,-0.026046760030774954,-0.04415721340047102,-0.006179264947582809,-0.04448214333236795
TGFB2,0.032812406649161754,0.010598171960740381,-0.00896248347421357,0.023094482035109887,0.03511222422954907,0.060381728962842475,0.030306302412789404
COL18A1,-0.032928928375157214,0.008850492123614028,0.023904606374701754,0.0039410293558202435,0.00585111491689833,-0.045940147578695426,-0.07764634325968672
NODAL,-0.021217620821951052,,-0.021415459948093664,0.005815240023979366,-0.021457158051599194,-0.018035714536135325,0.0531074393066198
INHBB,0.040326565583354665,0.04051199545513844,-0.0019787103740360502,-0.10019267176856068,0.012312994946331028,-0.011529115826458521,0.07034314318151225
LCN1,,,,-0.013374914963348123,0.019876931035654185,,-0.016608298502678386
ARF4,0.054583592207978766,-0.01601352538902665,-0.03981200357050614,-0.010355876012625404,0.06884390113884273,-0.005630065430497106,-0.006096612988881197
CXCL14,-0.011541981620012338,-0.04576490003290511,0.03947140284850895,-0.0463938704356974,-0.031786279012659555,-0.04939903945250217,-0.0026078582608399354
LIF,0.014073857699889674,-0.008751824525387674,0.08118265107280334,0.02670913240489644,-0.017739387583373088,-0.00972809910499649,-0.020358913816260822
IL17B,,,,0.010313766949834147,0.10474539926960817,-0.02243810479805165,0.04817990100522869
MMP1,,,,-0.03963236945738274,-0.033399449527919844,-0.016248128004285687,0.03618534063364729
MATN1,,-0.010851012404759717,-0.012683403957877334,-0.036271862078321754,0.023102765616376815,-0.023124875838326276,0.0007559798180599228
ADAM28,0.043139249941258256,-0.03388847989112214,0.07028016987870912,-0.048535641266166225,-0.02737852291939943,-0.020201354019962165,0.06539916026000467
TCN2,-0.006696149182869367,-0.0463002611471427,-0.003985435930707901,0.023877764852777154,0.059362435324773616,-0.004579616077055297,0.05405638544065634
THPO,-0.008487240209139215,0.02725737267038936,-0.012683405414851898,,,0.017885123290609713,-0.0022861415724315577
CUBN,0.017603955086960506,-0.0399460666927133,-0.037099088085899366,0.03784457500619035,0.001808779238115448,0.004230161496421467,0.0482828260375803
TIMP3,0.0795821779511533,-0.0009155801277322969,-0.04078134659873349,0.0024500380155200265,0.013081139772435057,-0.07009480280789998,-0.08562704468370408
PIGF,-0.011546911484600592,-0.027495723970036582,0.024445655653890452,0.028148737464043106,0.022011540832106036,-0.007529587016804974,0.06321074298456746
CRH,-0.012151941489445466,-0.01708202643970167,-0.01734763180136133,-0.014423043853111014,0.04359548298077128,0.06005831369789778,-0.02462798102775007
BDNF,-0.032590798264498004,0.07611285878757307,-0.014284772065046879,0.029305901595247395,0.012218997195767753,0.053243668766807487,0.034219526635102436
CCL5,0.050220962417369834,0.019059309823831305,0.022503109078642575,0.052456904314750266,0.012716600023523109,-0.04088470310093956,-0.015370745056299633
GAD1,0.015671814387378417,-0.053803092340458096,-0.000424897208809198,-0.01313593819421897,0.0881643192579005,0.06730674617833203,0.03244824389733728
COL14A1,-0.010723256904718401,-0.011496181888863947,-0.042489199687935596,0.024694174218453536,0.0007287638385538493,-0.038178623619480524,0.024198375748204087
HLA-A,0.008348787327580463,-0.021203609542377024,-0.0185319193433772,-0.090677752587795,-0.09224557309072877,-0.07881435303383891,-0.07472911365464853
FGF18,-0.009654626638350958,-0.011627287288181869,,-0.02965649541469111,-0.005480596904870789,0.023973538816697556,-0.016423463137480308
ADM,0.06445010392449482,0.001073318173573229,-0.008825733703251156,-0.13891071789510828,-0.08333475451442651,-0.034180454512125306,-0.05467426533112942
CCL15,,,,,,,-0.014244068304129895
GNAI2,-0.027590007594398298,0.031018826147469848,-0.0013166409585020778,0.04192058845221104,-0.044975790885544036,-0.05489140739300815,-0.015269756571451106
HDC,,,,,,,0.06200326226527754
COL11A1,0.0179338406787072,0.03105663941987501,-0.028472184278594635,-0.0406190070838515,-0.022159128757310586,-0.01012592339338363,0.006415475705259821
NUCB2,0.029954703359229295,-0.019633634788527043,0.03366417779900995,-0.019067562092493266,-0.017178142366294214,-0.026495896859774073,-0.039186736434663944
CXCL1,0.006593110208437681,-0.024552990312962413,-0.01720656761285975,-0.07918575373420847,-0.0379749815576066,-0.04634814532753193,-0.023621554894579375
VCAN,-0.04744810834015891,0.030471211470991782,-0.0022270667084154224,-0.0006327497325971317,0.03374500538202442,0.023308709253529358,-0.048791530579713034
MMP7,-0.019194054492225873,-0.01071642248239841,-0.0196034952332184,-0.04697204750272458,-0.05735973539971515,-0.0640888421109456,-0.05110053854865581
PTPN6,0.00835181005178661,0.01845813068862791,-0.004860150047551328,0.0807549006165323,0.046519683441575116,-0.04335454565327816,0.018047444675552613
PTGS2,-0.022303329733178386,0.020333580812561317,-0.029276393991466063,-0.10087103638855915,-0.025973506365466133,-0.047865647835427044,0.08271166790204511
XCL1,-0.010504579305207935,-0.01760132295660829,,,,,
CD58,0.033074530926615706,0.014421416518939483,-0.021385563569693795,0.0751557421646958,0.07746309132048586,-0.03692826151919006,0.04047740638471567
TNFSF14,-0.029582443962996727,0.003973420642631746,,-0.023723636484712624,-0.03448490987909144,-0.023461444117863883,-0.021573171852736925
CNTN4,-0.018878618892305948,0.008123471978154282,-0.021972921379835107,0.0032534715181543206,0.08740128198311038,-0.03248695648086969,-0.024237168026255928
NTF4,-0.01328783280098606,,,,,,
INSL3,-0.009654624744652293,-0.012357162229223938,,0.03833690514505841,0.02257582649986715,0.007529645150562326,0.0019902680292470647
BTLA,0.0034547598742029847,,,,,,0.06946898212095609
MFNG,0.008524997087509827,-0.00996862222894484,-0.04572222498664085,0.013891648714475183,0.05205494515095859,-0.036297185527797045,0.03173471712176172
ICAM1,0.006973327809459382,-0.0022611745630454986,-0.01909028528503396,-0.05961695635675782,0.0219059149617091,-0.02474592788672159,0.008905957229424086
PROS1,0.06465296933771104,0.03248042916905722,0.000873289829563426,-0.06860026837645003,-0.03613970053619916,-0.016924298529734018,-0.004302903611297016
CLCF1,0.02279289550085171,0.014617127111807873,-0.019948592358083623,-0.0009904615483035963,0.07552306309946662,-0.04453820596170159,-0.01246699037096427
PSAP,0.03658884944022264,-0.047968388772667445,0.00890598159217043,-0.08932809951540827,-0.008598818711157754,-0.05693202539049687,0.036923089419383534
EFEMP1,0.08408421360904139,-0.028348557554975937,-0.019851795707351197,-0.08274706184916188,-0.016217211537916682,-0.07100540982436374,-0.027330922648201476
C1QTNF1,-0.022585971980338636,-0.024782840039405903,0.025080900369606453,-0.09832875181247695,-0.04088481977092472,-0.07449859245931954,-0.06838675454951652
ALB,-0.017140407864965526,-0.013490780064776412,0.021999109981538006,0.019067730532843292,0.010561149222388653,-0.018562439484134576,0.09312541722172242
CCL13,,,,-0.01761079063838961,,-0.026316882232049074,
EFNA3,0.04641790615676872,0.015375988002270323,0.0632215512042567,0.011376520155720582,-0.009350915297861348,0.093433174649936,-0.0020235543332659863
DRAXIN,-0.012927186189224183,0.013807226007826294,0.08173333212217707,-0.052689471203453526,-0.0928814723592167,0.13303992872598416,0.019675848445533314
RAET1L,,,,,0.019503131159523943,0.022502637711983877,
NPTX2,-0.00860669053668287,-0.03131715212116139,0.020130632686802687,-0.0020741638755844426,0.024738051372088975,-0.05948580799126714,-0.009564064145144949
FGF11,0.005387469301373349,-0.03660279934424695,0.0011795612949324448,-0.03375526510902424,0.0021872224636697224,0.031549614507164495,0.02074462773626127
CD59,-0.03916790382216459,0.013726902458394655,-0.005553716551570902,-0.03498518609216179,-0.009724258928847658,-0.07774846640904143,-0.06310757704150159
COL9A2,0.030826728009870612,-0.005152389525433553,0.006948333035300003,0.0637255709221467,0.11282799129681399,0.08098066366682162,0.07884997241137294
DLL3,-0.051147646458676164,-0.017152375187988476,-0.030525668391772186,0.08273080049416928,0.11753693710274568,0.06992434274457165,0.10176437362699929
FGF5,,,,,,,-0.04073534316933533
LIN7C,-0.009454241709495225,-0.005143135205231236,0.023820274825070965,0.018028216028153674,0.028488813867079247,0.04073654782107486,0.008652011394384169
GDF7,-0.017226669219722105,0.027577348760568703,,,-0.017370909240993222,-0.019072782792741938,0.09676974368014873
PSPN,-0.014521988300525578,-0.028072338432633664,-0.0005898703277159826,0.037428332115820875,0.035526358254299624,0.0661008972607734,0.07094424440426116
ANGPT1,-0.006662031990072036,-0.04118867290851277,-0.020100887236068534,0.035365482935168384,0.03924241222315044,-0.016046977425189433,0.007805863767852595
PNOC,0.02146100638325318,-0.0804769475914285,0.055670445980074805,,0.003931961275898096,0.043701915174257706,0.1231212681455869
L1CAM,0.02723919099330724,-0.015347629170495083,0.02934823977929806,-0.02759310444520691,-0.040672462792627845,0.10044678294738926,-0.02449829308036395
APOA1,0.06353344325985696,0.05380183541793034,0.06907406998820369,-0.014627596222320346,0.050575850324485,0.0008293277309978861,0.01514393303804047
PSEN1,-0.0018581840490683585,0.0017706151772504232,0.0010697520308125162,0.00041723830298675516,0.04588669399174037,0.029360707416980596,0.0018071700351124968
CALM2,-0.005555717766499958,-0.03053858564784911,0.014780644596288488,0.07278161023147121,0.02571065649795167,0.07057201367831523,0.061356727619862335
CLEC2B,0.03302275204746931,-0.035882846661389106,-0.03039473318511504,-0.04047714863309721,0.006836003949959403,-0.08127344110236438,0.07641198512683862
NTNG1,0.02819504189813894,-0.02061142539351962,0.00010937260930870272,0.002077307441494483,0.07155849524123412,0.05258529445479972,0.040841517125005826
LRIG1,0.0200284456598419,0.07569033892696224,0.003415187658821328,0.060655279276876625,0.06599213282592717,-0.004039395551045974,0.03677640131433108
CPAMD8,-0.011419698340843812,0.06582369740553348,-0.023426079183466376,,-0.019514813648621863,,-0.020435774764717002
GHRL,-0.030460325873700195,-0.024033138971629116,-0.01618745899321689,,,0.104889106288554,-0.0280537365201667
NPY,-0.044362002766564906,0.024745477017950764,-0.024919271063376023,-0.012559031485016732,0.0021953338359365455,0.021294168247003607,-0.024627974142729634
MMP2,-0.029443555563385435,0.015007982182047267,-0.01751603519797842,0.023419733138871537,0.05605084677368647,-0.05210073860363766,-0.03828669987195953
LHB,-0.009945694836261251,,,,,,
PPY,-0.017312554016352868,-0.010017547565097103,,-0.0734700680726486,0.035320420659677824,-0.04182949806137651,0.007636654411926764
ALKAL2,-0.00980119940291127,0.057940986236758925,-0.04165657356725256,0.008391518228107952,-0.0006405579795655097,-0.023813113638711636,-0.0311562792921621
CSF1,0.008558719883085299,0.031956514075313164,0.022397532122472672,-0.044509312354017755,-0.059435037017146905,0.011892992108915498,0.01619553728815108
SEMA4C,-0.0476165238894124,0.032738813019107534,0.020391953375508875,0.0016525279105804053,0.07046228957263129,0.01499565497765507,-0.02015828104446426
BMP8A,,,,,,,0.07783899048633333
ICAM2,-0.05125155284416742,0.015384495891538327,-0.007194534694022537,0.0453162019871022,0.02162535034156379,0.0069496465227743415,-8.495685078272505e-05
SYTL3,0.040555221764438716,0.0029993548088655475,-0.03960061082226673,-0.014106398157229008,-0.017343692585250307,0.03495247636876889,0.02817749846883743
IL1A,-0.009337355532434326,0.042415797642828386,-0.024377474771679588,-0.044491425321579195,-0.028320415712634467,0.02109501509495234,0.046944520786844156
HLA-G,-0.010504578356556197,,,-0.03884607282130281,-0.013528426798372378,0.009598390691673776,
PGF,-0.022842495287074157,-0.04209102221187058,0.04653178488822594,0.024237946874923647,0.07991682689598026,0.009913421185390445,-0.007699274747535159
