,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1
HLA-A,-0.06289144519405125,-0.07038692235114667,0.0006964551604538222,0.014544896694871585,0.07024426465081712,0.10999565382858781,-0.1843906370669762,0.03898032389368061,0.08559245907895932,0.00232407274654889,-0.028063164487914346
CD5L,0.13892735767401945,,-0.026336475919692424,-0.0007760243569849491,,,,-0.02838860083019464,,,
FGF18,,,0.06625221297866697,,0.07308986366133627,,,,0.029228304739230934,,-0.024541685656069054
ADM,0.025056936105823494,0.08139613208090711,0.09779901647751246,0.04816283797344198,0.12926726919471326,0.028528153092428586,0.07451368614058237,0.017317114103841184,0.033141082359067646,-0.01547748669819806,0.04803743281631959
CCL15,,,-0.019793149652840496,,,,,,,,-0.021285002064257937
GNAI2,-0.029938365983981464,0.04648994799332512,0.00040066670540126636,-0.019790760941419825,-0.04775911152047429,0.11248078089130827,-0.028775177394844746,0.08722266679331213,0.04895551175397179,-0.07022624660071916,0.0067376546820865696
HDC,,,,,,0.04592831038429498,,,,,0.036539879932981696
COL11A1,0.15756633103048076,,-0.020673062516737836,-0.011060493983756718,-0.02549718922620738,-0.036281985079625254,-0.059851707702616094,0.007631743579874595,-0.06373519153064916,0.032134139672328026,0.019685347655369695
NUCB2,0.035281270633536144,0.0766711791585359,0.038057334900940265,-0.012750904405611115,0.021951752119606628,0.09015379075932818,-0.06313369456919052,0.04315736575397916,0.07739528595189459,0.02601562545855481,0.003186024304710854
CXCL1,,0.10851896443445692,-0.07014173483535896,0.05677866040145014,0.10852673325884828,-0.0273118177675638,-0.0082748193017358,,0.011944954709855415,-0.01493205469422943,0.03509197665579091
VCAN,-0.06748343032620087,0.024410843228383234,-0.04940398043080172,-0.012385890932003617,-0.10487360054184905,0.1068858676655017,0.12609785781504337,0.027188172323640323,0.00827860374091923,0.0452828858384945,-0.0016527854651085382
MMP7,,-0.02396822194199561,-0.013601778384338441,,0.05230383819484753,0.12048466498231485,-0.03619205409834829,,0.0887547885526683,,-0.027407123654228288
PTPN6,0.07937481774552409,-0.02132176395009325,0.026289915488361546,-0.04658221381718824,-0.07029098258193367,0.14386839653643038,-0.11431951087958922,-0.03433108629862418,-0.03415982013333369,0.008777363647283955,0.06588294927241159
PTGS2,0.0018494250189148753,-0.005276706351645261,0.052006474203699596,-0.016804430742645544,0.10464093131855155,-0.03580740350411064,0.0017501965304885319,-0.04386036525159847,0.07155837007652253,0.012151981203584523,0.03303317646855987
XCL1,0.031868029284666345,,0.017427767393203553,,-0.011237794205108623,,,,,,
CD58,0.04817887474131002,-0.023503255435411315,-0.0710747866638202,0.020332974075987387,0.044841109660849116,0.11710089663367541,-0.04650877734195501,-0.0030471057600921867,-0.08246781493890518,-0.014831965376343957,0.00455712599836525
TNFSF14,-0.019908168586379834,-0.059171965841372416,-0.0168775324652618,-0.03502571364355288,0.0015531392862789628,-0.017655259326803223,0.0771225104490482,0.010891665404985132,0.04989383520190208,-0.010121653641081908,0.010253521103889017
CNTN4,,0.029807584756085317,-0.022981567170341926,-0.04235624084631172,0.008615383453740086,-0.051722113105441385,,-0.04409221724345875,-0.03856119781171846,-0.026867072646012475,0.034315604711702266
NTF4,,,,,-0.014215317540164701,,,,,,
INSL3,,,-0.02585329370189819,,-0.010328513199396922,,,,0.04082821172080469,,0.10425064959116433
BTLA,,,,,-0.01639448932865061,,,0.08093161908207103,,,-0.028180786730834972
MFNG,0.022523088236089166,0.03135577140921791,-0.015223398396501346,-0.05713391106959775,-0.03545744389192913,0.04892508628619858,-0.0464310511190426,0.04096401569772762,-0.00035327972609641765,-0.003700376334653216,0.06722936085633147
ICAM1,0.05670098749859201,0.023081093279606273,0.013443617740582132,0.011087631407146479,-0.03246024149636968,0.08166067294059971,-0.08468532813176674,0.09688615383980194,-0.0011308328858328765,0.05195736299966777,-0.01274177294177925
PROS1,-0.0037057302485987618,-0.08790478822111693,-0.011911356500955364,0.017993901610965278,-0.010437057355824007,0.12601288152571205,-0.09945381058390114,0.00891500442990621,-0.028042655398681803,-0.020340182357652205,0.0017937643333539868
CLCF1,0.09493336719316663,-0.0444513636514306,-0.005714483262260948,0.0293194448022414,0.07833926647339888,0.11226598611794339,-0.023178632090947067,0.017650003395873314,0.06026369379624685,0.04091255559894094,-0.0023376278139524745
PSAP,0.11744342115122812,0.05922658088114188,0.03933589982736961,0.004081455739664955,-0.0194638571466085,0.0032300444750566603,-0.06872685503082328,0.07189281347063246,0.027799989456449407,0.011039795532901131,0.07800252893180695
EFEMP1,0.03673825565610482,-0.05431187087366215,0.01496024102027459,0.010680921901969244,-0.04710106859792924,0.14987717983817295,-0.1127063661527903,0.12018700354781989,0.07815172086689003,0.023286351337398727,-0.011855882632995439
C1QTNF1,-0.016500874366579467,0.01405799871634195,0.01314284093780766,0.08249698420870945,0.010937713733722508,0.11833512735435653,0.07077137543840004,0.07104370965912365,0.020774380671610092,0.01408616920278632,0.015881316672924767
ALB,0.19130916640851037,-0.031245219169521415,0.03284080353242723,-0.017367695701783977,0.012840183922221329,-0.008089128748872191,0.24607771850388088,0.020319912804000143,-0.039506987915987044,-0.0174679566824263,-0.03295488040242619
CCL13,,,,,,,,,-0.01778978074961131,,
EFNA3,-0.06443932482234076,-0.00962468836208814,-0.028180326992222338,-0.019697070567315282,0.0533515842563233,-0.10338986349179764,-0.08102868737424904,-0.05698167083680594,-0.06959504678752793,-0.02070364892971879,-0.008516494348408262
DRAXIN,-0.0037482241153646927,-0.023910597103418228,0.025639240992390882,0.022943287881712522,0.06357588740240865,0.05180930548280058,-0.014619172251049816,0.09469335560785204,0.03296813844567757,0.020870633652961167,0.02591402734020606
RAET1L,,,-0.02013996687804523,,,,,,,,
NPTX2,0.0994218936665596,-0.04315059434330391,-0.02943408077645554,-0.1083148257091213,-0.024064464879692233,-0.09713928391424805,-0.025643016817883297,-0.06112354304911615,0.011225395860283685,0.01558970129676913,-0.03798989164681535
FGF11,-0.05963751183908246,-0.034139457695824424,0.05685984106758771,-0.004596585808682914,0.04726035063256695,0.026796585065621346,-0.005942215245019978,0.05970364586073134,-0.04116639398654315,0.05548971219114853,0.04396391496078627
CD59,0.16652425748312932,-0.08821223238319956,-0.020334538457241425,0.01105577595507686,-0.09678200006873067,-0.02510676275042771,-0.18446882244982896,-0.031436147033897674,0.05893278793742313,0.03161244743588422,0.029131164498321357
COL9A2,0.04479325833266961,-0.011908069789618076,-0.061104030900382626,-0.010577234020800129,-0.07115227081082214,0.00994677166821573,-0.13451847599046074,0.029271077360463797,-0.03434309519970595,-0.01901409517899382,0.051248219104124276
DLL3,0.14547911198556976,0.019140344133406116,-0.02622804159971325,0.02528089189137088,-0.1275309641909813,0.038741423372160855,-0.035368690656409796,-0.021876223143130362,-0.08837250618338213,0.022619667882064043,-0.0010936490263731373
FGF5,,,,,,-0.01945603990822011,,,,,0.045507346268500275
LIN7C,-0.043970700697148604,-0.0675976361271767,-0.014760087264367127,-0.019983773435937963,-0.027450527094711907,0.01471157417894223,0.06538254443116762,0.01571211228460606,-0.0931218760232377,0.00033126287112482416,-0.019713961208901145
GDF7,-0.03134335745396086,-0.022075330900099024,0.007813278057885764,0.018527231127885034,0.12162726304679342,0.045715206235967476,,0.10128503970243907,,0.022927857719497124,-0.011651386031937203
PSPN,0.06793169685652709,0.11121799658288795,-0.006010121339940555,0.02352453135928352,0.005777480729489686,0.043966012976033274,0.06775428673708672,-0.0598302241063281,-0.046070015141528774,0.017288801776908485,0.035513942418818854
ANGPT1,0.05558521976883684,-0.0653076265906979,-0.04081657166270475,0.03667762348506223,-0.02591817976973293,0.06792084936964733,0.03261470501917358,-0.037981134361279416,0.03797690469957972,0.015030979364291827,0.051454446735566275
PNOC,0.038771916680430625,0.01720145719238454,0.010751853418939883,-0.0470703709444421,-0.031549517100634486,-0.07254996876575312,,,,,0.02662732757557385
L1CAM,0.0374762327093065,-0.06153498243212051,-0.044313706042003305,0.004902362674769201,-0.02806999246628259,-0.054869903534252557,0.03628499128052408,0.012523116466483963,0.023830396889554534,0.01287998840062093,0.07280337273407333
APOA1,-0.02568336938320971,0.03465268731398605,-0.00741912933629103,0.052700842388679496,-0.01608495280465667,0.01465690830213097,0.00315572192216384,-0.04636307662529877,-0.03067755898454957,-0.029533389474946433,0.03957166433023937
PSEN1,0.12013992907597945,0.03723076880773828,-0.007855889128790256,0.042926622944494536,-0.03130774977287843,-0.00544988581554387,-0.08961772761856282,-0.059551366266509864,0.04550328852392227,-0.028243160911528595,-0.05140466545836298
CALM2,0.08223625435386703,-0.1066503781026382,-0.0805354354119306,-0.03761494964047035,-0.12006712738704554,-0.09246029063922932,-0.07113099986595148,-0.10710372229368098,-0.0736467692273682,-0.017906010739478506,-0.0664861316955098
CLEC2B,0.08222681996394082,0.17306978523672095,0.047376781883000596,0.0626071142682376,0.027245638934195567,0.08746672366102316,0.0456348637295425,0.10767930898726133,-0.002689804410174155,-0.013040650335131314,0.030570996159923782
NTNG1,-0.030627378666586262,-0.04459917047485609,-0.007267034059052016,-0.03227841257303827,-0.010761790028725076,-0.0023213591464184453,-0.04340449803606946,-0.027717042265088237,0.007413157754109785,0.023415429406362785,0.011427913536148845
LRIG1,-0.024779087622506604,-0.11506109406301457,-0.08077827185612997,-0.010293706646704596,-0.13154654130448323,0.06870599441973653,-0.1125832539838358,0.027890991330915993,-0.038621102769141914,-0.0036064090990147618,-0.03862564526612182
CPAMD8,-0.02757946465465183,,-0.022178735577476464,,0.24400213144816482,0.004784031506640253,,-0.027989965102193433,,-0.04292398981666643,-0.030537308496730236
GHRL,-0.04400105314832494,,-0.04688348085249077,0.022487956163344085,0.0367271980799994,-0.017027902504928624,-0.05634527368615634,0.013458647956076899,,0.04167408269300641,-0.041920877307838215
NPY,-0.01618524686628702,0.01276700430211042,-0.0033283655375435997,-0.01395220520244482,-0.0535003183914533,-0.05120107492672577,-0.054493984979523895,-0.03215812429586109,0.03172735814479333,0.05340400814305309,0.03547931862655672
MMP2,0.05070158904532431,-0.005555946101480188,-0.07022085405739555,-0.005451383133155908,-0.08504462855899537,0.07503835282056034,-0.137241410671214,0.017623292900944013,0.040998039810751966,0.0491826358048838,-0.058621579088631255
LHB,,,,,-0.01063989985218195,,,,,,
PPY,,,0.0478563429787253,,-0.018520962481966732,,,,-0.040039328860438476,,-0.012465332113946645
ALKAL2,0.031477235641856983,-0.028854275358715674,-0.0007243112971306403,-0.01681514971841277,0.044284431504759005,-0.019956160284021918,-0.05063946892432663,0.025566681565741767,0.009357206118415062,0.016044100635640574,0.03629082715188316
CSF1,-0.06548474335911725,0.02630856424937616,-0.03288505859702538,0.041216730220042075,-0.009425850904646815,0.08592534146549485,0.022898093744642804,0.04265763514298689,0.0419853624904426,-0.008358601983653475,0.02418698102677199
SEMA4C,0.07038258924224676,-0.09222917962316246,-0.06304801349369345,-0.015100002254953839,-0.07195251457587319,0.02730657235882091,-0.11098577104355435,0.0011751206414566107,-0.0031166288041127475,0.032557790289701155,0.04233089689156162
BMP8A,,,,,,,,,,,0.16589393304749034
ICAM2,0.020834155596989614,-0.06384825768146916,-0.04760109697883186,-0.024421443926860076,-0.003796451457808694,0.1686586040527278,-0.06396259259698717,-0.0026887738494276274,-0.029558035507167485,-0.04407664666908439,0.031159446075477187
SYTL3,0.03817468244912185,0.01594010513431536,0.04750603867176562,0.02726223556888757,0.07177853095084097,0.0703011655310205,-0.03668523372443872,0.03427384141538183,0.024029141787031538,0.0031913989951151906,0.03326020196499261
IL1A,-0.03204689467936643,0.013594606742219023,0.01242250510137697,0.0009466683249921101,0.0012209552833730875,0.04572310740400224,-0.037251639921357854,-0.05034810505144077,-0.04494362109917034,-0.015119612590701919,0.031840457582579515
HLA-G,,-0.0009151226708790967,0.027448677613691835,,0.1919050326564936,,-0.04437453958529257,,-0.02682710605034725,,
PGF,-0.07495595589733939,-0.0033342556464472945,-0.05880434525052743,0.05590257202673636,-0.042363854848898354,0.09461874221528575,-0.1390966184079142,0.05072316329353926,-0.07446895142469682,0.07228941646511912,-0.020383223402291113
LGALS8,-0.05431025213693978,-0.012849965700882376,-0.0275579293574944,0.030793527828251403,0.016956492806503562,0.005256718845835748,-0.06498534935959413,-0.028906407050800064,0.06405677619555997,-0.012017642240164628,-0.008971999850595679
DKK3,-0.004911462182782672,-0.0549006253466085,-0.10329279556753294,-0.056696545463961384,-0.08353233472170223,-0.11155317702465306,-0.09314238432918767,-0.07122559673106771,-0.016474430429600444,-0.010240737812590437,0.04324002294985999
COL16A1,0.0023610837300934388,-0.03910671144672592,-0.09343481979549534,0.05467292361739545,-0.06753219032790563,-0.012101186313774825,-0.22403539136850095,0.020788963774954154,-0.010049822188354499,-0.024828935620713023,0.013046513141156412
TPH1,0.06289778645127886,-0.029400301122711088,-0.022754970949123973,,-0.020449881469599803,0.036401217548273426,0.05260367861629817,,0.007739204150268293,-0.04153818490479064,0.06343307626819268
TNC,-0.027359614591608343,-0.06083438382933103,-0.01493662220861189,0.0408275434629566,0.039479908689014256,0.10304126998687242,-0.04268593853204067,0.05316201039355754,0.08823437301939459,0.0038886001236787034,-0.053117657001273154
TNFSF9,-0.027579451564989182,-0.04143352279185468,-0.04046327174004637,-0.02156508747428127,-0.01842908420489686,-0.0472309586951126,,0.012607636976529661,0.01868009975032952,-0.01910679650400451,0.08309186686934117
C4A,,,,-0.00022726433428145917,-0.012614218683837651,,-0.052110682840786474,,-0.019805644731106565,-0.02916526128800204,-0.01103233686363824
CNTN2,0.1450111941387227,-0.034325872978238824,-0.0009253261824606473,-0.00040318785855021985,-0.040701323847246645,0.010126093187616335,-0.024023400788850596,-0.09894702716820214,-0.02008589559174685,-0.016335556834359034,-0.05992972730053577
F7,,,-0.02219918912561617,,,-0.01760059619420662,,,0.008991775380882907,,
LUM,-0.014565658544342669,-0.0032299676611998777,0.008888576086635706,0.05617487178992534,-0.04937505829604462,0.12681298341283495,-0.09757179648393233,0.07301698562450017,-0.04025745148742994,0.021386872397308236,0.027460785976642196
IZUMO1,-0.026353039651564738,,,,,,,,,,
BTC,,,0.04853125586722061,0.023648899353180094,-0.02887891399090393,,,,-0.018053319179173365,-0.025024894874856683,-0.011333146516850376
APOC1,0.19748913020144704,0.20253172533313168,0.06507453010390749,0.11923500562380575,0.06986645679358733,0.12126239261172267,0.09140715681924198,0.1953087723877792,-0.08518695118666444,-0.05312952207917012,0.02063957793416511
PKM,0.03941263542088289,-0.06437622254011867,0.04443770059138153,-0.054729246062276554,0.10980711917219699,0.02611322032232817,0.09700349682855523,0.07153960186995638,0.07737502924459634,0.04019132528143785,-0.036747441803550975
TNF,,0.006226647454940551,0.02896975775359411,0.04287415106213049,0.09766971880107396,-0.025831058864064105,-0.022597536122372856,-0.03976556540602723,-0.017522528087640956,,-0.021834586808538958
GNAS,-0.05661913065879765,0.009608335580121112,0.019703080280927137,-0.06088705783822041,-0.11279735712289693,-0.06759505093379324,0.10417771951901023,-0.00790231683936634,0.012397395109643026,0.06053236589764778,0.020888836341791568
BMP8B,0.04955522687464784,-0.05766225311962672,-0.05154214337773493,-0.0014200215997138273,-0.016291905414332883,0.009075099797935565,-0.1008451473378895,-0.08542948456957286,-0.053328539148763635,-0.04061436144995254,-0.010804007673362656
LIPH,,-0.030203004403783786,0.007837716328754055,,0.0018557788956929918,,-0.044374565179336495,,-0.017789787292259916,,0.0366331067854058
CCL28,,0.08107849350455633,0.10824692092977489,,,,-0.04035753927339202,,,-0.020160149990722995,-0.02031198042545423
PTPN11,0.0024019847278417125,-0.02288555926276419,-0.0060513405700837256,-0.007211444588302834,0.008502427286753962,-0.009615465720266348,0.004690130768403891,-0.049435761854315564,-0.04646062827387002,0.0001290669228547194,0.04239653288099945
ADAM12,0.07289570112575969,-0.03216145472619802,-0.05767358617998865,-0.0036086960186440626,-0.03047763494200815,0.09451340866862631,-0.0698665308542268,0.014027459120763879,0.0330930547793815,-0.044693656461948915,-0.03141421582587907
EPO,,0.062326706104224014,-0.030575274970708288,,0.053643864972579974,,,-0.032455103840867,-0.019320163327944718,,-0.021600103095990468
EDN3,0.07303736760734793,-0.030466464863835137,0.08395381196187741,0.023566618877314163,-0.02028115830121671,-0.004894865233241169,,-0.024870102444558558,-0.03132986766984797,0.03173301215523637,0.07083983417755593
CCL22,,,,-0.01620053356622667,,,,,-0.021866263663828444,-0.025024895982361607,-0.008334004100285036
CCL2,0.14680778051668367,-0.01740135670543294,-0.03903636193997354,-0.017940709214155103,0.03116725524504998,0.00924268103529347,-0.15306169419877114,0.0814206380033201,0.05580711921421556,-0.05186768733757679,-0.05586357449671634
DSCAM,-0.047683612500745515,0.014644734959851021,0.0518781711576138,-0.024801922652775327,0.004177459447052619,-0.03709167714468433,-0.05585269300461675,0.032201983113207065,-0.026883838502244142,0.027257800419626207,0.017583609177139463
GPHA2,,,0.0293218819237624,,,,,,,,
ANG,0.00958656173424853,0.009931172523673253,0.08113384272015398,0.031060630796033613,0.14159469425897536,0.04043391043521647,0.06142585906865754,-0.03700390796575806,0.015166167952726179,-0.051883619756128395,0.05127174358923527
FBLN2,0.03046491675855582,0.09472257550352169,0.003975369244085555,-0.04602971192939604,-0.0017167378257674556,-0.03890384869573779,0.03063384924955407,0.06318440752483828,-0.02898837405449673,0.027537368999028727,0.030446762368465538
VTN,,-0.02857781746896281,0.09395557776905261,,-0.020949012253617956,-0.029668862939930717,-0.03852763800714848,,-0.02208426882717715,,0.039522644198588024
VEGFA,0.042966371678549435,-0.0043870430294195035,0.08007856050816052,-0.03748265378132962,0.1105134424567773,-0.010377960060363754,0.09077544400532882,0.06585513984055211,0.07974977608803031,0.0263286133212761,-0.018767466754873483
F10,,,,-0.000184601993223291,,-0.0004810700614922128,,,,0.18744450042162636,0.0502828394880421
SERPINA1,0.08221904705809752,0.05854544574092206,-0.006464029636101217,-0.009794616393704455,0.021566839928560008,0.0811145056864858,0.08417169828016985,0.0764431545118671,0.06993967965980324,-0.04689975522503204,0.02206608377262104
VWF,-0.05351727981112738,-0.04746081504548036,-0.055940836454611474,-0.02455451290762748,-0.028379871481615446,0.08908500114234276,-0.10571692858401273,0.03990600425670487,-0.022064801520400423,0.02625587840874917,-0.009261956334631534
GDNF,,,0.0858661818550241,,-0.013251531804023057,,,-0.0028925822357502733,-0.03821493722747887,,
VASP,0.0698487191105395,0.0020632147075117296,-0.052823598344114576,0.057290900997920946,0.045660200645054015,0.03965396644179925,-0.02198716851262395,-0.01950244051227019,0.057791531698007916,0.0026113807225503108,-0.027670633093911955
ADAM15,0.024547778309253105,-0.002112662868615944,0.034080104392631476,-0.04072129245228556,-0.032173627681529586,0.04928899362758071,-0.019494873600091337,0.01693662465350666,0.047092042537623266,0.0009318835150818767,-0.008554890009632173
WNT2,,-0.0256687698132319,-0.0032724541491244634,,,-0.036351175768442656,-0.04913373731441547,,-0.023964744630126964,,0.005448550265779878
CALCB,,-0.0052359753246334125,,-0.02567310540751527,,-0.019456039696784996,,,0.06012556442624781,,
OLFM2,0.1066288209773651,-0.0809074308851057,-0.04354042247838821,0.021796606255702625,-0.09283232312480798,-0.0909887464795467,-0.04424541083642736,-0.010600012500734196,0.04973187946450213,0.05801092820329823,-0.03225250251406586
MFAP2,0.012669616752666086,0.036792281098530125,-0.030344369540782963,0.06617194780889497,0.053140630572047105,0.09839152092170346,-0.11643022453175643,0.04989714787694479,0.03085301995446053,0.014172988353981375,0.02431051351947859
HLA-C,-0.12266713654192121,-0.045901544049257774,0.00367365056765993,-0.08208300200466025,0.007224890402266306,0.12226161074792259,-0.17448729698919893,0.03527828932758718,0.07392724642938486,-0.0029092672718459708,-0.05001920680206862
THBS1,0.08302320579546169,-0.004424898820091531,-0.0069029503470654455,0.0031738640959600908,-0.05118637769318774,0.02943854209272598,0.005832229294875954,0.03393460315856863,0.078764991027693,-0.012667459811110624,0.024161427930832417
HSPA4,-0.009766450530008085,0.023762078508849694,-0.040766727563585174,-0.04116123904460829,0.030896020096790384,0.06459852100785579,0.015692768475778263,0.009532346356844275,-0.027053679291297584,0.029327880758151965,-0.03430892390591464
LMAN1,-0.05224513357301896,-0.007732962812405815,0.10463993050348469,-0.034044880850555265,0.06978989871994629,0.09650876176060162,0.012808637424243756,0.061213565053132676,0.05948224531491309,0.048352681063478314,-0.02639244367049184
LYPD3,,,0.01667105924702262,-0.041896602276270824,-0.01194487836820672,-0.0050426028763792775,0.05053873589799774,-0.03530772413997692,-0.04029734729316617,,-0.044793861329568585
APOE,-0.06585861114436695,0.05631737599944518,-0.010184200892821588,0.025408398359324506,-0.1402509248647675,0.09065788361205895,0.05013531869004382,0.017402373444908265,0.007579975191744453,0.020369079278200815,0.02068677475316802
SOSTDC1,0.008721864261059526,-0.032507182679185495,-0.010362967141469163,,,-0.03957338387275017,,,-0.03990362754448747,,0.059305725705290094
ANXA1,0.10828761319761623,0.03611160799634768,0.03529143129291494,0.04004158297081217,-0.012338794916824082,0.15367621847084628,0.051906053817670474,0.03998677514840701,0.06554237656220396,0.01990767795690208,0.03026676609929333
WNT2B,0.1121832248252534,0.05748897725132143,0.022800639914753413,0.03399200757111727,-0.055997641591700835,-0.03260600952808627,-0.1282590992333513,0.04787093755757642,-0.051412512589533575,0.0673696232079044,0.09287496995407635
AMH,,0.01873242429440865,0.007404161032471373,-0.012078917338854356,0.018652992747348492,0.05803740700993386,,0.07970242928029488,0.05378380989564603,0.07990014359796217,0.06543979969415666
GDF10,,0.1385639880687574,-0.012900982666050838,-0.03950149222056565,,-0.006254164572220533,-0.058220083681199145,,-0.015648521834198254,-0.02544437013300537,0.11419227413778933
EFNB3,-0.027663584975487817,0.09816188540708433,-0.007056519184878615,-0.04404890915542343,-0.010621160855492378,-0.03125057531987167,-0.1656030659424393,0.008119280926386717,-0.0016504379221421296,-0.04267780151396714,0.0322048153811144
LTB,0.0007500998901480913,0.04593801853859577,-0.02818966777275222,-0.05320147193212965,0.025845850070558115,-0.031839902576590556,-0.06906492364046916,0.05757129188331876,-0.04052592122093167,0.006913416806393273,0.03641118302228581
ANGPT2,-0.046239407170981114,0.023545370658954505,-0.03203547155441007,-0.00838129602218115,-0.016346084551628177,0.130509177266197,-0.07276729850808594,0.03945814062686752,-0.002489109528648689,0.00837802315329352,-0.05702695295980461
NRTN,,,,,,,,-0.002075190418316089,,-0.005905194280753161,
ADAM17,-0.01645286819483432,0.02672171832911625,-0.014726806050252937,0.03377196938148545,-0.030669670125264534,0.08671249794957442,-0.02521500135787456,-0.08008729484385312,0.11491837634746936,0.006128072085603181,0.03261793193398722
LRPAP1,-0.052240080359681966,0.008186688349562274,-0.09242858547193868,0.03658501130708342,-0.0407996110385863,0.06081233648332978,-0.12619418818970396,0.0022551876480709668,0.0007630162589379672,0.069882664255249,0.0042677245846485705
NID1,-0.07960221050951594,-0.09095642293982088,-0.034722539501005914,0.002706871439002728,-0.08281745916317475,0.1588548011612187,-0.05070670305940632,0.08488534095029796,0.026672308450434605,0.036036216886743175,0.011728567079756665
MST1,0.037802802459194665,-0.07625556745219146,-0.018206522701578187,0.052596318733582496,-0.02210016174985102,0.12388574071343601,-0.04156390751640675,0.01791276522189848,0.06914678255316682,0.0398843537613315,0.03670510376325586
IL13,,,,,,-7.600531098426261e-06,-0.039755682544355,,,,
DCN,-0.039160778977893114,0.10605124613937719,-0.034081414160352735,0.009509892361793027,-0.07726712534861001,0.08552782991416337,-0.03056879507274828,0.12803166806667093,0.012922674490332133,0.04003361902273252,0.03458399227129891
IGFL2,,,,,,,,,,,0.018333942186831015
COL7A1,0.05019645144423112,-0.015745990630997405,-0.004989140399573531,-0.045153663004224666,0.011660855114880188,0.057126419675985,-0.030635866650118193,0.18996602182073477,0.006166471169684825,-0.010236187292113157,0.06634386568963414
CALR,0.014172267907868628,0.011409615978775151,0.07100585347314618,-0.011698667626058243,-0.05454958286279852,0.14092741750249235,-0.17470682761222583,0.029414740004397297,0.04103628088978449,-0.025333275847030642,-0.0008749288807174876
PIGA,-0.03757550436914608,0.07807292337046226,0.06733253716524779,-0.001359637974214936,0.03850822860217349,0.00032421100387509716,-0.0699742172260368,0.04698902051971672,-0.0410288515151752,0.01849003951097356,0.049941515385702906
CD200,-0.024772630883973634,-0.040102323901797673,-0.06578591196560578,-0.01842410118730317,-0.039285551055219206,-0.0818905904736873,-0.09170630693325017,-0.0187355663959152,-0.008870108880836006,0.06454118215108004,-0.016649438614591935
GRP,,,-4.714545852817714e-05,-0.030631859173128658,,,,,,-0.02784442054178419,-0.009909613242365353
CDH1,0.04550944439950344,,0.019869599751138924,-0.014278726565649155,0.03652515501181588,0.11473307552498305,-0.05496140155015529,-0.010798352306816118,0.0029389281157504695,0.04200384496395882,-0.043460654731899494
LPL,0.017130953180687407,-0.09116930355431159,-0.12814615279333727,0.005310605453477942,-0.08055554900296466,0.0746739032595127,-0.01746533079858396,0.040129359559156474,-0.05582199094119079,-0.05324343996262884,-0.021623549212363345
SEMA5A,-0.049450572050926365,-0.04112246572954939,-0.07176738052410755,0.034524454649798995,-0.00617072613273743,0.14889144078986377,-0.09072105739385784,0.055225292168764796,-0.07251347280230395,0.02917060780703017,-0.024573091469281168
SEMA7A,0.030985966276499365,0.0247738880325971,0.017362044020605677,0.04283987627662943,0.026640131255723832,0.03017339965111174,-0.0846209010140569,-0.06740295079710472,0.01905181202709143,-0.0249105708829672,-0.021487563281243276
SEMA4G,0.05605312936839279,0.029627225471836178,0.04466192069432386,0.0706611957094496,0.042061382806759175,0.1113708727464512,-0.005218291330192204,0.06156565557217692,0.028555742041097745,0.01828958974842535,0.032559383716647246
SEMA3B,0.0361657002435838,-0.07516355802326008,-0.053149942317103516,0.0523082608424518,-0.0625144571180822,0.019271968426694687,-0.1157681044937064,-0.012582275057400468,0.037581891536817576,-0.09436364530201276,0.025173791520613047
RPH3A,-0.0876021754748847,-0.10308437636023934,-0.026563858166242883,0.04733367319995489,0.035423854274170705,-0.06914508637362067,-0.15238104635522262,-0.054568083250750625,-0.04932192091635481,-0.08003206550418043,-0.01753633686392674
JAG2,0.06676529309518524,-0.018939843621368236,-0.03635846304485783,0.025061552440354348,0.030653389032768194,0.01579644756307109,-0.04625668253090528,-0.06374716221937368,-0.026454092659521554,-0.04683875310390035,0.054670192671052865
CGN,0.008896563965215652,0.03982955282118285,-0.04139683188940177,-0.01428738088170185,-0.03721265684792174,0.08219336410507602,-0.051005184545856265,0.020384937833826812,-0.02050980141702992,0.06781286270197526,-0.015076900662801901
GDF15,-0.056937728137583105,-0.0003474358150544764,0.11435211459716146,0.009855730180877579,0.1598805033922881,0.09337633324485234,-0.06151182800827402,0.031110902210974168,0.007075688760160485,0.059434348796384276,0.05539736752292513
SEMA4F,-0.03288580744315718,-0.039970252506771546,-0.02140612524878079,0.12041387885390226,-0.028672123699198634,0.013816477152451816,-0.030161799057451776,-0.03008508744597967,-0.05630123709479355,0.032865811648595734,0.023152472126233687
NXPH1,0.0012023339766253564,-0.028685162270615853,-0.058816630600783175,-0.028566757238467046,-0.048771876594972736,0.02697438220229298,0.0014342583823884496,-0.009274555860557003,-0.03489768967545627,0.0069947055130102735,-0.05005508133017398
ARF1,-0.030305689805960316,-0.028809730172500735,0.04488272018810765,0.0026688093008692742,0.06433718141641295,-0.0590801791578454,-0.08396053066591844,-0.07020863330660568,-0.06596375190231135,-0.01488747966384472,0.05731052405895717
DSC3,,,-0.019193130799351702,,,,,,,,-0.02160010965247543
EBI3,-0.012296355790475761,0.012086939900753758,0.028950545341906733,0.022723858991673757,-0.02430589551291307,0.09682189159652933,-0.019536062088371206,-0.009939433874901957,-0.009801669602166382,0.033513205003227485,0.0580299452477046
