,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CKLF,-0.008482053632223336,0.028738333928692582,0.03267384693751145,0.10571440895681383,0.0240048048208492,0.014717719053245816,-0.0016884922812053303,0.034464200486674625,0.028767346417443156,-0.03386504437278886,0.06413607817226488,-0.06130764432283999,0.044384488262206485,-0.042180565818053885
APELA,,,,,,,-0.04324061099507099,,,,,,,
CD24,0.07543529294908866,-0.014227300200005276,0.0372708799077687,-0.03287959907160812,0.008778316843393138,0.042288438319893026,0.09280714836124038,0.10475878374697975,-0.08280573346342339,0.004533042068511293,0.05207086823531664,0.007145653871247448,0.019625157853201264,0.07417838849246405
HSP90AA1,0.014142115785048266,-0.037811587885707876,0.06108573852913015,-0.08785825616242743,0.0024874304610344577,-0.02120528485057771,-0.05951181474152019,-0.0716838811705326,-0.04767684188095609,-0.05070115853510438,-0.08458265586269151,-0.0284913211422326,0.031038936270438282,-0.09505501055559289
BMP4,0.02950179286011057,0.08133927339722966,0.01220790460437842,0.06512605018601855,-0.0360017552225288,-0.0181964485266532,-0.06059408515100756,0.13273859214648687,-0.009385184628404158,-0.010659567359376862,0.017974742075444455,-0.05829439442225016,0.05342235503000226,0.019158791978129003
SCGB3A1,-0.014877741903538648,,,,,-0.01402149087876412,-0.03226413273845371,-0.012934682764594311,-0.04905868271237167,0.022125740915933924,-0.028017891447947366,,0.03975532207040213,-0.019882891830224493
IGFBP4,0.027811485906885768,-0.005248573904900849,0.002836901194889817,0.05333079997556398,0.024001548988013766,0.01993958489715607,0.1401611061317244,0.00839156407481509,-0.0034515117907063203,-0.004308545687361469,-0.00189653551126024,-0.1253873613880463,-0.05919133554683857,-0.0021411082120323752
RSPO4,,-0.02058630461859953,-0.019439909454713508,,-0.014598324175453538,-0.01402148882780389,,-0.00013193338841691385,-0.0015409530675543446,,,,-0.027495342832994447,0.018545063954380082
LEFTY2,0.041324779872276694,-0.012890605331747584,-0.02837753364293448,0.09287359795365113,-0.020543741986794224,0.11509297905113225,0.03493582085825011,-0.022883382119742685,,0.01860655986106899,-0.016829266724818374,-0.10948897673113961,-0.03025834386490674,-0.014838701371585912
PF4,-0.0154332689980139,0.098381434955754,-0.008645485528222804,,,,,,,,-0.013415302945233356,,0.060325561470235704,0.04417654392142926
ANGPTL2,0.044892434912000116,-0.020579262732184068,0.014797479616225852,0.059589800019163496,0.027440163303549304,0.016190842991679878,-0.02697789300674017,0.06621785333866134,-0.062066791524612544,-0.000878684741195578,0.09671184671911263,-0.016658502520855586,0.01570976049977269,0.05240184716585432
LRIG2,0.01055208596235784,-0.014712073390807313,-0.021603500243251986,0.12070790818109742,0.02159429917429723,-0.030393142714853393,0.05246395460912622,0.019295597497321453,-0.06316561116255895,-0.022928289616864828,-0.019664600463284804,-0.01863309168058639,0.0042646230748952,-0.004003240543246428
ICOSLG,-0.004748909561514124,-0.04343924061747242,-0.029975595096862755,0.08540008708965587,0.06677318687833986,-0.015860061982653013,0.1025585610771779,-0.021553936030767978,0.07350778179049659,-0.03834080391837555,0.03997979275305542,0.019732313937760152,0.0351143669815664,-0.013226837546824884
WIF1,0.06542773419047568,,,-0.08318980533518981,-0.011265180994924979,0.017533936323172763,,-0.06190270944403545,,,,,,-0.03210441604590981
NPPC,-0.022991848895115553,,-0.013411280086556305,-0.006247544799603695,-0.021974788759053277,-0.019486438114536275,,0.06876796306986899,-0.005865428162912463,0.1663898970797957,-0.025382652534365703,-0.012125737088288678,,-0.003420720002695529
LYZ,0.017216690209762214,-0.04491515770332187,0.020234819796605182,0.04177745374900223,0.000922321078365772,-0.010855077624214777,0.03494689551703092,-0.010562717699163159,-0.07383260628353192,0.020662019854344713,0.00021086684779350872,0.01807104164018355,-0.019426601212027803,-0.01134059433498122
EREG,,,,,,,-0.031013234690037115,,,0.007816535871616096,-0.0041693151073137445,,-0.00497442021155294,0.0008767560214550284
SPTAN1,0.012196645371680883,0.021822474308138957,0.005638247213134201,-0.04052189128707773,0.04096943047668567,0.003607661393726887,0.08995206996165946,0.02711518975781008,-0.03896155061092443,0.014788304466981225,0.04166777109271098,-0.012749309692583604,0.03918989056533301,-0.09507608429570634
LIPC,-0.018894377807946346,0.15016460340438084,-0.01553658138709135,0.01741461627703925,-0.017207249802231525,,0.001222015795833194,0.017551340223174193,0.08648592887080704,,,0.008989476498721637,-0.02635881075090275,-0.04411500272965948
COL8A1,0.044290310921167524,-0.028386291094867306,-0.056734403660154524,0.06879126888974656,0.04584242363051112,-0.01864788978000156,-0.15837265662511005,0.0961918299872879,-0.0586938785521573,0.02020234774600996,-0.03445020729581911,-0.12005002217788834,-0.06270317266789775,0.06112633523471641
GSTM2,0.027845044848722904,-0.012225062682708844,0.02709921423589902,-0.03069294435597101,-0.026758950493131164,-0.013870377014224286,-0.028735718927650516,0.021576099919716783,0.07482832699041822,0.024939976415172194,0.04070476858098475,0.07480115452435769,-0.015239873959817086,0.0007253148363745266
SPX,-0.030558671004406745,0.0018257230527137392,-0.02545843525893053,0.0014836893918644268,0.019164250045752052,0.021627583163785935,,-0.050474721994660486,,-0.00850185525097006,-0.016656813331575065,-0.010735807978600112,0.03573085359179924,-0.023543643229390145
MFGE8,0.0050001257594700374,-0.03855080448970951,0.005214095226847887,0.055549934006396615,-0.034700245852826564,0.006322454681373704,0.0144711786197924,-0.02130101116927398,-0.03146517404515575,0.05768502348966754,0.029156379159372123,-0.05917119161792715,0.00032642489686824673,-0.023374070439308364
TGFA,0.01283001760245994,-0.010872261929673251,0.03465948850924906,0.01908553443843689,-0.004444615160597426,-0.03466139200591457,-0.0028029408266501154,0.03357776250014918,0.036130175696370684,0.05735168289442737,-0.004913525893636833,0.04525307302251405,-0.048939952441453924,-0.02828471607955753
SLIT2,0.005747872018050246,0.039464990911215664,0.00010816798836709556,0.01329983377543239,-0.02153837631850182,0.017736060839437302,-0.03565443337909109,-0.02492966029341602,-0.03735494168406893,0.049465549620625174,0.02554974189236445,0.04587428507115392,0.08109769039996796,0.0439636113152414
PLTP,0.019652844003185305,0.012707020745063824,-0.010571588769547866,0.0690821972079869,-0.005594766187067695,0.031839149020505615,0.0891801617415196,0.015146269662523554,0.0608395685570387,-0.02264141656410556,0.001538279215527113,-0.10027545653551727,0.011150336498829407,0.010236383689917998
APOD,0.019842826822724577,-0.05255916670584449,0.012066337798878377,0.06255939577426034,0.007705843108772949,-0.023325356100258106,0.07168122879726845,-0.044515869491230105,0.06813509163643812,0.07965077450979643,0.04662967498564923,0.05445641831575301,-0.08973423555458745,0.009014009933525803
B2M,0.05702324579667992,-0.03223322166748876,0.09423665088980782,0.10607877496006864,0.012567344948069681,0.05674226549118634,0.13131597440352613,0.04457729977847622,0.008646945746997932,0.038313464276570584,0.013073115282427782,-0.12982634990643313,-0.04569283937913545,0.09039830453688692
OMG,-0.02006734016280598,-0.03248504392070035,0.03725934443141773,-3.279605929817081e-05,0.016245330510837538,-0.03310519359385405,-0.019640851928026663,0.03293001111672898,0.0749490374787066,0.05199158414853051,0.07339956180113993,0.06935599561153215,0.03669808421551461,-0.028861562152344065
CXCL3,0.018307914506078816,-0.02381456257412194,-0.005590621274527926,0.01721167944693378,0.015110598512844619,0.0035157123644798515,0.08726784836378632,-0.013349799984561612,,-0.03974035526539583,-0.020650558196782888,-0.004796715434431717,-0.021305690050232515,-0.03161073155291872
CXCL10,-0.007054375781799398,-0.013424977162949917,0.06469487338767566,0.08795761842188987,0.07670718976211317,-0.022786142277842147,0.07827021080916075,0.011097911198751953,-0.0568221191598036,-0.025936018710514708,-0.017993810298774362,-0.04616935916282641,-0.07628448163705766,-0.025391090155560268
RSPO3,-0.02020952200926427,,0.04677178941565715,-0.025947640322378684,-0.022048561926397932,-0.03642462482738193,,-0.013950283691675692,,-0.023977403464212125,0.03226006132803943,,-0.014857028644701276,-0.025897298221036483
CORT,0.012974083432292463,-0.0047691500112611055,0.10917293337146346,-0.04490820499421542,-0.020668122520760494,-0.03521389149239053,,-0.018114231712724905,,0.0017400446261721426,-0.014038432684604724,,,
NCAN,0.044059051559466024,-0.03308167578867034,0.008456885154027137,0.02220829186999784,-0.012722401071175353,-0.01347069913279567,,0.03968914577152063,0.07552361384749007,0.04387498502674266,0.04800191686043168,-0.08173941496589239,0.05761268504310049,-0.03925702345797783
PRG4,-0.022374349278327408,,-0.009909091227772084,-0.022477706152681274,-0.018656078764807044,,,-0.0163101877025318,,0.06785645124426211,-0.020714566494625837,,-0.03365517390219506,0.04900844861484916
ZG16B,-0.020630937631047366,-0.013938853134962232,-0.011500712249120935,-0.024268295942237565,0.1004479775346887,,-0.012727395814121488,,,,,,0.06993438049622173,-0.024133418631772503
TGM2,-0.008063374308168947,-0.02658354866453449,0.026835504611989712,0.04014936091587857,0.017911987856997866,0.0169663602825198,0.046170863234309426,-0.048122911452234664,-0.025167414206033696,0.008167827298817416,-0.011539461410467473,-0.06847848175997398,-0.05318120908827192,0.017594494918809697
VEGFC,-0.0163877705456633,0.018919814930151258,-0.01766065382353935,-0.02963544428191604,0.015194908050894577,0.02877515212901734,0.043521130505220926,-0.016645196672286377,0.07307705541349344,-0.032323505486814154,-0.013441175723349892,-0.0207127416307133,-0.009902488160145165,-0.009519301609548277
WNT6,-0.024004910059629236,-0.012890605670055118,0.06953037896174763,-0.022103880672903448,0.04338476128589613,,-0.028879548871592983,-0.014527087124300318,,0.07251202324752713,-0.02609105460941306,,-0.022372884681003687,0.016784259971452865
NRG4,-0.013702923984283206,,-0.012059817324228552,-0.02799740895976695,-0.004521190638069686,0.02586436797722234,,-0.01941856340073181,-0.0358011932565278,,,-0.005399417876144129,-0.014857030309819726,-0.037501516420138416
PMCH,-0.01579335732744236,,-0.01671005181262616,,-0.014598323470926721,,,,,0.00886638986654987,-0.01969667210442299,,0.03298171710183256,0.010303277341279718
COL9A1,0.009129474286171854,-0.03201709423778544,0.07782384145015625,0.03720710734509487,-0.026730066221083582,0.029188177886175372,,-0.022126991349222178,0.021371818453688848,-0.013430488875202094,0.013605687177606985,-0.07762000339554673,-0.0006711555626224316,-0.017231079827855177
GDF11,0.01275426029886877,0.005226390286956864,-0.007941760926886463,0.03486857348558494,-0.01140504564013574,-0.008086001444934283,0.07247878970752934,0.027322160311941138,-0.016827017639961146,0.027094705011483453,0.08665748011319566,-0.022645429363685035,-0.05030618452743333,-0.00697222508868771
RAET1E,,,,,,,,,,,,,0.10877528965299987,
IL24,,,,,,,-0.0220628190329489,,,-0.019033958958937825,-0.01320140276036241,,,-0.02861164155984073
SORBS1,0.0883679291798632,0.03992105264239896,0.021773867699146146,0.01606762707828755,-0.004927957917911536,-0.014913511617973375,0.011980705393855186,0.01604741970632995,-0.007749928878689953,-0.067864029340543,0.08758571455937361,-0.03098173363695398,0.04560191666775092,0.0022693512048910904
DLL1,0.05397025861757104,0.01366451238227046,0.020647960842274892,0.09225096673795137,-0.013021669861915884,-0.002970953857290412,0.04751182392937327,-0.02986374581166218,-0.03720475322220603,0.06617024295818827,0.061723279496982704,0.013609047907655044,0.037254809564927736,0.017899040444877924
TLN1,0.004693413706664218,-0.047471240165537505,-0.04188844958920903,0.0872250122723351,-0.011867236630483965,0.00988813726343612,0.08947303816709505,0.06538508764385036,0.010485863549896666,-0.009934390420366954,0.022139625132096545,-0.05901215547208928,-0.01439374095723942,-0.032113818037433524
COL2A1,-0.007791411212249439,,,0.016944071553763963,,,,0.08758643934068436,,-0.02969922785855101,-0.034406894001500585,,-0.021621998215067353,-0.03378685341999515
SHH,,,-0.010297172720360966,-0.01630982991432635,-0.032330991053429445,-0.016099172155380082,,-0.012934681634022517,,-0.03961234690979917,0.10401385989484765,0.004495559038672077,0.003466800466922912,0.04195444758412414
PON2,0.008154404777917632,-0.0021230657251509063,0.020600758432284507,0.0807437998375626,0.0028474096371764648,-0.006317992042583179,0.14475241279803602,0.05217159006303008,0.03519568302743147,0.06277009695372765,0.048899061613788555,-0.06506649018372702,0.05560773830074793,0.0491953253139371
ICAM5,-0.031449409329664293,-0.01659310451805942,-0.016048874538665513,-0.04054208063054479,-0.03240629662178173,0.015454955011736691,-0.02088516904512497,-0.012021176229546151,,-0.0017204525951532198,0.01951758867306216,,0.020297329154780705,0.0394582528268809
HPX,0.017914188778812904,,0.06982410612752334,-0.030212263791871124,-0.005289683679766558,-0.014021489449306894,0.07490601614634114,0.12347653193000896,-0.007543006252732361,0.07332329772975561,0.1609280074258219,-0.005241622297793037,-0.021761353500110835,0.0032140434861142224
SFRP2,0.06720494085415228,,-0.011727363825321841,0.006661614526270597,-0.016312163135307048,-0.060192275084670274,-0.021774053564718742,-0.02537453520606027,,-0.041575722992553917,0.024603511836263484,0.019490511410093662,-0.037068259389127826,0.0016184526599329703
CFC1,,,,,0.032160294520903555,,,,,,,,,0.029460392735290622
CD70,0.13838955306471865,,-0.01993318174063185,,-0.023413209128963074,,0.06645692454997598,,0.00795141484503147,-0.023583605240630356,-0.04953121318956202,,-0.022667084198687352,0.012769121296279145
HP,0.04014829597907734,,-0.007534544483541942,0.08043647855131468,0.007872662014047299,-0.030500995486077133,,0.025668490408374333,0.13438715817579264,0.05154245000564574,0.014798218459920487,-0.04648761521367282,-0.022224492366376473,0.0001032345999910893
CXCL2,-0.0191339871535378,0.12701506270908347,-0.024394884802327453,0.06850849154503892,0.04988076336030237,-0.019486436589467464,0.041696795322063315,-0.011704165802407105,-0.03526992542420176,0.0181048008398344,-0.01708351145054349,0.06603807499051459,0.0020379858395922685,0.015236854509696467
NPPB,-0.019193726992033696,,-0.02850778609625112,,-0.010990729163106401,,,-0.016645197882939264,,0.04404410074519581,-0.03848548667790109,,-0.015070802618571836,
CCK,-0.02885378780652791,0.06940916121477748,0.00831424556265369,-0.06874119417778175,-0.017214572902133744,-0.019594372679293454,,-0.052961231982330506,,0.025041419395020102,0.06340448002787216,0.05059903900630108,0.001247117351071461,-0.02117612968307508
SEMA6A,0.013962439704578833,-0.04169860874261535,0.022497716731326944,0.11173520932665089,0.027750447047824037,0.011164363248687494,-0.03213124792569826,0.05306435220869539,0.00031879523937130633,0.06431255049923755,0.07289947043202477,0.01762324157186976,0.07123155561347291,0.05060830208718789
IRAK4,-0.02587568842136536,0.08007526627936128,0.008903768185107382,0.037563213067283024,0.008280627656064736,0.008887032719845676,0.017514795659423803,0.014404238839616695,0.026712689405729285,0.025279603467440216,0.04992010517760558,0.021211990857356176,0.03908833000646622,-0.04293078292288118
GSTP1,0.04467126789856228,-0.0382445024802022,0.047948376370845605,0.09657576578389981,0.051405154331716996,-0.026982461506368297,0.0775096403748509,0.0618835164809613,-0.0037346611613370347,0.01476537227687611,0.0547381966522315,0.0749840889502844,0.03947788182987732,0.024318943957687512
VCAM1,0.07829117687129568,0.012312327167568136,0.028607409673924562,0.09034241399163843,-0.02473435962017626,0.051819738898033464,-0.03303864603290413,0.003439242008275739,-0.039940676839879286,-0.03549082640766502,-0.023704907374190596,-0.04560912157954674,0.020751809714566995,-0.05901104820799336
NXPH3,-0.03741134889447989,-0.022326254137380853,-0.017517986924447147,0.02253102031139109,-0.01615471205091375,0.054729209887629644,0.016426134280530358,-0.027529104184618933,-0.0002653774139895585,0.03805947491257502,0.12018024643590708,-0.07104457358609921,0.07039421726544465,0.04601820857711121
MTMR4,0.024100393810731605,-0.012488252490608623,-0.002156419916712109,0.05316644682916118,-0.0077301235014272445,-0.007810767991771747,0.01812418979375602,0.033298598323508094,-0.02960409072416138,0.017406124241213686,0.03634547969418177,0.0685187691692005,0.008643244206774908,-0.026263051727625726
LAMC2,-0.015065068731915187,,-0.0230159888649546,,-0.013836101844606747,,-0.0201517839920127,,-0.03580121471951473,0.012884697821935213,0.07675921008936451,-0.03509396853760097,0.02840528590841208,-0.036112565462305665
IL10,0.0019960704250230076,-0.018463494060601524,0.08356657531143029,-0.02722497510263623,0.03620095423231098,,0.007926334945514096,-0.014899818563914582,0.0215719267575708,-0.013356618541526685,0.04873398725616156,0.04139322452395086,0.0390601505007276,0.01514688196909281
