,UKF243,UKF248,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
COL14A1,-0.031044910478315146,0.03002142747656778,0.0007789802507461791,0.03241021385968358,-0.026361742850672627,0.02001002345235005,0.07794873518930463,-0.030328712204622986,-0.01860412077624735,-0.0093520600091369,0.020035082791014618,-0.05039981646422778,-0.023066588215888854,0.07703002745788183,0.07551695063783082,0.06549085805918772,0.007797112636898535,-0.05295559097897226,0.04429994600337425,-0.02060528203394669,
HLA-A,0.06466126995827555,0.03569375236147123,0.018903195832777487,-0.10237470104706974,-0.017082734794222194,0.06436591466777727,0.00884868554252624,0.013263591129607446,-0.03327144710836371,0.025525196658954617,0.009367253731930954,-0.04786478598773191,0.05917187215860287,0.05505271947781935,0.014591913635292228,-0.008210744516376286,-0.02344840932930015,-0.023442144803110722,-0.013307244227221796,0.004159830201161791,0.06749892519042641
CD5L,,0.1498063648690071,,,,,,-0.003920513411998588,,,,,,0.02450113530621458,,,,,,,
FGF18,,-0.019844231787101676,-0.014876327319757724,0.03637431511188713,-0.023626238100237264,-0.012071085571314626,,,-0.015877727162263256,,,,,,0.04339436772860385,-0.033479542792666406,,0.013344679420466151,-0.02405655483449273,-0.03311709195713333,
ADM,0.06198185992042413,0.015906995135291885,-0.018806233816832482,-0.04673610427125704,0.03102869781367574,-0.018405828603662543,-0.02286569425979518,0.08179470054135896,-0.061617332560220284,0.011615373153236422,0.0002009265748564433,-0.03618174282683791,0.060883896126034856,0.08285732830802613,-0.01126868328259328,0.012181537131346556,0.03149368667552159,-0.016165371510296688,0.016636346295655538,0.043017887002670764,-0.0564785421327361
CCL15,,0.01897389777407319,,,,,-0.02402402505293673,,,,0.037513776407082644,,,,,,,,-0.02086424814036707,,
GNAI2,0.06820549792172083,0.08643628140260111,-0.014801258802544277,-0.025017946245263174,0.02969387295998799,-0.017470985684652836,0.01146184062341646,-0.0038422088450151565,-0.005730933180287566,0.0011949745147963964,-0.007646633729492352,-0.08116038390190732,0.03569914670852702,0.02906793556533881,0.02888016130684025,-0.036363205501563134,0.025832237375757117,-0.02421869609969691,0.01386738219736694,0.007082788263820548,-0.024781615616808316
HDC,,,,,,,-0.016890630327300895,,,,,,-0.04437923782801308,,,,,,0.08035965932671306,-0.024123402562395767,
COL11A1,,0.029198354888788785,-0.04147943636564131,-0.037352904424052695,-0.007449029086609704,-0.011017263104727755,-0.006163941479467904,-0.04267180466862576,0.024692798630223473,-0.00013247610414591544,0.028312192042769385,0.06999200906290112,,-0.04230219166237652,0.051690313018308245,0.037993564483402915,0.031991457872019416,-0.05240790738046315,-0.018974251363814868,0.03368410025100355,0.2924685429541041
NUCB2,0.02818356416391621,-0.015323518523535182,0.043801750287175804,0.0016353491648044905,0.0446491510993621,-0.030814322187364313,-0.034640394824605625,-0.08356578230025317,0.010477841639521973,0.008352257407748417,-0.04568487475659496,-0.010622394897196139,0.12493563855238085,0.06268193416986836,-0.06416647184109509,-0.07396942097245689,-0.028640443877264388,0.007379898814341336,0.029987625331326307,0.003124037257669034,0.006062299083175275
FGF16,,,,,,,,,,,,,,,,,,,,-0.02377047720250874,
CXCL1,-0.023552849622529615,0.024422377202172673,-0.042820173325498964,-0.01289208722239433,,-0.02549014570240079,-0.012626035667458308,-0.0032817435964539684,0.07865087121477057,-0.017002519754398794,-0.034337230267664526,-0.06234298632272697,-0.07102277213227626,,0.024193862182107416,0.029739736081401492,0.031037367774224927,-0.016345784640356503,-0.03579262810895644,0.05568536191289989,-0.03151922922925878
VCAN,0.04688984567511284,0.023128477469927956,-0.01951258723862697,-0.04981918750585315,-0.0033027320991693516,0.04367801877471877,0.005512603861273582,0.014531629834233858,0.006569605597911454,0.03427634571809039,0.01741841977034072,-0.023930758722117338,0.09099379788659456,0.006029451550151929,0.029615769524872358,-0.018216261080520928,-0.03613904022911366,-0.036942741085437505,-0.07422522673635623,-0.01847061911878818,-0.00404905203041831
MMP7,0.05269752513866331,0.007075272124852148,-0.02957515064180554,,0.013807513146400111,-0.011125454252332204,0.03511629238928504,-0.020687935847267507,-0.03147625113111257,-0.019371022882504002,0.15723837517329334,0.006433354199223318,,,0.09090170342101646,0.02608690858753187,,-0.0516429336559418,0.027622596935009666,-0.034115748374974886,
PTPN6,-0.025718247926734456,0.053949516328014306,-0.014838863033789434,0.00692488000933823,0.008142208648758966,-0.014388049150998193,-0.03028331725397741,-0.0013121265527194295,-0.007626149352108317,0.08389626463925404,0.02543008581622617,-0.00289693084034204,-0.02414191259319501,0.08349399146656013,0.05808171846249865,0.03842695541839502,0.023996595622446274,-0.011354730011250353,0.03647185819497417,0.023420698087935763,-0.00607619224485232
PTGS2,0.01859533011348662,-0.0073054441522724285,-0.0043536537142981144,-0.06243317466185187,0.0778060055122019,-0.021691987813501918,-0.015695703983815368,-0.043463804442751094,-0.04029462009594756,-0.017131209062077157,-0.027995167983490624,-0.019084577752111663,0.07038705821635025,0.03607668987425197,0.021515845478480726,0.016745193876430888,0.05026276627563759,-0.04077085349021094,-0.00040593569864613645,0.04520011260603571,0.1605211706759223
XCL1,,0.0469413573670525,0.05561636864391966,-0.015087429030493387,,0.04324488762322689,,-0.02713668546241269,0.085380154424292,,,,,,,,,,,0.002762528963446019,
CD58,0.01419467075908811,0.08334449489988915,-0.03652470352488227,-0.020745987480165488,-0.004755180650526453,-0.018994696847884313,0.009935554695096317,0.020131853522820094,0.03077347473365428,-0.03140687377329588,0.045895543121931004,0.09697762361925404,0.07734154618275858,0.012693628368084641,0.07370479527181201,0.02174895987386465,0.012492246585256168,-0.031191300181435788,0.05421582294724756,0.02122055715214015,-0.015332855508095653
TNFSF14,0.014552255961423932,-0.024215956166031456,0.08030585676807257,-0.04246607468888504,,0.07174744491503547,-0.012332314463800707,0.009778089912933465,,,-0.004104624700576123,0.12260717037410118,,-0.03202882993858711,-0.03445475667954981,0.011192717136666036,0.06297723923120618,-0.022905846025505713,-0.04113600846640175,0.03485581702602763,-0.03422652264764895
CNTN4,0.07382037411283389,-0.02642576983069342,0.0226406150931151,0.11296648725378847,-0.02073154436372539,-0.030820373411819854,0.03392035661694606,-0.02199543239971918,,0.03453350220413833,-0.038128024259999026,,,0.08672604838296719,-0.02134156910240855,0.012331622043803694,0.11424933551201737,-0.002045767123565248,0.02293686658417715,0.012113108095261576,0.10228664173431241
NTF4,,,-0.020474551479024886,,,,,,,,,,,,,,,,,,
INSL3,,0.07329794152507388,-0.014876324401852947,,,-0.012828818880152023,,,,,,,,,0.059527621208556473,-0.0185105894022323,,0.02109919216834844,-3.586163512865377e-05,,
BTLA,,,0.03728800737852144,-0.01572914702329745,,,0.020622238123369052,,,,,,,0.06453304332427871,,,,,-0.0276237195264469,,
MFNG,-0.05868008738961761,0.03489255111259641,0.004258761168436362,-0.03752524975080808,0.029217377085650163,0.05076707102255402,-0.0273721733252095,0.03891550322703063,0.005412957849242624,0.1178046318074604,-0.01040147320318764,-0.025504429859275292,0.03489225192309294,0.0353990893080772,0.03271304385911686,-0.06126166838476979,-0.010656220881049014,-0.009104706144604261,0.013517310951536039,-0.03708816583278568,0.011614755882853104
ICAM1,0.028747186007125954,0.02467926935236551,0.017503013005130966,-0.054002917455743926,0.05962311775095127,-0.012043695663739272,-0.04046458078687637,0.05583149505388733,-0.0389800088630147,0.020846880933807328,0.09611161450559821,0.023570318880360097,-0.0143121430473455,0.0038946181454835227,0.04903661042615247,0.02839553020471635,-0.061225825016926194,-0.050997779056022895,-0.030318091716619564,0.04171467564337591,-0.07995989638078485
PROS1,0.03995926200917719,0.02710082594583158,-0.010483557943237524,-0.06527857028855916,-0.014895480548706045,0.021910953086208468,-0.040489589325256765,-0.07438274638017278,0.06042778582777278,-0.015216028607046784,0.0963725295336431,0.02966783943836749,0.06794867603917307,0.09075232624298715,0.08085167693123643,0.09094106941116521,-0.02583577279556663,-0.060826688996468876,-0.016109510955341414,0.06796733482161897,0.09782481889624974
CLCF1,-0.02389059229198939,0.10664270610138858,-0.01301650311230495,-0.06977440561603576,0.05563896354643952,0.06711572515663315,-0.024789057481055348,0.020234015538587318,0.011635190849567836,-0.018256562045611966,0.0779097899302059,-0.013065159863433123,-0.08128272632897529,0.005305518635669977,0.0745417233737758,0.09268044784788161,-0.013846516214487532,-0.04071864806990667,-0.027512974850574398,0.06475093401779455,
PSAP,-0.07029073376179601,0.04686324544305545,0.059227668324432485,0.008787393614528564,-0.008837767235965835,-0.012927381542468289,0.019453086567911233,-0.012242568942290326,-0.020700535734498076,-0.026917704301923126,0.04314804998851808,0.07700664658559658,0.11219631958485587,-0.009620127749974715,0.05064303529474967,0.035351534259492674,-0.004402939699256581,-0.023107054395070426,0.01476993420100242,0.004043806752896658,-0.018232024508436605
EFEMP1,0.06087634312655966,0.06534519866759429,0.06883202130029024,-0.0804159943167081,-0.02497062717108417,0.05266284628340455,-0.015503962614119262,-0.010341305131122485,0.02300341088418307,-0.015417603253831793,0.11175403293665474,-0.054369439669190195,0.12828222349902144,0.04477872313457851,0.056030891382814384,0.03594016852292489,0.0270310742237263,0.013298805223925332,-0.019419624198060852,0.06740354152809028,-0.0321460189338249
C1QTNF1,0.04084107141076198,-0.010093974841183066,-0.022561577930642143,-0.003369054453039891,0.09210390124064927,-0.04980875616563435,0.003292764979217612,-0.030299586317347887,-0.02886237922563209,-0.040040402344408414,-0.011888179383157893,-0.03017692948260982,0.039060734807783534,0.07394308309675361,0.008467324410790168,-0.02763729675041261,-0.018596889597525593,-0.06055965542412838,-0.06647438848145122,-0.002505414144915408,0.00927369162024961
ALB,-0.030902363413466912,-0.03328491827043438,-0.026410790115953077,-0.03715360890956199,-0.02002228122564081,-0.014005705419459521,-0.014006904555797743,0.06024502215548387,-0.014475365777701149,0.12415946330719324,0.04316303474647571,0.046374864607206884,-0.06895839568032026,-0.043160088265490434,-0.021614469313293267,0.029558456832835225,0.015524202366985792,0.006086315995227607,-0.03230344070799652,0.04010630867755157,0.008533255720779944
CCL13,,,,,,,,,-0.013942343488892952,,,,,,-0.032891048691282336,,,-0.03829320051094476,,,
EFNA3,-0.03399067899006503,-0.008494891598216132,0.02503046542449495,0.027600545932042742,0.012662596065735996,0.007478240429750136,0.02016171542936135,0.018055543961223507,-0.04441564881704423,0.008655115919245093,0.09513471906764419,-0.04038191614140725,-0.08948719410761913,0.023895393495056084,0.14620464250203227,0.08522627755766644,0.061770250611000284,-0.02056569014796653,0.09356621239135844,-0.05971497366947409,0.11851239085261857
DRAXIN,-0.06323989835096933,0.0031891641159932462,-0.026011556399394228,0.016874833039093314,0.03669279613056631,0.019803758693632295,-0.011246857013768728,-0.02832138894984998,0.03677211996358345,0.06800058987738129,0.00919772073245832,-0.012579056849031291,-0.004318465381563042,0.05124670592179194,-0.03197891752628908,-0.017338500446327024,0.033861244837037806,-0.044074405755101256,0.04910226542842091,-0.03722269063073629,-0.04448684958280711
RAET1L,,-0.016771563350161733,,,,,0.028243104914821286,,,,,,,,,-0.0057217705335697935,,-0.03227760249149144,,,
NPTX2,-0.03691674932662164,-0.0031925657538944435,0.024676189725730456,0.0897043397628906,0.02014539965332304,-0.06143344039481607,-0.02724359572409542,-0.008575214440057774,0.016887061807443027,-0.0248518571511904,-0.006886117136629582,-0.0779301160973567,,-0.01932005913802301,0.0017661698966638564,0.08486579769415259,0.08440248716121825,-0.017691379671917404,0.04441648555547044,0.032468817473727915,0.059493783236509556
FGF11,0.027751979833220888,-0.012692115946695028,-0.06000982402353358,-0.01247260949993646,0.05860336734559289,-0.04131014077986361,-0.025492089913199793,-0.023989657363281493,-0.05315230641929251,-0.021896191806844142,0.07483222478889356,-0.0497386815172707,-0.021557805113325598,0.11155896091928239,0.008268791071053334,0.014120979450299352,0.03506416622058896,0.0053934666755498925,0.007562313128686377,0.03151639634330518,0.011179838125749865
CD59,-0.01675796277750176,0.0863561473546202,0.002266510118587926,0.054966266329451605,-0.025806691882592624,-0.007440625191859469,-0.011972938530270722,0.06409695918733849,0.04799194279243897,0.012815396164294625,0.10355573362973121,0.12110711177355116,-0.01378487245794435,0.028362241912989108,0.03669012500268155,0.014995832132056635,-0.05763365852672281,0.0025443153062002528,0.01837678138346916,0.041971661816590684,0.060811556317534286
COL9A2,0.03782317066501508,-0.005853044280888141,0.012314380926105721,0.03259581315360869,0.012845566670590999,0.047706065526097026,-0.0059338622156266665,0.03565189727786043,0.0576655165425721,-0.03522478112203983,-0.010611645757994736,0.10830084546888263,-0.11182708411151544,0.03211038537343242,0.09315928664185125,-0.011146230605679838,0.05516803380469715,-0.002519342747460504,0.06216468149977386,0.02362925382730671,-0.004287242724887569
DLL3,-0.04433138014613857,-0.01930398017199647,-0.02821294685138653,0.033542331219860146,0.012307875369454012,-0.017537740996471627,0.039078547445997466,0.05763659462432703,0.06534746762194375,0.04044961239452184,-0.060095653186982324,0.07710552817910295,-0.06613471950916099,-0.015425101887258829,0.038040862905348444,0.020619599447598797,0.017848290107268815,-0.002369522378950943,0.08026067014723834,-0.08043624178869395,-0.06930917587992072
FGF5,,,,,,,,0.007552832166809497,0.021877767973332757,,,,,,,,,,0.05567197776135709,0.07070247439806819,
LIN7C,-0.04673667981671579,0.06518569017729756,-0.017314946578089737,0.07447441849718385,-0.012685730887291994,0.06740424507394914,-0.0037011384551556828,0.10210616613343652,-0.03760652938643465,0.054313132293686506,0.056119885072844565,-0.0016223861669799112,0.12265163297244394,-0.014281631549368509,-0.0009478507757652614,-0.002375354351960806,0.03139447810102444,-0.026594785155699536,0.021919793487272396,-0.06662547353148501,0.04419451179257548
GDF7,-0.021833096905040674,0.06581887497210143,0.02937002123520873,,-0.028600486812304697,0.011103569987862669,-0.012332313984566945,-0.02060012217732696,,,,,,-0.03412594179858751,,-0.027267153704962632,0.02570036526091621,0.02847651894722071,0.0365578191667098,-0.008910788010944247,
PSPN,-0.01947771611503008,0.0012978350368974207,-0.04132577784883819,-0.048957797245290334,0.028344966032040335,0.02573793468222732,-0.018241536836740627,-0.035800929751120814,0.010958226918381844,0.013778138296231977,-0.002063472308713601,0.019458979307042386,0.006645829220931285,0.007478164088251328,0.043052356704761055,0.07293160699897752,0.08407051349950113,0.03129647929094447,0.06394546671589312,0.0079917558307302,0.027221037393375523
ANGPT1,-0.03461403472867358,0.02370122744444741,0.0005192408299817915,0.1330109451027607,-0.034463733894906944,-0.0026781698695157335,0.04423167647780334,0.051133297861746675,-0.030105792892014194,0.04761757625404427,0.014985002709034299,-0.09746049686067865,-0.021837775727451127,-0.03587769249709618,0.10940851650165496,0.05583116383560529,-0.002845752376660781,-0.022855386074170203,0.06535362851512211,-0.010633924006089375,-0.06857435741007716
PNOC,-0.04157954040237479,-0.06748522358461517,0.027551039668201358,0.05492032219551609,0.0445208936435,-0.028472101536199706,0.05781750688875291,-0.002370678711939265,-0.014475365777701149,0.043624081897443226,,,,,,-0.028996011189689863,,0.08737544405038254,-0.0294847127447138,-0.056337075362414384,0.20619340186702242
L1CAM,-0.060859755197800285,0.05645612786415431,0.025740025045299885,0.024626956121071488,0.07114637114539264,-0.04094954616769511,-0.052988261464911535,0.022243786930135682,-0.028915385328853887,0.014623970288297292,-0.01860564784694167,0.03077064565323825,0.008210639301585897,0.05626211996428177,0.02714931745412629,0.016689875229216364,0.07391708046362395,0.02154835422970054,0.09619214007494666,-0.06314129903998576,0.15366654047351816
APOA1,0.14757837719123187,0.01430219647346251,-0.023167417351467278,0.03378180352959808,-0.04624269638278164,-0.016705353855827346,-0.019958666155447464,-0.03297946722778918,0.0036992477206091094,0.015462685953926063,0.05554632345242645,0.01026629760875435,-0.014609280092452957,0.04367793848871661,0.13189537463899337,0.003547672925470679,-0.029163835215123314,-0.014170708303829544,-0.006202824889545752,0.0046847517407966185,-0.028591561907868292
PSEN1,0.02522198027592694,0.004669888298276611,0.030217216988551725,0.05328291502350468,-0.0412123867814559,0.08276850650330218,0.019780431649901425,-0.012126240338673497,0.03914560558666206,-0.026657831755966546,0.03941771361204221,0.04196531927789877,0.09660911591777045,-0.02347928361415957,0.02821909476726883,0.024330475160406803,-0.027440789067541736,0.06084041011856517,-0.012891859176669981,-0.005892770727915013,-0.026310279626250252
CALM2,-0.007887071746538736,0.03402417769976675,0.024976436565087152,0.08750820177655043,0.015726602291663342,-0.008368335267280315,-0.06483378675101059,0.0005478742620394805,0.049687084157932625,-0.03832652555009758,0.03774622265147965,-0.0019777172519149762,-0.050987538413513105,-0.06658539552034289,0.023083690504202167,0.06039859630110188,-0.01877724891275622,0.11620476951115766,0.05323382837590828,-0.034416130391233084,0.08901502595626548
CLEC2B,0.016269106781253016,0.01121094417453606,0.037039461992131165,-0.0646720486553022,0.08773523612091826,0.03940313711938642,-0.023573665443230002,-0.027175057155699733,0.05687511486522133,0.02480152899160777,0.09187705101377981,-0.0676140169879819,-0.048159804988688104,0.12071863243974522,0.011883852700107523,0.025190995791277423,0.015529031090663266,-0.027855293819448707,0.06097335670196998,-0.00983303341045701,0.04375804391877882
NTNG1,0.15976515800380903,-0.00574569209372988,-0.016103346518525692,0.0019922042625237354,-0.036568026380390264,0.022609612869199068,-0.005759223875228579,-0.04002723394918003,0.04509855704883228,-0.03790833361391082,-0.0029860967637432814,-0.008513374132824847,-0.025219489229328,0.08508888890785822,0.010333569742372662,0.044715647887704525,-0.01946993565560648,-0.005432958154236693,0.05708609673432252,-0.02099501240540583,-0.003961619251273222
LRIG1,0.04594328727828454,-0.008142887798915607,0.042016427746369545,-0.009923526246203991,0.05259392642399794,-0.023946735097310337,-0.021036983227093936,0.04006876884200586,-0.04771792799262886,0.01907389259471589,-0.0029605692211561634,0.037860659361444636,-0.008696874089399549,0.059445497561949626,0.04285452121090704,0.03039141630382669,-0.013913019535373569,0.034214009145103016,0.03817694423776195,0.05788947110531207,-0.021229967749270228
CPAMD8,,0.028358717433307798,0.01572550717260039,0.03768839790624573,0.022127367178015417,-0.01423012213066896,-0.022826093468429044,0.0024732532738216467,,-0.023148275882013583,0.009539821502163958,,-0.045833422915525196,0.031161217987258717,,0.1313250524386018,0.022173306049549313,,-0.001706042479168063,-0.02614773201793291,-0.08144443821351532
GHRL,,0.06410916193487673,0.010971461146395144,0.03759930236592874,0.121324849093324,-0.024950452318203167,-0.011246857013768728,0.028296330050313245,,-0.015995496457991566,-0.04626322210262301,-0.04284570375970848,0.029840591191151927,-0.01499873663303076,,,0.09276268302994253,-0.03001966027935805,-0.030619433576381694,-0.02304949784211108,
NPY,-0.063449251421744,-0.015980857229078625,0.019734413762959847,0.04099160752208429,-0.05712439745873056,-0.03463938098208881,0.06317349368115954,-0.05164389529456316,,-0.015276145797330429,-0.0013291302259156668,-0.0669124770941721,,-0.030377167880128498,0.06990725474192923,0.06542500998565794,0.021438146408638017,0.11101085284935855,-0.0004534273922963349,-0.05911188840797793,-0.01083810270756709
MMP2,0.014089561128915762,0.05733500446021549,0.007448882752123642,0.0689655180041993,0.03388949028404074,0.028031895096858737,-0.009270326902602086,0.037594410397730586,-0.07360595040836251,-0.015098633658169837,0.07563152573184019,0.03756913942364262,0.01082762221428569,0.06833973183869797,-0.02146461696198319,-0.021220423043207204,-0.010719853951734167,-0.07892822605496175,-0.010402377255120158,-0.003396225675951321,-0.06566647091755655
LHB,,,-0.015324819627817095,,,,,,,,,,,,,,,,,,
PPY,,0.058201190012963484,-0.026676041439572577,,,-0.01039990419742265,,,-0.013389067854234254,,,,,,0.10005017318529259,0.05831056784869514,,0.005556535503949728,0.0008277354391825075,0.13634404363691113,
ALKAL2,0.0531687046760625,-0.009536239430593183,-0.01510217390124017,,-0.005364760044934678,-0.0250862454836796,-0.01935628832835449,0.04273161101909461,0.011226038115653297,0.04877553686940871,-0.04040509076796268,0.020432773879789652,,0.008445536472221918,0.06925404473042764,0.008113301701351607,-0.03729495981920603,0.07978368726311622,0.00048661085837338605,0.01593751056927578,-0.0032533194379201196
CSF1,0.04704346509912277,0.04038004142629035,-0.031304566142007176,0.01792417793282201,-0.01247896681701684,0.03413649998571402,0.02274646846337942,0.05824773235199946,0.06267560561762366,-0.014882506727563171,0.05160833596785518,0.05410347321577662,0.09416968997563543,0.028652748663771054,0.08485060244977934,-0.01286865471462704,0.02019496161326473,-0.04576055095032408,0.0019708809189243983,0.03558612640110787,-0.0022365475783925736
SEMA4C,0.004646284334612059,0.029566976624522744,-0.015829390904740236,0.0491099612751087,0.0642438161438169,0.08896454979295587,-0.03572168075365067,-0.04686203604274905,-0.01019309034212714,-0.013358416991605334,-0.007293957038986603,0.0002424883193531522,-0.02005471508352968,-0.007668342672060807,0.004742328660092214,0.04423945218846383,0.05376572047660521,0.01709769583812084,0.058570247297149235,-0.03924385767705266,0.06430982252451835
BMP8A,,,,,,,,,,,,,,,,,,,-0.02564121749291758,,
ICAM2,0.009610856858528867,0.01961958447559981,-0.025317597821653003,0.01042655913716426,0.05049438857536026,0.0169275227506593,0.05115266744070153,-0.004941307937826672,0.05668381018794708,-0.022876446351747654,-0.036486698785160324,-0.005425682620579648,-0.1119681330640687,0.07914972396483844,0.02334901767967676,0.060840350675731694,0.08560135533772603,-0.01744944488064024,0.05565450676486567,0.09162450508895288,-0.024963348723834943
SYTL3,0.0017664472738317988,0.03464336386491702,-0.04124587649874092,-0.028229542595345977,0.025904798886219414,0.04585482027038516,-0.0031492608956456484,-0.03404782875526637,0.01673338539158305,0.024538673398685266,0.1257902192061535,-0.09274228960366927,0.0746113643553304,-0.059843694209177886,0.058341161390778946,0.06856310676317175,-0.032856556460300355,0.004079577045789342,-0.0349613298690451,0.09579280621167292,
IL1A,-0.03754841454259677,0.04655082530597402,0.04466989217284126,-0.03512284212015984,-0.028600483055239,0.07000964116087544,0.01630835283669741,-0.0038602945202649225,,0.031301713259041554,-0.011396128786436066,0.029716710808326413,-0.06732104006484378,-0.0016884050858440916,-0.0018752396553198165,0.0665023343078952,-0.0408797797644022,-0.0100966989284684,0.011756216358121713,0.06928811186276537,-0.006082973595755748
HLA-G,0.03445910245526505,-0.025807431248923526,-0.016185975060643457,,0.07825882521857914,,,,,,,-0.05991510509760633,-0.053857092166918696,,0.058558544740352984,0.05114928100770997,,0.11640763842220549,,,
PGF,0.0302058848969361,0.009826658421724001,-0.012294470224008548,-0.05423258832996505,0.03230996845755062,0.01159207663414902,0.008583536344573173,0.08202327719664276,0.06158144179762532,0.03707311461095381,-0.0015197466441945783,0.08834923051003589,0.06112546699845155,0.08458182904192922,0.022451403823503104,0.032131953794691345,0.03417612853209847,-0.048387276477930403,0.044014756439598214,0.08363885756374448,0.044370952657796274
LGALS8,-0.009111240097892133,0.04349838876501359,0.005066538006138267,0.03790170231137901,-0.012685047725130221,0.04007624566645418,-0.03909996729972632,0.02980363833003529,-0.04785886532531247,-0.0033492176717669366,0.043845806501379474,-0.07377991329576936,0.07494863835537814,0.008824322088598055,0.01472174944836668,0.045091035539511465,0.04917672486356187,0.018850109064463945,0.016440559763101083,-0.021683382931267224,0.052406288097280186
DKK3,-0.03958807011440127,-0.006283786732736263,-0.011910263666015978,0.11401428097800913,0.01885525614676417,-0.008273797335221126,0.009611162917900526,-0.017906333034479364,0.02257181823261202,-0.017992388923189162,-0.058522751547481947,0.027980753472278328,0.010347721308196443,0.0027569793682021564,0.0428990429816183,0.027788311147149386,-0.06636953190869174,-0.03335411201405366,0.08685736178536312,-0.03854186545874419,0.05074770047225854
COL16A1,0.004515448400361407,0.008760096112513905,0.03688544659913404,0.029709109991210996,0.04470530545847822,-0.012345484824857901,0.03456827293244452,-0.036828721737950314,0.05395727722879243,0.01837986576061992,0.03591136488359889,0.14415548029063266,0.09388411686308346,0.08656847416692358,0.059235349552690796,0.011162423186631305,-0.03167719048976774,0.0012737363280019608,0.05814957357423357,0.0825420732827816,-0.001294457767674004
TPH1,-0.009412587987404502,-0.0009203064788363664,-0.029454294616089678,0.05972290703799635,0.03025289150187521,-0.024052796102994982,,,,-0.015082912583705458,,-0.04326913296963633,-0.05161684743957798,,0.039796407324538326,-0.07249476919033307,0.07122787937675225,-0.03979984992023525,0.03425206360477713,0.04694874862456127,-0.027342943453893667
TNC,0.11926296614299893,0.053417331481658295,0.05249565742131565,-0.08542254112313481,0.0030739857613290796,-0.0029481849661006213,0.06429068946612267,0.008280275949058207,-0.09814024826937916,-0.008483301223508358,0.06131978314874155,0.0036899556259284766,0.0528130161594964,0.019576738007494775,-0.014977096457691816,-0.02733625653928484,0.07828516636459405,-0.022608625286519312,0.0013062804863876894,0.01258116299574667,-0.08354593499695416
TNFSF9,-0.04097887013905267,-0.02307310332245602,-0.004060439298302802,0.027646092467039998,0.07090699047030902,-0.013639103836648016,0.04376807118822892,-0.026146328923062307,0.018147156635532666,0.00047378349601029585,,,0.04031209823030979,-0.04442421620818155,-0.046991187618208176,0.0016864837805351392,-0.007233852009330824,-0.014911478206386202,0.024000797281288372,0.04319878624544665,0.029937158948338965
C4A,,,-0.01816846293304252,,,0.07709656780211906,,-0.023944201971785435,-0.01587773577865716,-0.013258453129380109,,-0.018963319741307615,,,0.027275355800622767,,-0.028800313453044634,-0.028045142870426913,0.016179689677956056,,
CNTN2,0.006457768324177315,0.005641167286034475,0.013904370787330343,0.016022931919739917,0.018071616796460806,0.005590031704222472,-0.023394684080572527,0.057854447266807156,0.07551058680588829,0.014587705967850684,0.024728467043135142,0.038714004074490896,-0.04477720443137624,-0.05691126597863934,0.07128780336712479,0.08182034581875908,0.02624623973735223,0.1143391261305451,-0.022250514926877338,-0.03828559336983795,-0.10267556884923489
F7,,-0.018486381283395126,,,-0.01421636438001235,,,,-0.014475367808956115,,,,,,-0.04613672401469164,,,-0.027752450308059198,,-0.03232007440244453,
LUM,-0.05199272524280974,0.08919830007402942,0.04939624418462062,-0.04636101224341378,0.12453753600155316,-0.013210807672432214,0.01664304884569584,-0.02543833461454096,-0.056915371512628404,0.01423314506451803,0.007033546112670429,0.08217397934602791,-0.01397531128880817,0.11454691789851269,0.050096427787516044,0.06618694120123465,0.005353733733917477,-0.02107523156286783,-0.005840554013243562,0.03167017090570487,
BTC,,-0.01677155636426657,0.025982997452666048,-0.034912887278922056,,,0.009338834750155437,-0.02918143455287082,,,,,-0.028230467667108315,,-0.033378297828343166,-0.010152480595278394,-0.024711755859422157,-0.02685658181060083,0.006634452940614492,0.07716945864104012,
APOC1,-0.0850119570090563,0.0516299805357772,0.051407004608953,0.09714850095113568,-0.012993887003266699,-0.02991646849405353,-0.02248771001051017,0.027114583056667054,0.08448521370420835,-0.008355281073105172,0.07832420790835617,-0.046073389700917435,0.04776656060767131,0.08494994830775829,-0.050536114978119905,-0.02211252253340298,0.015846880250767158,0.020996039652487954,0.03958605774296148,-0.008389396204387502,-0.1204227377502429
PKM,0.08551644294157612,0.010894957668944374,0.028557311388291064,-0.01886116787913014,-0.03362765859605074,-0.010010545703445676,-0.02381712680308474,-0.021377502735782317,-0.025492795566070328,0.026704496103995858,0.0173164886948474,-0.08510394018514514,0.012006867977864356,0.05978882823943528,-0.03352028282146343,-0.018513132325572067,0.011002426305416363,-0.00692997984751819,-0.05368493862361075,-0.03264479367891218,-0.021049050963013283
TNF,-0.03788247238299293,0.027050813374561243,-0.00797517242957048,-0.0011475066719624347,-0.014126571831527683,0.03994800932900227,0.0511213247238233,-0.0270674866980424,-0.020605890349401607,0.013636167594600285,0.05505154205150763,0.04814705336586857,-0.03631676728115183,0.09727937026017759,-0.003644636717258701,-0.03180776019819108,,,0.032656317840363436,0.014237319946361812,-0.042838119925356806
