,UKF248,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
VEGFD,0.044463167756374954,,-0.025464975555128333,0.03902132483402604,-0.011196288045363432,0.15631607280734028,0.06180350843650392,-0.0369760573430549,,,0.052019505748793646,
TNFSF13,-0.025166606340428242,0.14994093112130275,,,,,,,,-0.005548042272985949,0.011077480126589977,-0.017628503811193803
WNT5A,-0.00882814259751234,0.021895932525247876,0.07676127758316777,0.009820535592564572,0.04121416877023847,0.07550267284227553,-0.015422206833062764,0.022247390018736664,0.034815048280966675,0.006555619002881254,0.025046076398106742,0.009445605755269443
CXCL8,-0.05332816765924911,3.19094433037198e-05,-0.03458968903349216,0.003287410207450684,-0.010426470258631464,-0.0019191983721079183,0.07157876684873596,-0.030614250689018376,-0.036664231270009714,-0.05377933801824613,-0.09779249561590775,-0.07039159055229255
GRN,0.06711170163057378,0.0025016050502172553,0.015799757693727635,-0.027522042036779135,0.06565586637487222,-0.00864857675633313,-0.07151028411495805,0.051113586233880424,0.06465562688923934,0.0016475750419656934,-0.02809012193744578,0.011891798914377284
MIA,0.07729168289731782,0.037495620970775315,0.023795818611355986,0.0021807501472803966,-0.012733419735293752,-0.021010200322125895,-0.06030419236819634,-0.04581097955094071,0.06431774417620428,0.06621106379469878,0.1151939537985668,-0.005041970363479263
COL4A4,0.01133536242788917,0.044666633465040025,-0.01497900014574478,-0.01483146543231966,0.03362732254868477,,,-0.022005862099668747,-0.026328258436901713,0.006397484593730626,0.05475536538603913,0.06825547285118255
TAC1,0.015192474926384331,-0.015205727394977752,-0.0027560437969032735,-0.022973752724170005,0.009180580464995263,,,,,,,-0.00010462705960836386
RARRES2,-0.07058501605453493,-0.011732993506481583,0.07145787471053958,0.014048166904807414,-0.02721781756368694,-0.07418950725184452,0.020002630733124558,0.011101344598518484,0.05579177983016457,-0.06133202702331688,-0.026329661446867325,-0.0052754113556019696
FGF7,,0.024085321384956535,0.12093399613658709,0.038783350687752446,0.0863088706496221,0.059441400999208624,-0.0610511397473914,0.029575350494158246,0.06441475533098275,-0.03030123644141995,0.11305390172341641,-0.02425703943892138
EFNA2,,,,,,,,,,,-0.021448209328920578,
HBEGF,0.06121595069409469,0.0937506421849864,0.039036437690523375,0.07031496344258088,0.022200614897508176,0.08639466211893375,-0.004952488231521068,0.019325384075187954,0.1002787111779727,-0.027193426737425613,0.019393151396084756,0.023184104315598284
CSF3,,,-0.015847493844246694,,,0.0752705988262794,,,,-0.04516310974144557,-0.049977622502880195,0.09365933105495475
PI3,-0.03508507375764107,,-0.01784448723290046,,,,-0.039642848448299815,,,-0.0812580546403305,-0.12340027407254316,-0.045226880046280324
PCSK1N,0.029241834318181097,-0.030291995091196674,0.002833823095278169,0.029951426516239426,-0.02770929068143853,0.131619642803945,-0.16125217340739975,0.028296311175324173,-0.007948790934707357,-0.030223797878655603,-0.04738633955081389,-0.03795739224021921
NTS,,-0.015545539516760009,8.324206226089326e-05,-0.0169432252090176,-0.01305567073203987,,,,,0.050617490068610736,0.00562188231655354,-0.021775969556685267
SFRP1,0.05917052337276016,0.04691926165327199,-0.020314995054315856,-0.03146001464330654,-0.01526394487353569,0.1250216229999934,-0.0008097500947093287,0.042846477924260794,0.05844602723229812,0.00863520420302526,-0.030040529958112662,0.033643557695763764
CXCL13,,,,,,0.022617720792776252,,,,-0.012977763642335353,0.061140877402928596,-0.02530773728824304
MICA,0.00890679098625027,0.011142244879635346,0.03475251906384015,-0.020904572606168025,-0.046791234635947435,0.0038390900895917414,0.09497610191841437,0.04793332110288849,-0.0027794081240423473,0.003235942456759624,-0.0475249893368837,-0.016384409487873515
TG,0.007911246099888112,0.06579297517747332,0.13970332159366178,-0.01431197064678203,-0.011046450508201435,0.09880484830307709,-0.060281164418719266,-0.014680533057272047,-0.03390661866434383,0.047435635164703546,0.0845084052661945,-0.018522885460974428
ADA,0.0846976121069089,0.039331118852436564,0.07610115114417038,0.007480924190477029,0.06093482058434743,0.09394280507314946,0.03974654334245021,-0.001735310360433987,0.019098690204438478,0.08712750590823773,0.03891074982892941,0.03803999228983203
LAMC3,0.059560660695334625,0.08908584904560157,0.07443090347812999,-0.01482813271283619,-0.03690610853648444,0.026621528163909863,-0.0512910460678772,-0.01255415197368629,0.08862182386306167,0.04638033889990541,-0.016973050927384607,0.012623158539017148
CCL7,-0.021213095472591544,,,,,,,,,-0.036784017314039054,,
NGF,0.02325540907954815,0.025152645287615898,,,,0.05031156295001273,,-0.0021843679992877667,-0.030946032505477762,0.022691041839477368,0.05621694725206937,-0.016993578124053294
TNFSF15,,0.01411626283824475,,,,0.08819484985752073,,-0.03180336200155062,0.01397152258558003,0.011555799695203685,,-0.013975916294666985
HMGB1,0.05750437111673017,0.013738267260063759,-0.014178017156204101,-0.03387198160296124,0.04837077328458499,0.11773424296574235,-0.048908194535537096,-0.09596926377029219,-0.03166514981488157,-0.01105679053969601,-0.04226212601162373,0.006492181962948271
ITGB3BP,0.0007562917205590345,0.05157866315951894,0.0062819767938854945,-0.021879240276563287,-0.057075901026652,0.03852328153743255,0.027567036783214934,0.05954966382488292,0.024279417611357587,0.045666495510059635,-0.015128171881757043,0.045794487001666925
AANAT,-0.019573623751724584,,0.012220794265409778,-0.012870838842067878,-0.012733420443559068,,-0.03128162186027887,,-0.02168924677021809,0.047764841247590964,0.11299528784445115,
RELN,0.06582442617070339,0.04612691126001116,0.010554835535277259,-0.0073301307338934025,-0.01263896424326399,,,0.019296298832847492,,,,-0.016881392281373423
IL15,0.06341118637741608,0.1582517621372627,-0.03728684165433044,0.01089403823329216,0.056961604739632,-0.012307729427642983,0.03887277239305753,-0.06349047420471243,0.08722503077592604,0.002944977688772851,0.054038218968439945,0.001453059977095385
UTS2,,,0.06796764867395576,,,,0.052207092435473966,,,0.021519547222016707,,
BSG,0.05228488259800276,-0.005355365305077,-0.0035863035613484255,0.027471904055694933,0.022605732759432638,-0.07452282070899463,-0.06229650080480371,0.09164430970036648,0.014998670373622703,0.09584625301206032,0.01911106726953203,0.029172855645877502
ADAMTS3,0.035653724096609773,-0.023829070873509946,0.04194163336421854,0.025302688957269642,-0.008079582266552494,-0.01578227745386167,-0.012682433915443946,,0.08097392977106796,0.09258571005301125,0.1289784659090168,0.008195924252593082
CD34,0.07734578942774095,0.02337394140026349,0.04928916136041163,-0.00432992865738118,-0.023823883910889274,0.12942721014392827,-0.022123633660434464,0.04195876953015669,0.03416646376840886,0.001683083876636737,0.030632461488023857,0.04228174844705365
CCL23,,,-0.016265290977075884,,,,,,,,,
PLAT,0.05475473027061466,0.005488617062209808,0.05627230014394336,0.0319062402543203,-0.02572648503813893,0.02582796158136742,-0.04611951464163523,-0.05131209416145859,0.10375619803887123,0.048202929439924755,0.0924555529289192,0.034283105943596334
NTF3,,,,,0.007423133200742658,0.005270569140724415,,,,0.02687118153342117,0.09456810434626518,-0.0039197995235504
LTA,,,,-0.012395959156095369,,,,,,,,
CKLF,0.023648689077091778,0.08808708457475596,0.008839915915572578,0.012577011516687142,-0.0011764419470122764,0.02848743930482228,-0.021038139269201544,0.003563830402947872,0.014943007668748391,0.06084307134302187,0.04208640228331288,0.028599450930477412
APELA,,,,,,-0.027322736703279192,,,,,,
CD24,0.029494938733259146,0.07910296856277016,0.02511589509269944,-0.014018578383237926,0.00284296933346113,0.06390534350155411,-0.0502657973145426,-0.01761447047845924,-0.005669313457349094,0.011016513397018628,0.03357338321595402,-0.01866440365025026
HSP90AA1,-0.05871124138080735,-0.03099995844410206,-0.037118589636026295,0.08424762444383194,0.03554148150188229,-0.0027170459059413054,0.007717599913949762,-0.07403533517438297,-0.045565514218774944,-0.11768830008891146,-0.16009104576771016,-0.03611893854985521
BMP4,0.0322794089340029,0.0767709279328924,-0.02491413911774655,-0.03555521061763041,-0.007308546133477564,-0.029067551835438906,-0.03926719310283077,0.06429548094507485,0.09177438723241943,0.09813203785669757,0.000669267835771374,0.03271328604892494
SCGB3A1,0.10677621576415496,0.07739059125380648,,,-0.010740764685773273,0.09291268113038925,-0.04298085477514247,-0.0433088618734187,,-0.040285963783199825,0.0017534867801102562,0.022644902097063106
IGFBP4,0.05093430758521605,0.04487825428617525,0.048576835205890595,0.022303815267529527,0.022308232820763847,0.06918618248576057,0.07635145511854655,0.02235817016851966,-0.034132422944210365,-0.021698494788354488,-0.10575216201291161,0.01580116717286344
RSPO4,,,,-0.01441725514532394,-0.010740763114693467,,,-0.036333075731510886,,,,-0.0007945920204711107
LEFTY2,0.08301751559228875,0.010938454197533323,0.085112969030117,-0.035504663092908076,-0.01177737811768053,-0.016758578526983894,-0.055669458992041766,,-0.027717019212298605,0.12172221007788118,-0.007395952942377347,-0.01220896195909069
PF4,-0.022005179152414525,,,,,,,,,,-0.01965876877866366,
ANGPTL2,0.05653790305211996,0.03252796124771146,0.03709025868621284,-0.04145565122506205,-0.0318444803434431,0.004351730261317524,-0.0781531399766226,0.09691590102665038,0.07629506135346154,0.10042700123212475,0.0808188232237772,0.02837017902482097
LRIG2,0.04083442012357749,0.04915421491444231,-0.0022023244942617915,-0.007006624138091386,0.029549878398262824,0.062476161270470995,-0.05503381509026926,-0.09619158244128738,-0.03276996892211064,-0.00040761455996471266,0.05013930083312924,-0.018838407661352197
ICOSLG,-0.014182523178075562,0.04758878520130723,0.04991680538350312,-0.015000705319939764,-0.00655135806488121,-0.02568100320470304,-0.09435503960237365,0.07738291895465728,0.05456841689611631,0.06095561771585215,0.07813553394234908,0.02052035686477308
WIF1,-0.022080876751079195,-0.05380044519429383,-0.034095475378402684,-0.011125454313117542,-0.020211892357732877,,,,,,,0.002533150851533954
NPPC,-0.02284409859019308,0.005380201027209209,0.006297339604944215,-0.021702226399149316,-0.014927032236572378,,-0.01284562521803593,0.052985158773002,-0.025970615072269672,-0.03922150674880383,0.17566805628983853,0.02803594521701679
LYZ,-0.004737695129910549,-0.03243810752805102,0.12108967088878458,-0.053934502772272505,-0.017106491377586974,0.005545238345850025,-0.03812124417954594,-0.03858486098329194,0.0024847382215703565,0.09931984469315018,-0.0034160438083365107,0.02275129475237609
EREG,,,,,,0.057898223290963675,,,,0.01040718723763134,0.028948075222345278,0.03740323781087339
SPTAN1,-0.022307859665986637,-0.002668844112535031,0.033573845250842546,-0.01099548515497195,-0.02461514383728312,0.0039034911422025425,-0.06918076202422406,0.039258272126324725,0.09346655033320214,-0.02193985601515004,0.06285983494700234,-0.014052797850009423
PTH2,,,,,,,,,,,,-0.03108487099229667
LIPC,-0.0009449518343012734,-0.022941909148167402,0.016697929471737122,-0.02695452671431024,,0.006787766151282732,-0.03871231366661245,0.07658696666613321,0.0008177025821251259,,,
COL8A1,0.06584723762055404,0.035853150756610726,0.1248841872406308,0.009368330560809495,0.020869286981847885,-0.10339986775836572,-0.019403748805950236,0.041231676081631544,0.02092461316292882,0.011615849283612706,-0.03194139260048056,-0.02910439695527773
GSTM2,-0.02812326819021977,-0.012510432762783446,0.13697155903350106,-0.01738703485071165,-0.03174621195234908,0.00772352579780014,-0.02435060565107201,0.11847182770162407,-0.06533940576695182,0.024836375764837784,0.045015181196846575,0.022329923104063953
IL4,,,,,,,0.1791886552766241,,,,,
SPX,0.03251785903994332,-0.03475309109062027,-0.01590357531929289,-0.012522143787426072,0.041161175386790864,,,,0.027461349228057246,-0.037087340689860845,0.008902191324782266,0.004955395141687209
MFGE8,-0.002852095578203915,0.07144960102233747,0.05483730381990464,0.005845032808443515,-0.011010187775823002,-0.08676477807201716,0.0005696099026348318,0.021641030998844374,-0.009720270483234504,0.03000447988839719,0.04784823470870284,0.027385404046198797
TGFA,0.029872543559690316,0.039197019407479786,0.010898236062440924,0.03209825824981737,-0.017674903854395286,0.061952599747871956,-0.005889988923300405,-0.0011853431430879835,-0.00944054415806721,-0.0002704897484115081,0.04480297168923114,0.05918439917270475
SLIT2,0.14324140362076165,0.07902436646411923,-0.004428503822224358,-0.037100894060695645,-0.012020954576570014,0.08794044999156403,0.03960771189762501,0.06373102371704194,-0.029370468874922482,0.02030207269620903,0.04733366285371156,-0.04535108185728953
PLTP,-0.012119848496412644,0.0349795799630766,0.05855307518983751,0.016707132926068496,-0.015531119731349227,0.04856140176002783,-0.14248325360478756,-0.03361887799604347,0.06107195342224201,0.0736571472987614,-0.08650091712670258,0.002858477056498144
APOD,-0.037403946186801935,-0.025371142449915497,-0.04508875817655155,0.043974805549925125,0.02715397519688668,0.09354489285185616,-0.025680084142672335,0.06259138267127132,-0.0932690907754859,0.06152707888838065,0.13042817396568984,-0.008373041738236863
B2M,0.06094260491126112,0.036226280515177706,0.06573644413087261,0.07133198408958878,0.05662734539890115,0.09483119705947168,-0.08861423086892681,0.06316652317570476,-0.0021518352212456524,0.05929868047719744,0.029511788437802666,0.039838327701392846
OMG,0.029900132148538913,-0.03907522011624527,-0.05844552871009022,-0.012706949824586297,0.0009123845505791796,-0.012410597665207319,-0.07773821519405885,0.057200722083573276,-0.03789447342103744,0.06206596069082728,0.14618980607109366,0.07992388378885355
CXCL3,-0.021838095797272097,,0.022049096154235975,0.02117747164650902,0.013131700995322714,0.09839762741228883,0.012786531658771609,,,0.002303891190364986,-0.034028576562644755,-0.03185310337463709
CXCL10,0.05731352745699476,0.01642458936037001,0.06644036992664841,0.021965270111823355,-0.01745467685419371,-0.016910710677454924,-0.014571751002028182,-0.03613084089743967,0.048609409087086455,0.06613600947709142,-0.026368107940225784,0.12831328380099277
RSPO3,-0.003866973857848362,-0.03219069140088229,-0.023472931743347362,-0.02177508452750045,0.01721898739871903,,,,,-0.04013833873697213,0.05745945207972548,-0.04147685336351399
CORT,0.002863428021877762,-0.03403679987716196,-0.04062516735428662,0.038508519195876854,-0.03775165854887056,,,,,0.08484976087794295,-0.0006747437681588207,-0.007929590464559514
NCAN,0.036106923692757066,0.04491489295137816,0.02704758145452427,0.010614116768146368,0.06921906389355077,,-0.11631111903189359,-0.05149747504335209,0.0915960130528597,0.08729466556643306,0.12781515585397743,0.0016214535601808257
PRG4,0.03236226809890169,,-0.0014975665616666352,-0.01842467973246845,,,,,,0.07947456824833143,-0.030355100792769995,0.04830165315900386
ZG16B,-0.0294161579579745,,-0.021953751751684333,-0.009849714835874431,,-0.02210760870294305,,,-0.0241111810365238,,,
TGM2,-0.05840354781564472,0.053897957561053096,0.0668749413322267,-0.02202230264667345,-0.0026156410049233718,0.06550216392754268,-0.006223783358095652,0.0686295629235491,0.027408307142712772,0.02525813197460785,-0.06429080527086359,0.00818366888789012
VEGFC,-0.04050588767425442,0.09157187435006285,0.031429366479937076,-0.026522851957215272,0.0659170742769099,-0.015324299703693305,-0.04194807405926182,0.09459249402414074,-0.03125287917726525,-0.007338164158048961,-0.04121859470517557,0.02735596762430936
WNT6,-0.0342268605871975,-0.015174223569401327,0.018514231296387438,-0.021920189051250986,,0.006332790405254961,0.0932763625937281,,-0.022929735996475808,0.028149358440279448,0.05158754362917533,-0.025940914981295766
NRG4,0.0522637729556927,0.061381736235036774,0.06635849458296378,-0.018922897010546978,0.06357418514371178,,,0.10963104147075325,,,,-0.025811182312153628
PMCH,-0.007115392943061876,,,-0.014417254449535663,,,,,,0.010996632695180069,0.0007601678458449829,-0.014861013092588096
COL9A1,0.004171881062969235,0.09679349663419202,-0.04439001007710705,-0.026398522195359746,-0.02275230305544678,,-0.11248558148778642,0.0012539014658710568,0.015922250091834216,0.046657918583467725,0.10447975504833865,0.05448853693253
GDF11,-0.013896442677228475,0.030861198405328746,0.03149869802723694,-0.01590095865126796,0.0024196742103362134,-0.007806035263545457,-0.06037868639817672,0.02947467611976662,0.006896702084520383,0.06806306236518876,-0.0034463908219559453,0.018833073470761227
IL24,,,,,,-0.013940982365815204,,,,0.0048922319581193,-0.019345319705373412,
SORBS1,0.13997297434242106,-0.051117875661388174,0.001811385709883727,-0.007869167115188707,0.024534732173423522,-0.036664448054282796,-0.11220667778816455,0.0435044354521266,0.0884029506335041,-0.0799209376559925,0.07024154321558874,-0.004115686708950104
DLL1,0.06410022618747893,0.019791393484713763,-0.024296797832674726,-0.05452775850046229,-0.02385594089223141,-0.011478702993146711,0.02514958874205666,0.010512060741054556,0.04839604781012399,0.08109909346227911,0.14245144867040227,0.006691642101592692
TLN1,0.06848249878998013,0.03999037330834813,0.017136939127962852,-0.01324807000146909,0.052462116012865566,0.07729789023913493,-0.01722096650949695,0.06431404403842697,0.020211495566389768,-0.012366250062418411,-0.07501403736397524,0.044933596191748054
COL2A1,-0.04674103077420441,-0.01643938276367668,-0.01876848514801361,,,,,,,0.004995248736083636,0.019483438807918658,-0.0313071182382105
SHH,,0.06314655601274,-0.01475430981654256,0.08219550672492011,-0.012332313393191184,,0.02182682867798141,,,0.0014543471809932917,0.08761314527561609,0.011487845569487672
PON2,0.028883753722106935,0.025570303845880996,0.03692963479694482,0.017541046641131923,0.010959507482762545,0.1142571546401347,-0.009868085328426854,0.00235132150521407,0.02597975799749447,0.08954762362808975,0.08500153940796597,0.04302116807690883
ICAM5,0.03063296662719111,-0.005242240483687287,-0.036675454089492465,-0.023034842948899893,-0.030468023133471536,-0.013196852719969055,,,,-0.05011106400977957,-0.014329231409098751,-0.05977191532294399
HPX,0.009059609879629945,0.009649870435263285,-0.013225413986224404,0.09674905649317671,-0.010740763590778182,0.017292732432061007,0.01442204510897281,-0.056618858612669395,0.07527906525440933,0.046026626749219736,0.07296414738762685,0.02835262064295451
SFRP2,0.05590872856166642,0.08542761260147588,0.010534895604445376,-0.016109836654354375,-0.004887331097180426,-0.013758518180506833,0.1823747784670354,,-0.009276395146173436,-0.005310011629326656,0.013885661946049852,0.04979337911880658
CFC1,,0.07516154421645924,,-0.012395959905247214,,,,,,,,
CD70,0.04055790238863953,,,-0.02312280544849602,,0.044329722373119024,,0.01597622722328493,,0.006487784728236466,-0.03062864445346224,-0.016390751862294255
HP,0.058139629346091355,,0.015043708575826296,0.059204590088963935,0.014499972648193745,,-0.028024386092431425,-0.014231961428813321,0.0789104332830891,0.038237564786694676,-0.02739868204333868,0.018993858962875334
CXCL2,-0.029796609481296192,0.024257693647379796,0.049262015889597666,0.06810185942398957,-0.014927031068336746,0.026985722553663858,0.0403252044128214,0.0002470004562500045,,-0.017857748078768818,-0.01465305961761904,-0.05313591064535933
NPPB,0.02505267978497627,,,-0.010854406620459554,,,,,,0.04468689371482644,0.018606712638743597,-0.005794898016002692
CCK,0.04779504397531888,-0.024040137735115614,0.001971465620812907,-0.06569300775043808,-0.03685762900342306,,,,-0.0071451619377544216,0.010676983689895605,0.02816880790462338,-0.01271425504377863
SEMA6A,0.013399464992941475,-0.01097298458745876,0.007603846881526589,0.010981478732434855,0.019541667952931465,-0.030939380801432975,-0.11521913509964495,-0.04778097862372742,0.025182030115908176,-0.014722687264317767,0.0506082129246612,0.011652343632368067
IRAK4,0.013434314874311654,0.06825503673721549,0.007809867207339562,0.058549761733292384,0.050037114614738004,0.09020134631793668,-0.012926090662434287,-0.048424551157690184,0.024717593047228686,0.04053827235715794,0.03734821856066374,-0.025232120654388953
GSTP1,-0.019150159576625605,0.04645307853945686,0.0008511252699523375,0.06385741981705662,0.07321818638884806,-0.02503365800954567,-0.08769162390264311,-0.048098527516180385,-0.06851176585198276,0.068826473052732,0.09427184333977921,-0.006011577188860434
VCAM1,-0.006573327526830376,0.012700788184730923,0.053956821244430374,-0.002175869201608157,0.025608787507008905,-0.032207323671781106,-0.03579524301554627,-0.05662053537905362,0.027908885545189967,0.0329650317681023,0.02704967701418074,0.014986519914838502
NXPH3,-0.04659005596551571,0.10092509027570747,-0.006066969589402797,0.07002667941880644,-0.000339438247918471,-0.0120084035501279,0.0074032055784997615,0.0038721994682738023,0.14140562472622134,0.0065370432100464474,0.03473308104401598,-0.0050101972127902595
MTMR4,0.025656104286686843,-0.013629349686720471,0.07707479025451751,-0.03515217234749124,-0.03701006253572626,0.008259794862783484,0.010866761267499227,0.05370728033812684,-0.004984691971383066,0.002926695656322918,0.03069316798950218,-0.011388847598116014
LAMC2,0.010808795832291081,-0.020791141245813757,,-0.013664486972127769,,-0.020249911568445546,,0.020836774098539596,,0.0049124140479139345,-0.025405832965702098,-0.014424931194700587
IL10,-0.03794718403217207,,0.006801389877346828,0.04075089450415234,,0.03826458762835291,0.042843027747351506,-0.046438542462644644,0.010981923045230733,0.01811898185648802,-0.04554868019134234,-0.014943113030107896
SEMA4D,0.03418330890197741,0.019321819926117863,-0.018260822024844692,-0.008620731436470238,0.04007584009112875,0.0026260629261790026,-0.004108048886147413,0.022488546285512476,-0.01720157833161437,0.033609048973986574,0.11497391787946502,-0.00501786425487998
TRH,0.008253449207845879,-0.014864394204184577,0.11458630807177488,0.04492249225039482,,,-0.054713206139584296,,,0.06007669817179044,0.06894524501559526,-0.010553534364352623
SEMA6D,0.0018312732121509106,0.07180451388761462,-0.0016030484734965193,-0.013553976114563906,-0.017262770735533547,0.0015438455737892584,-0.11767994940178066,0.015588443325655536,0.07331884626896679,-0.02355601486781808,0.04533771479630972,-0.03874059191230683
CEL,,,,,,,-0.021175148527524973,-0.05113196708705578,-0.033332456034558755,-0.0014148542873663403,0.048225197039592285,0.006182703072392624
PDCD1LG2,-0.01204890250147656,0.08444502122791925,-0.01732576023124531,-0.02033245191215208,-0.01958372706710606,-0.0039584687596941216,0.0909571001357984,-0.04422671439904007,0.04308313730978028,0.019469578935128747,0.0827211088246356,-0.012597109417833681
SPINT1,0.011133882436603936,-0.018884980074301966,0.007701661097556127,0.0226497233376764,-0.017552770731620367,0.06571198580411841,0.04641513455531383,0.05757030490350203,-0.00534974923379102,0.02925153446762642,0.06141076947849675,0.0634333558781241
CTHRC1,0.041854605939220794,0.061064414960009306,0.09059604039407237,0.02815982629839602,-0.0060321077510817,-0.0037955094126426686,-0.023431897374465136,0.1078609671682462,0.04435140181693079,0.05976525954594487,-0.05841075434585251,-0.014520782733264665
PODXL,0.07069964662593745,0.04602654042036128,0.098660146285653,0.0013211376132547248,0.03355100734449065,0.12007674447862962,-0.006656048558232787,0.021492525959117284,0.02177866296306336,-0.00469248694977381,-0.013804243243507716,0.009347222758609082
JAM3,0.032768059297228626,-0.021747990650643718,0.050162176732262594,-0.013784327507195212,0.02018709273111294,0.07287662040871594,-0.11324768042329263,0.007282267666629245,-0.1135112152683418,-0.03799622016826813,-0.01866466176008326,0.012913740634489248
TGFB2,0.0867726432646266,0.022404552103918375,0.08822338030659023,-0.017605371167823396,0.0739660969079223,-0.006609537086955433,-0.0595595620991223,0.057270991022309536,-0.007443899674122598,0.02145519400363286,0.03144734520583859,-0.034781934639889205
COL18A1,0.04949564114438338,0.06440387360493188,0.058901443232743225,-0.0057098947441790865,-0.025952801457262354,0.11580522150644502,-0.026878927371022814,0.05556111893159882,0.0462807746504449,0.02594240816241746,-0.05072310888527202,0.006056544056100375
NODAL,0.09431477042183202,0.041897187598686124,0.00409890638579382,,,,-0.025697117708042384,0.03800823519560816,0.036646764443791544,0.011927341669539212,-0.023896026870488953,-0.01649599071097519
INHBB,-0.0023690535677554038,0.0422992192144857,0.07240037144249216,0.03126473950169951,0.055647890800189524,0.07580868406989397,0.059457029870293075,0.005844163377721929,0.01545344501649267,0.013777125825928101,-0.021269664015445763,0.06281106689230462
LCN1,-0.0050783414447552275,,-0.01647043438534609,,,,,,,-0.02420538316498984,-0.022566774925765993,
ARF4,0.0299903668574566,-0.00784912340467366,0.0366155930732199,-0.0036231279320493204,0.04146092848408288,0.06237712606475568,0.021619736107469353,0.06079447007446872,0.018683696318491105,0.0684429264862942,0.10467305918456121,0.021871707151713726
CXCL14,0.04827212292819532,-0.004902566803069839,0.038466950742882595,0.025054163421691027,-0.012086164044828648,0.04671168603397808,-0.003621615909033451,0.11887030279478109,0.00039989643994642695,-0.016462408549171983,-0.1292033091476706,0.03633675087888861
LIF,0.0509738761790958,-0.01841982277587247,0.07949468255574549,0.030078237757501,-0.012733420443559068,0.027137219874841582,0.16592417695870432,-0.032906242237938185,0.03689857059975108,-0.02636504956776602,-0.03493709023081023,0.09304958337743435
IL17B,,,0.10203566161574164,,,-0.010150672986472766,-0.048801082667425576,-0.04155873898612207,,-0.01617471830059372,-0.013180026464553001,0.0162746453881903
MMP1,0.05100635149385066,,,,,-0.08337207200881927,0.11814917857663876,,,-0.05355645434013695,0.03120075544642885,-0.014861011915686792
MATN1,-0.028202867985505992,-0.017782327016941202,-0.017268130710875778,-0.01099072945610849,,0.04077984089331037,,-0.045411573757359235,,0.0005566900064668236,0.0030833366266471837,-0.021150686115440447
ADAM28,-0.0013440124019232999,-0.006632107595237513,0.08904899564644678,0.05900249636631136,0.032778334479797645,0.04085606521088933,-0.002707736277387372,0.05935290905347173,-0.017391463905214788,0.11247147896774255,-0.015341878697152487,0.057737205137352796
