,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.044975930367451185,,,,,,,,,,,,-0.01895533709643681,,-0.002734329515461429,
BMP1,0.07151145041469863,-0.008735313474384571,0.12490321122602797,0.021099753944101098,0.024816911933893075,-0.02654668059615831,-0.014621206468524658,-0.011688332185626413,0.01409212274839442,-0.02756052724902597,-0.024031942317103164,0.020000683962699346,-0.03343466594913277,0.07242911358566216,0.1273587680718438,0.018377809001882642,0.06369039287901222,0.055676933666579796,0.06335252806444645,0.11361245846745308,0.15052245241719422,0.1240822368601734,0.04377219515738348
NDP,0.008672846610373238,0.09353476671754488,0.0020766271052844575,0.041794372437665345,-0.025782722848775082,-0.011024387005276904,0.047968603428879764,-0.08499437002133733,0.010580841978934018,-0.01076739646034743,-0.09278857068178595,-0.022070085825093448,-0.021681772041931516,0.05101577414767259,0.11049359535445837,-0.03283842249078961,-0.051665019399885846,0.07841426105271179,0.07972725274710951,0.02559198749398886,-0.06513186717157667,0.029493615355562667,0.006061225557559531
TNFSF18,0.10041340670361908,0.039241281793907574,-0.011471487436097324,-0.0026969612844176803,,,0.046062599435328984,0.042075798815463854,0.05559037500095197,,,,,-0.0022945602762385444,,-0.029884846064627085,,,,0.0002897974429326499,,0.05725086262171641,0.04533801843694862
IL36G,,,,,,,,,,,,,0.04159062562491145,,,,,,,,,,
RTN4,0.014121123994385417,0.028144729832726277,-0.10251939976062094,-0.036880340342783695,0.07478488019558929,0.045725684768801705,0.16334892310225402,0.08226833603831148,0.05176053842544261,-0.028166827405377928,0.12385961356202,-0.036578418969848765,0.08696874919525574,-0.03646874340788643,-0.05174771219849997,-0.009112144472285652,0.0463872044996299,-0.09168082627346012,-0.06790907295994028,-0.20140830296215642,-0.06303415441139938,-0.00039552108611318036,0.027104976111790156
HEBP1,0.011913240211146087,-0.03384080990218941,0.049951596068966084,0.019409631180882726,0.051481346000734875,0.04659494967657608,-0.08689751258411563,-0.015479583945867778,0.005792358119917694,0.02712306402657601,-0.049804168576992706,0.04540638313279825,0.045491534463120716,-0.018334830830355645,0.029089780938702327,0.019454850547939447,0.058703535795671204,0.03505316051247251,0.05192900216308529,0.054415995200200885,0.03861589005662681,0.0883675372818009,0.01249493265032151
WNT7B,-0.0058806977229772794,0.1374097627635095,0.024124025223970825,-0.02345585551179404,-0.014262921715211643,-0.005798109374698613,0.09114690160670635,0.1888320434723995,-0.01241963790237937,0.009263693236609121,,-0.0561732596242976,-0.023462744930404848,0.0998606581604386,-0.06301342953195498,,-0.011122660782625969,-0.04582595604396797,0.026053878438312236,0.05385102760253722,-0.06108910623955882,0.058662731320528065,-0.04402410296571842
PTMA,0.04750634187389131,-0.029119909432204577,-0.015278028388064352,0.03445978802623795,-0.023124940789917402,-0.04691294869059668,-0.1746825597197808,0.014079431405807736,0.017718231751087714,0.05332648020175166,-0.09559945622536645,-0.024873642004276657,-0.08938071937942929,0.05198836672207141,0.1327564637319384,0.00019311895605845502,0.0692118238567442,-0.0206513533423629,-0.06028244968617972,-0.12023074552809213,0.04897161497349625,0.0435603509382365,-0.011033005080451713
FASLG,-0.017023657981186827,,,,,,,,,,,,,,,,,,,,,-0.032896190986030575,
CEACAM1,-0.020821956471250038,,0.0030753476740131374,-0.018000958330589838,-0.053534936340001435,0.0033890432684114897,,0.03656432279752697,-0.03906737843344808,,,,,,-0.08439167793044682,-0.04497422489951803,-0.04178799902630583,-0.020049349993772052,-0.003700594035740479,0.032631924284338074,-0.04054572827285693,0.013316709678383965,
