,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
VASP,0.043261984236225424,0.01132436748866815,0.00835282240783792,-0.044352007297597355,-0.07253923999828343,-0.004249660103124938
ADAM15,-0.03892544755246621,-0.018370088344861354,0.019714444424723754,0.023294130005261416,-0.02163113784613962,-0.0008740761061829922
WNT2,-0.05107005206206701,-0.03172732330426294,0.04501861170597205,0.06046364002464754,-0.032050857909525755,0.027874487900588982
CALCB,,0.02021937228877154,-0.013951681343325001,0.07197002224819064,,0.022626608047865225
OLFM2,0.08559724742166312,-0.0012920211050729672,0.030298373077582423,0.035463803543800326,0.12906219128697932,-0.04607308529582622
MFAP2,0.06717300657757502,-0.049174136828248456,0.04625600649802374,0.012560430942951523,-0.05269256460200971,0.06045133200892269
HLA-C,-0.0037391233729397537,-0.016854540922844337,-0.04781856337803543,-0.006209736658132952,0.0028506365391546907,0.09635392291466541
THBS1,0.0053307794827576645,0.02791683631457389,-0.017838091532557422,-0.006542882170886555,-0.1294489058581376,0.0007122785311025268
HSPA4,0.0560724225105695,0.05746762318198355,0.06391559939779834,-0.04368129457141705,0.042914684378267745,0.02372790034856159
LMAN1,0.021917842351374353,0.03756230725443755,0.006945531414051523,-0.0021129956407570723,-0.04289359998495963,0.002175904164020735
LYPD3,0.059390204532682525,-0.028076234961560323,0.06951871838979426,0.0055891125943030185,-0.027331472847775696,-0.03431148347872706
APOE,0.10299595063233791,0.0059284147578928265,-0.047032427539436886,-0.06518211274655915,0.06855980063203318,0.012950769482205075
SOSTDC1,,-0.04454671099042535,0.10873774093669164,0.01404287765923012,-0.02197879302123441,-0.04707489468892122
ANXA1,0.11931024227282636,0.040827102603769184,0.015481161982750253,0.008557615127843674,-0.05712277449994686,-0.002118074614392515
WNT2B,0.1551313257072447,-0.04380498610464542,0.033581110065846326,-0.006309434482275365,0.03952505440593954,-0.06008456354896191
AMH,,-0.046060928367315776,0.01712842680335253,-0.011499238477978357,0.021558405958409063,0.005809490306413002
GDF10,0.04079364666182823,-0.03944186603199778,-0.024342156817489108,-0.03369907917183415,-0.03482256846396373,-0.037982264361596324
EFNB3,0.07648421902038188,-0.012577562091666874,-0.0215596053988388,0.025762145616425893,0.1399451297440745,-0.02755877610913041
LTB,0.012421526622137035,-0.021943508819384564,0.04639586629995696,-0.021684459116019492,-0.053381016604342975,0.0397094067823035
ANGPT2,0.08378826145590004,0.05245606272457666,0.03816288097178582,0.0015203798290896523,-0.024859273735841177,0.014415619868863779
NRTN,,,,-0.013864959182822706,,
ADAM17,0.07652465572857564,-0.01826197553306949,0.07661323698076496,-0.055044549254477236,-0.008558941145522374,-0.0502622122218829
LRPAP1,-0.025712767276939726,0.012165410841276633,-0.02409255896338941,0.07555170613909724,0.032266229120100465,0.036901958557389064
NID1,0.08657410459394527,-0.04863935960167338,0.012834058053275322,0.0033021641389899313,-0.09619562490420748,-0.009717311912718952
MST1,0.009592002489444144,-0.027165369432371654,0.00730033851967743,-0.010100755616187304,-0.027331043827020084,0.022874982160766597
IL13,0.06732747526637567,,,,,
DCN,0.10315625372697552,0.0019169652422391238,0.004716601962271998,0.04145281437685027,-0.10081256602923529,-0.003632193172211109
IGFL2,,,-0.023049420255118528,,-0.034822558090414596,
COL7A1,-0.02708463600227981,-0.10952534590472202,-0.003465814104909391,0.028277309271774295,0.04267097425375517,0.008064299880238065
CALR,-0.020666673845116106,-0.02778402301417599,-0.021055337989669905,-0.010356152060966737,-0.11608592315402737,0.043970426228539895
PIGA,-0.055581602486781026,0.006335039209070034,0.057008496532426095,-0.0178358673453648,0.017992133643804774,-0.01139295576492221
CD200,0.04230514571953409,-0.038363734650231726,0.03939885527029607,0.01896611202089967,0.07368875736096256,-0.0492875266274552
GRP,,,-0.002458612382195098,-0.015207593990917917,-0.015638378272456482,-0.035204039924039046
CDH1,-0.037377208943422155,0.006745270337807779,0.026342228859319385,-0.02175282845402394,0.0214017680605985,-0.029083628852892725
LPL,-0.04646377583360779,0.006117329493302497,0.055719198339757865,-0.06012798521855681,0.08540948864463654,-0.025158596747859197
SEMA5A,-0.039469800342530434,-0.00392411240828848,0.0103127952328983,-0.06470181485844159,0.07656855031368734,-0.02636439331609478
SEMA7A,0.01659485127722832,0.02158590702968678,0.009613843794218015,-0.04574579662798299,-0.04523098175178999,-0.00033742083934302006
SEMA4G,-0.008284800843138006,0.09481503566858603,0.05331232600278953,-0.01223593082558594,-0.020057576468221486,-0.029146421765518567
SEMA3B,-0.03364687469315881,-0.042832093176861236,-0.03832532923116575,0.0036100022892447754,-0.01395522061255641,-0.04262273468753823
RPH3A,-0.01987202845547204,-0.008807087994892148,-0.004956366491644907,-0.039630239660046224,-0.017347772554814143,-0.027813073461423757
JAG2,0.04332667182126928,-0.025613330551376313,0.008511419896443313,0.010697327980604538,-0.06916270971694441,0.017735181265656763
CGN,-0.0029765986479602063,-0.008413405790982376,-0.011194387848841688,-0.025605555913804163,0.08238423566800916,-0.0014839786066084893
GDF15,-0.019033613878937015,-0.013144454362889172,0.007924110409284759,0.018054440084188078,-0.044224373304766626,0.05859157828575015
SEMA4F,-0.09679872591592947,0.012279763551502084,0.039601059096226916,0.02570233282076759,-0.011409984590849971,-0.017809103418805115
NXPH1,0.03360065864355582,0.0015214602136552713,0.0755020508600741,0.0010304540910839146,0.19278806230284212,-0.041538539996689945
ARF1,0.05325188162002106,-0.003233887139335243,0.11141023784828238,0.05251778630419938,-0.07166994124406255,-0.055653633697392395
DSC3,,,,,-0.013179547218134314,
EBI3,0.055757341136604764,0.03146320877232593,0.012784464325462591,0.03625098017970275,-0.0384190705596125,0.06006978553239241
TIMP1,0.021141901665707754,0.016648182779397877,-0.053221768165537746,0.020380781130061688,-0.14222232336886403,-0.03996078554376946
SEMA3C,0.028526910923376364,-0.06438512675648943,-0.042913254551127406,0.05707197252952991,-0.06065205598008546,0.017988071280803132
GNRH2,,,,,0.014791807628057785,
GAS6,-0.02824561176287232,-0.030825933146582548,0.021788127620905668,0.018427410738303285,-0.0031150824127873537,-0.02513918989277459
MEPE,,-0.0042827398868896145,-0.008069857884477007,0.04206753076881976,-0.018212050059173583,-0.022755657663540076
SERPINE1,-0.13124152701060623,0.031168824407754883,-0.009711372106684397,0.02125657329642175,-0.11718219228081268,-0.014933059272379937
RSPO2,,-0.02273201925784162,0.062011583078187,0.04863019319659482,0.057751749920926035,-0.04505753004399307
SHBG,-0.03939427881804044,-0.004118802136497561,0.015310219657781881,-0.02206736485576061,-0.02763167096678628,-0.029623392062422562
LGALS3BP,-0.07788773874661833,0.021067217065569226,0.011971024984394259,-0.007822732026735767,-0.11090574021651475,-0.004883527548150002
LAMB1,0.11573934731372372,-0.050402278659916956,-0.047682711077260596,-0.06647124859666508,-0.10894583871834831,0.010361490469124967
SPTBN2,-0.09422025759830502,0.007570303686184388,0.03543422110027857,0.004979994589465455,0.08048617601080363,-0.025131588414882167
COL1A2,0.08998660081395847,-0.011926079627498778,-0.012753684412061655,0.03301751541825073,-0.14405026565825058,-0.03341598834919386
DEFB1,,,,,-0.028224584996387615,0.0063242133007417
CEACAM16,0.1588221112180174,,,,,
WNT11,,-0.053806195704982324,0.03827426753157949,0.06189572482534465,0.10469121734174214,-0.007539790087659324
LGALS1,-0.00469821774316692,0.0023555170218080112,-0.0494736438573057,-0.03413210777223535,-0.08132015401781223,0.017345694025291698
BCAN,0.005233701748862667,-0.012201972143563866,0.0731988057117072,-0.024411219155154738,0.12760485095856633,-0.0281835710740506
ANOS1,-0.07163180191791312,0.03814347007479389,0.0187184240142825,0.05129830567801498,0.061398293224140636,-0.04740919191134354
EDA,-0.0354598756682652,0.019905987159239556,-0.03582671697886821,0.020895316730272888,-0.02619366300509699,-0.023427594933786572
FGF22,,-0.03899888107724964,0.014702577928373352,-0.007806047575297382,0.1490723189681203,-0.009156451582228059
SHANK1,,0.06349031674096918,0.0321274880899142,0.07952688626304832,0.08807795931628944,-0.039611346355572806
NPVF,,0.034432633965357375,-0.01984542585690869,,,
RAET1G,,,,,-0.016433472300892205,0.016308506203589354
TGFB1,0.06730924502928493,-0.01770391717105824,0.001475799956838322,-0.059969630580528885,-0.11011022687377385,0.0021695531883117697
MSTN,0.0697075940790271,-0.03277880293313427,0.08322416347566416,-0.0073311983825021295,0.022710172760881418,-0.0010544743114877147
WNT4,,0.019687888020534547,-0.020800327371248196,0.007897369801079914,-0.024697461899932924,-0.0304512197637051
TNFSF4,0.07944104210573866,0.07017239940999731,0.04248362245778082,0.010809181238614027,-0.025155037481703047,0.01813725229021416
NTN1,-0.00024704092150575866,0.06862807605689969,0.0025105360252112574,0.01313646254268273,0.0261729605104978,-0.04562951825731725
CXCL12,0.07044645902309549,-0.04792972047863921,0.04692050405001475,0.02426468286061808,-0.06870541585763058,-0.04683691956132824
GNRH1,-0.018943456401196268,0.023090891868132065,-0.0443920003859436,-0.02193617261654868,0.006085938444000631,-0.033167117579335194
FGF8,,-0.0040789722750498485,0.04590803926523546,-0.013763046647571959,,
RIMS1,,-0.0717255927426054,-0.012403893509773915,0.00019502562955343042,0.0195490280603442,0.01368748522711495
FGF14,0.031154268811303374,0.04119231275658501,-0.005257585202937503,-0.012390479115512682,0.02534835639439917,-0.0030993847468860467
IGF1,0.09157982757196935,0.12478916174676076,0.05166610059802039,0.03398539411145922,-0.03954016870641573,-0.03413289944835339
TNFSF10,0.016039390704711907,-0.03464194108763748,0.017719472089873636,-0.03029483829761309,0.0022466825284039203,0.031677770140702825
GDF5,,-0.05755809618203534,-0.03263775574183011,-0.013763960474891323,0.059926198700335775,-0.048604072744931184
CHAD,,-9.622575857274018e-05,0.09497584878783441,0.12061247953608442,,
RGMA,0.08660257703969779,0.008770146148570072,0.051436310960859905,-0.004568137497991693,0.1009466851317356,0.005644064602341432
WNT16,,,,-0.013864957352789632,-0.015858270408417675,-0.00755253674980493
CX3CL1,0.051392185518280904,0.028264345848981163,0.00458833537965892,-0.052319137641459144,0.016926543155449676,-0.05901936221013143
FGF1,0.07898845164303707,-0.004495366512711367,0.04681580466394133,0.010273043885280261,0.035307951750378416,0.0020055673543384503
ALOX5AP,-0.0065726265678866126,0.0806791927255607,-0.012164230829841792,0.049692985995848364,0.03101010186076257,0.00070318555457623
IL1RN,0.005529591615286905,0.0419590646599437,0.09621870558194551,-0.007918552053969043,-0.020030047164420393,-0.013579332058329263
PCSK9,,0.04485044153512614,0.01821222899060392,-0.013458107019059494,,
NPW,-0.037380111813511835,0.060112085471013044,-0.005491670160467032,-0.03111039065516478,-0.033196142775306685,0.012202175958820075
CXCL9,,,,,-0.05464589038978938,0.0621845746808062
ANGPTL4,-0.017039066850033913,-0.005118063517104982,-0.0280237699038848,-0.0001956320063973356,-0.1195855456644803,-0.010734029548556533
UCN2,0.15115823065228867,-0.04366202551335232,-0.036551188557951066,-0.015207593990917917,,
OBP2A,-0.050912806338150325,,,,-0.014804076554743108,
COL4A3,,,-0.0166506746324023,-0.02126954516227625,0.12272376511123194,0.04328446805653643
NRG3,,0.0982883339662509,0.08253204553397332,0.023158425318523766,0.041618013365722385,0.023318628898829668
IL23A,-0.049465829243539976,0.08507447703662573,-0.011597326936351628,,0.018077597554042313,0.13115660201861443
COLQ,0.019252197044497963,0.0655200462253753,0.05873210108522953,-0.04668021125592144,0.0006185995676205392,-0.016231089122451508
SCGB1A1,,,0.004025424650768377,-0.01557111328313719,,
TNFSF12,-0.0859506212336924,-0.012819211595166104,-0.034825772205864025,-0.024435678415926396,-0.03845978711369982,-0.028836809649678864
DKK2,,0.05819154484032473,,-0.017923035668900404,-0.019849210645838753,0.010881500529120926
FYN,0.04409832855000013,0.007920488755208658,0.07367819209672931,0.02947397229193533,0.04012281968587079,-0.08974060334350967
ACE,0.1381089495471393,0.007346055271306296,0.04564062681697788,0.03488021708359124,-0.06529527132302568,-0.003793313655701852
IL18,0.04562445766323353,0.0372122526560879,0.03289854020827129,-0.006985686719705306,0.04300005180906153,0.07617843945328316
PPBP,,-0.0025143988763926583,-0.024908509253990956,,,-0.027103101480368576
CCL27,-0.0032716749216783803,-0.031588311758232394,-0.00462721427172842,0.040310292970579954,0.0716915998972482,-0.050154722541292655
SERPING1,0.07747469598409187,0.03705900914741007,-0.03949203724964645,-0.0186646557425304,-0.1443037984769319,0.024117376116204688
AZGP1,-0.09198404419505017,-0.039623766775568926,-0.018425610415739077,-0.05475520257546032,0.016446967574425375,0.02990871074117916
INHA,0.11050296307705214,0.017796348614523717,0.07507531307322154,-0.04053622657387447,0.01739149071975005,-0.021013534609616896
SEMA3G,0.15576015959988815,,,-0.02232770871534215,-0.036563131175378294,0.04958503733584215
OXT,,,,-0.013039185615205501,,
COL6A1,-0.0630223627854364,-0.06277387819472512,-0.06343956280878736,-0.030067556542155843,-0.1367950871787418,-0.05354955544080789
FGF17,,0.08226655022779822,0.009820319646452792,-0.015822321875050786,-0.014103744448775138,-0.015345549618325181
TNFSF8,-0.05159593795129727,0.04541388161874062,-0.023049417775251543,-0.013864959182822706,-0.03284673714611932,-0.030520296765864065
FGF20,,-0.010922920498798666,-0.0013754969198497054,0.024182772167555298,0.029656814634791882,-0.0225930431393093
ICAM3,0.0017519539175779692,0.01848633095671049,0.029500052048329763,-0.005180179572690733,-0.043833802272821146,-0.06967256286044629
LAMA4,0.10005677882474957,-0.00026589452533843337,0.012638377031021388,0.006981981200531285,-0.08529803270927146,-0.02971005494730753
DLL4,0.06597159517049862,0.0010938828475636798,0.005177692779520251,-0.00558018089885177,0.02033548682988724,0.05600576674890332
SEMA3A,0.08029938612369324,-0.022896912065796016,0.009158753794441404,0.01286986205661775,-0.007515917591612443,-0.04102462626882025
RLN2,0.05043102134242852,0.06941913207329287,,-0.015207592313959852,0.009769143781097826,0.01253447079345102
C5,0.052149871458189084,-0.04878826348888814,0.04446017330213011,0.044228548239959156,0.07504149026960102,0.0070221394479296
COMP,,,,,0.020647021077799553,
C1QA,0.09503702311246576,0.04838763662517124,-0.023754588270264842,-0.0073454379568752325,-0.10610168048819979,-0.0005035797433196896
UTS2B,,,,,-0.017343434649963314,
COL9A3,0.0816544010792977,-0.010878570976618537,0.05971511748832041,-0.038503549237311537,0.06411664311292703,0.006799820559709239
DLK1,-0.108401692439098,,,,,0.012328278393601984
HGF,-0.015774637161072212,0.07112302373124205,-0.0038743300848571244,-0.05487745177353524,0.02650255319540642,0.029903854905894697
P4HB,-0.0032854337410502202,-0.0048409738108281765,-0.07905367968437847,-0.027048877419561152,-0.12347532018003352,0.003995144261648893
ADCYAP1,,-0.019899479207436798,-0.0069893217061459045,0.042745908496772726,-0.024936419237512716,-0.0065077987545643645
GREM1,0.017845998332944413,0.025070606152187657,0.030145584982867776,0.0018350187783146455,-0.061542178811592255,0.09272853307001815
EGF,-0.015741362738795478,-0.028363819117581054,-0.00021512672418075982,-0.019147029001797468,0.09009767645570808,0.009004384003152354
VEGFB,-0.051302187461723985,-0.012958370331519363,-0.02400474012141593,0.03572448627501281,0.039374133881715054,0.017872897821799356
FARP2,0.043988299746164354,-0.037232028336705754,0.05977580343882852,0.019776414677417534,0.06921221463308576,-0.008435915105573346
IHH,,-0.030367106154811203,-0.0245064551485017,-0.015022731432276084,,
LAMA2,0.07234847559488278,-0.009351726952031536,-0.0009016091617992254,0.009277630760755029,-0.038176836230138435,-0.015017350044524496
SERPINC1,,,0.05903737785347052,-0.01483570342793832,,
NRG1,0.10890486231976626,-0.010607860395634168,-0.024105062604409717,0.02633083093676309,0.005810160591809786,-0.02959078697750804
SPINK1,,0.01962999067738215,-0.004627057298244554,-0.018236064962365295,0.03372898182797674,0.023928537382526826
EFEMP2,-0.15959733996884648,0.020411578546854447,-0.05507106243982936,-0.04047677745565093,-0.06541670934179401,-0.007086365797212377
SELPLG,0.08415440171563955,0.07937654536777008,-0.027246787218617077,0.050397433020893494,-0.0018030184793174908,0.05018304982982548
GDF6,,-0.016666585921027894,0.11095599767615444,-0.036136560341253385,,
HLA-E,0.0665241163490723,-0.014366153173923377,0.006680735714557729,-0.06190995373943351,-0.0405631676190894,0.045287083768803985
PTN,-0.02650627877704436,-0.01114960103980085,-0.05024612249190986,-0.05739130320530474,0.09311373729522814,-0.02434211777871734
CD274,-0.131382357168153,0.022468315060053777,-0.01731160809229758,-0.006145127047159467,-0.08090122768567583,-0.07082586745731376
FGF10,0.05953784163457694,,,,,
CD14,0.029000467480511508,0.07994746267513023,-0.014140361672246252,-0.016223133159814444,-0.02940595959412804,0.022029989218003868
SFTPD,0.1401808358818441,-0.013891969998229267,0.08294503694257642,-0.040127253448766324,-0.003082911615442207,0.10144290800118046
SLIT1,-0.06852766943898253,0.030994220919198533,0.04808421115670862,0.06331469057179348,0.09565507254611016,-0.03569747525861315
CNTF,,,,-0.015207593990917917,,
BST1,0.11513549843267867,-0.018947279281730595,-0.01534764732464819,-0.026918800692507294,0.0492961299376265,0.01331498602092412
AGTRAP,0.033272316604754854,0.00959391332768285,-0.008803587317225785,-0.011562265585060726,0.010278736912941918,-0.025195127820470765
LAMC1,0.007534281452623177,-0.027443086483012736,-0.0472449570680372,-0.06358752137614872,-0.0977479086020144,-0.021740968933273496
COL6A3,0.060036148430525765,-0.061340815192064926,-0.03808487187002917,0.027933181225077635,-0.11064532465666559,-0.01855406718522112
FN1,0.10703922762831065,-0.01709406747338131,-0.03488726433743191,0.003494201280295068,-0.1331185370711748,-0.05630580700195209
MIF,-0.05400878673242299,0.034680648746804384,0.006823839628404677,0.06320275213404061,0.07927324166427205,0.020831256783178702
JAG1,0.013790401931238448,0.014771889630810211,-0.002969471907523656,0.03649675649973695,-0.07780716752675515,-0.01782300176826456
NID2,0.0818687302440865,-0.0019025860988929986,-0.01885622621476576,0.03440558134105059,-0.08164411174474961,0.03225640427570433
EFNB1,0.0888735887876046,-0.004139229187637404,0.006640068078791967,0.027438610406570266,0.06982887973782614,0.01246597493895777
COL4A2,0.07043699130337393,-0.06546051877936224,-0.0094523781753746,-0.051013112729231314,-0.12317939549955471,-0.003270309324399613
SPP1,-0.08095986233204702,0.07564798932713135,-0.03176481150683369,-0.038915725693744165,-0.07538679856341111,0.02222170712971125
PODXL2,-0.13315592319820116,-0.0024477501632558137,0.04529415604897536,0.0892281005593386,0.0898574665521671,-0.030976561464863325
FGF9,,0.007655233918678202,0.06061683336886716,0.07804371728982105,-0.004644641851123772,-0.04941074178182362
ITIH2,,-0.06673751581856789,0.09325739937532464,0.007343326038283157,-0.0006041815943877832,0.019667554513568337
ADAM10,0.04092879379414236,-0.01616137543896665,0.00483245157312475,0.017482560706131533,-0.08108243598164738,-0.046400247052883765
CFH,-0.008620468619199378,0.06834263966875516,-0.019101192588186218,-0.014122123611188397,-0.055860112531763456,-0.007650742880045131
COL4A5,-0.0036375296984385254,0.016435017748883406,0.01054611439865633,0.04409128396647166,0.022297606488056555,0.05910902393276288
LTBP3,-0.06747018400847662,-0.029637622418591567,-0.03462736798805569,-0.05192754838232081,-0.053458558191969235,-0.04618908781645586
GNB3,-0.02619748622489796,0.07223366668880588,-0.0477268772533614,-0.008949135537235992,0.02173510394796795,-0.0007887270958159713
COL6A2,0.0072009476528031215,-0.07801465785985655,-0.04770798223719505,-0.025761433798871792,-0.1412133150818721,-0.05493442104829932
GDF9,-0.04068850015323354,0.028549333774682974,0.03123788712782937,0.011760515898636748,0.03549006900042481,0.05560524061524437
NCAM1,-0.008513467739141982,-0.020781880574793684,0.0017548157862925344,0.018927102168913728,0.10953042125251464,0.021618594971522197
APOC2,0.015232479670041892,0.040242214078166874,0.03992019281973138,0.006964050501199909,0.10393962086890303,0.007235608723247301
BST2,-0.010341946334648147,0.0045713545887443455,0.018464791367592732,0.038995474238586555,-0.036920460003044206,0.05660704805109338
COL5A1,0.010799181461885592,-0.050085799866131125,-0.03834116761239135,-0.06225208897807392,-0.12523864393039924,-0.0026580239746419195
CALM3,-0.09165363165655618,-0.03631875946702742,0.024584592018493535,0.08949165453551693,-0.022510408229686595,-0.011902286379024206
THBS2,0.06024618047887102,-0.021303527871650706,-0.005003526965734189,-0.04310551121301756,-0.028502582621727203,0.041933910103944
SERPINE2,0.07054986904868103,0.03791966183856809,0.00425571469442662,-0.029129272457251037,0.048416570925845816,-0.013919938332256587
EFNB2,-0.04480299616698413,0.0072137245084313555,0.028461563445917465,-0.011012022124768187,-0.03780028858063837,0.0003573521281625597
PROK1,,0.01324289830245898,-0.022177767210416158,0.03846970554348095,,-0.03026966798210876
MMP9,0.18410810193556915,-0.031662361107216944,0.040672454836263174,-0.036591753664287276,-0.1117683815684428,-0.029747873697884158
DMP1,,,,,,0.013427449584079727
NPPA,-0.03683888337446069,-0.0067535319993484826,0.03866632821787911,-0.03966768760571171,0.19580838318092544,0.059254126223449353
APOB,,,,,-0.0133691897660413,-0.03026966750684356
C4B,0.11983883413034423,,,-0.017604911482451413,-0.014804080694140498,
NTNG2,-0.005430611591801339,-0.020982178879066386,-0.0071656481895954255,-0.05131709032166253,0.01992867437680283,0.014554016089149071
LAMA1,,-0.04040387723091114,0.011447860133044788,0.032884737694906956,0.040359007981550205,-0.07495836652159575
UCN,0.003185725982022729,0.026941716506240432,0.0006490684403409632,0.005166346026551426,0.03838572826520015,-0.003290157195744536
ARTN,,0.01681538948464758,-0.010424173475447869,0.025633486704720813,0.017659114375416875,0.05561307555643003
PDGFD,0.0966671752721438,-0.05496382441892806,-0.044141775824951816,-0.04511033707600642,-0.004836234617942908,-0.01556053583579595
EDN1,0.18589372556020162,0.02949430838932413,-0.019382848308288025,-0.05016913959190568,0.0026303812477129675,0.03765241212627804
ARPC5,0.009506276339787473,0.07112724109913315,0.022450358632906536,0.026404937247061732,-0.09645911048446217,-0.012033378389937394
GSTO1,0.06950793728012436,-0.04323151118559142,0.04295389005773362,-0.027179559858973946,-0.06042080926962247,0.06963815480008227
PROK2,,-0.020157564150895063,0.013914398587662918,,-0.012189590426880262,
SYK,0.0876625200470042,0.00027074976295380455,0.04559631762148087,-0.011804413183496487,-0.031047573996563754,0.011459221522976513
CD40LG,,,,,-0.014457874507411443,
ST6GAL1,-0.04366294684260125,-0.03492046966417226,0.06794601691505442,-0.00975132636906611,0.021846662372066627,0.05561432006217562
WNT3,0.15887153795678116,0.030343281221881863,-0.012805397450298324,0.04104394399781531,0.02020555976088363,0.00811017686398896
HSP90B1,-0.038099335886092406,-0.02507904370735598,-0.060547051680293805,-0.030739617563476436,-0.06216885376807433,0.0018888758589538993
ZP3,-0.058089248722742175,-0.037413247608570385,-0.03200725247014373,-0.02491790855605053,0.02508565456209709,0.014241315550589698
NRG2,0.047343781046374815,0.04929269554093402,-0.030249062754139175,-0.02614929742938071,0.06392602830532113,0.07485070251504855
MELTF,0.07574979147421404,-0.0025855693556224115,0.009073492359201615,0.04312966480314366,0.020703051116186102,0.008141657269960537
NLGN1,-0.00691839845690411,0.03284948447910261,0.04740600144923047,0.0027454417034449676,0.10622509731132805,0.05769950483772335
SLIT3,-0.004538148374197678,-0.04974259395107517,-0.00892533479553177,-0.009284294831564413,-0.06820738110121238,0.011578888018347397
CCL8,-0.006903279934098989,0.024364426221482327,0.049007940857852046,-0.03072840560393616,0.03631577521682636,0.046299184476478995
S100A4,0.012701610819235726,-0.005620100738418986,-0.01720245462410485,-0.011554571995583466,-0.054218514048610604,0.040857413751055116
TNFSF13B,0.02407467008346711,0.031310096451987804,0.050360154676798705,-0.04288315631522183,0.002442342145367808,0.04465681223656692
HSPG2,0.10039892894832021,-0.04501997871317261,-0.0008192668461326412,-0.006506553012013651,-0.1251549845330879,0.01317526659961211
FAM3C,-0.03764717152120536,-0.05166366712929291,-0.04424171446534608,0.0008456148872540164,-0.019029058191563513,-0.05586529206781182
FLT3LG,-0.03281476149143005,0.07777340159133668,-0.002621687792540519,-0.038631812078247035,-0.04214489854464074,0.05302835089750765
A2M,0.12015451870021211,0.05214217560697593,-0.04881487288060641,-0.06386902574548678,-0.13403319773725772,-0.02113133481571654
VCL,0.040698800000427755,-0.0665079008720482,-0.03178697480394327,-0.04316327205480696,-0.10109015195976506,-0.05589120524270824
FGF2,0.06976191719604105,-0.04724458680070715,0.04670882610364018,0.017918931968021908,-0.02711607717506615,-0.021745323689714033
AGRP,0.06128243127087423,-0.02390108473056039,-0.017222111638543047,-0.014646430543019532,,-0.022593037558118305
CNTN3,,-0.007886564701430347,0.057519780317182155,0.024204741500706457,,0.006780645852178021
RNASE2,0.005908483646473885,0.07793203907095561,0.0012086391862546981,0.005352465597297981,-0.038511348999332354,-0.04217314754758817
ADM2,,,,-0.018696605517187243,-0.013741080993203177,-0.02418249801854731
GAL,0.04143490480567493,0.02659692123964965,0.06057198341805404,0.0006200184641968881,-0.013556337073267873,0.008135173787655185
IL36B,,,,,,-0.03246387115874406
CXCL6,,-0.032472520699979586,0.010907653607244399,0.015739425580892988,-0.024828087777465604,0.00018736394643972083
PDGFC,-0.04300283907482618,-0.05462496651406682,0.06367136972852012,-0.06546412188593217,0.009497634546093956,-0.04676346746924537
COL8A2,-0.0016690811943623973,-0.0060964853754214635,0.008314882985945468,0.034314688572090024,0.04239067017650492,0.03277453196119336
SPON2,0.14015118972773433,-0.02108859473740932,0.031945446545770535,0.024560686263762295,-0.06866138525929517,-0.012592161760196787
LCN2,,-0.04054771780173475,0.14296649315899138,,,
SEMA3D,,,,,,-0.032965358399800845
BMP6,,0.04073391529915154,-0.01237433068334619,0.0422008269730317,-0.012335598248995713,-0.024791806297542903
TIMP2,-0.04643813294826434,0.04326290336967637,0.005080008496615285,-0.07209043089999675,-0.07267926378142486,-0.03358018978177215
EFNA1,0.1336820282257683,-0.026449136982383662,-0.027638668253344677,-0.016155517401831868,-0.03709368553012289,0.03676848943884357
S100A12,,0.06255299105819515,,,-0.014974376591153192,0.02592457917598401
TFPI,0.13399436582760343,-0.02193734427810366,0.004888911864866849,-0.005311170873978375,-0.022204160743081357,0.01450801888078545
GPC3,,0.0042898066529114785,0.07667708545966491,0.019240019258819095,-0.006841132898934743,0.04977186289534063
NMU,0.10777927208869297,0.015308244424386637,0.06264079372958993,0.023195781091907508,-0.00037730675212608824,0.03879633757215135
SCGB3A2,,0.0314555393197695,0.02551363619954311,-0.02456228536232529,-0.021615788512316166,0.05630563962973726
LAMB3,0.015017260572042057,0.004632116804305283,0.07860365915698565,-0.023812231518735703,-0.010610868449445187,-0.028181495041092294
LGALS9,0.06698558398311051,0.08676017103291092,0.00047170761959084253,0.001275018963550169,-0.036492493498583314,0.013312173617838046
VIM,-0.15617352354687308,0.005298612191487197,-0.06414115510133886,-0.08090025585446953,-0.06821592042667433,-0.019452157594521714
PLAU,-0.01872419138272516,0.013668018297251325,-0.026646629766877695,-0.06287421999766281,-0.04162682450945391,0.03731294416007059
TGFB3,0.021898936980175223,0.04851156238664009,0.09396494001802434,0.029630784334427066,-0.07236554436003895,-0.04313312278775637
APLN,0.054115996235836565,-0.028872219819300014,-0.029371806742911483,0.013266022204430824,-0.08508091286052279,-0.005817824020294051
SHANK2,-0.014834234135610793,0.019986331876726257,0.038933788191870884,0.03303626039548925,0.018242904407715255,0.02769371192289816
LTF,-0.00919919050623981,0.02192338659508179,0.0014261318659732503,-0.09480282742608695,-0.09649803801279562,-0.021024775508955495
PYY,,0.01839522372555871,-0.024708221516254257,,-0.02268990797127866,-0.0225930431393093
PENK,,,,-0.0004906025401634376,-0.016277305242338443,-0.06165197055209521
CTF1,-0.04579464429188175,0.011217951610805939,0.008912227831445501,-0.0065474027878791256,0.043787395210335936,-0.06067319499247728
COL3A1,0.11251763061409752,-0.011622664177974197,-0.014972302260880496,0.008529528295331061,-0.14145928832374718,0.005067924443527793
S100A10,-0.09030587265789859,0.03239653244822515,-0.030246109940958395,-0.03313615980674643,0.0378682209412212,-0.006897344215178372
