,UKF243,UKF259,UKF275,UKF296,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
ADA,-0.0334992675051928,0.01787235993980875,0.017336803231456376,-0.01836761672364248,0.061493783840001474,0.044145030556436114,-0.049542203747644065,-0.010209674855005263,0.059353801866101674
LAMC3,0.0010226796061903838,0.045676878593716004,-0.011651866717466586,0.0004607413958706808,-0.0002304560917037678,-0.009181815196043334,-0.06622602656994521,0.036918548032435244,0.03381614879077852
CCL7,,-0.013033201438757802,,,,,,,-0.01734249679930267
NGF,-0.016371524695062586,-0.029862393332135258,,,,-0.016219121191727515,,-0.033813872066947144,-0.05192291272255468
TNFSF15,-0.020253619269840983,0.06726059965196399,,,,,,-0.015692930694586167,0.07262786753718174
HMGB1,0.012772087917739552,0.007894718009159085,0.010028710242534352,0.012122649216798067,0.053856175374353714,-0.013028851127518759,0.003867513383788869,-0.0065840938441190785,-0.07758566394238411
ITGB3BP,0.06632477403693016,0.002394728447028435,0.012581174308381618,-0.007915450900981884,0.06392787300082102,0.06491296219844032,-0.021518352035486417,-0.017007206075792033,0.009483917219830771
AANAT,-0.02934336935638795,-0.013205444698378017,-0.019547355631764785,0.008749583510170534,0.039470755201041985,-0.022123927046375863,-0.029712877616108236,,-0.01834908483355412
RELN,0.0552031897495908,-0.02292169470252137,0.11013118238369093,-0.011430219438039227,-0.025147586142920453,,0.07953864395294614,0.020211065345759602,
IL15,-0.028790170185964758,0.01193018084609901,-0.004012994393578552,-0.01785302033591988,0.043369229982422076,-0.04011047395826833,0.03403497149265823,0.04066001671710062,0.023135766091521917
BSG,0.08399419119126521,-0.03764831784479055,0.008622706048999226,0.03537881152325096,0.08861500074715338,0.08411281560116853,-0.04539745760158714,0.03931361054077076,0.0545520795646391
ADAMTS3,-0.04216031177654861,-0.01786811594988583,-0.04245738911261905,0.02077072680268081,0.05393945422421911,0.013743332231984214,0.0013378946461378772,0.03163886946064202,0.05201072243167195
CD34,-0.054809614293675445,-0.046533698514162086,-0.008262531523866681,-0.024391308038582523,-0.027421265044444434,-0.004119994356367455,-0.008967686692301913,0.0477055581382279,-0.01302712293090034
PLAT,0.012169842563818608,-0.0041706278996796135,0.03707892416498707,0.029094853380714297,0.05918824082315652,0.042835496849695995,-0.01715352169559848,-0.01589083299950969,0.013887191646537279
NTF3,,,,-0.021044340582042326,,0.01661390480265973,,0.07481552404088819,
LTA,,-0.01670430997666676,0.04027251193643123,,-0.021067216204206228,,,,-0.02469510291251264
CKLF,0.04947884643943478,0.035760511143240005,0.016768444367955666,0.07026760562162405,0.04709111712840713,-0.0019323920049586264,0.0036581692247399504,-0.014875241840251128,0.052690885492386944
CD24,0.024243816849664365,-0.04623602321837108,0.0328013309172591,-0.00689706006845003,0.04594107755460498,-0.035583980287570816,-0.03746247033074427,0.02959350257636919,0.028765704639186946
HSP90AA1,-0.02586437992712527,0.03235930333149382,0.02015027431107062,0.039679153154350784,-0.04555320930480102,0.021919165671946204,0.035745070641634534,0.010927836831533297,-0.06693242708655531
BMP4,-0.035431984126217946,0.010593052167992287,-0.008607755557436337,0.016714249591001217,-0.017951444121305612,-0.03007837375183976,-0.05255152808108759,0.008071866509493408,-0.04078616270525223
SCGB3A1,,,,-0.010996582295335991,-0.014700424865012702,-0.031470583513789716,,-0.03258926524212419,-0.0016948797286127164
IGFBP4,-0.017509727426008218,-0.032979122080683036,-0.0004127047383724421,0.03566474462005087,0.018797225387898946,-0.043174941436869264,-0.0565272044904858,-0.005015063427323577,0.016675658668624194
RSPO4,0.009403976624766832,-0.025568873021115292,-0.021895947654819645,-0.01099658068683707,0.043459016481888366,,,0.02839284250015959,0.007643820947812154
LEFTY2,0.11141991095465777,0.06833015771945058,0.04196210753941243,-0.012057885214253642,0.00028245126209743677,-0.018903165676232216,-0.09366825501716969,-0.02984712719693878,0.029224407873486808
PF4,,-0.011371211485937265,,,,-0.015068493376281016,,,-0.00825772856272465
ANGPTL2,-0.045861086636150496,-0.04333142762850494,0.017376360520985693,0.0029370281136690975,0.08235556947499469,0.03252703787263222,0.04110983530900646,0.01641096372349812,0.006996737665179091
LRIG2,0.034785736666976694,0.04964273691655036,0.013923357030227056,0.004483683559992398,0.05681163701172259,0.043532152519082004,-0.039680942164532454,-0.03110740101248401,0.017629904291336245
ICOSLG,0.04941674634328646,0.0757461152295168,0.10284409934672532,-0.020869456621223574,0.04522923211468088,0.004238819657397206,0.038033391769329204,-0.01308261036711911,0.04265740930984791
WIF1,-0.04654202331769348,,-0.016896584184758538,-0.020693288062690718,0.02306583376780333,,,-0.020402311525890428,
NPPC,0.06401062629216496,-0.0013703012282672035,0.035856774110936636,0.0213295399919343,0.059533117032157946,0.031032689605048566,0.008141560400694416,0.03442585707735917,
LYZ,-0.05715893231854574,0.014088946314664478,-0.009926768319149197,-0.003390334743497139,0.014163134801933788,-0.05012712906869044,-0.005844894058052276,-0.025600363875701138,0.01144476325119643
EREG,,,,,,0.05111438271460452,,-0.027335960383732764,0.006798373322340521
SPTAN1,0.09486944948291057,0.04239175065567707,0.019071507432189,0.043918530131278576,0.019470148280605507,-0.036989697689590484,-0.008307181489801543,0.03776428444729592,0.01433697860719269
PTH2,,,,,,,,0.04132186478655652,
LIPC,-0.01336651210337451,0.03573947501160135,-0.026895812135812804,,-0.0011009865536651866,,0.040398194700531125,,-0.031223949896185522
COL8A1,-0.08229995340610324,-0.0296709789387209,-0.00012438507433344505,0.07410619830371631,0.07251300283798201,-0.0018977879730805594,-0.016491975511002756,-0.056259652173470155,0.045597585977087976
GSTM2,-0.015274690791520924,0.0486897696670852,-0.004849749139640059,0.011415236909258185,0.012537142141785503,-0.008291651099577597,-0.028879459852052834,0.10696854892118537,-0.04663606111126348
SPX,0.06869518837664564,-0.03348490382469594,-0.02124591373827649,0.018429993620808084,-0.015625875724468087,-0.018709460560185825,0.1462531238927676,-0.03895088310484908,-0.0009506628010618535
MFGE8,-0.12077662644307777,-0.01150684692515159,0.03816918462058044,-0.02035081605943606,-0.04464478766464839,-0.02718234847031148,0.0007964988695585713,-0.015236870874701694,0.016740671288255706
TGFA,0.025457687145682854,0.0066922325350667645,0.01048630972065251,-0.011308126269569535,0.1203466760138866,0.04659019753420942,0.04123279427058706,0.05852707654494563,0.022479665636722393
SLIT2,-0.04053032938942186,-0.03870170896913782,0.0507480920145048,0.01728593811592733,-0.0402941983414777,0.01124516498932133,-0.02929452147281788,0.02785465228588075,-0.014259278178031016
PLTP,0.06716142752142877,0.060682870825723365,-0.011642855256035402,-0.041871693127274304,0.010429145710085503,-0.04211468854031988,-0.002731933220907066,-0.015937238480915022,0.022167959688239383
APOD,-0.04376342651948244,0.06971718182889616,-0.01964339869710046,0.013831507835324323,-0.03005070588740963,0.04373046943426657,0.03635356906163296,0.006661711758397504,-0.014775137728505985
B2M,-0.0439308262624755,0.009996348306954042,0.03402424222652122,0.0114812238689662,0.031562950988951996,0.04974331870301309,-0.036918543941283744,-0.012707053981688813,0.03615593026738343
OMG,0.09878629687876479,0.04810743159176774,-0.011822033278783258,0.03264468790685937,-0.011685428517351108,-0.013063519616348898,0.020058512290655504,0.023168137007452443,0.04001423406110096
CXCL3,-0.0059808611781559445,0.028287635710082807,0.0900645863159965,0.05912166570236482,0.0075243366234618685,0.04640675999044501,-0.02092382272627964,-0.025109343750053015,0.019536716229116572
CXCL10,0.03227968691351247,-0.03020780096771065,-0.0023835850641214635,-0.002303597477786477,-0.02411047883480861,-0.02021121792091011,-0.028188852371118706,0.018967428122631916,-0.012894830349181704
RSPO3,,-0.013205443722645163,-0.033070519054250264,0.011810863254301735,-0.015854667716817605,-0.03132400318230654,,0.0032866335634365775,-0.01759924309151384
CORT,-0.02242295856767231,-0.010114463080882232,-0.009340950377344647,-0.030824190525999832,-0.04206194110134882,0.08756588521664757,,0.06623229411826236,
NCAN,0.11367386387544463,0.0009277587128802903,0.0279197273702895,-0.08711834040770078,0.09257048752884575,-0.02077297499821256,0.02504405914705791,0.04817010348802804,0.008603285776892712
PRG4,-0.030602073753495156,-0.01303320346978878,0.0851035185763639,,-0.01853672743421497,-0.02326725749623931,,-0.045239115171729884,0.11408317506699074
ZG16B,,-0.015126626584099592,0.022490022417935254,,,,,,-0.021944362106667177
TGM2,-0.011500261077622987,-0.012730005826517237,-0.024614126123540383,0.027037987891066987,-0.04653037196303762,-0.01300674686187356,-0.051247846478787086,-0.033085089301247685,0.013484739291740036
VEGFC,0.08281445121214642,-0.023228658350281733,-0.004383463257458709,0.03594842181356985,-0.01891746921803845,-0.031594151611806606,-0.02759886696183773,0.02304927317494054,0.021558628558599923
WNT6,-0.02784808511060377,-0.01802659859132517,0.012186939664257629,,0.024708200654134926,0.0004726247151544295,,0.03604602859797355,0.07013997960724586
NRG4,-0.02075338089604546,0.05642558502105365,-0.028738810421542978,-0.018195930369356707,-0.022069434361415265,,-0.022161491532523937,-0.02898222103151246,-0.0175992450639691
PMCH,,0.03251639023751333,-0.009081489939119296,,,-0.022123926261816827,,0.027886534151132104,-0.027211074199816998
COL9A1,0.16871648133073494,-0.01656670635334863,0.01282314867112209,-0.023294204861321027,-0.025147595788618377,-0.028163217890811148,-0.02051494936622086,0.006588642518914614,0.01666303595466101
GDF11,0.056488714101948306,-0.007288358427832091,-0.0047013342421815055,-0.026996694519581456,0.04860442998643631,0.018926971647782984,-0.0147067820799573,-0.015015582754523889,0.07365496058945761
RAET1E,,,,,,,,,-0.019306246789164868
IL24,,,,,,-0.014828233910499932,,,
SORBS1,-0.03541523046958765,0.013513380134242926,0.03707509014555809,0.026316905174258744,0.011882430810272961,0.014681377800577626,0.04607242222355452,-0.010950933877681021,0.02584013263976858
DLL1,0.004091025576694273,-0.001779604297273048,0.06360704337253249,0.04070877573865706,0.07718525600940714,0.008484039000688589,0.08102714716217312,-0.007368165451838365,0.03145198976033366
TLN1,-0.009574003240306474,-0.03237205911600601,-0.001240108161431606,-0.014726047124652962,0.08881039074475498,0.03340311051553894,-0.012666871626529833,0.007796724900008055,-0.006778145499100684
COL2A1,0.08815236889034644,,,,0.006356755977021232,0.03808053725873656,,0.03314302397202794,0.05555155524838506
SHH,,-0.013543638275514898,0.044651315421448415,0.09742899545361836,-0.014700423580104056,0.1123130200211291,-0.004138536800956625,0.002277044024566304,0.07917004462548195
PON2,0.10430390804835228,0.01704321057708697,0.00970240832503738,-0.021366593555466898,0.09236925690111886,0.016839877079360164,0.023451887317670873,-0.01068172259995661,0.06438359476879327
ICAM5,4.0027639738310125e-05,0.04670635796927524,-0.003621169999927159,0.0244260316217286,0.043271779798331564,-0.047326292546700996,,0.041846448657570666,0.032008122063099574
HPX,-0.01590311101529451,0.004215041099830653,-0.011006577743225344,-0.01099658117426091,0.03863144996278307,0.039546555902621586,0.0922265102751621,-0.0214005774113733,-0.0008183846674134716
SFRP2,-0.0276564433487075,-0.015424736273623453,-0.024466525462431395,-0.020525070095446133,-0.02883846902703748,0.0393511931800379,-0.015870154512074342,-0.023493356279564188,0.012153681215960468
CFC1,,,0.05521123681145435,,,,,,
CD70,,-0.015042025850761063,-0.0351173460294249,,,0.04717039705527559,,-0.007028506470076004,-0.026850828286636295
HP,0.08274998575645866,-0.01005795238858012,0.035257961568279685,0.028070489816372626,0.040904459044705646,-0.04576505622117366,-0.028383164637873052,-0.0916201536375298,-0.010579169402415893
CXCL2,-0.09113813739648091,-0.015591074981436016,0.019523878547775413,0.05839618345402103,0.017125490708420607,-0.0280068495636784,-0.012952817432281268,-0.021294510176477623,0.03359315832784156
NPPB,,-0.041031296762598285,0.08517619599136159,,0.035542914828381726,-0.03302293715043396,,-0.024940096834299024,-0.017852474085594792
CCK,-0.04823559959728737,0.014553093708019353,-0.009682299327329775,-0.01280817162458707,-0.03149588313758425,-0.04788963411245037,-0.016181651617820925,0.019840198727556928,0.04774887533218414
SEMA6A,0.06806940057588565,-0.04114439150209412,0.029043103519396474,0.042718664872308874,0.10290745342331624,-0.021265119794478322,0.011104797563570799,-0.010253593499650696,0.03703209038597925
IRAK4,-0.014036711974127059,0.02050787749641395,-0.04456145237697992,-0.004154190089314328,0.10340265379381422,-0.01233051654055198,0.010962119706364744,-0.060981350777900505,0.022538554384799278
GSTP1,0.0622099985898755,-0.02044352568760468,0.008778773525034908,0.016494381228022537,0.00577926489726188,0.05922562631915284,-0.10046302059542925,0.06147003385569061,-0.0019519840897632694
VCAM1,-0.008207047086786292,-0.04444867896397581,0.012612990016470609,0.01120713685640283,-0.01031878439466673,-0.008430332512898153,0.03709279352811932,0.03421688663712076,0.011064648121194343
NXPH3,-0.0390438242788641,-0.007384014078429337,-0.02820924861809624,0.006505043484421519,0.012733248372539757,-0.03433893622597834,-0.07954351132879876,-0.02098867337199254,-0.025597784290013765
MTMR4,0.03239630435117983,-0.0013802815073596798,0.009960314442867296,-0.008520296684065974,0.04834731052939484,0.014404776442584904,0.08356092096706581,-0.004595145830970313,0.05522985692215595
LAMC2,-0.018951919533323064,-0.03027240935017515,-0.020752694493911025,,,0.10557700438547105,-0.021426736609756254,-0.016197109423085897,-0.03401443781411245
IL10,0.04797079385335459,0.0008995338845321206,0.019677585522423074,,-0.016933825690777785,-0.006905529739496056,-0.020668145171619884,-0.04033411607686463,-0.005206536495455355
SEMA4D,-0.02004774385226238,-0.004840731490669659,0.05269184343145098,0.01711404066218724,0.039681859144698683,0.02734659155881084,0.04805098598303464,0.01282182620500952,0.020251055800585165
TRH,0.024958278751760335,0.014433321507409579,-0.020393103335179543,,-0.0009294382894167813,-0.04027540075139342,-0.04735943078269452,0.05016148987935789,0.0009544896838253294
SEMA6D,0.02990963814517372,-0.013854234300242758,0.060980284921980626,-0.003762393703540679,0.035106832853805406,0.03455726128399103,0.01941452722795079,0.006526437393910235,0.021032881544313212
CEL,,,,,,-0.024209058130992243,-0.04176745285369343,-0.004740664938139849,0.019604450798095197
PDCD1LG2,-0.04195626875931019,-0.027968796969173277,-0.01270275842263773,-0.02678163601041149,-0.0054061379899674475,0.02713314815449213,0.03214189187806227,0.020149942680916112,0.07423687905842163
SPINT1,-0.029343351760061333,0.019365174083512387,0.07141168992770426,-0.017970832944240404,-0.02485521057446729,0.043272810161698365,0.007867714494399075,0.07945093932755805,0.028676657082390332
CTHRC1,-0.033703721812079764,-0.01803819793274141,0.01753475366119753,0.022486322549280208,-0.007596921859229957,-0.04294313435496118,-0.03160433555520207,0.003177152571754886,-0.010254856366841498
PODXL,0.025877981052681978,0.015947540831136614,-0.003319083546625378,0.0010008526525651395,0.01706583226159933,-0.03228779360361354,-0.0258543689972199,-0.059619184674645734,0.02570415948359139
JAM3,0.06551587594546911,0.012905019779737247,-0.04105772341406502,0.036478244040410376,0.02406214437283765,0.010861644616028053,0.03318189938107126,-0.041336760382879874,-0.025006974315823088
TGFB2,0.01631753631552316,0.011769373446126772,-0.012616092372321003,-0.024341828089934077,0.024597253753797208,-0.03807410639169973,0.023053760772185936,0.0160401656147146,-0.018212022335182525
COL18A1,-0.04603456066796362,0.027108508075939054,-0.0016220171918577744,0.0414385515311368,-0.033837750268967244,0.038518810175979114,-0.02174663062408092,0.01377745981457739,0.009179292172712263
NODAL,,0.017404506487154334,,,-0.02600724022392986,0.07106890113265109,-0.03223268991577333,-0.018522609430957467,0.003890929418168536
INHBB,0.03843922771675329,0.009649541908533255,-0.020195934932330142,0.023131114309893397,0.0018362728385857444,0.06832189088102088,-0.04877781138330622,-0.05190011056533637,0.001979473279579813
LCN1,,,,,,-0.017297487056361048,,,0.01988123638310637
ARF4,-0.014450848604472967,0.012793961424131204,-0.024355581895412422,0.023630401833893304,0.022423152244342544,0.04085381927490487,-0.06065356918696924,-0.015430704012004194,0.03037074255769653
CXCL14,-0.09536723085445038,0.022356596252636085,0.00126352735168581,0.007168816253474706,-0.07365105814893796,-0.03567696202389649,-0.00789547847944155,-0.028472458156777725,0.05355575652705286
LIF,0.03737835713679191,-0.04177514138216013,-0.010395259094611095,-0.013036698028975585,-0.01016584111721641,-0.0065075403216588125,-0.03437200813432896,-0.022274856334576387,-0.008862743168087517
IL17B,0.002510291573680442,,,,,-0.011820548691361552,,-0.02304384729046951,0.030504451476172978
MMP1,,,,,,0.03167990293981605,,0.05083180590716914,0.011787152287801885
MATN1,-0.01784802478917285,,0.04993275614064263,,-0.015402906796733156,0.08107725140279917,0.049550093421396206,0.007070037774585441,0.011001989460882452
ADAM28,0.037506219872999354,-1.969130751195784e-05,-0.04147384688438457,0.029302075624961992,0.013676283827905488,-0.006599910058226429,0.011289754557075735,0.005841552370837964,0.0688619700992436
TCN2,0.03871772912105714,0.04191210955640211,0.008682698174292836,-0.007462845262283374,0.019598061420261867,-0.008827759165114519,-0.06341061911673128,0.018619370521627782,0.039717228664647594
THPO,,-0.0063443480409922,0.018007094431350273,-0.013565922298989766,-0.01540290856610386,,,0.05334768318056262,0.052271050465385965
CUBN,-0.02218781009039468,-0.024917289986022124,0.02244622779541461,0.03484000918519065,-0.0013821363032453554,-0.008621195373612929,-0.050689915915363364,-0.03892172704097636,-0.03887559435345035
TIMP3,0.09912114405194677,-0.00627614769921892,0.025202405747519464,0.012341596292142631,-0.026305820768464338,0.02816973061738743,0.0028946873429707056,0.03833421227220889,0.0031851323947539836
PIGF,0.0511572030499709,0.010479525177080182,-0.0023733600578334673,0.0014538194415274306,0.02032423199627341,0.02617026941148877,-0.03504240331775564,-0.05071187076280673,0.0501541552614934
CRH,,0.02295672219748905,-0.015332295836776604,0.021866626716433187,0.04139719695628593,-0.048522991521673074,0.02174583429208907,0.018420140065272036,-0.02998517185929909
BDNF,-0.014590840492430734,-0.024997107080161025,0.01787608398410577,-0.02206843715307957,-0.017347631082414702,-0.004055772640000001,-0.046437117990872724,0.03376384677717684,0.11556112294592305
CCL5,-0.03421528351743854,-0.005523374644146457,-0.018221070723118557,-0.03389920065039457,-0.004241824043858368,-0.010174902110635712,0.14248003035095336,0.03781136346053032,0.016031211344920585
GAD1,0.014888778150964836,0.048239673431790066,-0.013567807362674152,-0.0008722976621959865,-0.06181405697219099,0.0755744374556727,-0.029075839816231203,0.08233925913476851,0.08774114093962822
COL14A1,-0.0447817984680043,-0.022294007165518544,0.07615519935494526,-0.017769459741492546,-0.008942552046838319,0.04196865822997128,-0.030390355580177112,-0.0019241360092386638,0.07495169385903877
HLA-A,0.08680401014174968,-0.01700278392210954,0.045035246836472316,0.02782475813210567,0.050655153924560825,0.033263450763971886,-0.031748140752587604,-0.061895730692592694,0.034161347901448445
FGF18,,-0.01213695917647286,-0.01788610692260832,,,-0.027001440133643265,,-0.002815578516908306,-0.01999596979335501
ADM,-0.0072531726620967685,-0.021445109428445224,0.024007489862414622,-0.02298499016932096,0.04970121642190474,0.05776650559118738,-0.05873524380144367,-0.011744763479122464,0.03882986398688704
CCL15,,,,-0.008394633769218979,,,,,-0.017342503049424727
GNAI2,0.05254880816478783,0.029580411143627108,0.004484755085254757,-0.011751966751703105,0.02646580706096916,-0.03439217339086338,0.03249358333345127,-0.08336580150034455,-0.041885423713664445
HDC,,,,0.0008256398488147609,,,,,-0.00460118196411382
COL11A1,,0.007736901631213063,0.0514998731079596,-0.033406722915303395,0.0337245758343491,0.0741393148774618,-0.046994284858075594,0.015507583508324952,-0.005676835374810654
NUCB2,-0.08927865044444683,-0.059236321666633986,0.0483389381570441,-0.011058386230648127,-0.02481676730377004,-0.02421124108155612,0.01991604346884539,-0.08660228318322008,0.04105140270661198
CXCL1,-0.07300597386105023,0.025920782095820945,-0.015715218541966003,0.010763576242238728,-0.02089590129848085,-0.02223735987370438,0.00023515279251542056,-0.016009771048616783,0.017554755408666058
VCAN,-0.016297023332844874,0.016320333365590647,0.012189641100904283,-0.006561454754724292,0.12209233827963738,-0.05752731902221711,0.07006103720163614,-0.058624004332942556,-0.010409765428554037
MMP7,-0.029779927824303425,-0.024129100433336995,0.0007262976283713554,0.024763035066863195,0.03276654136597798,0.03245280348691418,,-0.034375997705498394,0.005812814244623607
PTPN6,0.02299923054779086,0.071105410878125,-0.02860129948450756,0.0035742245279529327,-0.01540542988719837,0.04650921608771242,0.01769469037297301,-0.04032332915813709,0.061359628344782965
PTGS2,-0.03416696332178939,0.03257581039057783,-0.015225636713821012,-0.01541321078473573,-0.016974109371843436,-0.0013973574968296901,-0.02679480608729943,-0.023994719247539403,-0.009459417494237383
XCL1,,0.07512262519763836,0.07466187526003716,,,,,,
CD58,0.08376043771611216,0.02664005655504001,0.00047178110096389,-0.05127233381954823,0.05085873361019446,0.017608297488786197,0.041466889302071396,-0.05405677503875874,0.06198700665425023
TNFSF14,-0.04784088794197835,0.01568896832706284,0.060813476339031246,-0.012057885214253642,,-0.014933567362814561,-0.007317690880035094,0.03894706403254212,0.05269814081893036
CNTN4,-0.02952582958101461,0.1403156899460696,-0.031706454457988524,0.0023646103815832447,-0.006201329416229951,-0.03045988324692924,-0.008876078912130131,0.035657317432749996,-0.029509347430108326
NTF4,,0.05228773445974657,,,,,,,
INSL3,,0.08201851235052618,0.009552956571415853,,,-0.017086922031787213,,-0.024094810506374336,-0.02374582040018378
BTLA,,-0.01926503891033926,,-0.01539833182890804,,,,,-0.022961021020306487
MFNG,-0.02307938816652729,0.04197540363797985,0.012793842909445522,-0.04239342706739923,0.05979557595659068,0.007304723688140162,0.04914910519916983,0.03199611537811009,0.038423445089647665
ICAM1,-0.03146589147698585,0.04740879073080221,-0.008565466444642999,0.023637421437715016,0.00570893658082362,0.06573976113985747,-0.0032089066200857415,0.011550488858610599,0.03761266731700037
PROS1,-0.07828997697822557,-0.0006127377875515538,-0.07573580439533552,0.014840038412961179,0.0019297236929828264,0.01999522247371236,-0.05903988508610299,-0.010231754611309738,0.03320631055954303
CLCF1,-0.015563715964564672,-0.05494157458520386,0.029903007573541907,-0.03293183729319559,-0.008976338417371992,-0.007771680207490681,-0.005833120475299334,0.023576383255623185,0.040631463379831416
PSAP,0.026333456662279747,0.01219321789652915,0.018970363001892192,-0.023509076143974957,-0.11457802817398859,0.05940175252006538,0.009814174582128507,-0.008974507354308936,0.08100632506462156
EFEMP1,-0.034889091586580497,0.013360729714863708,-0.0012089029533613228,0.03509835358414236,0.019216017387018083,0.008654349739013039,0.030605777373809862,-0.020814931366431356,0.04651811416425002
