,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF275,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
SEMA6A,-0.00721325855029183,0.1274945826379099,0.005810202325507615,0.09748058192962612,0.0003733273102480223,-0.001200056724542561,0.04417684538163602,0.11541396137173664,-0.029054112174389843,0.025692379606174598,0.07125450111497762,0.02467436215594215,-0.06097426494178047,0.0809555316635902,0.06561528800954121,0.052611792846723585
IRAK4,-0.019127829312015295,0.049121429821307204,-0.02355332569437433,-0.020016056777928972,-0.029149057898562442,-0.04743274709516176,0.003195203523145458,0.003708944454059016,0.027564704735370954,0.04960611786747294,0.08226376525091761,0.0332426570156829,0.042667319934355165,-0.0005604450626205806,-0.006044057729300609,-0.037800431466603855
GSTP1,0.07730402801950775,0.034586023103083494,0.04162413984813715,0.08521364473707788,-0.00229505044247746,-0.0468370129483942,0.05483924226333015,0.049119051926302906,-0.1390902348948586,0.0540879962265446,0.12241592613102002,-0.09648712844117481,0.047183439533048974,0.0751631383877723,0.02294733645007869,0.05709802479491672
VCAM1,-0.0009870778377691185,-0.010338457842058056,0.0051264110537344995,0.03985995102806442,-0.0063339302716252975,-0.05583017650515956,-0.0444852840452874,0.01814023125128984,-0.03206353500455741,0.0596572971582602,-0.05338976295068647,0.0369127401366807,0.06081844486788585,-0.026031751725876042,0.060875969714683814,-0.03570671653998502
NXPH3,-0.019617854604496197,0.016665616735795724,-0.02192951040220274,-0.027639013178648798,-0.014956757754315902,-0.013743405599212142,-0.012565867962656935,0.1328612576357616,-0.04454360786921118,0.007837525597084366,0.04508638640477645,0.0802898337816843,0.0433271311386007,0.003168624378720661,-0.008804933351918644,-0.009881208829937836
MTMR4,-0.01612489508576433,0.023222866979470753,0.003622466160380822,0.022770869583508102,0.013422803446022175,-0.016442320477418653,-0.02681848893390302,-0.04555792514813702,0.09189633339232743,-0.0030391961878054783,0.0014218276269394364,0.01958328380944193,-0.014271012371530214,0.12844735370699084,0.0610268410007522,0.02096282281636622
LAMC2,,0.0022583912418945072,-0.020201586938616737,,0.01811068632578687,-0.022250829988079878,0.039431093601414446,,-0.011455364893022254,,-0.06097514954600572,,-0.022755736538097957,,0.0258464678905354,0.06694555859698255
IL10,-0.025245988861163176,0.06099487823322498,0.04005525600859609,-0.01870165955046104,-0.00029430419488284424,,0.029583095714123264,0.019022786914149218,0.020402028699423803,-0.005207562445525382,0.015139556800951358,0.0730018551651527,0.02717116959863214,,0.03401268185787283,0.11601372708302457
SEMA4D,-0.005045853996750683,-0.052196563112809936,2.4721050254112757e-05,-0.05638155655705175,0.04123654840286346,-0.01531464287890896,0.019258013527235936,0.09283066932073966,0.010922983569931526,0.014315723948010279,0.05607195845982853,-0.08026830481033646,-0.008706342597346544,0.06049088595737637,-0.06506306923919833,-0.008088592446709399
TRH,-0.022317091159584534,-0.03028537327606151,0.010313601457461664,,0.03192980148555234,0.01946721617906637,0.041333175110894564,-0.027505534156979053,,0.10734268116734234,,,0.03158544013816619,-0.03597299032305593,0.08242670205362575,-0.04672895098776474
SEMA6D,-0.030698499378354612,0.0620749857943164,0.027146293552259376,0.018890141715657605,0.014674488967814016,-0.02823818465964617,0.026223620108693356,0.02390561559885702,-0.005916556343287334,0.05188560256878598,0.007516765853934188,0.06666620041610077,5.247585785716813e-05,0.08146824795909448,0.03495961406536543,0.07797038342110475
CEL,,,,,,,,,,,-0.003067235375828407,-0.03865508552259229,0.05834546034865142,,-0.03672270006767651,0.005827102483202161
PDCD1LG2,0.0043660970675569585,0.0013545020229187481,-0.017752034139637336,0.0065710537786677105,-0.01566985179490452,-0.01562566021525948,-0.0019401495440057308,0.04844656585839784,-0.04250298017838543,0.11578895521306781,0.04583063009587105,0.08276826922660448,0.022465070629880946,,0.07635255624806171,0.026215974861422395
SPINT1,0.012968244100256912,-0.05287978274610374,0.005196104261808392,0.07110487687769074,0.0036159791873279393,-0.02021084249264945,-0.039367304165352474,-0.0261294825872588,-0.044053618304651244,-0.031015041691952894,-0.060708782163252255,0.04894290174678501,0.03766322988991216,,0.04053663131713178,0.028913196525686025
CTHRC1,-0.056884686907906476,-0.03368865624935455,0.007505285493453075,-0.019586800935053078,-0.022931385278820604,-0.048909543841426435,-0.02146487116048858,-0.04779238859708531,0.025447846902770185,-0.023716849419946735,0.059461442052374004,0.0422671320663449,0.08257344933290918,,-0.022164166074228633,-0.02769310413042656
PODXL,-0.06559345182156212,0.07003706831656537,0.0008507328312361661,0.026545858110323346,-0.0007974025938547933,-0.020609308930242567,0.03951459421814323,0.003753275082893358,0.08016503674429072,0.004582113654473186,0.038919415358134375,0.06021172942807886,0.040153881008801545,0.08851059440626247,-0.023982633334630566,-0.042821770765219154
JAM3,-0.019291140048184132,0.05498179783245086,-0.013804732635444775,0.02309823965900797,-0.015569454016000047,-0.020486244004100075,0.06528443244419742,0.13313389660225355,0.10034022667870869,0.0107176772081024,-0.002052256017319045,-0.1201865047375582,-0.014651047650244,0.036857120996525265,-0.04211939743885821,-0.019409227234801905
TGFB2,0.01110179371755788,0.04657949306643632,-0.046043748146077354,-0.014696350579715863,0.06956207052125178,0.015669141700086042,-0.017438196737961806,0.005722463193288406,-0.05582999905170106,0.06253037107458323,0.007693193482107136,0.11529995446402647,0.015125632289151683,0.0019084989950314713,0.02741154125859843,0.006403306416120843
COL18A1,-0.013063149034742219,0.006014738353530148,0.007804853562662741,0.005995028133058689,-0.002515634239023946,-0.04067072322980302,0.048451264772084314,0.0535751900481974,0.021523217566626833,0.006300883110091543,-0.028701073496835677,-0.045558461923296587,0.04175009018414842,-0.0009324439837070621,-0.05568287552661459,-0.07685718596036127
NODAL,0.020328655065848276,,-0.03287744745834158,-0.012575969376591913,0.04463287735596044,-0.043727324102960985,,,,-0.03245257719387102,0.05498800413106918,0.010436837000857119,0.011330342021687156,,0.0748804265333638,-0.03827187547181784
INHBB,-0.0435127765911082,0.0058159720406842285,0.009229701328402064,0.006173058451640236,-0.0029805691653877085,-0.020100493973252618,-0.0012349516094125516,0.12224458733224347,0.08444756244858946,0.06331000856958621,0.00861708460468463,0.03342912868081328,0.016503961680070667,-0.016313985107094843,0.08819164342250092,0.016927912945283966
LCN1,,,0.014096372639140878,,,,,,,,,,,,0.029948484315620524,-0.01951330711647105
ARF4,-0.006614512933547447,-0.009505905051868761,-0.01930519709710805,-0.012181374892089968,0.03496042157623386,0.0029450374728673522,0.04633541870045813,0.06606030774901536,0.047882950376347246,0.05670522054159463,0.012955961137933883,0.09030873916618867,0.014820856369711293,-0.03571787463334511,-0.014235742405355084,-0.012683231775110874
CXCL14,-0.004154072586490311,-0.082884447268836,0.022776700192966546,0.024928805606754062,-0.011238300363689469,0.07420016775296459,-0.009441273512542186,-0.0013904142044674993,-0.03583875460693967,-0.03292555917045127,-0.04878803799619973,0.0744267684007098,0.09916230917767982,-0.02290113033548164,0.04443451660331961,0.046055311315195586
LIF,0.0005915785060488203,-0.055448292162874634,-0.010432172364452048,-0.015914167825736895,-0.0705491488769692,-0.019713027781917622,0.0009668954800153425,0.026897490724227823,0.024610848994037968,0.004116049479499259,-0.0187212184460053,0.03763573232453109,0.009113169568061592,0.059133850935872805,0.018606972289119145,0.05575737264155724
IL17B,,-0.026703161253214827,,,,,,,0.1804413611964262,,0.04734452439223476,,,,0.09155061389630748,-0.022062476345998804
MMP1,,,-0.0025795735132865885,,,,,,-0.13530061211908156,,,,,,0.005389613984719287,-0.02603386951295193
MATN1,,-0.013412499561561727,-0.01304668658327453,,,0.0008637479816477503,-0.01822630666568025,,0.024569037607731208,-0.019220187052797977,-0.06362151851506134,,-0.04586980370996774,,0.044859423680194424,-0.020105756235533196
ADAM28,-0.0034423727019384826,0.05725971477323459,-0.038486220870264376,-0.01682498754505363,0.005085957559225152,0.016235701820901952,-0.03312276175722612,0.04188112702526781,0.06320860878459299,-0.017505852857288645,0.042400383658433176,-0.004407917886426644,0.03326918767245118,0.034396195242036805,-0.026725358297280753,-0.004897462078995174
TCN2,-0.04464044081407598,0.003169261321608863,-0.004773609999873528,0.019184294264537802,-0.012537100784337648,-0.01147689910620012,0.013503970566604734,0.03655670654938352,-0.014602155721508756,-0.024330065366039755,-0.004438611479621528,0.055894578024293894,0.029144252722253176,0.04517216044334891,-0.0016315201093399989,0.048653473440862245
THPO,,,0.024917887004829286,,-0.016373819893231556,0.014845887281871707,-0.015238057593279203,-0.03546946685028983,,-0.0020241684287611423,0.0012311862738018486,0.23745616894340849,,,-0.016525405117680147,0.005244950664141553
CUBN,-0.05541455272900958,0.05263958563190844,0.00570134317558041,0.04726452715117307,-0.004661217710672955,-0.03385519926194294,-0.013790575708388566,-0.02727488527312957,0.045840797523550095,0.09062466618345366,0.08910322328221879,-0.015778458153155712,0.059456845258411564,-0.04488333368536822,0.07812053644912892,0.06145249199518455
TIMP3,0.0024570253224414896,0.046307482953841815,0.025421429123774465,0.01784158428077977,-0.004843280487392307,-0.04654881200720215,-0.06181314849556317,-0.026636760168757198,0.00046178540179885275,0.039131005220269174,-0.04825588728893701,0.07123491862985631,0.06085011361853736,0.04205145880211153,-0.03836507795139687,-0.007442403314765034
PIGF,0.031723431602252,-0.009919035077976635,0.05783164784193345,0.0001524043254766306,0.012748238252227314,-0.0035409537107602236,-0.0007498869631286971,0.03148402077298004,0.0360699756751977,0.017506513959697528,0.031020145876523582,0.02650115935135058,0.018911967753536294,0.047724592148307994,0.031342505090263,0.06039495679697668
CRH,,,0.03491934419619451,-0.015782808406862744,-0.02139543276972707,-0.016037392011929216,0.09815062208725775,-0.030427728469313093,,0.0271081739288625,,,-0.026408852623831264,-0.018021661920851115,0.002728069830277518,-0.04403477960431951
BDNF,,0.02728976273445434,0.005906745349014624,-0.014118651394506012,0.033355543883771564,0.011691468357382493,0.012963121776377652,-0.03520598908343276,-0.0016988915292302448,-0.021646869563455365,,,0.07629279822147626,-0.03877512866591389,0.045186450433840536,-0.010756253316533874
CCL5,0.034635597544622296,-0.015253810086068027,-0.00937165024507837,-0.05650027830813971,-0.0014814818111228286,-0.023426682639628535,0.05892127302014902,-0.019938449151035043,0.048650590558496826,-0.026074498067274188,0.0047404859124778485,-0.08337562075260786,-0.0318146985323384,0.11303159636517414,-0.01263329430786709,-0.06180927515407343
GAD1,-0.010016965107624344,-0.06358494777465484,0.04624704818687454,0.046352941824773196,-0.0060055402998044445,0.07851231991252897,-0.0013876056458331685,-0.047843908539640385,0.0663144763049808,-0.02484909566690136,0.05510260278812118,-0.01592568270382338,0.022571481202835836,0.010008080927403604,0.038048088369785876,-0.019747231269994468
COL14A1,0.003858554953659495,-0.030422976695392335,-0.04027914580665902,0.01337815210875393,0.02658940136948423,0.0052171412794557,0.061501520550882434,-0.034754618527050196,0.015368403469290493,0.018570223966063046,0.05700997246663494,-0.017225847124343514,0.07329906514917396,,-0.04827506524888263,-0.01614866613793744
HLA-A,0.010702369540141015,0.1609589543573616,0.023566263682290627,-0.01853924477615256,-0.006717367463511215,-0.07052871040159668,0.015009934585900692,0.06246207586754431,-0.10355625671931458,0.014943794543536837,-0.03991209904400506,-0.06184266852660422,0.04033788710688784,0.06954949273559737,-0.016557322218918147,-0.02579246736083519
CD5L,0.16868632878631354,,-0.008492854024967286,0.03405479419820172,,,,-0.037016337167495604,,,,-0.04473597495269863,,,,
FGF18,,,-0.021415775053243435,,-0.029568882238622633,-0.005007655909847317,-0.019530205652645845,,-0.024509895430153177,,,,,,-0.004840226642870813,-0.02760157381791859
ADM,-0.008391107499881504,-0.05423187960508519,-0.0534466058695112,-0.030817861507591634,0.014261851671963303,0.005268049500261543,0.013777413314989988,0.11301741736263703,-0.03581401168827516,0.0613025662801799,-0.023781497786147885,-0.014222034663851071,0.03438784879329655,0.03742755791624681,0.021975548190522474,0.048119586369314064
CCL15,,,0.03033811269584223,,,,,,,,,,,,-0.01999938874644542,
GNAI2,-0.026149072926713327,0.10576944578231876,-0.04547591642107194,0.011786459651591448,0.01846416798430792,-0.051403830940183616,-0.01771017882752006,0.041732073390825616,-0.10013128917860793,0.040272850865243064,0.09354380841840586,0.05324815001419144,-0.00251034800335023,-0.08683206155781545,-0.03714854232039616,0.009042016190449037
HDC,,,,,,,,,,,-0.010271553482087642,,,,0.010200546671786392,-0.020105747129826487
COL11A1,-0.011105898206472972,,0.006992786307811263,-0.02660742625542024,0.005476013249239742,-0.023448489323743833,-0.021754453839895268,-0.04493173400084534,-0.005686817832504342,0.01729438169055046,,0.048307270364940785,-0.029460894215828277,,-0.025386466743882917,0.022250283238814
NUCB2,0.06336181049536987,0.010042326494784022,7.975708782486918e-05,0.024207896720780005,0.003966510859629861,0.02717160455278658,0.021032902269305615,-0.03744139963946412,0.017810773891479708,0.028291656589983227,-0.0758703609766748,0.1018142072163903,0.0066985575532475,0.052902993467808475,0.037690399315095,-0.005488093784825898
FGF16,,,,,,,,,,,,,,,,0.15302134575498266
CXCL1,,0.006111529481600316,-0.0065111518417842705,-0.01693117898811224,-0.020028754960911586,,0.03769021300270845,-0.0177555914298993,0.12517180105466374,-0.026074502487984104,-0.062463610652565865,,-0.009483895655541433,-0.048048917194930464,-0.015399191895621134,-0.044971740112906944
VCAN,-0.039631002371397064,0.05717296004014548,0.01755310692010313,0.047610196727731445,0.011712439293278516,-0.06266612580925311,0.03058188063844649,-0.02876464187574879,0.06648729738063375,0.10246551238840917,-0.057409841156451286,-0.06192587569266842,-0.002279072251126626,0.10191515635070704,-0.006447246618486748,-0.007074772298640834
MMP7,,0.0032543443872573696,-0.048173473840371316,,-0.03361208609483892,0.0563190093962573,0.012213440922190814,-0.021783583744219282,-0.015431822955113018,-0.029706760623758346,,,,,0.0003130354153326098,-0.093100447701208
PTPN6,-0.00963111858236673,-0.026732698778559202,-0.018552188724187957,-0.03849104642924737,0.01349916785810771,-0.05590702019714823,0.031119964789223447,0.012942065649367913,0.08345995961066964,-0.022735126689188086,0.06637040124270269,-0.010207362130657748,0.00959027163400273,0.07003243116691137,0.0016131260596046236,0.010829935555696463
PTGS2,0.047056643059289284,0.05192545117969831,-0.006036261186299016,0.006543593054294081,0.0019122763711751417,0.024730320680878867,-0.032485999810928166,0.011267346379667238,-0.03014132186593796,-0.02911892214231535,-0.034045158507580324,0.045263745776636895,0.026564528468012282,-0.05319619947386639,0.03960448119901838,0.00894111150427076
XCL1,0.0656581194728512,,-0.025936515911694085,,0.004872392357830734,,-0.029564716909557746,0.04839539045000166,0.03341645691789071,,,,,,,-0.03578182013397601
CD58,-0.0013068437360094082,0.006368306398807727,-0.025561118669390405,0.05250401303936554,-0.010757283648641867,-0.008675921966071243,0.014443606758442721,-0.04361592196970549,0.09508589774074727,0.010690502926462793,-0.07069250250271927,0.026376184418993084,-0.009147720566435336,0.042451215158584854,0.05001925311002741,-0.044460436953531655
TNFSF14,-0.00792918486029591,-0.042275324549764015,-0.026133713590667403,0.018589069398727714,-0.026280620230089372,,0.0436639089300824,0.019693406812186544,,,,0.12289295369039734,0.0530365595685407,0.05327170184859581,-0.047968100361473115,-0.036008831542769314
CNTN4,,-0.0037805598167459215,0.036827929653212826,0.03187286246866634,-0.0045096534225695425,0.11846811798343154,-0.012647477402550704,-0.07356473968500353,,-0.023483739515793616,,-0.05829890063642958,0.04877232860589647,-0.060929547766561176,-0.034030203669373614,-0.006592301598901513
NTF4,,,,,0.024024345046015135,,,,,,,,,,,
INSL3,,,-0.02323433143877495,,0.05279183910507182,,-0.02075616725021925,,,,,,,,0.032975280761216905,
BTLA,,,,,-0.034742214689912995,,,,,,,0.020637763556532726,,,-0.026478668280565575,
MFNG,0.0018288347170287824,-0.03102899013609203,-0.024154999419467856,-0.03391989842237032,0.01182792561245315,-0.045231341998540654,-0.02223080748521496,-0.02819059350909525,0.0131396782930206,-0.038869291465404486,0.07400319713308805,0.014737899796705516,0.04564877629735064,0.05248505844590541,0.002633007756660604,-0.031944852642438314
ICAM1,-0.06869598290287458,0.04253829710205757,-0.09846027566165134,0.030557728706017417,0.04105708834896051,-0.009427258657018647,0.06894900415116713,0.06118268092941781,0.04724198510675696,-0.04681472891979195,0.02492265502093232,-0.03836072382719298,0.06303697097356847,-0.07298730773651081,0.0417811218158094,-0.01604544537231797
PROS1,0.02261481064361235,0.04471070546577396,-0.02381067053945814,0.03968135384928427,0.05673029220972548,-0.02302526139531508,0.005148107883711859,0.10406683660311664,0.028910027656109,0.021233844948569888,-0.07340751431271643,0.09118498293600016,0.08254757006036306,0.0460342953078834,0.04216727960938647,-0.04535221264454496
CLCF1,-0.01906467435266411,0.027948495025199718,-0.03966741129438388,0.0058124767769376475,-0.020294940987658387,-0.018325222730614498,0.0077133685901994735,0.008427065246637635,0.036224716786672655,-0.02553455473693456,-0.03421904001613263,0.013217615065069148,-0.003241248039199389,-0.02645693601602068,0.06275563659741185,-0.02362342062143522
PSAP,0.014953756216528606,-0.03931913856074799,0.0035731536825968323,-0.015128072760019947,0.011996646202215619,0.075921247940242,-0.02775497960583504,0.10139143230510489,0.024513811745001987,-0.003321132897500859,0.0011068744107152698,0.0815376817224928,0.027473016390378798,0.05477277220422703,0.0005761169872269709,-0.06395102742486926
EFEMP1,-0.040557827027277775,0.001234648266910393,-0.08070471670632078,0.02758028716307654,0.037800204524797536,-0.02444855587731326,0.04245518195487522,0.028079123765848146,0.005075577356507782,0.0678479693194442,-0.02642024578368408,0.16524679509404816,0.07627691816137863,0.06145061924450941,0.01460402854677539,-0.007550376860281019
C1QTNF1,-0.002210267036248552,0.11486234760846226,-0.048125547579510715,0.013073331331837506,0.0024631383205559946,-0.030751522386249484,0.05120776416266907,0.041088661189179324,-0.018036927287990872,0.02651845439885079,0.07715333849568959,0.08513749705651626,0.028496731566879346,0.07619718236030498,0.05069019941568989,0.02767986671012375
ALB,-0.0037459617598584235,0.006706770498365701,0.04151015540195402,-0.02329430956570284,-0.01593574079639316,-0.018856675732179775,0.038951817284270315,-0.0037831789063510536,0.11564800434743373,0.01867209261664011,0.07814998338139148,-0.03007039531592603,0.036920610837743055,0.09419363617928767,-0.004009257622111582,0.05999677117365689
CCL13,,,,,,,,,-0.007129334873934154,,,,,,,
EFNA3,-0.006972994740838084,0.016241850165651394,0.024151401105428235,0.05040018861685412,0.04584865039442723,0.02166999749111914,-0.03511265166493266,-0.027613520361478665,0.018424150499766815,-0.059123314443087806,0.05286417091800566,0.08822762621709089,0.005304783880993158,0.04295015107495464,0.08962780323983094,0.04997023192674968
DRAXIN,-0.027005808123122813,0.031701919761225744,-0.046655463630443136,0.018091383082477815,-0.04205061417067188,-0.03261087437581314,0.012997929749218673,-0.029821309989374812,0.0815104587530404,-0.011172671144117245,0.04412298684994414,0.09099284042789488,0.016151130138367036,0.019297677684878313,0.0053926246603406185,-0.010976707154655449
RAET1L,,,-0.01809976984000672,,,,,,,,,,,,,
NPTX2,-0.0017971320353726123,0.021885609170162572,0.0027802496257222087,-0.02437114118493711,0.04294281267999731,0.07406677274733765,-0.025406864913371473,0.028852962170775185,0.05257178997661583,0.024729258173799895,,-0.006996905382167969,0.04238482482844464,-0.03538684152343795,-0.021691901621847056,0.02767369999540934
FGF11,0.05482066513103873,0.08851809225201117,0.034967815986937135,-0.03473114662446015,-0.032617972393296085,-0.041484929576627805,0.011544671852584258,-0.03804393419600292,-0.015752821455435054,0.06223065637374052,-0.0030579374515948216,0.1322022424586742,0.005092955285396532,-0.06899909255479215,0.03475353990487346,-0.02077429147780345
CD59,-0.023738459410588227,0.047181856189837446,0.03487473151878428,-0.050373295739284896,0.03608905361862141,0.05563256763526854,0.012089248424243543,0.07156180119576325,-0.012974134743367154,-0.06889751105962742,0.028450146693797224,-0.044548120538489375,0.06963682817659646,-0.09126645442362602,-0.06964114490951055,-0.07128861996007718
COL9A2,0.01442515757810148,0.14020804709413934,0.006413652229908199,-0.024819877441840926,0.010676776359177041,-0.05236761210951916,0.019710649849874952,-0.020210555925903016,0.006346161727932951,0.017585214886337543,0.06686591496306755,-0.022205297144250184,0.0018968403893106236,0.04290266181366289,0.004354379220485724,-0.00520904375063049
DLL3,0.02441762933405819,0.007623055647567826,0.08813536141441954,0.03582743049793739,0.036903748154986454,-0.043479948721706345,-0.02586245417489383,-0.03782723982807222,0.027443883269396147,0.028065206179992624,0.09669843823498019,-0.02847799099825198,0.0011859631471552046,-0.07838571078220381,0.0294453270116848,-0.004265224536875899
FGF5,,,,,,,,-0.020950414796206483,0.10827803973596853,,,,,,0.0307422899182191,-0.004234904235156595
LIN7C,-0.025804418323055665,0.12799907594051224,0.017451646456786908,0.010662542095371407,0.03068012003877836,0.034729127551355994,0.03136003143128554,0.008872488354329524,0.025216248913413526,-0.024060966046893548,-0.03663955729868327,-0.016427195421457295,0.06910605375631718,0.0015975804545873757,0.0724505745081238,0.061417207790206416
GDF7,-0.022574410452886193,-0.032164025544962296,-0.042683741289755474,0.15806124732935664,-0.018051677855247833,-0.012439149211882172,0.00029660308291534884,-0.038510121022041204,,,,0.12423240210414098,0.02095376350213392,,0.013881403703575363,-0.030734314740144868
PSPN,-0.07126135607683622,-0.08405125242732735,0.0511897519652422,-0.0019909954350367,-0.024546333907316188,0.04543013535472039,0.09857655395638058,-0.018455304271366647,0.02318822875537917,0.01428945726922954,0.08280059753620786,0.08765255185449418,0.020238622857816756,-0.026286987863941794,0.0059841290909613785,0.026639305913586944
ANGPT1,0.04315526465655321,0.006824243827234169,-0.04505153845503961,0.008224898928358579,-0.020849391579879143,0.015863531648249312,-0.021019216469294652,0.14356253925644985,-0.008918785960063723,-0.019289193948524002,-0.017053951360702622,-0.01030859870380621,0.0017696100330234327,-0.00628816509398919,0.022202252419831203,0.03552961731806496
PNOC,-0.031879760712892,-0.04286053177577519,0.04371094590089927,-0.02016456612242506,0.029476024760613177,0.07008311583477043,-0.01796231990077704,-0.018858523272676002,0.0666431926206433,-0.038030317120012896,,,,-0.01186238521981332,0.0016928399902103204,-0.000998584882140552
L1CAM,-0.005357257508396703,-0.05739322313313252,0.011374464017466931,0.02399798774104771,-0.0074031678721800664,0.0901420451097909,-0.014287461906541527,0.06297381949736283,0.08283942982965656,-0.027624847693287262,0.03126056774308781,-0.0022754540008277403,0.023956141523576537,-0.018937090567091024,-0.02209649101187558,-0.05213627561094464
APOA1,-0.003420694125241714,0.018554399878725623,0.01602028789988993,0.0417768243766273,-0.01131033767202529,-0.014560746505751619,0.06986522972187163,-0.004209792650431051,0.016909147724004904,-0.0532785254974143,0.05269355743542185,-0.05264409141925204,0.04620050902520371,,0.05897556727065853,0.014325268970661992
PSEN1,0.006033432229383844,-0.019424022764147904,-0.04185547673420472,0.04806426065114519,-0.0007234405831593078,0.028428476568394475,0.013206837535686538,0.05388012079196255,-0.013231054140715333,0.020175718144465952,-0.009527472055439438,-0.06107300340677964,0.029297025056597044,0.11402768286268647,-0.02026758727043906,0.014118239864025824
CALM2,-0.03992267393823194,0.004761972390048269,0.04444497349709096,-0.01149698826487168,0.0716613635146565,0.0570739320362869,-0.017085929592264754,0.03969379654595182,-0.03412943360086473,-0.01302089913525512,0.03933074208097962,-0.11142319116589217,-0.011786809790225054,0.01044041074496876,0.06382589141299735,0.014622968279043896
CLEC2B,-0.004182020227921063,-0.07515340917172485,-0.08668304689336265,0.0353673072044357,-0.004924301506966141,-0.01603020544082536,-0.0011583095637775352,-0.020343758020698963,0.051121963069781555,-0.009255554964448789,-0.03692578933689462,-0.030051777902981466,0.06822647473897635,0.021348792393823875,0.013381651577504351,-0.03415489525657366
NTNG1,0.015584171123484522,-0.005765140637702472,0.064858263804127,-0.019789363553079718,-0.031377815218492755,0.060259031985144824,-0.03112183936164836,-0.05293234934697788,-0.03661719817570488,0.05096761818715111,-0.017641745388598817,0.13315170855217354,0.09514737762621256,-0.05294694826459911,0.07909886991393197,0.021017125946835094
LRIG1,0.016473322953400298,0.17092362490549895,0.021197161727271603,0.012220111039029096,0.038656522175193934,-0.03534263494046463,0.0046065325860970095,0.020915687553399977,-0.0175654491489877,0.024942672811341233,0.08563341945707764,0.07047200687716093,0.05056571681980969,0.11171505061236148,0.05294937196713229,0.0372316742721566
CPAMD8,-0.019863543849744817,,0.08899523564956935,,-0.009393926345464166,-0.03751577522878266,0.050683039353490875,0.03482587984269809,,-0.03549943101356791,0.020403069411268154,0.0024153671006903175,0.11666969060137822,0.006150849786094677,0.04386924426381535,0.07121419730363318
GHRL,0.014262620913368397,,-0.04044524577935749,-0.0012025698011959081,-0.003487833593151322,0.22511367262164256,-0.018835626249940413,2.9669252182242546e-05,,0.044151533102714045,-0.06412726690914854,0.13044566794945875,0.006411633784630413,,-0.007911354844643744,0.16150295465090855
NPY,-0.012579833869704083,-0.01974299130235691,0.015644173200697244,-0.0261447160051415,0.03538137279864807,0.007553049622344746,0.011426610807327644,0.05152268198604205,,-0.02040033397983853,,0.033612753906045054,-0.0724733522920112,-0.00413195361548282,0.027117529503581834,0.03982413486885906
MMP2,0.08730816036227915,0.08348693190121209,0.05441670536583233,0.039062517552253026,0.00544342756100387,0.0006215401965745646,-0.008617193147113154,0.06353275756751679,-0.023733383412079232,0.04845361296574751,0.07451326407508897,0.07820497752957693,0.03396334041794808,0.05298103277631653,-0.06526954860485407,0.020647852791494836
LHB,,,,,-0.03046032647461512,,,,,,,,,,,
PPY,,,-0.019572927764736705,,-0.006925338760854504,,-0.01682634644113112,,-0.020668238574753882,,,,,,0.011080488557323699,0.0756063250866879
ALKAL2,-0.029745820367242087,-0.042041030049291085,0.01759873649337383,0.09801099333074005,0.012825730477053059,-0.02938612231908672,0.014792319200202981,0.05475831329076223,-0.02742656425612762,0.015117105296696583,,-0.028598484590468005,0.04843739702987644,,0.036836800542101124,0.002757377491046977
CSF1,-0.07525734208782729,0.032961464148161555,-0.06663476629660223,0.04725390613425893,-0.05588058374466108,0.01970747616059271,0.038300193866496704,0.030368351581500974,0.07078818134206073,-0.0015182832297097773,-0.01460307930989146,-0.008353003205280481,0.00785153551799411,-0.08104920390436006,0.026847209489922492,-0.007737008179242444
SEMA4C,0.001911997340322199,0.05050644039753542,0.0219161995155024,0.04306575794611607,0.008757702625715982,0.012697321292744727,0.004339208740415467,0.0334741661997916,-0.0102061075582971,0.005482110640135746,0.0271326005974674,0.031941462020791886,0.039601844560577935,0.02790327403097934,0.009680748941560027,0.016642386388241868
BMP8A,,,,,,,,,,,,,,,-0.02457834440632728,
ICAM2,0.05645191915991584,-0.028643758610944342,0.02179504963623559,-0.01572839021852375,-0.015305572446657941,-0.020881847073373563,-0.01912599207878605,-0.011386910079446406,-0.007938565115643757,0.018430071097683912,0.06352564549183458,-0.024165404081691808,0.041061778603998456,-0.015243768295247508,-0.008286937768796951,-0.06589223992832917
SYTL3,-0.05428104634229797,-0.025209519798678078,-0.03221606751547119,0.0036611443158332383,-0.00714885506534818,-0.02589971273812514,0.0175954442620467,0.06008965627470726,0.07517974199586257,-0.030914830080357652,0.0036078684895232468,0.13744311408568533,0.0016372406850815075,0.04327109009383981,0.019181914824401725,0.010664510913048366
IL1A,-0.023081118712156706,0.016032317352274093,-0.013415660247288826,0.12949629510641456,0.012036651690929037,0.0026242943197453137,0.024469361564751307,0.08284831404434963,,0.009761748319315902,0.00815218409167059,0.015590241536491365,-0.07650626132228167,-0.026181951067787555,-0.00894395375561085,-0.006080167059427301
HLA-G,,-0.015307687041786866,-0.0026076899140679228,,0.024817147131290428,-0.014548249939240596,,,,,-0.011986429683838222,,,,,
PGF,0.003772137695653429,-0.0012349715324981544,-0.028869421138102466,0.016125870882585377,0.00935379285114834,0.00863850589029247,0.012565480816774636,-0.013403106683987264,0.001207727684891736,-0.003947774551184359,0.0030722708737667753,0.08079445534597579,0.010729491544284616,-0.05124149547275942,0.0211783147495985,-0.058090152441745715
