,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.02540633704896794,,,,,,,,,,,,-0.019441058055146433,,0.04644144409575683,,
BMP1,0.07110889188336784,0.06595537354398845,0.37719223072212865,0.00417610100650572,0.09293498146224358,0.15556350567109256,0.10728334206731101,0.2480168506657862,0.3395880857916521,0.08194285947667491,0.0094464911993489,0.004981123530882514,0.2482501952909502,0.05387440907307144,0.28210136016973275,0.2302168121574188,0.19607435684081057,0.3068256720721755,0.041766038069762514,0.09283938034990097,0.19308322221523505,0.13238585846684237,0.4687106846359448,0.10946351057495392,0.014482255827082747
NDP,0.0010137184992242822,0.07984998482193896,0.08431402197147096,-0.015749508265129834,0.014987332158978387,0.046672105622129686,0.031299119025992105,0.03310103847193961,0.10978968818288626,0.028271949659330706,-0.0025921755406931833,-0.06894872105103445,0.13880156415845377,0.044676898634662544,0.05812282192440231,0.17413424530490446,-0.024442155290696852,-0.006955238887715957,-0.028552303372117564,0.10188866550395831,0.1564553976369404,-0.025806163175805766,-0.013703178438445098,0.006467646693796322,0.02788056142852924
TNFSF18,-0.011667657704974993,-0.03190803179938237,0.09207408994330513,-0.004427366964249553,,,,0.10859862807955682,0.15537034663187205,0.057837812707774605,,,,,0.06011022013388958,,0.10324347008044149,,,,0.05216554311213089,,0.1125348620285222,-0.03269562624322803,
IL36G,,,,,,,,,,,,,,0.07442490962362427,,,,,,,,,,,
RTN4,-0.1488473506384926,0.10014459695172549,-0.027362414819003446,-0.03572521023142695,0.030389927085743992,-0.04314609640219047,0.049303217158339616,-0.23539275888489092,-0.4146471140411754,-0.08189043094199983,0.0810772222302081,0.06254807894302501,-0.06290413606060397,0.1468905267381018,0.05279470294957996,-0.022663136503007716,0.12880584555023641,-0.07000244406191998,-0.044622572388521776,-0.039225755125198304,-0.3243074224692256,-0.006722834387981245,-0.11638679314604437,0.29707934423309446,-0.006048426912720236
HEBP1,0.0288692956352083,0.02766993219239229,0.09336479225441595,0.032749434969054705,0.035524586788517325,0.006669826923921158,0.049521032514839455,0.07439472408558497,0.15635094851513381,0.013990862009733313,-0.01740211084779952,-0.05969646403016466,0.1000669581151499,-0.0017323205475841725,0.09561122384411364,0.06369605065324513,-0.028373032296980655,-0.01187494770096457,0.10153609184972283,0.0815734454237728,-0.07417275493612928,0.0724608155685346,0.0427423917041571,-0.015802666745424673,0.056933065741502364
WNT7B,-0.006361865242576117,0.0671580536962668,0.0011172884922889179,0.07410886810595746,0.06020732985476071,0.006081475313326704,0.06853814959546542,-0.03676512920363636,-0.09728301117637876,-0.0406455993292334,-0.016555687763767916,,0.1217076049093388,0.010983713035262714,0.03431701881596088,-0.06550667365284561,,-0.004488601047518473,-0.038145555862037335,0.03140494630066563,0.029686298580572097,0.008853026289810757,0.10830790456889083,-0.08710708885680266,-0.04442608199170259
PTMA,-0.052120034048432504,-0.09913895016318146,0.217690130589577,0.03953316440817448,0.12940448386676381,-0.00431584481624317,0.010012521225457925,0.27179902267314776,-0.17988662348719467,-0.0966055234671274,-0.08846270611785677,-0.08827078550385378,0.3310174579237075,-0.1149428320722488,0.26613088955731007,0.14641582156715716,0.04285605654627797,-0.16036311381120294,0.020025027563869063,-0.08066154106807384,-0.2755738083125901,-0.019999088757685236,0.27895483940139165,0.036896500266379285,0.03573163863453566
FASLG,-0.08956080682770777,,,,,,,,,,,,,,,,,,,,,,0.05105284741393679,,
CEACAM1,0.036441973197515735,,0.012680379174244605,0.04054379263274537,,-0.07163816223884063,0.014956360874438503,,0.1281575122219199,-0.0485918323788578,,,,,,0.07504943322758902,0.04628900480327688,0.02214244759434704,-0.0020312574902577097,0.002626051595239939,0.09095649434066647,-0.06309958681053789,0.016015012066758566,,
