,UKF243,UKF248,UKF260,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.030500230071706907,
BMP1,0.10432492037849427,-0.011013711229096966,0.032113070003161846,0.029905896230872697,0.007792005723215135,0.2343933321177758,0.2635761713305545,0.162734619669224,0.06905512642415557,0.23399570019058474
NDP,0.003410534569256827,-0.030178169088679683,-0.011016533129028346,0.0070847368455120106,0.032603571373399996,0.1161697827834242,0.03237967906323682,0.006988085275696677,-0.07134275918595366,-0.03369980610958934
TNFSF18,-0.02233791483846825,-0.027232124347095456,,,,,,,0.03926950954770633,0.1385719642992068
RTN4,0.02622258997689925,-0.03484397495709339,0.045495155378093906,-0.022103281343334877,-0.04892588493337045,-0.09248709677762408,-0.04088315847341497,-0.140023381942775,-0.04329385567188839,-0.14224123348139078
HEBP1,0.07883552307568704,-0.008071078904100082,0.006004252463510472,4.95400427771497e-05,0.05079434959783757,-0.03162723607836441,0.020431091894500788,-0.01871323659620602,0.04177825190673419,0.008988083614429071
WNT7B,-0.0521369415449958,0.060017104904824294,-0.0015015709975133272,-0.01563037479077194,,0.06550651574572812,-0.016195919673061738,-0.04798760394385117,-0.06510017009629844,0.0576859672924438
PTMA,-0.04337117662198896,-0.00611263287902898,-0.011582448796428616,0.06275399713004842,0.09221519302294043,-0.1700443081827371,-0.04778674411230683,0.07976604646639267,0.03994246214685604,0.22893758390987254
FASLG,,,,,,,,,0.05627735801007794,
CEACAM1,,-0.017332500831576347,-0.014777312311578718,,,-0.023809545904437714,-0.05834229145111784,-0.03185007065487096,-0.036805240442713404,
PDAP1,0.019817945408663384,-0.009719971420655374,-0.011559020159448517,0.036241348691467556,-0.0461332410380111,-0.020347975196118567,0.07215320345536087,0.06527047888992461,-0.020672479534999583,-0.0846121968130958
QDPR,-0.020993767151649738,-0.039967654067428526,0.0701210384852683,0.11829825549057707,-0.015545770726886754,-0.008397524542485144,-0.0773730355003642,-0.03426533292970867,0.036405691236405385,-0.26240408160468065
POMC,-0.042177711115617585,-0.007362757021055576,0.060257168647908935,0.050922878198233504,0.06437385643090862,-0.0511694886615467,0.011679772109970918,-0.02247686465231402,0.04069185438277554,0.06430339384040701
CCL18,0.044931808303517784,-0.021629323393327814,,,0.031622307930065416,0.05185151811247704,0.028482917885902202,0.2140183331689572,,
CCL17,,,,0.05495932701085797,,0.27898227836375383,0.1601259336732095,,0.044144132600670814,
VEGFD,-0.03375276107303133,-0.006106975337826085,0.06334455238407347,-0.014190541360687908,-0.024759513134197508,,0.04841268691045022,,,
TNFSF13,,-0.01632218669657862,,,,-0.06885158563157236,-0.04673363962896205,0.032388661728699586,-0.02847852686809684,0.0014885097474028948
WNT5A,0.10748583763341057,0.002743208516079854,-0.062283337628741955,-0.005367908746477072,-0.08092600740750233,0.11158035048497765,0.11467534131737275,-0.021491834546399576,0.13895803149773944,0.25115628082648317
CXCL8,0.026205471544609688,0.06199774085073937,-0.03756625386542996,0.04998038793215074,-0.01423165908389869,0.33846557670664323,0.3183631574505006,0.15700613379332423,0.08677819979557588,0.24585642776365113
GRN,0.10026758305384899,0.10073746794684692,0.03211426403081451,-0.0072940030585116195,0.10004630087122975,0.10471486604959332,0.05233580234736415,0.08679603754358622,0.11085607106768876,0.09773443618561822
MIA,0.00918042049100799,-0.01822075766804172,-0.025971764857600464,-0.01613875229759867,,-0.07045663303289447,-0.13253668618895356,0.062310354136949006,-0.08048343097214077,0.0994712373024263
COL4A4,0.03195812149862596,0.0017015341990702653,-0.025480793638405684,0.005416123293422077,,-0.05729780903049607,-0.056745456282495686,-0.009948342695375418,0.17102293316614184,0.1845187730434114
TAC1,0.04671741417671653,0.04649646258953272,0.10147073503754203,-0.03616763420478348,-0.053747362799328506,,,-0.023369271730430956,0.07690421076903668,-0.049458779218141125
RARRES2,0.07784784545664705,0.08514253651706608,-0.03992952083125553,-0.04585468399152227,-0.06276697309087027,0.2360072813152662,0.2032243674056104,0.05175876088728022,0.004042382129608903,0.15902754556556506
FGF7,-0.01579054880998834,,0.01556988396246559,-0.0037523701040515145,-0.004824883107781278,-0.07315329613537523,-0.03539565824292115,0.004293247388561894,-0.001293110272440578,0.01771404244936244
EFNA2,,,,,,,-0.031208456916974575,,,
HBEGF,0.09882216275502678,0.02721021628060384,0.015167571742556238,0.04412745752899996,0.06077860712397202,0.15661643816329407,0.05632656860720172,0.08219075969053685,-0.012495316946754677,0.2662727010313107
CSF3,-0.03397801768387859,,-0.0005018905682511902,,,0.39777170538308537,0.3817667063972902,0.113879960959198,-0.025243584645641835,0.08866941641751772
PI3,0.03243905329048543,0.10296964009889785,-0.026419374899862482,,,0.244871341533141,0.30884610746183666,0.19855202072886788,-0.013976054079782767,0.11642664108141439
PCSK1N,0.02021519385611481,-0.00048142205440118545,-0.019310210991569394,-0.03371185042676125,-0.08872319589523103,-0.1022784740810736,-0.17673604194632633,-0.051477512260645196,-0.08463466582822753,-0.20391265805496428
NTS,,,-0.009971653573111104,0.05399877299654963,-0.02229151524730621,-0.06717862254752067,-0.06154561990718992,-0.06225605186652136,0.0057425541108450705,
SFRP1,0.11361205173964464,-0.00028342557100775396,0.09557434723406047,-0.019346022554758,-0.005745086454648463,0.08546915706663634,-0.02136225290473094,-0.10321693241112863,0.023327750761527176,0.07515627554979769
CXCL13,,,-0.015984162774916977,,,0.1672320521278746,0.27561362213369744,-0.028111250004849854,,0.2631742588138414
MICA,0.06902270066720007,0.0005023631237368092,0.023423122891497842,0.00015970442689597705,0.06396355051253028,0.02294688434967845,0.027978779834893826,-0.07600109537555176,0.03028676270656876,0.07978793770676568
TG,0.08225699674917286,-0.034060937068786774,0.033388035166230054,0.12651122407809837,,-0.05539977967816088,-0.05155026058083647,0.004808389985389885,0.05689704664388785,-0.011466366431792064
ADA,-0.04005562618938239,0.06196209051567798,0.1103222409708828,0.0018041978163928086,-0.04227188584080181,0.06534019144612022,-0.012570515877122995,-0.019331656178072233,0.07284002648579213,0.0904366603169289
LAMC3,0.08881784643079817,0.03880772209782048,0.10937958541966984,-0.0007677059658285674,-0.0028215265088797174,0.07629725882696607,0.07924096849063425,0.11872050330722646,0.09616106351856883,0.23851593106752408
CCL7,,-0.013758076875060067,0.03107640871111171,,,0.1422307649434834,,,-0.026452829729573708,0.06361274724742283
NGF,0.1920087083756277,0.0814476557430459,-0.022620306322523952,,-0.022291529924789985,-0.0022212611223635303,-0.03161686623874622,0.03144328786268008,0.25285420136752296,0.13625400538868246
TNFSF15,0.07496595350235408,,-0.015690520965972104,,,0.021295501683051506,,0.027962014695113908,0.07281390412240654,0.10435370741243048
HMGB1,-0.022702859408122056,-0.022741736439161213,0.054743504212440765,0.05452539310005159,0.009156102097157963,-0.14271185812377327,-0.017548006692393193,0.017098160900587942,-0.1043943690827622,-0.13075840896743343
ITGB3BP,0.009159073809319266,-0.03766434277780655,-0.04875181724139526,0.014274027412582794,-0.0473720773058833,-0.0020141147825591304,0.061573789177971155,-0.004977525186441365,-0.004133231694209461,0.0072641144011262445
AANAT,-0.03508635028793562,-0.019960876400454467,-0.01413809777380011,-0.01613875319527728,-0.020957316459823808,0.04802447259271523,-0.03995688792849344,,-0.027988196994508156,-0.03132354860709234
RELN,-0.03375274355395139,-0.03480530240772024,-0.022802086410684038,0.02757659117730493,-0.066250937965765,,,0.011470404290655002,,0.028042635912026884
IL15,0.03542882055695444,0.016419842150088303,-0.00727414300032295,-0.0024833336571128406,0.08144567106569148,-0.00872884598110601,0.054092606323988386,-0.008469003276991502,0.05195625902803817,-0.004044066732884182
UTS2,,,,,,0.022284142620623663,,,,
BSG,-0.046139688395857824,0.008288196471868424,-0.021459786541447975,-0.01737680705643109,-0.04046183529904662,0.2870492812122398,0.22196733236761537,0.04748132573793112,-0.10020083718323711,0.18439707230043678
