,UKF243,UKF248,UKF259,UKF266,UKF269,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
LIF,0.0078744070608896,-0.07117728232240111,0.024341965456051513,-0.0037737974353740924,0.017575838431199368,-0.05045736965122122,0.004423626822235946,-0.030476467579925132,-0.009935434059375248,0.016529947335613134,0.0032135418565665385,-0.016299019074862132
IL17B,0.01758360396665011,,,,0.04321202964318411,0.1015181477969158,-0.05497966980587021,0.007220749753758301,0.06287204444569769,,0.038494663052793004,-0.032125719640760705
MMP1,,-0.023413603831449505,,,,-0.0807265850328905,-0.04103404842194606,0.020201909185551568,-0.048180509713544935,,-0.02676633472410342,0.07530509608594642
MATN1,0.08885465634411951,-0.02229793013643639,,-0.020772164867728555,-0.015460879810309611,,,-0.01539004291133407,0.009821814534737669,0.038262015631971825,0.004108572336085931,-0.004952747433614568
ADAM28,-0.007332135312882972,0.02905632778140363,0.00953526553456005,0.012921436653340803,0.026214435997022,-0.08665686921341652,-0.030588972437695438,-0.005567532254706478,0.04321737053649788,-0.047378238547977194,0.01788537292906188,-0.025358530885464102
TCN2,-0.05440776964771769,0.026363269918117643,-0.05588883328069379,0.057056696149836966,0.03574763698619171,-0.013029285202294134,-0.002414546561117071,0.025261797146081216,0.055777990034968375,0.053934059140492145,0.04377179150442874,0.015458541565235366
THPO,,-0.029055126220858995,-0.025912596768857307,-0.004598228000932485,0.019973135517309067,,-0.031100383127823344,,,,-0.03304542009986493,0.06107815838106805
CUBN,-0.06968806205595289,-0.013146370646002067,0.04508104959545419,0.11593463643330626,0.03696017125002594,-0.008784968841695506,0.08435809546730785,0.04213852246307569,0.10596009753734038,0.02399728425440179,0.09580866746287808,0.05280297220595519
TIMP3,-0.024096069036408534,-0.02644059332058152,0.08669085501239927,-0.017891531807187087,0.011984287231029954,-0.035146216172392726,-0.027228075330643132,-0.11163465824126506,-0.06713153485269277,0.01037552955707125,0.031788256608697,0.050361958158318475
PIGF,0.0013888624351737712,0.01142972308166092,0.0033070804615208857,0.10100326299246504,0.07691435696800991,-0.0619118172186895,0.03673054946283737,0.029740352513705496,0.011684685461244376,-0.021375100737896023,-0.0013313314812514593,-0.04924349765850048
CRH,,-0.019897380332425545,-0.014406830104682673,-0.017504875517712376,-0.02267649895889611,,,0.0383404934729811,0.004687869579690244,-0.03978941343167553,0.018895919690310244,-0.028202714240646333
BDNF,0.02554394449524623,-0.005724360436582957,0.053554937532885365,-0.02383307527104766,-0.05208127658422683,-0.03459837614119575,-0.07036781295707639,0.042439088338163844,0.02321210541015554,-0.037812590140587334,0.018957320285301938,-0.0275736336785177
CCL5,0.01622139887227651,0.011435542068366665,-0.015025811760066237,-0.025570314867568077,0.1126209712040869,-0.051359157578076235,0.03810307518386486,0.01074018673212619,-0.004577043994549994,0.01454323294732855,0.012372292007673095,0.030839326152969297
GAD1,0.011470693117379194,0.015438955238924348,0.05045576833633141,-0.09854332139385173,-0.039644187011165205,-0.0424743993164301,-0.09629388644672053,-0.026038526688036304,0.09098575596658348,-0.006736150685407288,0.011434758844858624,-0.03590244966692834
COL14A1,-0.016797690682002753,-0.02186958622620075,0.0008482187654222226,0.04034330588563505,0.03764010430735049,-0.042387381114152106,0.03445126608870246,0.016996457863958828,0.006311871084740175,-0.059364531696352946,0.08390450496340311,0.004735363851046853
HLA-A,-0.035275578801283666,0.016897246700555934,-0.016749131482523695,0.047443344917124326,0.10378346220993538,0.019603957020972326,0.05595172499111453,0.022542433248189907,-0.003569929005036952,-0.047559874336590674,-0.0434870683591569,0.07976366041240542
CD5L,,-0.019897378030450198,,,,,,,,,,
FGF18,,-0.018003530785393518,-0.011446118780581221,-0.024286863604705826,,,,-0.018806012963602212,0.01146917463234634,,0.10708561596335305,-0.018807316652804048
ADM,0.02058135154145027,0.023419376316344064,0.016544767747160426,0.18725428327140278,0.095194479623215,-0.09677955462824536,0.027047631617630352,-0.038526591744302584,-0.039096905298844895,-0.015043592946569321,-0.050873992341321915,0.014831128632906287
CCL15,,-0.022612070767534607,,,,0.02527196206104542,,,,,,-0.016311584272903884
GNAI2,0.015878029848670056,0.008316740070271476,-0.061888549571939455,0.05241792483180152,0.10182259327220664,-0.15166846390732694,0.09585582433452462,-0.04854048952080926,0.0345146648722902,-0.00579734530344131,-0.0157138396615895,0.04188684358379513
HDC,,,,,0.04584296830686319,,,,,,,0.015076566250538284
COL11A1,,0.08940882024381276,0.021800031991741953,0.1673103781862962,0.03034912885402867,-0.09624699407148485,-0.07436993351199421,-0.027284858022757267,-0.001661739618578206,-0.020362798776277734,0.015736968164728922,0.08975082857332503
NUCB2,0.07802377023749221,0.020258719144384756,-0.01797890851482784,0.024845331127570158,0.04988575486486695,-0.01303560432163722,0.0869758150782493,0.11598068505465164,0.04145463926958483,0.017891387910667873,0.030043887096203255,0.027553261395651563
CXCL1,-0.0039146435527016785,0.0004298482128359647,-0.037892319828483886,,-0.027201258254716268,-0.030519423147848886,0.01562252690485043,0.049814517716753694,-0.05901651203611205,-0.04479392296244059,-0.0035962315974790594,-0.041033740569425
VCAN,0.04437766763687901,-0.031382123329799616,-0.02348509046770577,0.15929998425210476,0.07652541397395116,-0.09406170672267462,-0.03510454467475373,0.029663106514782357,0.04896187282604896,0.07721672481690055,0.03628259814521983,0.015262458082810532
MMP7,0.002217821405505111,0.0021918837895356156,0.002597096648793366,-0.02151684016219133,-0.010763852162031767,-0.022738192870642562,-0.04489415486926277,0.10980659858106631,-0.014462984521124884,,0.017328069563374647,0.041375932478525154
PTPN6,-0.026629786099822646,-0.015006836129725401,0.041926848232609566,0.0800218049431716,0.00012880344098777842,-0.05482144966690932,0.06343232700405471,-0.0004894488882551596,0.08564942544138411,0.04735765225689653,0.03989325990957033,-0.016882828484349188
PTGS2,-0.022718741570379876,-0.04545329895120285,0.04086994103017568,0.04486819599506263,-0.08263900678810628,-0.03957325219033906,0.07007464120568672,-0.021823475463331275,-0.10566926294858778,0.034098725519164624,0.0661407208327462,0.017315253548860002
XCL1,,-0.021803967473561666,-0.012453786870414098,,,,,,,,,
CD58,0.0008326201187231507,-0.021255849976490486,0.007101538577872533,0.11030370898113767,0.04024926360715479,-0.062435484788124836,0.07776930956017111,0.008898222539116782,0.03382575707614531,-0.011239357814308968,0.0195578578909398,0.08445903725061146
TNFSF14,-0.03230687571290117,-0.02196974501256634,-0.047351432340000964,,0.03186726750655085,-0.0363203491120427,-0.002649751075551789,0.020231165387992807,0.016588958371894967,-0.007018636820688442,-0.01858662352656646,-0.015697702304199947
CNTN4,0.15794510219486832,-0.038625452310802104,0.0038284581828345976,-0.06817951246510182,-0.007605996923854992,-0.03388873526232448,,0.013853216459589627,0.007241236593357177,-0.03739683801035892,0.016757580660326225,0.06385043121241164
NTF4,,,-0.01575349501061264,,,,,,,,,
INSL3,,-0.01953233073732111,-0.011446116535491829,,,,,-0.03475265139814193,-0.03748789885308967,,0.02040132581647586,-0.022334258756246048
BTLA,,,-0.018168465467669544,,,,,,,,,-0.02159611148963127
MFNG,0.04854827219350783,-0.014024290980503304,-0.0314490695271429,0.0729081558993802,0.04959677363842654,-0.08231720044201049,-0.0411559947689047,0.04692660706925884,0.0574967564741646,0.04259355441016596,0.1005988427653058,0.021568500141766728
ICAM1,-0.014697691669081069,-0.0545198673810097,-0.03084687003654906,0.08079141737153069,0.03241448450094804,-0.05940896071482877,-0.02319515410734258,-0.0521418372220286,0.006269600919049178,0.003043787190236774,-0.020338003200363632,-0.029135690223679487
PROS1,0.030641302129250616,0.011671706421620482,0.012349656191515358,0.06322242985383379,0.08079555608787174,-0.09544474938896508,0.09110506094731395,-0.021349897181849906,0.016123518728390487,-0.00912789192507912,0.014181558937600768,0.016957374330255428
CLCF1,0.027107855082370312,-0.05842092038938476,0.03805107141914001,0.05670925261858022,0.02368097844622081,-0.030086045757184078,0.1051226636020088,0.028953266204885534,-0.0599815029019447,-0.015187717088704936,-0.0006634796579309138,-0.040408335267927614
PSAP,0.08422379683174286,0.022926129954332786,0.020619160817954292,-0.13844234137551448,-0.09638163716841096,-0.0709170984073038,0.03665537953365001,0.006435629949639974,0.023876534707844104,0.028064057937492462,-0.02625891926357024,-0.04587335261583308
EFEMP1,0.0689583268658161,-0.007534062610367073,-0.003574036968829532,0.06992508459213438,0.04182214733367694,-0.0655908092383573,0.034688955174091415,0.10498755992619827,0.057149491643656326,0.026335346749190955,0.02824773870482836,-0.009099119403902544
C1QTNF1,-0.048167604415378956,0.007058194361769994,-0.03741582979089977,0.015394595487332787,0.06377661251315901,-0.019859203862171413,-0.006123990462773775,0.07683483401949064,0.0015665050356215603,0.01996980849249766,-0.016206516019283277,0.009724354061178579
ALB,-0.029852524771114313,0.028693958083322813,0.09490040963207955,-0.020582134621648342,-0.01805500774439223,0.1251907525624698,-0.015433105858291699,-0.030996635325065042,-0.04799337208772931,0.04846474283530555,-0.013381187326771186,-0.025254698461612952
CCL13,,,,,,,,-0.03445585526769322,,,0.03978642683931561,
EFNA3,0.042891233382100234,-0.028868774570792132,-0.020848802781386788,-0.03085345302812022,-0.04123358301811232,-0.013540566162993418,-0.08101984945792258,-0.03119437712532954,0.01858163269155178,0.06756013183718423,0.02577338081756339,-0.01840141959472148
DRAXIN,-0.04228899316524566,0.03784802831385764,-0.0015510664271156244,0.11042645930079466,0.023310670724676553,-0.08802836263429528,-0.007438939927250377,0.008335945787944093,0.05459846092435766,-0.0009781360822117315,-0.024944562042468775,0.018589452446606307
RAET1L,,-0.015215875340161755,,,,,,,0.05703548612737103,,0.038315940343841566,
NPTX2,-0.0208593215318737,-0.016443343080337763,0.0529771285250904,-0.10415699099354916,-0.09643422658003034,0.020766123613121974,0.09848659312024237,0.05517217225502146,0.07808573424179013,0.03428781514934133,-0.03493263705495412,-0.014377808272579201
FGF11,0.005082504720125427,0.04407179938412728,0.00026311753492755174,0.08484638662198846,0.1266400836200071,0.004741433854388101,-0.01151371175487224,0.02221967556130919,-0.02364906814721591,0.08643185208583623,-0.020384735078926304,-0.04693466574980447
CD59,0.038987422422873674,-0.038230250599205214,-0.04143112892152861,-0.06224644023261111,-0.04989012251616223,-0.08559346602664838,0.06598718030921515,0.06889082867719301,-0.011176712743677557,-0.0014604797244210216,0.05774409991702193,-0.011015629605348581
COL9A2,0.045287645815606396,0.05980820510696178,-0.02664640701479038,0.08050058292946946,0.013218090523662962,-0.017148899216776828,0.0383059532562981,-0.02668178945451069,0.07471651653648143,0.06001794043616183,-0.018150667083747008,-0.06269526790106784
DLL3,-0.011347647851397292,0.031402797954352656,-0.021718869813442048,0.07892076426217351,-0.011617473770352509,0.12363866088406296,0.022609330528857347,-0.013378011680106253,0.024836397137367832,-0.0016107691503389884,-0.008569333652374302,-0.008154168790313755
FGF5,,,,,-0.014377101027025356,,,,,,,-0.005151864527209935
LIN7C,-0.03984812594215738,0.08261790078706191,0.007957669901199923,-0.0411817460371031,-1.0230132266864262e-05,-0.01460017634911755,0.04142131904791049,0.02551074867169331,-0.001526476932893875,0.022268384675860366,0.022792115323788314,-0.044119974083179934
GDF7,0.006131757343114069,-0.016740357814917846,0.0657694651621774,0.009809235224105473,-0.025718284283450063,,,,0.044474013280067504,0.026977451163472436,0.004974790512723648,0.020751137051217956
PSPN,0.028516535998402554,-0.0032920502253589398,0.011124948159548008,0.036243404823013935,0.06945123832278936,-0.03344194920133634,0.10328960514362114,-0.009410959466736512,0.0330016619987669,0.07299649549541702,-0.008052146507765362,0.03725986106229031
ANGPT1,0.0033125852095315673,-0.030905623339117207,0.024558188071738474,0.09980669274519618,-0.01493435337383043,-0.04159594377322193,-0.07893292118085073,-0.020863399422459246,0.05173148805281799,0.03947103041594496,0.042271240582002934,0.07598829405619975
PNOC,0.023146831871272918,0.06021799440752684,0.047934920382316226,-0.07722294870836151,-0.07317833076933472,,,,0.0035118576141900987,,-0.03724913193605481,-0.023051028412917497
L1CAM,-0.048967154727747875,-0.03457764850654399,0.060755266853914094,-0.0018980172979244576,-0.03611366068340567,0.02754743874910546,0.0027721153301121793,0.015732415122480088,0.03815325314559561,0.028046822299715488,-0.012677000091808631,0.030506286356427496
APOA1,-0.04530843283118601,0.009424891533252142,0.013863877369398335,0.038234931920063345,0.008033673641879723,0.03309985685361123,0.0856389378747321,0.0021639143233781783,0.04766839051823336,-0.027976804762993423,-0.030372302496281665,0.027003766981467635
PSEN1,0.0785093533316138,-0.04950608376308795,0.022062725726141423,0.012167923194483714,0.010635291400739369,-0.006020321135909476,0.1416110926498719,-0.02373136938690714,0.007912314532978994,0.04389238826536371,-0.03122245595658368,-0.041719141399954134
CALM2,0.0731712218432539,0.016567117007910925,-0.033706711194584495,-0.13594033924194218,-0.13425710763360688,-0.07475584128305468,-0.0067932730525440774,0.08649835315300533,0.07151677591054514,-0.006315410034424857,0.0014174824398921059,-0.03881124306937624
CLEC2B,0.03814450213833243,0.0332171168473245,-0.01282344930737654,0.048575259826278035,0.09734071062336333,-0.08377154705605963,-0.0276652999526079,0.07852612623717757,0.03183920515785884,-4.3772113366673546e-05,-0.027337315721169174,0.07449160432111689
NTNG1,0.14290574291164695,0.02043274701371327,0.0006545486978853074,0.0505249582846479,-0.013808834746229664,-0.0690055030742698,-0.030732892027918693,0.04681515455576989,0.09000765999201259,-0.02385202078616438,-0.0009847486844618912,-0.03218291772228799
LRIG1,0.008192617179413152,0.0110307602151142,-0.043153183273006074,-0.025956767235037807,0.05797778461023693,0.034913751493258094,0.041302119510342614,0.013853690523804942,-0.00859711443080849,0.013072698244061782,-0.03620041365804212,-0.053314924184720586
CPAMD8,,0.0033344174517577754,0.007729691333723916,-0.04094861401665765,-0.013006022700009952,0.018439001619359373,,,0.018294089462439565,-0.005147355531114147,,-0.005357103462067011
GHRL,,-0.022564536955937846,-0.03611247965412103,-0.021880449234388,-0.00032557070242137173,-0.02102323695016763,-0.022300008582963438,,,0.017891619264155407,-0.010360936522257969,0.14188567645572617
NPY,0.01606604536911555,-0.005102127474308536,-0.01756340432868212,-0.059097091390676995,-0.08830778041229095,0.047891440664501496,-0.039204155472222675,0.10645107652453716,0.005099012223897917,0.004739703936164989,0.023291261332735808,0.002892412881988173
MMP2,0.01522396390436332,-0.03326117869872681,-0.04604072848159457,0.1359945843141388,0.080579464499192,-0.04066155810850816,0.09569593261850068,-0.0031724943675877477,0.06049382302626124,0.05658892093985154,-0.02820779587926734,0.0011162060183895813
LHB,,,0.01242421516494096,,,,,,,,,
PPY,,0.028463688929664353,-0.02052503500024005,,,,,-0.011172970904375744,-0.06202455271707297,,-0.03514326206884639,0.011559760486826477
ALKAL2,-0.02756815259400873,-0.028534984078844285,0.08561665759907333,-0.024390782552772033,-0.01474666652969163,0.09174201016473063,-0.03177537035109068,-0.027515253890779797,0.06102430093057565,-0.052569438003242375,0.12007767515823119,-0.0032712550778853135
CSF1,0.052276715539360794,0.035820435719601036,-0.04910119699895868,0.11599566963478011,0.06659281232054469,-0.0817611420084087,0.07343182322744433,0.02975026133304894,-0.041087686919967156,0.0904939655167295,0.011495822192430963,-0.07344667132697232
SEMA4C,-0.060195934110590286,0.00021165480176371895,-0.018310978475393976,0.04784416196711223,0.0045164748034355025,-0.040140231892994545,0.20348212486116313,-0.061340473563273615,0.0425719147050385,0.04260982979400971,-0.020366929992828374,0.018051721668096328
BMP8A,,,,,,,,,,,,0.02177942627850933
ICAM2,-0.00490526830536472,-0.0038406428714512202,-0.02722086230324216,0.03289603969189428,0.03218555648614359,-0.04098611040355091,0.08732714956810557,0.020015372351353256,0.018619476983499344,-0.0015876881411514834,0.012071018535947114,0.05879537368479699
SYTL3,-0.024594078787913736,-0.04867621820297742,0.013072033067733786,-0.01481074127221487,0.09460217450930983,-0.052423322684469205,0.0008050784178005915,-0.052520329703951485,0.008589495661940517,0.009936525032401722,-0.008368774619861137,-0.009320391772890804
IL1A,0.011442705105445284,0.0004552459844744693,-0.0102987791798416,0.04777467156998101,0.029450435305177648,0.01200533547433608,-0.10787797587725703,-0.0062050774165407965,-0.003540317969379503,0.07232778997239088,-0.020424218733207617,0.0181052325020235
HLA-G,0.003224841682001999,-0.02341359887178488,-0.012453785745732544,-0.015879471175708846,,,-0.04725901833956318,-0.03144238881997416,0.03825259816133048,,0.037795067158955226,
PGF,0.027945762773439953,-0.026873856648013547,0.00032681637536667856,0.09796508025366633,0.09140411331386356,-0.05741278523359516,0.014177090329809829,-0.024062003665045982,-0.001330805360860456,-0.0234891141989335,-0.001683011862599946,0.03326300216266755
LGALS8,0.06572825366083962,-0.017281008927263853,-0.02781928496049033,-0.005797374796019159,0.014669692834602628,-0.007840336835919507,0.013633214250030388,-0.010637811097781565,0.03369132846100029,0.0351398531298606,-0.004775699376196495,-0.03391547330571854
DKK3,-0.01891636407991601,0.0005923421651176052,-0.005551046795820992,-0.16152391409074326,-0.030594657536884107,-0.1186801537450411,0.03270584067691343,-0.027103902388241598,0.054979267019704306,-0.038896172602619426,-0.021729206171548308,0.05717016916252638
COL16A1,-0.047250452045005456,-0.006446685428940951,0.012674508199636478,0.013159407962190037,0.03631850593978191,0.007902077902174457,0.08877961441107278,-0.025491789913361446,0.004239306268359316,0.009420217298340982,0.03193234635212701,-0.014721352071836271
TPH1,-0.0280898403298797,-0.01719152784249654,0.029710289179953893,-0.01682651411220871,-0.015460879664365417,,0.00780622501877257,-0.005066026048452858,0.027356019426547702,-0.0378017636326245,-0.06958123957753608,0.0395690111690047
TNC,0.03659060233357036,-0.011478127275581682,0.07766945688540348,0.06968647343590995,0.09961632922651137,-0.07365528072049139,0.04918748857495992,0.09695469169249898,0.04656578378805915,-0.036206951428487205,0.001649798111226012,-0.021211149660679926
TNFSF9,-0.023213767466499537,-0.019397984541556536,0.05215363237719018,0.013385033355227123,-0.0349014633998567,,,-0.07308906593662005,-0.015691370473099365,0.10177222873839636,0.13590564913968087,0.03324931424360066
C4A,,,-0.013979148234792849,,,,-0.05549803421230588,-0.026382205453154665,,0.1040961498481127,-0.03175089712596207,-0.026995271169524993
CNTN2,-0.006031722141614653,0.04649585101346894,-0.030624149675975175,0.031919159843546506,-0.03886621232567064,-0.050746359532962367,-0.001051627945099955,-0.02369958633625665,0.03728514028011902,0.06851879758251789,-0.011526568426859207,-0.035943501075181475
F7,,-0.016771631077321558,,-0.014613875522091303,-0.013006015140474485,,,-0.048331699609111614,,,-0.031419529534782095,
LUM,-0.05022638875421173,-0.0016202627759900957,-0.045557887515535724,-0.0006976804069820382,0.08895541174805469,-0.07972300785211488,0.004101015797317015,0.03156938435418049,0.05395393964326315,0.03851317698699769,0.07324668339463782,0.045957097154565085
BTC,,-0.01521586900226065,0.004838468137740489,,,,,0.021614794024588217,0.012779238247655715,-0.004890315923717418,-0.030405285156259596,-0.013002002600522936
APOC1,0.014365662460883834,0.048217984079362494,0.021787915114268832,0.133098003466038,0.10590350663161532,-0.11021651399184819,0.0914585994638352,0.06084119596043505,0.09075264229351575,-0.0024360739764246672,0.013546723901136419,-0.06711172417390565
PKM,-0.0066039077724862226,0.01728322500004735,0.029890956058818478,-0.018924704864284873,0.0924112024320817,0.019450156846937124,0.009246859269640507,0.02210329169001307,-0.02390688950585982,0.036520955329324846,-0.0501488729824691,-0.023866539920891557
TNF,-0.008361660864765972,-0.029851786779236507,-0.02083886347641441,-0.0253862206235614,0.0014800650352809516,0.02647541878067237,0.019194138321567626,0.019405543877509687,0.006895158605585955,,,0.013982057157096682
GNAS,-0.044929071690051975,0.0645442507613878,0.023509543509859593,-0.12457403791183119,-0.04734431147748815,-0.10922376282390514,-0.03045411742842763,-0.057030712581534825,-0.023147854019024843,0.013262709674633699,0.051771154909958345,0.045558797614042607
BMP8B,-0.0741939734967071,-0.011681851646148237,0.04502174884194685,0.1327985261669757,-0.04135969509626113,-0.01582578818845733,0.04108158139028301,-0.006624146470089436,-0.009279583643975936,0.022703256834161474,-0.007351120232975267,0.016606781714664526
LIPH,-0.028856764685636884,-0.0171915236100768,-0.01770974628395857,,,,-0.024031734643459368,0.032643369584871046,0.020479526387808575,,0.034825143895673184,0.021156252833566244
CCL28,0.007302817379862377,0.0195871217983698,,0.004072159597283928,,,-0.04298090090591077,,,-0.028061332672932714,,-0.01556591723407576
PTPN11,-0.009257356578033085,0.03981032337541498,-0.01332498061419499,0.007170119805784627,-0.015379860399351295,0.05722454197054017,0.029803651206686807,-0.012069948057332556,0.031281719730718006,-0.06272034861567852,-0.023390039959597913,0.04994853315370567
ADAM12,-0.054375856970467804,0.014478991259535596,-0.016835088220758396,0.08329987343653145,0.08419022928440675,-0.032159049277546016,0.0757958138220624,0.02950934344365225,0.05253051724748178,-0.017210533344723833,-0.058086132498242266,0.05457224530369313
EPO,-0.05819503554041448,0.03752226355302573,-0.018054781901248148,,,,,-0.025968574122794675,0.008142070438831483,,-0.030060071593644717,-0.01655305932740787
EDN3,-0.008791557081851559,-0.006091721691419308,0.0032643784612776112,-0.020960610715162958,-0.023044823553072302,,,-0.0048062104453081315,0.01405519169982764,-0.006975050138168001,-0.01772756966215074,0.06903282109092893
CCL22,,,,,,,,-0.02195167979359937,-0.040185213966943814,0.010885443292028042,-0.012558988405777493,-0.025578814404053175
CCL2,0.04279751719641379,-0.05151415758427607,0.011679928832606361,0.026684101742581515,0.04559708569699733,-0.1106230524232448,0.01905857207941064,0.09511928111102602,-0.00015020562980771156,0.01123906941905518,0.06848147575149259,-0.0171683287986856
DSCAM,-0.008788440124738008,-0.012565965863371824,0.026369628125509133,0.09692944823756368,0.06975392189811731,-0.035297122816307876,0.03360445156903582,-0.08462041841477821,0.01104407429553133,-0.0269415468628478,0.012684524173943593,0.02276385187042149
GPHA2,,-0.019160826609924426,,,,,,,,,,
ANG,-0.03862273192160491,-0.04612795809779882,-0.005932608784432684,0.02059844275577684,-0.0026298769745697163,-0.000688711245310954,0.0029631532308490977,-0.016242725590521024,-0.030345619202037055,-0.01851250295520933,-0.017615621974674815,-0.018560439679829992
FBLN2,-0.05759437948383754,0.01763201602720998,-0.027376249141231237,0.019312521641830494,0.016127351375366836,-0.026403717957196475,0.026240602628246987,-0.0033217167488436105,0.014017205995973806,0.0022215858342020988,0.044274876168761475,0.0251994201066407
VTN,-0.005449938106244304,0.035272142531991506,0.17784310966934827,0.07036733729004278,-0.004167812249900663,0.08865928460211911,-0.04103205054466317,-0.04277356652743855,-0.030899841966907027,,-0.03892373550635996,0.03900775150012649
VEGFA,-0.020272514542034926,0.02690757547920002,0.03336381853956848,0.10433579946555138,0.11120910874687745,-0.02346121159420833,-0.018970903436405208,-0.07598741878169242,-0.049814551253995816,0.036306742818254474,-0.06264458052320766,-0.01337554209254552
F10,,,,0.020150447004684418,0.05173697650630323,0.027418795583988985,,,-0.004907347239440652,0.004753262546507331,0.029834304313622603,-0.01527550391942798
SERPINA1,-0.017542376334608065,-0.017834234281267902,0.027031872903828417,0.04369946474502682,0.10231152983231137,-0.07992370723822384,-0.05157402886133749,0.08469297480601927,0.02685836432644562,0.04814033595769364,0.007214059956321997,0.04199843089189442
VWF,0.0699990863080344,0.02997964519206224,0.026151654970122663,0.036124594005124674,0.07929166131417834,0.004190497397583459,0.042728542543523866,0.012676440354096537,0.004033548930406097,0.021457986386812084,0.0382990743247864,0.029511759258806974
GDNF,,0.05347712492674148,-0.014685422226258144,0.11699597432029804,,,,0.022737188784406805,0.015553745198809036,,0.023831087439144368,
VASP,0.04640417081235547,0.019336077839853385,-0.004325692840447285,0.04909365818616107,0.015012901517254559,-0.10995065158312406,0.10423666688707432,-0.0753776915191895,0.00866369567087538,-0.05496832341589301,-0.01064139963653767,0.05587558658174827
ADAM15,0.07612907903814467,0.01235374044694868,-0.00998470098362926,0.0980463253588994,0.1076648649144853,0.011289070515890813,0.15877863406906498,-0.009071215294904685,0.02152243052369494,0.04244218917161027,0.029773152113860824,0.05404720691534054
WNT2,-0.024524634714068926,-0.030072371697376865,,-0.027689589599455004,-0.033384453939453426,,-0.010184376117971534,-0.04641573632215362,-0.025811934785985584,,-0.014736075449583587,0.0007523570539673665
CALCB,-0.0256687834450706,,,-0.01705546654069379,0.0657596966462195,,,0.10042708625568535,-0.021760651076779502,,-0.0043617581122208345,
OLFM2,-0.023454395910130987,0.01016739049003108,0.05154842449940647,-0.013057315251123029,-0.010378109913074508,0.08061350034352782,0.1072079761374855,-0.03520365182078972,0.041432343330441906,0.04470091638731002,-0.027702573550753312,-0.024201885047963195
MFAP2,0.04042359170347486,-0.029298919344033735,0.009393233735868527,0.13385874395509137,0.07500148543683521,0.018302932886880587,-0.023692772955060542,-0.06994920825780043,0.012726390762360543,0.027217536808263807,0.044294363884042266,0.023726341262811777
HLA-C,-0.009834452892510349,0.038074018917119354,0.0005344943931595989,0.08474535642764428,0.08976132734586476,-0.04573626394838267,0.02378396812505046,0.09192685711178143,0.027012493768094045,-0.04807383997583533,-0.012574825814486438,-0.005056040637471518
THBS1,0.03207189250101458,0.0027653833777439973,-0.032494150074333934,0.04996746751981465,0.0015847634200671311,-0.15474760407403423,0.008665809483554488,0.003473244142295572,-0.025331616818563146,-0.033968044932582896,0.022265717650242108,0.025956165272706583
HSPA4,-0.05748476762625808,0.014058747477436653,0.0022335692686481366,0.06552412227800333,0.001945531003089778,-0.024918014240533918,0.016065675211987835,0.045694568934320764,0.0238344918616606,-0.0035296924243214635,0.007143317723571882,-0.04035848939593651
LMAN1,0.013866074398826048,0.0011648897474624176,0.004081793125303357,0.03015660284953486,0.09178343405189733,-0.06858045808326868,0.06950938395331865,0.09987296685980418,-0.010910672282211402,0.010310879906836165,-0.013770445920948572,0.01873383033729989
LYPD3,,-0.013201391381868868,0.07411467568053698,0.04908833967019025,0.06428688733010572,-0.042024954853340055,-0.05232763681333419,0.025246682198486085,-0.0052045046919715135,,0.06814960171453471,-0.034327403012704455
APOE,0.036794520181232075,-0.011163937849040009,0.034770478697397696,-0.006080109204485533,0.07558077656477566,-0.030252816426519568,0.04021828377770714,-0.031375968585515446,-0.002285723702743986,0.022885661670537894,-0.029378379270373733,-0.062436552838179546
SOSTDC1,0.00835252188589905,-0.03872796942629731,,-0.05084266071720389,0.15245246201002538,,,-0.026090711749380685,-0.012634941820323271,,0.07150272364392853,0.003740379462041575
ANXA1,-0.01652319128306044,0.00037571655110235104,0.004578199161659002,0.038647013493914216,0.06374639459211529,-0.12193047405699324,0.046900898559535865,-0.0037836175468566086,-0.019213061338200225,0.03741292033633368,-0.013080941466146447,-0.0187569654438325
WNT2B,-0.01917395848239266,-0.043812574479115705,0.05222574227087789,0.005935449711338838,0.02897192831194857,-0.0655457362330931,0.01789724536811281,0.029085874582974732,-0.011405452357471747,-0.008321484714215174,-0.02649926053241612,0.003413049230961474
AMH,-0.027665655632150937,0.04566684981562889,-0.01839390891770368,0.12978156041653224,0.039063419432820094,,,-0.0022766094556073016,0.12372816792510809,0.0080428009057836,0.02972729702641245,0.045415412532971364
GDF10,0.07424699962969256,-0.019897378943302395,,-0.035307895523188,-0.02316647246180445,-0.04825121156142876,-0.02304391284881439,0.026902361478826027,-0.06155466497278161,0.06808437160075946,-0.013608283164419642,-0.01067978881911414
EFNB3,-0.050078864013694685,0.070224579230693,0.019026507616099343,-0.055141211491186365,-0.011411896722824215,-0.01940530050165189,0.04003570438168616,0.010568882671733287,0.062040081989222146,-0.009912623062472812,0.07925152739786191,0.027040249406340526
LTB,-0.029108475534900067,-0.013066458330017707,-0.012984108747806717,-0.017504869698626982,-0.007268118853601684,0.06198088367281395,0.09752888445111571,0.03785266256928824,-0.03818296462661858,-0.05097129475713453,0.019448945164678693,0.008764144758951443
