,UKF248,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH881inf,ZH916bulk
FGF11,0.07635201665327965,-0.025611298105351295,-0.007284714651486156,-0.017465129785464793,0.045510966576566815,0.0034060231962127277,-0.10558077257494361,-0.017170365794773147,-0.040969317470917206
CD59,-0.025890613353935648,0.02480050420590751,0.051794896278486366,0.017639550809521756,-0.0017833702376307567,-0.07513447647949052,0.1271107974484667,0.028471043206930325,0.07137352941369936
COL9A2,-0.03097377079581848,-0.05492744238176778,-0.07574051726298452,-0.023400011250076645,0.04139012322163721,-0.06745419342729396,-0.05641314221944107,0.09431157692926187,-0.03613055459524327
DLL3,0.0361307317775535,-0.007830556808845583,-0.011825439350371229,0.002416545586943109,-0.04514339751792231,0.13909398442792129,0.013550253193539405,-0.004807884709245085,0.11274223622397642
FGF5,,,,,,0.04412687618488785,,,-0.043232102179001426
LIN7C,0.015813863137481166,-0.03983504219658943,-0.016684391554722764,0.0014901995076685307,-0.06141554586915276,0.010756159771349562,0.037161048649395595,0.066966596615305,0.07124643740476135
GDF7,-0.03375711031807102,,-0.049356224647030406,0.10308982447327433,-0.0034737517548374735,0.09672441861660218,,,-0.024697055715825842
PSPN,-0.0644194421822695,-0.03778742224012364,0.03765819230858359,0.0070926996359657185,0.011652473126379263,0.0475419327054454,0.022604460992137154,-0.05139671177662535,-0.013502007805208764
ANGPT1,-0.04796580841934107,0.08203203092419521,-0.0013670551516719563,-0.006804568106970023,0.08265417976260932,-0.07439067445836813,0.0034432913156497097,0.0184384499476574,0.06070062494596263
PNOC,0.014936084122124807,0.0065709060285281074,0.043931362029773935,0.009626619793211203,-0.00014662851935605506,0.12492771728052238,0.12414786243848007,0.18038927109239403,0.1221220092082215
L1CAM,0.09172547302221823,0.01600606752759554,0.015435233872910278,0.012053413494874888,-0.11072575807583013,0.17016375762168207,0.21870636280283484,-0.039857243719164395,0.07260930613505204
APOA1,0.030578164559179572,0.019419308805682406,0.0704046495320788,-0.015235461516399809,0.027380812429131162,0.0727193607802169,-0.009728603708060756,,0.0087107845890217
PSEN1,0.018703097340481985,0.017965936211314107,0.023630603157157523,0.06879805101254403,0.02941142539512099,-0.11342411588743923,-0.07257678817291777,0.058717286812438416,-0.013848416177745997
CALM2,0.05127859580284212,0.031091939919297724,0.10736440889170099,-0.010689155181344194,-0.08628588696599862,0.25187067199879193,0.17107094289681354,0.06755647021812783,0.1257449216979864
CLEC2B,-0.012086634997120713,0.05721321007748942,-0.029644076722972534,0.00659516311679023,-0.0698899804979679,-0.07423285837973063,-0.008654692494347652,-0.03213505523664266,-0.023716136705454163
NTNG1,-0.01375443671821325,-0.029588810229202265,0.02373804856341038,-0.011590047875379634,-0.0014509789777750837,0.13321617880890949,0.14004146879775306,0.023023819943711693,-0.005520456807106354
LRIG1,0.03929751591506938,-0.11112192485109311,-0.032136631051941415,-0.039157265618222206,0.019893062682018195,-0.08771404387377689,-0.08743562027896237,-0.04485558855164069,-0.003473943516529612
CPAMD8,0.00787537583117663,-0.01478526505449239,-0.008372316213484842,-0.012978023690282304,0.027119280954888584,0.04503678296398503,0.12881793719680215,0.07640986818313715,-0.03386062612403821
GHRL,0.009585064360886351,-0.025039934187062084,0.06630560276539407,0.027033439207848845,0.009901483135048022,-0.039351860661735794,0.00850923806077294,,-0.02984849424964577
NPY,-0.0420738538773943,-0.029378862848933932,0.03394171432562103,-0.015503360162970386,-0.002138131223257004,-0.08981072428949805,0.06505583305079067,0.054513307195862885,0.04879740918375839
MMP2,-0.034672882004583384,0.05195223708484884,-0.0906383879278791,-0.016332142735946523,-0.008397298027675004,-0.040179344804692846,-0.11546353744476615,-0.030028108292941492,0.05422020530085266
PPY,-0.009371171284903671,,,-0.009484823939769838,,,,,-0.024285598328754543
ALKAL2,0.027825000406183617,,0.03167846438178205,-0.022878924382929825,0.013880880962542563,-0.09493307382757969,-0.018755783800871433,,-0.006770971147366519
CSF1,-0.09760402733640326,-0.02247499120848564,-0.10020025777376015,0.02544880627862575,0.012592803683307851,-0.11481375870749551,-0.05299208339222962,0.003170465753533451,-0.08739574002201313
SEMA4C,0.024590643126663706,0.05233714831558299,0.003394276269586092,0.011943925879501308,0.013248207608424102,0.0015528590199621205,-0.07830765762558375,0.06307121001165505,0.08093086944343213
ICAM2,-0.004250675991170164,-0.0041489155995514185,-0.0010589210986390574,0.02433119682666776,0.008152227899737347,0.006732634614249601,0.011437479778998047,-0.03883631096575139,0.008171776278119262
SYTL3,-0.03655336479024266,0.05156995280712908,-0.022500943909036456,0.012747017029700707,0.04607692492254479,0.02076054959066052,-0.05269826354079837,-0.046540923243143476,-0.05304282489127871
IL1A,-0.0364337277299435,0.027647337993679497,0.06486070470605614,0.001447205632153117,0.044894783238471424,-0.0047870486905026875,-0.011341826359314178,0.05440290061642704,-0.05365360638483004
HLA-G,-0.02202657988197238,,0.0014650673333106714,,,,,,
PGF,-0.016538894855911118,0.025627594594088816,-0.05114760956171828,-0.006808603982670099,-0.011510578164318344,-0.06574525050445786,-0.08486337565779721,-0.02077412720197444,-0.009354455945346365
LGALS8,-0.04839955771033808,-0.02562952733414489,0.0719193824736443,-0.028533995152744865,-0.023382155430123112,0.06106859938595308,0.0695992049902583,-0.0017166095986986564,-0.0186585805552179
DKK3,0.06885282760418383,0.06637240949377989,0.1576740909005794,-0.04069874151116263,-0.06691970275145413,0.20730639503251366,0.19990762866757858,-0.04796682723746232,0.14830778959916444
COL16A1,0.0356878761263138,-0.06063596704411973,-0.09293767429018386,-0.0368902562264628,0.007868597208567639,0.008815280336538589,-0.12151556371296202,0.02757025237766357,0.016536294720056906
TPH1,-0.016173103647565617,-0.01451365431464901,0.04054241554232129,-0.02193640748658313,,,0.06679820134601809,,-0.07049837714499223
TNC,-0.09923887894932584,0.01253484310866939,-0.08346413567400361,-0.054466946202103066,0.10160100141371217,-0.16552632136082082,-0.19554785741460018,-0.030351598844867312,-0.06996028809210791
TNFSF9,0.07939767012959346,0.00010802861169865924,0.04031038172098844,0.008077428084967345,-0.02641913385798858,0.1081530012623965,0.0024775706903507892,-0.06640991301182916,-0.017104729570891024
C4A,,,,-0.011243783034103408,,-0.029002818965175634,-0.023667780511381516,0.047629583410284074,
CNTN2,0.05491509457350872,-0.010706207988405665,-0.0680596739174324,0.029926175052633678,-0.02915516482608159,-0.18409777956309664,-0.009254619954398633,0.05276504130913457,0.09509894156971234
F7,-0.015778081519999654,,0.03848204925604268,,,,,,-0.04185364737911933
LUM,-0.07337284139425013,0.09242020955390669,0.01687507279622941,-0.02238024120740004,0.027187334461457276,-0.05235772729085392,-0.04818056107668795,-0.032602383584506296,0.004234039530483
BTC,0.01008242240134019,-0.01519376196746883,,,0.04444051097832473,-0.04052090026251846,,,-0.030353773351267353
APOC1,0.01824875708107278,0.056690045598954755,-0.11139568902843286,0.026407326169223106,0.046669696095115426,-0.2426050014807974,-0.17718794376072036,-0.0989380639288971,-0.03591306084616198
PKM,0.0174842055655455,-0.020387097301278505,0.05593596964016922,-0.0650818755560522,-0.04959803066769796,0.1901765276653425,-0.08781253429025232,0.03843581892783223,-0.04083892370256142
TNF,-0.026734774069740168,-0.031355661661095914,-0.0466948443234786,0.05308149333244826,0.049227956545626866,-0.03669619466828508,-0.03234926437619751,,0.060851750218834294
GNAS,0.1085205730315865,-0.04630859023290618,0.14702629612779655,-0.019092397623542624,-0.0526691401678162,0.2431598210376831,-0.15265247975910218,-0.03427774520799654,0.15548148593555636
BMP8B,-0.020762001464408587,0.04649613532053777,-0.02884642300021158,-0.01871546190940179,-0.023155895780909458,-0.07596924816784507,-0.010716290301725467,-0.0013723860311752793,0.007289250187375092
LIPH,0.06814145439648922,,,-0.009065562799080747,,,,,-0.03175260807107987
CCL28,-0.022749476498285143,,0.006470284404712985,-0.013959475332400205,-0.0015426971056417967,0.002274013859657517,0.02668781093320625,,0.023857885927377243
PTPN11,-0.0003265089588946941,-0.042718033498499966,-0.03724831161487401,0.0014274676416307028,-0.0020077525630882963,-0.0568451206723417,-0.00011753625684410807,-0.045448891085111444,0.004015348888145554
ADAM12,-0.03127730588597696,0.07412722409855081,-0.07925923205993039,-0.031682899266409284,-0.0038315426749050852,-0.047700723357875,-0.10898214937454384,-0.050723675218118124,0.018407108089770263
EPO,-0.021731387495931793,-0.015573887717390808,,-0.009484824353784277,,,-0.026924642976338675,,
EDN3,-0.028172773035262905,0.07490176354441448,-0.03518808089390262,-0.01470100995837188,-0.031879353865020554,-0.0020928148890552263,0.12398153707216208,,-0.051942115999305274
CCL22,,,,0.009439573566603604,,,,0.012214117739655837,
CCL2,-0.09780513089976876,0.049423369546332696,-0.03205839107226353,0.027322277731708432,0.05186749030643451,-0.14280363686347453,-0.10565595348482468,0.06464952531262781,-0.08330159687447788
DSCAM,-0.05695903674025731,-0.016526951582371035,-0.06412549472062862,0.016701654983387267,-0.03879035510341856,0.08700017821119418,-0.05104267022047879,0.08470629918915758,0.05232161220505197
GPHA2,-0.018025741375313337,,,,,,,,
ANG,0.00816249043010998,0.03580059271440568,-0.008006327800812013,-0.03477576412931079,0.017626276103507785,-0.057483610937535706,-0.06364964507551975,-0.054029210080141804,-0.01658948037318154
FBLN2,0.044361779538604054,0.11138777993880261,0.06788306198208255,-0.033189217325229094,-0.00884261822655323,0.030378281802511498,0.14787258783546756,-0.05072367023599308,-0.04639653901653097
VTN,-0.00670804777602337,-0.01570179235624455,0.05516507862952622,-0.015582501247763775,0.04746356077406851,,-0.007653039932328055,,-0.052803574540602596
VEGFA,0.04255639632074413,-0.07801768622660066,-0.09196838610490306,-0.04200733921350396,-0.008896072890599339,0.05324089758791808,-0.1862674979245092,0.02833652066529325,-0.1580174184012348
F10,,-0.014650037979667607,-0.041674662966686045,-0.010399904904055344,0.06414324781877258,0.009428593539102982,,0.0004637306837179223,-0.042885779613940744
SERPINA1,-0.08596502237467317,0.08155355327100601,-0.06602921301639009,0.0004575748836917624,-0.0006246968657405748,-0.08411735223710215,-0.037044285543081826,-0.11428955610263299,-0.09971150135449054
VWF,-0.09911062616081527,0.024900582449504653,-0.013539042208951843,0.014375922996983816,-0.0017702514560551063,0.043580375303903254,0.02985470101822468,0.0356237540047388,0.10812187007556509
GDNF,-0.025328245602978958,,-0.04396890043026021,,,,-0.026924640879533838,,
VASP,-0.060395311208242694,-0.04372740294408994,-0.05685211213919855,-0.031031752067045074,0.026237755975375657,-0.0936252902630051,-0.07492926655801169,-0.01980472423680112,-0.04240326696658183
ADAM15,0.011289175387496679,0.02096425632321035,-0.03532789228331865,-0.034369054087715144,0.006136703296485165,-0.08683736675310866,-0.019721788840081092,0.0023721158110802817,-0.06194334135663627
WNT2,0.19711605353015096,-0.012617210314094242,0.1183860961395779,,-0.08654398175834899,0.011489232778069661,0.1131353124422519,,0.05835198257776711
CALCB,,-0.018966145816457957,-0.02863223521836762,,,-0.02664832114206158,,,0.07028130349316633
OLFM2,0.0009952933687504834,-0.010806098531797865,0.021404415791002343,-0.041725007112039636,0.04970451452796832,0.04672964383543445,0.03872997254610086,0.01637711297377471,-0.004985971859047348
MFAP2,-0.018984024247393424,0.07530287076797723,-0.04225113652271109,0.10046976487337932,-0.00971400883796705,-0.046491317231829817,0.011414375905384822,,-0.013877875204353575
HLA-C,-0.04245250445541367,0.06726247584154695,-0.06960010289552807,0.07137457857041471,0.038537255512033124,-0.18960250813829874,-0.20904337736600515,-0.0533186841965817,-0.026422883661369714
THBS1,-0.06192906069069989,0.06587851293250736,-0.06358500720256491,-0.01873514191952458,0.002299372264578804,-0.01917366810576036,-0.025160727125466402,-0.05537104512229293,-0.06135870915559394
HSPA4,-0.010704453429298304,-0.0032117491509814863,-0.04563432400248007,0.0030320265400815157,0.022152469100572572,0.05303075867532276,-0.035910127772706364,-0.033360563000618675,-2.079602860457076e-05
LMAN1,-0.04958994068253613,-0.04081383213617415,-0.05051667458814583,-0.01835884919572206,0.020807917077503603,-0.051570987720843564,-0.14079491595176946,-0.07481123708273446,-0.08188305732793931
LYPD3,-0.02467269528966095,0.1491245330652738,0.06401223929046537,-0.013279517005762067,0.006737574083895519,-0.04812327903018191,,,-0.02591320304351934
APOE,-0.002598709585819946,-0.08357837654809396,-0.08193631312368646,0.07869825938721679,-0.010568253722793037,-0.20307163167367692,0.0867031908289905,-0.1420930862459448,0.07330810899413956
SOSTDC1,-0.03643372883025274,0.11190407785406828,-0.00788592213939847,-0.022940646300670484,-0.044610225611190754,0.03376789255376445,0.08099065980881934,,0.09137182383019414
ANXA1,-0.09473601325753819,0.11178333051992402,-0.09718938253848099,-0.034071221609339106,0.11226271701813052,-0.1530597585633755,-0.13299221748419351,-0.05735224979598028,-0.06349953544072573
WNT2B,0.02229286197257368,-0.006730017864820899,-0.018373996274934933,-0.03389363814550108,-0.021299359312166574,0.08762018333159045,-0.044088973010491285,-0.031128532130416404,-0.012742081535611892
AMH,0.030029587775588115,-0.019497726657899783,-0.0365772081257188,-0.013671894150653438,-0.004383244594930281,,-0.021328860171100434,,-0.01664798602192692
GDF10,-0.018718660430484896,-0.02160636579829582,0.005091251485418279,-0.012773352891005207,-0.11865023411442172,0.1452335432978408,0.06679029359385527,-0.03714753127717015,0.08060704327010235
EFNB3,-0.028932671842430296,-0.026362832970399486,0.07466849960766683,-0.007833803963535297,-0.03488752212597824,0.1879110139040835,0.21068796248562074,0.0326958092438726,0.04804906634127399
LTB,-0.020538186018353662,-0.02236504179821402,-0.029386680539175418,-0.016502861539279563,-0.0017563219987065096,-0.04891776390093469,-0.035102797760239654,,-0.031133165996639893
ANGPT2,-0.02921386603733265,-0.01958910446015158,-0.08165720129021314,-0.006682151073744338,0.026968544345988898,-0.017253725686723887,-0.06898929173264487,-0.05720238434088441,0.13648775595488352
ADAM17,-0.02194004342581992,-0.020263303101079995,-0.012709579190300099,-0.0058037615581295636,0.05029195081176758,-0.06924617160424282,-0.040428161434846795,-0.05562865192953287,0.00936712724165843
LRPAP1,0.05234734000599744,-0.03337906622007228,0.11856468566941572,0.016410717909504116,-0.059294521041077075,0.1147569443661951,-0.03332595790025553,-0.001999584854739291,0.017890554380473354
NID1,-0.018792701086163252,0.018725990765354368,-0.054970947470945615,-0.04526728814052485,-0.007283867633944105,-0.04976347142371153,-0.01115490577598336,0.004760685976530158,0.07538872418731367
MST1,-0.010093853224300177,-0.011087087171271893,-0.0144463131815571,-0.03516297108662897,-0.027141539198641533,0.02611920517421482,-0.059505516538049655,-0.03402027657591325,-0.0060438300547514786
IL13,,,,,,,-0.0315774922658914,,
DCN,-0.057806580835021514,0.09670231897841633,0.007836111903666692,-0.05065675841678311,-0.0328004873342068,0.008227042241059343,0.08469494415887922,-0.024641991982478153,0.046609798126332404
IGFL2,,,,-0.011243784223832437,,,,,
COL7A1,0.011058308773834236,0.007257164098761317,-0.0406821995929682,-0.027439518186659833,-0.0034743402216776643,-0.05975089875679551,-0.04417908479000024,-0.0435888629392245,0.006024057431519178
CALR,-0.08159831139744285,-0.034128416868121104,-0.05410308923399046,-0.059542284196000606,0.028721171573289465,-0.14387097664011625,-0.1929988288743951,-0.018553907411951513,-0.03777709095750222
PIGA,0.02317444386848491,-0.0373163794172894,0.013412891194623626,-0.0055929435531403586,-0.013156604508982957,-0.026476586982749673,-0.054590353929925846,0.055538672382771145,-0.09098312717852461
CD200,-0.006496224880989906,0.007985197314016,0.1210743530334841,0.05645652708224846,0.005921007665653252,0.17594349880296117,0.20711337599411359,0.012486465927886369,0.08539565282559314
GRP,-0.0068697691797724785,,0.04460986816353457,0.046179854469021606,-0.0759371968580269,-0.044230173106234755,-0.0010643732900699433,,0.05812046910078429
CDH1,-0.020442042579225817,,-0.035574750440042095,0.007820081898214775,,-0.06493743268217572,0.018879061315140472,-0.05996342751092471,-0.013272900671564598
LPL,-0.014277012407753323,-0.06866245428512344,-0.05010559048267537,-0.030400607443755136,0.0023201027796723945,-0.01882198407193088,-0.07234671136959127,-0.006691962754433912,-0.040943181115214076
SEMA5A,-0.020101678924498583,-0.02419338157844075,-0.12904318995687689,0.017261471966256055,0.034326195628653695,0.06103394023937401,-0.09248149646808886,-0.008287406244011124,0.049237162806039084
SEMA7A,-0.05417172112244094,-0.044330811483569675,-0.010798791561535976,-0.023748086545853846,-0.03162426985071046,0.042405904610228466,0.085742211853249,0.056559410855953264,-0.017206241565122248
SEMA4G,-0.0027728790276837236,0.035324952603261815,-0.05641276720798858,-0.03472734956434048,-0.04959634221139502,0.031671133634364086,0.12391891447809007,0.19814323978900883,-0.047614811834749984
SEMA3B,0.03199073209490204,-0.0797316063157247,-0.098792674326011,0.018981882643346083,-0.053202873824553215,-0.2130402390860235,0.034306399518200546,0.0499941909482479,0.05542022982859333
RPH3A,0.0689245500436919,0.021909442775578516,0.009294281460598915,-0.02434623088593644,-0.0849832015816825,0.23444166782745096,0.04453576239727251,-0.03402256707209631,0.08912145767148807
JAG2,0.07112386374334206,0.05057105070051297,-0.02544879788023471,-0.03235041180529682,-0.04479488913572348,0.1008316747368401,0.16855747175457012,0.08366075687649138,0.012678834717044266
CGN,-0.024492504538752933,-0.0208011555100794,-0.04648451507995526,0.016025489485844632,0.008122788389827655,-0.03562051489854536,-0.01012283196494187,-0.04126860245645086,0.009105168231951429
GDF15,-0.04028106879487391,0.029375076941978884,-0.018211498736194758,0.016319504083845825,,-0.03266543541874111,-0.07818309892383458,-0.025327563327888734,-0.05292388185098128
SEMA4F,2.2658302375048105e-05,-0.024255132605707386,0.028347525632495752,0.03368785105929705,0.027144213847562076,0.1616725371501556,0.13158175155056365,-0.054462834619794516,-0.06632944227809282
NXPH1,-0.0037220373932067515,0.03353279586953283,0.019415486791423683,0.0426560604968615,0.012595007435979804,0.2483988695956309,-0.021608919218721392,0.053406318651036,0.05017487015592234
ARF1,-0.0006801886377761566,-0.06752562851962177,0.03357282726934864,-0.020028087587163977,-0.05365235086545435,0.1502852572779898,0.043098698997306235,0.035999480815389326,0.03069153311828635
DSC3,-0.01364152450175505,,,,,,,,
EBI3,-0.04365639299050695,0.07743234159094041,0.06708080208275885,0.01545129234092974,-0.015694296447623508,-0.07780165211173022,-0.05148372872807422,-0.05843974066860628,0.022621446227249008
TIMP1,-0.10180293667642792,-0.007589029959104867,-0.07273923295915795,-0.044881657431701326,0.05204194515055099,-0.14300275853081804,-0.14960677129024913,0.02057899808807321,-0.1126119734422348
SEMA3C,-0.040787817400858635,-0.03977419539001858,-0.015205000338214354,0.04273672051711636,-0.00883886777414582,-0.0981137418074994,0.07051448855384229,0.01429259044211204,0.010533473345152112
GAS6,0.0110010085428835,-0.03372345631207466,-0.05008275668676779,-0.0182498063385138,0.06010108808067461,-0.02920384808621966,-0.04013194696889732,-0.05982772809022796,0.054962943186470124
MEPE,-0.0160648688358358,0.06071301605701046,0.060680721060740385,-0.02447828560964517,-0.0017820363050752512,0.1429261657242879,0.13751937587916058,,0.1371976134419527
SERPINE1,-0.0638063858644701,-0.027341320793582632,0.00041636767152198055,-0.04002464830652098,0.0073407004928646045,-0.019090657700328688,-0.1079487673234176,0.03163265202382724,-0.15640136167605173
RSPO2,0.022477664444721483,0.030016134794740912,-0.019583450998928473,-0.02244306518447938,-0.10628758129500798,0.18391327320714929,0.21739110868587963,-0.06086616983884387,0.11777847307666384
SHBG,-0.017669806602017828,-0.023554442191477704,0.004893727785737291,-0.004294552237853843,0.009397005858477426,0.010884612164728816,0.01087406702250611,,-0.019030003329595847
LGALS3BP,-0.05783134615922784,-0.06883511524808453,-0.05685930578193137,0.034258478476093375,0.07571889128655308,-0.19893142848111492,-0.09520093219517423,-0.02674068335309844,-0.07756983758060275
LAMB1,-0.10446813622897733,0.07205746450000236,-0.07972405174135946,0.04119873434443991,-0.005303165238965043,-0.010296294106679342,-0.006644169074124924,-0.06612500296429168,0.032569780938207483
SPTBN2,0.011648528741661501,-0.03461062098577478,0.033009615462073476,0.07921096430598179,-0.02760999801665885,0.20545443432256236,0.17544569754428696,-0.044930069722191934,0.09534463085203296
COL1A2,-0.07350217805875968,0.04809817410043907,-0.04687358629063937,-0.024368316804336383,0.04265716371079499,-0.07624319230791564,-0.08565713412419265,-0.08203772900850963,0.016699458482617918
DEFB1,,-0.012772434099798233,,-0.010017549555029827,,,,,0.12979178674279485
CEACAM16,,,,,,,-0.03938611305526376,,
SCT,,,,-0.009207362521180349,,,,,
WNT11,-0.00219660804758193,,,,0.012778365471098757,,,,0.022036666148343906
LGALS1,-0.05409288310284392,0.03958045022921536,-0.08331776413461223,-0.015098045625654491,0.0539939597705052,-0.18653203377320693,-0.07880073593266937,-0.14284865442014577,-0.16307265159311296
BCAN,0.018901315724874336,-0.06447547215986515,-0.14393008033207205,0.10761211896384862,-0.009164965551997886,0.1721060971514362,-0.15324126900630836,0.059240523596074054,0.07595099434650972
ANOS1,0.017266461636674103,0.010410935097182559,-0.01806203157893633,0.03490652823204796,-0.005351535745019257,0.010094384238738631,-0.045795323860335385,0.03380931825585649,0.06432361671345976
EDA,-0.014314487521605725,-0.0014264738080425785,-0.00483002699769884,-0.014427030615105797,0.017014696838372746,0.007470008710267811,-0.0005744949269235646,-0.04087167270351365,0.010280395525127571
FGF22,0.029710743298442515,0.06149623419948086,-0.04623830248814956,,0.01050401075893207,0.05605318175569059,0.0724592027069044,-0.03162641898761649,0.022945877430234483
SHANK1,-0.019552733600594046,,0.036685367143772095,-0.013477028273079417,0.027389976327244853,0.018702830866087334,0.0036157789663142145,,-0.03511532053779459
RAET1G,,,,,,,,,-0.03343693574604825
TGFB1,-0.019223116490895815,-0.023999008576953123,,0.004857243340407864,0.0432643853187507,-0.02470930652840547,-0.005322561682447175,-0.044051280147701766,-0.039642513224942895
MSTN,0.02966823267004997,-0.015283118993735889,-0.020432119444828735,-0.00019993725323108952,0.03586371172202092,,-0.0060867911119309275,,-0.033772813077687834
WNT4,-0.013174589078291638,-0.0028776458257210535,-0.018445340968445804,-0.014148201877693648,-0.0036609916476357156,-0.005017897355995861,0.004214655088608487,,-0.023925816841770534
TNFSF4,-0.005808685819442637,-0.026376878297057045,-0.030485309519565393,0.024880481827708585,0.06447134172278493,-0.05783235375493639,0.05803911062556705,,0.009942654670962756
NTN1,-0.05430814732633748,-0.00445274937081561,-0.1065884273412156,-0.028622600644995472,0.04499826727906816,0.06068572156710039,-0.07988820123751435,-0.024352824777402915,0.02963227446699616
CXCL12,-0.06580086809299777,0.11876671803360013,0.03401931486074086,-0.015658088756906663,0.07092158740828738,-0.06184616716773367,-0.003209775195660463,-0.046899935395637755,0.02444954888218335
GNRH1,-0.00842976401791651,-0.023374695293416025,-0.025403630676548678,-0.021354746055156158,0.02059620175241432,0.005697681535123699,-0.032801533575483155,,-0.0010535758892923272
FGF8,,,-0.024840402753001537,,,,,,
RIMS1,0.0751401969239259,0.056808074823153865,0.008051925722176164,0.07962642965068285,0.03002377547703204,0.14247560381190053,0.19754700748454296,-0.04307513977869188,0.02039203409353956
FGF14,0.005877980888973005,0.0731100908560208,0.023689759100714625,-0.036829747572911124,-0.035236872039327974,0.1560725630539708,0.1717145043667045,0.06170497396015064,0.0581251227408025
IGF1,0.006296944698660919,0.09029215008951895,0.022367612365513944,0.023559652954167738,-0.009964966141733134,-0.0449140584644596,0.11705711701332046,-0.04508334339546087,-0.027512492115035033
TNFSF10,-0.08655258739942798,-0.027758915871887797,0.0007470501056228219,-0.01639448188054439,0.04930770457990169,-0.06309608538294152,-0.009676083926042767,-0.03448180094310396,-0.019921135362805844
GDF5,-0.002840818916979946,0.004255708643831267,-0.02938669195236549,,0.01984327061075019,-0.03155181301301081,0.08751856270316292,,0.041951727810933426
CHAD,,-0.018087317756911456,-0.050282286318506425,,0.011536774036626897,,,0.013167900065313135,
RGMA,0.0012672821924022315,-0.003427476512122575,-0.07616146578853461,-0.05505109859224678,0.010656049241237125,-0.01714331881725818,-0.10849591684936631,-0.0437895932987595,-0.06134892677138583
CLEC3A,,,,,0.06008662295721121,,,,
WNT16,0.07775528624324139,-0.011128816690760763,-0.022336315730988644,-0.015838267515071898,0.023632328753236172,0.09869842289839888,,,0.07856959585616574
CX3CL1,-0.012562829805349108,-0.007830283930779945,0.034651554512290295,-0.018787102327804662,-0.044653337895828545,0.17563273483141587,0.10167644390571495,-0.035062559912098376,0.018353906835872784
FGF1,0.010414546699397046,0.0313942971033233,0.033602828287750304,-0.0012257143452141584,0.05122345707731744,-0.18452586604076932,0.005887405338232447,0.051011052414283276,0.10550607753082454
ALOX5AP,-0.08185256586471501,0.08170069215741538,-0.032312436087192226,0.034429870285122545,0.05447244241204854,-0.19325119350616346,-0.035201703380105684,-0.14234369750065878,-0.10862140223691581
IL1RN,-0.044480174487914595,0.01319561169426288,-0.03487171953785263,-0.02490896022708008,,-0.06823211373125418,-0.02366777530149451,-0.03925230618862263,-0.04919791936596988
NPW,,-0.02022150051622825,0.005801628073143397,-0.012773354094829612,,,-0.026360748644851356,,-0.007504977323679959
CXCL9,-0.03162404089113715,-0.017747872913218346,,-0.024851112181074286,0.039384197983855236,0.011872094515186825,,,0.03326198776916314
ANGPTL4,-0.0017073919406006346,-0.08324860777411251,-0.0108511024878074,0.03163490452994786,-0.017625121374923333,-0.07164829225697578,-0.07833690488913979,-0.07585904072114456,-0.11497241710506394
UCN2,,,,-0.01442703150486023,,,,,
COL4A3,-0.026472526678485084,-0.08857615509371629,,-0.01866289549689137,-0.017660815943301714,,-0.029847948273687083,,-0.04008126081110153
NRG3,0.02952721205544497,0.031906105689373944,0.08442303367360551,0.10123104167387809,-0.012953018379914178,0.14997054690029488,0.1687364146540625,-0.006786237392384663,0.1367454806550132
IL23A,-0.02158241964555968,-0.030774661288067506,,,,,-0.03631514688604543,,-0.044887540510619585
COLQ,0.025001978929374544,0.09136763714456042,-0.04435433545027606,-0.025055471809700577,-0.011896930062013415,0.08385284094341806,0.06047424790556614,,-0.015888923057105826
TNFSF12,0.00857305362449284,0.030526889668906355,-0.0447792372512707,-0.017522814357817638,0.04985267260408991,-0.024638807831833014,0.08615105852710865,-0.05776401633225631,-0.008416339123610603
DKK2,-0.022606551775036822,0.163050917923309,-0.017285304137743283,-0.01479130460344416,-0.028612419433159335,0.06072469076045873,,-0.03966213880073493,0.0018021148905357624
FYN,0.0049675020848533235,-0.05541949026496032,-0.11477080378944608,0.02536335996752875,-0.03801876563331224,0.0686652778373125,-0.049547007113826334,-0.028346794794187714,0.04896427545823857
ACE,-0.09033033615337133,-0.0029719867783000124,-0.06179882645195513,-0.001358180249573654,-0.01730807459397249,0.05144598481036997,0.05360975584146953,,0.14465874656644032
IL18,-0.042830401832506144,0.06135584075261379,-0.0685465870429802,0.007046578069240391,0.07096336242674325,-0.16276410477672937,0.0042008429871085145,-0.03205847849718236,-0.0006707717131451697
PPBP,,-0.011645030687078084,,,,,,,-0.03747521076149139
CCL27,-0.014314487617774221,-0.023464710373333315,,-0.020692724706857322,0.04000200030633305,0.02889281333494518,0.03607187867313904,,-0.04702944522139582
SERPING1,-0.07982902734261385,0.10122860200075245,-0.004836043531591735,0.09232006223853227,0.05922883773931605,-0.128796307069467,0.08068121368450912,-0.09072745545585321,0.004963875491361622
AZGP1,0.0018810665988970396,-0.12632410338164926,-0.1047688450273197,0.06511065292314223,0.036812175231304076,-0.025219158177097183,-0.038944767128539684,-0.13094474843150467,0.024679803263390664
INHA,-0.027455071566095928,0.002203650220346205,0.02185700278671355,0.016745677966258643,-0.013425965264759301,0.054832511920113264,-0.05133048672980022,,0.029149867934621005
SEMA3G,0.03865912130632351,-0.020119487511054985,-0.060864065266914534,-0.022878925220863978,-0.03569865130315167,0.027291380426984303,0.00798593722951436,,0.10952520595216055
