,UKF304,UKF334,ZH8812bulk
IGFL3,,,0.0967708105735728
BMP1,-0.0578532985023138,0.05589865130419254,-0.024997796338545514
NDP,-0.03295554400511224,0.02034142295692968,-0.06291383529218192
TNFSF18,,,-0.038015771659149725
IL36G,,-0.013349797996046233,
RTN4,-0.06757062732001018,-0.022173967344250707,0.0193795499498238
HEBP1,0.13396714464099188,0.006222144576657397,-0.008538649013930038
WNT7B,,0.07612521630622161,-0.016870869447727747
PTMA,0.07778733328560018,-0.0011981674892868807,0.0417896975523613
CEACAM1,,,0.05291515785770068
PDAP1,-0.010900969083729862,0.014560174174321433,0.04959902019192649
QDPR,0.12721931680588938,-0.025543450235451338,0.018278678757584058
POMC,0.010712742620658309,-0.028602085291445107,0.01953377972968065
CCL18,-0.05136472612823911,,
CCL17,,-0.01219541947002484,0.019335165774598234
VEGFD,0.01970521468022191,-0.013070208778859803,0.0019662521668164998
TNFSF13,,,-0.03217567576028562
WNT5A,-0.03876288471143192,-0.02786265105062167,0.024768524296435165
CXCL8,-0.068343517655637,0.04797662153364068,0.03692378814232347
GRN,-0.0007831027365939418,0.04691340118979023,-0.020969144440682763
MIA,,-0.01790024989842881,-0.010325693007772542
COL4A4,,-0.017363906484608446,-0.006266947384448924
TAC1,-0.05238591751751706,-0.03077247624822253,
RARRES2,0.03875281773411774,0.007811024966236215,-0.029005867207429717
FGF7,0.04303138348717433,-0.03121209678315752,-0.03202145337068629
HBEGF,-0.00038980496202393707,0.00422184714882309,-0.018641373455257872
PI3,,,0.10629027701493941
PCSK1N,-0.09656721862334754,-0.05003344933927734,0.010382618013011869
NTS,-0.03466239595406282,,
SFRP1,0.003617955272294458,0.025101018850442965,0.04135620570392724
MICA,0.05573414103660782,-0.03530799838037095,-0.011792186063977785
TG,,-0.018319240853504316,
ADA,0.038430801132002944,-0.013916556677135077,-0.02582465886562211
LAMC3,-0.05811728800705869,0.020662787538248434,-0.0013096520213847366
NGF,0.07369405000477765,,
HMGB1,-0.031467923212632413,-0.028835748358954454,0.07316565115113474
ITGB3BP,-6.717167508370836e-05,0.05895297851698411,0.041787752608752365
AANAT,-0.032587771320426305,-0.016358988714566314,0.01355776599126067
RELN,-0.0016111472084311808,-0.018110812509251156,-0.04613625611473538
IL15,-0.048101288946488865,0.028513725330441494,-0.016164719066471833
BSG,-0.09613802994923877,-0.0019051621875237161,-0.033676606944994414
ADAMTS3,0.019141765684077057,0.07000787210642012,-0.08094790874176812
CD34,-0.03376481209049568,-0.035136398052022635,0.022405318360741413
PLAT,-0.05133443423139365,0.04492502734962809,-0.0009507062676141192
LTA,,-0.015172207805465618,
CKLF,-0.01018507229672485,0.03065155399721133,-0.04007846144283396
CD24,-0.05935185577341365,-0.008800561812914389,0.033631085237625306
HSP90AA1,-0.10503662305895504,0.016096808085304375,0.0019579857860939475
BMP4,-0.028373670336592754,0.013115554171551457,-0.04703757742797484
SCGB3A1,-0.057363597146566726,0.1143075713503513,
IGFBP4,-0.01088725346416183,-0.012173771541748259,-0.07186724490530147
RSPO4,,-0.004281637031073795,
LEFTY2,-0.03466241877695075,0.05528515269669963,-0.0727885185054453
ANGPTL2,0.0967564716877582,0.00116585378426594,-0.07468191514664535
LRIG2,-0.024349436809571922,0.024459718992758873,0.025838741569349014
ICOSLG,-0.011836358075094573,0.05905908138663247,0.08780182120226773
WIF1,-0.032563209298673526,-0.050667023676100174,
NPPC,-0.02801003624034876,-0.01947459725179515,0.015599639601806808
LYZ,0.016447662661097075,0.0043379277408990315,-0.06411215216029476
EREG,-0.03565749923297373,,
SPTAN1,-0.09073909975589568,-0.029733954873991587,-0.02654225351066956
LIPC,0.09704673360799948,-0.023834119639009645,0.005824143492588208
COL8A1,0.00838928390915561,0.018030118796991682,-0.037627691545889484
GSTM2,0.023741868523037498,-0.003755637646982133,0.011636673260404688
SPX,-0.025426885171861747,-0.0324372151353448,0.009022457985965402
MFGE8,0.014517238771470372,-0.021292140401632163,-0.033747018539624814
TGFA,0.07713674773829413,-0.02800234819053496,0.0016759902682843139
SLIT2,-0.013243105987576931,0.06700815345982003,-0.008318840403522347
PLTP,0.0093628628692495,0.011507145916279472,-0.06363217632737317
APOD,0.08808941216579937,0.012933452861025218,-0.003170887894298934
B2M,0.026219413570699204,0.049439761116302286,-0.03244479513652972
OMG,0.10240166491151231,0.015736591291298865,0.04404174321871306
CXCL3,-0.0501966590334791,0.11119841303849017,0.0056505516934882115
CXCL10,-0.0059603830552587365,-0.017363907581579772,-0.005005554281669993
RSPO3,-0.04884744397377987,-0.011418229677546868,
CORT,0.008746279860166205,0.043357742857339183,
NCAN,0.020198399578386227,0.031709867883602666,-0.019439642203259947
PRG4,,-0.013349797996046233,
TGM2,-0.015859450194085217,-0.045527841707664524,-0.060012556795624734
VEGFC,0.03983457834255904,0.011317415427122612,0.03370811092952083
WNT6,,0.016416294639318443,
NRG4,0.03277059802680353,-0.015893986231252617,0.02439607122879626
COL9A1,-0.035163187443445355,0.057923068613244144,-0.06033335798389819
GDF11,-0.08481330915481759,-0.02328446538426404,0.014027655733810877
SORBS1,-0.0453017737897018,-0.0010644785154252624,0.015010880359140364
DLL1,0.06884308921799888,0.008092285533136479,-0.04378465194189388
TLN1,0.046305393279044434,0.02161127160030923,-0.0385701162979558
COL2A1,,-0.011092881448853242,
SHH,,-0.010586965037230424,-0.04218541955671289
PON2,0.06017735159960609,0.04222646354026519,-0.05140170516073539
ICAM5,-0.05182837199302885,-0.020675770841902766,
HPX,,-0.026909952160769492,-0.04179104706396602
SFRP2,0.0047738043941557605,0.012137567779401021,0.033281074674092435
CFC1,-0.004895984620809004,,
HP,-0.0376437643237823,0.0047748407896051615,0.06730091403915173
CXCL2,-0.03781602668372489,-0.004852181828773554,0.009623990226619989
NPPB,,-0.013624001967001418,
CCK,-0.08144096812699915,-0.018689754856225725,-0.02279500545982493
SEMA6A,0.0658004807385142,0.020151190294866214,-0.06350009844017346
IRAK4,0.05686354694268257,0.014041671796967272,0.006607365749474534
GSTP1,0.06688855837182706,0.04416661610951408,-0.008808852872226125
VCAM1,-0.005761430486951882,-0.009918475772801218,0.04187722313512225
NXPH3,-0.056009427132682796,0.016574817262730357,0.026172965727446047
MTMR4,-0.039699649413080816,0.05326709611202432,-0.04167023485506359
LAMC2,,,0.0030733159335418507
IL10,-0.005201472925851666,-0.012195418693748263,-0.01731271744330267
SEMA4D,0.1249216067972258,0.026377264314491985,0.0056486481657058996
TRH,0.011415676892026081,0.08763880171021898,-0.07807652757213542
SEMA6D,0.08869292439482074,0.046799511372578706,0.03386573197544899
CEL,,,-0.017771491517509664
PDCD1LG2,0.020830360131322896,-0.020861712243349966,-0.016364148336681913
SPINT1,0.006645043133875055,0.07461231205400881,0.04202967725215311
CTHRC1,0.0017470058889375768,-0.01581350923698986,-0.030532883637412328
PODXL,0.036145017413585126,0.026513332271134598,-0.00012008005550675212
JAM3,0.08251388413122135,0.020847320132206904,0.01451291473823513
TGFB2,0.011617482966177643,-0.016113377466997394,-0.014804514917746921
COL18A1,0.009900780259363147,0.060162751521502585,-0.01225050214508879
NODAL,,0.052702553445464054,-0.04834157527166541
INHBB,0.07072871041162346,-0.017673693573233867,0.0333044420774319
