,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1019inf,ZH8812bulk
CORT,0.056186514236434594,-0.022500674972912485,0.05341327459177619,0.02938814126018879,-0.05271259477035797,0.031923138581367326,,,
NCAN,0.016396430776690188,0.04073360482904737,-0.002128275995179748,-0.002924306129766756,-0.032888131701819694,0.04583059156232407,,-0.004840048690950853,-0.04047429859451999
PRG4,-0.010064149623215862,-0.01327432902494985,0.017823866077375364,-0.0231946150073768,,,,,
ZG16B,-0.011680676480635054,,-0.021953749182819372,-0.012399691439301181,,,0.09238169162403541,-0.02945016087654001,
TGM2,-0.040291648268895315,-0.06988318128543915,0.010617144385150247,0.04290780873320331,0.03529321385372544,0.0021903207429262413,0.03035996659281254,0.05304234605145766,0.11649552487111672
VEGFC,-0.017937009402615164,-0.020433591056839596,-0.011250838267060453,0.018411138422840496,-0.013474997373141593,-0.021377235954205417,0.02533430444324026,-0.0011386302242145175,0.010092963765739097
WNT6,-0.013920014817637848,-0.018290747416364973,0.056224605349784074,-0.017481868386445245,,,-0.02902054532177508,0.050872625628335055,
NRG4,-0.012248530484765315,0.019068588838837212,0.05102811046912688,0.022455484354696104,-0.024918025731626537,-0.0011750421181537522,,,0.019690253728447155
PMCH,0.01686749610339917,,,-0.018149713931313375,,,,,
COL9A1,0.010124330215242224,-0.008012478874905403,0.009788373005408748,0.07435495112691107,-0.004755294959020342,0.12703315142691526,,0.04385018361148192,0.005753764850852249
GDF11,-0.03513667149743617,-0.009001798712036402,-0.008037288306926033,0.010554076791781181,0.02817980340376608,-0.025254967895392756,0.039159988821881056,0.0563134231900159,0.08451404468042155
IL24,,,,,,,-0.01636575242398553,,
SORBS1,0.024538317066329286,-0.015522628407421258,-0.004637405029071268,-0.019815883870068846,0.048696031117025466,-0.08953592350116535,0.04532701232528377,-0.04586698476622609,-0.07180587049674739
DLL1,0.0662618856563554,0.03387127447033923,0.01958442822911127,0.044954806530223,0.07344352667717703,-0.007892478928964603,-0.0070687387914220865,0.014050880859610732,0.05184099149571732
TLN1,0.00016036128713305342,-0.035374080584745886,0.04123559255970757,-0.03685956487998282,0.04205841786431381,-0.08891041271857685,0.07330280500367437,0.006102336444476255,0.021795968110107526
COL2A1,,0.04901574034610846,-0.018768482951864885,,,,,,
SHH,-0.010458303851654992,-0.03005573568526865,-0.014754308090102817,0.0045188352947369715,0.05083371184785089,,,,0.052819714214913965
PON2,0.010068692609024038,0.05301459818254901,-0.007199035943455004,-0.029350272197597196,0.03289166582186938,0.018102948453692962,0.0409186882626583,0.07628913932648808,0.07223706632715188
ICAM5,-0.016300008843259408,0.030504578241076538,0.007909261026506182,-0.0026955469383838516,-0.0363796811430333,-0.012911995379710257,-0.015492195508432114,,
HPX,-0.025446476044995787,-0.00871390841538649,-0.027330821377430405,0.04408550900752325,-0.014997315096818278,,0.0858799689861484,0.1058269778475401,-0.016842807141212796
SFRP2,-0.011910874722107547,,-0.01497899398224265,-0.02028048598158267,-0.05439493329160819,-0.05954402019262611,-0.016151552046663242,0.10398976754383707,-0.04310811819673536
CFC1,,,,0.019587606011610737,,0.007901179740234196,,,
CD70,-0.020245098051194118,,,-0.019536307661593984,,,0.04243813700539942,,
HP,-0.01625243066056881,-0.03775316419032089,-0.04432117462801731,-0.0033199127171815667,0.047770641961350155,-0.030647083044874773,,-0.09204766788320766,0.007551094530312263
CXCL2,-0.0504901146520032,-0.0645191621155054,0.04329185558836551,0.026061284501807006,0.02093499808157807,-0.004349413710523566,0.006806139657901135,,-0.03494120715472204
NPPB,-0.037254918312298366,,,-0.013664486240779351,,,,,
CCK,0.012892482287548539,0.061554774483060334,-0.0005268077915972769,0.009347571743746796,-0.009195287270582926,0.08081064295468825,,-0.036654365276339716,-0.001042009609059456
SEMA6A,-0.021156824995823203,0.026082917861845453,-0.0358470558858022,-0.0011494633378347783,0.044003724156281745,-0.015716790433378643,-0.025640167638326807,0.038289527500350244,-0.01815180448076137
IRAK4,0.011953976559215254,0.005841530619063691,-0.013776949352616268,-0.036856494123356294,0.03346040752683021,-0.021945492329218205,0.023427735487503067,0.027971755882529988,-0.013119246522486692
GSTP1,0.059034155043434525,0.02660172237539087,0.007687562607834431,-0.055349574283855965,-0.05216099523471883,-0.06562126643764543,-0.024843211473748697,0.04749720804725924,0.003915329389134984
VCAM1,0.021013825200532247,-0.07823768071291663,0.020766756867378774,-0.023042268077862735,-0.0009523249325549557,-0.066771661150694,-0.02320909678633438,0.07597727356756373,-0.008031757689299228
NXPH3,0.07687760694016987,0.018128831770350917,0.030398900697121145,-0.017063464908429016,-0.06930329786194574,-0.038495865783327775,-0.030882740489675223,0.01223397669392952,-0.017005384898404082
MTMR4,0.0024880574560422193,0.06006866522266759,0.01546144963606056,-0.01963831537882988,0.031475306252203836,-0.052722361112631747,0.006427169071547501,-0.00802112118412192,0.016212253645803684
LAMC2,0.028916149829389923,,,-0.017202063709867103,,,0.04129905457135238,,0.023173996545115393
IL10,-0.014949582432916943,-0.03675183840633597,-0.0090766763135162,-0.0002967353826997056,,-0.06959074941806417,-0.018035115708050515,0.007284789339578058,-0.003815570002881397
SEMA4D,0.032809351955844425,0.018842524489812766,-0.08143548749174383,0.00952490596016824,0.003577020394442407,-0.05218872926834165,0.032107920156929405,0.09202217602314004,-0.042943113573916676
TRH,0.03569624367757822,-0.011667192604599712,0.006958590244860508,0.019490871982891986,,0.16520987382590888,,,-0.0027752171194403313
SEMA6D,-0.005783938582974385,-0.025928313903840008,0.010221301904808914,-0.052595689303559616,0.03555557371482977,0.0279101206983115,-0.022053367482090563,0.09489862262822961,0.01041538986583105
CEL,,-0.023018155676511755,,,,,,-0.00389683310732443,0.012557206991054429
PDCD1LG2,0.040487908214127746,-0.02594099149524939,-0.04495543639481371,-0.04203185832175203,0.011892900900087194,-0.019296042055139146,0.02058964828963543,0.08860259102226263,-0.0009481183513503974
SPINT1,-0.029143480439777485,-0.03111990490318776,0.01553081487479004,0.11349273859374749,-0.0002757474331152636,-0.029389727033610057,-0.04538261867575453,-0.008614386388025941,-0.0025241682222775664
CTHRC1,0.0076157374575819715,-0.00833696645512116,-0.008766856339204173,0.006705501103161733,0.020276599805528435,-0.03721266439018088,-0.039192169902476,0.13090532867112809,0.060184467354167305
PODXL,0.02559305977345965,-0.025348178382858987,0.003170848513273887,-0.0009365413646128978,0.06867227628931123,-0.008061913606667583,0.0715958548623806,0.046927069984276565,0.1039526436869282
JAM3,-0.06482225537995774,0.03399064674181163,0.002443919714564833,0.0026461112153807064,0.008860684870994494,-0.00476699350322197,0.0006320199256034733,-0.0717903414501665,-0.03450143198693184
TGFB2,-0.005545365390927125,0.011274120828156896,0.03487374329916264,0.020304409554295154,-0.038576686177404326,-0.0022833997541970913,-0.053192890682636794,0.026752750347329945,0.025330966634783774
COL18A1,0.06040730304788467,-0.055502310497881235,0.01743023604633126,0.024045851278880634,0.07381513322473282,0.0016048151762667372,0.12548906391651266,-0.03334118012567342,0.13678249692727906
NODAL,-0.006804642629630468,-0.0002004063043267093,0.02634073589759814,,,,,-0.04795414391711176,-0.03332303882555149
INHBB,0.034556075101389555,-0.029990868951978382,0.03090448589120109,-0.022698247946548223,0.013208337621635629,-0.05389392694123504,0.09984000126597324,-0.015305905864329578,0.013543580973464019
LCN1,,,-0.0164704324580982,,,,,,
ARF4,-0.023696283886661045,-0.005558349932011114,0.009333416050930398,0.002505449085746697,0.06952150071711559,-0.044892479751628765,0.0426856161899454,-0.07670838698767075,0.062397552836620164
CXCL14,0.006377273788846946,0.0011871219217709063,-0.02069995966826774,0.0490460999794356,0.003929491965993964,0.05416060458459267,-0.03585533075560442,-0.008889885267039604,0.03983380079359937
LIF,-0.0495223948338923,-0.0676655864291997,-0.03409377692551184,-0.010327354264219496,0.04773284299091419,-0.026439186848857002,0.09083436089177453,-0.07465826431802426,0.12472234073880721
IL17B,,,0.0021899358767950797,,,,0.04965353371188427,,
MMP1,,-0.011667190059435296,,,,,-0.039462455245219956,,
MATN1,,,0.005684879878859702,-0.013836101472930108,,,0.12174390597732188,,-0.005724445839151659
ADAM28,0.02319834040075293,0.07406776994764437,-0.01782964378106327,-0.019087716126239027,-0.013035645867555538,-0.04038203167830614,0.007102826058209282,0.02607772211847071,-0.007037723475579647
TCN2,0.010838551963843193,-0.0318570027783495,0.016807470585519492,0.006497263838901698,0.03898227388319796,-0.029722943675793388,-0.010757018697761226,0.04245541629248523,0.11729255724406143
THPO,-0.0212172204653328,,0.03471708954941871,-0.028404916381687555,-0.0029436496543485276,-0.026245471188189727,,0.08874247847483667,
CUBN,0.05186213681171165,-0.029302360745556266,0.014294897762047284,-0.03966565658149706,-0.005630137749660997,-0.020181927701889122,0.05186509805080551,-0.07228469320671857,0.05138026321392433
TIMP3,-0.023199888595369065,-0.015497140475246779,0.008168108545429802,0.040499924052395275,0.0268463322781149,-0.049765519850407,-0.020837896713928987,0.02990935472707222,0.026586344012931487
PIGF,0.05443628929302409,-0.012249830090187852,0.015580215836889531,-0.007391486116297876,0.03967895147747085,-0.04153251363924654,0.07553148315337296,0.09874983507374087,0.036476208655203755
CRH,-0.01179630483445081,-0.011855991734194743,-0.009227743716875127,-0.021781253432105074,0.027729269898647876,-0.022514859730881222,,,0.033118605689902846
BDNF,0.05219385763605664,-0.025847936337453647,0.03827681690728875,-0.01378984494574293,-0.030097291188441604,-0.0260505120091312,-0.02524414573170075,,0.0636023550085796
CCL5,-0.007334168861005376,0.015215094781347692,0.02077262126440985,-0.024649038628276686,0.047057534530377976,0.0781095890522411,0.08251177724511417,-0.009878403725911627,-0.08261619282448057
GAD1,-0.045961475094636044,0.03056943905020794,0.05406881204186897,-0.018495402294452897,0.011850044186147905,0.04326451725751661,-0.0245177529852762,0.03173770078274105,-0.011837214661154496
COL14A1,-0.0350626395649553,-0.045528489621805945,-0.002492511123724119,-0.01164721387451667,-0.0242342763282791,-0.020625548015971728,-0.03620440971866909,-0.019502188525040876,0.030542317678270915
HLA-A,-0.025945858570488402,-0.10050974054081346,0.002169395748178938,0.005260285744279885,-0.008485410644434085,-0.07957529150046128,-0.0036185882521437363,-0.006308738122456136,0.0598146118303195
CD5L,,,,,,0.10835628670527646,,0.049736810286135205,
FGF18,-0.00937207597549041,-0.01617643558245521,,-0.01482592782804556,,,0.07292201339687804,,
ADM,0.01825248481485772,-0.067257989764631,0.03855960221355985,0.03740329942346732,-0.015821856495243872,-0.024213322611341282,-0.02179906552562813,-0.0005286629169195293,0.09658128633569771
CCL15,,,,,-0.018403234946896437,,,,
GNAI2,0.05144126610169688,0.007020659609513989,-0.026695149834407298,0.022774207149767904,-0.020248951678197628,-0.09692883038856837,-0.03129837759583685,-0.007971100245349656,0.020859029300127136
HDC,,,-0.024022134542364196,,0.0023596584762039952,,,,
COL11A1,-0.021300681929698074,0.05466332679195359,-0.029944632601875708,-0.028315885214135486,-0.02485572627319686,0.031171643219148313,-0.04752239641799159,-0.012901350127339582,0.00825924033222353
NUCB2,-0.014798762193487188,-0.03719658889344573,0.02480971390460597,-0.00019631496223182496,-0.07085801123116392,0.007989920357909961,0.08203449806674568,0.03645066583556952,-0.01353195138958088
CXCL1,0.008881400511323788,0.036938911776278796,0.014016582409122765,0.004450854731417425,-0.01683640633122458,-0.037368562732994194,0.09585580006891538,,0.026450458535304828
VCAN,-0.0020780683760839025,0.03514119563370959,-0.028113001829318994,-0.04587437910356414,-0.012992986327482692,-0.07027684989721379,0.06806636482436244,0.09359765527756415,-0.06086726066437268
MMP7,-0.018632324554558783,,-0.012022057387267826,-0.013664486166121688,0.004141324719222693,-0.016118664031448602,-0.033687328126986577,,
PTPN6,0.05439134140462057,-0.004651698812301756,0.05583943023431978,-0.0408313011538207,-0.011989740353581727,-0.006128474531656254,0.01614039140501291,0.10299859806746649,-0.019110329296426053
PTGS2,-0.01919499050376971,-0.061143096389846385,0.020818025229988105,0.07263254773084656,-0.0026714101468166104,-0.0023616906776712187,-0.0247654031615481,-0.05357245044699799,0.12305432167037444
XCL1,-0.010197154072007547,-0.012405930601615114,,0.027806287678134818,,-0.021143100941774188,-0.030517762258327894,,
CD58,-0.02749528113885005,0.02639379044493512,0.01503018287780836,-0.01163584209377766,0.04184116239663147,-0.020072193918118444,0.05111237378316303,-0.11312463279994943,0.013880862836991527
TNFSF14,0.03738438127341627,-0.034918552024239984,-0.025049723344618087,-0.020959102946092916,-0.0164447386959413,-0.045911767945652604,,-0.0414146284541754,0.026795723657364517
CNTN4,-0.01832612043931307,0.05029828090010017,0.026663586264411714,-0.029717954775657255,0.03599561568043999,0.09080774901310464,,0.060860011615735836,-0.020868834163364044
NTF4,-0.012898953343857714,,,,,,,,
INSL3,-0.009372074137212407,,,-0.015756589721158617,,,,,
BTLA,-0.014876329870868807,-0.01293359564437652,,,0.0603753036591007,,,0.037992314663689464,
MFNG,-0.03540955617608686,-0.08492006285922168,0.02950797410350191,-0.004529734470939379,0.060041976167747604,-0.03068935526575222,0.06242766695151418,0.03341847796426939,-0.02943919431818977
ICAM1,-0.06979241280476872,-0.04403007216936844,-0.0011428875554304679,0.025646980489707878,0.041115238854617396,-0.0783085121055895,-0.02353624642739435,-0.016006969780971,0.021056373161506513
PROS1,0.02895018339393683,-0.010173349339916928,0.04192466891577995,-0.04524154652667076,0.03669161252331253,-0.027441692895615086,0.05973060939300161,-0.03365410713958704,0.030296592880405575
CLCF1,-0.005716486628244135,-0.036727894673613204,-0.05325542051731112,-0.02689012453868312,-0.012446954530515229,-0.03707521470278852,-0.03931343112743288,-0.07351313827865145,0.027686760651922514
PSAP,0.03349149406100586,-0.06264116201651368,0.03143864730972091,-0.010708898436980707,0.0050442457818386756,-0.044609297326521434,0.0006466709993560579,-0.02496984254144763,-0.011946251308538327
EFEMP1,-0.0010974915534011204,-0.06971298241900035,-0.021174438005710172,0.01800530771632983,-0.0293874475680933,-0.05381795935322677,0.05200152729320481,-0.07895048298416192,-0.015427564389734706
C1QTNF1,0.03414330905717059,-0.026353043701180103,0.008993387526344558,0.03636550041351369,0.003920929339796313,0.004857788244520456,0.0030639344752149346,0.018315929880596663,0.002179770618733235
ALB,-0.016638779600573788,0.042157938809606554,0.017029069916575233,-0.0014197620868790914,0.04285123884302245,-0.01680497385111119,-0.015492200601664684,-0.05580781511507043,-0.006905412093186158
CCL13,,,,,,,0.02147467888849498,,
EFNA3,-0.050101143899523054,0.034791882980263075,0.05051614292376255,-0.010053187085355481,0.010070284600102149,0.013155767239445965,0.07123525564437276,0.0504156447088817,-0.023145996609750395
DRAXIN,0.017930383611849707,0.019863415832020524,0.04764332753336069,0.04039285225469498,0.11853262270643494,-0.022066143125966255,0.02596603114845745,-0.004103573818673467,-0.021801185715291417
RAET1L,,,,,0.0611666607464887,,,,
NPTX2,-0.007215711030294902,0.038523726515656005,0.01675542682726034,0.026820111518929286,0.0020040502196631985,-0.009167491037566576,0.09852716360709084,-0.012112401790901426,0.04750416411321269
FGF11,0.029225347550906885,-0.005575396201379685,0.014768236930175222,0.017522815497685345,-0.03399286960014922,0.006179078128603857,0.011198040630498935,0.02067965643377274,-0.03612439027225428
