,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH881T1,ZH916T1
JAM3,0.08345041787331274,0.017150409394362118,0.017980442958819023,-0.012110257597286027,0.016694033212682743,-0.01861458559775796,0.02521640818016108,-0.008225686692633105,0.046829518250732026,0.056846868376417475,0.07127749987320214,0.0475027426774514,-0.017829641760415228
TGFB2,-0.01831314696563716,-0.03367385605065797,-0.008677377875066554,-0.028464114709923292,-0.04814042306824909,0.010335514356846298,-0.005256859965443057,-0.04679666744069111,0.01898237037142552,0.02159268155188391,0.11357950084277497,-0.0009799900382007946,0.049074378635117086
COL18A1,0.019338610584493796,-0.05589165351166009,0.09320970532424128,0.01408966672211007,0.016569849398196973,0.012339911981689941,0.00966275723526662,0.03693367095558431,0.05558795337930881,-0.0023255723419462093,0.06696939932931131,-0.047911514919545664,-0.02634078163604961
NODAL,,0.04754997072781995,,-0.025153009788363503,0.039831041998717336,0.01809867857297973,,,,0.032450732123829214,0.14501787922991105,-0.01667358115078055,-0.02545908239636764
INHBB,0.00296645023732637,-0.02189477853399035,-0.03196678962265181,0.01879720760553552,-0.0370588759707838,0.040351402356313,-0.04830561231131846,0.015311693555678501,0.06475357033379098,0.052728863759103226,0.01869776340451998,-0.031816429482532604,0.05974016895473911
LCN1,,-0.02406309431468962,,,,-0.012573651628187998,,,,,,,-0.01881176404537552
ARF4,-0.030233479018036285,-0.009811824204364836,-0.1196151010666294,0.00980080638700659,-0.06439194460997892,0.07404543406829904,-0.0005780566607223925,0.012037136817063384,0.03424915186973601,0.09054941022968704,0.07291351806415772,0.048793028394612185,0.0003456290756082369
CXCL14,-0.07034800141091037,-0.04142262638145046,-0.006670993888527114,0.022347783595369715,-0.009967346054837144,0.010698079270871455,-0.056720075131650026,0.033407089083935235,-0.02916406741406524,-0.0030795922434260327,-0.015490804895257218,-0.08408049373581673,0.02054717737728055
LIF,-0.010592891812351552,-0.010807504092855618,-0.042588782250314344,-0.008329300970746177,0.007548063826618115,0.02869631460094405,0.01172662096018899,-0.01092287559843844,0.04666084377698402,-0.03281008378575374,-0.043555563789602646,0.028657162970469788,0.012945152241947797
IL17B,-0.024096584907523314,,-0.02411316503485186,,,-0.02076557245893811,,,0.03228570554813745,,-0.008266404420491489,-0.020743484294479163,0.025856242649458582
MMP1,,-0.02267578753766507,-0.008800140391497747,,-0.01183963788711962,,,,-0.05350489455027806,,-0.009035721154558153,-0.015021000708618375,0.06411079815358536
MATN1,-0.0189858631211857,0.013837000834545435,-0.038520714597263125,,,-0.013182618912695059,-0.013611035143255547,,-0.02152742952200788,0.036417945759684496,,0.012932017939785238,-0.003286152584091111
ADAM28,-0.02227868207020687,0.03357871887765583,-0.0012399743853905056,0.023522985770643795,0.007241290377501116,-0.010217538564789182,0.01272860077751632,-0.04414526622158126,0.03920344371179175,0.0044118430670820625,0.08832213350609673,0.047283784802622734,0.08979463278129113
TCN2,0.0005735943030120167,-0.05897956330700806,-0.037304909815435675,0.04300724457871435,-0.028248654141863342,0.03347351764076362,0.005252369617770756,-0.024518453778256018,-0.01793459373173778,-0.03315863368984282,0.09576227911763466,-0.016962546815318173,0.03395315084086035
THPO,,0.06540421330594226,,-0.0021228586330729843,,0.004176881536279232,-0.017436000317537507,-0.011366289325763498,,0.022235522939238753,0.061060830204198425,-0.018544760941425084,0.04554481435535554
CUBN,0.09969587771702554,-0.0036908849000141814,-0.022920977776339384,-0.02181337144293338,0.06440767038028104,0.01783825745693791,-0.020381535839024214,0.004212126154314124,-0.004370574157109742,0.042405172160230646,0.08844047982125519,0.019945149022022633,0.07868837192109296
TIMP3,-0.0013082118106343688,0.03258850160853401,-0.08359029389248153,-0.02469625971123213,0.04531433589405914,-0.04804910549781618,-0.005068476220196041,0.019390882363758227,-0.06096269710395435,0.013197723549117604,0.058258005852909904,-0.08085710472585063,-0.004810062975241845
PIGF,-0.011360446647730385,-0.007351956663052513,0.04020075349086784,0.03279731504615326,0.033922189091272516,-0.03537690138465638,-0.016314695421955894,0.020561194409866937,0.02754013369463803,0.030624937988349626,0.060481196423648256,0.06363766554690602,0.046686943001282386
CRH,,0.10495337663251664,,-0.01963871385428873,-0.012031230160001629,0.0004807162559569728,-0.02142694649273589,0.03722804505599393,,0.07246922206213753,,0.08524367012799747,-0.027895438411906216
BDNF,0.03682458542945026,0.04624730554343037,-0.02471496211177674,-0.04706228562159,-0.026229983809793554,0.08368980464193045,0.011028086560335288,-0.018490172368745644,-0.03320601923289992,-0.03204012885835722,0.036602169765169786,0.04545118494454625,0.034650108256897294
CCL5,0.011526439992050165,-0.044940063389050364,,0.01054906038905101,-0.03719572011705572,0.00039699758241282815,0.007150870571239931,-0.005374753475012935,0.03768844370969294,-0.029495739089832634,-0.015346306919306787,0.03791066083904285,0.02644224723872781
GAD1,-0.0667873713101818,0.029796678676336903,0.0386498132421439,0.047298524845853125,0.020748005314497137,0.024072900267033993,-0.01630159838761221,-0.03110557059706549,0.04080092546043412,-0.07658985232251782,0.0672834794318672,-0.043715604355940074,-0.028556620502843032
COL14A1,-0.06278231310483531,-0.05701960705980779,0.0790909724881854,-0.023258078930263243,-0.018381374237036036,0.012689907803742498,-0.029566113820900963,-0.014888248372125169,-0.0026566603842102248,0.005224874451620395,0.06366676492728288,-0.057614545161934566,0.05642711201864175
HLA-A,0.06034528251245289,-0.01733766660416037,0.03823601970034921,0.031605678645994326,0.05054267360413284,7.07947963234761e-05,-0.02361274900627446,-0.016122306612555575,-0.04474710335736121,0.0667613569744344,0.10494381639759971,-0.055157820531813485,-0.02886432757013464
CD5L,,-0.028192776644063448,,,,,,,,,,,
FGF18,,-0.025509367186990886,-0.024113138107400206,-0.015602811294413191,0.0064576097189560505,,-0.014584760388878787,,-0.022352599485382443,,,-0.025957358085853116,-0.0186024060983958
ADM,0.0006306061438846381,0.025892492605475978,-0.0771657553905399,-0.029567460366562475,0.021629211656577954,0.03177898196168855,0.005118340884737345,0.06198447495790625,-0.0518602768610341,0.05481744690362118,0.014837013538562094,-0.03369122979911916,0.06774751834500839
CCL15,,-0.03918783718799287,,,,,,0.00450403813689213,,,,,-0.016133865364973486
GNAI2,0.047635883890147356,-0.06852375990373509,0.008461941534269069,-0.030422809140802937,-0.039844842465112267,-0.01611782115065127,0.039156369290577926,0.02789195135602003,0.0028079734898644416,0.06831520088549571,-0.10199860481063824,-0.02619916400014473,0.021302629367225583
HDC,,,,,,-0.030527825478744462,,-0.013836995296389964,,,,,0.04716733622694323
COL11A1,,-0.03442413230510879,0.07711811990158352,0.017170601246811582,0.09278817351905573,0.10167220535837282,0.011304484138700492,-0.03201706688345123,-0.016429510828992633,0.029782291045037768,-0.02020285937780284,-0.07934022456345761,0.005092846789980351
NUCB2,0.06116530346328966,0.035220148850154086,-0.07065852882423394,-0.008013122228221948,0.0009722299155602996,-0.02978425775098936,0.006150157689627432,0.0023043985141555437,0.06447047983389526,0.006385579655836273,-0.01848614439392092,-0.020920664930957775,-0.011051845395189292
CXCL1,0.05097094288737887,0.00942220025091397,-0.02376019630878901,0.03030763571244175,-0.037732644283613365,-0.03216388109066211,-0.011071613261633483,-0.010343391143922482,0.05828298628739051,0.03309446661398104,0.07839208977878752,-0.04284773751316906,-0.03058311693810686
VCAN,0.010341817167599238,-0.06264218809905082,0.12398744847487642,0.04224939515026868,0.03585057030856997,0.027295385602125348,0.021924204128207423,0.04542792697239695,0.026371087804350084,0.08026827434615551,0.022596251073454015,0.04817860671615827,0.014823082089561481
MMP7,-0.03343570238259913,-0.047055245280221834,,-0.03101945020092838,,-0.009177728746719497,-0.013442211434014903,-0.019981190934351745,0.009568882716385367,0.011933458060212562,0.013957617008063762,-0.0722713482717756,-0.0037625799357716132
PTPN6,-0.02637750435896723,-0.03307395553223243,-0.01785429278235902,0.028446052403296746,0.060261554093173055,0.04525753906931539,0.006279403365090811,0.02516591774166292,0.011148459403701566,0.015454189273376112,0.027709364857382145,-0.052109948950300654,0.06532726417969574
PTGS2,0.001379259484276748,0.06814600034261428,-0.07454493719959397,0.0031099419116853125,0.025032570550872355,0.03591926843878708,-0.009756570304933682,-0.008972020771179413,-0.0021338186464842073,-0.039137442063670834,-0.006127732433751575,-0.052762266062435136,-0.0216864278087769
XCL1,,0.003401342822387425,,-0.016976417086425232,0.046426831826517904,,0.004078033802267865,,0.019667978082576167,,,,
CD58,-0.018918494249475323,-0.0013902083837630235,0.17307787666913682,-0.010535152921695733,0.04062127664024057,0.03420716180429947,0.013609636650707756,0.002895518380806227,0.03310207259516605,0.031260892934962474,0.04942574869662812,0.004141253610444976,0.05156442886977833
TNFSF14,-0.013126973520195132,-0.020192858212335647,0.03770306966050426,-0.008338778611028115,0.011939339688545665,-0.019123146615549435,-0.018732628185434426,-0.010102771413651606,,,-0.04874794200379298,-0.021689536703963022,-0.006715520156264322
CNTN4,-0.03140814547191014,0.03819465537313962,0.010475947215262231,-0.0018012899128603632,-0.029649594627543942,0.06463568093997187,-0.02968989258668876,-0.034596137790951005,,-0.036564551986686955,,-0.0030254612833542005,0.002998551933084057
NTF4,,,,-0.021474424177309416,,,,,,,,,
INSL3,,-0.027675537800636016,,0.06099840110277095,,,-0.015500283577143465,,,,,-0.02168953460840454,0.053945724449473244
BTLA,,,,0.04834674331511494,-0.013124761680213612,,,0.0735987480595477,,,,,0.016446406785448134
MFNG,0.030282242645261935,-0.050764815338275496,0.06235274549852153,0.03228634533549113,0.04688031979448893,0.007924599720622979,0.015259106133222225,-4.616547006351404e-05,0.10274727174973858,0.008686998294784126,-0.04276414312503836,-0.020554983891937422,0.018899756795409377
ICAM1,0.03782122794832455,-0.016201506863892188,-0.12925015160259395,0.007976465185613206,-0.00828873578019859,-0.0049100427087164856,0.03103874796483037,0.029966666645127427,0.011156714683283638,0.02820980203459882,-0.06746013420014543,-0.0184714191778204,0.010811718174269765
PROS1,0.01771303521101142,-0.0784590147944606,-0.007148517747206529,0.011088631018448043,0.026424482113804285,0.043308272829459815,-0.04460017201787466,-0.033771327954113646,-0.0024485412389878727,-0.05121329814682362,-0.13558290588196162,-0.06496527337027877,0.03151125225023188
CLCF1,0.1040893651133458,-0.02155188100723415,0.07688077018523534,-0.009567970417635832,-0.033056564764060305,0.06361508803916371,0.04643115045437125,-0.015814181808195472,-0.031628794454501744,0.0019811005368089484,0.01559556303937153,-0.03525400603953003,0.03891684764104764
PSAP,0.03320855027694357,-0.065251380755467,0.046566453515681984,0.009619150913592018,-0.0009128911066455485,0.059326954402401946,-0.049085461289016974,0.0037908989792611925,0.040296042244210094,-0.0171459436324235,0.00938189641804348,-0.048827143561131874,0.05874034074624324
EFEMP1,-0.012909851583417849,-0.03540863037687689,-0.0033708375590431263,-0.05728253250676131,0.029657295219426883,-3.1951087834446584e-05,-0.03607908968817756,0.06104892366906676,0.03507750927008742,0.03833020562708687,0.05869070875462187,0.008737174927635542,0.06662440079496125
C1QTNF1,0.16079006279305036,-0.026745367175861796,-0.06365775823155204,0.012834969620652451,0.008401069204144303,-0.0009511814923445322,-0.011142249928353469,-0.022420293846016955,0.016253665516546157,0.07244891245354243,0.050800267108791625,-0.015393599881471993,-0.038841126071010215
ALB,-0.004333824343923203,0.005478660513917467,,-0.00731307641478791,0.06001377639192292,-0.015394485273817964,-0.016922244185349745,-0.011474614546639466,-0.020378360852703045,0.07000746107440682,-0.05616140929625496,0.004243538047562095,-0.02497954202336525
CCL13,,,,,,,,,0.030777176406122552,,,-0.024329320063946298,
EFNA3,0.01985586167722889,0.030832891452207287,-0.009284906166083847,-0.02556617595943978,0.02667220607615535,0.035894953359453884,0.032240923050483955,-0.02737943627846162,0.04319520193853816,0.0076628582633386,-0.029924214084760297,0.07099004048126392,0.023177880713593047
DRAXIN,-0.04823242716434951,0.016559401810619913,-0.03168435535536636,-0.025990898196317634,-0.018362849670950213,-0.02847109312087544,-0.006267139918797603,-0.009213552400537131,0.09427680204788595,0.07251329251736319,-0.07537896713432672,0.06666640939035978,0.06130447572560516
RAET1L,,-0.02155951272839074,,,,,,-0.011035302521815121,,,,0.02899092708912124,
NPTX2,-0.05741318031195578,0.034000007846501784,0.0901675420919855,-0.056505206266739084,-0.04159172545608898,0.03204359774639385,-0.02781412493918282,-0.0017300761448973802,0.07390458108569153,-0.01659963625019122,-0.001958693457769427,-0.0305772932827134,-0.009307081563349192
FGF11,0.03338964290422562,0.06026320377597495,-0.06225389879578627,0.019497545540752444,-0.019259458426212035,0.01962642192819988,0.041211209800581884,-0.020883408220352787,-0.04713231373078454,0.0994973821536469,0.0301606471128834,0.019104814427389285,0.010397992646722138
CD59,0.03173403477297357,-0.05328086446147695,0.06541860007504365,-0.007898029228413048,-0.03783853473144591,0.014011906871920655,-0.01255401620513447,-0.006188225073861919,-0.022859456689661745,-0.05653954706044108,0.07649117630641411,-0.04380602445789586,0.011282830963129134
COL9A2,0.02022024443582675,-0.06964253855096675,0.0033068047566202573,0.035797227003006256,0.008833381428967538,0.004252451234417687,-0.002599450846371628,0.060509152216101085,0.04833354317480699,0.04821463013385676,0.016757834710480937,0.06956934171867862,0.03955919508043221
DLL3,-0.050696635441077,-0.052335059334932744,0.02650013078497419,0.08372375278135542,0.09768594868588401,-0.02584748732927093,-0.018857004034085485,0.035063372704317565,0.003232554225784904,0.045677440785734685,0.10609624838321959,0.08872062302173397,0.008184609624731203
FGF5,,,,,,-0.012258541960995725,,,-0.04916454570567631,,,,0.02292197712274418
LIN7C,0.042207573987230414,-0.022251911636315316,0.06812036621603854,0.009298191877594527,0.01396654119386431,0.047106026824146184,0.015249286974249368,0.03945171875792185,0.020014054781150547,-0.010911519652648756,-0.05645025208802457,0.050724806217962985,-0.03170915704514243
GDF7,-0.018985876041693484,-0.014327614356081318,,-0.01698292141387892,,0.012848664570604181,0.05519920818642839,-0.010102771021057892,,,,-0.017632325629730047,-0.004909895939350839
PSPN,0.05052304336047976,0.04858246913545004,-0.03435361708930185,0.08382714417035883,-0.040851510910344856,0.031683744778221806,0.009922234927053318,-0.045087962515144284,0.05232181893187993,-0.05718472190649036,-0.03998842401468386,0.01478555623065675,0.05838712757544769
ANGPT1,-0.02244732582469503,-0.009244927909275835,0.04906738874224371,-0.05713873300301585,0.034247886097080536,0.025143961102236816,0.028603596174786052,-0.04971938381429243,-0.018295845805408745,0.00038136034471769663,0.013949279936653321,-0.04293001370708446,-0.0063197227118882895
PNOC,-0.036157215963614264,0.007272741006293291,0.07272407519502823,-0.047412814380276024,-0.008781267995372297,-0.013527452285459169,-0.035534319271740826,0.004243863116487393,-0.0009358937599616203,-0.05628972159126828,,-0.020903842194839043,0.014039121856383802
L1CAM,-0.05292312735746061,0.01790958876320827,0.07006282046904369,-0.05458434871427617,0.01965707612529197,0.04403405035847075,-0.030331856346453804,-0.010291933444448275,-0.041072674228319325,-0.053592715863105246,-0.04325883176861367,0.09526091073159196,0.07572029939444838
APOA1,-0.04078542268311786,-0.020386182274079998,0.13308673260085485,-0.024298795888536878,0.01678164363080768,-0.026235133873258192,-0.02018406561359002,-0.016350364927989962,-0.022655823031435304,0.06411697265269917,0.005669516421708008,0.018055994003609643,0.029140229601474783
PSEN1,0.032165702605272725,-0.07965871275602145,-0.07794683712183433,-0.017142463988993693,0.01970257676165627,-0.00881301128201951,0.006405910490957604,0.07432168161643252,0.00045197844757673405,0.027326941462166517,0.06578399918578652,-0.005672252819687978,-0.03155340652923385
CALM2,-0.02469541873910933,-0.016751267985641752,0.0518832726516779,0.017444265851793248,-0.04093075107904913,-0.03312403367680304,-0.026043264604041567,-0.02227183606783051,0.012980184338435055,-0.08187965979861099,-5.161527469219326e-05,0.03138057820315504,0.013944147136825916
CLEC2B,-0.000656393365698099,0.04206150695293384,-0.06659788817694758,0.011455393643998267,-0.021406597386727056,0.00760117175318149,-0.00818152499600801,-0.04215569637307162,0.01283141042144557,0.007213619521140967,0.021264369954713563,-0.0003522134929780729,0.061250153003148566
NTNG1,0.02545381938966423,-0.02309216652594958,,0.02141789078360417,-0.031988093715979944,-0.04894533545418184,0.008619810230639114,-0.027519336469167818,-0.021405034177346256,-0.0330503345453742,-0.026524761773702825,0.01819423172217931,0.10043896715374852
LRIG1,0.04318106738469225,-0.01988461225497963,0.08344014010348226,0.010394112574763052,0.040095008494598725,-0.015721080282127736,0.007724077857312416,0.05907058863797818,0.026241890657050314,0.1104358517444864,0.030110523797722707,-0.000935186877736753,0.02964883411917971
CPAMD8,,0.023786017033171864,,-0.018455338039021572,-0.015984165652998514,-0.011089500916355612,-0.01719339328299411,-0.018699393796281258,,-0.02548462493401142,,,-0.005351556328421628
GHRL,,-0.04444909695371062,,-0.009340418284167621,-0.02707036055904662,0.10961156970382795,0.009142027897148665,-0.009213552400537131,,-0.036307773737679204,0.12062418361180702,0.057569850761765774,-0.018665589202850844
NPY,-0.03183068062137464,0.07460194615194402,-0.022296337881698693,-0.05390029893472646,0.01497830377703388,0.015461235041130889,-0.01707720654984601,0.03823516516162352,,0.019148795154093366,-0.055217497920929004,0.04260445059907296,-0.027895430613432467
MMP2,0.04489288766915638,-0.06224866781638501,0.11225463716817147,-0.04401047487187726,-0.03430704826915263,-0.0052473112232337285,0.0074291614784042555,0.010423225773395049,-0.03303844744770549,0.08758619785502939,0.03442669866607703,0.026084667893549896,-0.023370898934074312
LHB,,,,-0.016073205680018857,,,,,,,,,
PPY,,-0.036353598972221894,,-0.006707829235122923,,,-0.012565573319035385,,0.0022518844857683466,,,-0.03867035758552361,-0.044194614544486574
ALKAL2,-0.024816103446540377,-0.015329279911534157,,0.021181480708113966,,-0.012573649590361,-0.030310188530642077,0.022502953193604375,-0.022881563816254197,-0.01256002636472998,-0.03023888613644411,0.019580018105716503,0.005966343483606063
CSF1,0.06659796891327738,-0.02355500925159303,0.06015425502294435,0.0199236581136908,0.0006173809821052513,-0.01942127286240218,0.011543586211378366,0.0030026449782080736,0.031164638001227398,0.04243629129981544,-0.05150577741712783,-0.019560628680700368,0.04272303509971659
SEMA4C,0.006838019235818716,0.017995672520220767,0.054935333873841766,0.07499378771437831,0.011129202031788554,-0.005002393373883656,-0.03813776642672115,-0.04342590634986081,0.005275826949170095,0.08941667170310755,0.04857047615920803,0.043302909286811346,0.06711457286986114
BMP8A,,,,,,,,,,,,,0.021454597272726646
ICAM2,-0.03129955609912068,0.036298474093372064,0.08364725866313003,0.01663489929978445,0.07729412261536169,0.005175131467037146,0.00845069754766252,0.028143665652320713,0.017498088739036938,0.026920367045052535,0.08469116100217759,0.0069056123946648704,0.01500316151763463
SYTL3,-0.017600286846959138,0.0008006465617697014,-0.07159077040960996,-0.005990682086810098,0.042081714271570245,-0.021157075680470455,-0.05798844932018749,0.049947480411230545,0.011817673081158133,-0.04523020326379143,0.10790082357655144,-0.026473259210682235,0.05733333106817245
IL1A,-0.04529889348934835,-0.04192207117247554,-0.06466120887003203,0.007983417081744177,0.09152235855431648,-0.03050111497593639,-0.020992277712457767,0.06267028793719298,,-0.05467762659210503,0.12384452374931391,-0.002337227917522626,0.0038255426683447835
HLA-G,-0.030027634969009412,0.031576145154787356,,-0.016976415553312186,,,,,,,-0.04496369733675662,0.002435354353368105,
PGF,-0.03174568373993718,-0.07699961754877788,-0.05371898135285699,0.0758977358776649,0.030149760836355195,-0.012110179923982221,0.03142677788242229,0.00040871785324710834,0.06895765277801294,0.04215379260647324,0.06663411878486243,-0.025570610453700043,0.001813766094597015
LGALS8,0.08430245800889723,0.003902000121957522,0.03789085200478994,0.0043366909636564565,0.012098786036007801,0.01928798360424734,0.007540539206156795,-0.06432026235040816,0.05036398140348023,0.01871401416233006,-0.028048021137471933,-0.06356080293340373,0.029674203293194742
DKK3,0.015913503401887335,0.011790096796343933,0.07613855018860217,0.02508306665242518,0.03083009956403528,0.02389011031978902,-0.02840060605880901,-0.023620533483546473,-0.015706640327766867,-0.0305040885482873,0.05150299857508401,0.015690226091671228,0.04495397207020154
COL16A1,0.06782123121139083,-0.03261102507470275,0.15206604667932147,-0.00013091031452477364,0.07205550218931368,0.0046035416377711745,-0.003521724795349353,-0.03445757993765817,0.0664315112479385,0.050281732235371544,0.0562855753288112,0.07224702872436065,-0.024105858854638722
TPH1,-0.02528571260065464,-0.024358832801586797,-0.016807493908262323,-0.012177650665935642,-0.015690530669601927,0.04427925945783797,0.012590345848436796,,,0.07735569339824641,0.09614083049904393,0.056458982543453294,0.07208899437509822
TNC,0.020248000999051365,-0.04613413695081421,-0.046172175894784936,-0.04770576334825445,-0.02328689826523548,-0.01688702766704731,0.02406842252658317,0.06475646889438932,0.011509450321739188,0.06072885986643297,-0.05871293512814169,-0.0186455797236024,0.07347186182263246
TNFSF9,-0.03563487819307415,-0.043315285839066596,-0.02155190393347707,0.013755613556929211,0.037770742286036454,0.079261942787044,0.05801020299423361,-0.015389414990335413,-0.01855229139664446,-0.016430648409846517,,0.025983711887516626,-0.03137893802854275
C4A,,,,-0.004174907240592015,,,-0.014895856896820901,,-0.022352611615506605,0.02938835487137447,0.05151751946231274,-0.017818287529628166,-0.02670115074374253
CNTN2,-0.042695229670083115,-0.030756293473144344,0.09883489240960898,-0.003561587430612233,-0.022506501798629584,-0.032696998879956224,-0.023438642493036208,-0.033353527979287374,-0.023667849620201374,-0.013398407790694034,-0.05257363096753915,0.013045122911465024,-0.04488695032212797
F7,,-0.02376387724030498,,,,-0.011089494470766717,,,-0.020378363712295493,,,0.04504018781668885,
LUM,-0.04521243325320067,-0.018114427676820925,-0.01839688139313071,0.0015063903593959677,0.021142415955186407,0.009683842655256396,0.04648535038300559,-0.004286394261958724,-0.06974163536154994,0.04919374189193571,0.09463692324624584,-0.02248284808572893,0.003622040471128841
BTC,,-0.02155950374816078,,0.004668414333997622,-0.051876048815955006,,,0.07785523121356064,,,,-0.017063143481749823,0.04566200538457266
APOC1,0.01934715472907039,-0.09044932728381232,0.10646335804187194,-0.02392103826822511,-0.012143117899081434,0.009758606701475301,0.03338094510751489,0.012627482272811312,0.010866564647890218,-0.03125014921874893,-0.006350899444306761,-0.0319750341511908,0.04163536810102995
PKM,0.08414214568645756,0.027626496300378427,-0.009972991230314098,-0.04174942633736457,0.027907570256537177,0.007375399298674298,-0.0008999326278158667,-0.043208824518472154,-0.0649297058254409,0.07493637502607918,-0.035919949918795914,-0.017843791044582856,0.003345666318887124
TNF,-0.0563473036524732,-0.015653340704248366,,0.029471659681961453,0.014207740024527751,-0.01627520916259513,-0.00736573459426545,0.13544646199217494,0.010620079874926256,0.03463669886887551,0.05560950494162616,,0.0933112587854865
GNAS,0.015632445485984983,0.07744578102302505,-0.027923305085454923,0.02933168342715518,-0.0035042351391312756,0.031158472190539365,0.005055374584930459,-0.05678776006254977,-0.03575530348992763,0.07181676012663867,-0.15976131873643298,0.025309194256075498,-0.0663786048381871
BMP8B,0.05403187884949642,-0.009752163310535793,0.004443298593444176,-0.0004133965099537163,0.015614437612315839,0.055207727463504705,-0.03051324110988349,0.02237337244325598,-0.03943044881150531,0.018240778776253855,0.070282212691208,0.003152329822662281,0.0199963986687361
LIPH,-0.025976077110327213,-0.024358826804632614,-0.023760193810755895,-0.02414109399330465,,,-0.01201013268707369,,,,0.050629057941104394,-0.02800091568524587,-0.021487170184426134
CCL28,-0.018985859376115907,0.017885857160262416,,,,,-0.01849362854792191,-0.010578802110324609,,-0.014869690703469936,0.01798105251719232,,-0.015396322560407532
PTPN11,-0.0030940080752229634,-0.016605906887809645,0.056181836613209024,-0.029017355016159395,0.04802462279186949,0.013160430051370322,0.027725984438605307,-0.035228486729366515,0.006265909508121855,0.021882898287349736,-0.013112540577603788,0.028729150441550635,0.023084423166636687
ADAM12,0.011443108061423592,-0.05296326933998286,0.018188343312502953,-0.003538145575751315,0.05393382643222839,0.010451733993216422,-0.006995413910516633,-0.010223754603748959,0.06547169518289087,0.04021294281474912,-0.020258376260182842,0.006442079976050288,0.016533211406819293
EPO,-0.02983407229908639,-0.03273034329682137,,0.0488568599872128,-0.016836735778391496,,0.009310751522490597,,-0.01852879463722227,0.015669967042016175,,0.07022950871722952,-0.01637270948662258
EDN3,0.10693595947188542,0.015023597189173687,0.11709669256945882,-0.0023857841942875324,-0.017248518378432477,-0.01964901936614744,0.08178392394495675,0.0010010261040221604,,-0.03458959560975046,,-0.024947032320633923,0.05484922201809906
CCL22,,,,,,,-0.02530105510673243,,,,,-0.014802175594058076,0.07643148307443876
CCL2,0.044679711028912016,-0.04353263185360446,-0.033040394915326315,0.029135481647256267,-0.01861382931224651,-0.023611658675790063,-0.010662426685011134,-0.010448803225904503,-0.012648861380867625,0.04407826944813529,0.08841917355502663,0.011006210153588835,0.08924151262284945
DSCAM,0.045713857787333105,-0.010614717910698712,0.0567626040116652,0.005830795318553619,0.0686501971961954,-0.0026662177120415683,-0.06597729989471417,-0.024609202557047852,0.002549897129429982,0.013002330182928413,-0.02539928714157366,0.07413030383292028,0.0109749377653136
GPHA2,,-0.027149150209767818,,,,,,,,,,,
ANG,-0.009409999820010609,0.08095381331472891,-0.08405108393386393,-0.026722336978914844,0.009202142069044272,0.008671766532257109,-0.014913934714738317,-0.021053877918254187,-0.02365048341343309,0.01702665529219044,-0.03467795939793006,-0.020614380201949445,0.005610471097531228
FBLN2,0.015092842600793844,-0.03543780770967383,0.0001823539173934457,-0.03731801648119732,0.009112390643057073,-0.0368517970609205,0.04528115602334821,0.06098622297500822,0.05443182046085027,-0.0359144388847527,0.04448376666329927,-0.0019090034607408398,0.014092365888838292
VTN,-0.02457833599248276,-0.04604667164390751,0.1280597052780164,0.004743528039310766,-0.016975011888267794,0.0849047622390226,-0.020643826724261523,-0.014106487825851045,,-0.028448327036520584,-0.039039166843045085,-0.021843613055343037,0.03692366898174792
VEGFA,0.007143493452104022,0.0498875511961799,-0.06206164591131977,-0.023845141129893804,0.03940294276857516,0.03466808946222174,0.007643344393823509,0.010905601144107522,-0.06405434223883805,0.08489978373835788,-0.04103422668557046,-0.011553859303997145,-0.04874062488010131
F10,,,,,-0.015837973348917164,0.1323707882900576,-0.013777880160216685,0.005676567265323589,-0.04516185606273271,,,-0.02921673581783101,0.03111494708620269
SERPINA1,0.0802388404111181,-0.016222093565875197,0.04754095117538091,-0.037689993119989613,0.007184142810694542,-0.024840983745389074,-0.009515215577524012,0.06442197976223027,-0.009705196155574521,0.0517170770554468,-0.014828541257703786,-0.06491197671204185,0.053824508357870476
VWF,-0.026113851731026507,-0.043444055940548135,0.000332006164076806,0.007566416448646809,0.04235879634051353,-0.010824073226437289,0.013232674402170413,-0.01929993245037533,0.04392126838535226,-0.01916176899838117,0.03790405349956589,-0.06485950452398807,-0.04821070228968711
GDNF,,0.04286247118493263,0.061294468832244105,0.03789064696119124,,,,,-0.022698149478982122,0.006710933191852286,,-0.023622298101533344,
VASP,0.005417335739550692,-0.044061167759277695,0.06340140995008257,0.007848853439570291,-0.006207247054227316,0.048756262906485985,0.022720630023883987,0.016904728959488493,0.007163106652544349,0.04284880959964229,0.085005779173401,-0.010259123778043834,0.01702280297942462
ADAM15,-0.005081273764698229,-0.02349412850409648,0.06967978589246843,-0.03914636550649972,0.012482728111845589,-0.01374248325020339,0.004290927714404088,-0.0034526451306283444,0.05241969755455976,-0.04662694010528687,0.013176272602480697,-0.016294771296592802,-0.011982588033411424
WNT2,-0.02207641117690328,0.011082938124819499,0.03643087460139375,,-0.013640308712485758,-0.0284650381667654,,-0.012002444384377545,,-0.032040124236904784,-0.04978608261123925,-0.02025550173339551,0.03430351065961558
CALCB,-0.02310634284062079,,-0.04229902789091809,,-0.020504063702062376,0.11337835001635177,,,,,,-0.026350757016630845,
