,UKF243,ZH1007nec,ZH8811Abulk,ZH916T1
ADAMTS3,-0.07133156562024646,-0.08708849040509785,-0.0518976475577183,-0.04294210453376488
CD34,-0.02973289721620313,-0.11961102928435856,-0.03547313306044886,-0.012209340498894857
PLAT,-0.030459023552250768,-0.09411305401763743,-0.053498909841491506,-0.024671361257186216
NTF3,,,-0.05451796975427407,
LTA,,,,0.006927236440496932
CKLF,-0.006554306101366059,0.027159324757194077,-0.03509849765630835,-0.0026026230516596324
CD24,0.008191236442893145,-0.08824915749947962,-0.04760198897322076,0.050557015997095764
HSP90AA1,-0.008261368972944305,0.13593241487729904,0.09076471659445476,-0.04303549922088396
BMP4,0.057976026005476806,-0.05658156180923811,0.01336673366542896,-0.04151903573408169
SCGB3A1,,0.015432908763917112,-0.029923931573667396,0.09676412813409518
IGFBP4,-0.04288799935703718,-0.09384315387273273,-0.013736889217632761,-0.015596725908156094
RSPO4,0.1271641219203804,,,-0.02268837861171704
LEFTY2,-0.030703888571316732,-0.056355587344887256,-0.016689437414158535,-0.03958317613964584
PF4,,,,-0.017202558053518363
ANGPTL2,0.008286799303728089,-0.03144793819516424,-0.036160919527417804,0.029165779668591914
LRIG2,0.061842458100359654,0.0020699252864040396,0.027745547818211348,0.07698816918174428
ICOSLG,-0.008978693981161384,0.0877096581583759,0.10895249875433098,0.03190083390911073
WIF1,-0.061825020503685865,,,
NPPC,0.042945790812858584,-0.017192883750554847,-0.02934940394557557,
LYZ,0.07308292083739802,0.06984846179774314,-0.013969156812745055,-0.016507166311926346
EREG,,,0.03439448207072671,0.005929178328343738
SPTAN1,-0.0904776364084822,-0.04259177650443313,-0.050034008549858296,-0.046269329899556386
LIPC,-0.011245353919795165,-0.015568898507569703,,0.038039374936815064
COL8A1,-0.02055699600250743,-0.03669233132268344,-0.0016246270124646149,0.01796851363106572
GSTM2,-0.03897398109814763,0.04961375312093211,-0.003982253062401912,-0.024345689936281247
IL4,,0.055510098796306875,,
SPX,-0.036551355218046935,,-0.01982250213315568,-0.0444939950751879
MFGE8,0.06219578021877409,-0.13746524785202466,0.010309602463791482,0.011881848392549433
TGFA,0.10656113232399451,0.11349004879015084,0.018504071591090753,0.011219256749550972
SLIT2,-0.031108939073697252,0.002889675274351334,0.049663343570412466,0.0243053920788666
PLTP,-0.00181123066824193,-0.007355309799136571,0.004117917339935411,0.003965135315870372
APOD,-0.09532711331989611,0.019123607653959183,-0.09496116018860792,-0.06537507182121167
B2M,0.0017439989418378834,-0.1370320676093069,0.0921726817549001,0.012076195901047583
OMG,-0.057979133381724154,-0.011977990232486285,-0.08033324151647125,0.014315363261281413
CXCL3,0.06928440982682327,0.18679898432669595,0.18019164121320388,-0.049168103537733744
CXCL10,0.00995249710257318,-0.09139214325633878,0.1291546334415715,-0.03280816121205705
RSPO3,,,0.036847001964853805,-0.012259599488667191
CORT,-0.02978598209486568,,-0.022418037622303606,
NCAN,-0.07019158162000733,-0.11019807953128238,-0.07745951141190419,0.0025525847897247913
PRG4,-0.0406508721021995,,-0.0215335581721822,0.04732518827619983
ZG16B,,,,0.03982940930969432
TGM2,-0.014536771364850869,0.1279926926882101,0.002657248889327019,0.021222118317797557
VEGFC,0.011518011228104105,-0.06044454308071018,-0.02530178137256125,0.0028804897928808065
WNT6,-0.03699255662348783,0.008089804970433056,0.03128286111149417,0.0734962685537795
NRG4,-0.027568165454702868,,,-0.012259600862675803
PMCH,,,-0.019983424322531435,0.006277648838149636
COL9A1,-0.0289234361669775,-0.06177772216671724,-0.09156043730314499,0.04663423154289121
GDF11,-0.016539859986513996,0.06512648955606984,0.018744968738283765,0.03161852273025479
RAET1E,,,,-0.01344869503954156
IL24,,,-0.014899159635696269,
SORBS1,-0.02388980913757313,-0.1407988077423796,-0.06435819645083748,0.0007305848529519698
DLL1,-0.04169672934659529,-0.032027934196538405,-0.054243325742255474,-0.031038588796871627
TLN1,0.008755806445267283,-0.0024457688641999513,0.06575619614060908,0.051316992859431636
COL2A1,-0.0282178327574335,,-0.03257151613084601,-0.01784186088622382
SHH,,0.11408882302398075,0.040473283525896825,0.05469117716227373
PON2,-0.07346917950315494,-0.06676784923315464,-0.09138497125952731,-0.05385189997012803
ICAM5,-0.06575309669582106,,-0.029272805257716736,-0.02643635564938565
HPX,0.04886021173295747,0.04660816763544627,-0.03773294692783311,-0.028291971470438715
SFRP2,-0.036737985485105554,-0.03254263423559898,0.06009582913002497,0.021906913234517374
CD70,,,0.09724311421377399,-0.018704236257289047
HP,-0.07862240050419321,0.11871150556405882,0.03746941009930492,0.004148531954361907
CXCL2,0.017343420531240564,0.016961900758848576,0.11154174964499997,0.02306801038437312
NPPB,,,0.18425264225570914,0.020593824291269203
CCK,-0.043113877960207735,,-0.055542215172513586,-0.016132848803160738
SEMA6A,-0.014213633971271948,-0.09410705454314224,-0.026511455748116225,0.003912989277505316
IRAK4,0.05263929073095161,-0.03109345738132565,-0.023570224031169974,0.07095770040821596
GSTP1,-0.014783578286131993,-0.0420207191853705,0.0029350652946455026,-0.058055032752215026
VCAM1,0.05140718587135887,0.17021461220488962,0.07863730388088662,-0.012781310624759795
NXPH3,-0.028945083967277983,0.1140304258400794,-0.03144489141308017,-0.04255842579984916
MTMR4,0.011311947389952025,0.0688805034663163,0.023112238303593276,0.05785727911829963
LAMC2,0.06817003032188382,,-0.018317157633142865,0.032172799741192123
IL10,-0.008986774747533063,0.03254987984786563,0.01728692694966709,0.06854603546899969
SEMA4D,-0.015758733376519715,-0.06938638178883882,-0.07858957703873075,-0.004691392552580984
TRH,-0.0005213533255762355,-0.05408546989046031,0.010577435830256804,0.046027071594515086
SEMA6D,0.02142119014446706,0.02957027868337656,-0.011858949170874253,-0.010257439016372378
CEL,,0.00024284555360246118,-0.02256249986635672,-0.004838236152545862
PDCD1LG2,0.04284104794053152,0.03894527873862842,-0.006991226524516783,0.02135553339655638
SPINT1,0.08221236554044858,-0.024371222213508313,-0.044083093019539964,-0.014179258780367998
CTHRC1,-0.05640513020625322,-0.10508133543548172,-0.014436755740477845,-0.0002777819032984163
PODXL,-0.031234711715766677,-0.1168606151747376,0.06056835268957819,0.009573803356637184
JAM3,-0.00026699717950516306,-0.03846977576199477,0.03187414245241687,0.01091585230191491
TGFB2,-0.04965545667202234,-0.015973431181225493,-0.031221157142571246,-0.053317506481144944
COL18A1,-0.05497376509498794,-0.08771688039487995,-0.005352169951622436,-0.03047978972057977
NODAL,,-0.039253106177053944,-0.022272757235938724,0.06987743326637107
INHBB,0.004843401302011273,0.02815080971164861,0.0835426264186641,0.017179689260273186
LCN1,,,-0.023690677432263375,-0.014085918332813337
ARF4,-0.018161420967451377,-0.19025069688422142,-0.10463251096895375,-0.014649000901248183
CXCL14,-0.005478340889501651,-0.043897361275741904,0.05333425168623022,-0.002471962746071482
LIF,0.10368855059201001,0.15814361778171956,0.07379442290931304,0.03325677267710067
IL17B,-0.030090840669188035,0.03576507691290691,-0.020615901401097307,0.010260552215176147
MMP1,,-0.05343645404303846,-0.003958578529463365,0.03964013327053052
MATN1,0.0010153752198823404,,-0.02980971536936682,0.08234921618062577
ADAM28,0.10655692199351864,0.014614808318487535,0.0635399897462425,0.04900616475066503
TCN2,-0.04405794198657892,-0.1523370970406212,-0.0009285908522427231,-0.02968339766994576
THPO,,-0.0006583531208711611,,-0.018339027588241883
CUBN,0.01863651674577246,0.01983127438607311,0.034830747376424775,-0.009013363965868005
TIMP3,-0.0677229192442295,-0.08721545859397645,-0.0006969978389609046,-0.008694532107832876
PIGF,0.029931886459201893,-0.09021193710436505,-0.042607773985108725,0.022604879710215568
CRH,,,0.10108476812994767,0.08042170256582036
BDNF,-0.04294773108990635,0.0004669931626394629,-0.04369888984098424,0.07461661886623557
CCL5,0.031630275253633766,-0.08159848017686723,0.02509380389196468,0.02902718076104839
GAD1,-0.036908739245293073,-0.09662785999349513,-0.0130756718388084,0.07019267604846115
COL14A1,-0.07260435008854872,0.041237766309967866,9.03694426659547e-05,0.032173975983288604
HLA-A,-0.030300355843806966,-0.02137815274492868,0.11488479272303041,0.027222181308029773
FGF18,,,-0.0068809016022723666,0.015299688751953268
ADM,0.08706624901646627,0.13608897251140517,0.11078680669628593,0.07540584300514801
CCL15,,,,-0.012080754860386915
GNAI2,-0.043150015096903444,0.2002843601565037,0.00283620060465745,0.023980605565904787
HDC,,,,-0.0015486765720415822
COL11A1,,-0.12017117572689189,-0.030551543335873836,-0.0013145924586891878
NUCB2,0.011810078951260648,0.01897548728056605,0.054369723198792005,-0.011754378069578707
CXCL1,-4.304704729878743e-05,-0.0020892163753649775,0.05366764303057554,0.058096628519549
VCAN,0.017387593200499738,-0.04836622595713174,-0.07491643271399592,-0.059080613630852416
MMP7,-0.023943213217272545,0.15034892114636209,0.10340978550499672,-0.018582124897069868
PTPN6,0.01688454825706717,0.07726238716900413,0.03898142934809151,0.06307702402519856
PTGS2,0.09290059354577491,0.19732265134434837,0.11921083713833798,0.0744318399471309
CD58,-0.0630411159771935,-0.01647461984308469,-0.01902194836849039,0.037446238275149764
TNFSF14,-0.0635503931089932,-0.06553169012049867,0.11754225842797794,0.04752608270966839
CNTN4,-0.039221221792921125,,-0.014329283345457567,0.06262630062340038
INSL3,,,-0.021683167879344503,-0.01654129362963616
BTLA,,,,-0.015994603864274076
MFNG,0.00842943010250711,-0.08165098683515545,0.0008152038098099848,0.026298792845303134
ICAM1,0.031562723654919925,0.2403269635639334,0.10860665616980301,0.06866921290692382
PROS1,0.000444106801320177,-0.03795558613469431,0.031948690245297534,0.006260318468272928
CLCF1,0.04722188635285094,0.02685528929357033,0.05937780977533895,0.02029538225162839
PSAP,-0.03690267381241101,0.03718635040371474,0.051182903826373985,0.08123202921496481
EFEMP1,0.002152002402998176,0.09955321960682986,0.0177109827334482,0.012471631992558387
C1QTNF1,-0.02092573196114913,0.11238497261840945,0.09168296945936924,0.04814613789785468
ALB,0.08437835323547188,0.04788870234651223,-0.0321417971505575,0.07161697943216676
CCL13,,,-0.014473275599315294,
EFNA3,0.026097517781268002,0.020302436276039688,-0.04009562876539335,-0.010459488563493697
DRAXIN,-0.055956897936364706,0.05687131746171086,0.04335648484810124,-0.01600691974860181
NPTX2,-0.09499651461432729,0.15740123899845745,0.02762317406212443,0.021467881193775084
FGF11,0.040682166432112275,0.05565960471198214,0.025435173797225232,0.08142653462852496
CD59,-0.051440484124608866,-0.12846255247576727,-0.01709750429907045,-0.036545018398310786
COL9A2,-0.053216807919483675,-0.031346932650193574,-0.06699195952334491,-0.0376168007358915
DLL3,-0.040429264571276755,-0.089146273787996,-0.061883719353471714,-0.03760861713790625
FGF5,,,,-0.0323644247648613
LIN7C,-0.02547860384945396,0.008924523575391976,-0.07723110731684941,-0.0023945913842378353
GDF7,0.0709427617261669,,,0.011859665536702885
PSPN,0.015383011756248647,-0.0003198147970387656,0.014188643486777548,0.06999381186753477
ANGPT1,0.009372810369462,-0.048560571470309406,0.04388999152264371,0.020472369021368935
PNOC,-0.0451516689513479,,,-0.01707215061867773
L1CAM,-0.04884888033945201,-0.038234365313740436,0.06828781110691982,-0.020777622437824207
APOA1,-0.026694044619436596,0.08032085577622812,-0.05388785629159953,0.0759505474834975
PSEN1,-0.04630562304597021,0.09288363973203878,0.010875318484587048,-0.02648384422188198
CALM2,-0.11398071606361398,-0.1542304488490787,-0.0660293065472044,-0.006563392674305726
CLEC2B,0.058491789830434314,0.08674344815325274,0.06114860562831113,0.02200528887172637
NTNG1,-0.04789928432680867,-0.056592574358763706,0.05682869126303638,0.005771133525887827
LRIG1,-0.05606247828314585,-0.005173864126637672,-0.049028458747479985,-0.03912297106266396
CPAMD8,,,,0.030251727559410694
GHRL,,-0.07675041486731467,,-0.023793084010960183
NPY,-0.04959967608176287,-0.026476920623041324,0.07498105913619998,0.019377732550469786
MMP2,-0.07633442106927753,-0.13619756162186333,-0.0035764403308044907,-0.06864520580033855
PPY,,,0.08155435338655531,0.09892298388765024
ALKAL2,-0.03098934632047349,-0.06897828325852058,0.01729596960647238,0.02495098178281666
CSF1,0.06384091418534052,0.026837566674502978,0.11337413895105918,0.04841946942636714
SEMA4C,-0.03953098525491538,-0.013083524073340484,-0.039981636025518304,0.0687497242174141
BMP8A,,,,0.013457378204262438
ICAM2,-0.04126048914656497,-0.09013530789614854,-0.05809433935596725,-0.008735755573466472
SYTL3,0.008323814829830313,0.008929352214867485,0.16485853945110668,-0.0025844379702311443
IL1A,0.09207891675854502,-0.03131503574879223,0.014468714665516174,0.03295714501462792
HLA-G,0.022807886975550775,0.12908592493423515,0.025111475820792567,
PGF,0.09629594283022631,-0.12316061738352926,0.0060116973601523314,0.013512005580149814
LGALS8,-0.042814479187187233,0.0145831074314484,0.023751196721201205,-0.02510013902166739
DKK3,-0.11952900151819373,-0.17413761445092898,-0.01536350710311937,-0.009540611392957319
COL16A1,-0.0645313643938493,-0.06443792708642235,-0.0005182930681477759,-0.010524358921595804
TPH1,-0.031575775239238345,-0.0447724098456389,-0.02090037742568718,-0.023410546124938675
TNC,0.003051379505910152,0.19045492007598713,0.07877398467487491,0.01861207099057689
TNFSF9,-0.0305165304010384,,0.10031812907669305,-0.023495997364963796
C4A,,0.031590415205240995,0.06609460281396602,0.0006812157068692714
CNTN2,-0.03736376290370803,-0.05650702229788001,-0.027413647494884837,0.02507613740214127
F7,,,-0.020301861706561074,
LUM,0.009504363888517903,-0.08161290626901788,0.012821118185950124,-0.032349452205442455
BTC,,,0.04381619780076883,-0.04752507953646882
APOC1,0.010213214531511769,0.03485265233063731,-0.07216936734951855,0.015058592747769314
PKM,6.702988840140798e-05,0.18684517609002016,0.1183310541375594,0.08464814654516516
TNF,-0.02688888351811825,0.04617161093322263,-0.014255846194996634,-0.019467615873927903
GNAS,-0.11246842255926998,0.12284223666007692,0.014154041316010077,0.005644116176520599
BMP8B,0.006346832578442035,0.07655026879504219,0.05071516252834332,0.025659773074579378
LIPH,0.021287143985047274,-0.04145300160680609,-0.014473280922233983,0.0894511711604569
CCL28,0.07703750112922324,0.29940711910652595,,0.05839259194549715
PTPN11,0.0298045884324193,-0.05630532478940638,-0.048882048363414775,0.01491837060534139
ADAM12,0.005238819226429365,0.021800956640510422,0.0355140626281427,-0.014701138464556106
EPO,-0.015535023576237074,,-0.015718352710740294,-0.012259597141403551
EDN3,-0.032720829724137916,,0.030688191941006648,-0.022275598746983278
CCL22,,,-0.01778978981181641,-0.018944290221276475
CCL2,0.02355523557204365,0.05255281297630706,0.12831185495761815,0.01012261744091765
DSCAM,-0.016042241603288012,-0.06319790777510448,-0.05517491796832445,0.04435928079529288
ANG,0.0972955648145344,0.1520766433674625,0.1362951235651509,0.09457820603289102
FBLN2,0.0015715962668792743,-0.002358688010611478,0.028970489200661007,-0.05816542095494425
VTN,0.008196452214894926,-0.052480217194026776,-0.017967152807776235,-0.01999335660102249
VEGFA,0.07164290376930169,0.18976843413846584,0.08592685094382999,0.046220943773381894
F10,,,,-0.021644254190555275
SERPINA1,0.008584555094040333,0.21890107332347633,0.0322913279585729,0.03949196253864106
VWF,-0.014685072555606778,-0.09239203492539808,-0.010106401876207706,-0.010524087389185493
GDNF,,,0.006733836750400492,
VASP,-0.0009769450401265235,0.049348921538723695,0.04772597717642498,0.03476449420233093
ADAM15,-0.003552527293935361,-0.052281251468431114,-0.005500547571150378,-0.03264910315192612
WNT2,-0.02756812941838389,-0.030480078660019363,-0.01949705612344982,-0.02981367407952156
CALCB,0.05341184852981646,,0.08450405682184013,
OLFM2,-0.07014183061958519,-0.06849150227929532,-0.010220955760221093,0.021555237248583162
MFAP2,-0.03699256544179776,-0.08591825980361101,-0.003925600788760755,-0.018604823665269454
HLA-C,0.04341680951651714,-0.1035945102855317,0.09058606019093048,0.006073226345203024
THBS1,0.050558166083572005,-0.004789712010340483,-0.04322698839701589,-0.004293485447567582
HSPA4,-0.05083275103855154,0.005913891140662903,-0.04588073553538278,0.06638362493277736
LMAN1,0.09345268774172154,0.0556566861326548,0.10520438358251433,0.010143336545688714
LYPD3,,0.03446333125238997,-0.005200517905451542,-0.025423707093802865
APOE,-0.09264641085209159,0.01614822863283968,-0.03078621364148697,0.010587185205337827
SOSTDC1,-0.03491255037336746,,-0.0324644922268879,-0.020444649988654282
ANXA1,0.07695382238390971,-0.005804985497094073,0.06737629102253627,0.005186931192818856
WNT2B,0.07996063403530472,0.02430557753228967,-0.019651712885004596,0.009051436649395863
AMH,0.024297991899867626,,-0.028105235005501772,-0.011537890464296806
GDF10,-0.02690429905194247,0.028666814125363982,0.03330036506137885,0.035680741948042466
EFNB3,-0.010810936276979788,-0.03465567809452064,-0.06327084156304923,0.019917336229634076
LTB,-0.03272082255551963,-0.04205151669650393,-0.04526102794225911,0.01471911506367024
ANGPT2,-0.04399536135002586,-0.0832274551087635,0.04488042401268875,0.020590681778101128
ADAM17,-0.013634684197314381,-0.11706495812586071,0.07107635509538625,0.011061898207922539
LRPAP1,-0.026443375386869084,0.026881158161269417,-0.007857017640237935,-0.0011064066995629376
NID1,-0.03397641741882568,-0.08665418305159324,0.020474696914688513,-0.021245502134807772
MST1,0.13627592946203546,-0.0151564046542145,0.03149484033187235,0.10112042362871468
IL13,,0.10255390074861692,,
DCN,-0.05070717600721701,-0.12749790872621802,0.0022207640926616774,-0.04918060714242677
IGFL2,,,,0.01821403035116921
COL7A1,0.04576740807485243,-0.04816199949493108,0.06829555498315946,0.033228742816066865
CALR,0.03751087225503969,-0.04003836288797839,-0.01150291280993868,-0.008500424006512134
PIGA,-0.0540173998830791,-0.0012705865347371512,-0.0009661142938322047,0.019902714961280345
CD200,-0.05511200233047747,-0.026048709870634366,0.041623181141055864,-0.007697859078199661
GRP,,,,0.09685823634284949
CDH1,,0.01952022183730311,-0.022781002896825133,0.027966635512117463
LPL,-0.005978648544858574,0.11810656159115748,-0.045867424716814126,0.022610670096428642
SEMA5A,0.01285297094099063,-0.05480295893997945,-0.10719743610066342,0.0031284135708381407
SEMA7A,-0.03117823300396875,0.05975745822180562,0.04897464495804793,0.0246398578353493
SEMA4G,0.021017585894662422,0.056775994278504785,0.0020604358807614193,-0.017375869064420294
SEMA3B,-0.03245468745578846,-0.08305681050656795,0.0007266256308161934,0.052816987366320074
RPH3A,-0.06758321821280966,-0.12607131947670072,-0.05972580154958641,0.014142807025635293
JAG2,-0.030546048867314622,-0.005371687242261668,0.032339639805084266,0.02407456206281556
CGN,0.07306368858095318,-0.019798444719614436,-0.022759962275020047,-0.03453967485024679
GDF15,0.05498867055945246,0.06995789906771377,0.14284896674245487,0.025990788252239518
SEMA4F,0.03520257025126285,-0.02829892054319199,-0.032712092135612846,0.04323032995237255
NXPH1,-0.015194534045394552,0.015733693785146722,-0.00949964014334972,-0.035832645889264866
ARF1,0.030672014477303933,-0.06921827936981964,0.025005112772821223,0.06533676916985452
DSC3,,,,-0.012259600862675803
EBI3,-0.011208178416096535,0.07004873218003246,-0.02487920618849152,0.05886714809426418
TIMP1,-0.07107353840130172,0.04614902346951567,0.12480487574331042,-0.04065865264775333
SEMA3C,0.003480149322840091,-0.0785068065869768,0.037849298595105975,-0.021160516784864362
GNRH2,,,,0.047389976370701074
GAS6,-0.022037291245310404,-0.10719518337203687,-0.06287498034728164,-0.050532169720854135
MEPE,-0.027894695748215653,,0.005256913535548833,-0.01694082967503838
SERPINE1,0.0656273126204647,0.11637413404114275,0.12352808046022819,-0.03178309797562046
RSPO2,-0.05609016253786063,,-0.0013739202579937586,0.006095920336174719
SHBG,0.023547489400021836,0.036980794137819406,-0.02355219458930179,0.03765632454469513
LGALS3BP,-0.012651082034903307,-0.0370097728075891,0.0826571616582817,0.005107118486633912
LAMB1,0.015319831129720008,-0.07396307100387078,0.06726252542314763,-0.009450970261962763
SPTBN2,-0.019695830210596083,-0.04783658302780509,-0.01868800926198585,-0.034142705370942134
COL1A2,-0.11003790874629117,-0.10141346640780347,0.024678685978961258,-0.03990343780561873
DEFB1,,,,-0.026254479068467017
CEACAM16,,-0.06411189367390892,,
WNT11,,,-0.019659299852211536,-0.0162700251005055
LGALS1,0.12613941085178368,0.20981351074804766,0.15272257859229801,0.05953852649690799
BCAN,-0.09261809815989569,-0.15745656521366125,-0.1231111694737733,-0.04115715226745384
ANOS1,-0.08281013200171967,-0.012341015318787072,-0.050967125879624,-0.01603252832910839
EDA,0.04400105130225455,-0.03672736200857844,0.029067655917316623,0.06615768977859131
FGF22,-0.04226914484929091,,0.047744491786892884,0.06515002662400518
SHANK1,,,-0.028172804688362554,-0.0032710814412181856
NPVF,,,-0.01778979100425119,
RAET1G,,,,-0.015286398528135216
TGFB1,0.17845908154605516,-0.026457724674499496,0.0722640820136236,-0.007091005914594477
MSTN,-0.01062190409019451,-0.029178600246894313,-0.020143210768774525,-0.02956400070799766
WNT4,-0.030692428056450213,,-0.042390939573867574,-0.06809860306412083
TNFSF4,-0.04194571797877401,-0.06364650412879565,-0.014960388179575143,-0.04062292098655022
NTN1,-0.022593546471330102,-0.0008985687185759433,-0.023342304130768862,-0.022662196749360194
CXCL12,-0.07292918476664632,0.015035438432024944,0.0886372194187136,-0.006501943593195586
GNRH1,0.03180705599863857,-0.009849226333124798,-0.024180546369721452,-0.025737161425015902
FGF8,,,-0.026831157813166587,
RIMS1,-0.0481057277423472,,0.033095714446674675,-0.026436355620115384
FGF14,-0.04496930729093952,-0.04933868335359882,-0.04449138284476985,0.018600969328147678
IGF1,-0.051521977812043596,-0.04781917679356333,0.03362797884637076,0.012794855750083024
TNFSF10,-0.06735991812129448,0.01871452716495997,-0.012571388731168025,-0.04180867875536025
GDF5,-0.05773967157551938,,-0.009863176747288887,-0.023759405793353287
CHAD,,,-0.03587157062233172,
RGMA,-0.046549876579819176,-0.04087375895010861,-0.05941906368487695,-0.0069439054719683075
WNT16,-0.01650365095351547,,,-0.028720519375195385
CX3CL1,-0.019371721512715007,0.0035258718620017372,0.04697500544786768,0.016670505790602263
FGF1,-0.09226708804362557,-0.037183859708106906,-0.0011678151676799942,-0.04511457048102727
ALOX5AP,0.046275907487943885,0.030060238330553345,0.1260013080316782,0.04638261663094548
IL1RN,0.09412340120094712,0.14491094462539206,0.14491460881925877,-0.014653676059005779
PCSK9,,,-0.015517358932523255,
NPW,-0.013402886661929693,0.041849585227175023,0.0762432414168566,0.09875020387817367
CXCL9,-0.011239398520955873,,,-0.03848897798158964
ANGPTL4,0.11357217097295631,0.02722136774546858,0.10995764865034227,0.11189774535067289
UCN2,,0.07469476493573,0.17153241791246313,
OBP2A,,-0.040923155138609446,,-0.013770736330905538
COL4A3,0.08864859336625046,,,-0.022275600122042466
NRG3,-0.04317205719938289,,-0.027702829426206176,-0.03784406863697034
IL23A,0.0744154389598808,-0.06482492634165639,0.03888378626629519,0.17229087522958436
COLQ,-0.037747572135434594,0.0374927897854648,-0.03929771819304149,0.03421067742504127
TNFSF12,0.07796234278000647,0.08150361316125306,-0.027558641249056662,-0.016247538601634547
DKK2,-0.01503240196972345,,-0.018317158488650096,-0.03079798539131832
FYN,-0.05219717513262658,-0.16581542677322925,-0.11481540806293694,-0.009067751256851178
ACE,-0.057010428351978,-0.08488671344963766,-0.020033083988399248,-0.008123662121613274
IL18,0.07788638578430233,0.018084637587459262,-0.04367605100501425,0.036816075454833244
PPBP,,,-0.018999507103786888,
CCL27,0.014285021306636121,0.0034726762083575873,0.01571413425486851,0.10240091790030689
SERPING1,-0.02642479884966951,-0.07717697193510724,0.03747890708674265,0.02512134392603579
AZGP1,0.007155450216830622,-0.0786250855990022,-0.017337107437317086,0.07782399198662136
INHA,-0.021716297508840365,-0.03884702874840819,0.012633048698348553,-0.026797254642192854
SEMA3G,-0.03897882104294171,-0.08912232667212623,,-0.020971912168028906
COL6A1,0.012127515443676452,0.06408809361453313,0.08776290568466712,0.014509965032687241
FGF17,-0.02821782617871892,,0.03096162714112149,-0.013119288147718263
TNFSF8,0.0060927587600406235,0.027002045154928645,-0.020615895357569223,-0.030554000102414273
FGF20,,,-0.022418043185807,0.03247190545933338
ICAM3,0.0593667405856764,0.04267129274751729,0.02711490360002743,0.04772072234080539
LAMA4,0.04758132056568463,-0.08741929247585171,-0.0041676586804476065,-0.012549290098971676
INHBE,-0.01598978148882629,,,
DLL4,0.0028479174505230955,-0.06627600717301549,0.036922292309671555,0.021504994531743996
