,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
PDAP1,-0.035396692209224354,0.024221719381239775,-0.00648575879542842,0.04595953441473323,0.010215479060002062,0.04721880940592609,0.016866961702275387,-0.03180642476248449,-0.010986967994464157,0.01351619805995247,0.021558369871610753,-0.018899252903656724,0.041496890750748,-0.074491753092459,0.004582227009409692,0.023788306248814426,0.016906756016082252,-0.03439867904117373,0.04482540240971253
QDPR,0.05845342785156418,-0.008132025436269072,-0.034729142915505544,-0.03877979309466326,0.021160960575622778,0.0340677950097104,-0.017877886508230155,-0.011053859224847473,0.042584030470556325,-0.05403277175287717,0.08937119008281548,-0.020706006382615386,0.043604903235137514,0.046479218804370004,0.021495752028534196,0.015476713223338117,0.003546452384703365,-0.055355259803456694,-0.03798366009796664
POMC,0.032815936944621184,-0.04966430041268674,-0.008854707640661378,0.03347855588298235,-0.0022975187011617893,0.018083995516703304,-0.036559900635141154,0.03297355565700262,0.06298009156856388,0.03533155684240007,-0.02484519569373709,-0.022495776608496023,0.019120798151081402,0.017936515012238512,0.006834177601022774,-0.009692729036995607,0.12260736032570586,-0.038454559640995596,-0.007483299218043192
CCL18,-0.026259932855181817,-0.026149128070940535,,,,,,,,0.0347647605636341,-0.016967532666646752,,-0.037211416394400225,0.03476293367762613,,-0.04386387448444691,,,
CCL17,,,,-0.04232668144904024,,,,0.06347836793617133,-0.025516225888109676,,,0.08586009465706931,-0.01442616164399801,0.021143256584105957,0.08101667183064964,,-0.023233533202309142,,
VEGFD,-0.029587268949778377,-0.026149136374513448,-0.024555647276686823,0.010537836419859165,0.05861044125446044,,-0.007938633230836226,0.05619631681703951,-0.018716460267506365,0.05089428217786619,-0.016786418539289243,0.03550283825929136,,-0.021769310488907144,0.005444910802512961,,,,
TNFSF13,,-0.01973297742907197,,-0.02919599756444488,,0.03575626737115245,,,,,,,0.005218097579078903,0.050610549517166196,0.039703651751507404,-0.01684943873478408,-0.026028055301022177,0.0851241144596619,
WNT5A,-0.010522340130382833,-0.010449540803045436,-0.02436507978028875,0.01862376694992849,0.01588207219107787,-0.00635284578043636,-0.05580763272034947,-0.009001994758289573,-0.022153676824077758,0.07403653183157044,-0.04321116223186554,-0.025308431272967596,-0.014404404263556953,0.056021216882838606,-0.01916587384404984,-0.055031582948387996,0.06247860665431044,-0.008305800290930436,0.00043933242235509135
CXCL8,-0.08395517636823387,-0.037562465699796245,-0.0229924526502582,0.050853616982372486,-0.05075306987083688,-0.002615070477909485,-0.03213840093686948,0.0008516582012931377,-0.017429581619849987,0.01273099787338875,-0.04061031771319628,0.012795886967013115,-0.01216620302652257,-0.04988060478360636,0.0162982993928876,0.009789810791549182,0.011852185334593663,-0.02246171610871678,-0.10076668580610736
GRN,-0.0865319784052702,0.04116061375977017,0.017081917168812178,0.0007348538081967113,-0.006603221384468814,0.030355856129201476,-0.05375780221298022,0.02085955767448863,-0.016160760843154896,-0.060330202824732226,0.013064750193376074,0.014013860623937384,0.030728917417600535,0.01376948435486733,0.05439796738760627,-0.05583779659398113,-0.03145498442735705,-0.10007233526226583,-0.02232717723337756
MIA,0.08815057388128587,0.04218176927022864,-0.02183807544213888,0.039633540245812136,0.054093610384820974,0.0728205496919463,-0.04145977150892588,-0.015751701547458676,-0.02128603190445793,,-0.022765399268371046,0.03377950081893284,-0.04025236937650683,0.0606680766628204,0.025471516251412127,-0.003418257853282155,0.04168418195607903,0.024312981251706223,
COL4A4,0.10846152495807974,-0.031404890357652766,0.14932756888677237,0.0011012912848111555,-0.002074402266603988,-0.013914269788832435,-0.014302190606173545,-0.026381264426278896,-0.01019061910335625,,,-0.00982743591022724,-0.012102231231492401,0.07206013101323783,0.052453336272593354,0.01851249028366986,0.02795164341644712,0.047736851959439754,
TAC1,0.04403441301460638,-0.023502235739075998,-0.009471118706591165,0.013121660223866903,0.06079692231100994,0.0419549672516913,0.0679855549773354,0.05447341859721759,0.04942642800281993,-0.00971025081405075,,0.03262641035384681,,,,0.13973747242689596,0.05219813394489592,-0.014741215257436288,0.03684454527592682
RARRES2,0.027596385709603072,-0.019086575631877666,0.06826171266707617,0.013605844342861379,-0.008590669823053204,0.021814057574062493,-0.013318291642942518,0.07458123477386813,0.03700310442579089,0.07384434536721679,0.004599153641675345,0.05262487698235946,-0.001604414195302521,-0.033788521677853754,0.02389955050983519,-0.058569947191304685,0.05188448615488561,-0.020621189605637268,-0.029968219108509987
FGF7,0.012005625310260035,,0.07734638477342644,-0.02543351837115571,0.034999101647402435,0.02614993502966069,-0.02055330838023754,0.024410197609926236,-0.002028872224246812,-0.05798166718713963,0.07541811585670567,0.07592118434605548,0.007401498729432519,0.015987435724884213,0.08169897709665783,0.04928459680613168,0.05850423153111522,-0.01970249352900743,0.011848962281064501
EFNA2,,,,,,,,,,,,,,0.05955944897070683,,,,,
HBEGF,-0.014276018445858761,0.009780070829424373,0.018745486864134853,0.00382498324243454,-0.042072962362335625,0.008827842977948426,-0.03629072491518988,-0.020685362249743655,-0.005454871980056521,-0.010055007513246316,0.018573427719669407,0.010525650199472453,0.031637147180056245,0.04741419535763925,-0.051516806108207976,-0.011026605233848652,0.01847814557672629,-0.021471298378666185,0.02202017496976648
CSF3,-0.029784726215968633,,,0.05104190902099412,-0.040799570739316844,,-0.015131442378346311,,,,-0.025218677034546066,,-0.02873617297809445,-0.030153673336162416,,-0.021511499369893078,-0.024461326266496802,-0.04368579857254712,
PI3,-0.0018189104001084609,-0.02750998522373977,,0.05847321563172485,0.07295045999619854,,-0.017038203831440245,,,,,,0.031854142655348985,-0.058854821458248295,-0.023648208312078672,-0.003879564634319373,0.027238539097342317,-0.029053025979450614,
PCSK1N,0.04563656479965814,0.04177262709229249,0.003979855735850534,-0.05390851568321745,0.013603804491442259,0.06393383052503981,0.026175131654525403,-0.03913526594503759,-0.0023300763824848168,0.04736847961805894,-0.01790012122015863,0.005255808469402265,-0.043293304850503325,-0.026604427926001453,0.009217086551633254,0.02902711267964039,0.017097835251274982,-0.012325453196468708,0.04631766075008131
NTS,,,,,-0.03703364658634801,-0.016986161976280834,-0.018598362864842642,-0.0392253651456231,0.04397938596924948,0.018251105740681478,,,-0.033654733407364426,-0.025207171089438804,,0.07439101654377907,0.013563271167176484,,
SFRP1,0.013942807931628816,0.008115004087753524,0.00876099554973159,-0.03693166564249909,0.04805355971964002,-0.051696634606973,0.05957176342994307,-0.013354728857028887,-0.02551622614507903,0.08356557094966238,0.07452903983796204,0.008501979444752592,0.02382255714324942,0.022462777000522707,-0.024714233446529604,-0.05528989901468009,-0.03538213722393493,-0.04471289431851234,-0.058543535234182396
CXCL13,,,-0.03283975816989215,,-0.021552554938695154,,,,,,-0.00932220429794695,,-0.018744322180440542,-0.021114550646345223,,0.054828904502338315,,-0.035435116874149956,
MICA,0.0284613216985088,0.009805057339310173,-0.0125588362676249,0.02641764620001835,0.013154435799629724,-0.003578695937247358,0.021624708884641665,0.03412450812116813,-0.011105688497799492,0.07294735350227753,-0.06024005770216124,0.03211452391267972,-0.022798735600627326,0.018324695812533345,0.01373211978801399,0.01354809024419603,0.035610222016260046,0.08952965215675719,0.021296343955239362
TG,-0.02374318078734997,-0.04117853293102558,-0.023312677086485437,0.12526734649370638,-0.01120084440137992,-0.0005230855735271982,-0.01826229717114998,-0.03313373148547173,-0.01846598186792331,,0.010695607804973282,0.00946765754205512,0.026340404882968158,-0.005286676272546134,,-0.017704294539615605,-0.04770425203124648,-0.03904968216988261,
ADA,-0.0007673694079364892,-0.01250380469087522,0.007342315793610869,0.0319431404274456,0.08486742641995286,0.011786720884869444,0.011384478832513307,-0.028479373468180875,0.04920720310046205,-0.02666035315288446,-0.032338392373159996,-0.009709243256762206,0.030832900820473918,-0.0021101937895395976,0.04968453868120878,-0.051211992963840686,0.02628432034616439,-0.0339764932054484,-0.05967303690797779
LAMC3,-0.06197914470618479,0.006907081106203703,-0.025249159195922903,0.005185787365695373,-0.0235764208615791,-0.01331088009229836,-0.02926142824955927,0.008427870979659441,0.0613559576021984,-0.017714973813382835,-0.029547418503946734,0.017150325936355747,-0.048498424307963584,0.03369197775253139,0.03404723525227642,-0.043174373249652155,0.0032969168674163046,-0.01777662536726743,0.16989182820362003
CCL7,,-0.016633054473020173,,0.012504396494943368,0.024262848194417607,,,,,,,,-0.021621491065123007,,,,0.055227646407780044,-0.04251137694590979,
NGF,-0.017159827448493776,0.023019992528998473,,0.0026542873746780208,-0.03050052740399742,0.04242682414475466,,,,0.05720390779780509,0.10915083725194034,,-0.024971091248982637,-0.020412160675679605,,0.0640014677866244,-0.006332145234006766,-0.008039639939020217,
TNFSF15,0.0853263308975765,,,-0.012483105312384338,0.05044367650292182,-0.02271788169219358,,,,,-0.016059749224973583,,-0.021078525904446484,,,-0.01335827180182654,0.024524425034547003,-0.02713746601634007,
HMGB1,-0.07438536881473691,-0.021711411588978876,0.05325069529163104,0.0027728597466210696,0.05031595821159927,-0.049044235600447274,0.013942865075257238,-0.0047674476175032275,-0.043361316971972735,0.001668520387471413,0.029022523552638364,-0.0020933532783054473,0.028729767445396126,-0.01338714827640794,0.040439826672433905,-0.05434391741659765,-0.012995261070806261,-0.018217040206669765,-0.05253498951110658
ITGB3BP,0.004797399699114395,0.02347202234715827,-0.004042176794436591,0.03341142972374537,0.017814667321469135,-0.004751605303013047,-0.03629049018418522,-0.013753512716756826,0.00037733582099721825,-0.029722236959881583,0.010974250477747038,0.05743781376286755,-0.01147110225706283,-0.023692265497008765,-0.0013712810185367292,-0.0007222383065843065,0.046914657262036946,0.01990274451246955,-0.049398469197921874
AANAT,-0.012378353292788314,0.05985749984841054,,-0.02919600068047813,0.057793051958243344,,-0.013648970511160053,-0.029797358359014238,-0.02128603308844137,-0.024121205824866924,,0.04065175126933381,-0.018968148490565943,-0.027843503252073402,0.14919776802156712,,-0.02712088746127609,-0.007002791904695779,
RELN,-0.029587253592761258,0.0064128090000256524,-0.030451495602052493,0.050807564367667715,0.01674425494221602,0.04036994239031711,0.010864386199748185,0.057025393712280464,-0.03337827534293536,0.006371548232214552,,-0.032530101126229054,,,-0.043054151283317105,-0.01613534466959371,,-0.03836397103426379,-0.0758511921632245
IL15,0.008787533543760736,-0.052593251339570234,0.01770854800698046,0.01293477007531309,-0.0666856297291265,0.05475832820448822,-0.014061785905858628,0.03284563825573623,-0.012687211513729969,-0.014188620747096576,0.026149323048820592,0.14568191887821752,0.054620642997479714,-0.017339300382356752,0.0042366951065079955,-0.03258493621205544,0.039905603648764595,-0.02481739441584181,
UTS2,,,,,,,-0.04502309857215562,,,,,,-0.01615276667275945,,,,,,
BSG,0.004743091130205309,-0.00519861899537335,0.011323484796581037,-0.02608815470345099,0.04515357428308659,-0.037938404311663385,0.03638088945774277,-0.027482864798986498,0.018374245679351562,0.1119027395174993,-0.03893798357704604,0.034936369744799946,0.002624492092229018,0.026110912370635033,0.042702418898314866,-0.034467125788186094,0.04478075806317226,0.077721969308249,0.009673107365447907
ADAMTS3,0.10325223697676242,0.06378104119511763,-0.03297953808659468,0.03234923847345126,-0.05000436299804576,0.0023828563541228704,0.029018812833502942,-0.0004013414144474489,-0.047191395201805764,0.16380578172417185,0.0671433404521228,0.09501553640155048,-0.004870411559455853,-0.03709379194667253,0.11146157175503192,-0.0036498054757406004,0.042959515240508145,0.017360936003552124,
CD34,0.039678189388816724,-0.03963069633950479,0.0040717276523793535,-0.017935985903446194,0.04126334763061585,0.013142867048080991,-0.023520852638812685,0.023398396779447262,-0.02531912878952669,0.0361948540754888,0.03779031440278566,-0.03136325821012993,-0.07304445485303471,0.05114999519141573,0.047198543775870246,-0.054371090820899866,0.003707360261668928,-0.024716580506705166,-0.09902555870575541
CCL23,,,,,,,-0.015530361810237321,,,,,,,,,,,,
PLAT,0.012528846578125443,0.033623278437649604,0.040220030249316086,0.015586573820947832,0.03533094239911727,-0.013737777748059525,-0.031332802847999046,-0.05286222218492935,0.014577212821349304,0.0014952371101666603,0.01695295662074455,-0.0017166380859266876,-0.05437909331370359,0.01469326390543453,0.03566796336431695,-0.01660757588179884,0.015202344554470155,0.03891794220514545,0.0649391456422504
NTF3,,,,,,,,,0.010230864046272142,,-0.03420821834009471,,-0.011840538893417433,0.08208354744608432,,-0.03923929508212991,,,
LTA,,,-0.017144216006789576,0.003908945226797093,,,,-0.028697961470126952,,,,-0.027251867025173338,,,,,-0.0008926622383370461,,
CKLF,-0.0444227866649366,0.0073079274665309195,0.027591960237116547,-0.027846777827543367,0.051822036400811254,0.017582078818109904,-0.0038511762709531596,0.028878524743287063,8.789435084320636e-05,-0.013323704131128395,0.06782996953053318,0.014212448755858928,0.012059601257736639,0.014620089255013832,-0.04260256165921025,0.01360104275520067,0.022224627268474968,0.05383067950648813,0.05022135045745263
APELA,,,,,,,,,,,-0.02960528698527845,,,,,,,,
CD24,0.03458278685354108,0.03117834460777291,-0.00434925511310596,0.04629620646087138,-0.005944250755556647,-0.026335902251696495,-0.043518095347429404,0.015256291104676611,-0.012867228758696047,5.1339891654355064e-05,0.03183505589940887,0.030305604939911555,0.033307613339947396,0.061448116301613204,-0.05581833512040875,0.004694922907571875,0.09185550878700575,-0.07737869656028132,-0.06059009850485945
HSP90AA1,-0.015067087984425121,0.002321338966512347,0.006175555124021559,-0.04750452435329112,0.009075411186825115,0.03788212501493972,0.06766749193271315,-0.026857920041585097,-0.03285860630119063,0.04221644058735166,0.04903774007685365,0.0010337280874264264,-0.0006766116882285488,-0.04023995617936952,-0.01873413982866172,-0.01055892698225174,-0.037018371580214135,-0.095027471254213,0.11901263958981295
BMP4,0.061743106044946205,0.017646385396733976,-0.01817387396123687,0.04045051442388494,0.03744569600417038,0.013153764211255161,0.09925568516446619,-0.022007039937516164,-0.007830217724297353,-0.03847384669370596,-0.030372970020179708,-0.008251302058393615,0.026108969056375518,0.03442501297658468,0.10125635535520583,-0.030725224692024822,0.030246351365601658,0.02810439226785171,
SCGB3A1,,-0.016633052809736946,,,-0.006054999547469894,-0.020635065904253323,,,-0.0179549771021799,-0.01781890293243598,-0.03362243324247733,-0.001473232119574365,-0.006332406519937764,0.04824496284296812,,-0.001145366979124519,0.0433407430905642,0.011559383682782094,
IGFBP4,-0.0675435268548465,-0.006292913924713212,0.0685016067903302,-0.005547676350056032,0.0091484750244241,-0.049463920081194435,-0.011210640239240675,0.010878209517057242,0.004126998452845506,0.05422360324922303,0.034055632250403374,0.04957404532222925,-0.07590832880190772,-0.027878213090402445,0.04684729233759605,-0.03896126155522986,0.017357859486920344,-0.03190259053440278,-0.04478034733609998
RSPO4,-0.020962488518623364,,-0.02771558322389848,0.04222656589938606,-0.026201947486704694,,,-0.015981401955733002,-0.017954974475858327,,,0.006642726317351109,,,,0.11864923889969291,-0.01204705562417082,0.10655274360670557,
LEFTY2,0.08389780881047054,0.008605211907284888,-0.017354773063820744,-0.009999809224971751,0.007877201293832193,-0.004648622440530334,-0.015609195056008,0.009602677073710968,-0.019687849106941345,0.06030011051002898,-0.01815859561012194,0.04218585068221466,-0.01835419747377923,-0.023790096300596537,0.0021079204794976106,0.019945371989681833,0.05110961975870357,-0.032068252400965495,
PF4,,-0.01725412229457919,-0.015594994600841596,0.05960245486910318,,,,,,,,,,-0.01896406743011094,,,-0.036500618860527786,0.051180262325819896,
ANGPTL2,0.0281634804001668,0.02477164545595684,-0.0005573472780085025,-0.008514958154752549,-0.01438685085112311,-0.008374280048892686,-0.0414018598805039,0.03591966569084769,0.08313446621300286,-0.012809847386512835,-0.001581842788069495,0.04173122406406441,-0.011876179547707345,0.05824091044615821,0.029095442186533153,-0.07586075270614707,0.0033060567872366733,0.037136209106131864,-0.032749949891053884
LRIG2,0.04728281638969957,0.04754874115944989,0.06086699928306437,0.003512693171299614,0.038163648623056295,-0.02792318528453008,0.04970600034912783,-0.05648865095253268,0.003740102275787174,0.06169719977150285,-0.01623181211422669,0.04357404990526731,-0.0017646883834856067,0.07746120872093139,0.04257726883110534,-0.0023536999017607515,0.04023338652559688,-0.01455020921880607,-0.01820643206404427
ICOSLG,0.04672198707682992,0.001318933780657391,-0.029189600653528165,0.01571420813109572,-0.03675565360673296,-0.0024812892246466093,-0.03734115572621154,-0.04969454604314021,0.033896795023313255,0.005011518098781418,-0.036405836547057153,-0.03890302695273753,-0.03953323463712577,0.032024033809220295,0.0654987586659925,0.05336041234513324,0.106777550525029,-0.015415553437848365,-0.060339366742984415
WIF1,0.01859949141922698,-0.020170166760996325,,,0.05027486012779446,-0.0016799986746711773,0.08314918277819687,-0.02575660787479353,-0.01574294774234354,0.013905438843483858,,0.03535217607813741,,,,0.02515098753813365,,-0.007253200685556385,-0.024529203016517825
NPPC,0.01743407503660715,-0.03703969183001754,,-0.00818964412472883,-0.028650794676130374,-0.03958830098945467,-0.026102893549592207,0.03788269135021535,0.020638551528951263,-0.019493247146122734,,0.03795662562795136,-0.03227698707793556,0.08438811107738742,0.07861760666680963,0.012929340443607345,,-0.029816669484055702,-0.0908601315297198
LYZ,-0.017486519105317108,0.0077059263600083245,0.03246087907364076,0.07610083853460456,-0.048342068228813005,0.004230776501287234,0.041057461244620244,0.07730507179028015,-0.0070966826663770724,0.009524855947254987,0.04724842406778154,0.011977542786155159,0.049061031386028034,0.005442049671286757,0.04095938726375682,0.02579039080258189,-0.013302977774875739,-0.048701396834544525,0.010966480901922414
EREG,,,,,0.003791822596080104,,,,,0.12156974577189425,-0.002656648915451525,,-0.04388774989884884,-0.022843803714085256,,-0.023269151943418706,-0.017065027136462935,-0.03033501604782268,
SPTAN1,0.07875594742960973,0.0030057405866069278,-0.012887436924136887,-0.045607179271796125,0.02024517547415077,0.028448259087021494,0.01284686920790347,0.0032692657431064582,-0.05114024768851059,0.06376044847456844,0.016460311009690205,0.033658589601753164,0.05249646283581295,0.04488780796052246,0.09274760948623315,0.09808544603995756,-0.005274967560932225,0.05984890583798776,-0.022362932903322964
PTH2,,,,,,,,,,,,,,,,0.047491962398850306,,,
LIPC,0.06712036960845087,0.010919867625211575,-0.02347130034210067,-0.004391320397408057,-0.02536779776096822,-0.025067961418498944,-0.035698691179584435,0.03145803006810847,,-0.02285094310595697,0.049143906708364084,0.0069858356052753005,,,0.052237064257233595,,0.0006439301625654202,0.043513516902346366,
COL8A1,0.03324138528849033,0.0023086624869757297,-0.05223264521358306,0.0494222264167838,-0.03163195604099249,0.0008134283765699525,-0.03795931147933821,-0.005025785589544793,-0.0349332347936675,-0.01842881711896242,0.001300276238360706,-0.010919543801018021,-0.017184850980997434,0.002154291738316663,0.06615613376819052,-0.05097529678565511,-0.016553091255810132,0.02307006753801819,
GSTM2,-0.05559834072117332,0.008307259815093403,0.026673393816433234,0.0841103213150131,-0.01145222957874607,-0.01366978849932512,0.003958694959114389,-0.029236582461866507,-0.023765244871048558,0.034602525438989375,0.0044322255974473534,0.031303196228426,-0.05202035387250171,0.07043083075832747,0.03084135826813227,0.09965189376404818,0.02550350749466852,-0.021852366213735576,
SPX,0.05486570958790858,0.018580648198786458,-0.0017241752164930306,-0.016482976653981383,0.009482452900224403,-0.004388103443863102,0.03696151095614566,0.009475433620823532,0.024401960004873567,-0.04237565515656455,,-0.006530776623320666,0.14104025987601188,-0.006561785375718764,-0.04206933808942456,0.024152688358935356,0.043940418480120196,0.02891734346949145,-0.050499694848637165
MFGE8,-0.022857937211509124,0.009511676437696215,-0.004436479440548703,-0.016801961072016574,0.08668711831015975,-0.03438493037990332,0.03102796287553628,0.03985429141609408,-0.049925006713285355,0.034237980530059976,-0.0860349664787795,0.017950532092925808,0.008608559224467465,0.0005256603553313111,0.0005247115685224037,-0.06562905076699539,0.05508596420048519,-0.008369873601771492,-0.05928991867813885
TGFA,0.037175106460233476,-0.0022982641905291254,0.015257595348298209,0.020252539147216073,-0.020061498276164637,-0.03558778439093743,-0.007470320340652559,-0.041769813556332955,-0.03367520382873242,0.00222165743338848,0.01269742894771225,0.10772272597946263,6.64588924920152e-05,0.013097129933252197,-0.11326185490648638,0.03475637189667431,-0.000878927482081453,0.015149566985983503,-0.05322724011074767
SLIT2,0.04978869876047077,-0.05796894176311742,0.017816073225881413,-0.028695435937986766,0.057780664624048766,0.03973975695659705,0.06804395358348479,-0.05603010598871371,-0.020930786441520917,0.055830793021018364,-0.0008474804913225034,-0.025636751663201694,-0.046316549885137025,0.04198963038946646,0.05254059973848799,0.016062688041539364,-0.013004798514570998,-0.02979350826461051,0.1705923398669177
PLTP,0.03949658949289516,-0.024901705814783757,0.03884338743411486,-0.03444085857177763,0.03036476558779384,-0.02420013700293701,-0.01803454374144364,0.013052510998241442,-0.04830895778157214,-0.023209712340522038,0.004463606025010497,-0.0069674351212940175,0.034005996049687175,0.0046295513606414975,-0.0009489372316171912,-0.028847076312799636,-0.010472118071095493,0.052105172363502816,-0.013193306889586295
APOD,-0.021599760224460043,0.018153069362004875,-0.0068506960518788145,-0.032181123410672585,-0.00029739308062719846,-0.018090258515257255,-0.02627715681735889,0.03226289686362241,0.016696961125437768,-0.06477082094557653,-0.054935364632278785,0.03218137065251854,-0.023618308287162357,0.08031009404049017,0.0031010607287326624,-0.0401749484174313,-0.0017806738078150518,0.04132281747560317,0.05461734801417857
B2M,-0.059078626081965416,-0.002525015722921873,0.005722878728266178,0.00254720273298865,-0.0005314774730782872,-0.00043047028137918245,-0.06340282547357978,0.044604553085531184,0.014830966577593226,-0.008175201253199463,-0.022946141533791424,-0.014425991724158472,-0.01639817842722749,0.058674963135408785,-0.022315162424921504,-0.05021310255923833,-0.04901537881718903,-0.016959978578519375,0.016001695082640877
OMG,0.0635583236874923,0.032392059984909106,-0.009383121778461368,-0.010160019734594683,0.039716185838164254,0.0021911439910164026,-0.024475849753211255,0.0525767367036398,-0.03596957657132645,0.014198837062335535,0.014854670262898457,0.02198089152142377,-0.0009029978642022506,0.05762331300971984,0.004433392262781296,-0.005133245622958958,0.05550695495197262,0.027472927437800942,-0.020624205454800246
CXCL3,-0.06872227242326127,0.02504992073814383,0.008376092911360903,0.009704846924385804,-0.013866209627747275,,-0.01792044582511448,-0.07397297447943167,-0.003785335945709381,0.007848560499376395,-0.02738316112439913,-0.019626279200324698,-0.008319338764429775,-0.01955827422105906,-0.003980517976814916,-0.002938363272616433,0.06169739526144749,0.008720257306134562,
CXCL10,0.043464378060559514,0.006467204476178981,0.07567962577330122,-0.011030075859050786,-0.007583775447122027,0.012632469026560525,-0.04412309719067755,0.020633634732270364,0.03876229281235478,0.06719622333245309,-0.01832343692976332,-0.031188532777684908,0.09674101967514274,-0.025436312040335057,-0.03266198713654491,-0.025527679201027876,0.05015359913518688,-0.026006608232171203,
RSPO3,,-0.02259388884543574,,0.04181560677527365,-0.025367782120476485,0.006344214304166589,-0.022412333307468776,0.050209061688096954,0.0048058127068974325,0.00157117264488034,,0.013793105927384353,-0.030106314028744516,0.05174416994701472,,0.015341843364132132,0.005814119185041982,0.06988175283721135,-0.03253887549125736
CORT,-0.02350264297753674,0.020741468658512334,-0.0278516728104216,-0.01982450353466879,0.0409938751598049,0.03796245673592288,0.003775023117026941,-0.03687110913977579,-0.047768554060613394,-0.039665993342924616,,0.024859076225919024,-0.024654221666292053,0.02287639868056031,,0.05484437024127838,,,-0.03474624873797306
NCAN,0.005959742859207161,0.06814669209513052,-0.004525612251655739,-0.043049712916619576,0.07813638360107901,0.0238262785509943,0.0482621198846243,-0.027448304290668517,-0.007854977822955439,0.052509433189490404,,0.0019820793981861406,0.022441565465811428,0.05497937277423499,0.06436771791118229,0.043043926130426034,0.018740624975897166,0.06427920639515515,-0.11588304094163905
PRG4,-0.013593600120541413,0.1178893287564805,,-0.017955511975420127,-0.01816324092324538,,-0.019415169781228564,0.0035667719110118986,,,,0.03562853979287806,0.03164900842182256,-0.02928241258459094,,-0.011525306816476262,-0.020218390779374516,-0.03667362784351852,
ZG16B,,0.03869848418112038,-0.01876604136901309,0.039437463069019775,,,-0.0020363383938395946,-0.009833594957907567,,,-0.023954485501092467,,,,,,0.06078397743094929,-0.022478037454888904,
TGM2,-0.04492520688163595,-0.07837158850192909,-0.002950356288205274,0.03431322549394345,-0.003343053420160664,-0.032536506013244995,0.007798327880943757,-0.028136183974655667,0.008201619979525126,-0.044182525158102046,0.025856648166850883,-0.01842776755638527,-0.019507071937071886,0.0012800186572068974,-0.006182988354733453,-0.03667454162644649,-0.00884809016333269,0.00592231597839979,0.04569852187097915
