,UKF243,UKF248,UKF255,UKF259,UKF313,ZH916T1,ZH916bulk
DCN,-0.021105061646678847,-0.002405331851569253,0.007950463211390766,-0.04862562301039853,0.01723070228183326,0.004272478216102398,-0.031177170741399324
RARRES2,-0.08921781497710402,-0.07199529034648997,-0.045811211488037386,0.012038533305578586,-0.018573699932351372,-0.06339710514570644,0.0524479760192692
SEMA4A,-0.05295823993424998,0.05155144363135763,0.04222673335126432,-0.029978459084924382,0.036223227785865085,0.09075936511559932,-0.0006626316771617463
GDF11,-0.026547930178183445,0.04284633052177183,-0.04322465489636198,-0.07714836580999163,0.017508568277329835,0.07094704789000705,0.029351520155979628
GPC3,-0.007919791484692826,-0.016557855190313112,0.02291259305361045,-0.014962541649285687,0.16598302984095817,0.0633564024493233,-0.0021267851539855543
OSTN,,,-0.028006243237435714,-0.01569488629039769,,,0.02401514896233341
GRN,0.0687425046399057,0.04885824282543303,-0.04827726088865025,-0.06147195835672658,-0.02088639588291064,0.08036260077784493,-0.03860234918599774
CALM1,-0.14293628838953862,-0.04736706812492338,0.025337031926380142,-0.11525375972370838,0.06666307657591702,0.038542639729895814,0.0028126674830928227
ANGPTL4,0.14435835806576564,0.017200599667659973,0.120537710390906,0.1544372573022229,0.007466380241412466,0.16002168662330093,0.046524168624760893
BMP8B,0.01593849663435195,0.1214863813943445,-0.010406053341811852,-0.014851904923432196,0.009695711475152458,0.22648567330071792,0.016331981584756187
TNFSF4,0.05362594013891355,-0.005130678591393149,-0.04532275223926576,0.017667700650583,0.052458380828731235,0.09566109584484377,0.021863458874012913
RBP4,-0.040224716963307316,0.004788033321813114,-0.030356429321092008,0.0012741965539294756,0.038926415035499366,0.01572876527089167,0.004191824697633293
DKK3,-0.0672613084006961,0.0023926046244601784,-0.027172808541502006,-0.05594908063144564,-0.046166127246148554,0.09672340832770156,0.023771065437256284
COL11A1,,-0.034634390165912556,-0.07484846179455629,0.019375377918186738,-0.016382552891654925,-0.04029345869519179,-0.019021733467706272
COL5A1,0.08958501653360389,0.020626529015054032,0.07682941042020924,0.020417057661243167,0.04478207197792052,0.11616400667916837,0.06408370929401967
KISS1,,,,-0.026467557697382457,,,
MEGF10,-0.05910959822907135,-0.003564881854654576,0.06066604858010638,-0.04086829698818451,-0.011773803047562105,-0.07129057643821705,0.00778510300330778
CEACAM1,,0.016872273672588433,,-0.0057211423118396255,,-0.027651736970780657,
EFEMP2,0.02094986614856597,-0.01819589103505279,0.04099016295286523,-0.04601346798065647,-0.08296690639572094,0.05272825133197206,0.0002498228967261069
IGF1,-0.058044605794240436,-0.009435444513224787,-0.043218136499250395,-0.0020826966457064677,-0.04468658790477064,0.024976476080900367,-0.005896272836520894
COL6A3,-0.07425473845382098,0.019355050105866273,-0.021249631671220598,0.01896701350856665,0.09148536555055423,0.13003537569163887,-0.017775438512903096
RLN2,,,0.046100086432399406,-0.021525150959325872,,0.011639798842105272,-0.002789662283183656
WIF1,-0.0696520028103117,-0.02649754341862768,-0.04877068994059712,,,,0.01118737941820665
PLAU,0.07780152343556476,0.06974615499783275,-0.04437091061178175,-0.033579901253935784,0.05598849016699219,0.1379162691640451,-0.018826189564732348
CXCL12,-0.04592090402473731,-0.05866404198549942,-0.054766432578305796,-0.05154706840176389,0.07706315402099571,0.09333555582404898,0.02915855356543385
MMP9,0.039353086876478004,-0.0003334556228291062,0.02743512973450844,-0.053110038913887464,0.0317461481516509,0.1318690632476276,0.028418995297628997
TNFSF14,0.010622485592707185,0.01415740088536808,-0.03366254871487039,-0.004664399279779712,,-0.017540812276769634,0.08751727181180062
HBEGF,0.0749242883025721,-0.015268876949714396,0.033995619274030164,0.06340850277525266,0.034694555160893835,0.07650325297159241,-0.027483163962195096
NUCB2,-0.04986562622155012,0.05041040051641462,0.0388476506821415,0.05009858081151795,0.013782974612104473,0.05024904027771489,0.0526002964081408
VCAN,-0.04060459916509512,-0.020483567877119996,-0.08504954540200509,-0.10433893329939944,-0.012497334542245529,-0.03965479605685705,0.048569778494750464
VEGFC,0.019650125273520815,-0.02817430804849546,0.026950836417873478,0.01668122241764497,-0.004177957887738603,0.006525606332511827,0.08159424618060689
LMAN1,0.023732305178643356,0.04218564319390186,0.0794580608165392,0.10786415758497658,0.029636799348331418,0.005091175198762432,0.08902048388923568
IRAK4,0.05471859468235662,0.033088845447605306,0.0061159039772716774,-0.01859911754427239,0.062153605944225185,0.05855514939238622,-0.018701421390503452
