,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH881inf,ZH916bulk,ZH916inf
TG,-0.013162342576780409,0.01836400069579713,0.013446862073575643,-0.026089947470691596,0.06583833798402051,0.09799709363869546,-0.02663285004623996,-0.018876360684644832,,,0.015499248970417039,
ADA,-0.022620220403578688,0.03548824906288964,-0.00021071150572789542,-0.0033091230663048836,0.052405785056080005,-0.1298145045220971,-0.04279858032377455,-0.0012291505260794665,-0.08744036342504515,-0.04286809353916219,-0.009092365484360574,0.06780473292022937
LAMC3,0.007751021991282217,0.02867389091478505,-0.048175217465283186,0.0405558141508058,0.023759050776894046,-0.06334726281616321,-0.05688270872270499,-0.02535717823434491,-0.011578704501371011,-0.05679514564726048,-0.0558946393010755,-0.04138808612115556
CCL7,0.036005460415497355,,-0.013153012506667621,-0.03586328764888436,,,,,,,0.09293305275860211,
NGF,0.00442413765004292,,-0.030136911089900166,0.01211492361537887,0.10871791032995516,,,,0.008838238054188645,,-0.00012765130015951197,
TNFSF15,,,-0.014646522731775462,0.05911629849673433,0.07225788726134422,,,,,,0.05407798442676989,
HMGB1,0.01569139466319906,-0.025276969584112876,-0.01112665301714138,-0.01842922382421545,0.0015605873848581631,-0.19541537835280554,-0.01917324040450028,-0.06353100625001522,-0.1265246991999386,-0.03454679189289399,-0.0560925909194082,-0.09304673242916643
ITGB3BP,9.891320733968576e-05,0.10296519020633886,0.07839341854640164,0.021873738711724645,0.036507759841532976,-0.12426336529449922,-0.04156705814162595,-0.007121266939531912,0.0028569010709598467,0.08329994465073534,0.012333833017247236,0.07043748010122974
AANAT,0.020839147585539966,,0.09461271224923334,-0.023925891910426284,,0.034596089223320345,-0.012121368171904399,-0.02175908332395057,0.09594526100545199,,-0.03361714239872646,
RELN,-0.014732593306432163,0.061552877491308305,-0.01034143499265006,0.03440692200956391,0.050725622959903,0.13150125404927154,0.02128185008711692,0.058631839405130066,-0.011141578658126964,0.03225524280216309,0.07535637147479625,-0.051780878670146205
IL15,0.009720081592514272,0.00572642594899417,0.07501710165170918,0.011210763249312828,-0.012402931850670727,-0.06866751606994881,-0.02022488937665387,-0.016706888679873685,0.0051569794892251065,-0.03055959320533927,0.00014609286240103528,
UTS2,,,,,,-0.07750273346693448,,,,,,
BSG,0.01939808995046331,0.07635238811924777,-0.006270481908671546,-0.0398318129064536,0.032334434431353136,0.11675929326815902,-0.04799695467884039,-0.01671381987493003,0.0986360256673176,0.054825305479476304,0.0046186742434417664,0.1307036639051674
ADAMTS3,-0.005656550582415046,0.0402891699990608,0.008806634880305498,0.010957737231660063,0.12388120749778846,-0.17723646736604468,0.0410954765743144,0.02916907234978072,0.03323066532067589,-0.03513459303328367,0.00447867488500559,
CD34,-0.024393157568912884,-0.045039523881565686,-0.03496076220476454,0.04987956072655436,0.017326047427480267,-0.07690979193873057,0.017757103582821097,0.035596184225552566,0.04407240221150739,-0.05219575450636343,0.011978386992689067,-0.051594191379100394
CCL23,,,,,,-0.029954189735483715,,,,,,
PLAT,0.0012601057522840689,-0.024994461063003827,0.03081565527750545,0.09093591236863391,0.001658498275531851,-0.18743732533653545,-0.09437591910082536,0.038667129211984404,0.03218622143243538,-0.01540410930921665,-0.024897702172660987,-0.05007013497468825
NTF3,,,,,,,,0.01531706757493073,,,,
LTA,,0.03638036279465872,0.05115950269235793,,,,0.014164149115753224,,,,,
CKLF,-0.03706088291845156,-0.00151674535782512,0.005878270234950642,-0.0579290770589946,0.023213219113664744,-0.17591369660178474,-0.005163812979669566,0.0215978042189598,-0.0833803542502167,-0.06237956606209084,-0.044085500346877214,-0.02562329723261
CD24,0.022728618200063763,0.03639303461057193,-0.027515913758036064,-2.5444472428750402e-05,0.03737135671315938,-0.035409084382946564,0.007168327960721604,-0.09090687136772266,-0.016377764331304966,0.056062366389555696,0.05834023250294051,-0.043029687370794496
HSP90AA1,0.049267123725964014,-0.0017305594878773802,0.03402182226643564,0.07569857613608427,0.05636735923608648,0.21068484839380325,0.030417415138538424,0.02882112202601536,0.18982368255054022,0.019200012210868367,0.07775607995126772,0.04262988489871605
BMP4,-0.012604512392120275,-0.014015219098690426,-0.031575390912455155,0.043094540025196894,0.006697094285987811,0.015718458059252784,0.03217148709022165,0.0039260172437853595,0.023124812658403403,,0.0483662242522451,
SCGB3A1,0.05181996310144977,,,-0.015350154546386777,-0.01558471649160916,,,-0.018353999602589363,0.08584977847850644,,0.0656606976525051,
IGFBP4,-0.014490714233699504,-0.06423146897944211,-0.0685190123323369,-0.0038713088674776474,-0.009271147352474671,-0.11470275110239511,-0.015353064809981474,-0.03363346003141776,-0.09416163649757099,0.0331043051824939,-0.09593620748087174,0.03233381097636894
RSPO4,,0.009304924722100955,0.10352186261215643,-0.032885303950575956,,,-0.005388317163810145,-0.018353996917901724,,,-0.0423898849594326,
LEFTY2,0.002497265329386583,-0.01338354978230216,0.03605235042255964,0.0119351903596765,0.0533389077727849,-0.09130736257772061,-0.024897429068379492,-0.02012538209479363,-0.028676131978602887,-0.0039218203702544325,0.03677766342530837,
PF4,-0.009257848216910855,-0.01202645438390693,-0.011475744282269797,,,,,,,,-0.033206395507178535,
ANGPTL2,0.04958675783665449,0.06390958067124654,0.009036979042863592,-0.04215296979207319,-0.06916563216649332,-0.10433449571620355,0.061064723434745685,-0.04537503610840934,-0.08349771082120308,0.0853448631771752,-0.07784797257723959,-0.018432715392900152
LRIG2,-0.04243628604589811,0.02896664166465292,0.01162303784580554,-0.0055406476458018375,-0.007978692917075121,-0.06785501551171481,-0.07179048902281075,-0.08114222311038687,-0.027896236834449206,-0.01630582304174706,0.05816235480825941,0.09657968834478133
ICOSLG,0.003926984148111201,-0.012248278940038599,0.04384248336489515,-0.025318905789540592,-0.015605594173203155,-0.0968879245925305,-0.02208140350584275,-0.026329772408357377,-0.013947556368616939,0.10550900298415034,-0.010091280115234228,0.07197679122754007
WIF1,0.014003001981633647,,,0.08923856313017443,0.043002722023170535,0.21279079008991206,0.13980317268009992,0.040497323367108304,0.11332320196083016,-0.03109703402637123,0.04457573870770429,0.14628705152497254
NPPC,-0.05493218522008343,,-0.01780170937407774,0.08388819587903151,-0.02439588857541464,0.11311439042822528,0.03391172377249476,-0.025507564103026778,0.10508871278254615,-0.05308005880383526,0.02315189780041941,0.00020092237502311933
LYZ,0.04167460962320689,-0.05017224347657987,-0.014124018516557472,-0.011050197093638964,-0.02209301704107407,-0.14025763042189782,-0.015726912418937797,-0.014691096832655536,-0.1266454269184302,-0.06223920678355285,0.008098955080679334,-0.05876156783627866
EREG,,,,0.019311375238217007,,,,,-0.029499359540126037,,-0.038230398051949485,
SPTAN1,0.01121840261401242,0.03490799245352308,0.04391567122691905,0.04248716219214328,0.022806745234686326,0.193294580828227,0.06020788993000861,-0.0024507417759620643,0.20197045079588763,-0.03545669127531311,0.024332758827033448,0.0490818141419304
LIPC,-0.029398478651227977,-0.01810045659650434,-0.020622767158293264,-0.008255603765443174,-0.028980678331289023,-0.03980524331720287,0.03245467116573801,,0.023925082059968645,,0.01669497157002138,
COL8A1,0.005871846452839747,-0.03469075109603955,-0.013299176836715079,-0.05490337635336141,-0.0645726113957709,-0.06605415799756909,-0.024978151511287808,-0.024514468654551935,-0.05389981695984175,-0.06590921925818398,-0.024556698767207178,
GSTM2,-0.03347686003259549,0.011787393011082671,-0.006394120039485007,-0.042307868342591086,-0.008819109791649522,-0.05575171143114417,-0.04859878114372855,-0.017994843370904418,0.068941042895981,-0.03631987545760793,-0.050454198904735965,
SPX,0.005864555178765102,-0.00437169187056259,-0.03379272244508217,0.06220367251788359,0.00470847518802745,0.05016219442673651,0.017080460504759344,0.0065758967104260916,0.040068324511082325,0.06531371329028976,0.0773387780645373,-0.057831384406257715
MFGE8,-0.018265225325409397,-0.017926073857192817,-0.0054874449357972584,0.0014023112746248925,-0.05879502864828967,-0.06430053366961029,0.02297187640169699,-0.08775155689389252,-0.001149452961845953,0.06791004760093981,0.019499288171871774,0.11881437998716103
TGFA,-0.039446157397650464,-0.02854602117358887,-0.014345350229723098,-0.011299515201897987,0.07141972345504702,-0.08715892489410926,-0.04919792811156081,-0.04199532109476486,-0.0548842037079159,0.0766364245542513,-0.0728219671411607,-0.12226063619731838
SLIT2,9.810202334281827e-05,-0.03135860522879706,0.026422699566908632,0.05921744827071481,0.07205639637691882,0.10467679355585158,0.0463284759426403,0.06590833123887818,0.07117775683670224,-0.0645118268391584,0.1004126162618687,0.29556862764333774
PLTP,-0.028189130745449025,-0.03999642859416032,-0.01065343929347351,-0.0604654687374204,-0.0666866404918736,-0.1879969697204437,-0.034253939908030794,-0.08552175203020423,-0.11827880659622957,-0.026648727397438635,-0.09551474645455664,0.014800297500582146
APOD,0.020204078561882995,0.053458417041499944,0.005270058732838258,-0.02465967768050952,-0.038260503389751836,-0.2056742908229641,0.03638213375215582,0.007050769959222291,-0.16180022924554652,0.037378372340339645,-0.023938319677723762,-0.10325997675939196
B2M,0.017151207917798728,-0.0810819155727986,-0.08264793416761676,-0.009114622100976237,-0.06632500835853569,-0.23410090663622382,-0.005614945986140538,-0.07698659769922513,-0.18562932868384274,-0.06311667712179775,-0.10329313111173813,-0.16288854925327398
OMG,0.0010466042965338322,0.014353634193204047,-0.023674657536331637,0.05761098372425437,-0.06759291023468138,-0.03532189242649717,0.04939613675387337,0.042713993582179276,-0.021967883203203406,0.008450381261671702,0.04797684006510493,-0.12016934234922529
CXCL3,-0.009059446217591074,-0.01097422007223743,0.017532100525784706,-0.02384854045409137,,-0.03456406495540192,-0.05322411028989294,0.054511474894711004,0.010274364952534892,0.007448642700820622,0.048077394271835286,
CXCL10,0.029672381036497063,-0.022151416992059206,-0.02757764707520582,0.012178253602090745,0.10236566442271133,-0.15925160321352919,-0.005691077033102075,0.009651827327081702,-0.034218346457876574,,-0.011163586976321882,
RSPO3,-0.03144476136657998,,-0.013326838172202905,0.18292241576887053,0.07742261952179955,0.1164551281346168,0.023007813735792856,0.02613756933948909,0.19684919129904857,0.05254875571458183,0.04513281278055807,-0.02310835721242007
CORT,0.00420244053658327,-0.021478485959332112,0.08393660509906918,0.08988405329285187,0.07670080122213392,0.09923970057002114,0.01657057201224835,-0.02348996182226541,0.09137875359149215,-0.041948783693353024,,0.20910270238922546
NCAN,0.035261195298086696,0.02363135333796631,-0.011567111628943501,0.13450342519607256,0.02596806740514428,-0.14240048152249363,0.010583962752874564,-0.017584932997143362,0.0636291097664532,0.11619399695721196,0.019938495438827662,0.006668555154926682
PRG4,-0.03481309817555302,,-0.013153014556369372,-0.02279615661360844,,-0.0374470142086576,0.008081562620455464,,,,-0.046218778597527856,
ZG16B,0.00981239305480999,-0.01447188320788305,-0.01526568200294124,,,0.02959570767685167,-0.018329130536684786,,,,-0.028328461009293333,
TGM2,-0.023773847646437838,0.009521367986186238,0.013061604354314273,0.030376317428108736,0.08794414919237327,-0.07963534634755161,-0.06977210108928888,0.021882576040475603,-0.03937842156474742,-0.08065949868849229,-0.04404380068270955,0.03241192494082301
VEGFC,-0.019390716110602432,-0.01858245534426521,0.027017870110512283,-0.03509083894444933,-0.03842105609279971,-0.032727436301664865,-0.0015743082951988076,-0.020790666771791543,-0.033334147836264406,,0.07218865648827542,
WNT6,0.035141245282621345,-0.013383550133546777,0.014202692036411557,0.01676645184878482,0.011666764135445932,0.0040043454814178,-0.040790826252739845,,,,-0.0292717993741907,
NRG4,-0.021320898857115387,,-0.01600782041123642,0.06753389177325206,0.009794581074392343,-0.03793660318276981,-0.03521322751145072,-0.021884392773772986,0.05100445838857744,,0.017544320854199894,
PMCH,-0.02457348333676062,,-0.008842142581554677,,,,0.025785307095785664,,,,-0.04704331635169251,
COL9A1,-0.04324285681156719,0.0768484960881903,-0.016719000077133214,0.011413514879220184,0.03601610397939588,-0.039307470793450705,-0.031710953756804224,-0.038879518679968035,-0.02909041663841137,,0.0062461155585049775,-0.03759727113768556
GDF11,0.10087822700379144,-0.05031151754841236,-0.014658529994470733,-0.008692111910933567,-0.03740217363264144,-0.10764836171974272,0.0023321118569244945,-0.02294452788348699,0.14628524471580395,0.04362290439050932,-0.02802690945668981,0.03648767254239634
IL24,,,,,,,,,,,0.1510353386609734,
SORBS1,0.00835886477579603,-0.017666308647392666,0.08288749334872605,0.04031568001468718,0.01759969011384487,-0.02684074471183083,0.05056876870241198,-0.03153785501361171,0.005793260707545208,-0.130490739981073,-0.058483457293108415,0.02493635610120406
DLL1,-0.006413087889028572,0.023739637910400787,0.07152285301779919,-0.045979591735187356,0.007908799516929101,-0.07883503037890623,0.009283866560088169,0.014383927490080013,-0.02532277055715093,0.1532701076992037,0.019262356369631903,0.05438713841330763
TLN1,-0.032528095455920815,-0.01833941986670349,0.019915600590874546,-0.040220816109333174,-0.0463594308668656,-0.19134072426558688,-0.014202403597505703,-0.02430336162204195,-0.15621669374131134,-0.017209009388047303,-0.025554344126180444,-0.07357660154818652
COL2A1,0.011715326654959394,,,0.05274381400901992,0.0298744958223386,-0.03456407671793629,,,,,-0.03965992445326194,
SHH,,,-0.013668141665783099,-0.007673003972481353,0.002439639336383657,0.0014662403535990003,-0.06385922848598469,-0.0210736648404045,,,-0.03614697506358404,
PON2,0.05333080272171541,0.06250792995818079,0.0017212133237558863,-0.06584197780795231,0.007749064285489086,-0.2515923931904104,-0.03327366643865127,-0.09857182837713503,-0.14202839099845374,0.07775991040787927,-0.04780579450996043,0.03478122473097371
ICAM5,-0.015969299390605332,-0.017227634749894586,-0.021302768898604045,0.07476357513929716,0.13561356421332668,0.16298090312349423,0.01982307016263598,0.09458285130521994,0.07131739207757981,0.04916232569898117,0.03216057812338787,0.1071087984396087
HPX,0.0032681354299303553,,-0.014352055826380798,0.007723714742696056,-0.024228560332080706,-0.05033249673276621,-0.012059839528674126,-0.01835399773144331,,,-0.0413632922124303,
SFRP2,-0.019481423507293778,,-0.01556653214272392,,0.034816066823080846,0.05422321579962681,0.028623211609522515,-0.03562690593276853,0.0018110614607543772,0.05264974930347384,-0.03133672861665166,-0.006391592960002517
CFC1,,,,,0.01867794948341318,,-0.023067385301679757,,0.041993250420277746,,-0.03895103620972454,
CD70,-0.004529723836023599,,0.01766115031987437,,,,-0.003839987431718948,,,,0.04053625568570562,
HP,-0.02908797209247191,,0.013272472146512948,-0.01650378439040024,,-0.10667605430715701,-0.038442393483051306,-0.0018739045214941435,-0.02809456647457063,,0.09547762440253281,
CXCL2,0.03152214655999544,-0.033973294389187864,-0.006650996634136924,-0.02761065244113318,0.04805054157480882,0.053880748801240094,-0.04421345554294191,-0.002811720454104633,-0.07106322934175605,0.10586489157029241,-0.03419634760285258,0.08314342842802691
NPPB,0.028810923637586524,,-0.023707350329412617,,,,-0.020198740690445208,,,,,
CCK,0.11203298565167916,0.022707762044898237,0.08250848680195724,0.1161077497774608,0.04016746274271979,0.23148523978640126,0.0771887642689873,0.10294345674660611,0.16821112076769765,0.01138639558915377,0.03543651534710416,0.15763035615745105
SEMA6A,0.04182102488349262,0.015913456789903697,0.03939295476876467,0.060941382056606506,0.014742537697396451,-0.17264720417194002,0.004754283418220849,0.00328868658243722,-0.018554411227054715,-0.01723306136824578,-0.058750376566344624,-0.15228742371844192
IRAK4,0.010016823626810209,0.02070231651919777,0.04223282031241593,-0.008000202190797123,0.034937024950357685,-0.13725511399414977,0.0013656531675899184,0.035200133844438306,-0.0004058681100045543,0.006896156201382803,-0.01233825021110456,0.012272882643880517
GSTP1,-0.035983997670668566,-0.01707026280181177,-0.027029438035919454,-0.06990485571259192,-0.028690955587040694,-0.24216818135427695,0.0059888903226439725,-0.02026164737240635,-0.14822369718978462,-0.05300931768805283,-0.04480880138413043,-0.07317372814846473
VCAM1,0.053494707598940094,-0.03422389853689042,0.05213933758935052,-0.04743061986523104,-0.07658845988415519,-0.16902541785947048,0.03332592311965202,-0.07899736458721746,-0.09894711632470422,0.024326970618245628,0.058156080557280505,0.0037608556254095232
NXPH3,-0.012165293681711016,0.020795932310846622,0.02295165017303252,0.06911901327007927,0.02525525415927545,-0.0406724590213398,0.03293210621451278,-0.004551583532487272,0.09586734638029377,0.02574507713652264,-0.07216847053127394,0.05306742019431315
MTMR4,0.00019275798355201487,0.019496407552409774,0.03034698315829352,0.027160347321261203,0.010748351353857755,0.016492867198667563,-0.04930178798220382,-0.005390525671551061,0.0838233694126054,0.05645859369804397,0.05280399507084028,0.0571249884712123
LAMC2,-0.023440311504103924,,-0.030550696286005194,,0.02972383696275538,,-0.02542796107322263,,,,-0.04238990829495021,
IL10,0.05127720164885165,0.09986294931204308,-0.034322682480349906,0.022754019015010434,,-0.04535578597628197,-0.026089401056077842,,-0.041319670998953076,,-0.05014043922631181,
SEMA4D,-0.0022368370131139992,-0.03223642731477,0.06506935887445713,0.08420262974078953,-0.017892378763814026,0.07793494891384245,0.06530711192695003,-0.03624931420221669,-0.12953071911288344,0.02004950331897207,0.017944724277615252,-0.0944913994417594
TRH,0.03572341500935326,,0.005666049439669183,-0.020036202911325227,-0.013922437001069397,-0.002916998286954614,0.004789727198826236,,0.05614095316839455,-0.03214810723843411,0.045411039473057455,
SEMA6D,0.07884754965592466,-0.035255628400926636,-0.012619901332369477,0.03930168983609341,-0.016338491378471782,-0.1368826342629707,0.009216141162385364,0.0023482409830414214,-0.09636479326352221,0.12438531591609761,-0.049827700677279756,-0.00232099870442683
CEL,,,,-0.02973006438024304,,,,,,,0.04468162103749052,
PDCD1LG2,0.04051885679039757,0.044746467143811364,0.060758287561914384,-0.0008745830940250749,-0.03107256849634741,0.01597793354780486,-0.026878482981987358,-0.05629202403129044,-0.03420442063117065,,0.017395468007620343,
SPINT1,0.024035415481600573,0.023934459628459505,0.04313346359870147,-0.0027992499893251563,-0.020700732038882813,-0.06340706938456467,-0.004272883685891559,0.008192282313030862,-0.045828258990287626,,-0.041499541231727055,
CTHRC1,-0.030441246388843154,0.012108964455264298,0.02240125183935704,0.005932570905363768,-0.02198575858681909,-0.0690187462081331,-0.0026600417078693353,-0.0037728900111124353,0.011958145654728114,,-0.019522380741165624,-0.04367421905722191
PODXL,0.009094286968986804,0.018728956381142876,0.030303129640038333,-0.027635658767455048,-0.030355681076260545,-0.16279022420318184,-0.049259569292947954,0.005760332415656969,0.0701291605954006,-0.012096261054722442,-0.1363754583412911,0.0706183241698938
JAM3,0.0595865941653872,-0.022341843218453096,-0.01359516889354241,0.03982359547626056,-0.000850198904356002,-0.19845437246527162,-0.011769661169723887,-0.013219829594869396,-0.14553332513644185,0.035584743810156055,-0.0789302562754884,-0.060111239688949034
TGFB2,0.0436428849060963,-0.017242574536579378,-0.0102852286969214,0.06299243643984133,0.005385867775750453,-0.192039130499284,0.033639230118558856,-0.03854852540924509,-0.015636966988132984,0.057247488453790074,0.0224701463907993,0.05011827575644758
COL18A1,-0.01590573674491189,0.014800125795695809,-0.05164217239683436,0.029128693695321044,0.02326718479028253,-0.06795241473345727,-0.042719912727031434,0.020635471676656986,-0.08084412933630275,-0.0009095210993581825,-0.035630706347834315,0.027914306348380685
NODAL,-0.01817330169992446,0.08937236299489959,0.016208112269050546,0.07569953621035393,0.08040155831437822,-0.06390182504894641,,,,,-0.03370033136719924,
INHBB,0.0402227248477382,-0.0027297735422969253,-0.035579316824360566,0.03696158843186391,0.004421818804483971,-0.05114418389451892,0.003777597563669912,-0.048506062217392905,0.04582932915500349,-0.0015237183529012257,-0.010764265416064085,-0.04494390324408999
LCN1,0.0784424993664736,,,,,-0.030331982212911272,,,,,-0.029732904048388752,
ARF4,-0.04781174382164447,0.040110809193289944,0.004520693607199248,-0.019868587053718783,-0.0058508718483144435,-0.018633122815942735,-0.03398820066648687,-0.02486467779818408,0.024132546112049524,0.11805116090454693,-0.02516368795636315,0.03897136459596945
CXCL14,-0.012967533712311716,-0.0022967361088657985,0.004879432042893273,0.10891910627882309,0.044651771172763526,0.0806162445391674,-0.05937756138498072,-0.024316956841753144,0.08629558032768875,0.05837502676942325,0.010545385689400073,0.08709533595348276
LIF,0.015098820135313924,0.06276745516486325,-0.053708229243285714,0.015091535286997412,-0.02525142885473037,-0.057786137347336515,-0.02494516123860514,-0.02175908332395057,0.012946409101053023,0.03125455792107493,0.02135336592338592,
IL17B,,,,,,-0.03492939994991564,,,,,0.027159113986543117,
MMP1,-0.032316347419123266,,,-0.020036198540485353,,,,,,,0.026688242852021437,
MATN1,0.048573449100961175,,,,0.01892847700237456,0.029657326519579592,-0.02045242103463545,,,,0.06690845131856482,
ADAM28,-0.018129412279915942,-0.042538885645396526,0.04843618039022568,-0.014509900573969134,-0.002955823778471125,-0.09625586279972552,0.031134803186369842,0.02511523762454751,-0.057810838809516804,-0.045430813282489435,-0.002926767104446492,0.017040484776868307
TCN2,-0.015468732273413237,0.020651643686461725,-0.013396932063907279,0.07413904833819229,0.07972088680852886,-0.06991152186981694,-0.002887082920497201,-0.023408880255214377,-0.05670360944084472,-0.009031553533529382,-0.049594727340609004,-0.0757152682664959
THPO,0.0031143096770758208,,-0.027729159449543964,,-0.0028674258129809654,0.01923018843702223,-0.027740334960788357,0.028938764939045434,0.01221242223365506,,0.012516927197066473,
CUBN,-0.0009102780378589488,-0.01944824497931369,-0.02517651983559525,-0.0038923984657342516,0.07952473044654937,-0.0464413571089725,0.06364610598011526,-0.05939145554355363,0.0021731865634082377,-0.040111044747115215,-0.021296298767560114,
