,UKF275,ZH1019inf,ZH8812bulk
HLA-A,0.01998979076016611,0.01454740717204299,0.024524689384866148
CD5L,,0.06595034827214744,
FGF18,-0.010686911124846066,,
ADM,0.019899750203742517,0.003068508407260623,0.015735739269678303
GNAI2,-0.04719102474273644,0.057955434949498195,0.034272967901687136
COL11A1,0.09247428189229363,0.06450615762165277,0.019143545105604957
NUCB2,-0.000527712711557162,-0.02381251990380245,0.11888378120656673
CXCL1,-0.022567226457932126,,0.16558910208271962
VCAN,-0.004400027602979557,0.13349778664570872,-0.024950917498977834
MMP7,0.045786030050208905,,
PTPN6,-0.011500993634720314,0.02498615333563479,-0.039226496318991534
PTGS2,-0.004945657184909133,-0.046173947244395074,0.12451372603708745
XCL1,-0.01617778674034973,,
CD58,0.01278773194071774,-0.017078610713941744,0.08359225209535762
TNFSF14,-0.002838919550724083,-0.03569515400982513,0.0002716347766770257
CNTN4,0.022584857421994717,0.09773077735190334,0.01544521655700393
INSL3,0.15751177825258803,,
BTLA,,0.05216888935229974,
MFNG,-0.0027399037566402237,-0.10230584889826429,-0.024776441762746976
ICAM1,-0.000737330263753414,0.00912751221367777,0.0012331900737083553
PROS1,0.02921986757228444,0.05730983892698158,-0.053098397825812584
CLCF1,-0.050729825208762395,-0.0029866886087349756,0.010060828369766933
PSAP,-0.016684164073849515,-0.004384717384278287,0.006173753945936418
EFEMP1,-0.0072883836660134664,-0.02185933959937494,0.04565766513736164
C1QTNF1,-0.0829750182683651,0.07557241720829985,0.030518520052202625
ALB,-0.012399690829317666,-0.04810060188487448,0.039809807626644
EFNA3,-0.05231926322278877,-0.016189802888387037,-0.0530934249502274
DRAXIN,0.02401531320475649,0.003488103180718489,-0.001581227135597622
NPTX2,0.002348593330540818,0.044479939827588896,-0.005895121706182065
FGF11,0.029371873390827634,0.0016171260184812345,-0.00046528453090584544
CD59,0.02144226467004122,0.018728624143922172,-0.011725221368328629
COL9A2,-0.011210794547420265,0.06075138930132893,-0.04154474371642873
DLL3,-0.049108833116507766,0.026974333544433408,0.024425841982400876
LIN7C,0.01674207180912411,0.003836885842742391,0.02934778833934737
GDF7,0.0730266144967381,0.04089515275538787,-0.03227390092377444
PSPN,0.027986249638233495,-0.0275964412568317,0.0047572025255272835
ANGPT1,-0.01622855062943002,-0.021115734928949036,0.014370708200107645
PNOC,-0.004095294570943533,,
L1CAM,-0.014230033823782072,-0.06552110198798519,0.03252165543079534
APOA1,0.003657088917491162,-0.018033686972464467,-0.02724681530899303
PSEN1,-0.06985952434077049,-0.01820875588598148,0.05266665985671752
CALM2,-0.019769338069309195,0.03473575561721774,-0.07926952195511405
CLEC2B,0.009931737096100523,-0.044628304472586054,-0.07745056754782385
NTNG1,-0.03472912787384012,-0.029179083210489475,0.05907201562182937
LRIG1,-0.015584050643551487,-0.011293968424161355,0.0008318898207225358
CPAMD8,-0.012598373991114218,0.07687023822803175,-0.0004309330431920333
GHRL,-0.022089418956898952,-0.01985320183133502,0.00020613312683809499
NPY,-0.016599350765884355,0.05003650165550795,0.00019523760974772487
MMP2,0.011090074682552666,-0.018876217142510157,0.07191903244486732
PPY,0.020583037317304806,,
ALKAL2,0.015947329889779045,0.048828920377392525,-0.034843458504499915
CSF1,-0.053413640053286394,0.08274964323323324,0.010347964973982639
SEMA4C,-0.00017582240760095162,0.006734421534800506,-0.010013006111057413
ICAM2,0.011795280543888625,0.03616215116540306,0.06829383139785766
SYTL3,0.011096614692870104,-0.04908225708131147,-0.0008370610345891724
IL1A,-0.009212260508276608,-0.06764310813027595,0.004923044148329363
PGF,0.04647119816910386,0.07265200757203795,-0.03815808707709298
LGALS8,0.016602989455200987,0.003085257217788529,-0.007827089580306907
DKK3,-0.05310296120376026,0.029813103830134528,-0.007683527532175854
COL16A1,-0.012619360243833519,-0.006985440603493852,-0.016383376076866407
TPH1,-0.02129469572045761,,0.01762819321949484
TNC,0.022516594151782823,-0.004477591944717805,-0.02038856642161637
TNFSF9,-0.028943674108833622,0.0071367288058561944,-0.03356450466456215
C4A,0.014540610717987748,,-0.026907188842203045
CNTN2,-0.005227491062987849,0.038331664513323795,0.028629563464756095
LUM,0.005022971133190771,0.009124645968591688,0.019113429420567214
BTC,,,-0.02308738349726527
APOC1,-0.019908277614751915,0.06578067211793397,-0.020036843980142945
PKM,-0.02883683224240529,-0.014005098324052069,-0.041170906247355595
TNF,0.10678455296101061,-0.02429317941161179,
GNAS,-0.041890234686263725,0.06867594363330219,0.03579270485413353
BMP8B,0.014197513204123807,-0.009522167515094259,0.0972723084219056
LIPH,-0.008800365395254344,,
CCL28,-0.013551114958204066,,-0.018599283494527618
PTPN11,-0.03770610322371112,-0.0017656950309522593,0.07547365262486151
ADAM12,0.03689998301442485,0.01649401167061852,-0.05009641704745986
EPO,-0.009207362176297834,-0.03416707188741301,
EDN3,-0.014270957267657342,0.025875343981635116,-0.04573517855231546
CCL22,0.04291478277036866,,-0.023087384519023445
CCL2,0.03590731953626419,-0.03569455469462573,0.06635597578564355
DSCAM,-0.014999886091637401,0.028558308607785736,0.04880418660674857
ANG,0.008842787885012833,-0.052836780725539774,-0.012087374031811681
FBLN2,0.0076514352676721785,-0.016309898471656217,-0.04562004679594716
VTN,-0.015126662049733215,,
VEGFA,0.014718583818576492,0.02644557111449526,0.02354749269246379
F10,-0.010095673623359058,,0.11059311079350653
SERPINA1,0.0309875262169709,-0.06302970559971108,-0.017645540208256254
VWF,0.015776635526765594,-0.0015645982231261538,0.04359211686088526
GDNF,,-0.02917907506289055,
VASP,-0.04930825154211017,0.03577917985228681,0.018310526995339735
ADAM15,-0.016851302451836938,-0.06553309725437582,0.05640444199070913
OLFM2,-0.03707211870274609,0.017391839189381173,-0.006409539496293558
MFAP2,-0.024180294189111003,0.054573341364837366,0.029797530900432016
HLA-C,0.03179154787028201,0.045597244235466454,0.019568621733698322
THBS1,0.06113034545782281,0.003269435794958494,-0.06519368897302404
HSPA4,0.06962524279230346,-0.017510491547057028,0.013636074069226916
LMAN1,-0.020563378148896833,0.012110176336818938,0.08938758644810064
LYPD3,-0.012891047639651257,0.0024104086443269756,
APOE,0.00030429461980218027,0.10784168255180686,0.02460511661150924
SOSTDC1,0.014787519159823036,,
ANXA1,0.022684624615959673,-0.04312653036759783,0.02786303345737748
WNT2B,0.03960477927619443,0.12363108515791114,-0.03687976404218441
AMH,-0.01327194646792266,-0.04902768349416989,-0.01859928112272362
GDF10,-0.012399690483063303,,-0.02347438157261877
EFNB3,-0.02371948856587525,-0.015751801890704183,-0.024123519188566797
LTB,-0.0160200987883153,-0.005338330067956261,-0.044809116805612566
ANGPT2,0.00469105364898315,0.031107365248430528,0.01996457171083555
NRTN,,0.08987709649365935,0.0197701702258169
ADAM17,-0.008698724033573049,0.03096894363679942,0.04793445891081339
LRPAP1,0.06785967543585207,0.023471629701816894,0.009297505509735661
NID1,-0.004840068190870952,0.055450515512788706,-0.009983595540748966
MST1,0.021999625032563943,0.0022677009541887836,-0.01703590680731249
DCN,-0.04493627106534262,0.04226559743211236,0.09044758041530486
IGFL2,-0.010914866709119838,,
COL7A1,-0.014306032091115865,-0.033946628767527486,0.010361259940852505
CALR,0.010533048613193824,-0.007280351225006049,0.006786661936066725
PIGA,-0.007300466559137443,0.04425591127217604,0.005418602835085616
CD200,-0.010022984592712341,-0.04606030854238115,0.04951230101734147
GRP,-0.01694665130919865,,-0.025688612021031877
CDH1,-0.02639483687122753,-0.01807170067536186,-0.035804423348309
LPL,-0.002229332690794712,-0.021590821016559406,0.009082463131257915
SEMA5A,0.003635816656572659,0.04016198094635975,0.07778920843044186
SEMA7A,-0.030675475609121188,-0.053437742240549355,0.11245560807192281
SEMA4G,0.06079336856442041,-0.049043038781666055,-0.04215447391390123
SEMA3B,0.03645888769439269,-0.04907589912894981,0.1214757149284897
RPH3A,0.01908494239990722,0.0227774574888767,-0.01686234751983448
JAG2,-0.01488336181269965,0.07263307506310919,-0.011440886969548779
CGN,0.024730890735983353,0.01625447529812622,0.04098936995924969
GDF15,0.014441853296793929,0.04007922933605897,-0.0059820893206661225
SEMA4F,-0.035826913831773645,0.05990940742419374,0.0731839754065496
NXPH1,-0.010682635812497131,-0.007560899714897081,0.01584892531259975
ARF1,-0.00886449305569858,0.015722505905960898,0.012777347198506274
EBI3,0.021044982253862775,-0.020314455222463695,0.02724141595555103
TIMP1,0.028069816348796198,-0.018652326898132333,0.011890691128648918
SEMA3C,-0.023282023240621293,-0.022376711608583903,0.009266766321875538
GAS6,0.018976581150994116,-0.028090863218045964,-0.03757689791138755
MEPE,0.030787645385368215,,
SERPINE1,0.038930940530106956,-0.04304786578748988,0.0261217623704217
RSPO2,0.029811501477105946,,-0.045462986605944306
SHBG,-0.01853922321018441,0.03358221265849083,0.0729496116053862
LGALS3BP,-0.017992144639046522,0.014799559131229316,-0.03327324221266171
LAMB1,0.010613245689204683,0.021783752860597142,0.046629190097155854
SPTBN2,-0.008383151770345898,0.014497575172552454,-0.04222713937671747
COL1A2,0.08047776884477803,-0.0120100600299459,0.04744255845822405
DEFB1,-0.009724503420600574,,
SCT,0.02120159263222328,,
LGALS1,0.019941633050716733,-0.06999263133023169,-0.056417049240316104
BCAN,-0.006584115468043693,0.11038669080783589,-0.02591701865961593
ANOS1,-0.02329867606106533,0.011242823369660038,-0.04427264783387436
EDA,0.142787018860657,0.010893499470962641,-0.03414462897225035
FGF22,,0.04805189557167009,0.1205958257584199
SHANK1,0.11276538831068082,-0.037746764465136154,
TGFB1,0.0862321958680009,-0.08927000457183332,0.03770416836862586
MSTN,-0.023614092770517535,0.1410123169812212,0.03131654357074136
WNT4,-0.013734320633921705,-0.029886081961667695,-0.018119433238064312
TNFSF4,-0.011288737603490001,-0.03133135686991124,-0.009317290196281533
NTN1,0.06061352357754185,0.02174884169999854,-0.0019672790757382696
CXCL12,-0.016284877453600584,-0.0558758184596097,0.04158204683229753
GNRH1,-0.020730049790984476,0.07927573481052316,0.009524324887357941
RIMS1,0.018617031612789686,-0.03497750024574123,-0.05331726307866945
FGF14,0.048996689713724915,-0.027222733675354657,-0.015896402671036907
IGF1,0.026607820145028063,0.002775351329925414,-0.049552595935935896
TNFSF10,0.030375326295097975,0.02856852342652966,0.054971824076559754
GDF5,,-0.02917905876771317,0.042856311856452736
CHAD,,,-0.020414589295540218
RGMA,0.01781440755638181,0.05809531576728064,0.055401235978273636
WNT16,-0.015374946316024991,,0.012990463183344028
CX3CL1,0.03371142073984219,0.035081667615765255,-0.028916380073047976
FGF1,0.0005307695651887323,-0.05530064371440327,0.0008803804292634905
ALOX5AP,0.038011880796598375,-0.038699903535059324,0.04418445977609815
IL1RN,-0.012918986472964038,-0.039984549271294675,
NPW,-0.0123996916516719,-0.043932110404409676,-0.018834952929745605
CXCL9,-0.0241241357562584,-0.03803230536314379,0.047459125167434515
ANGPTL4,-0.01812743299680733,-0.03453980431663015,0.055142844406624786
UCN2,-0.01400499358125789,,
COL4A3,0.07695231232743742,,-0.031681063840189136
NRG3,-0.03231001839390729,0.0663021099203604,-0.01370377684341523
COLQ,0.023842260713907267,-0.016490454100017704,-0.003210589553698794
TNFSF12,-0.04129225763805964,-0.013862784765248368,-0.032611092221872834
DKK2,-0.01435861049862403,-0.02538297323738159,
FYN,-0.08386374136182444,0.004895349898522595,0.008245217024482786
ACE,0.011213416967335845,-0.016364213918987396,0.005085623162131787
IL18,-0.020306788275695608,0.06023434686503284,-0.004910702524861153
PPBP,,,-0.021684913892898047
CCL27,0.04884398101552495,0.12087324466057077,-0.0232816028256528
SERPING1,-0.03234874520368609,0.003700196865308961,-0.03101626381573975
AZGP1,-0.009375519639285098,0.009145579141565996,0.051072809216462796
INHA,-0.004034779686593264,-0.0165505748707189,-0.018834952818106376
SEMA3G,-0.02220964172403279,0.0014443541497721564,-0.017376689833371314
COL6A1,0.031777197528523,0.005158952804071523,-0.03167424488525992
FGF17,-0.020346476837205356,,
TNFSF8,-0.011465950008988134,,-0.01686463125427224
FGF20,-0.026087415042153676,-0.024974780946265044,0.03831432665449796
ICAM3,0.018210649337807812,-0.01597133064297471,0.0045743597855657766
LAMA4,0.02886125707022767,-0.008150842909332847,-0.009951508979774287
DLL4,-0.04280736001785092,-0.006295761583578015,-0.04359440987565718
SEMA3A,0.04091307679890884,,0.05693206569878055
RLN2,0.036140072006860285,,-0.009915412910927478
C5,0.00023036614344227962,0.009934398288292245,-0.027889137698819313
COMP,,,-0.020195848144466
EDN2,0.043950056122299117,,
C1QA,0.07696729431047152,-0.019091373846613136,-0.030330232559608386
UTS2B,-0.0100956733780758,,
COL9A3,0.017690154008633274,0.06483349814047733,-0.001846258446655647
DLK1,0.005702511149710101,,
HGF,-0.03568673898775249,-0.04290728101553863,0.0011706536308368838
P4HB,0.05513299843144416,-0.03295659982448642,0.0162021132130327
ADCYAP1,-0.019360034620632252,-0.0021582556209331152,0.07522523336193947
GREM1,0.008764885215327194,-0.037817788777495275,0.03423074777509031
EGF,0.04860376202389688,-0.03569512197641698,0.029819478246995414
VEGFB,0.056823856176395085,-0.05383878158292321,0.024000164497636117
FARP2,-0.031203628896283173,0.049887648789809266,0.028757437457245745
LAMA2,-0.02347826684853653,-0.009002660965124629,-0.0006406615603735355
SERPINC1,-0.010801458503615764,,
NRG1,0.005617833179705821,0.0926730312790254,
SPINK1,,-0.02695939037166473,
EFEMP2,0.009937701184465861,-0.0072552452905930084,0.021336538676013417
SELPLG,-0.0036864751005067416,-0.0063099973195117265,0.06124218842797329
HLA-E,0.021119987491039285,0.01761851595556193,0.0329487245685182
PTN,0.05547024474973836,0.06509864225823066,-0.043134691239974904
CD274,-0.0028661766118905424,0.059463081117340125,-0.021835619962549655
CD14,0.01673249082802554,0.023565403348204006,0.04580650520379023
SFTPD,-0.018539223220234012,0.18539906724030503,-0.03661311058011988
SLIT1,-0.00978937833322991,0.06159790299760063,-0.01850000540599163
CNTF,-0.009207361295938602,,-0.017376696690323132
BST1,0.055050530124553874,-0.007719577335618456,0.04386954138130394
AGTRAP,-0.02587824102689693,0.021249058450536935,0.014997443041394906
LAMC1,0.01716858786900502,-0.014070563415449133,-0.016284255187854788
COL6A3,0.009341944886236549,0.11403859383892571,-0.026405813147381073
FN1,0.02791291185593667,-0.004372829479607146,0.026465988522759994
MIF,-0.0006655627501897896,-0.04177291593494387,-0.03876887806812378
JAG1,-0.02476736402171543,-0.038011796226719276,0.024147164247956827
NID2,0.0711569843947444,0.05828025849002451,-0.026947958570581902
EFNB1,-0.01301952601863078,-0.05403625283959324,0.006359310309810341
COL4A2,0.01505590568005463,0.0045759735439988404,0.034093327531522215
SPP1,0.09418443853867267,-0.06065559009701395,-0.04914561110380742
PODXL2,-0.03240154592133522,-0.02068271244024835,-0.018882332322552143
FGF9,0.04942037232609105,,
ITIH2,,-0.013500828076661926,0.04471832890700498
ADAM10,0.06619822792936056,0.07027225306988284,0.0001468548224850855
CFH,0.047633464542936974,0.06941693247460569,0.0049238205092355155
COL4A5,0.006433575930748631,-0.01232307669064464,0.011610493347000313
LTBP3,0.0163020683787108,0.004559053956849636,0.00579908612136262
GNB3,-0.03560028241530463,0.09071568053399097,-0.029689784670373344
COL6A2,-0.0029197465368408127,-0.0446753817427849,0.02312107446500692
GDF9,-0.034333014717708374,0.004990580302106041,-0.025510471105682962
NCAM1,0.010885721257030365,-0.01092035669844955,-0.008318602389529868
APOC2,0.023900874984621703,-0.05411386972600334,-0.07822357166329423
BST2,0.046483583699737804,0.02396249713918763,4.9688489739163424e-05
COL5A1,0.057713184217450114,-0.024499302957434438,0.014685787185006459
CALM3,-0.031799226350570295,0.076807579669267,-0.004082171693955315
THBS2,0.0323569567160067,-0.023215161610891814,-0.03189367005833021
SERPINE2,0.011438179352543494,0.004174071789111251,0.008478947047125655
EFNB2,0.026578256044789698,0.12801080492574876,-0.01810345821956956
PROK1,-0.014874643966669526,,-0.017376679728404478
MMP9,-0.015374943757530046,-0.0012443344543762473,-0.05705347331941474
NPPA,-0.013564311324860587,0.07318468485389933,-0.036419675289141064
APOB,-0.00393896146538634,-0.028819774829151126,-0.019067962088395517
C4B,-0.012095959203137744,,0.007594090217674391
NTNG2,0.03207380153973522,0.05519895916358334,0.02648476891823552
LAMA1,-0.022269558261746723,0.013107278312892308,-0.04146669401966842
UCN,-0.027388695169934096,0.045801065427714005,0.03421827710731038
ARTN,-0.015374945249985277,-0.011079213683274424,0.06014267736058309
PDGFD,-0.003329331258811654,0.0901343130798616,-0.033775968474218085
EDN1,0.009660065015649524,0.03010679900084286,0.03778313163292822
ARPC5,0.015618343627402708,-0.04337405874481493,-0.021813229983871096
GSTO1,-0.017997749903308612,0.023836747465969324,-0.03466808024040155
SYK,-0.020973902827752258,0.04045780523613979,-0.0831308660827778
ST6GAL1,0.016640819634191083,0.02141879556747704,0.022376264593845903
WNT3,-0.02638541694697137,-0.03745937675618566,-0.045735188509492576
HSP90B1,0.039989980940646014,0.009293512056151879,-0.01348957777756288
ZP3,0.017580454498136677,0.02427482674784326,-0.028408549023568066
ANGPT4,,,-0.02404457917762957
NRG2,0.030277483707972522,0.0662980133462774,0.08331421651435143
MELTF,-0.03459738208941518,-0.01210063830631268,-0.004056282382025411
NLGN1,-0.03183071748410518,0.06294614095989959,-0.03440148148514563
SLIT3,-0.022708995446927758,0.0657587180769007,0.09814949382212526
CCL8,0.12081305385316082,0.0770992471244762,
S100A4,0.020602510967323566,-0.06786400666961526,0.0052544607731725024
TNFSF13B,0.03653498032738526,0.05458781368289228,0.01114492842204467
HSPG2,0.05919997039659351,-0.025303381652531286,-0.02769229967531858
FAM3C,0.07242333512619904,0.010822623022597561,0.014097565909583476
FLT3LG,0.007453663334118045,0.01784448418065309,0.025794507750021962
A2M,0.040901858478502015,-0.047339375746355605,0.05488552519407318
VCL,-0.02147159281366177,0.07027365819448525,-0.015447166401122953
FGF2,0.02432654669620067,0.031087394695206216,-0.06374498694390388
AGRP,-0.010914866709119838,0.0054827578961108014,
CNTN3,-0.007639827878112391,,-0.027246807498991023
RNASE2,-0.024077357383368813,-0.03317219099988272,-0.007558996022794774
GAL,0.03185491977950968,0.14162951948064836,
PDGFC,0.07456389127327825,0.07937112786407868,0.007304342055154199
COL8A2,-0.009489656255313558,0.015577033793574327,-0.05094453679739302
SPON2,0.013092356933104989,-0.011115390551386493,0.020800368940842855
SEMA3D,-0.006371109845959486,0.08874906122227282,0.05573621963936276
BMP6,-0.009973418194197036,,-0.022891719927475455
TIMP2,-0.007593455739252415,0.013155825853383643,-0.02021007605811153
EFNA1,0.007198509465437482,0.04560567660429812,0.08784422386885642
S100A12,,,-0.018599274120259954
TFPI,0.06500179404373332,0.03466708236386998,0.09058050122131878
GPC3,-0.01308278720465056,-0.025785331060963465,-0.039978626299758305
NMU,,-0.02257969112048586,
LAMB3,-0.028463346029975307,-0.024593739248458927,-0.06188364590055023
LGALS9,-0.045993162567483765,-0.01812492670168709,-0.004888590531137603
VIM,0.005165379195750735,0.005492277448980588,-0.029121775452157744
PLAU,0.02493166874203079,0.01626240533184751,0.05496891606340657
TGFB3,-0.020583555158950786,0.06839324950664034,0.00025841131336044946
APLN,-0.03205822568961109,-0.03941617296744479,0.012699824455573942
SHANK2,-0.030271691576227663,,-0.018119422477374268
LTF,0.008614075798709025,-0.05733974598684799,0.04371262480915879
PYY,-0.012399691146717526,,
PENK,-0.03658178678960903,,0.07387685677929814
CTF1,-0.043083592192027564,0.019111606336737228,0.01965672725196915
COL3A1,-0.007043452944947495,0.019223118467717532,-0.0020091527923665428
S100A10,0.05631508750506706,-0.02324983927859363,0.005113901770994355
FGF13,-0.019882148961565194,,0.10616104308577153
