,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MIA,0.009217473637860026,0.0023204733184199865,0.05034372001084343,-0.020686873493000472,0.08532344116019187,0.0002148567774135632,0.04672003254721013,-0.0505625636974531,0.06319454980088104,-0.02668067051677406,0.1210121577320682,-0.07514610319471443,0.026106393024357213,0.10159109331879755,-0.061662762720352114,0.025288194288435723,0.03473560163177778
COL4A4,-0.02359143320725548,0.03687375165095607,0.02338636975239701,0.012108562889288181,0.01234920496146849,0.038289515059648296,0.05309658345903562,-0.017442339820470963,-0.01851988367672334,,,-0.044609852566775424,0.011228718284605265,0.07055180922876643,0.018892694608569377,-0.04588519445575279,0.0026187298068279944
TAC1,0.0937875179371964,-0.040528938585490434,-0.07119290531561587,0.021563164123585315,-0.05332503625442177,-0.034866634961626064,0.0038236547781819907,0.02241423972233941,-0.016245185088569584,,,,,,0.07750197268985344,-0.031243081252579085,-0.027978398307602695
RARRES2,0.023200470283797257,0.04903977493133931,-0.018556789752706908,0.02372039726008151,-0.030448949705006393,-0.02567228079496692,-0.0048524598417430485,-0.026480915661616273,-0.012902247811200897,-0.009908200715275189,0.012232498078134585,-0.012375074798053134,-0.027544308774409703,0.08844313030667703,-0.004236636453473505,-0.008176987187495969,0.0815375961366038
FGF7,0.054034167523930844,-0.007626361391752999,,0.06328717562031755,0.02716449997625524,-0.012019218101407967,0.09003467700533486,-0.015724664767463495,0.033655599206191,-0.006287216080498212,0.014774478780531673,0.07521329621859074,0.00880890970415775,0.09944550619133663,0.05989207640456269,0.08501892785306328,-0.007548841565834998
EFNA2,,,,,,,,,,,,,,-0.033762702738212046,,,
HBEGF,-0.008388462761123958,0.004159718890432709,0.01094517823087553,0.07899830912602451,0.046281400506187766,0.03658603515499152,-0.03501374277716329,-0.027847572013988065,-0.010684345584852449,0.014312189718991666,0.14265217370998615,0.04516159385926358,0.041936514564546355,0.027420066569333327,-0.027908515454626318,0.011547820751574268,0.09752947065221951
CSF3,,-0.014692136837212669,,-0.02377023224694876,0.23573459393587254,-0.04641835323573768,,-0.01845365980670592,,0.024988959186835382,,,-0.07874560235371995,0.08171620600043075,-0.02125604383401487,-0.025022137989138635,0.2017580950096984
PI3,,0.023360671561426787,0.1128666440372242,-0.056315004649760185,0.15211709650129462,-0.042738315143224605,,-0.020779064504297028,,,0.16724497507700886,,-0.04980559696538591,0.02055393793082363,-0.07739801636009636,-0.0386391389881592,0.14003005807343946
PCSK1N,0.0406041269755608,-0.0754718932316753,-0.0977517371521507,0.05248638404968551,-0.06967726150822713,-0.07303448471402103,-0.032293135586459756,-0.007852798495833816,-0.031641723392808754,0.03718913852187817,-0.005325164597495578,-0.010849698757440969,-0.042369641918347196,-0.10043595198551106,0.005240139068412426,0.04629674858833974,-0.15331924636789052
NTS,,,,,,0.006610224166696043,-0.013966643372784025,-0.022681767718365206,-0.021156814302095293,,,,-0.006895339957523309,-0.020695073036856717,0.039019509002492965,-0.03705437431271402,
SFRP1,-0.01353447583559606,-0.04996493145358232,0.04452020431494885,,-0.02626520207218549,0.007496570432785234,-0.03246796079120795,0.10956941043162385,-0.016909061563039715,0.030619892717198876,-0.07679801417786161,0.05015049566797247,-0.022682298740710833,0.020929703274952003,0.08553273400991837,-0.024879416728494353,0.04962548675686463
CXCL13,,,,-0.017260001171536504,,-0.01575136005249255,,,,0.07984953764692534,,,-0.035235266771127455,-0.018412547322337307,0.009226222337093352,,-0.02759480366398728
MICA,0.009163474392966938,0.016343033779237806,-0.008130660157064321,0.00024176526206290457,0.0692666791948714,-0.021898283934056472,0.03267228033343207,-0.0001547297008843916,-0.030372184092549038,0.014664900341565692,-0.021637628061932934,-0.06418742176995541,0.026430496829567635,0.09565533223829704,0.06753316206678238,0.11120199061950596,0.082692557426722
TG,-0.023591427890835175,0.019833893144346627,-0.04152160977262742,,-0.028344314343310258,0.00992209098209166,-0.016121188244791283,-0.02227191637511297,-0.0018854554895643195,0.027726629367151354,-0.047114508126332846,0.10311373186176297,-0.026470056896395425,0.14293746558889006,0.0036873491128515397,0.03041830080026571,-0.0021629963164297547
ADA,-0.010723496576230694,0.07312291230305264,-0.039986134499461916,0.08467137286623973,-0.01287148058736785,0.0022631950465127992,0.015710340654721894,0.011091525797929191,0.006112763920124197,-0.00038075708964280735,-0.10026317145847338,0.009738747549877915,0.0344688242130062,-0.060485322689895,0.011507311448917985,0.03708669035468346,0.06747722886392499
LAMC3,0.012889945402860562,-0.03939877311082919,-0.06470997932623619,0.026537777447104154,-0.049176503289134206,0.030146950095529874,0.07254368573632167,0.012779492531123614,0.025508926189750585,0.03014469782517551,-0.015982164756560766,0.0037041575724156175,0.066844143387967,0.014492612891423982,0.030361612811058196,0.00018804531695314347,0.02066606163181796
CCL7,,,-0.01677163191589201,,0.035761341971157275,-0.020883395301565216,,,,,,,0.028191211389813356,,,-0.010609779079951604,0.08011263371709625
NGF,,-0.018643759372632247,-0.02879605913567098,,0.05562140627024835,0.059336385741996574,0.08221043020506931,,,-0.012462936774557969,,-0.02605215881779095,-0.007325045298587962,-0.03330887521152955,-0.03649198220382081,0.057176211587314035,0.010015057166621334
TNFSF15,,-0.023064657148622374,,,-0.02281983974542388,-0.015461995015093526,-0.018679472868740356,,,0.021905009156917954,,-0.0494939751059289,-0.029107241131152074,,-0.013199638299676601,-0.011720992856700243,0.11663732287558695
HMGB1,-0.061395385774156715,-0.04487643016539043,-0.03351552796051447,-0.003845798879133061,-0.09295442161607277,0.004340991604881718,0.0761275876207456,0.00010863785511044878,0.003123114302810717,-0.0036128219051294774,-0.17577954266630016,-0.03184012352709216,0.03951647109268649,-0.02122785635788122,-0.03265011920922616,-0.06842716135719794,0.027013706269021196
ITGB3BP,0.0014880138497552849,0.06566662200008895,-0.027781663369883067,-0.04795755357489428,0.006858550460927891,-0.005533006757560939,0.04592118724848793,0.0004352943390441028,-0.0032484500254211773,0.0317462105898692,-0.05956008198354227,0.018875402084598227,-0.00441519648640138,0.034969468101731335,-0.03218315549821049,0.021018541163572928,-0.018667786889490945
AANAT,,-0.03341599073101337,-0.024333086284312255,,0.00662171409105492,-0.013932182224891386,,-0.016645700537124563,-0.016071671357404692,,0.007440887584083143,,-0.026193030500768287,0.06359885884503896,,0.031693311432597064,0.018825730305490396
RELN,-0.019557919181032026,-0.0321458731526411,-0.021053896564902138,0.09450449350758303,0.02954273942000609,-0.04194242668783528,0.03296624453762559,0.008570332518040026,-0.019788230648645613,,,0.11896124261999923,,,0.030638279077220294,,0.09364631406730763
IL15,0.0683362047833992,0.004929305553098378,-0.007867589345764868,,-0.022908699671650275,-0.05280726211139933,-0.01329155542793911,-0.043418770053999876,-0.032737097760489456,0.0491814222921533,-0.05903808138608127,-0.037759555615940396,-0.028918112715238784,-0.0340637118999955,0.026818327910698898,0.025668615380418987,0.10962972407877519
UTS2,,,,,,,,-0.04074678664240542,,,0.04344126404400301,,0.016313732435210938,,,,
BSG,0.013715463332747979,-0.023515301477959362,-0.08967429435162773,-0.010831159676636738,-0.004187911402525874,0.055809228280633484,0.08368785988278431,0.001054512662931336,0.07145792456881227,-0.0017768460988087569,-0.021828252029475758,-0.09444968511904545,0.037567554070918045,0.10649401878707913,-0.048440650568033525,0.031543919032116535,0.02800579321596671
ADAMTS3,-0.01026075698173599,0.07128429102657646,-0.0010588797831884774,,0.055460958700865134,0.03140680881328174,-0.02140885071478516,-0.005048900473064365,0.05884398356431623,0.04854565679242983,-0.07433675008711652,,0.043630896663376814,0.024041891857359134,0.0011427535665012457,0.08169613756603665,0.02060172020357642
CD34,-0.06092614601110291,-0.06265998443769497,-0.044129071886528586,0.030082455769862036,-0.029597851330716136,0.05649817656527379,0.02429817156636427,0.031027186885096425,-0.06432580124431098,0.03050586457311468,-0.054593517907573115,-0.08199742706352994,0.06093566980113685,0.018272111980301896,0.0208340282433792,0.03729382504061427,0.038850687867558624
CCL23,,,,,,,,0.08086193976503397,,,,,,,,,
PLAT,0.06075705688301579,-0.05821096212658606,-0.09430866965868173,0.09712006719232133,-0.10296288097526522,-0.016648378691020913,0.02172739608792254,-0.01210662338087763,0.02470786306698607,0.022961334729007073,-0.06797224778898303,-0.06898357584426215,0.037023957053413166,0.004660831657842402,-0.011588827506535306,0.0030302148167059887,0.012468749387199402
NTF3,,,,,,,,,,-0.0303386060333606,,,0.006979585069417825,-0.012905275353125209,0.014907017362639042,,
LTA,,,,,-0.026265200843458056,,,,-0.015478694447281905,,,,,,,0.05437573538284639,
CKLF,0.033409446111254675,0.09576329410655667,-0.025630627618667832,0.03992653889476598,0.021254995721211773,0.007065381031202244,0.04486984552822444,-0.018175978364608682,-0.011965685477491541,0.03700463767268953,-0.026694279111308318,0.005023428677179485,0.0813925095899003,0.040447956991380964,0.002319563659787521,0.018633352550474942,0.009212126944891303
APELA,,,,,,,,,,0.02078450193366012,,,,,,,
CD24,0.020747693049254577,-0.06306034491252593,-0.01862918211446417,-0.015455007510619446,0.07258049335641217,-0.006454736962799873,-0.0015524202530397746,0.13568562711177395,-0.09711012556816462,0.002961164605737588,0.03592001142422971,-0.0893645612466268,0.009973070971832048,-0.031496788700181584,0.07922183367416104,-0.009675497400406147,0.07863148613531001
HSP90AA1,-0.048680305297525914,0.039851391256960494,0.07957183206999682,-0.10308872402309274,0.037040623372143276,-0.049279166529217995,-0.03523081175828898,-0.021213187992891527,-0.046387147592602436,0.002911618200332615,0.12618009194842542,-0.055668054379678006,-0.09670835840211918,-0.003946711711730797,-0.01799252328518457,-0.10214402301062932,0.046880782931403436
BMP4,0.050795396654785045,-0.040349655786388425,-0.01152434241580408,-0.0012374338591025673,0.07456844412419086,-0.01231325663117953,0.06150524628017412,-0.03394222664260276,0.027269253385752198,-0.015666011207063065,-0.025683172511046695,0.05501089394652918,0.0488665730523657,-0.011863029788482774,-0.0048665387159325755,0.0034259382648375272,-0.03757424404752621
SCGB3A1,,,-0.016771630238751226,-0.025408027624262603,,-0.016591509107489973,-0.016966905582381824,,,0.01021545235705226,-0.03154367823567166,-0.020835585997176317,0.05243992088682706,0.07471969576971907,-0.02741148368141733,0.03195962597461197,0.07377162798828965
IGFBP4,-0.03289587856013264,-0.009704815225031995,-0.03315404482556089,0.04659532253489844,-0.03780427841775673,-0.022638892454509806,0.010889237299511297,0.020059490951439832,-0.0654368266938212,0.03623006558662613,-0.06683967520477173,0.025921534324955958,0.04535942808713707,-0.03410668622179323,-0.030368617405198615,-0.0031726754016418433,-0.0373899676941015
RSPO4,,-0.022775263502261202,,,-0.02474764765133521,-0.019149298545510392,,,0.013077289220598582,,,-0.037292683574819144,,,-0.018460467690813387,0.09584824154350147,-0.0010696248942921
LEFTY2,-0.02335817287641139,-0.03814871369201595,0.0005991569817075584,0.058839319603705996,0.008304966836592795,0.020538454393463752,0.03198054700911271,0.00708173750199491,0.004292248239468362,-0.021281573005140178,0.0023578676880538782,,-0.02534522831719353,0.002986510530744034,-0.02510501645304191,0.039261414125177224,0.0482951140857423
PF4,,,-0.017397874132250326,,-0.017879646266668277,,,,,,,,,0.024251526451624848,,-0.03733744899466088,-0.03592099231268042
ANGPTL2,-0.04312469914062749,0.007572059873031233,-0.018272751186657107,0.024425336887324643,0.004923064593679009,0.047214148956375636,0.06910374101125351,-0.01858705934904864,0.006119108163562406,-0.038379060800487926,0.010111102955316373,0.12959219607601188,0.085039191647879,0.030008197932547203,-0.016854256188602285,0.014808185096779346,-0.03606555650602026
LRIG2,-0.01839507248339278,-0.0032305976058419916,0.06390818481183326,-0.050997145019743374,-0.020557493713641177,0.013319705346314733,0.01699601433234285,-0.01385320661978482,0.03943503933782691,0.04423088854014782,-0.0358181020418685,0.06037265182286053,0.006185546140451214,0.05448510523960422,-0.014504834575370782,0.05959526324799402,0.08966296907787977
ICOSLG,-0.042927592716856394,0.025221411546772172,0.03488667647586269,0.0006254223325188436,-0.007047711154317837,0.06854099469546712,0.09470401257096546,-0.07682124094225314,-0.00777390685857311,-0.00985367556274763,0.16390424133187734,-0.05023654057350573,0.01858145187235138,-0.010946012630411442,-0.0032062285830719577,0.05041584519284237,0.04859397086286014
WIF1,,-0.04093713706456613,-0.03130465059442863,0.011486041455878558,,0.03674573193200768,0.01583302445858642,0.05099199874666027,0.06508372614413119,,,,,,-0.01716079283469864,,0.03339749816000496
NPPC,0.06331228965278163,0.008153328359684641,0.016564423308475813,0.003804575247296227,-0.007163451714578101,-0.03340447585200452,-0.03255094837940598,0.024473518756796066,0.004861014387098641,,0.0219656402529693,-0.041044179352382526,-0.015009033018406078,-0.0190183355326086,-0.013561598502304302,,0.014700873977907574
LYZ,-0.0006910722521704718,0.08304591677661573,-0.005996831143609608,-0.007634007277817497,0.01619114868239167,-0.007604640064950887,0.09255772562718147,-0.03409241128743798,0.018348713180515824,-0.0011216655466372576,-0.006449948234894028,-0.10418868369956107,0.03200342174408855,-0.006698397891253589,0.07659839009102648,6.767460517197532e-05,-0.11130626396116437
EREG,,,,-0.01562743113587983,,0.0011938421011422385,,,,-0.024885478008774487,,,-0.03702143925799089,0.04156225075486879,-0.022992823753694432,0.026734556084993557,-0.01363274220260725
SPTAN1,0.01810803608087563,-0.05946730630486081,-0.03261345781370104,0.034263060669957775,-0.10095565922477392,-0.04660848457319479,0.0038189939225312724,0.032835130203427806,-0.022995676442286807,0.01660839757401929,-0.16200994706220825,-0.03309436838611093,0.053241054156101635,-0.007534111060591897,0.033715738946824426,-0.0073588280823984635,-0.06727398794224757
PTH2,,,,,,,,,,,,,,,-0.015823915581749302,,
LIPC,-0.03020408977114914,-0.03536587065549027,0.04246835853545491,,0.0041287198100273355,-0.01853967278628435,0.08802743835898356,-0.04353659658483267,0.000639080120773755,-0.005396478234135089,-0.04857501112155576,0.06793005450201345,,,,0.01004559517856048,0.06534902719391525
COL8A1,-0.017535859518572415,0.00040989439175289234,-0.02248178019882543,-0.02967756877695929,-0.005341774954327333,0.03514838328281145,-0.031041802716381055,-0.015612819749282239,0.022486912314132395,-0.019115692036834143,-0.08933844779533323,-0.027555146737309633,0.05145172578250027,0.039264523196736005,0.011655243396545823,0.05775709620043799,0.020254672835456653
GSTM2,0.02531393913724858,-0.031110666289242712,-0.01075575053553417,-0.011563598807690081,-0.018772524082007094,0.004763041680371422,-0.011239799856969285,0.014143086483971083,0.021656640329793253,-0.02774348535150548,0.03631350675967315,-0.02186154680267067,0.03278209768750626,0.04752767226991272,0.06688313640642682,0.01692668028146054,-0.020954436081867738
IL4,,,,,,,,,,,0.11338472149128606,,,,,,
SPX,0.02320381655449977,-0.02255459256975045,-0.03444869080244339,,0.045371152997210965,-0.017109730213253023,0.007941798990086407,0.026995613075435854,0.02439225975747937,,,,0.026832352711999567,0.01503207525043721,0.031499392133369206,0.05327882522617693,0.016953361263895874
MFGE8,0.025433295403263,-0.020460498255066992,-0.00491116585984519,0.027753255361411173,-0.05988567531513616,-0.032500838640549985,0.019148507627087114,0.08219885944794417,-0.036459918354849956,-0.06123994093484666,-0.07619424594509132,-0.08384027381977058,0.026577772912409533,0.05418938482220662,0.01407752032759579,0.06583403408218497,0.10042604629430853
TGFA,0.06658540856192895,-0.04742328628557251,-0.02915218389312106,-0.0027262387194515324,0.006551294652228863,0.058110360796243925,0.06903914191567927,0.012361195651280814,0.03945944057123172,0.0017867418775253951,0.19942617297105042,-0.040275490445612926,0.0587297727585467,0.02773888884985653,-0.012092627178916236,0.05710772493052463,0.10807158238550928
SLIT2,-0.004497462293033245,-0.04615560996941203,-0.014748035066074755,-0.01888502936570519,-0.046256706525339066,-0.017535750555195843,0.09676836238531342,0.07931120389965246,0.01663256925630054,0.018323402312326986,-0.0758443486479882,-0.07976354940323911,0.031234754565454007,0.029474009027111493,0.04467102438661796,0.034689587666058924,0.045591398677617655
PLTP,0.0029737197585629144,0.0007719374355488783,-0.03204558073228207,0.029792420398212182,-0.05871920183322729,-0.010798664960624893,-0.006788574739045435,-0.04931405853262405,-0.02632402345829059,0.009912476279408385,-0.08585699217137725,-0.041284205975575826,0.11917155317272443,0.008317360074710798,-0.0502059195189632,-0.0018791655129143335,0.05076899790163143
APOD,-0.030285858623709548,0.013496982583726384,-0.05435699402808782,0.10946210573757525,-0.030580741524137978,0.0008924192909624629,-0.07033415241943285,-0.01789818784404744,-0.054909119518277684,-0.006633980960359135,0.03595364528835885,-0.014081272673396636,0.08173655123255308,-0.002743155814559303,-0.0042290651697655685,-0.15434643957007285,-0.1252073237298861
B2M,0.026060365858318807,0.04216306086855399,-0.015316980560593968,0.023506538201189975,-0.039134268312901545,-0.060992506826105575,-0.04039234043763963,-0.03382020953026952,-0.04525657687703826,0.029905499855994926,-0.08218645528325959,-0.06547804125271219,0.09698886393199795,0.08948722308136049,-0.03663647355271799,-0.023408062155375393,-0.0600145632938571
OMG,0.10222341497609967,-0.07294430645292428,-0.040436417591157486,0.03603101858633299,-0.006793131835241764,0.04742503477135045,-0.0004172488192186638,0.01887103539671731,-0.052481139222679045,-0.015760109953494132,-0.04867754565130028,0.06138140190528384,0.07943925336534129,0.022040949662290563,0.05294024657538765,0.07316920546865092,-0.06433646935802081
CXCL3,-0.018998251704001354,0.13190846187160296,0.12264944833893929,0.0004939347040511053,0.18444409968214015,-0.00189880467252971,,-0.021855009097771636,0.07529588275022636,0.06676223294549154,0.20646216170383097,,-0.06962485911511662,0.0778262920781839,-0.051785261176714406,0.04047946906002814,0.11158836638802402
CXCL10,-0.012308737706203532,0.012325064910743914,-0.05381632594980326,,-0.014000080010064087,-0.03796559390128113,-0.018168050496505495,-0.02192672998650558,-0.056007373644710354,-0.0031139357670431733,0.014808734314232283,-0.04082151494382877,-0.030831202678242565,-0.03069530866158446,-0.025224530319683396,0.019924416340675332,0.01609216289383399
RSPO3,,,0.006968772699509088,-0.023770232988368806,-0.020763720984987865,0.04302564827294564,0.013417590418652476,-0.02733312290984208,-0.017116920423908794,,,,-0.04242395417903362,0.03584372461968675,0.02648020902439708,-0.009845617372326868,-0.0035692001788088456
CORT,-0.0033578330521761217,0.020812287037409373,-0.019432957980988506,-0.03154633767415452,-0.008073695573227601,0.06413826367477667,-0.03057982290821248,0.05063118474017475,0.024085025168435015,,,,0.018248281324102816,0.019843558004749618,-0.005827390954414949,,
NCAN,0.04218623066325527,-0.07153811096574612,-0.07455729877351176,3.569455940945813e-05,-0.10114678878281019,-0.006437183096005035,0.040303719307854986,-0.04846717740600626,0.0055072165292941,,0.018368552558782145,-0.06988300502753723,0.06326781521073654,-0.05120511299988083,0.053165431196140416,-0.0160038052519675,-0.021877466683500168
PRG4,,0.06701160275219387,-0.025222531440710357,0.14597840637260875,-0.020492897177184957,-0.013274330969854201,,-0.023677910490869196,-0.023006689863742623,,,,0.2011465826211035,-0.011578388563806361,0.01662827117903394,-0.009327160524088067,0.09734922090700697
ZG16B,,,-0.02325718913999748,,0.025642415780267745,,,-0.025564109397242962,-0.01229922787075266,-0.028074259867756805,,,,,,0.05528269038151602,-0.01438478107852425
TGM2,-0.037214518481195946,-0.048023156529328793,-0.0042386596383431055,-0.0062447660962213995,0.014551596010228863,-0.00875292597976379,0.051587280156994465,-0.032689389213342385,0.0098448083354663,0.06352976814623032,0.03168889287593215,-0.017308783130467065,-0.007382029090327423,0.08988303911762076,0.028097327236029698,-0.013908039910955867,-0.034227049795437045
VEGFC,0.05762901077480957,-0.02500513532389561,-0.032025021495652,-0.035344319369975466,0.06742144423109697,0.016616994460190857,-0.02724784895674059,-0.031217838346046974,-0.024790122166664243,-0.024609033319829027,-0.011643993473236013,-0.0754311033287436,-0.015797819170899896,0.04744106171430156,0.018390727760958337,0.03700802401866197,0.1372804623523597
WNT6,,-0.03171317317483941,-0.027060657325882437,0.02433001901981923,-0.028344315520181226,0.06300404781256339,-0.013633040450235407,-0.023284124479553726,-0.02737149294204708,-0.01885830816834398,0.02075134755234413,,0.0051620743319915965,0.03237758309644589,0.037065033741934386,0.05463729618063037,-0.031664746029761694
NRG4,,-0.02363378163007288,-0.015447261805197145,-0.017817067403977732,-0.024940793330107985,-0.01890754854861937,0.09217097136689578,0.11523829960274569,-0.02362880816202227,,,-0.03706897591265432,,,0.0393506694651581,0.005347253515335168,-0.0029072941731004207
PMCH,,,-0.0178038005392024,,-0.01711998987419695,,,,-0.01800266309229852,,,,-0.002011929883454676,-0.00786025207810385,-0.014035573300032798,0.13184043930172992,0.022211191464847596
COL9A1,0.13816789699542817,-0.03681848284445516,-0.030187118715141004,0.16578583099914992,-0.02604883831137582,0.07526343860320696,0.0561548178222281,-0.01184406726017019,-0.016065453745713023,,-0.044667933974103326,-0.10080861924368785,0.028814727892879213,-0.02663260896834896,-0.030523072953231156,0.07038740023201158,-0.01261470041924475
GDF11,0.049499821349637,-0.06288466342162885,-0.04604125817236641,0.08887153936908208,-0.03599282394498253,0.05151747150706381,0.08651001571335681,-0.0076744142270958795,0.033816103413489486,-0.03610819951501116,0.09254518129035931,-0.056755311368667294,0.00509862840101497,-0.04770589181582755,-0.03114375706139016,0.026275421758124966,0.017390225907099113
RAET1E,,,,,,,,,,,,,,,,-0.015139095294865013,
IL24,,,,,,,,,,-0.01770353216436334,,,-0.022626442900985894,0.07447415846115792,,,0.2072818212189932
SORBS1,0.0065835772016241455,-0.05649710907846043,0.016100190003758855,-0.0026461607911432957,-0.09610454588632057,0.028788353935782853,0.004051285654525571,-0.013015810930627028,-0.06114737492395508,0.010127064188722848,-0.07764092529494325,-0.01779175810343501,0.009603846826666006,0.02167183845522536,0.05486952818384316,0.02367262671702852,-0.025985981327694748
DLL1,-0.01556618508754113,-0.05468717069177627,-0.003641408314454033,-0.007932296625132665,-0.04781695969546822,0.06414273492437512,0.10775058512379115,0.06356207387836348,-0.039307912270488736,0.07329198282457974,-0.08834502007964665,0.00425381479974753,0.08076174330628795,0.03032203127812873,0.08885967767402558,0.015127044735483987,0.03468746568354238
TLN1,0.0028599884918432033,-0.057638604967959375,0.015911055703442194,-0.005555340629812706,-0.057487120232026456,0.046260759654791074,0.038646139106823914,-0.015939650491234213,-0.00404240025482433,0.06124944819901591,-0.06242558495856242,-0.015832685621494147,-0.00424601423026771,0.015879101906653488,-0.010657004116735739,0.02013699418543267,0.03225793108062716
