,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SPINT1,0.038350245708639596,-0.05849624881052158,-0.05231203114774434,0.004171710295913465,0.003005606926348708,0.045910407490787584,-0.010981655030479185,-0.023960603378967934,0.10165903933822246,-0.011033324284072294,0.03328824984555044,-0.034901145530332495,4.71132722374092e-05,0.02863346190797817,0.019744700010204994,0.09062214796478567,0.0393244552467317,0.007278230185582698,0.034082288914551485,-0.057656691529462546,0.08718698842367024,0.02079335623173594
CTHRC1,0.06833989604673414,-0.009836585918916035,-0.050583728042047645,0.05081020151517166,-0.027627422542564197,0.03247563708807284,-0.002163468222938698,-0.02061444404786816,0.07287261129648767,0.028743936708013323,0.04387206261155186,0.012954540992436689,0.017292346444632154,-0.03611854281381163,-0.047992530085184594,0.10294941210457577,0.051519474579525285,0.06471805509646056,-0.01705527657325293,0.0216912884811899,0.009572618133269215,0.008236241449498525
PODXL,-0.031344110287948125,0.10733790584018325,-0.059122577932022496,0.01475402524612123,0.08471219120275805,0.00541222666070937,-0.01138938258643305,0.029648581678160216,0.1572210045599556,0.03358111939842144,0.013535321424235108,-0.015566111095820555,0.10422081816068571,-0.01780851639550803,-0.052731069366779564,-0.04706464868883971,-0.03222258421949695,0.07848437167830026,0.005585984461500005,0.005797680363410054,-0.000725833780361155,0.0070464599385886015
JAM3,-0.05756975381082533,0.080040384937113,0.0002709933342743988,0.059146743888093586,0.03907045212868383,0.022805226243177323,-0.0224493368955459,-0.023065573868951895,0.07911542208219238,0.0020629085666098576,-0.010195438383202297,0.04437405948564815,0.04572922225702498,-0.016244724906264496,0.015859040912515603,0.027658807324235063,-0.014603074457304108,-0.06403893847502079,-0.002318476754434354,-0.014733105847837201,-0.017077185684037426,0.04145380340839067
TGFB2,-0.01192689100004569,0.07919608672263684,-0.034140942781888756,0.04818622786310089,0.06000033468054953,0.025916701808413524,0.08074040665257695,-0.012335162412625287,0.11237391542796153,0.04294062182146472,0.03343740441456169,0.024819822216263308,0.005505044278589594,0.013729153862969204,-0.05390097708206684,-0.039305596986437104,0.044460559396037165,0.12878825411774236,0.009218933447189957,0.045253822118342286,0.07176973167309406,0.048555644007747215
COL18A1,0.011265598299790874,0.10352659404371382,-0.07757536419844613,0.04997749796390687,0.13062620249061266,-0.028423272580467705,0.06378712188870253,0.0032669499509715883,0.10135145975099377,-0.053008986442214544,0.07196336890914297,-0.013817246393759489,0.06738914066594705,0.039523526718918345,-0.03545057901927313,0.06527797295458289,0.0068118270363486345,0.023547336913989504,-0.06458522938355604,-0.07013248493458026,-0.06080420260997496,0.01417400567083455
NODAL,-0.02035498723069453,,-0.002306208237353595,-0.022719884958466375,,0.08721135634887311,0.05442319724672407,0.05831434620117257,0.07636576427175462,,,,,-0.014193148868410112,-0.013270848576205396,0.12875012312442785,-0.006293676659003986,0.013607672858688904,-0.06029418364460915,-0.01420424631911339,-0.04475626782124948,-0.05414298230645156
INHBB,0.05311384906741378,0.07917022546264976,-0.006171319897380456,0.022995990353475586,0.06783187055032802,0.032093746433556364,-0.010956400543517172,-0.01701670054694804,0.03970617800636931,0.015428394567008993,-0.005531225093382055,-0.012843011695776936,0.08732956785318877,0.011752267220824416,0.01746747636389602,-0.10952931491120811,-0.11704680279338803,0.036000888554912194,-0.07308812323600081,-0.0007426803505843749,0.08669086575324127,-0.026653702740393664
LCN1,,,-0.023229574578191636,,,,,,-0.03128219158104129,,,,,,0.023332718223742596,,,,,,-0.033070490785838465,-0.01963198226689473
ARF4,0.02655588268354152,0.03343145453760427,-0.06616087574011531,-0.009224514229024365,-0.11335844285595532,-0.0015525594992301384,-0.03256556587417386,-0.05716354893328491,0.05278649509716016,-0.021550987081865276,0.00530698815130173,-0.031815644205834465,0.09981748711215103,-0.04782321731577486,-0.012537041357826203,0.04308565740572143,-0.10959120269710722,0.06524692770504445,0.023237144537902116,-0.07464314878661496,-0.04865866800392361,0.0112755167065991
CXCL14,-0.04586466553114189,-0.07439918408819536,-0.010000843262498225,-0.03327864968184473,0.02387016897415838,-0.03578750032569244,0.08920877347788436,0.07623105607334056,-0.0165566505962594,0.005138535014373416,-0.010035149735075131,-0.057340883901985454,-0.00431896717164109,-0.006086411009772221,-0.16106914510942466,0.03464721586037666,0.016854054410290444,0.09227922906929314,0.015467360383581421,0.034691181169615865,0.051347389474794454,0.08298837853308125
LIF,-0.008576423690513254,-0.09327465742657823,-0.03716725688504736,-0.028750711088997113,-0.10761693405465804,-0.032384058969393115,-0.050190755833865196,-0.023370428038954325,0.05025411240015715,-0.024913058715611756,-0.04215527006999808,-0.03139729426069001,0.0705751065397799,0.04203774362299248,-0.08075667560693124,0.03676651382630314,0.005820058775736162,0.0019498793935342786,-0.06448864281209812,-0.012583140125058316,-0.06285271380300728,-0.038692072238118665
IL17B,,0.09039863729875419,,,-0.0235141814627146,,,,0.009446926698639406,,,,0.012920823921765738,,0.010121566356802206,-0.04658828027757668,0.0017717009223173403,,,0.06847237980778635,-0.010081088021516641,-0.039405640974044864
MMP1,,,-0.010764782439079754,,-0.05837990699557509,,0.016611556675539037,,,,,,-0.059540078105537325,,0.0055263156499659434,0.16007095489262427,,,,-0.012796410806733256,-0.03478516540697256,-0.03817082680735446
MATN1,,-0.004673623444348698,0.09584160350658266,,0.059095823948245134,,,-0.022561595677181717,0.018056498452596045,-0.02249835501802376,,,-0.019699231042369772,-0.01589484359588811,,,0.04343963456263784,,0.09565379286290318,-0.01821227719303239,0.013345132496691241,0.019236013805042137
ADAM28,0.0016479441938729105,-0.037643519097311694,-0.026484755582489958,0.06188030542399524,-0.038993381039896316,0.06801257403737898,-0.018911125870049467,-0.045752436963714706,0.12025615276983206,0.03583346287960123,-0.018522651781213862,0.028814341580693036,0.02829913885366786,0.028063834365308446,-0.02386358179957768,-0.05783707157750818,0.015023713723880347,0.16524014780985175,0.00968160343361289,-0.00946333079097062,0.10907980837249856,-0.031548591230624784
TCN2,0.05322217079173354,0.07123381544649134,-0.07831164294048844,-0.021525541769684495,0.07984869754983151,0.0154413703438863,0.08237524213779726,0.048311255130935864,0.1114938449835287,0.034902979824345176,0.05459536276183649,0.030816770708566244,0.036248053680700415,0.004265890792654361,0.12620556844055633,-0.030109709336414606,-0.06610497705368934,0.0337856383593106,-0.00746685536276106,0.01130838934320186,0.08922394467496644,0.055291378594180124
THPO,,,0.005208140862242536,,,0.045825719900182194,,-0.007490890060797357,0.05346574620918954,0.03329897930542722,0.036912517666804576,-0.03116725134614639,,-0.01589484542176883,,0.20448162369499162,-0.014620338016777232,0.001560554625975918,,-0.01579830691193437,0.13892391235028784,-0.017136411514889253
CUBN,0.01176133550938588,0.008751116305452169,-0.022664751631101567,-0.00027472676934063383,-0.009147933533871808,-0.01840747469828885,-0.018408178612122645,-0.011605999057081479,-0.009513899820824146,-0.02871327332744345,0.10865034292715806,0.020267528696746036,0.047765049486383465,0.04104387429233414,0.1407176701860256,0.03189326118327583,0.018192464389530816,-0.04626827530497748,-0.04105464770973618,0.040949881233740854,0.11121143384072427,-0.037509752713872184
TIMP3,0.0404907092020622,0.04203537084786395,0.018451226673054374,0.0374819431112838,-0.07240411411898157,-0.03995319914801358,0.07921513748999895,-0.012988268143564663,0.046718452270123285,-0.05374855977904608,0.010590040452309435,0.005643092136021075,-0.036452775083896605,-0.007551769838981106,-0.007460998906697644,0.15593926603383873,-0.0229209945803093,0.015767759301249726,-0.03953749526281031,0.0015096320019393078,-0.013901959816686698,0.035195468520778934
PIGF,-0.026467911938932272,0.07111637676326499,0.009511919692486975,-0.03614735569607464,0.0907307725714991,0.0283734795253646,-0.062355610349003415,0.013738337289961435,0.09661419024962335,-0.01462351781508032,-0.012362508511609326,-0.0022170632964711827,0.026782512565167033,-0.00565339625453896,0.03820296524911705,-0.025590014114345035,0.05078889476513353,-0.03244809385345007,-0.03519291785166662,0.027485969075844333,0.1273883707907404,-0.032566276126785115
CRH,,,-0.027216212296830165,-0.028513395714280406,,-0.04490493212388837,-0.012709195015963968,0.06045689607786848,-0.0481037845687118,-0.020022267917424192,-0.017322614938650862,-0.02673704302064033,,0.040745698667116866,,,,,-0.019675318119398894,0.0633484672122575,0.09516962338631842,0.06213750491331447
BDNF,,0.09439208474593552,-0.06393902075547356,0.0918785364728335,0.02297572639540636,-0.003421235801994409,0.10777237108752362,0.0670153930222149,-0.05041799830453195,-0.05803538898482927,-0.022935743672741923,0.09089529592672344,0.03468186946958115,0.060320961785973765,-0.03333356377514664,0.02494422357667172,,,-0.004352524561560376,-0.0037386707686121318,0.05616667714534965,0.00905118281320053
CCL5,0.0019368294416509555,0.008475241745444784,-0.028546818800987608,-0.012884266678241028,,0.004306490016180447,0.011548729447900172,-0.001527261854987268,0.08363930676775551,0.05138711838806164,0.0006481407455885649,-0.012787534167416523,0.03512217223447311,-0.021563269258624434,-0.010853726136818537,-0.033072898834638056,0.021782371451171467,0.06098762564415108,0.047404868986736765,0.01979117015373585,0.060627263418863105,0.013857244434602114
GAD1,0.047802611525299785,0.01070064464149313,-0.03550171386540205,0.014733961174206176,0.04316064727189169,0.038935961126633646,0.08265218449639974,0.019672784400882087,-0.04661263850719623,0.045424699707462976,-0.02503028923621539,0.016590970186607705,-0.029511677713809994,0.0451798592126625,-0.0015406126416018847,0.03812380771556747,-0.011274699163290706,0.03206983075196648,0.005739380414062808,-0.07163171115621389,-0.010024775342886191,0.00108221684104852
COL14A1,0.07303060339240955,0.036473525232953864,-0.01762228333926664,0.010956633534964339,0.06534948805036359,0.016275637729645798,0.013405356221150641,-0.0037010588924719905,0.024230826375554505,-0.017692192951043562,0.007574037487154018,0.027559711577644478,0.0020492450831110713,-0.013091764753249384,-0.07333245204061875,0.03395121113520826,-0.036250686044907575,0.11005158846278329,-0.006066324511060233,-0.00451912603242235,0.01238066354694276,0.015037820611824475
HLA-A,0.05788164275382903,0.168493057820482,-0.07783841286883054,-0.0577034637564099,-0.031110455060618956,-0.07664121930550466,-0.03787913718793574,-0.0390595609641615,0.14574679106984761,0.05377176900611855,0.030190476592064176,0.028383803361652093,-0.05752791983013753,-0.046873200661569574,0.008332068744313838,0.03894721195742922,-0.030322148777398084,0.04232156444222566,-0.025795066425358133,-0.036171455785718155,-0.09730743392155645,-0.04866383563652789
CD5L,-0.03970074963031289,,-0.027216209148121707,-0.01698206335778893,,,,,,,,0.034453214056677985,,,,,,-0.04260681642793225,,,,
FGF18,,,0.03487017088141196,,-0.02351415520415486,-0.01956477429333799,0.0036478555303885375,0.0018147942481005499,,-0.034548171799142234,,,-0.020454324154676625,,,,,,,-0.02211310843847285,-0.03270244608573301,-0.0386427706717612
ADM,-0.032318372843904875,-0.09501603042173544,-0.02251623802054639,0.03720257458168436,-0.11908591882323316,-0.05397608577895336,-0.0343252555627865,0.05690398308870848,0.051517572481275115,-0.08491756583103982,0.04504166154308452,-0.015552612966271244,-0.07961254034963242,-0.04973651333206518,-0.06028116961962614,-0.12361726277965358,-0.021691948473192335,0.0354959498422567,-0.027219028503311947,0.00029455329238824293,-0.03217967413227482,-0.006506430335065608
CCL15,,,-0.029290349718370648,,,,,,,,-0.03252193539994904,,,,-0.027455182821323032,,,,,,-0.02836282895135915,
GNAI2,0.056132492492533985,0.09475396122868983,-0.030587758682451345,-0.010200488238351372,-0.053861822180722926,-0.057840167226681234,-0.04551885163484167,-0.029704702829804273,0.1092455645775798,-0.02291705295750956,-0.021094359120889042,0.03365877454780764,-0.0448472188118412,0.018169202775112223,-0.0596354309542013,-0.15806786467929887,0.059769094667454135,0.04489285173307181,0.04732101615088782,0.038806645694534334,-0.018913701523988642,0.0021257385856937863
HDC,,,,,,,,,0.06246995316079312,,0.01900377452532562,,,,,,-0.0750502007953985,,,,0.07755188757016054,-0.008211885636839703
COL11A1,-0.04516719717399156,,-0.03885010900218428,0.01631119947253682,0.029978658476051714,0.017306667973007683,-0.02740149821122563,-0.0379121624777786,0.02299215991711711,-0.007105997876757742,0.03938020004191938,0.027631164552467596,-0.06453866650553956,-0.015944489990313303,-0.0979268018967463,0.00272476919451281,,0.052211620840313944,0.008542317363445205,-0.05551375204009963,0.05217547003461812,0.065415579982641
NUCB2,-0.033485209986948546,-0.048048042183671945,-0.05429599100692868,-0.07115184174524311,-0.06345653410084258,0.00019725222099837542,-0.006371269322747966,-0.01471176111462525,0.0832040373878316,0.03570206529234637,0.07737185910668735,0.031172589230094506,0.01282861669181999,-0.0013192125412409268,0.03368499295552334,-0.13237134110183868,0.10717298725364816,-0.042548309050170624,0.024411027550145507,-0.011361034959751213,0.006609942065914352,-0.03883109945827196
FGF16,,,,,,,,,,,,,,,,,,,,,,0.010041190415977197
CXCL1,,-0.05975086654835557,0.019212352647500194,-0.01977362544694944,-0.023169980663553268,0.021289203627756846,-0.0398588945844234,,-0.01976460439473961,0.004407207823720171,0.023304065715434422,-0.04437624223974935,0.08954415682985144,-0.021563272914493784,-0.029403725010903017,-0.0021111201391939313,0.02877791596643055,,0.003620067280379033,-0.03650204550240106,0.10194188220142367,0.004351181838568921
VCAN,0.09225258811341,0.09109523559771002,0.050232481086943,0.021945636052193105,0.10856841528148474,-0.008378180356086926,-0.07027872347759001,-0.009994201897398004,0.05964924901216687,0.0860684740223267,0.03102667927422442,-0.02454584511346465,0.04202223520659678,-0.008366472232367396,-0.047723237730789854,0.04498529510651215,0.04092572258705108,-0.03989892239815786,0.047890425798171446,-0.02234711656876224,-0.08113422996852128,0.029996544019391537
MMP7,,-0.09920388677232579,-0.033015199560396134,,,-0.021858948059183595,,-0.023370421478991005,0.010063117253181375,-0.022653408579160827,0.04061589991609603,-0.019141376797163878,-0.021752619040291788,0.17312246965239864,-0.043378600346835945,-0.06410444430811645,,,,0.009593168779009672,-0.07182654854093692,-0.025114404018581917
PTPN6,-0.01876244378152777,-0.014355838458182328,-0.0589778605404012,0.03704247582416348,0.07142653047595274,-0.005765585601364376,0.0019288273528215189,-0.009857523022548142,0.11693134893044059,0.03801358337596451,0.0590166008644759,0.09990984406953439,0.059993267718098355,0.0050475434513763415,-0.0575826327337707,-0.06522995501456481,0.026573276349053404,0.09705880608269937,0.026089106636347514,0.011882578983377022,0.12049001691800618,0.014232361286402576
PTGS2,-0.042597258952028004,-0.008642042730966734,-0.050187082687829426,-0.02729823426066671,-0.09119233594699927,0.02879698555906913,-0.030999077723902535,0.10041325757891185,-0.08677798912809682,-0.003910960333424965,-0.012564721953824258,0.017626186415063555,-0.01328402816658804,-0.006965862704949286,-0.03812657334822069,-0.033462400934624374,0.026183419838109154,-0.044203433225163916,0.031183340834188736,-0.01063435036944027,-0.004455772776469713,0.05044136448838636
XCL1,-0.035022804009908926,,0.01567259627293848,,,-0.038817453252228455,-0.013298709623396224,,,-0.02012503876430045,,-0.025108040033426926,-0.026415379286377286,,,,,,,,,0.08788170729697621
CD58,0.057686913694295835,0.0792491051480068,-0.04861203720892496,-0.034758437429901666,0.05853527220481162,0.00020518155310122817,-0.015251509620748512,0.03913831266072835,0.10479617629726294,0.011143700911233987,0.04908392463875338,-0.04619675342972268,0.07076714120954324,0.017721796356620516,-0.035405701810967166,0.053789179543929255,-0.040495210965589404,0.04538275203735786,0.05144668422635058,0.0390259536447809,0.07733164833961005,0.04336317981493382
TNFSF14,0.016263088125412987,0.09339462186650374,-0.030050852643893823,0.020532725319091262,0.06452927951150761,0.00612492408278269,-0.037431426851554844,,0.08976995476573811,0.01639170249881288,-0.004505405075832567,-0.0029555353779534203,,,-0.0349925866035175,-0.04341637088302028,,0.1651738380684247,0.0022194220572926793,-0.01847734563466103,-0.03419998321161743,0.025708868557300146
CNTN4,,0.011665115769323603,-0.01784201119026306,0.026616931699178933,0.051790759644521754,0.05944614639737992,0.05212460764093992,0.05542097122220236,-0.06438777951163674,0.01796435323623423,0.02579505003126551,0.017384473189469195,,0.040785511981603406,-0.032649865228233016,,,-0.03205103328680685,0.011411111682863188,-0.060403698440682385,-0.004365679706046847,-0.03265255014549771
NTF4,,,,,,0.008682522336462524,,,,,,,,,,,,,,,,
INSL3,,,0.02378068966181748,,,-0.03567662576525526,,,,0.023346779351892895,,,,,,,,,,-0.01847734384945193,0.08435234146541797,
BTLA,,,,,,0.015170433304461082,-0.013864347495107942,,,,0.03448531322411508,,,,,,,0.039749660002051955,,,-0.014313129941240397,
MFNG,-0.07367589161818694,0.08304934283941981,-0.07263469094621523,0.02081172754009298,0.15666721491541774,-0.005073523110471469,-0.058414932057028225,-0.026418091610074947,0.08892142660904136,0.12875919761220658,0.04688827301966612,-0.005416600396232998,0.0731203442252369,0.07620001172726378,0.035064262050789045,-0.01492795403266486,0.1261072863556851,-0.04261604529025513,-0.06387378186310114,-0.014719764119691153,0.0575814028104638,0.026082410686889074
ICAM1,-0.04145017577377652,0.025738866705257515,-0.09567675195358957,0.010311316077206643,-0.053520913572722935,0.010303689465184233,-0.05635268195212965,-0.0029938322862749192,0.04730994222972255,0.06378894560536108,0.010436137085405164,0.053913955874014506,-0.05200310454181363,-0.045370691217724524,-0.07743525242082318,-0.07203094670847332,0.02452018191786268,0.08159730669002718,0.007939510849557888,0.019868364453257237,0.05023948145794216,0.0021938379643803244
PROS1,0.07065708625679547,-0.018075327590735952,-0.03648538268672596,0.0419265203712338,0.0429084207523163,-0.06490062991867031,-0.06055785321506213,-0.0540160152960986,0.09745961615450399,0.0303426613229033,0.04379508222997199,-0.054672417766141936,0.025530410806520226,-0.0020238656286448433,-0.08787503581695755,0.007109699499364369,-0.11600126032486938,-0.009137308012673998,-0.07277213048094168,-0.019339823174093704,0.05682162885682456,-0.012420401321384543
CLCF1,0.12020471103312319,-0.0016878465097131883,-0.02968006245128228,0.0938832284967995,0.041248149692193155,-0.034201363262678315,0.026812026035213776,0.04484800988464522,0.02566485286013784,0.04620119140423534,0.007662747956273179,-0.04402788302288638,-0.012139476186548407,-0.03297700576171273,-0.03983680585220131,-0.15411186189142048,0.002748861392877102,0.08278334949695927,0.051248013379494264,-0.007731470984067612,0.014324318323652493,0.033651093595060064
PSAP,-0.0032636104032990414,0.02284314794528918,-0.07695881692566918,0.023258993523936473,0.03203984563736963,-0.04937093173153159,0.0012084878789514677,0.024222089020516892,-0.042761243709868946,0.07738872201927083,-0.004952343890723222,0.022235955342817554,-0.02925950774880125,0.06750210071952367,-0.18709358214820182,-0.03350857461107461,-0.05416872280215596,0.08479849018392409,-0.0018441721102777022,-0.026411863689462932,0.12062331133117749,-0.004664492064588048
EFEMP1,0.03177280704964339,-0.013809631112175624,-0.09812465905338787,0.05015230420991372,0.010897528193432465,0.03359610059290998,-0.04202941111048356,-0.052670667090294346,0.07763962800157398,0.13220639895496777,0.05169323490950079,0.04437520038966834,0.012441972680993257,-0.06363838494679269,-0.05719604381837293,-0.1514665896131801,-0.010293686578791086,0.06975699754463172,-0.018263662359777662,-0.00976638527402589,0.023007265918247175,0.007645325356730645
C1QTNF1,0.01724683721973386,0.08762736902687175,-0.06084359624810635,0.045767176555030875,-0.03594064316298604,0.005689253441616513,0.002340620094227489,0.0442877460957666,0.0451687861096914,-0.03195393636770024,0.0715357115164598,-0.030023356193125114,-0.04045638578230009,0.04038307087564582,-0.06377572774596334,-0.09764269413243429,-0.024145324348069114,-0.006359914130305469,-0.005119640055546988,0.009604533273954694,-0.005623895465326245,-0.013503179129089174
ALB,-0.033166882822527964,-0.012496683219835205,-0.007920648836260508,0.07191569071090619,,0.05249232200113529,-0.032748790754930486,-0.022355195159671964,-0.038300189305983855,-0.024965946001075285,0.051453229114867015,0.03127484797363247,-0.01864774604379884,0.0689490717071083,-0.03720951883629796,-0.05001902593405045,-0.0025191609018258452,-0.0010889591635449762,-0.0313739618412425,-0.03093061520355995,-0.00578411324774777,0.03514547227571209
CCL13,,,,,,,,,,,,,-0.024826717464761804,,,,,,,-0.0207261806470809,,
EFNA3,-0.057319782302691545,-0.03251159468981568,0.05273368711115022,0.0657161494354471,-0.0767698666347783,0.01884487776086856,-0.0015230414174074746,0.0424409596355484,-0.07388265872787128,-0.013232340325748142,-0.028701280560358578,-0.0025279173006642285,-0.02206508503826108,0.0003215330528454006,-0.04464615628963213,0.03989792990174363,-0.11167653029413581,0.051102382896623354,-0.004665456165379308,-0.007521934915055996,0.1192801707458675,0.012258024454038292
DRAXIN,-0.0034900950156586574,0.12824594124326175,0.05577424766987264,0.09339086002106922,-0.0014058718715366596,0.015787035288473316,0.022400107790481454,-0.029214856439217014,0.061868975110973,-0.09823421567301875,-0.019103959644556582,-0.026204179155926502,0.03111887741140585,0.0044079889173616075,0.0075167343360093035,-0.06738198366154283,0.0445174434571195,0.007087195211897644,0.07529619279151245,-0.02287748552615343,0.07136879805381363,0.019098713247445373
RAET1L,,,-0.020812714368488076,,,,,,,,0.008074830013759145,,,,,,,,,-0.022448249948200945,,
NPTX2,-0.043764248688011986,0.06777682453647346,-0.011976237514047946,0.028111880158106232,0.05346869618048913,0.00030173778181364117,0.04568213927186607,0.06359913680686428,-0.09053974327606812,0.042956613883069476,-0.00660417745416168,-0.035357522651684146,0.06263182358872449,-0.038650000139417245,0.10166688111784446,-0.07754153240737736,,0.05421337378894017,-0.022290465262560642,-0.044447707510021944,-0.025816344040409337,-0.01271302429605653
FGF11,0.02105998914058784,0.04713220883721084,0.030249313669576165,0.07268871234947274,-0.02600653780098837,-0.029175704456884975,-0.04238228031989449,-0.04639705911715889,0.12195216730234258,0.03976724890809281,0.09070597856462637,0.05028171475336713,-0.04898197870905683,-0.07383743820455194,0.06536206025779592,-0.16824844691676807,-0.12113250371020583,0.09297464703492905,-0.02458197278855935,0.03367994489269246,0.04484125888969732,-0.06762114886210728
CD59,-0.01877291237835381,0.12280715106775669,-0.025449002580036472,-0.011991143417394389,0.0634090882438771,0.043593754055015074,0.08275705033460087,0.05804405686355074,-0.021451847344558565,0.048350505513712255,-0.00027974040630745003,-0.02839806358917128,-0.03725729911428161,0.06538637474204868,-0.1451731177768225,0.12370107011938536,0.0025485457777586935,0.01831259868568041,0.08038443267788663,-0.017547718682494176,-0.012910810429722985,0.09443331960605453
COL9A2,-0.058586520196359786,0.1385966676066421,0.04043825997812354,-0.040859952025701744,0.07474802340030508,-0.0010314776107938181,-0.011797816429630879,-0.038795125929775576,-0.004788347433542691,0.028611083523695097,0.046726422745248276,0.03830627458324745,0.01558487184714014,-0.03684995598427757,0.0516882952533789,0.08807008608081861,0.11540749165299254,0.060776096659051426,0.04001002340601444,0.10771531889386446,0.14123689099281064,0.0014557063304461765
DLL3,0.03282788383053444,0.13191184312811147,0.05279226825431098,0.019026653618644775,0.12836218256989532,0.05526907950638879,0.03333871230885748,-0.054779948072879066,0.05781244210430408,0.09713500934428967,0.02598624195689831,0.021913371474843426,-0.007198604062518477,0.02258096466581979,0.15015052726238234,0.00623224958575622,0.14131209168164127,-0.028384475028752312,0.03234561806887448,0.07571832547792974,0.06583643173182732,-0.039038018069414426
FGF5,,,,,,,,,-0.030498225135204,,,-0.018409265820528008,-0.04498928884933277,,,,,,,,0.056091414414244596,0.02313158516009244
LIN7C,0.0006658208345748929,0.01962883808635595,0.02066244617487381,0.01717533277724637,0.0763650007772519,-0.020774170549292106,0.002139213367349174,-0.03224702892541756,0.04752807771205492,-0.012415046090980162,0.022284567673326743,-0.015369541940839072,0.03321440067296627,0.08430201947898691,-0.03726745997274783,-0.030396298855160014,-0.006224125335205461,0.06902514816377785,-0.009544020932411858,-0.008295015843642003,0.021157146698254095,0.017154909450684052
GDF7,0.016363127838545977,0.02943038936578457,0.06202999850919254,-0.02679785346786174,,-0.044198105211133466,,-0.03193289801223601,-0.009245232093889083,0.028116524481797196,-0.015568472913091993,-0.0025460136570303743,,,,,,-0.04005205011197719,-0.022687058617711982,0.10878165711951242,0.0006706410830630638,-0.017010620298189137
PSPN,-0.013935989430408384,-0.011282105037775788,0.052146398649441865,0.021656590525646783,0.013893838135648576,-0.05309408011254652,-0.02597896481850049,-0.0077657785878185205,0.02498674449640313,0.023324901520614054,0.04676398410416303,0.07372465541178179,0.004887088155248216,0.04567399999318018,0.09042577463221153,0.05042931732213217,0.018988726802228968,0.05113483763869396,-0.02853820495940034,3.637420792607846e-05,0.09546815772444975,0.10617006733186808
ANGPT1,0.01760697219865437,0.013789026956142316,-0.06183984077264473,0.04785444001443383,0.049636644341654844,0.041565433088625495,-0.04249218769405805,0.0039447242023687625,0.09759703423289195,0.026950170783568556,0.00011055649167789735,0.01442181882613004,0.08115584094271314,-0.011454095723304742,-0.023677395224489927,0.018071251804861424,0.08922030404672039,-0.031180481588042416,0.0307161773554109,-0.008794522458784612,0.07939729748865633,0.028660024545919142
PNOC,0.0050408083463922004,0.08550751575674785,0.007182642511377949,-0.05607955556337657,0.08307298866770864,0.04328433792378367,0.0807485851574046,0.09007912854323087,-0.060781437501384136,-0.024196578897333367,0.03296288719046746,0.04318464492249985,-0.01864774604379884,0.013116733877328098,,,,,,0.04499043376662641,0.022993372361970146,0.06487889971886272
L1CAM,0.05285565918376584,-0.02000194329536883,0.0031792651828243612,-0.04083168430023721,0.04384966525279533,0.03176130666166929,4.084874496166948e-05,0.05508465146473786,-0.06490622867519719,-0.004973986905653779,-0.03640117084322803,0.01830557204810835,-0.005514465113846661,0.04814452246283891,-0.04274528885818974,-0.03852760561432884,-0.08168182391074973,0.01417576296100303,0.05619480132640057,-0.03974305699376651,0.014006471669766726,-0.04401051546628872
APOA1,0.005005578916114911,0.01335014602247606,0.04533938627122918,-0.00022523855697764464,0.05924821911532126,0.03633279686011338,0.017606486015171632,0.056911188701474616,0.09791760995571673,-0.041520060449995774,0.002558777465002172,-0.0155096237541722,0.06800117686168901,-0.04917471836928155,-0.010504363777003926,0.004117445488450121,0.07816359910641432,-0.02438842365827866,-0.03649358903071764,-0.0417016332938686,0.08156170325274752,0.023002631242558132
PSEN1,-0.011680943766167658,0.019248234915408346,-0.018383945420868613,0.03254684818310936,-0.004431356541208288,0.07116682613533674,0.016854094472786647,0.0029713408776610773,0.06882779854310288,0.008153149492126255,0.041077813168288915,0.08372388252143549,-0.03456531103626201,0.008414294475792262,-0.040816644984892465,0.024523861750945543,-0.012240177903819465,0.021898769245112228,-0.02292792892106492,-0.018623189766916053,0.017598171424218424,-0.03904715173074711
CALM2,-0.063519420619458,0.1061890081698266,0.0567534612247801,0.01034223015550388,0.0471934506166892,0.03059274661968172,0.07101994262020958,0.04688599213188447,-0.13461252892864747,-0.023490935672057428,-0.039408698027894595,0.016470812424372875,0.07845771332226753,0.0780614018485711,0.015333864054998411,0.06698714838465705,0.0033623722126863453,0.032217652682864015,0.019987420297279308,-0.015712261329887168,0.08629898941302362,0.04431626007291093
CLEC2B,0.013847536424868852,-0.12202301109397046,-0.03990742989852306,0.09737560741549832,-0.10991317176392963,0.006053518236566807,0.010901478453638485,0.09126087361365441,0.11880897311008382,-0.034872325623821816,-0.023992686800254986,-0.03231017476631457,0.013561837612254466,-0.001998148330358632,-0.052606206716243845,-0.08931077974652209,-0.04976357677642056,-0.010827318328664352,0.01683310918254821,0.028945231229847077,0.015683900875215623,0.031890172325649474
NTNG1,0.002521129074146626,0.015783926015756514,0.0028844008390179047,-0.022903008139056272,,0.037772627590305786,0.03440756187050819,0.0192572864285259,0.021661165369432682,0.008271491423218416,-0.025156924550201486,-0.03342208491502615,-0.03055827158693105,-0.015117259821259216,-0.06648286983687185,-0.03745150108456936,0.019231713885325238,0.12227811356113608,0.012080254345394724,-0.01737536350910547,0.11835543472980378,0.06153455447100036
