,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.09524924894105836,,,,,,,,,,,,0.06801507239259687,,-0.021105694614710457,
BMP1,0.00861601213439157,0.10345785334016928,-0.01607872101865736,0.01605020096184849,-0.10812809553305122,-0.059938677262972535,0.12363389455537883,0.182222984987367,0.008549931937671184,0.02301137211647502,0.05435117078546635,0.06570572307052396,0.08730252784654097,0.17611051546907736,0.07132996998510548,-0.0062233374891231975,0.1499795038303363,0.098871572206525,0.06977166292446658,0.09228454597788226,0.06411095743436825,0.22958959021934586,0.11363798171804791
NDP,-0.0013878766919992415,0.045902859737794455,0.0005760240184688384,-0.02320420311546442,-0.12566874327657251,0.03713699940673269,0.0691267638694662,0.008574310050857058,0.019358262628872594,-0.04399988347713099,-0.06199740319252402,-0.0065484617640947426,0.00037998363733284386,0.026636348851357024,0.15870329890294196,0.02268651663251707,-0.03735971726671152,0.07842863894739861,0.1152687234489852,0.043666931484589507,-0.01123456897578833,0.024705244473125894,0.06480284777702865
TNFSF18,-0.007164650313298708,0.013981733577903778,-0.019954245860477608,,,,0.09283336606698872,0.10532303771006488,0.05650191857357651,,,,,0.15520365192564592,,0.02769320489293948,,,,-0.04691983777095385,,0.04199104314379562,0.08815758694055437
IL36G,,,,,,,,,,,,,0.025553795398098055,,,,,,,,,,
RTN4,0.02039708645840346,-0.06464000041790958,0.029816482809994382,0.04112445389107744,-0.07178697449371199,0.030987813191992387,-0.16908332927576705,-0.2435047543734676,0.02803088929158797,0.07662397975005274,0.05669851577579622,0.0005944507618038468,-0.02341987934379594,-0.15459776918846316,-0.09796557748431532,0.06348802485927597,-0.03756644958701878,-0.06234672872759179,0.0165467672404779,-0.09422744892889753,0.08362553460921189,-0.020594510100511953,0.05231046263620804
HEBP1,0.00844231818618564,0.004122633119676311,-0.01899895204575118,0.04232440036739228,0.033006612666678245,-0.03862592139682949,-0.002230140512435814,0.07561070479719921,0.027194861829123906,0.02874584359020826,0.008101603009307547,0.024174471756452976,0.04115848366433911,0.06019044459541968,0.0165010821517469,0.022940523259095683,-0.06968999571736716,0.07339572462088523,0.06519803169159946,0.006906723575930431,0.04471937918687585,0.06729015856572945,-0.02990729280580095
WNT7B,0.034176747797713306,-0.044912202862047564,0.03401470491790638,-0.0008450634620524076,0.031334430785348276,0.029038659618322568,0.006771092535988436,-0.036566517054078235,-0.004226854713447922,-0.01644265242558639,,0.047605441021665085,-0.03936552280460566,-0.021295967669260184,-0.05318915959989686,,-0.020163711222648362,0.05058110901154636,0.0697514564162399,0.09057305270661407,0.010465809341107538,0.0019296573943232938,0.05595575266123565
PTMA,-0.022609044782754686,0.0359856557368477,-0.03023234512552529,0.037102500836001744,0.12945131331321905,-0.056603732190216874,0.19143003585432866,-0.1030122671235345,-0.00807655784289327,-0.04795308481201481,-0.06021646365569209,0.15254383231991317,-0.021881330529374323,0.08879415173197519,0.05528625204807283,-0.03508989485025554,-0.04856297760603383,-0.016135372400650203,-0.015912379897428545,-0.06877496282758674,-0.024316346672559153,0.1420960601519595,0.05923204445109954
FASLG,,,,,,,,,,,,,,,,,,,,,,0.0652477710929704,
CEACAM1,,-0.010516452790038442,-0.018000960178174426,,-0.020888602693676372,0.06245637661341526,,0.09362018025140424,-0.01292135291551654,,,,,,-0.08658865064131194,-0.03981273171378947,-0.027744776388846624,-9.719179121404053e-05,0.02427186233987957,0.037939771911381225,-0.026049792103894645,-0.017554510454638735,
