,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,0.08831139838443891,,0.023198159778026754,-0.01429630097736049,,-0.024395328596063016,-0.0217870210639064,,0.09347886125419175,0.036835198412054786,,,,,-0.05560887874772988,-0.03321402725890494,-0.012443524102827548,0.04198222270697436,0.042082494237758686,-0.022880136648258022,,-0.04181982341486324,,
PDAP1,-0.032626610056699465,0.02873663923222207,0.020331060890017575,0.0009803464804328758,0.02604037416142367,0.05775710342619459,0.006109634861108319,0.09691689956003201,0.06939193606821685,0.054395536703562654,0.04115387541724609,-0.05167357107557974,0.09498442646023693,0.023402243896055247,-0.10317929867133838,-0.056014041767782054,-0.026390193315535503,-0.08245116880097375,-0.0026687851149569024,-0.003953140596955702,0.04138127382716968,0.09357762983599327,0.021584531944520115,0.04581981421560859
QDPR,0.043053298322292675,0.03420168972635706,-0.019715037774336825,0.043949457303741016,-0.047728444516940506,0.0008658162569099326,-0.042335618568498365,-0.10051187523307376,-0.06202881844342444,-0.05045106547466487,-0.01569424788566558,0.024120662548278212,-0.005934188909127706,-0.10287918469149263,0.021595041746590455,-0.02674233407847577,0.013181481288858496,0.10167780063831157,-0.017690100412106505,0.02277358035960126,-0.029490172940004132,0.03227250240464346,-0.10538549783353816,-0.03272024125812884
POMC,-0.0006652990729134761,-0.03033641154825702,-0.020502761503800225,0.03989689898081715,,-0.009946600619536712,-0.00750012730879164,-0.030982388722721316,0.024022434058158775,-0.026602040448942012,0.059643355026744636,-0.02312145764338987,-0.02801896899749322,0.02218099523465141,-0.02358831851169164,-0.017117570758911762,0.10686044442393215,0.04943514406772979,-0.00836339854715581,-0.02711761293577271,,0.12631092189581397,0.023926246147625875,0.04279724724229488
CCL18,,0.042954747579952955,-0.03032129588004427,,,,,,,,-0.06168285497076105,0.010364351595362762,,,-0.006723988816714378,,-0.015622681245730246,0.03366795294011909,,-0.01835182872010092,,,,
CCL17,,,,,,-0.03834017653939824,,,,-0.01846451570562702,,,0.03719022925938453,,,,-0.026705250353013972,0.04981720656984725,0.024645628778532196,,,0.05888817974396246,,
VEGFD,,-0.0007994004630095839,0.04162795491499351,0.043122106059824826,,0.01358873418222803,-0.020844588212932932,,0.11255909062703309,-0.021272964424506505,-0.020126939970552444,-0.02785420345393834,-0.024394841946896388,,-0.049866340297627015,0.044064951158002755,,0.0737160910759446,-0.02147368200675099,,,,,
TNFSF13,,,0.018306465354836605,,,-0.02644619569838825,,-0.022745774018081283,,,,,,,,,0.04576508614318161,0.09986343684638936,0.03453145617021879,-0.02569285997122869,,-0.012681647932438651,-0.015600968655468925,
WNT5A,-0.09055116189521357,-0.024237451243958763,0.005308049534682194,-0.030967732935101078,-0.03918191642425638,-0.015551111948814375,0.02854423537224093,0.14557398358124557,0.0032135289808987973,0.012382444441713254,-0.0039058071028464595,0.05039269795024726,0.03161304228342447,-0.04481686361288053,-0.01516004356774587,-0.006612163714970227,0.03458766281315235,0.042499982125912286,-0.03461008337445937,-0.005009782673723604,0.04363396097454614,-0.005854459169560844,0.06703819536508432,0.03261624094493334
CXCL8,,-0.017031900723426963,-0.010072716512686796,0.09664147483042661,0.007861863120072532,0.07832181225977776,-0.05218135320211567,0.01628533042592893,0.09521011762990497,0.015212617893742453,-0.04586256634255226,0.014018578753760927,0.02278180286433027,,0.004330676630298346,-0.07455739476449547,-0.05073514180266439,-0.10768804564577067,0.04389047971460869,-0.015707949205769546,0.1032137658408739,-0.01599656707546655,0.07100533612125358,0.012658082519461182
GRN,-0.02173752668043084,0.03240851055164384,-0.015995205866424375,0.051111898273548735,0.005351065174052644,-0.04327300844141743,-0.0009378081350510558,0.05885451717228752,-0.0007414928735100064,-0.026013601229903066,-0.06922966645558913,0.04407200587061854,-0.05809887408160695,-0.009217184893437326,0.013203970743690589,-0.060548000407378115,0.004970099908826093,-0.06416086850353848,0.08450416238660026,-0.08767109380275803,-0.09986284921891818,-0.05179692985217607,-0.02633364827792836,-0.05175518083244326
MIA,-0.01985329469759161,0.007449782359525611,0.09240614283388861,-0.018210440839124563,-0.0004966313530337793,0.01470316134695907,0.03087386356244548,0.03525030192106235,0.01762723132892616,0.05995843577325782,,-0.004350437309118255,-0.03340985400236375,-0.0012971562358479976,-0.019903683624396807,0.10366599300433275,0.05775097662072623,0.2250378373876766,0.036813495365584537,-0.027251378367250258,,0.09048849773102449,0.037768127437508056,
COL4A4,0.11167584072077379,-0.02565031622271875,0.09728931723669974,-0.03062453757471164,-0.021613979149469813,-0.01011557171794303,0.020592070923359216,-0.004463878021246559,-0.019362433472716947,-0.010998822751519075,,,0.02242477707817779,,,0.06791443441636628,0.05399695095691833,-0.014061895972221319,-0.030378496175736885,-0.012404520376945767,,0.030925179193607977,0.021041400807249356,
TAC1,0.015570210706521138,0.00505543123096592,0.057912537827102276,0.06562498872222622,0.04284034329689029,-0.03084824035699456,0.019478925330853974,-0.07318467462421485,0.026252448643716533,-0.012716441705845839,0.046495166980539876,,-0.001537756467384163,,,,,,,0.09055542881480091,0.003450332656792802,0.08124067290841089,-0.04534519385782886,0.04814342649145261
RARRES2,-0.027308244709618075,0.038772731004213606,0.007921114493800152,-0.039364632680354734,-0.023404887979379434,0.0122212039615195,-0.020164816141832742,0.07771690042295955,0.03646446824875764,-0.04150985368319079,-0.04496985960335109,-0.011036736224572331,0.03455596233078012,0.06956201580311443,0.07702907361991429,0.019254080101064656,0.01440579581133946,-0.045626302610298555,-0.0913470121028935,-0.0243734684360363,-0.0847976935509032,0.08049806098249936,0.08706522949347284,0.02817277825199325
FGF7,-0.04106645178384156,0.029043036020498614,,-0.023111610076521946,0.009905863019844597,-0.05791190800999699,-0.019644221613763037,0.048303639152742016,0.04104739720192275,-0.025495858545267668,0.02206884857242635,-0.014106392577299376,0.043366557194908624,-0.019866949131557704,0.17492464602151747,0.02465518971899165,0.012138153278274234,0.030721132604316748,-0.04587677292138977,-0.0064443864860255495,0.005837205855779287,0.01406839960932904,0.0746318947516017,-0.022782226019601778
EFNA2,,,,,,,,,,,,,,,,,,-0.0327232681063616,,,,,,
HBEGF,0.012510753632019821,-0.028127537192029376,-0.013903260662408897,0.04759162446967039,0.05874133914328925,0.02428297305132146,0.0023016095672823487,0.11301594154954582,0.05247651614774415,0.07995801329956113,-0.0166238062134565,0.05120190147941954,-0.0172192344663926,0.0036614518888449374,-0.029713354576998214,-0.0118812134477892,0.04108140314553896,0.01973640921412097,0.030893756746646638,-0.017913785517117274,0.0750695963490832,0.03318630303094576,0.11195102377916483,0.007177210639297017
CSF3,,-0.04865172137191597,,,-0.02535742925205374,0.024738091633960648,-0.0589155452626579,,-0.02048508193356861,,,-0.023467400755765706,,,,,0.0013896801412149671,-0.034859776406861984,,-0.03280180128141934,-0.027977444593480894,0.05455601111638038,0.149342052524402,
PI3,,0.10047880424333365,0.010029393280191952,,0.06934367666116673,0.04228695661139071,-0.046267657411933914,,-0.023066472631014363,,,,,,-0.05984256336622244,,-0.007864366820842662,-0.15779007944866635,-0.028617094928596327,0.013424676080012606,,-0.035825716786596004,0.021735054830369287,
PCSK1N,-0.032870162084289674,-0.019857265121658058,0.007324313143002882,0.042483430367229486,0.02858680043729012,-0.009503807929017631,-0.04890046483838165,0.007441114369842504,0.009123576607116015,0.05124187606181515,0.021078752317894557,-0.007901940417465236,-0.003280478004032392,0.04752456096750257,0.045323640395050054,0.006133910624815882,-0.015300359099345105,0.019525269872364793,0.016050169143225962,0.06400291243967215,0.0165884087790862,0.04785854315139272,-0.09805455348310728,0.1565046148841371
NTS,,,,,,,0.01659675653493075,0.0009730814827536826,-0.010285997396086611,0.10943796449996393,0.10059278890330119,,,,,,0.05566335547349197,-0.006973332339832488,,0.040358967015806144,,-0.017398392081958824,,
SFRP1,0.061362100795568496,0.03646941448306265,-0.01185437619773544,0.01274764857889294,,0.00430876775004444,-0.023780065351290354,0.04433514269308659,0.029524113120104493,-0.008924023057668939,0.08100226592632684,-0.03225456736000462,-0.03738135780645618,-0.05238133071875401,0.05480758202831484,-0.0674524162384029,0.1199109173445814,0.06954116498617867,-0.0059708322632392,0.02852457636274813,0.06645810517650864,-0.018177955719418985,0.012838673806820869,0.11626644036390255
CXCL13,,,,-0.024112985883899467,-0.018412493998824202,,0.008101944358438041,,,,,0.043281622408076634,,,,,-0.03812276435733053,0.030332702335107008,,0.02307467610130456,,,0.17407047535952008,
MICA,0.08482050818806214,0.07576269624790141,-0.002141689177342222,0.041520409265032004,0.11731883122055939,-0.02693754165161295,-0.0255348082143042,0.0818365722103243,0.01195004489799639,0.0037387255568410703,0.021882360616468203,0.0241933220744243,-0.0255705109139953,0.015956617508142597,0.031322701686682435,-0.01695166821157563,0.09363191938998214,0.023188126071471655,0.007823776234126945,-0.02572817067257168,-0.025092026989431748,0.06057342192813297,0.11771087946854675,0.04190934075946725
TG,0.1116758155541931,0.020644172870790012,0.006929301072238606,-0.0026318352091270797,,-0.01094740217864231,0.08752269821545135,-0.03049503902582417,0.11310757603125543,-0.028807118726740116,,0.01657595912401917,0.008525809100628397,-0.004623133193641987,0.004499020983027173,0.012784974489677562,0.0011785306495249604,0.04400812385225748,,-0.02699638650613851,,-0.03661532417765221,-0.01640162451390793,
ADA,0.002441327539173089,0.03053438976582144,-0.013681337892728662,0.030715953527910678,-0.007824379391422666,-0.005019706404331312,-0.0013480380678278893,-0.02823879924934946,0.023345445264621983,0.010632986778410887,-0.023549937159965905,0.005026482599916388,-0.017480115937343183,0.04418585070382847,-0.018214790493420494,-0.09951461001801913,0.042385646150215846,0.05025609330916221,0.051195587986070316,-0.06954183098497396,-0.03087519110211184,-0.049677639579530974,0.13470144383438837,-0.057876227698591784
LAMC3,0.0698181327133795,0.03242546560801148,0.014696985679788895,0.04663003040860913,-0.002640214399834619,-0.021599679953357334,0.04571798314221757,0.010316129622069325,-0.020622785804935075,0.032219483077688585,-0.05453450069005649,0.044662566440681374,-0.05630578629576077,0.0002638410280977263,-0.11186026907689581,-0.028968902306144677,0.001723898219165991,0.04384299537644794,0.03578636545242175,-0.03444838437808461,-0.054993894543751316,-0.07351436883065927,0.020247532043206964,0.046697199285563255
CCL7,,,0.059871194739744574,,,0.01759957014841755,-0.03124462705588617,,,,,,,,,,0.03855929645698802,,,,,-0.036469443641608645,0.024753211121681083,
NGF,,-0.028029639680444002,0.0848379276198631,,,-0.019291199153706858,-0.03335038739992587,-0.02910044651924295,,,0.04002116615336696,0.009877326261547786,,,,-0.021871956307143586,-0.046225687736521644,0.11302535145432095,,-0.02839750018704599,,0.0016439866411408247,-0.02317263801124958,
TNFSF15,,-0.03467616247921922,,,,-0.02906502008807492,-0.023133415845954873,-0.035334321854228544,,,,-0.026648419451990108,,-0.02757303271239964,,-0.05080915132469784,0.029941664378277378,,,0.015721362229986807,,0.0305494274818759,0.14339891338198602,
HMGB1,-0.012810847723738198,0.03279682276098791,-0.022347528477134844,0.024034145965413794,-0.0062424560874224004,0.001523235790469331,0.004058977608900071,0.05065050186152949,0.06251837870734993,-0.05775469524616582,-0.015677553757601017,0.05450368520668351,0.029235379859281537,0.023550809776667223,-0.08478382928406661,-0.12476065862119834,-0.020944384816324577,-0.08267620461235584,-0.00848179724281124,-0.047544105576302884,-0.0238635966806861,-0.04334613898901869,-0.039488181801405405,-0.15568795445139935
ITGB3BP,0.017134844545486222,0.013820067668964582,-0.010961028328695983,-0.01036077156657522,0.06624352205203796,-0.03413865833611617,-0.02437180387639923,0.12019131171481891,0.02741574315174438,-0.00018379210475801222,-0.03069532318192753,0.010709563955704654,0.04585402389596286,0.014215298764978684,-0.040019208670780466,-0.012592775195739698,0.04593510619639446,-0.01660624895326771,0.0015965283231860674,0.010300486390524595,-0.07398864163804177,0.07033557821652182,0.03144977767167827,-0.01251016501651585
AANAT,,-0.027390770947556115,-0.006934760647434947,,,-0.026446198520940378,-0.02084459118861537,,0.024166260289372236,0.040167590748911464,-0.017036144775728675,,0.04032514809015283,,0.0825143326130835,,0.027098413560313925,0.0025319909263685366,0.044806990026255274,,,0.019838013111888608,-0.010583284241525161,
RELN,-0.014562774904634548,-0.03626185408657275,-0.014983674546454221,-0.02325384331045712,0.04208594663320076,0.007440833734227576,0.029690954570425056,-0.01748570163462854,0.052996244997520786,-0.03688627368131157,0.10874695006637494,,-0.013695841010748177,,,-0.01820928633629959,,,0.01805716772515397,0.05161482584169762,-0.050723697333501225,,-0.03665215699354182,0.1316434308405846
IL15,0.0529526888037589,-0.02548886810870036,0.06182117611815561,0.0018443230660735073,,0.02618293033889113,-0.031862565452254535,-0.025142470600445242,0.003476383036154871,0.02284164773201314,0.02619154538213272,-0.007278775861391984,-0.028318106617411205,-0.016339855034256216,0.05879295680290896,-0.033219487143680275,0.022274688611481613,-0.05760271245045862,-0.030877810751584057,0.08138679975480038,-0.02959039944139012,-0.03214067510181287,0.10621941148681315,
UTS2,,,,,,,,,1.581829382977374e-05,,,,,0.0530533773982789,0.04904037281716154,,0.031070147883457556,,,,,,,
BSG,0.006120405300750917,0.007950101775783232,-0.008304924280792984,-0.023374917390381996,0.0030199434043183516,0.03703244533876467,-0.03715158521601635,0.07920487175945964,0.023636168155938247,0.01667394136180203,0.053573061526632826,0.05744800613664652,0.07327527155379406,0.10452477572063851,-0.00266694154914843,0.022230292633417487,0.04525560444261184,0.039828133339835786,0.12962029384125293,0.04757027324897753,0.0077842833102858815,0.18063716560411294,0.12152546226564348,0.10379083681623011
ADAMTS3,0.05771306780412972,-0.006630277090671668,-0.014945259515724044,0.08167682639439335,,-0.007924973049590299,-0.01658886558778856,0.01564683209850783,0.02088738575364567,0.012876193864722087,-0.02735604545546404,-0.023018559959540476,0.012654383403125084,0.034317192214757555,-0.08819795388117309,,0.05658672169277262,0.05289713882673159,0.05575048084821328,0.02599674491253711,-0.03402030370888258,0.025345717418518807,0.0380613862073739,
CD34,-0.019072782636243586,-0.038762368213148365,0.03367523160319868,0.02624546431182401,0.021101469483293722,-0.049335535530914215,0.013189911984603866,0.10815321034742942,-0.0017273315897017314,0.04434944807018375,-0.019832121677936437,0.042130249002556276,-0.016078109204603442,-0.0018384890934903333,0.04455732046282489,-0.003137021884017767,0.08499957938619705,0.0020541440391526763,0.04663770491485855,-0.017648955586427567,-0.04639247957602782,-0.04488068736711006,0.05703181566073984,0.039942248358783475
CCL23,,,,,,,,,0.015906978984813008,,,,,-0.02601817599253874,,,,,,,,,,
PLAT,0.004351635952870181,0.08337731832192541,-0.028297425263680835,-0.027540761726882797,0.02903393950501848,0.007248614641879869,0.04274846396446368,0.09282125488560021,0.05499162378875304,0.047017428955262126,0.06040115185622865,-0.02437019903481298,0.013807082375362866,0.014803672635891574,0.06348716943131265,-0.022612269064030233,0.007314461602431512,0.1042342231842404,0.06069021445235912,-0.023460202799035927,-0.02058224779355888,0.03743384639684063,0.061879423984534894,0.0394514979241299
NTF3,,,,,,,,,,,,0.0781144722324177,,,,,0.050653409979471736,0.18635155001903816,,0.008927251274707495,,,,
LTA,,,,-0.014296302444417042,,-0.033453284451110885,,,,0.06442054326026848,,,0.022616515317635217,,,,,,,,,-0.0070816873257413225,,
CKLF,0.061210984833107274,0.06949826460268442,0.02902553272910322,0.007616878549366218,0.0794587657115233,-0.028125359874382617,0.03321090590518291,0.08885386306695274,0.05448357885473123,0.04568970220096625,-0.022162150528561693,0.05941730992529063,0.042864801324613906,-0.047424820342019634,0.01861743534502024,-0.09195111989434245,0.09658367849903987,0.1117699268562781,0.08249838234599376,-0.024919638443849257,0.021921128734570475,0.03124813506067779,-0.004710616862135627,0.06992548456414684
APELA,,,,,,,,,,,,-0.009904177073362304,,,,,,,,,,,,
CD24,0.043717720005754475,-0.0034022590303694976,0.032554132411172845,-0.0215536579116789,0.03978649462807725,0.06743578678770497,-0.006643347746348672,0.059576907295360776,-0.008881265761537312,-0.019576622895860367,0.0049206894568822645,0.07079343238832919,-0.021746571460915676,-0.036834148978340045,0.09397814242334891,0.08543050990204742,0.025874116915542377,0.016571197397564234,-0.05451611101813379,0.07540181439713754,-0.032366430583047494,0.057521968726487314,0.011606573437970545,0.0019269864664352978
HSP90AA1,0.0376452439645083,0.005603289859022552,-0.051787098568177384,-0.05920147023162827,-0.07218900608009396,-0.05136586210019358,0.0126459800930097,-0.12428007762818724,-0.05700861891118627,0.06105610665139358,0.04845014512328719,-0.05392911065085231,-0.08025585782032126,-0.024687917388796155,-0.019544171135754844,-0.09549666185110052,-0.11298406293797776,-0.22339679546508182,-0.032933141564122775,0.0487027547090022,-0.027370759514239923,-0.009425412595021845,-0.09315190450536286,0.20036717348644617
BMP4,0.08382529876047749,-0.0499084013306976,0.02868861327457263,-0.015154918640412747,0.035392778934913376,-0.004094913933671611,-0.004446390203440324,0.11075351070208513,-0.04220874039221197,0.010779012176613909,-0.02717302058247251,-0.04961920622707926,-0.02412995463601923,0.0760442187313629,-0.06245171196540986,0.032146212310719416,0.09453402695239432,0.08773943466762835,0.05244325686302507,-0.05852003461907229,,0.0366265091279378,0.029568125533050577,
SCGB3A1,,,-0.02514941004119436,,-0.0074515473984864515,,-0.024823334849147314,-0.0198323077264805,,,-0.029988382336319366,-0.026061579946581218,-0.01976000274551542,-0.03210851937651093,0.0801571508784659,0.015365540462010326,0.05091540480578104,0.033154742327253635,,-0.015205961180156402,,0.03426865861726673,0.052967737134679095,
IGFBP4,0.0036633827840300845,0.05063997385877603,0.006119775411993399,-0.003639926539783798,0.016261878082554734,0.03671833365113333,0.018261294175051603,0.07606347656481915,0.0036622449879311608,0.0711945511854204,-0.027718985740084263,0.004825176027088401,-0.013348394832970064,-0.05053636815501136,-0.07982730896766421,-0.014721363783049064,0.013208389942455654,-0.08640645811484392,0.08778028194707348,-0.09328669436219124,0.03142410135184971,-0.0018151897181431919,0.01858213769990989,0.014095207625706487
RSPO4,,0.0027077442314307715,,-0.008918027743426126,,-0.01947703368548786,0.06375034536071734,,,-0.009471691465387531,,,-0.039281676898616204,,,0.0495729243532122,,,,-0.0017440597293365522,,-0.008353203310068266,0.004224747390373969,
LEFTY2,-0.017392433757095104,0.03921266642965586,0.019973260148754383,0.030702458767466342,0.02332943620892259,0.0033534043781436244,-0.017686466204964422,0.03539345342379216,0.03604986779607606,0.07577780376282389,0.03959809627224789,-0.017126835709607956,0.0061262050884495125,-0.058667609149354163,0.05412305456649895,,0.04323708787903128,0.03294254879423296,0.09913889209605808,-0.03874144065988699,0.16005853929909167,0.006054440438387369,0.050809872310311616,
PF4,,,-0.02608847584691508,-0.013004430143926543,,0.06023959828889123,,,,,,,,,,,,0.0286787524611618,,,,0.05671656284166884,0.04177699024761709,
ANGPTL2,0.024640348459677584,0.07045799892802199,0.04363267745941029,-0.0015044169528514648,0.0009340476258897481,-0.04715973531141751,0.014948941834476183,0.13558347188836373,0.03979950761957139,0.01586528526735945,-0.04591868877874953,-0.01840980794829577,0.05745995661911763,-0.006564390280815953,0.021770893820734168,0.07114818112200018,0.0106327696423061,0.12522019680064295,-0.0030425267301651686,-0.03877587880869933,-0.0012002493977228193,0.024166506070112757,0.044130798010179086,-0.027987255787253047
LRIG2,-0.002199286201885663,0.02499579810412001,0.04758461606701411,-0.017792542167317068,0.005844241172816578,-0.027320567690406652,-0.02762508241081357,0.07928858405795178,0.007152753051551353,0.02263748058623229,-0.01400343802883351,0.05717975800910269,0.059833793246366916,-0.03454172504826639,0.044919578936128565,-0.02694611742429874,0.05036153095338683,0.0738700538740111,0.015588907461614685,-0.05060187265065537,-0.06606809356960533,0.04817396836839249,0.020995538335188635,0.03649989020763129
ICOSLG,-0.01327193134004285,0.007670064481864968,-0.014950711674281822,-0.01044854111610859,0.06186544114933964,0.03905689415967963,-0.02442048098360888,0.12768101311202476,0.058035405674299344,0.02055561772602891,-0.04283463511512133,-0.010350758319941871,0.0707687817702064,-0.054174982788315416,0.009632636718404494,0.054311572561211816,0.06339503488142924,0.08451008390354087,-0.0526805357735269,-0.03712598589254104,0.17101635096266601,0.03123742402341839,0.05802866687044532,0.06396560533778267
WIF1,,0.007474645301886035,0.09896375988624688,,0.07029640656295519,,-0.0025893284851219328,-0.06602605345176286,0.014313063371103987,-0.022393302166180788,-0.04150943715184006,,-0.053804433097873326,,,,,,,-0.026482111195809822,-0.030110795392461413,,0.005910439032522922,0.21967198322534398
NPPC,0.05766318111335206,-0.023406512748857137,0.01959551503329762,,-0.034004944577972096,-0.03532627163696218,0.021191658215952917,0.0729445729804755,-0.018932001390565063,0.0031302066291940675,-0.030942165190962042,,0.06033722665207384,0.00988911485042673,0.020343981578469145,0.03475071083421965,0.15473137940057408,0.022108648995062596,0.01307770821429129,-0.0060425208602038274,-0.05139663122556033,,0.011658092845736519,0.07644175649433005
LYZ,0.02998961194800573,-0.018454470088489144,0.07338776742323257,-0.019963215650314475,-0.0058456742846017115,-0.02280231117273548,0.03949795234730734,0.12861267224075015,-0.04772794188499928,0.027971475705532347,-0.008920815560269333,0.03205595407921514,-0.020056661211813615,0.07228378771372963,0.021542952766982742,-0.03837393882241862,0.001952551044755656,0.019693993460287607,0.04283049612301906,0.01445912615984015,-0.06026529794640177,-0.012868237291045128,-0.03238381948279533,-0.0369958370946298
EREG,,,,,-0.018465144469216474,,-0.031453407140821156,,,,-0.018640928626273052,0.011539973353320822,,,,,-0.029087316029388945,0.024100039802533738,,-0.03548195711096854,,0.004099673618579225,-0.002334705735489116,
SPTAN1,-0.016012936304763078,0.0044126004630260585,0.011907922470477825,0.01663319640912324,0.0419712413524903,-0.04209301363563341,0.0006973480846975837,-0.024888633707218357,-0.012082332260627231,0.004323669307297831,0.017109537509850902,0.054083392036541986,0.036888055262404074,0.12076409660003021,-0.006737938307559298,0.05925599247009452,0.057910133335129836,0.08541557662993177,0.01821402192062343,0.12600108795191975,0.026024661470194242,-0.03678421773350101,-0.044633409873470586,0.16436270571745037
PTH2,,,,,,,,,,,,,,,,,,,,-0.045304992765276636,,,,
LIPC,-0.0023066572378201314,-0.07181495949003294,-0.03193915165662769,-0.019572362382831172,,0.004135127618326125,-0.01424750223525509,0.05198081472481594,0.03865714758027291,-0.008184419140120847,-0.00020134837595513864,0.01084416674741764,0.011230063270275498,-0.024376369367895806,-0.061569215204424495,-0.01626793804064809,,,-0.027107968405114025,,,-0.032082708685161304,0.04540035556576236,
COL8A1,0.07649004581019221,0.07796240331363195,0.03299491033168141,0.05885855740296327,0.032512686806291914,-0.007206619441897871,-0.044667048873904845,0.04239719588668837,-0.02068557013634812,0.009575667053808287,0.013375049419543697,-0.03513243500940269,0.06888377501614415,0.04088915208563013,-0.08880069840902627,0.03659113303957472,0.059570641524077775,0.08933552079518961,0.03278067605626865,0.008716772634700868,-0.06381891642389663,0.05673881881946801,0.12099878646676762,
GSTM2,0.004111863177485797,-0.026367133996962236,0.057699451504724775,0.008032029362021858,-0.04219433875389402,-0.043152226295850485,0.07077625815671114,-0.021261344391997634,0.0783763043508999,0.02307731606761968,0.07703142956824652,-0.006873520474215964,0.005266494119071604,-0.03006554389450807,0.017887786350239444,-0.05297719138224082,0.0879035524155507,0.03466972473464292,0.06201929668880053,0.021420224782900007,0.08664500865525304,0.04629238687954214,0.06707380089995357,
IL4,,,,,,,,,,,,,,,0.015079329730330195,,,,,,,,,
SPX,0.026822930451077094,0.036724643163062,0.03929555689527693,-0.0183495154294387,,-0.04881278204434149,0.01583868982376571,-0.06123603299267498,0.03892576391511862,0.01719771595732966,0.11964199567055955,,-0.058422621935303315,-0.030474939360199373,,,-0.019099357631138666,0.020390623027879237,-0.06710971713760353,0.001195079209642046,0.07399023765894834,-0.013658177267896539,0.01899022062160801,0.028560895939135435
