,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.047448576711754224,,,,,,,,,,,0.08447572246334231,,-0.033327911300841145,
BMP1,0.04368479400154712,-0.047799306917321906,0.01972186160764906,0.010284899391968423,-0.005455751503244855,0.052754280984171786,0.04438486451527672,0.14322212291093445,0.032165253689643215,0.020411915399445136,0.00684823557635152,-0.013035709621246618,0.001979578799733489,-0.05004435312513625,-0.013857823821573162,0.015044683257467197,-0.017367654322413485,0.05643429970426897,0.1024791889355737,0.007954870848211434,0.01106960108427979,0.09188386128176987
NDP,0.06264089140481922,-0.04998819783580007,-0.028483600212322425,-0.060067242738651015,-0.038876365826999666,-0.023787451873358303,0.08358726575685697,0.029418701233412392,-0.032219262019849995,-0.02273713316433729,-0.010649713773036161,0.042012837360504186,0.09154975452796757,-0.020006938235847493,0.0011697622897668058,0.0868718166891576,0.028431536479199406,0.10637171865658403,0.03015744354489761,-0.026601221205817406,-0.05676590232772216,-0.0070775469618778045
TNFSF18,-0.04535982978978038,-0.038158395492288916,-0.03408030325919523,,,,-0.017240376900337244,0.1017568595936731,0.03187765330746421,,,,-0.027738332629365967,,-0.03907182369156956,,,,-0.019900366506353646,,0.02084731007285035,0.06954654003317831
IL36G,,,,,,,,,,,,0.0373827161331475,,,,,,,,,,
RTN4,-0.05562325859806795,-0.0020328602557823953,0.03868100623141572,-0.0246925978895541,-0.026555619176306444,-0.003536993203060228,-0.07503660431016952,-0.19523138423412506,-0.09658725800543849,0.0018528120569739296,0.027153818594128583,-0.001473058723255473,0.005942107329787881,-0.03059192679061063,-0.017844332427015514,0.01365798019159227,0.008869414941657433,-0.045211834883389965,-0.09079822060435443,0.07254664609271562,0.009289321970173963,-0.08769015050189272
HEBP1,0.02331701932889172,0.0740732913095669,0.03659570178174336,0.08188749275130952,-0.011664721212563683,-0.01877284052681646,0.011891688710742967,0.0947778737133465,0.036347347827112346,-0.015399139052822378,-0.003392713091832104,0.04473282545169489,0.021040418036048482,0.02262590360580696,0.010854538991484426,0.027828782904385643,0.07201609543873062,0.06471187856362125,-0.008022977753788567,-0.010635304529433905,0.09420766720799928,0.04419946825890159
WNT7B,0.014646514458760408,0.01813745028272349,-0.021169627937590092,0.00768152044224951,0.027641557904388627,-0.06389126983916807,0.0018109096323444132,-0.020561448099142052,0.011740439874766357,-0.011246855396774986,0.11193138995787902,-0.011961183233132396,0.06983761150027491,0.12867887301418976,,0.07215842349213304,0.06343348707083464,0.06393190283179537,0.006808771441625241,-0.02664518081241173,0.006785718727437958,0.09175717403529726
PTMA,-0.1014425006121246,-0.1004519052983428,0.01297800241722143,-0.148922960297579,-0.02786864396752761,-0.051715446085772145,0.1244321533858336,-0.11482294684286479,-0.00918123558520194,0.008608013426161631,-0.059842614514852496,0.08011870602234973,-0.019085724013848945,-0.08014319768609347,-0.03207977945253514,-0.05198095362953243,0.004734694223232663,-0.13299921219504396,-0.06851018556608242,-0.008324090225579145,-0.050958251936006956,0.023835862984093993
FASLG,,,,,,,,,,,,,,,,,,,,,0.08927325148631808,
CEACAM1,,-0.026874178775866075,-0.016246416174717608,,-0.01644026545596014,-0.021637411169174246,,0.023762453641747065,0.07777611870345505,,,,,-0.005838045600187253,-0.07352133639960275,0.12862438406873222,-0.014234783462439156,0.022550050919147076,-0.028594749043246354,-0.024293743628500182,0.0009792050798997454,
PDAP1,0.029880915998332785,0.011586344820650305,0.03007878854050997,-0.006903991420494214,0.011583697319563924,0.08248840920241256,0.05442043958769488,0.10333200424907026,-0.059998384167275716,-0.015101302289137952,-0.01656656917028303,-0.01388989602071355,-0.05033232491680874,0.028704372467607715,-0.06924571149813054,0.014818045119530408,0.004128287091340548,-0.008877685456103531,0.0755972757161534,0.05980408384086753,0.05099295801537856,-0.042580742036132484
QDPR,-0.05891196742226058,-0.016700835755881962,0.015517142577159656,-0.055050400552654595,-0.04816404338994066,-0.02035472431336305,-0.038661481544327074,-0.18720641029633484,-0.09784457443378049,0.011170878569822138,0.017480404630544358,0.0013613269784203204,0.015286646324451843,-0.024720864449495738,-0.03634317676851509,-0.05620353435882082,-0.006378103870244612,0.04517235778954349,-0.07581040493521007,-0.031701829288547374,-0.018422023016205352,-0.11988996893227905
POMC,0.08627276698214104,-0.052259679596224774,-0.0066006940276179486,,0.05453962121169044,-0.04353958791718704,-0.029021789894893714,0.03366134403245184,-0.01449350346218431,0.03058458616994778,-0.04606610505661448,0.019402711212376217,0.04425102305268918,0.0015504670375482317,-0.0037718618295276155,0.010469083763026013,0.04495955698984976,0.1495416823429395,0.012938864600400946,0.00725725625776184,0.02853655305351216,0.0575169304594732
CCL18,0.004701431818231355,0.07504532237457807,,,,,,,,,0.04049787862741403,,,0.007114831455329777,,-0.024476604664953622,0.005683615363382287,-0.02345732746452016,,0.0028953187771413253,,
CCL17,,,,,-0.022051045072808292,,,,0.05499405077786183,0.006232954378775694,,0.04109756918970086,,,,,-0.027224391085896017,0.012832644289824767,-0.025441610360099398,,0.05202479059056756,
