,ZH1007inf
BMP1,0.06954413732276402
NDP,0.04224584378377066
TNFSF18,-0.025257711380729422
RTN4,0.048287751569821284
HEBP1,0.026652437378808746
WNT7B,-0.02780627494091156
PTMA,0.06406177863339747
PDAP1,-0.010322598666481098
QDPR,-0.035726606548031205
POMC,0.06411223546375862
WNT5A,0.03205710687046949
GRN,-0.05727780902553561
MIA,0.038439111666256257
RARRES2,0.025615026478907624
FGF7,0.07372141141626982
HBEGF,-0.013537017444876294
PCSK1N,0.01238208980947027
SFRP1,0.004338344107520141
MICA,0.009758352609890199
TG,-0.032368936522709016
ADA,0.017191531439961154
LAMC3,0.08380002375072913
TNFSF15,-0.029835965513127276
HMGB1,-0.056842378273654175
ITGB3BP,0.06441591776545559
IL15,0.03805961127261272
UTS2,-0.05514080102838818
BSG,-0.04922716153394326
ADAMTS3,0.020956502284159385
CD34,0.05275140268857356
CCL23,0.15302366195953
PLAT,0.054878606170752166
CKLF,0.058836567019049546
CD24,0.027465548958564696
HSP90AA1,-0.04824865952627872
BMP4,0.04093602630993057
SCGB3A1,0.051703010521069064
IGFBP4,0.037501160683011
LEFTY2,0.11997652160739335
ANGPTL2,0.04990879462391723
LRIG2,0.00867042733803648
ICOSLG,0.027379302275297383
NPPC,-0.02487458429902331
LYZ,0.02424149413084316
SPTAN1,0.024463409496944186
LIPC,-0.0263769503841602
COL8A1,0.029080396207467604
GSTM2,0.03491420286166732
SPX,-0.01003330932327574
MFGE8,0.06707748484843856
TGFA,-0.011157231464341593
SLIT2,0.06131220177676821
PLTP,0.045662051687075225
APOD,0.006394409984889368
B2M,0.08053506869157241
OMG,0.016322374153170244
CXCL3,-0.025635753610066956
CXCL10,0.05703957838492751
NCAN,-0.032188124064869664
TGM2,0.037626413705795135
VEGFC,-0.023265716141251464
COL9A1,0.021182826142425712
GDF11,0.062306463582052364
SORBS1,0.041103518580897405
DLL1,-0.0029837874024533323
TLN1,0.025849862774632793
SHH,0.016610817285372285
PON2,0.04112914033883796
HPX,0.03396473987048196
SFRP2,0.027879514191051384
HP,0.006853133441509826
CXCL2,0.10415714169059143
CCK,-0.026376971673970087
SEMA6A,0.06909894543984509
IRAK4,0.02207108129286431
GSTP1,-0.05507348700983671
VCAM1,0.04344120249288636
NXPH3,0.040293851676793675
MTMR4,0.10656359428765624
IL10,0.01475219209982021
SEMA4D,-0.019643792281105053
TRH,0.07088250041489484
SEMA6D,0.01280356373577515
PDCD1LG2,-0.013281465310027756
SPINT1,-0.05452239166731823
CTHRC1,0.007326830593845865
PODXL,0.07955279586801066
JAM3,-0.07548112269994835
TGFB2,0.03480445363030217
COL18A1,0.07764266943271336
NODAL,-0.009758018472462273
INHBB,0.002278625975620187
LCN1,-0.03386949309869787
ARF4,0.057918512234996306
CXCL14,0.08474737383501603
LIF,0.1049788583880151
IL17B,0.20585220674405086
MMP1,0.05793619490993119
ADAM28,0.04723197027839821
TCN2,0.07769034971089368
CUBN,8.379819360696125e-05
TIMP3,0.04924650276382321
PIGF,0.02713471792880411
BDNF,-0.0072355493682409126
CCL5,0.13409152060479712
GAD1,0.22046385739051022
COL14A1,0.04728918327421205
HLA-A,0.019669748826205178
ADM,0.02199251681885506
CCL15,0.088063940801302
GNAI2,0.0720008721693503
COL11A1,0.03795973457503034
NUCB2,-0.014359918184719298
CXCL1,-0.027455167736571966
VCAN,-0.05664826134075501
MMP7,0.051731679711650345
PTPN6,0.02773344293945617
PTGS2,-0.03559996109703673
CD58,0.06987653463512004
TNFSF14,-0.03267366071407118
CNTN4,0.18902326167961359
MFNG,0.09038520686065903
ICAM1,-0.0013926174893820653
PROS1,0.06176505302817422
CLCF1,-0.05054345976373263
PSAP,-0.034604049551558644
EFEMP1,0.02775669548109807
C1QTNF1,0.12456699240668952
ALB,0.11504018133731443
EFNA3,-0.005122409791972912
DRAXIN,0.05164512180754628
