,UKF243,UKF251,UKF260,UKF304,UKF334,ZH8812bulk,ZH916T1
NTS,,,-0.045971422040853326,-0.017847608725500633,,,-0.01955424894594905
SFRP1,0.01887266373973187,0.012730308315167808,0.21598136823934597,0.036589368760768355,-0.03535282798144716,-0.020623300882761195,-0.01909985773999837
CXCL13,,0.07138193276177725,0.07641765548000866,,,,
MICA,0.04821175278203798,-0.019162200614282827,0.01851419876173665,-0.017192380208863902,0.03710985107452775,0.13258690173422444,-0.025389564096953855
TG,0.012381826636634336,-0.017315954199825068,0.010568838668018526,,0.07174986726914004,,-0.02575153732583103
ADA,-0.04232972836557623,0.03949581427411158,-0.03965298902151221,-0.03506734337301003,0.023443976695621406,5.858825532095462e-06,-0.016451172681564496
LAMC3,0.08854466370522114,-0.030792402345479176,-0.007600155265121279,0.03143478272723348,0.06412600783442099,0.01974156093323283,-0.05054652305735737
CCL7,,,-0.020570316790613004,,,,-0.013837166956936105
NGF,0.006711957448551666,,-0.004663432193401543,0.040388953285643486,,,-0.019879873887650747
TNFSF15,0.018599600607711528,,-0.015230192747992201,,,,-0.011579507638746466
HMGB1,0.04280337035781838,-0.006212219650778775,-0.028241461029862736,0.04589685976134784,-0.037235556758379716,-0.013937109761771907,0.06298435750195171
ITGB3BP,0.009214670887781782,-0.042726133219579604,-0.04712167377423002,-0.024320805342989655,-0.012923316679540744,-0.003955858636645584,0.058283300811124525
AANAT,0.008906640374673567,,-0.013723314519123404,-0.016779388030009734,-0.01660773444678449,-0.03147045204209227,-0.014640299680440566
RELN,-0.01835341686708949,0.008452580917397175,-0.00534223902152703,0.06518727483444588,-0.018386195504941374,0.011367778819458458,
IL15,-0.001860139178988891,-0.022060260731921067,-0.014739610820221034,0.04659359815922357,0.029123339640069797,0.002095940380753847,0.015891218811526154
BSG,-0.015068098683724643,0.029004594811534022,-0.05792496443010205,0.037831892461264734,-0.06421986729498537,0.017292434332005762,-0.027570629853587457
ADAMTS3,-0.03701361945547673,-0.030425386963574285,-0.014789808228985533,-0.006004460973822319,-0.01118057783331609,0.016549721665129816,0.02331047057826007
CD34,0.011428751146741018,0.006203976068738965,-0.009555308324331581,-0.029783388527243552,-0.01485767435073446,0.06728212891877863,-0.030737396147591117
PLAT,-0.06458878102993602,-0.05112034111296037,-0.06342660998157588,-0.006344661132445967,-0.0037770568279070953,0.04074016974040507,-0.015182850955035609
LTA,,-0.012734207146787673,,,-0.015402908003734988,,-0.01970363702375867
CKLF,-0.001253781662597991,0.03181833615073515,-0.001823415687174943,0.021856509218763687,0.003968510949179531,0.04853178082661001,0.036522993566906366
CD24,0.0028768461921544917,0.00039651812375326913,-0.03532911454628374,0.03330672998002938,0.07412369740975466,0.01501342125057776,0.03934194487446911
HSP90AA1,-0.04777800592308283,-0.016731187616007254,0.11359578450700557,0.038080873571602794,0.008058453690945992,-0.007037881937738036,-0.013361472191008524
BMP4,-0.04477191220028089,-0.013499006054890374,-0.02663230866722378,-0.02676348800171813,0.08864150657212883,0.03238245896436084,0.026086895260789895
SCGB3A1,,,-0.016342773454555527,0.0056330688585196995,-0.010747945510066997,,0.0005591118355773005
IGFBP4,0.006303539539918601,-0.028247905471343038,0.01573207865821987,0.021095800117633585,-0.0037876283111678488,0.01781859224062941,-0.0555903441082183
RSPO4,-0.02527139520742787,-0.02058630023253232,-0.01886221716875944,,-0.005449261265018583,,-0.009230574044813948
LEFTY2,0.07235123344707671,0.03632974916424185,-0.02927707677139715,-0.017847620476966808,-0.019014717916566535,0.07883312073102096,0.029544497565301097
PF4,,-0.01158349215977594,,,,,-0.019703632464190917
ANGPTL2,-0.06348408536174237,-0.01696633641837225,-0.08212052595717682,-0.04612883002464803,0.0052831275580763944,0.06656728371699369,-0.008450678884020308
LRIG2,-0.06470053510237543,0.007986651907665421,-0.02026893656374408,-0.0127539733806104,-0.05159072869959286,0.05416354753012039,0.10973966897487338
ICOSLG,-0.026357336590771097,-0.012089351188932243,-0.009154571461543073,-0.01982030391832618,0.006445625091440987,-0.05224164549179029,-0.03368546310351267
WIF1,0.0038147711637963105,,0.0032931473293340142,0.21398372076267982,-0.01757971196480692,,
NPPC,-0.03920676394787022,,0.047697679783457785,0.04117345625912714,-0.03606603140227784,-0.029856280989938193,
LYZ,0.025991530404109536,-0.027406004058286595,-0.037042115790256645,-0.028822470882373726,0.006831924202709132,0.016286604277177093,-0.022830217291547862
EREG,,,0.029719912785109832,0.010691071467637729,,,0.027289934159313203
SPTAN1,0.07515764649755548,0.026583632026651042,0.018673716691868906,0.07947265032760617,0.07388182817757839,0.012826722102241237,0.027160383680120435
LIPC,-0.03143342724647826,-0.017433774775260084,-0.01826173076269798,0.05176592682097823,-0.024196528076647485,-0.02310221345413263,-0.02491284921476239
COL8A1,-0.0317305532741864,-0.035667578484856424,-0.0747417507748324,0.01619736901123573,0.006642111467487311,-0.048579018569075545,-0.05899943687051308
GSTM2,-0.06980990659168368,-0.025382423111209144,-0.008021856005776583,-0.029201783470630772,-0.006770620952278956,-0.03149936044892939,0.11716273969779264
SPX,0.10761825563312735,-0.009042374128013382,0.06711962112731083,0.0456233471638165,0.060437287841660074,-0.03912404092967822,0.07832927780396662
MFGE8,0.031171904381548318,-0.020210495204803735,0.03206469841621248,0.07359095223282515,-0.0014420238664676474,0.028098896246230232,-0.05218341985024168
TGFA,0.0053727133964809135,0.008408503861113593,-0.10359264331470336,0.016265971482711902,-0.02383686800867197,-0.044483040233916964,-0.0018144888833956793
SLIT2,0.005779163361148023,0.11581081613002217,0.06914175939574302,0.035678747673551704,-0.00042323564275952887,0.0067454260797535645,-0.04597440639018071
PLTP,-0.01329661860006058,0.05680623083526323,-0.06290785131992524,-0.030105228548742428,-0.011191813867335743,0.043752282147893215,0.0006452493618976662
APOD,0.00550961328663595,-0.011663206384655574,-0.11176551149423519,-0.07985421383140112,0.010740102654429408,-0.05662664662339899,-0.09930635493197632
B2M,-0.0037502155593389995,-0.003157048789631836,0.0062510428881248055,-0.055390192793182996,0.0032015970511737176,0.025388066918174336,-0.078393099955251
OMG,0.031125308869087247,0.07084755090592723,0.023425783932931727,-0.087556513158268,0.06528617110283103,-0.010194381360522089,0.06260149560740387
CXCL3,0.02894242581991834,0.003975881374798547,-0.00808518335893825,0.05852370008189224,-0.011092883019683529,-0.022161507483463693,-0.014568782208088596
CXCL10,0.031222260216103522,-0.02097373330543961,0.011321482899211609,-0.03968864599379939,0.020384470400769364,0.1261269369045654,0.011669765952807498
RSPO3,,,0.16020771054236033,0.16029564639994534,-0.011591848961191689,,-0.014042018735316885
CORT,-0.028333686555236118,-0.02068738347743659,0.012086053759730276,-0.021679236990274502,0.01916067514713801,,
NCAN,0.0482638959442798,0.0014980465329011245,0.08404496494471254,0.02251062046659808,0.013329912226004567,0.001729140551212484,0.07071785045975551
PRG4,-0.038668829675394555,,-0.013075325601526128,,-0.013552787638953342,,-0.03180895680937639
ZG16B,,-0.013938850165184615,,,,,-0.017508886162552164
TGM2,-0.03840636966604672,-0.019006178132071377,0.035157173516812384,0.00967476635141285,0.003304563124524655,-0.01931085598166973,-0.023740908008283584
VEGFC,0.05884964773506263,-0.017898020390591313,-0.020127258844830354,0.055439878465100186,-0.013831159997814885,0.005292009125746418,0.004085568944052323
WNT6,0.0006061809684790491,0.011610610133635962,0.0018748579570883825,,-0.01207113801502443,,-0.021145578524934896
NRG4,-0.0031683312566290686,,0.02015159972856195,-0.023113055789312748,0.04709767377097059,-0.023472386803674295,-0.014042020309092167
PMCH,,,,,,,0.028333398362683518
COL9A1,0.030639216221355948,-0.02213103350267794,-0.03773212145028969,-0.01810546541167447,0.0006150627691892913,-0.01572304072464845,0.04912555459183603
GDF11,0.006614264416799563,0.005612303263519174,-0.009410751440027268,-0.01255431554852693,0.0636758511727631,-0.07030946320086963,0.03252168803134751
RAET1E,,,,,,,-0.015403996507828527
SORBS1,0.036582233646609896,-0.02620748713368802,0.014937106136597275,0.018543637787048643,0.01936026599677217,-0.012627649306948076,-0.02770200617424913
DLL1,0.014680488020077844,0.05001894997202531,-0.03796090068969132,-0.016981757015063565,0.02475333223201507,-0.014413085716190824,0.08266434864288615
TLN1,0.006924855216064554,-0.002091719951764323,-0.08099389829783879,0.029717004830537675,0.013938075470252755,0.0050811934342493825,-0.06920985482109009
COL2A1,0.016543434608128325,,0.019585440498897034,,-0.0112615536673228,,-0.020435883331169864
SHH,,,-0.017577532063501593,,-0.01074794457062965,0.04647601206888444,0.07014238849067951
PON2,-0.009518570917605067,0.0024212329271007245,-0.07312218627399218,-0.036422288796250896,0.008886802686258266,0.05086170357244564,0.05451117463318931
ICAM5,0.05862473163537155,-0.016593100982773556,0.13080022545628076,0.06336944346181574,-0.02099015517500429,,-0.03027992893775448
HPX,-0.04274414298008561,,-0.0007965947852465159,,0.021504248451135445,-0.015047121192490511,-0.004275914662953966
SFRP2,0.030210410608486116,,,0.01698382302340871,-0.021084716703260113,-0.012518776262400213,-0.018639373287001545
CFC1,,,,-0.018859456278777192,,,
CD70,,,,,,,-0.02142363918147866
HP,0.04905992758102136,,-0.006498291614225487,0.010146729083535937,0.01651559376866137,0.0038728720825557733,-0.021005326546426697
CXCL2,0.0945629712866842,-0.03272197911676401,-0.020820459233437477,-0.025098443844151195,0.057379437024416925,0.04860293506471288,-0.01687589411624762
NPPB,,,,,-0.013831161003794817,,-0.01424406574067715
CCK,0.07080369276004352,0.057442543748196316,0.12368493618275955,0.03478877730040606,0.018303899520684713,-0.05786542037807946,-0.018478398528225155
SEMA6A,-0.03186667055877022,-0.02993627762364317,0.024613785842412545,0.00651402658721497,-0.0787416005744796,0.05716314078719429,0.08122090762873488
IRAK4,-0.04016416858743819,-0.039353757039480596,-0.006340699335185117,0.026046940504972485,0.011096162404787136,0.0053136648777750775,0.07621605688738967
GSTP1,-0.008535931644980347,-0.022777261423373187,-0.05510674413888757,-0.03492345223314596,0.02617804271566982,-0.01968788667389067,0.03364570944217903
VCAM1,0.0162977912360683,0.00784978820419377,-0.027293444803036557,-0.025485110991335536,-0.01802871365533958,-0.007605470343408664,0.10622060279297602
NXPH3,0.03483525462010921,-0.04122684319831662,0.008869021580393058,0.03826456825123101,0.014665212092879363,0.01166945939746476,0.10813712977274101
MTMR4,-0.03320577449589128,0.04839935621047171,-0.020130741168966845,0.014078858019949942,-0.054421422616066105,-0.02188727220522259,0.031899955687456225
LAMC2,-0.02394767604179608,,,,,0.0892660628416008,-0.027139313354183216
IL10,-0.03799382314170094,-0.01846349012681509,-0.03620086956668842,-0.03018143446129345,-0.012380855483614282,-0.021890706104811728,-0.012564918365652452
SEMA4D,0.0078035973368815355,0.028997511780662392,0.0366696926509734,-0.08329611514532466,0.0030458183688374875,-0.007561029209812341,0.0032578093982171905
TRH,0.07035291907386299,,0.11263098735001148,-0.029369483467029462,0.034722786457220774,-0.008036646537819924,-0.01595430885760375
SEMA6D,-0.009465277542005724,-0.0040400942861713,0.02498764131188037,-0.09733981761876555,-0.035329664433904,0.07498933120099663,0.05613312818018329
CEL,,,-0.022673076707027392,,,0.0013676180415797075,-0.014691205326434496
PDCD1LG2,-0.029803699026898643,-0.0030955870934805765,-0.025552094541975334,-0.04204641574703205,-0.02117892389853476,-0.03876955930992257,0.054056370686443485
SPINT1,-0.03707830653749099,0.028031779597507068,0.029377922117264116,-0.028522862643717166,-0.01817243048066044,-0.02081406840291269,-0.010958581507493077
CTHRC1,-0.012014159469938031,0.013806518865808757,0.045578725847579785,-0.004223712846046786,0.016285219855987562,0.09789753555850496,-0.04194497869494282
PODXL,0.05695037254856418,-0.011007640819943003,-0.08884725825026557,0.05544248380404452,0.030142739094162735,-0.030844717673544193,-0.015144223424167609
JAM3,0.0009200861843549225,-0.011832622342011856,-0.04688331319120292,-0.08969457730464443,-0.037142429724506876,0.001192269849765275,-0.020925599028622503
TGFB2,-0.0193835138600641,-0.05127647847861347,0.06520625740278432,-0.02363086736957096,0.056711944310870344,-0.00853435743930615,0.011783487559764138
COL18A1,-0.05702732607712969,0.026392713190469545,-0.025312925846499204,-0.02395098003183942,0.040438278374334585,0.035154232843625864,-0.06768547919455681
NODAL,,-0.012415811858478062,-0.001743388269775887,,0.05177947682185709,-0.01899594161691862,-0.021834922548300235
INHBB,0.06016341025476736,0.06935276210810949,0.0027474224523803517,-0.05230429917628785,-0.022130387651758534,0.051365109040995165,0.10575554476154732
LCN1,,,,,,,-0.016133865491800976
ARF4,-0.01782225260329914,0.02091142092316024,0.0007823816364094645,-0.013696032141109905,-0.02389076648374935,0.060712806005608,-0.006514458169024995
CXCL14,0.020407572664120736,0.00484569223333954,0.09770412908002105,0.05151135398451259,-0.038049437222608076,0.024435286001780063,0.0502169687195127
LIF,-0.024052503919065632,0.06572225132484592,-0.0038551631467392995,-0.004369600838052163,-0.007596920323925676,0.04655899514691561,0.006299673221809966
IL17B,0.09851193065836861,,,,,,0.019389878747804803
MMP1,,,-0.011492280219608448,,,,0.02562134848053279
MATN1,-0.02255279286541551,,,,0.10770562897646428,-0.022956249380529887,-0.019403848804322603
ADAM28,0.030112589551220495,0.019498249049759556,-0.02607335137322708,-0.016526938267258557,-0.023079912074646606,-0.05849340298298667,-0.011244092413756382
TCN2,-0.046157269206824295,0.002467704960658249,-0.0041190625793188435,-0.01717090064281752,0.10125769772210942,0.02649117648705074,-0.018922296406812766
THPO,,,,-0.025471348164080546,-0.01126155355951921,,-0.0005366838702260511
CUBN,0.020684068460534232,0.01353892092367951,-0.02886307149095045,-0.019586651861996044,-0.032940157144188804,0.016714245611286573,0.0861877737987756
TIMP3,-0.031750405541832255,-0.014605874595790073,0.07496342860944594,-0.0018596587795078146,0.03941184077970556,0.0009802353769898123,-0.07320012031169489
PIGF,0.015360343960559021,-0.015548089034510375,-0.02920973803340742,0.041004247523339775,-0.012214117140192968,0.03526681679427604,0.12743079558441675
CRH,,-0.015581811143938864,0.11058886598768598,-0.02185077291844454,-0.015402904683081958,-0.03869247050854217,-0.005656659130160227
BDNF,-0.012444349955365747,-0.013938847508320699,0.1051123126867275,-0.025282139401472482,0.1452582053627567,-0.004917208413750021,-0.0012729624111571527
CCL5,-0.0462085808055847,0.03957844368455924,0.07544250676305835,-0.053422390411467305,-0.015277651668241863,-0.00391182236722566,-0.03290086358197381
GAD1,-0.00420219847534778,0.028882216937836512,0.13973575897210994,0.09603521537252774,-0.04734460524331103,-0.00778791147276314,0.012410602224358662
COL14A1,-0.009294664111280736,-0.019444134004483665,-0.012906166757632427,-0.032566897132850374,0.024493311366743636,0.03650414536802901,-0.015566885675616383
HLA-A,-0.0052755727042053824,0.0020059768127537536,-0.10079679371255154,-0.05568424365242119,-0.01961377935352891,0.014998264105151801,-0.06030943145833075
CD5L,,-0.05286476180142617,,-0.02658218731428638,,,
FGF18,,,-0.015933924940022638,,,,-0.015954310137605433
ADM,-0.08433074882051071,0.04551016414351049,-0.016579187319242104,0.013844946166537917,-0.050321457205009495,0.08830390748714836,0.034513677767818406
CCL15,,,,,,,-0.013837171943760286
GNAI2,-0.0048378913036933435,0.011638723226332016,-0.029383895781148535,-0.03740731031292656,-0.013856390860383545,-0.017264135649112652,0.009211361910473746
HDC,,,,,,,0.11336782824942475
COL11A1,,-0.00979711589843593,-0.10526653254392024,0.0824879292602851,0.030600968064879507,-0.053085183487342,-0.0036691802112198075
NUCB2,-0.004663574712326083,0.03862161959623764,0.010775623721028412,0.08163724260211094,-0.04573158718011146,0.07691634908815217,0.036412389337224856
CXCL1,0.03840296407280471,-0.01671555699315695,0.0051933655402499074,0.053539558590535136,0.006660355385006342,-0.018802893508140486,-0.0348090604968382
VCAN,0.03921150674431101,0.03874214436840197,-0.09123863658531174,0.016415701433758458,-0.003492527622984974,-0.06263942133000625,-0.002719177329619968
MMP7,-0.0383047927353191,,,-0.015643236143141545,0.061515414471874974,,-0.019869621409893817
PTPN6,-0.03362974068614522,0.05169694612140497,-0.00657221776330072,-0.08428332787392193,0.02059169320260552,0.038367235774985305,0.023135718175091323
PTGS2,-0.04128842970326012,-0.014917757782166877,0.024316322129410387,-0.010352050389000979,-0.011736453860195605,-0.010775430915740855,0.017472033970842803
XCL1,,,-0.01221994585949834,-0.020519474826520556,,,
CD58,-0.06752188517605147,0.017983558211962028,-0.05099448536609722,0.03231345913624221,0.015606184638817406,0.020024152303717475,0.03213264072960679
TNFSF14,-0.014780802887309819,-0.017433774868200566,-0.023748683971765376,0.03635057839634841,,0.01888553998671836,-0.03318815694480779
CNTN4,0.0857074236232611,-0.013647103352730418,0.04982229152932328,0.0018827776874177483,-0.0018477444784264325,0.006979651941435111,0.11722679609906662
INSL3,,,,,,,0.13104196544914792
BTLA,,,0.044456873780723535,,,,-0.018320054201911413
MFNG,0.02987555076117665,-0.0594725146999847,-0.03197137551762932,-0.02522661576773309,0.010503361219913868,0.04661374608416631,0.02317278627855213
ICAM1,0.013637945903144074,-0.0021583311258837013,-0.05363855590601752,-0.027061513015513274,0.04715321620293144,0.01736115807108989,0.019881069363497754
PROS1,-0.0270165203065686,0.0003529055575675617,-0.08946588106498707,0.04779261188403268,0.051846188584857004,0.02932513979478067,0.008183258364666185
CLCF1,-0.025545109192743103,0.02322744439758357,-0.0018400788240369777,-0.0024368021721424995,0.06388538499710758,-0.023413221928332013,-0.017978255250879736
PSAP,0.017728606697370364,0.054870816221463524,0.023599023818843226,-0.028897967267008506,0.024915107378174216,-0.022732590798189012,-0.05148438916813723
EFEMP1,-0.017708063109402386,-0.0043573258152611654,-0.12766470563689472,-0.016031175243261413,-0.03478661640854695,0.022460935778651,-0.018467969983664168
C1QTNF1,-0.02454990116176768,-0.04364999103441156,-0.0041518624970696945,-0.03784920021511217,-0.04772046454697059,0.026590882105286737,0.018118318283865103
ALB,0.0046451287343021236,-0.022997651813564633,-0.030092276718731017,0.03145461456879663,-0.02436435156656644,0.01892286732647416,0.058702418697750273
EFNA3,0.04314516968041218,0.030970724598892226,-0.00409507870048489,0.05526759453153948,0.029249177774781164,-0.036016456305217985,0.06998304200492192
DRAXIN,-0.028488839104038016,0.021128498189921113,0.04012170942394195,-0.021415291429511076,-0.030227123603065252,0.016489307590349504,-0.020071883593913258
NPTX2,0.05032707768452165,-0.0209888273238643,0.1578847179582551,-0.04246321097873556,0.003938809760174074,0.008762396953982763,-0.0330144385783552
FGF11,0.03297604951244072,0.026285922867673388,0.007050836409740398,0.1334216530068648,-0.01761808587633063,-0.003122473647710842,0.059856714612052345
CD59,0.02807027036657024,0.00853192668036131,0.06438998229353138,-0.04494647664275884,0.027433835179049917,0.05238996360584983,-0.06782368185072343
COL9A2,0.007393610787448377,-0.04311729465099025,-0.04959402577288114,0.032875375113324695,0.0012861724126975835,-0.006699822338020445,0.03572396040454991
DLL3,0.03827429858326527,-0.019164846373248893,0.035479819869789285,-0.030934010292958804,0.023619652097298778,-0.01940594146199824,0.11177783951750005
FGF5,,,,-0.015044920514550092,,,-0.018136480866051873
LIN7C,0.024302230512012173,-0.03600623685011074,-0.02000670443608307,0.0450779615397446,0.024017531317984037,0.059948966794347386,0.06487757219739841
GDF7,-0.02255280821333696,0.03040367097025027,,0.07121926098287538,,-0.037509955459334526,0.11813395333869905
PSPN,0.07115425683666382,-0.02638517683505929,0.045692412320559136,0.02894073549592187,-0.0022754065693619025,0.02979412335620375,0.014724389312784133
ANGPT1,0.04769635711355695,0.0675065491895133,-0.03904530949074324,-0.005524054622404937,0.020183739448867862,-0.0449815745577009,0.03799820304549571
PNOC,0.05349822367647705,0.1130343568539116,0.10384166747427709,0.052990751072472184,0.02507992104260354,,-0.019554265134128498
L1CAM,0.011683296751006027,0.015260634229220714,0.07555681896173327,0.05953472499392578,0.056781010762719526,0.0465804976058671,-0.023798474315329103
APOA1,-0.012127029020119612,-0.020280407557407915,0.026589103102209667,-0.02709903160462768,-0.03484045990982091,-0.0316672853109049,0.03519377329715666
PSEN1,0.015989973323330988,-0.012549080676539991,-0.004828794658648678,-0.09806157419024325,0.06663856167201572,-0.10058206531195826,-0.015995580072773016
CALM2,0.09959207808649065,0.036135059273629956,0.04481241729007905,-0.0029448431259592963,0.04997827911807548,0.018800146834929435,0.12426987921821263
CLEC2B,0.001879118597907286,-0.013965237100398991,0.018648807390211002,0.06186848569443094,0.021012096009847284,0.013963699323414507,0.01580630832047355
NTNG1,-0.04556382609824606,0.023494275297672382,-0.031049609809018604,0.06203472277342088,0.05190577469088534,-0.010502451374154698,0.05423662188554864
LRIG1,0.05769835669124357,-0.014352277385812014,-0.12555698538744667,-0.01413121535588387,-0.006593385672940078,0.012979161577380374,0.08309648322588926
CPAMD8,,,-0.015515213599627185,0.02775816580045075,0.04421284631833989,0.043197699159526814,-0.019852005984930567
GHRL,,-0.01857472951371188,0.03368663307037699,-0.016779388176454434,0.148111777041139,0.04360427076264961,0.004072238770816932
NPY,0.10541055908034842,0.05769673252167009,0.07266569382297804,-0.08656805185256632,-0.0048798535776309005,0.017574210867159847,-0.023924450905688704
MMP2,0.08778774821360578,0.021664845169550112,0.031088190410736287,-0.01873744692145002,-0.010242598030792142,-0.028012128589552283,-0.04652454787462922
PPY,,,,,,,0.028470047832511797
ALKAL2,0.0685228105503055,-0.011754460517919311,,0.022636684141715272,0.014262164884115608,0.008234298780874451,-0.02656000287168628
CSF1,0.05565642934137298,-0.03691891860963698,-0.041782495896069784,-0.013520902275584458,0.019325387289100184,-0.0071742060153618895,0.04754708321625283
SEMA4C,0.002942790771899111,0.011483120728905533,0.0031483015436494792,0.02753419135831227,0.029491824293059434,0.04540633778264602,-0.00918698219929875
BMP8A,,,,,,,0.03183214505125646
ICAM2,0.006909434208202277,-0.015794740473028236,0.028322284909521163,0.008819783417812569,-0.026720327816715576,0.05409497675959494,0.010287675529232085
SYTL3,-0.00690115106697901,0.004998024189531798,-0.04216258052397078,-0.0034234137772035786,0.03103682754517159,0.08366082714140559,0.04633770324270624
IL1A,0.00792337100637943,-0.0234544309144989,0.00799074858995835,-0.0076922398741859355,0.04224387141458784,-0.04438893717843301,0.048229072271866597
HLA-G,0.014886491296967135,,,,,,
PGF,0.009749437511081345,0.033157306414147644,-0.031074880328282234,-0.03581461594779291,0.035548415528126806,0.05780861784979948,0.002265227730677851
LGALS8,0.024358428035152105,-0.0015259852647257054,0.008431722052631851,-0.018271864687591087,0.0024798512575106364,0.05738168038682151,-0.032846945303553844
DKK3,0.0493448206037087,0.036734841000898855,0.10017663297944557,0.04301330537332213,0.03432248246877325,-0.030577759589053503,0.011165949256089143
COL16A1,0.015917767476979042,-0.00992202548143906,-0.04971225064213795,-0.0230653054516939,-0.0021228096409886934,0.027647568057857147,0.008396330061312405
TPH1,-0.030036213528825715,,-0.015230193437385159,,-0.013552786704128428,0.012597886642752028,0.0016759153840910895
TNC,-0.03485870400687159,0.020800000289315047,-0.008118999407400875,-0.019502019915935302,-0.012246125339206576,0.043946969997258986,0.01682977483624643
TNFSF9,0.025656007758379742,-0.01965613770852956,0.08729170657446383,0.012418191221180399,0.038918625406518026,-0.04426634219266854,0.05150325968250994
C4A,,-0.011583493964598292,,-0.018105470186538113,-0.011913414354950008,-0.03127255851068972,-0.022900179565124034
CNTN2,0.006743728982753176,0.0359026265901324,0.014121225546586097,-0.07206867657128133,0.02537722097356059,-0.04215319523193999,0.026838564691058102
LUM,0.0201538465519402,0.0014967979468526755,0.07396294176846155,0.012246923520974454,0.02607330227080513,0.10108466920010105,-0.06232099915118724
BTC,,-0.018126110717921393,-0.050354081380108905,-0.022065617134368797,,0.011970912006448502,-0.019974991694092892
APOC1,0.0307459278481361,-0.00038269399381188893,0.10681893594819479,-0.05112963301813145,0.001393955985405756,-0.0070260369434632566,0.008819239720491801
PKM,-0.0821397644197419,0.03630468255123175,-0.049882081638729855,0.060629234407290525,-0.09075313748356302,0.014843929603904689,-0.024447626048073066
TNF,0.04783779688146649,-0.025720173736321662,-0.032903690697227504,0.01026939920674239,-0.015990207703268648,,0.036352253576955644
GNAS,0.01932922316279414,0.08763266813740976,0.12304808224273105,0.05069242685838601,-0.05352214488495058,0.030416377261379822,0.020701856208004348
BMP8B,-0.024915845697653937,0.07685448324766624,0.008491233490784122,-0.056861244928109705,0.038662675085788606,0.0031098344130235786,-0.0017100626246028027
