,UKF243,ZH916T1
IGFL3,,0.06640817034703242
BMP1,0.08336683917325871,-0.050572940659403785
NDP,0.042116220374530486,0.049375407624959435
TNFSF18,0.009808216518435673,0.11507444383283462
RTN4,-0.037501726657780524,-0.002631919512629985
HEBP1,0.0387121732863535,0.009494992978515774
WNT7B,-0.045012906315615366,0.0005355411772556475
PTMA,-0.03853961603611067,0.02938444807514916
FASLG,,0.08254804747807509
CEACAM1,,-0.023422468854439493
PDAP1,0.008529703473005256,0.034198036365692706
QDPR,0.015544350989351906,0.05186343684383511
POMC,-0.03641451344850912,0.028750976952530104
CCL18,-0.025863633683013778,
CCL17,,-0.015258410539964573
VEGFD,-0.029140755614951,
TNFSF13,,-0.024862306407092145
WNT5A,-0.013325921888624708,0.07257214085990174
CXCL8,0.045457079478404355,-0.05688727140627873
GRN,0.031564605845779865,0.017312099328995294
MIA,0.02280220228501525,0.051695264140346656
COL4A4,0.08941215512709655,0.07704896354295016
TAC1,-0.03674012138461508,-0.0200587321952716
RARRES2,-0.009761074284933169,0.02640287329384624
FGF7,-0.055647953766314893,0.07083559307963404
HBEGF,0.008086188141692294,0.027762721440853975
CSF3,-0.029335232974392778,-0.01606475241093039
PI3,0.0015432160261705835,-0.03490336999817061
PCSK1N,0.009888334990769285,0.03551802550285482
NTS,,-0.02378970771139054
SFRP1,-0.04529399758906547,0.04933525867185715
MICA,-0.017272268473712615,-0.026098029045372284
TG,0.0013893666105700838,0.05934015924781892
ADA,0.0020756316068251957,0.001033289970064646
LAMC3,-0.02131588991136908,0.0034152583587256677
CCL7,,-0.016834303294855826
NGF,-0.01690086161450298,0.02302803010367361
TNFSF15,0.08643048729651825,-0.0014720436056013975
HMGB1,-0.036267346029083734,0.03433204809876483
ITGB3BP,0.04363648730203624,0.00016165024626221475
AANAT,-0.030292122085924276,0.00549316078911799
RELN,-0.029140740489692778,
IL15,-0.029721036447981228,0.04471912527944298
BSG,0.026437980460435353,0.015628190147766056
ADAMTS3,-0.03365769067933479,0.0029567767563493945
CD34,-0.020334749607482903,0.016611297005285228
PLAT,0.0013038338451975338,-0.013523882961347924
LTA,,0.02911637749555606
CKLF,-0.005544652107682178,0.012960532228594076
CD24,0.018906535559150405,-0.004651738502475169
HSP90AA1,0.0005693914653860958,0.009851536223654795
BMP4,-0.0030703096955942712,-0.06318581608334943
SCGB3A1,,-0.022245752728971377
IGFBP4,0.028473340484286427,0.023928566428170584
RSPO4,-0.02064613520224871,0.035956983342526026
LEFTY2,0.03750440880852618,-0.04756954842491476
PF4,,-0.023971447764189108
ANGPTL2,-0.03482692257657552,-0.005755872908412483
LRIG2,-0.03660263528198623,0.014272224560306052
ICOSLG,0.050095201230989844,0.026146087996667178
WIF1,-0.04804685635593462,
NPPC,-0.015127261712581667,
LYZ,0.003263849139600534,0.007174604862426469
EREG,,-0.024849353981750474
SPTAN1,0.01755074399022035,-0.019988387958274956
