,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CCL15,,,0.0633269253075659,,,,,,,,0.014731737926050245,,,-0.07487856883754346,,,,,,,
GNAI2,0.04833937447084554,-0.0429910733097734,-0.031303953409447444,0.017720893232353676,-0.04628859146749838,0.010113100576663652,-0.1321705633929458,-0.20378421317161852,-0.4079164793775884,-0.12602437753650947,-0.022622621813226745,-0.10510419830269467,-0.050784107923291515,0.019781244227516717,-0.07568949816960602,0.018180211237131,-0.09411365708149719,-0.08679099983089775,0.0286694833127901,-0.013842623616997967,0.1480532503680174
HDC,,,,,,,,,-0.19178793009944214,,-0.014691019681091084,,,,,,,,,-0.07283654128547432,
COL11A1,0.0768091598155645,,-0.030861953319775426,0.002742302050332619,0.01930412786722223,0.0036203070171176082,-0.03456669678391048,-0.19449076631259382,0.030619466829901992,-0.005105934307601897,0.02330504323367962,-0.15542945019471166,0.02392816890876867,0.014983591179813476,0.02627082885827898,-0.01462581587439553,0.05757258812071699,-0.11034666157229332,,-0.1889729906607895,-0.02881761315306017
NUCB2,0.07635028464758774,-0.008725274098800884,-0.05517178969312223,0.003973611183904671,-0.016608848501911848,0.006382059599072018,-0.03856781159663153,0.012140291959513883,-0.17866558445655745,0.03864735040002736,-0.0023168903731246256,-0.046797120199480007,-0.08274095057426908,-0.005643702645435649,0.026942283486610277,-0.033305121487358355,0.030199343705698135,-0.07197739149465299,0.02955100555274633,0.007388529771922744,0.054548111232982525
FGF16,,,,,,,,,,,,,,,,,,,,0.02785610247024876,
CXCL1,,-0.10183254794981926,0.04395632581851718,0.004259011076488227,0.08431860164349932,-0.011159082643027684,0.0488897945299389,,-0.05843385633095948,-0.0176434728440675,-0.046070186565680044,0.048514816762940664,0.060911090316663745,-0.006834741883693524,,-0.019425240971189892,0.0225269807627484,0.00309027821228465,-0.07173539248778969,-0.052498636589183474,0.07728340396243819
VCAN,-0.1551882498718698,-0.06343594945782241,0.022768869206770983,-0.015185506554892505,0.1432856250427553,0.05442793959970154,-0.12176084672055482,-0.19532056952484925,-0.34794255306414484,-0.042799036900871515,0.0017472230673660767,-0.14415628113416767,-0.08518892346053077,0.17410569617615818,0.0700175286020865,0.0006539397420907635,0.10686572492332258,-0.07392571849571777,0.07446522712453667,-0.09969406148170146,0.0330716509250794
MMP7,,-0.032136180747046245,-0.021628801026110422,,,-0.0117527097646774,,0.007699111796233188,-0.03790795298533363,0.01120640312592093,0.020609990445704458,-0.004809947764748787,0.04116332545228529,-0.02897802815872074,,-0.06742892487672532,,-0.01457208495120289,,-0.09912963006514616,
PTPN6,0.08159528215178564,0.08393991853809653,-0.03256502559063493,-0.01952732136042509,0.07389934939251502,0.05505652086748415,-0.011126701257324649,-0.07324620379855844,-0.2790748877595602,-0.030556101587634957,-0.026499916607261583,0.09003326444909382,0.007055317638369593,0.10063015462422358,0.034344813309935086,0.05860367286429909,-0.05027704191058173,-0.015066300457898215,0.04547851725181459,-0.055854639739484103,-0.016074357933287188
PTGS2,-0.05037559963178965,-0.09627504418189682,-0.05017239739544412,-0.02142836771176159,-0.1065602278752734,-0.027757209279349458,-0.07241616610888055,-0.038311719684204805,0.32005652595560286,0.015328703811928565,0.014414334616508434,-0.008125000504206501,-0.022177751206456885,-0.031344619582542,-0.01959112842336365,-0.02225017708962344,0.047946443962591,-0.06358879306496275,-0.041776354699661435,-0.11457521970517891,-0.08085353543886929
XCL1,-0.05427508770170629,,-0.00698487768639827,,,0.0028450877465902033,-0.0540124083827961,,,-0.05046620113816521,,0.005005157971827172,,,,,,,,0.020312517862864744,
CD58,-0.04678792954492744,0.03378640624504343,0.05385224354279695,0.0579316185445598,0.03467208804762201,-0.04309278833047246,-0.04472944538130051,-0.023588810219807684,-0.3821516411502326,-0.06041020505422786,0.007043823616490967,-0.022349622682428547,-0.017761620435006824,-0.028128937428630534,-0.12926721617662873,0.028403671059072887,-0.09664427726256432,-0.02330680446315813,0.09942828898570054,-0.058456844092508196,-0.04239412600599274
TNFSF14,-0.031865174395706686,0.014310439796103807,0.023634611110390235,-0.002410279980662638,0.03647917636745176,-0.0233177486714833,-0.0406325740658571,,-0.11275655628818612,-0.027358371622552998,-0.04408975960934889,-0.0007986099460946465,,0.11093559782889997,-0.039633556401738795,0.0676105977031507,-0.022614217665249584,-0.0016406211479904635,0.062241365751903824,0.08553642467910415,0.008388308788100221
CNTN4,,0.3803439537603688,0.13527244701063093,-0.02078167503542843,-0.002683605537844109,0.03334278876122208,0.2761566352722436,0.10218540761922125,0.20885838715903957,0.08827729497346881,0.07731896283532158,-0.015459561163981306,0.06344057056881854,0.047190295085640974,0.005557338891341144,0.0073141449893807725,0.019571603869938788,-0.004178974685738669,-0.15788589119999902,0.1813427470472406,-0.1559007153278068
NTF4,,,,,,0.09497704965396563,,,,,,,,,,,,,,,
INSL3,,,-0.03463892322808667,,,0.035895561073463894,,,,0.06405256372887982,,,,,,0.2089872079457302,,-0.01410551866477895,,,
BTLA,,,,,,-0.02391228501479472,-0.017636834346431086,,,,-0.019924659231213695,,,,-0.021752064925197188,,,,,,
MFNG,0.03654711119773056,0.1259114567763099,0.013447753436994527,0.011405045752620881,0.1108515978209378,-0.006293696041021996,-0.03402697631289906,-0.12631621832923975,-0.29487039107039315,0.06423277831595654,-0.02556510983917454,-0.07214180593120693,0.031219996252532356,-0.0502112521359345,0.05395634621453244,-0.0030769674367814048,-0.005215226018757461,0.03520743163207252,0.05145620165897502,0.04341151997820594,-0.011440250124226246
ICAM1,0.06112577317493415,-0.19345571850888896,-0.05143448501869001,0.0506175290647562,-0.09861761781474564,0.005559090549852969,-0.1827124162070906,-0.10848534418088046,-0.4183506956509254,-0.03404071277576399,0.06490420531294817,-0.08338533852041675,-0.08320139323843215,-0.0009269641823998145,-0.12579584850852407,0.016016643635258995,-0.04920871549406346,-0.02860541689856122,-0.14561223694612113,-0.20579757438546217,0.14763994929181765
PROS1,0.023347553827388415,-0.14502874774411564,-0.04371465175226429,-0.00016687510564852335,-0.005090430972862472,-0.01916063470277031,-0.16588685405190753,-0.11396029703900043,-0.4498192475226871,-0.13107485128184498,0.025723568772956094,-0.04222521764187241,-0.011771723254320183,0.010106483496263448,-0.1399869050841756,0.01591437457135803,-0.19387594506438988,-0.0977603137870339,0.062486406095298826,-0.14899162443908873,0.09850038882274184
CLCF1,-0.011555382471771167,-0.10340712310770203,-0.07454765518168315,0.09382744626596626,-0.07290321546979579,-0.0038945875394640747,-0.09256330256750209,-0.03443068506227529,-0.10743272815636827,-0.09450515310846969,0.02179000200074894,-0.06047337018406368,-0.07217329988574298,-0.011375979119314171,-0.039460275522260266,0.034713285396186434,-0.07750399714810809,-0.019699939036694727,0.03908529581099548,-0.23231107330729972,
PSAP,0.23117475420500938,0.2657398950182289,-0.11052727912079781,-0.0022585049960647703,-0.07333193815744388,0.009849684039277799,0.005180800679196363,0.1401449980521706,0.302227171951371,0.13274881150911527,0.03229433066708698,-0.015600147893495406,0.22150669054580555,0.07693024656653562,-0.09663893279896686,-0.06375769605361027,-0.06368559534960411,-0.057815632456987155,-0.033843013136602464,0.07523715718483083,0.10841961935606141
EFEMP1,0.15778615053780112,-0.24359397327351903,-0.0634708057740229,-0.018149912030937434,-0.08240431411884487,0.01257233252567374,-0.3188494087764751,-0.08324514909202357,-0.4001598025621661,0.09963876911222555,-0.023100848421354608,-0.05216676085198351,-0.11275200950961306,0.06594586447901617,-0.13350329050294138,-0.059915547336842206,-0.06525004695079213,-0.06565556600443756,-0.065911246112982,-0.2023859450356655,0.10297737356762096
C1QTNF1,-0.13379151686519347,-0.2616283625283506,-0.03475197747052927,-0.009801347842298868,-0.044181930338106155,0.03093141548753309,-0.014026991940343752,-0.05353708694064424,-0.34472397007029654,-0.02056923559884259,0.019525954277751223,-0.07240612030993636,-0.106927492058817,-0.07505178370385886,-0.05937657385400226,-0.07326887858701057,-0.14790459181149257,-0.10186394928302447,0.014510374833321427,-0.2190365993524959,0.09241227609982518
ALB,0.12217285810849039,0.015071082514762163,-0.019206769771011583,0.032595512054067154,,-0.03705944414590476,-0.05462188739738524,0.004451985032802608,0.0009818789681849762,-0.042890545061545125,0.004330991533777752,0.07079464751055575,0.009568688840199463,-0.09322005208723479,0.06994376381606504,-0.02602998145528532,0.09541278633306308,0.0035999922883586527,-0.043054909942566236,0.03509900541531185,-0.023726995846733535
CCL13,,,,,,,,,,,,,,,,0.07003446256270099,,-0.052017565269522135,,,
EFNA3,-0.08981455149458249,0.07827389909849669,0.05265245161896043,-0.03196987521197173,0.01881381883535322,0.0377568084238658,0.08156903134171334,0.17205676543959667,0.3142473021591435,0.03356020978880156,-0.008057476348568677,-0.03342862039034718,0.0457372851527284,0.027127495313959662,-0.10950107938886043,0.06252833993162146,-0.003042840715069116,0.003998966330307231,0.074035815337363,0.20196752021677733,-0.0047152164174335525
DRAXIN,-0.08276363094288698,0.21389548639791908,0.08918106345784893,-0.03487700242275834,-0.07425899482983868,-0.022540407454105724,0.047461493392926435,-0.08798722439433139,-0.30894412972188967,-0.09280635649966107,0.0013903719735061364,-0.13303307758480662,-0.049966031372927114,0.03111378597049327,-0.0794742945637778,-0.03331543730913982,-0.010430136492064918,-0.026243941598747256,-0.04116858497651291,0.013575787770291947,0.14135675189883434
RAET1L,,,-0.017103769574109473,,,,,,,,0.026824757818292206,,,,,,,-0.017974689245959404,,,
NPTX2,0.09849775820698752,0.3567831333682192,0.12349071999107673,0.072192017848555,0.0176305317934781,0.09697449639512253,0.23388164194344208,0.21331636928411776,0.43513948175789124,0.18779856531944394,-0.004674721501613899,0.01702702913225132,-0.03334607702951071,-0.12833696777825812,0.0456567417907211,0.061142838785041856,-0.10401122896881194,-0.08655382505608078,0.10295368825546874,0.07466577500474977,-0.05554711415253102
FGF11,-0.04641695924189194,-0.23459527196430593,-0.023303045889009128,0.0013421347543761245,-0.01608012044626947,-0.023988776535570133,-0.10607241915749709,-0.11586219199793432,-0.382277153396295,-0.08030694078412687,0.007132108942864314,-0.07531236787102798,-0.11350474174206863,-0.014351077577209152,-0.10103179690548039,0.04471446607177836,-0.06718812319419744,0.039811786296672085,0.017303458502965552,-0.06830881274420406,0.11242523376633867
CD59,0.13179514090104646,0.08396409685095867,-0.04796444662126037,0.02763285204222331,-0.07673515656091227,-0.0192640096429903,0.13940151814295193,0.03462295814886178,0.1894692675565989,0.08349180964693821,0.029259838776659455,0.004170360170110501,0.23891767883703713,0.027024519646737584,0.0646951101437791,-0.027292569294161434,-0.08476773927202323,-0.09900002509554828,0.0755277305305024,0.13350559147359586,0.03710672298656342
COL9A2,0.004312110712093742,-0.08304522155934164,0.06846998216914468,-0.0004742427636292986,0.10272923456805459,0.04396682613715458,0.024049883410151896,-0.06052681934803756,-0.09013905713730103,0.04294824712372828,0.002253612016542576,0.07833684482762793,0.009799466150381065,-0.053356777852110494,0.026891112288623894,0.02463256578652747,-0.037373784107030183,0.06235991287485236,0.06721091184322261,0.03581178098838927,0.09361640469162297
DLL3,0.1627898991369485,0.4088968508710182,0.057327412349017504,-0.07420815899180169,0.12594716214686077,0.027679867551382395,0.03934835420561062,-0.12081950166439724,-0.197084731647022,0.0970265854794627,0.05886284445698052,0.017319135097691007,0.2232772602270634,-0.09604824445805475,0.10080634563649965,0.07934961813612872,0.06753698080389,0.08392269917090248,0.055419779189161196,0.10129377503097485,0.047408948717256656
FGF5,,,,,,,,,0.060422722670437086,,,-0.03194052100292118,,,,,,,,-0.033526014009095995,
LIN7C,0.03273184603770692,0.02354704776257849,-0.022884406575456512,0.009457974099806454,0.1409004349064838,0.018567776434435978,0.03271699466992418,0.04889835650954205,-0.18373042862857633,-0.034726202644094366,0.05249982999791395,0.032041537790996284,-0.0162061068614494,0.10296519061471672,-0.022199035426792583,0.06975996658393994,-0.0249148051082239,0.04093150979682989,0.07947001931988067,0.10742238091656649,-0.010035283478146414
GDF7,0.03076477437805307,0.04240072396566113,0.048569840634657066,-0.006152302663678429,,-0.005072986180251977,,-0.022366229138478425,-0.03316263843548046,0.06647238289712913,-0.005225917685322932,-0.014961827256401626,,,0.02805129417747759,,-0.006910237243351505,-0.037698984060682346,,0.06480207264988334,
PSPN,0.031409897672763726,0.00031202659321904634,0.05405575623091393,0.008595434159127856,0.017989839012713792,0.01606333580497426,0.020195570912791654,0.026895147040325675,-0.09938872603926996,0.035884198037895575,0.016913540301556493,-0.026398233682723402,-0.007474876922881219,-0.01697377321364143,-0.029805875233722866,0.011063783628500566,-0.060337236823780276,0.0030780347827059126,0.0867632999626973,0.02718132811810065,-0.0854108719111861
ANGPT1,0.0014275397751954977,0.05019603512630553,0.0016587952870287638,0.008963835720430344,-0.011134633616045067,0.019151558280676717,0.025206721023195537,-0.04176288870208625,-0.2948742986348423,0.08996412915305516,-0.03302465078038922,0.043194837198006486,0.07989155060931721,0.01346342811596854,-0.03425709325059718,0.008232498412811238,-0.07786213700039578,-0.037044748130730554,0.042248010763956824,0.06790856909117159,0.07987526883386606
PNOC,0.004833369377876115,0.40235861394638905,0.046064296129952984,0.07162144177439886,0.11270032820902652,0.0946862534891415,0.32645436362407676,0.14966380917628275,0.32095513620373195,0.1848387447525794,0.05134650589038919,-0.10953152042538325,0.0805742534552292,,,,,-0.015866059187451213,0.004285364493724594,0.24983143436687977,-0.1028771356263171
L1CAM,-0.0009764705681886357,0.48987217573787745,0.139834094604278,-0.011085785597140614,0.02070407743415724,0.030033374313762067,0.07236855888712694,0.13490060637295026,0.2623992338496318,0.11352949547439534,0.07829009670171938,-0.030652151091335258,0.3008329815033905,0.1693170914763746,-0.11137681024785828,-0.027582259139511775,-0.0008309178328859413,-0.08347156144375811,-0.06965308934467729,0.23396884372718463,-0.11843629232441456
APOA1,-0.07294392452363438,-0.05983445119241067,0.06842928282075031,-0.03032966119561624,-0.017027871749506474,-0.02284974398743603,0.05732202733549887,-0.015811068560854916,-0.06408952557857163,0.009003833920956583,-0.04397900997939654,-0.029575069126618433,-0.028069614717333064,-0.020752821030038227,0.016890792381328703,-0.00947015081333054,-0.11069838122672405,-0.021211621618045885,,-0.06493343502037166,-0.000583024894352505
PSEN1,0.11586497016693528,0.027647280609533073,-0.0023655809505726396,-0.010094241323265644,0.006062139764883967,0.004264716692912109,0.09045141680278437,0.06862898189532904,0.031346100274924425,-0.020078322994770418,0.015188030183548182,0.10453622283540887,-0.012603596275506373,0.014536617425241845,0.10557934095200974,0.01607524476161623,0.11999984507597201,-0.004486988019296053,0.12400965179592506,-0.035916109595515056,-0.00025409709108633694
CALM2,0.18242548212320914,0.3473644031964057,0.13252836764456108,0.007588282511219541,0.08548789970642849,0.0509801914841871,0.2559010660114404,0.32989561187827254,0.564890406879995,0.20477454920528992,0.10123683428307458,0.06485417002616206,0.32026477585890173,0.09771404586862535,0.1421278713447293,-0.028029196369527193,0.1094802857794167,0.12038564919517683,-0.05327859157635464,0.2991062651260239,-0.01469083745424826
CLEC2B,0.11594320800340206,-0.1104439747345628,-0.04917774348794975,0.010475425513049119,-0.12529639297846332,-0.02538610273183463,-0.053825664351253556,-0.024876663643103498,-0.41124120816530724,0.04153580977144328,-0.03435957462115161,-0.05034706208380618,0.03310010633153396,0.18959957966687466,-0.05704911807696776,-0.008465448689206248,-0.030717085409660706,-0.07279609021285835,-0.05450478627238299,-0.07217413891410998,0.032105892312521485
NTNG1,-0.1398604090599767,0.24137371665747742,0.01797669698090784,0.0027315140720735316,,0.0228605575701855,0.05996292167488617,0.06925703074871221,-0.08977180305256433,-0.002384068632983779,-0.0359818805489512,-0.10774612792675861,0.10518929970623274,0.04593314309754033,0.04429775589938325,0.06788481495582543,-0.004985914421868446,-0.038402536454958565,-0.030217829428129606,-0.06916724421899688,-0.05329172385495243
LRIG1,-0.07597505336255253,-0.08107245719910153,0.05820355677600827,0.016171642167092565,0.12729698244716353,-0.00802000322110216,-0.1602168339757958,-0.080300999024721,-0.2428760919444114,-0.08713939791230171,0.008592354709117359,0.007557168255878189,-0.08266241107220504,-0.008367407542034277,-0.06638069958320225,0.08260332481908775,-0.233129891201375,0.13667831814282075,0.01810846248416432,-0.019710160782754747,0.05806048547529723
CPAMD8,0.04254594797085432,,-0.010408602239312673,,,-0.024690641912355323,0.05544366066101737,0.06234166465534795,0.04903601760282973,0.00845657389811982,0.022430932860963707,0.03163220457585716,0.045477272077796733,0.024804822320644723,-0.06250591605058822,,0.015018184013463854,,-0.14051249482961736,0.043185311383471474,-0.04885174531224388
GHRL,0.04170557810463268,,0.006309853840514632,0.0566187131577508,,0.02684282424072537,0.07549858946703802,0.038598307787660734,0.03645281693172878,-0.0486224841857857,0.017342353760084517,0.04834217063459583,-0.019616873367969436,-0.051058468726454156,-0.026405809123551817,,-0.02660681982585628,0.017910216715689556,,-0.05277855189227739,
NPY,0.06029446871493937,0.2693909931753422,0.06721698766864957,-0.008603225598849169,0.02259188961238,0.026616780514256144,0.12506829178918857,0.176204259692844,0.26649528257121685,0.08728446827268706,0.03970645164486885,0.121197149243487,0.09852272903187569,-0.009481332632173285,0.07306347895761889,-0.04413880113896712,0.023081182704801504,0.043712566473715624,-0.016684780373622487,0.2014769773664422,-0.035726453658131076
MMP2,0.07209179058713695,0.1259455227820998,0.030537340660145244,-0.009731203712028541,0.21772553789454518,-0.01730008093108224,0.13161802516800863,-0.1379013881225826,-0.4064620594284013,0.023121957795620363,-0.032447923458096994,-0.08856753370242267,-0.060574663433692076,-0.18266284248405398,0.016577397623908807,-0.0029136894705608335,-0.14844939332413415,-0.05120488299394865,0.03593219995034412,-0.04569045502757469,0.05894191922678707
LHB,,,,,,-0.021503684461908725,,,,,,,,,,,,,,,
PPY,,,0.039208111647980125,,,-0.037431643030116354,,,,0.043835409780342866,,,,,,-0.031690860574645686,,-0.06098756806792431,,-0.061928009202623764,
ALKAL2,0.06054146186641063,0.08682321163961527,0.07284480358316141,0.0019533755962452045,,0.006382756080573052,,0.030314668624087774,-0.0025389304144804764,-0.011607436019731866,0.011571716084250117,-0.0341084585978546,-0.007834633819584677,0.058044831524580696,0.004982824768600665,0.05727502723631629,0.036021040697285685,0.007468398148757372,,-0.07677888825692107,0.16493462282016297
CSF1,-0.06399951004238615,-0.2620986584636444,-0.015336936685421135,-0.07743021046774361,0.05400292751750717,-0.036490412031825736,-0.283764710008841,-0.07358427601020957,-0.25820223968318856,-0.06974942079934818,-0.023687190602058105,0.011127465616934229,-0.15561997851384804,0.017056814580711656,-0.04501753523740809,-0.0074845599998841685,-0.06182403560423759,-0.11321512134524438,0.024466132735014915,-0.10385729803594902,0.0765760624106574
SEMA4C,0.05478500919938592,0.046527450224959084,-0.0020981245704496765,0.006904401277482875,0.003645584976387795,0.016212441814826443,0.07310662835524165,-0.02319460706228644,-0.0922494986062324,0.06992967694891379,0.012441926772464102,0.12413410551775553,0.0023084928029360706,-0.0411248911585445,-0.012650471938935846,0.02567975705963842,-0.013917239053743688,-0.0511509733529939,0.08955270297974106,0.16626637592358373,0.05106753399012997
ICAM2,0.0073835650504757025,0.15056426119863495,0.08801508853952622,-0.0379575287317704,0.015565890057727082,0.03529387957879025,0.087082051551849,-0.04466729975774424,-0.25149672103564324,0.0024005178305357066,-0.011171466696204788,-0.03711395480731052,0.09636108359047822,0.02069561311390331,-0.06212215505644364,0.014507615083816417,-0.09785690687667954,-0.022538364605976257,0.06238998370075957,0.043404971933376835,0.07693930403208432
SYTL3,-0.013378582590107099,-0.002001064411106021,-0.030391190456342757,0.02047038519292926,0.0014502391281244022,0.05473593502473497,-0.040456577972876474,0.020937218870785926,-0.21391742071888906,-0.08968536476487052,0.018093024130948276,-0.004583291054938788,-0.08316375351293427,0.09466067346333154,-0.03380349605349423,-0.01101545239278527,-0.0796034548553016,-0.02819869479480987,0.10485442479572621,-0.10740354374758199,
IL1A,0.007384003922666846,-0.0035652462495278734,0.011619615883842254,-0.023777036837218747,-0.04079155525002467,-0.023465562147560553,-0.08293419946545559,-0.08229202836359026,-0.16224237479822154,-0.027337496791743406,0.016994466606301842,-0.030701086855146564,-0.05210981474173544,0.07044442874794599,-0.023262431920387384,0.019194672972837983,0.019943182668128976,-0.004054574475120907,0.06519289525302491,-0.0844099648524945,-0.019427999000604535
HLA-G,,-0.01776202367699926,0.010712129099012938,,,0.027806703909360884,,-0.04741932088505561,,,,,,,,-0.03565653906340303,,0.04982640520394916,,,
PGF,-0.16319000923886823,-0.09377289093077919,-0.029726277844342012,-0.012918808565459456,-0.0069710762687697604,-0.02327985738341603,-0.05844139472826347,-0.1145865302490515,-0.40720621671008916,-0.05740076901223378,-0.04006587671072326,-0.10365051299797619,-0.14708551448952076,-0.021963518254884185,-0.20013973456865441,0.09949513046745997,-0.11148741338549857,-0.04506428652423363,0.04971516285250081,0.10359597904380903,0.11959772711491852
LGALS8,-0.03421320090487649,0.01215479648258082,0.011250234159571293,-0.012665519169508086,-0.003935007135886151,0.026731391476790052,0.015806815692941945,0.12416142776986619,-0.12433473984966949,0.028568656454941086,0.07731177069133464,-0.09297061210970728,0.13438724797965715,-0.016218065556693466,-0.1141550417177266,0.012217811307626322,-0.00813838272311976,-0.05400154799117682,0.011914554552275457,0.06400011887993425,0.08840084398154036
DKK3,-0.00772557495639295,0.34266117002447344,0.12957968008512394,0.07659407249879474,-0.028107885078141274,0.06926605062648464,0.26712349139962055,0.25150674794161954,0.38578658608052196,0.1282993700653943,0.027486980864290578,0.014277440058798526,0.29957419227118814,0.04157050729577841,-0.07515600526157354,0.04593553476036787,-0.18889916427004572,0.026068771280060365,-0.024794764922074823,0.37854475631757456,-0.08805141661284747
COL16A1,-0.08040135265781204,-0.044355814867012795,0.04707335173902618,0.03266994686282106,0.2209422262228169,0.04592334823154307,-0.07141574139727107,0.0802044724014186,-0.1241869691979505,-0.054717215858860774,-0.004053735623051597,0.04445573008235904,-0.10435051946822038,-0.15802971257115506,0.0023308042251093475,-0.0168363349890452,-0.09360069790338225,-0.021665319146667302,-0.010335952067786416,0.09016068939808014,0.19420289327023793
TPH1,0.044266017276259374,0.07658354970243827,0.013316032532055589,,0.12942562618710365,0.017724615324205068,-0.019874035412147082,0.006106733854318808,-0.11436677452878435,-0.015501722442151552,,,-0.07473518014195317,,,0.00010698020299540912,-0.06443568280935309,-0.04406550741914736,,-0.07770534351423801,0.0630183146950986
TNC,-0.1264212113421813,-0.29364495900270776,-0.08742024593616782,-0.05895867357918081,-0.1769900604872114,0.0032593920089361086,-0.23742118703504225,-0.1946601782544992,-0.5510544330636528,-0.22392162332213136,0.0015427981278247358,-0.00010028107883155474,-0.24464071653447395,0.07285324298829994,-0.26622710594153465,-0.05261707897610642,-0.15896488895445007,-0.14243372814241737,0.03278480930018393,-0.19731976375334248,0.18963757846583063
TNFSF9,0.09691356394767753,0.30883218482609565,0.017726648037523603,-0.007385722716458087,0.04593023247707894,-0.02944358686813432,0.1324033023124569,-0.03558087735007845,0.15291910260932798,0.024807731162814192,-0.03919279076314758,0.0844165465227551,0.06930945438480747,,0.011622382114141029,-0.0039281794997505035,-0.03441092195840908,-0.03120747835307042,0.016709579903145148,0.03536933703131586,0.08999586270820907
C4A,,,,0.0033053278325993105,,-0.013945066548249256,,,,0.020939004997853495,,-0.025915663010526835,-0.03332160112572108,,,-0.026221019933642356,0.019375765519160645,0.04908120340846009,0.08544843108025141,,
CNTN2,0.347490397875166,0.21707346819519044,0.05481667942555842,0.02508333341146155,0.18059695077228435,0.04496319646292492,0.10850822362223166,0.030793349404417983,0.15739050652602157,0.06247134555463819,0.03152949369532044,0.1561421775457411,0.14362578676712137,0.21936860487033544,0.3265298559179074,0.14441892987537475,0.24058603563527653,0.03440567911209735,0.015097971375353993,0.3361462896555659,0.09547822119688396
F7,,,0.06355796023713853,,,,,0.05469695129460312,-0.0018492802672581334,,,,,,,0.07607443065043198,,0.0377140000633366,,0.0663690900163591,
LUM,-0.058724748076052234,-0.0061395925065356235,0.009121877048676298,-0.033761933507756844,-0.026929326480181554,-0.014765860317329817,-0.0021069654581751633,0.018048500579129125,-0.45229299462239964,-0.051360165481376924,0.07149056628146086,-0.09273604841145579,0.00662617011021229,0.07024931083469514,-0.10230469724511486,-0.00623070224251776,-0.1783246166214398,-0.032932055857531305,0.01680602960069883,-0.01698638912582206,
IZUMO1,0.00910801092474507,,,,,,,,,,,,,,,,,,,,
BTC,,,0.0022520111344943305,0.02633618577470035,,0.0007868029801608043,-0.02855921291198226,,,,0.010926638731605669,0.002155987954517119,,,,-0.004634061964458107,-0.02415199120443704,-0.03648203802787136,,-0.0852215140719387,
APOC1,0.3306978004741349,0.1988273920210477,-0.029579619496388387,0.006357336114183551,0.08824029581917074,0.05712608741650882,0.28592201645224724,-0.26222683583447187,-0.5664661086231518,-0.0033522820375206236,-0.023570545206840765,0.14409327363719313,-0.2089289564597343,-0.05031132327073526,-0.08320859362633372,0.050733750624316364,-0.0552552732797512,0.13734460232514464,0.09230069381056351,-0.05794766017473332,0.011830681377203339
PKM,0.06025287667309017,-0.15180909588442676,-0.016830191927587973,0.047313433967966494,-0.11214018199375222,-0.012978277947566045,-0.1662644169836776,0.12069060203028059,-0.2584867773652826,-0.12588509747088197,-0.008891615764786013,-0.11595251832042688,-0.18614182512487845,-0.015961471209917928,-0.1833047975893981,-0.08571477205335162,-0.19833003949872496,-0.06211738226600233,0.0483102170526818,-0.17078821428902743,-0.001102056169693805
TNF,,0.10457318022830932,-0.027818180716878273,0.04949167060323423,,-0.034670227387366526,-0.04216950165401526,-0.05746400910866354,-0.08106847129201848,-0.08371674518129227,-0.0660517553748832,0.045159667009773405,-0.056851601425482484,0.017840541990253915,-0.02298343843016873,0.04980336757047447,,,,0.03431744523474301,-0.05310361514214374
GNAS,-0.18756424649430758,0.3140552602399749,0.07644429161353412,-0.007770154306991701,-0.018395657106029025,0.028377350472844103,0.3038578355412759,0.23765259309191733,0.2764667283990872,0.034651771730551936,0.03747122306007305,-0.08807532468857793,-0.24899521075188275,-0.09951038056688387,0.05754251132088053,0.10192495634544263,-0.20143652729957884,0.009609162390617834,-0.0058364620979459905,0.31298113175280456,-0.1870949414853799
BMP8B,0.020917671883788923,-0.00020823108074742095,0.016055978852026337,-0.002121940837175165,0.0500193150222117,0.05591330678750352,-0.06746402401507794,-0.12820945413462959,-0.013395558873526225,0.03888485952814099,0.006743649553153354,-0.04088250384211795,-0.023509688629862528,-0.03394462562099052,0.03754212889908097,-0.025262300145207712,0.005519591518274776,0.004833733816080689,0.06662619524100714,0.08126054659086412,0.02993242552250987
LIPH,,-0.06705699978525004,-0.014696893104917409,,-0.03399048496309665,0.0728438401690326,,,,-0.029267637053818567,,,,,,-0.023552193000461977,,-0.0019383507379429651,,-0.05979484262927665,
CCL28,,0.0945306780827116,-0.029821347362146512,,,,,0.09636426081002973,,-0.01799455726406637,0.02848056165651935,0.03240227943915057,-0.05860557009045544,,,,0.057051907536687,,,0.036861297742140114,
PTPN11,-0.06735848060919399,-0.019080084261121705,-0.015851891349221502,-0.011761461291527078,0.1239863110239189,0.003685615497272516,0.09612751334526579,0.07300584931426912,-0.05134770264587067,0.00890655416280042,-0.010329290387614,0.06760366059991176,-0.03864409776273514,-0.011234810082196001,0.12538537107602854,0.004424882491042535,0.08219578456375114,0.05722983814065016,0.05235835954224834,0.16979265282320818,0.11483348701827978
