,UKF255,UKF304,ZH8811Abulk,ZH8811Bbulk
BMP1,0.03087094345639602,-0.006040569876367091,0.14698566969803573,0.045622653122263566
NDP,-0.008179244370599694,0.04378250885389706,0.0837228854750816,0.0783629905357786
RTN4,-0.017964013116438485,-0.0808772967024134,-0.08405831469770188,-0.028435810532056006
HEBP1,0.024800995842301905,0.03992663924807171,-0.009078695564561154,0.07122972926213444
WNT7B,-0.014912319787588982,,-0.028633117656249513,-0.02304453352577471
PTMA,-0.06742075208131328,0.06994201114804431,-0.02028172328011262,-0.026176150745019635
CEACAM1,,,-0.02692899967510584,0.05539495121398344
PDAP1,-0.030454722298290382,-0.026528087308559593,-0.00809198236325086,0.04417065630559342
QDPR,0.00088759971628557,0.11935701117465959,-0.09854360630120707,0.022826197128189736
POMC,,0.07081474264367095,-0.02854050381860625,0.018091179367717918
CCL18,,0.0911833572789074,0.014427680710753192,-0.03484947689168037
CCL17,,,0.4642037498703324,0.12120422209403746
VEGFD,,-0.020426090459502378,,-0.02111203093605627
TNFSF13,,,0.010285644694815082,0.04369535532300611
WNT5A,-0.00817105977180849,0.0001209996251131502,0.08200841720547879,0.04736608799395777
CXCL8,0.02591067151971829,0.06119809046638193,0.18409040383530734,0.01977394997160482
GRN,0.004730482419962559,0.08386016933382578,0.035110818302264805,0.0794110120437979
MIA,0.005604284948866714,,0.016925229153884974,0.030928562130459435
COL4A4,-0.03301213371764126,,0.0595621460582944,0.004220169878000719
TAC1,0.011740441660519355,-0.07565640474804733,,
RARRES2,0.010827309654879554,-0.03842717530464773,0.1740835561179935,0.07553212025514133
FGF7,0.03881962791067731,-0.03430023049784289,-0.06391146792221386,0.011774520267461536
EFNA2,,,,0.12550485771975958
HBEGF,0.11496198904302152,0.03510177769214778,0.038322670869391985,0.017325713586951324
CSF3,-0.023107238726385745,,0.20573963137009837,0.07041301833330815
PI3,-0.03187050882503401,,0.12525077528572004,0.08274793250347938
PCSK1N,0.0026907202016048576,-0.09965120536287861,-0.04436933043199776,0.02801267614236008
NTS,,-0.018390042827294516,-0.04456956068233352,-0.024446092407100915
SFRP1,,0.08648686627579642,0.03983712229493006,0.06382438242079531
CXCL13,-0.016778589428363164,,0.21121748020715836,0.03341721671845581
MICA,-0.012242781089800696,0.013963195744656499,0.018867360712915063,0.04714025233566955
TG,,,-0.02538553178503802,-0.016091385065654367
ADA,0.13363924512268271,-0.028211275155222097,0.033604241297679485,-0.012843789691559582
LAMC3,-0.0034763742373990435,0.05469007094061921,0.05519379536686852,0.027235450885419617
CCL7,,,0.09651958862767661,
NGF,,-0.018390054935917558,0.1171978657662727,0.0014842269606157722
TNFSF15,,,-0.012432238152329009,
HMGB1,-0.06211382827888548,0.08942473120193666,-0.0632365405153997,7.041960790125427e-05
ITGB3BP,-0.006854451869459227,0.010152588454027181,0.04777035962446545,0.045710338545655475
AANAT,,-0.01728935619519619,-0.02511985565147274,0.0806160536227695
RELN,-0.02602228142048936,-0.023169765868128012,,
IL15,,0.010264456294400193,0.0016088926333176026,0.04598447006237365
UTS2,,,0.07861491162915275,
BSG,-0.04903161013572673,-0.040117417756921216,0.1726690601502729,0.044444036426063
ADAMTS3,,-0.027762643496980134,-0.014182019883454283,0.03281385245653687
CD34,-0.0241044534948533,-0.0095258012154161,-0.06380482973274862,0.03848470869869474
PLAT,0.04020076481932554,-0.053816833164131835,-0.026795082806147737,0.016239344968059375
NTF3,,,0.005748889256428646,0.05696741421247502
CKLF,0.057262795558277145,0.044294678471158824,-0.08088937868342994,-0.02551577703303281
CD24,0.0668169533127712,0.010522385049293802,-0.11011037089245915,-0.00563037286620341
