,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HBEGF,0.02588123505765054,0.03081234786215325,0.027519773562567847,-0.013370837621170946,0.02911953358116318,0.037617028768199993,0.05018968636217198,0.0377836248610014,0.02844380647720266,0.0132398842513468,0.015900776511203044,0.032884879166494775,0.02489250798964294,0.0514013049050209,0.020167935665502745,0.035307563376805136,0.012710283233241072,-0.012522760955077383,0.003726934046742359,-0.043892597513333756,0.10172947504889882
CSF3,,0.021086867238835086,,,-0.005964437675619315,-0.04228584752594711,,-0.035731536777101676,,,0.007579310937799936,,,,,0.019260883894260696,-0.050013105751781424,,0.002466327526876641,0.0719807941524452,0.07637881516621278
PI3,,-0.048819588756490444,0.014191594727989868,,0.03064793668861421,0.0481450269422264,,7.296010162743736e-05,,,,,,0.07689208458641546,,-0.05054324186707153,0.005108184452359716,0.037525101300112204,0.02532797750888339,-0.07913610218123131,0.045329088012680756
PCSK1N,0.053758809751233004,0.0982753034494973,0.013313362186532729,-0.05369745535471555,-0.024552480482971838,0.003538391372858355,0.0067665042070076025,0.005109202369448214,0.048385688995542166,0.004799466421473495,-0.023267972316951054,-0.046387031403215664,-0.012382488260304882,-0.02198697807204921,-0.021705250044981864,0.08815725428257264,-0.04624805549814658,-0.007022673494058081,-0.01681758686742683,0.09265982055150071,-0.0455364056454677
NTS,,,,,,0.0740359706905455,-0.020464923108247282,-0.03441936684176794,0.0021295182355280506,-0.03801573849810338,,,,,,0.115512517542597,-0.03372987801160651,,-0.007461933067187929,-0.011313813616634846,
SFRP1,-0.02994121671893761,-0.001890367830637095,-0.004398871730764529,0.009772247136720862,-0.027074448991964817,0.041971785142176504,0.04438034732045315,0.03324641174437212,0.01933095007017837,-0.025286287405857207,0.027920054937478726,0.04588964251291852,-0.010690604105236156,-0.002073267864305955,0.09878992104389854,0.06900332838243962,-0.013263756813127418,-0.011674524409611142,0.04576370153379585,0.009184114941636883,-0.03341430429730406
CXCL13,,,,-0.024761175714828394,,-0.034017549939860316,,,,,-0.027449197852598875,,,,,0.01450463332756387,0.0016199014281229527,,0.05301540043667749,,0.004486875011460301
MICA,0.07333462880374145,0.02816664448660722,0.051879707750561374,0.018872707080939116,0.07738758381456946,0.008288213583727673,-0.017163195101890048,0.06011550290257258,0.013316093826616174,0.05429713402808256,0.04923310844323238,-0.015343217213025945,-0.04317758473832687,0.06242515148586544,0.06579697346528599,0.04707899616164998,0.017294030237635732,0.0007168600833637356,0.009411138711178308,0.03986468080381884,0.03152281486793095
TG,0.05449573925592194,-0.032851081160782766,0.02719685214124961,-0.019640557563606772,0.05180305499934072,-0.007375517207335151,0.03953303039938197,-0.01188855883154897,0.030412006523835747,-0.018299576202561143,0.04910828977613446,-0.006520803974784133,-0.04048265395820533,0.223321197447747,-0.05237472392677364,-0.027517012196146422,-0.02177730141082344,,-0.015242394101037634,0.06182245901916968,-0.012967556201966835
ADA,-0.022233903712029403,-0.036243624109349074,0.019879134998329027,-0.006198142706434522,-0.022395469333557964,0.012055572943875563,-0.006224497648952319,0.11427788341109396,-0.017839786703145264,-0.019717289407745343,-0.0057000714594422274,0.012968572701416617,0.044916697138836434,0.10529948278160062,0.0019944698304291807,0.04803313956093733,0.1203958717573623,0.026458510715953884,-0.049862145755098085,0.045550133844930944,0.0984081208654051
LAMC3,-0.0009825395254296368,0.049421181717024115,-0.036116728068143325,-0.004061359300724724,0.01847634338003899,0.056631735235168845,0.06477362366361479,0.13958592289433921,0.014245150862167018,-0.036623992389454324,-0.02959181491834014,0.05016833702701049,-0.03050283869083265,0.017294314270823723,-0.06963500143733303,-0.06774631105751693,-0.03143570528739645,0.11154684622850743,-0.05852952286784795,0.08879231792504494,0.09394817671801534
CCL7,,,-0.02702600684655039,,-0.021124292565265355,0.013813130028740886,,,,,,,,,,-0.0018313340635775475,,,,-0.03816826701150559,0.038600536115039136
NGF,,0.023564435593775683,0.04990056076330507,,0.006386242174971923,-0.040259654516760855,-0.022541643752100965,,,,0.017116038829357083,,,,0.23586311034733146,0.01478039072266339,-0.027313643688975847,,-0.03179510472213503,0.049945368496619645,0.009380539388245592
TNFSF15,,0.04863137051995589,,,-0.011049575984014345,0.015177566220257737,-0.0007141914205618453,,,,-0.006295993908480745,,-0.037314759060109934,,-0.0020982320922970795,-0.016230891643100046,,,-0.011500714860827153,-0.011019099654301643,0.10986104184972825
HMGB1,0.018796256521222264,0.08899496126869942,-0.05626446923428902,-0.010875255353473315,-0.02703589155535162,-0.002893603970633712,0.055630526091986085,0.12983681658684437,0.006319212545435532,-0.07261634590268451,0.0047544032033090405,0.059585076695472854,0.006977755122854567,-0.09834803112150549,0.06201230653037449,-0.04472667718694264,0.005243656313688629,-0.022777333823465525,0.009161164081647208,-0.10995687789732803,-0.012997631977826126
ITGB3BP,0.038437707400905866,-0.008003053246377297,0.021412292908979228,0.07177657846595965,0.039944285408897356,0.034234120086127307,0.07576167712967434,0.16391653525222763,-0.02421511186497328,0.0025960127939916406,0.027967146225044655,0.005075059411003606,0.08792681588749296,-0.04050405723674741,0.036475543796810575,0.0006981817921783593,-0.0051552411942134635,0.03294166449017366,-0.00438727905369853,0.03317465036860769,0.05962645266345504
AANAT,,-0.014706396069660996,0.015537398462890942,,-0.021403465493398898,-0.030088748084422034,,0.02185741496580738,-0.0255603448005741,0.034650485752644906,,-0.01977842870511819,,-0.07024022632472858,,-0.02722902873101966,-0.01581687958606451,0.0327279575168683,,-0.04038361819804527,0.03403305918588049
RELN,-0.019757032983716186,0.05860995126388858,-0.0435884315907785,-0.008385621807005037,0.028123786739464557,0.031547142367780105,0.03805711236116528,-0.03923874379869697,-0.030994998822113838,-0.029810765868444975,,0.008717092431938236,,,-0.03100455546036331,,,-0.01719246485678783,0.09195724003978333,,0.02843212189184004
IL15,-0.02688520241289089,-0.026922477142274463,0.0033122095358271634,0.026279587208413637,-0.05735891531935848,-0.061009732675697245,0.13196219521207125,0.01902326219768564,-0.004549249100508349,0.002317698535007414,0.08348203283878061,0.09111574323248607,-0.0042921351909401785,-0.0992085173424891,0.011191103863541755,-0.04988469625438784,0.04297976065854977,0.0716022654395054,0.03951687504782601,0.11721170794774508,0.032401962126812664
UTS2,,,,,,,,0.030975985114902183,,,,,-0.04540750342679181,0.013845555441191615,,-0.02318751079140783,,,,,
BSG,-0.0053314152791784355,0.03583309295671436,-0.049718813473144836,0.019827600959585058,0.02168883145569468,-0.04925211950156275,-0.010371469827016377,0.014103982646005467,-0.008673198505772552,0.026823270076514402,0.030234456079036947,0.013672797452374418,0.09109782479720072,0.2131106859189832,-0.038567126532616486,0.02554094067204905,0.0008287307530843533,0.1406342033988247,0.03086193257889032,0.09519616127050631,0.07721657536767244
ADAMTS3,-0.023158876914005994,-0.033703899586274726,0.05241528165964233,-0.03450988361121495,0.004101738442823299,0.06022146271793263,-0.03136977669006586,0.14508592001997578,0.007636079863980061,-0.0008193934469280133,0.09257094046847389,0.013492880733050805,0.1270154788263967,0.016496999116785607,,-0.03208314578867701,0.06987842344192312,0.15452823905945523,-0.022610847428275575,0.1321180068582796,-0.025146485096615163
CD34,-0.006837964714156621,-0.03077822845813503,-0.03710847779118831,-0.03430833634000764,-0.0032454736974658043,0.0375453486487061,0.05820239566798658,0.11726817044824296,0.023491366859067987,-0.008956326628630919,-0.025069398817833644,-0.010241151705718642,0.04096951671363804,0.042696677789393,-0.1141550498527518,-0.062000973069827894,0.0754582485118246,0.08090354284630215,-0.027845455726168828,0.021280718762158483,0.05512381394121075
CCL23,,,,,,,,0.08553347062318647,,,,,-0.013741434008990073,,,,,,,,
PLAT,-0.024527610962756387,0.004343441025013418,-0.04199708417623808,-0.017056644372353352,-0.001875924947211296,0.02841887729839738,-0.007481170340101138,0.13707874527768546,0.014036864281279387,0.04810251732397057,0.03515974106388361,0.013233333418945638,0.07785090336514451,-0.059616015476311846,-0.05041086083757828,0.014557190181763241,0.00031816154098185623,0.08906606173485376,0.008330854085282047,0.09404609346708213,0.08591575274265299
NTF3,,,,,,,,,,0.011588259020838338,0.0028470568788503767,,,,,0.020392793481541858,0.06101285377448661,,0.002905528955950523,,
LTA,,,,0.007841754381387234,0.014808342393441882,,,,0.009008621661276866,,,-0.01834358074423275,,,,,,,,0.07379436157226066,
CKLF,0.025327532288723316,0.0783953427908991,-0.037468806373191964,-0.0012010010521117003,-0.014142141039342436,0.00983846592697834,0.06917196057169261,0.12715600480232536,-0.025416196704991217,0.018047754648741303,0.037232338275516204,0.00780275231326398,0.017904661142152604,0.09034008619978426,0.05073252124163212,-0.01270577836136261,0.050167535669187385,0.005177241830960682,-0.09183781813939246,0.07895843488043446,-0.0350221752462675
APELA,,,,,,,,,,,0.02577400984826845,,,,,,,,,,
CD24,0.07136867874503207,0.015636826377982853,-0.0017090525065579288,0.0011925336498827433,-0.003100590781743935,0.09151283456020173,0.01962084097892863,-0.0006292351078562551,-0.004391810572199636,0.052718826340923494,-0.020903219923709283,-0.03926014496065712,0.10638811328755862,0.0003984258930039467,-0.002274714255427753,0.025998934378319623,-0.03994037860300108,-0.030079449664761317,0.06275770594082741,0.01834148377701314,0.006536946310216101
HSP90AA1,0.009299454437391502,-0.05992027280032108,-0.040240090347558946,0.013510001819314684,-0.018847300942811257,-0.05298235504321047,0.00564029830272421,-0.16068500271588118,0.004072461243121703,-0.030641852338433084,0.013264149283745228,-0.008195540843376073,-0.0004779678471888112,-0.06802961819751514,-0.022481106095202225,-0.010720973907414224,-0.06896392970865327,-0.0009646122025293805,0.014709089183777392,-0.13618844124479135,0.045840220023858944
BMP4,-0.024526182066638324,-0.039105888230585306,0.005322943342535733,0.005460640211596535,-0.01458077164115173,0.03523728235496149,0.0396308007575581,-0.013625111657669596,-0.03760995073630099,-0.004323008915249673,0.005778467127354867,-0.015630625400284537,-0.028606295463559937,0.048484238962161946,-0.026268727995003606,0.08107514646431213,0.03128437894193141,0.1130260413321481,-0.03985270240384421,0.06638336493920802,-0.008957209452211762
SCGB3A1,,,0.0281494517082073,,,-0.03583198452456011,0.09475964927523159,,,-0.017793176341591006,0.028607078695406848,-0.012799908059615771,0.09489908787359602,0.05648934604738209,-0.05315922762429208,-0.00876875599888531,-0.022497110742441002,,-0.02388335578406881,0.006637296096332404,-0.01403333980512611
IGFBP4,-0.0080457132961086,-0.050586080864852584,-0.014785538169286253,-0.024998468803675532,0.05791249045067402,0.0357335369919139,0.034726932932734635,0.19388111541345643,0.027014231967533033,0.041792319479529334,-0.01771825122008473,0.0213081257852162,0.0337911931896175,0.04123819714537962,-0.042340387800505315,-0.004442919316714784,0.025730388071592995,0.0886009990794999,-0.05459159261453054,0.08080154235822547,0.140738871315002
RSPO4,,0.10808241609550463,,-0.023349935560745893,0.023767259586324762,0.02750158302591373,,,-0.02863139047222541,-0.017793173738936456,,-0.02544543435571801,,,0.10649551707709508,,,,-0.01608442370081904,0.02077210019575296,0.042306168153469485
LEFTY2,-0.02359597601805066,0.010088711463810143,0.05825917489134106,-0.0146211187200333,0.06899628365518014,-0.021638565055107705,0.011539020160194422,0.12744767157012593,-0.028521187878774838,-0.01951043262004002,-0.010270162462985986,0.10032361137357,0.09693489682634011,-0.041971922973513896,,-0.010346667421994634,0.04630848155102157,0.12816467811978388,0.0454626404456726,0.03083465597665843,0.010169896260813324
PF4,,,-0.0025185150204362554,0.16150367333963617,0.01303267915679057,,,,,,,,,,,,-0.025375940788909965,,,-0.00241587867064951,-0.0055436313353927425
ANGPTL2,-0.042768925599967714,0.0012374323863241514,-0.012008304549003295,-0.03519419500748566,-0.053946299806443186,-0.018473671661019084,0.015510737934957199,0.09305960273691909,-0.055350049345707766,-0.03519091805444043,-0.02990221857349789,0.00675176677945295,0.08373005738160977,0.06855460304909798,0.034151862425213085,-0.021217574753042222,0.04297945560036817,0.04139636908921369,-0.03447390745795925,0.04638125030391727,0.08382714779447696
LRIG2,0.012208235106274317,0.021744140456855666,-0.03429908130528208,0.04411576745197186,0.03900356476132645,-0.03747167052533351,0.035639923652481836,0.08158491178534552,0.0639284108885397,-0.04331311298066618,0.0013992658944197284,0.10081047888957025,-0.045966252742645056,0.041312471869294355,-0.06719208097166117,0.10205803711644962,0.07376401519805743,0.06398240492299263,-0.06249480215204657,0.11308270067370893,0.032224479117967074
ICOSLG,-0.052559632951904176,-0.08082891980764882,0.02220483426604586,-0.015645464725851897,0.009602974953492171,-0.026983203992340735,0.014199506695275888,0.050394373148135004,0.018847731829631783,-0.0337681210253944,0.00640252563456246,-0.002768452016487229,0.042816541070920935,0.05251076483248624,-0.01900427870458034,-0.0317767826866069,0.077596092288744,0.048494431057459306,0.05690583134586842,0.11689338414008713,0.010510918139722322
WIF1,,-0.029558972641113714,0.024444121369563938,,,0.010852412720310121,0.012586309574241322,-0.07371567273775914,-0.009117774906563722,-0.006591239580872755,,-0.04863259376632289,,,,,,,-0.014952029797849101,,0.01391952634271001
NPPC,-0.0545535052176226,-0.018398587753487187,-0.02336921060192027,,0.08352354241689612,0.006844215750769941,-0.023733929212467867,0.03453843099326073,-0.0154877491475451,-0.024728157129607967,,0.030222119775763397,-0.031109739667384406,0.017555253133915094,-0.04168377791449604,-0.0006429037308524486,0.11925511749405811,0.016469538681187938,-0.006265571969827684,,-0.020324608331005873
LYZ,0.03334093340679142,-0.01534167225497276,0.03193951440711057,0.006678837506344216,-0.021435743917949984,0.008943911709099103,-0.021416050463884933,0.06806658706279213,-0.015601445395552211,-0.06533495596961615,0.05781756401514859,-0.009478444282748988,0.052504904292408346,-0.0010195926341439623,0.06873492466634386,0.0052101779810853205,0.02081078653752395,0.011147429840962779,-0.04730310274899142,0.04865256095312428,0.018330449374387717
EREG,,,,,,0.03370395007938644,,,,,-0.030260644540570755,,,,,0.013751901093198059,-0.05896304331251645,,0.03863289943435846,-0.029867769665948427,-0.0031155689052135404
SPTAN1,-0.031059361345173297,0.08773867774664712,-0.0183619393648351,-0.037458860307949204,-0.027061007008175358,-0.01411051748522284,0.03024609906237243,-0.03668118120002592,0.004798069074202613,0.0559672418956898,-0.009236585414007794,0.04236437280595631,0.040783328461480146,0.10026609913575844,-0.11684040817290413,0.020582248158493164,0.02294708162521103,0.030887540319296802,0.013430585622540164,0.011666657277625347,-0.05684434645605285
PTH2,,,,,,,,,,,,,,,,,,,0.005956470822541067,,
LIPC,-0.030511589312142227,-0.0024125509446758287,0.02569982975139146,0.04447200772943431,-0.024074772174202733,0.007498825950423643,-0.030201872773052175,0.10567427285068878,-0.03272476008016053,,0.03724138891910485,0.11469458648277699,-0.0329886943961093,-0.02531788047143074,-0.06265636253560392,,,0.04030126365064174,,0.11703889488351862,-0.017809802465182472
COL8A1,-0.04065374833730667,0.014968515473538717,0.045804203586912735,-0.012573506728084933,0.006324694390697106,0.036238675327540194,-6.315063204189231e-05,0.06292127995439202,0.030237776975080365,-0.044870088731386225,0.01819157370910452,0.01055026469087674,0.09904532183019232,0.07076061448463336,-0.06486414859912429,0.012771326284951406,-0.01276113730344318,0.0843388330137482,-0.01896811515143721,0.04898745281380519,0.06127197479840902
GSTM2,-0.009460986496797042,0.055054135528881464,0.060598816878587806,0.16765931732448494,0.036388007485483334,-0.03675602697367216,-0.016469357288322755,0.060855137570816634,-0.023399994328098063,0.004997080434302258,-0.03992860309964187,0.022599053044960578,0.12861220663136672,-0.008253997170853983,0.012984941381805006,-0.03248079131901419,-0.02814107577360156,-0.04336848001502648,0.05848738462654621,0.03261425011909381,0.053007547762370384
IL4,,,,,,,,,,,,,,-0.07833813996912044,,,,,,,
SPX,0.027294695063283234,0.08647403318240762,-0.009094408676682058,0.046305293567296506,0.0014377248156365562,-0.0006127808740113977,-0.00552541725148982,0.002151442142459538,0.018111423383452476,0.02671037918067235,,-0.01284409191235462,-0.0037264740343404055,,,0.024474183691653207,-0.005262653108229414,-0.09152550168105487,-0.0016938904236881902,-0.012119279180488742,0.010521669843924247
MFGE8,0.0016602444436111187,0.03500689237290528,-0.011122847688599113,-0.0581105539040373,0.03770375443155535,-0.04807248500362967,0.015053786903901042,0.07100369922473795,0.001793927400605665,-0.001214380484980569,-0.0009267828916818856,0.022594585786483365,0.033929139188662694,0.09946120927811553,-0.03264534213033032,-0.05061786471144898,-0.0144694617927245,0.12577869691974009,0.022817466840821442,0.014918967184377789,0.057512154441466685
TGFA,-0.06649137961635375,0.033822632016168676,-0.011590098163812635,0.029299404148082256,0.0806781920562264,-0.020520492866464245,0.045764758499420036,0.026222148566883343,0.08148790385569754,-0.04870239963730345,-0.020700780028621964,0.01710140550810937,0.053983530718470195,0.037399534911831844,-0.004538245286119168,-0.005733631527987977,0.020543983143939678,-0.02996332471214359,-0.05000405825185663,0.13949018818532177,0.10125612495398854
SLIT2,-0.005655204639859422,0.024634342479009835,0.01788975215124305,0.0034618532318816176,0.05932683406833961,0.007171888627560007,0.05815527871517654,-0.044773606639002324,-0.024840023534182677,0.02134895836868216,0.026416724181352165,0.046517072484971736,0.08554045262773437,0.0399746808359809,-0.016956641014580127,-0.046323834013667055,0.018031913032518117,-0.036492258192346194,-0.0006658322185959746,0.03782733334154614,0.01538641850642706
PLTP,0.01178409992308801,0.02566607399848768,-0.06233120687167576,0.0050371739113122494,-0.030930329871127572,0.04884448355860769,-0.03637797983071411,0.11428971069647444,-0.07908695361069965,-0.0032770438596305008,0.009106413553776819,0.02959824216840933,0.07910913317850217,0.04536973739310395,-0.001369110057658587,-0.03825700243836272,0.015230883656041772,0.13462156166197847,-0.04994896519991729,0.05720695511294801,0.08144648038663244
APOD,0.019448073192747852,-0.0008406449765710176,-0.044630281139115185,-0.017434059382394326,-0.0065944532562644395,-0.011874925832816064,-0.07010714020804339,-0.010350133954651296,0.01999193348725974,0.004541080116500837,-0.022350830395731724,0.05914010598499633,0.013742713938431399,0.03845715301337053,0.02654577031689101,0.0005708951293128427,0.0014826089223819695,-0.14106458095303512,-0.07683774538447559,0.03487584739805096,0.049872863134508165
B2M,0.015097702199619667,0.009544839739030427,0.01556495720921955,0.03760035123447393,-0.004062995935859606,0.04148522334297443,-0.009973912189478153,0.15435074469585877,-0.01929899902849409,-0.0421625786172938,0.021091342629756912,0.020332355684440362,0.08667270005380615,0.18470066610739005,-0.039834470950139415,-0.049961023793190784,0.07955397815127246,0.11344337227404586,-0.07236154955961274,0.026610540602045388,0.023142630436140968
OMG,0.004727770972360102,0.059959044988873375,-0.003761740613898025,-0.05877334619838091,-0.015577497835909008,0.047136728281289675,-0.017641373797774203,-0.049260867968809526,-0.014375449491425754,-0.020612061941572404,0.0005311668329773235,-0.004399946934026102,-0.008562630516987869,0.13579626524225463,-0.009742966843885412,0.01379039542795267,0.0680915275356619,-0.08579175142665606,0.026673366885110565,0.08354063715448397,-0.042675958556846666
