,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
DCN,0.056404950751415876,-0.04047459664520053,0.0031348297866703742,0.12368491044282538,0.04199647151761043,0.13192549972311013,0.03705246744004785,-0.18382249131977288,-0.033350742517639274,-0.0435003990137425,0.01001904700489871,0.13941204027135845,0.050251702388249164,-0.02135758830859152,-0.08677763404887633,-0.02088837649658317,0.0988538399182193,0.09207661478690395
RARRES2,0.05687690716483447,9.113203113849256e-05,-0.030713498003816155,-0.03545793692722063,0.06420102460623217,-0.15495628627284475,-0.1001446610194311,-0.3917397621296423,0.09406420901353754,0.012183119694292727,-0.08036295128692798,-0.1923766409006985,-0.08683041545570921,-0.044107330386282895,-0.08608531032992885,-0.11433803791101733,-0.2060123626070652,-0.019728047732646584
SEMA4A,0.04580929399610395,0.09735481371888706,-0.023085144040603994,0.040985903431802514,0.0042344733396014874,0.14924620606967134,0.17739454069304164,0.24957597457872277,0.03700795341668332,0.09151304436662121,0.1935148280056146,0.2518317638274023,0.0812914996591965,0.12147179606058733,-0.011009654254807653,0.10594520608224475,0.05802837453485246,0.11070102550513053
GDF11,0.04139221082236912,0.008272074871848827,0.01099090709252244,0.045011180219549564,0.03669553934614133,0.023125599286007298,-0.14150163381739161,-0.2260716946481,-0.03377209677022598,-0.027954615806367086,0.05320271867340761,-0.11604150048450348,0.07726401088290147,0.02118164299629402,-0.01765099576601523,-0.052813296533614114,0.024661544200000763,-0.041272129945913616
GPC3,-0.027584067887512987,-0.013954728088705634,-0.022112913907661774,0.10364898915409203,0.0034853999974048025,0.0077203784234701955,-0.22869736425159912,-0.019815496855840255,0.015660075733611348,0.022962630982896373,-0.014618576781511659,,0.09858800731712049,0.17803498561800501,0.025807479190452013,,-0.06594664102130575,
OSTN,,,,0.11383095981997322,0.032005109916888964,0.0007766350522951727,,0.0743362279669779,0.10674754812388214,0.0553438421925692,,,,,,,0.03860034477809417,
GRN,-0.08324810481816962,-0.04202484631610586,-0.010215951621227872,0.0790829316500207,-0.0006624306655134007,-0.05620544224941179,-0.159278763693757,-0.3535174087148035,0.02380583921261997,-0.12927125871202932,-0.21758995526208358,0.014360838713241486,-0.010738094402863491,-0.03411262106414139,-0.07180198051490883,-0.025717551183636295,0.13460247451232596,-0.046994279505378565
CALM1,0.30658955468354754,0.10815526255542464,0.034669505659583766,0.06165716514268118,0.07097696221378913,0.19897034790798676,0.32167983262345223,0.48048900084696616,0.06334343279472139,0.03305036309707445,0.45338424491478413,0.40623402119018487,0.11445961699051181,0.1044725961056216,0.14981275321969953,0.036301521055439864,0.2986637773341392,0.23299776284909568
ANGPTL4,-0.29959120583865756,-0.05022863919211054,-0.035072524459820974,-0.15501615594982165,-0.010490603884495457,-0.10573722859839241,-0.04797547691496516,0.010473546094608007,-0.004525331650264686,-0.0008361073158944155,-0.019163778123724915,-0.21798549529437788,-0.11652704116324586,-0.1655946264351761,-0.13227975903785275,-0.07053466852679699,-0.15188652234956407,-0.0547813479053097
BMP8B,-0.008970577610432915,0.02658760349927688,-0.03890309324668543,0.012460181507139087,0.0010003364788798447,-0.03540235957538837,-0.19775264151095057,-0.01821028679648495,0.0684959353324898,0.015340625457098477,-0.1328661005224395,-0.05302760958598606,0.010673243950427793,-0.05407801660827896,-0.10205872935426567,0.009620542552090935,0.033373924532966844,0.031673722744837325
TNFSF4,-0.06647840433989544,-0.07626262500949689,-0.022653863149484376,0.006669259783883527,-0.0002627520552372963,-0.029124875561581835,-0.03246214398770537,-0.08111460710900839,-0.009920924364403444,-0.012893476003636925,-0.03095509355813236,0.010103186258249498,0.07721430316669052,0.0705737769290494,0.01704604306216969,,-0.057959063835021696,-0.08185414493100553
