,UKF259,UKF296,UKF313,ZH881T1,ZH916T1
IGFL3,,,,,0.06113350200900281
BMP1,0.015153502794113063,0.018516665511462662,0.011804469723506178,0.038816315583519514,0.05771530504016294
NDP,0.04676893117054603,-0.004393225491402519,-0.011495386422784106,-0.051303122458668325,0.021872835449420452
TNFSF18,,,,,0.03721367937723531
RTN4,-0.0010649492533139505,-0.04421172716862,-0.020651117519305446,-0.02100831719985338,-0.01583101882668152
HEBP1,-0.0005178541990519804,0.0036251184393736135,-0.016498599871318114,-0.037731326985965104,0.03651597145462653
WNT7B,-0.0017571611630663537,-0.009681451083624741,-0.021536390803798263,-0.019769036283447474,0.10674122293401676
PTMA,0.03238192754470199,0.03518506787959789,0.0025944927118735743,0.04454014689991942,0.03269018037755644
FASLG,,,,,-0.017673826080214006
CEACAM1,0.0006126186521526458,,,-0.013120996896265924,-0.007189691939311798
PDAP1,-0.05032330841437029,-0.05830602836423504,0.08206986089016488,-0.05465735650346881,0.02148784763956161
QDPR,-0.02642081477125908,-0.047046904717640496,0.037310888716038514,-0.02437999019318297,-0.02544314887947696
POMC,0.040750290060784476,0.0060672427525084935,0.01563330462112935,-0.021464227274247485,0.012206319939738818
CCL18,,,0.00955859229967598,-0.04518537676979312,
CCL17,0.03608527623499575,-0.011982922460114604,,,-0.01601933822430377
VEGFD,-0.022853494516305976,-0.008789618539074623,0.02294453785150775,,
TNFSF13,-0.01414925183403284,,,-0.014734000112029615,0.08725855379801328
WNT5A,0.009155036798387825,0.045747269623762646,0.01877648180791114,0.054039742875955754,0.017793771279431315
CXCL8,-0.009742429063557772,0.09369640415454132,0.011320780127849463,0.0393221483478906,-0.024669876770868935
GRN,-0.03190249876426107,0.013370932814370254,0.06418575428544611,0.017934525880617783,0.01786547924644033
MIA,-0.028332728128852593,0.10472015785291182,-0.02492479328226768,-0.029253574804675806,0.11964177724485596
COL4A4,-0.042191643267411906,0.00028750633927846663,,-0.0264433437822452,0.007288360195550992
TAC1,-0.02931534865391612,0.016129507007601112,,-0.02263745758835696,-0.02105904901071912
RARRES2,0.00048217097080425586,0.05387627030024034,0.021258488231209998,0.0017911140217797851,-0.014846438986996679
FGF7,0.022558957745670266,0.0319264242643903,0.04602333674067503,0.0738468556790248,0.018778042781140307
HBEGF,-0.04451877695782768,0.040162298565946934,0.043046246538162206,-0.022011703174888594,-0.0012244722849256995
CSF3,-0.024449437031722268,,0.028824904539992282,-0.018810741361468337,-0.016865891875589217
PI3,0.017859762877635865,,,-0.0011681438497807976,-0.03664397990237915
PCSK1N,-0.011122720396084983,-0.04089765515958137,-0.021167573313585243,-0.044206100544993625,-0.003914466977652666
NTS,,-0.03322150859333563,,-0.03369141182696356,-0.02497608601419749
SFRP1,-0.017898187471504318,-0.011982922580792475,0.011952440018058468,-0.008052501329168238,-0.007415979161525972
CXCL13,,,0.01834044094878592,-0.00452689311764371,
MICA,0.01157923114321973,0.04247288606042471,0.008498314965488443,0.10744628773701237,0.024701403301609817
TG,-0.004040986770106117,-0.00867198894709268,-0.0005137029593042107,0.009037277667770939,-0.007092724490104777
ADA,-0.03881501271511837,-0.014084007451893817,-0.004090921382846757,0.04888420081454988,0.07186097274672372
LAMC3,0.02135978366110737,0.006132530514777469,0.06556919158725187,0.046297091926817246,0.10191568734293512
CCL7,-0.013964699656426365,,,,-0.01767381979561241
NGF,-0.01310693396667073,,0.0008488017114996532,0.1415711009784479,-0.003383551866789424
TNFSF15,-0.015550376072141778,,0.04843066179535589,-0.01168114744488885,-0.010710836815351956
HMGB1,-0.047913030209923435,0.045637426363452124,0.012299558667050486,-0.035171074862659,-0.010043544710925834
ITGB3BP,0.024979056810162638,0.020735278884789068,0.01180213280924203,0.011889423337030748,0.0021851309896659876
AANAT,-0.014149253344155557,-0.009996340567790883,,,-0.01869963838054045
RELN,-0.0245599351503247,0.023623380953839174,,-0.01410956020028383,
IL15,0.01777350555891965,-0.006869949496310635,0.04760348561346593,-0.028493913735403425,0.06826553900123036
BSG,-0.018301308911649068,0.008346945369276312,-0.01550955416390551,-0.0005712176484826708,0.07232013020863308
ADAMTS3,-0.017626258453506218,-0.02392355464408315,-0.0228677670676623,0.019946385889471428,0.16149165120708306
CD34,-0.02422531888025813,-0.018702881780772968,0.037761748254062685,-0.015893004410927166,0.07145835321491127
PLAT,0.02457860039755309,0.04805195357220583,0.025161561630263375,0.0419921309771396,0.036758611797102526
NTF3,,0.019098196428427076,0.025920152112934008,-0.058631214077322524,
LTA,0.046165057645648155,,,,-0.00840328592301928
CKLF,0.04316904084824661,0.011223559668200805,0.040370973966131075,0.08750875742469708,0.07442423428027325
APELA,,,0.04196600681635928,,
CD24,0.012353286472461577,-0.0004777791473448678,0.0009558088632037365,-0.05542209365795291,0.005424607055198413
HSP90AA1,-0.04882227238310067,-0.04006800394812324,-0.020687641218539783,-0.11506833460214168,-0.11642321856231073
BMP4,0.03229412460092738,0.029563093858152253,-0.00733651165911381,0.03208169416521658,-0.006706120876331691
SCGB3A1,,-0.008432011040034501,-0.036811662661234625,0.12139848614906298,0.042810977150594176
IGFBP4,0.013825915242285757,0.01736782292517857,0.00037408941494844114,0.030573775284371968,0.055393358776348676
RSPO4,0.0501870972762057,-0.00843200980666214,,-0.01633676924338762,-0.03319250031860589
LEFTY2,0.03632617822700908,-0.009245801878750818,0.01911912658038083,-0.02221692686848306,0.002474297967359367
PF4,-0.012183925329243934,,,,-0.025166889333262586
ANGPTL2,-0.032378779935754616,0.03726793123888253,-0.06633553979310265,-0.019175191163787925,0.05055216350099881
LRIG2,0.03698243217672336,-0.014900956247790347,-0.012412762994742964,-0.0412240595472281,0.042571445979928534
ICOSLG,0.020637607591451987,0.021237927080749737,0.0024418958214910903,0.024876424853553687,0.05000013235825118
WIF1,,-0.015867296648452996,,-0.015186609422336843,
NPPC,-0.01890027281993122,-0.011718430139377699,,-0.01220740052783185,
LYZ,-0.01805252358127452,0.0603463051173933,0.03654270101782482,0.0767122195462618,0.04410842502742584
EREG,,,-0.02324774389418599,-0.02034772153172014,-0.026602606809701394
SPTAN1,0.03279018467745096,-0.026060883934880485,0.03992275961192632,-0.09950933747564318,0.041826381123576034
PTH2,,,,0.0034167075565032026,
LIPC,-0.021895421243155397,,-0.016067937704574917,,-0.018156239900473974
COL8A1,0.008152253618618925,0.02207860815681029,-0.012994390240164723,-0.009039725159655015,-0.015038011160690012
GSTM2,0.00042802708216808715,0.07637262885504345,-0.03353265782879817,-0.03468360966631864,0.03128947637881095
SPX,-0.035878109237661625,-0.02357811454721194,,0.02168000201216191,0.010832776779753816
MFGE8,0.01767215416325325,0.010062431996888489,-0.0043287056511311095,-0.03487288483400812,0.06772533265188843
TGFA,-0.05134755780304047,0.02107969036830992,0.0070108469217169305,-0.029471685741148848,0.07444047956985282
SLIT2,-0.01091429918051069,0.028207120365560254,0.0031981627195375732,0.007483049411881771,0.03305004424716925
PLTP,-0.049598712591528975,0.049929119517730595,0.006392823012995392,0.021169014728154207,-0.023421605166727585
APOD,0.01360351599058511,0.0610179168928296,-0.02264785010093739,0.008001233699804636,-0.0620834528185791
B2M,-0.03445474279317362,0.09753344201983964,0.057733430930913675,0.08892088373443094,0.02705500806314941
OMG,-0.019031252113503972,-0.02683498322596202,-0.014722923940374263,-0.020230505090559504,-0.009208592371409502
CXCL3,-0.02615744742495877,0.022482010567658802,-0.0036420261162828198,0.08736978945152947,0.019053244352512235
CXCL10,-0.003553453335402802,-0.013702751362735032,0.07630165428881044,-0.005010725132558698,0.0333991326751065
RSPO3,-0.014149252298685931,-0.02190443522227434,,0.030942544798981977,-0.017935471145717558
CORT,-0.02259725613552748,-0.029636847186990768,,0.028148675988907267,
NCAN,0.04983880776488079,-0.039000632973803205,,-0.06544562987095322,0.0751662950682633
PRG4,-0.013964701832617511,,,-0.038956984646419786,0.04325053052867949
ZG16B,-0.016207744356170922,,-0.026226669352877555,,0.01596462314696195
TGM2,-0.009205368343916187,0.07273873013766992,0.01683779448460393,0.024880200097333053,0.06433398089245176
VEGFC,0.024013677100616103,-0.02998520797479533,-0.04022908455820923,0.06840598764600567,-0.045293813034891696
WNT6,-0.019314980769514413,,-0.003416256971352103,-0.02168155893059191,-0.01188309253858504
NRG4,-5.803615898665105e-05,0.0442154742384301,,-0.02157312765462279,0.1192391084698456
PMCH,-0.02354917174613395,,,-0.012420916200048088,0.018302318552717398
COL9A1,0.049510365164015545,-0.0010281705450974246,,-0.017757534664380552,0.09567989606102831
GDF11,0.009770133385519367,0.0384978696390303,-0.016171164964150993,-0.041536368606956836,-0.01256224699310413
RAET1E,,,,,0.19412232060740356
IL24,,,-0.016538447910644384,,
SORBS1,0.009613656212832103,-0.00034117960978251164,0.04949624375912889,0.04446789011467872,-0.030188614394874316
DLL1,0.029042185387613148,-0.004696694983690319,0.09501870787353868,-0.06677667997192022,0.023939302616318832
TLN1,-0.03096136897712267,0.003853704528029032,0.07976294224954635,0.025045405248702038,0.037156371889009096
COL2A1,,,,0.1084780697501529,0.005164609580818156
SHH,-0.014511618013545577,-0.009681452459180003,,-0.03168736740892122,0.021553264432191726
PON2,0.01017194012933851,-0.017640813077535792,0.06562626572574441,-0.03749395828102922,0.0038918034690869395
ICAM5,-0.022617386653320828,-0.009803123235052969,-0.015655673005428934,0.003924081351681848,0.07304100204064298
HPX,0.010153609419850208,-0.008432010180411283,0.07140567038951547,0.01248193886420862,-0.009431855724069472
SFRP2,-0.016527160295411403,0.014889079897466705,-0.01632198723770929,-0.03522861233305739,0.009752636243359272
CD70,-0.017702729934149394,,0.03738984716734375,-0.007641780901386448,-0.027363804992601968
HP,-0.05044011390928561,-0.0016060232976411422,,-0.03742474875867843,0.03442931143809237
CXCL2,-0.0027818561725722088,-0.011718429222257173,0.011759521745869226,0.0027795957904247106,0.004762417827609131
NPPB,0.015379680791897435,,,-0.018564343020501382,-0.01819354003901731
CCK,-0.06455163954205351,-0.010295817137193849,,-0.017810392971918408,0.011962843373374648
SEMA6A,0.04324368993979628,0.022996367915785937,-0.015232099192667046,0.013559238399983794,0.007069040950626615
IRAK4,-0.009323703992859844,-0.0036659960814620185,0.029848555947375458,0.006762850675963113,0.072351096595856
GSTP1,0.024721415005888148,0.03881274240177296,0.015766869647395,-0.024476099818025288,-0.0431452868432465
VCAM1,-0.002686386317479422,-0.005399396342195062,-0.015139230769800083,-0.022973542765811785,0.028710260719764208
NXPH3,0.06098394554308149,0.02688204310688605,-0.018584482990008293,0.04847497227152466,0.08990646966721078
MTMR4,0.024346530395565648,0.002678019402080409,-0.0018532675371033143,0.018473486414640212,0.018208659470105065
LAMC2,0.04488814387391372,,-0.007492197406773204,0.04883516876449281,0.01395050929004952
IL10,-0.0018728040855657004,,0.0030443865305594376,-0.030022993545473133,-0.0488977265315372
SEMA4D,-0.003647196979351259,-0.050524105044829036,0.0859022940833214,-0.05576326553678058,0.02571591699468666
TRH,-0.0254363312266133,,,-0.020026174335195476,-0.020377984929312986
SEMA6D,0.0022399513437361676,-0.021223407349265234,0.031304066705404816,0.001182656140054756,0.02043837693566514
CEL,,,,-0.01721480391262097,-0.04449104284567203
PDCD1LG2,0.014612194078065544,0.0632123564340132,0.1376417455588532,-0.00662748903839366,0.06161236327105993
SPINT1,-0.04043858944300633,-0.013779759721229001,0.02897238301920493,-0.018701122949852295,0.045197656763841125
CTHRC1,-0.03353151677379678,-0.02190443271083509,-0.042102745055470354,0.07506404789159028,0.07700367080450032
PODXL,0.062483051014805356,0.0003831384906656144,0.0010498218955916207,0.006626213993938327,0.092446592403851
JAM3,0.0016925561393892855,-0.014941105668634994,0.015364812434112893,-0.0282746762537571,-0.026581598634040436
TGFB2,-0.04981366228384724,0.04758952043559447,-0.019173641446392095,0.024925803258412482,-0.07079180207503738
COL18A1,0.04360668045432192,0.04983390820396623,0.03534764276725398,0.01860422487179566,0.042765848287845715
NODAL,0.024217268571343344,,,-0.01378743945525394,0.07817693392048264
INHBB,-0.020088777089415946,-0.01616668969819551,0.0018235483054384115,-0.040173265018665055,0.012936181407569625
LCN1,,,,,-0.0006667544905230112
ARF4,-0.032693261873164715,0.004276031096949658,0.0349267293902323,0.07460130199037726,0.06455446613147398
CXCL14,0.029010133487321055,0.023830279178780448,-0.04349167901993151,-0.026437953951004702,-0.011391811632327413
LIF,-0.03323956092341408,-0.009996340567790883,0.039895637847646645,-0.009455782729415206,-0.026700902344360025
IL17B,,,-0.03973919396964474,0.07088024056501058,0.026467773648501617
MMP1,,,-0.05243116098377742,0.16736632255163011,0.10134487157599269
MATN1,,,-0.016538450294468435,-0.0176778593879601,0.027729177206136924
ADAM28,0.007112277553120158,0.028382590998527045,0.061785543442232624,0.014839634779725688,0.020521127380160573
TCN2,0.05116715369561063,0.09033814279760202,0.022753415854603637,0.045968864950059564,0.07534450638973361
THPO,-0.01943570218447911,-0.010402141640121007,,0.03327315434839923,0.08631329035581209
CUBN,-0.007280150825151411,0.008441912459914392,0.007563368840082598,0.022286765157357676,0.06551372810221204
TIMP3,-0.02060630384015332,0.06750737490306882,-0.0375342783998114,0.038289206781471484,0.06504584008683639
PIGF,0.04723375742715598,0.014440540558586502,0.03536551684142599,0.04688698866415165,0.07321082029482194
CRH,-0.01636818667319576,-0.003223084769308679,,-0.04785574372567921,0.009907471630304608
BDNF,-0.01582149203573984,-0.016921739929141227,-0.025510528230927226,-0.022770895888335793,0.02112621593483732
CCL5,0.060976054731666576,0.07440359904394302,-0.003695561926250453,-0.03125439624367804,0.0729906937493191
GAD1,-0.01931687428748211,-0.014129091469335695,0.005895302640486052,0.041626787908783575,0.01899584720154511
COL14A1,0.016140949178635643,-0.0136253498306708,0.0031413350892429584,0.013904973929949787,0.010200903000495273
HLA-A,-0.04425904923685666,0.05551950779989033,0.04387649934766337,0.02596585035877575,0.08813923389951825
FGF18,-0.013004401906789328,,-0.017172387217119,-0.0035281937519412074,-0.02037798656422273
ADM,-0.0005798756361761315,0.044228698196425574,-0.025876834225890055,0.04857899569362772,-0.006283178609531601
CCL15,,0.00814694988607712,,,-0.0176738261651411
GNAI2,0.014571899215538281,-0.011300479893273336,-0.0448121143841695,-0.04521424548454232,0.043917164339222506
HDC,,0.07605681821245837,,,0.07723102315652658
COL11A1,0.0006718938290222501,0.029645252763225008,0.06299305152326411,0.042947355147537634,-0.035996613544351866
NUCB2,-0.00540105680209749,-0.06109230877727146,0.008596827762362395,0.009256109171731712,0.01937528432513261
CXCL1,-0.013735122051263118,-0.009466010993964172,0.04862492583358652,0.006609167256574327,0.15957410813489784
VCAN,-0.02082255101329674,-0.042912678338030814,-0.004716774390672836,-0.032248403502871184,-0.031658106747755745
MMP7,-0.025853635587129668,0.042647790700527044,-0.03404280518507772,0.01816671609685002,0.03538190346197341
PTPN6,0.049137257078683085,0.04000243755503077,0.024516157399018003,0.0018861013608817859,0.03023098821923597
PTGS2,-0.021956640013859368,-0.02018811513177029,0.07785736663916533,0.01372468395444892,0.030085552262627904
XCL1,0.06878004671651702,,-0.018131310275152312,,
CD58,0.03427969802216241,0.05373479070181799,-0.014369453177192505,0.02802010523580222,-0.001707825385258631
TNFSF14,0.05275647216258727,-0.009245801878750818,,-0.017935149708639464,0.0302896113673343
CNTN4,-0.025428756255103158,0.010516776825479697,,-0.03006289853478239,-0.002214697029001447
NTF4,0.013915546965322044,,,,
INSL3,0.009226305459440308,,,0.04545772955165179,0.06103595233389019
BTLA,0.03668940947530027,-0.011807205229077054,,,0.10068569030811242
MFNG,0.08047308425970758,0.024190241143494325,0.06522441835626915,0.0027622652000807825,0.05015160331594845
ICAM1,0.006172556049557744,0.01823535218198582,-0.02532433933806401,0.054361543731695945,0.0068367018169325534
PROS1,-0.020195627672009657,0.01195008898947398,0.03451314713548115,-0.05547577106461722,-0.01291402493571779
CLCF1,-0.04645769054569953,-0.014224170165235438,-0.007634435643191153,-0.009894223115887205,0.017072130545198523
PSAP,0.009572624423259957,-0.0462698838119038,-0.05323441011713972,0.05495846850190539,0.01487295404263341
EFEMP1,-0.004328888592965197,0.007645196022839082,-0.021675346726307065,-0.05155556717028011,-0.030071441706506243
C1QTNF1,0.026084261265503086,0.023338503406190574,0.03211467243170417,0.028941905654538844,0.00677838735261259
ALB,0.02936233191740818,0.06890783829617098,-0.01565567815240656,-0.03002299276231213,-0.027363813532512393
CCL13,,,-0.029838132764048928,-0.0201179953086114,
EFNA3,-0.027467236127296547,-0.012530313292635563,-0.013034503320026295,-0.015228249244284576,0.0949703129935115
DRAXIN,0.032671885225124486,-0.008432011040034501,0.02912843461213354,-0.017745557835323444,0.06373899970974098
RAET1L,,-0.010099230855694823,,-0.021789532516115,
NPTX2,-0.017297504557120074,-0.01991538423725783,0.008341160061074753,-0.03483339381634132,0.054794461876937525
FGF11,-0.023043308881919976,-0.004563952798515262,0.007953589639324266,-0.02477365831776986,5.3032140029386676e-05
CD59,-0.0020436802933497932,-0.015102148015932876,0.02526799326812663,0.008797813092034165,0.008574103103902914
COL9A2,0.08728883372084463,-0.0028424395266039375,0.025231129610117833,-0.039884467621781085,0.027529578862365987
DLL3,0.07245686200037847,-0.024045839738593946,-0.020061493399948,-0.03869225208808232,-0.004830984130354367
FGF5,,,-0.016034869086886002,,0.0027992981322725384
LIN7C,-0.03447279515504216,-0.053612407984649106,-0.00591243606317906,-0.0236603421359708,-0.008833713699759925
GDF7,-0.023203645095782485,-0.00924580151945894,,-0.01458022843903841,0.10508871996500074
PSPN,-0.013260197205569754,0.004782835656852132,-0.008184908024908654,-0.004785725682083913,0.006739327477759651
ANGPT1,-0.012059150357089397,-0.02994943764198278,0.05173440195191834,-0.03824138681889264,0.025380485654689283
PNOC,-0.04022220993111835,0.004440103189071399,-0.01565567815240656,-0.01728545631782491,-0.024976106690898666
L1CAM,0.02079885967274668,-0.057943291284666076,0.031532361253611765,-0.06226655949270377,-0.03039711436370286
APOA1,0.052865455560451205,-0.014963442067509918,-0.022325564556904046,-0.00797298633687066,0.1708124252907713
