,UKF243,UKF248,UKF259,UKF266,UKF275,UKF296,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.015714766226935704,
BMP1,-0.05673693882131195,0.03667359300094431,0.006710105111067527,0.07750006141846491,-0.020636515204679563,0.021576975359089028,0.017099867969526786,0.0889211681505642
NDP,-0.006175597663553485,0.021505638660059518,0.054520611690833255,0.05571431534073078,0.030170385695594253,0.05559333174668763,0.011291991250437254,0.07651457516839769
TNFSF18,0.03186025088781491,0.042784549242764446,,0.005996191993165864,0.024913025451696547,,-0.026508001113029055,-0.02430873417830757
RTN4,-0.051110399595154864,-0.025932736594803232,0.0016148247228890847,-0.07446114906601262,0.0070625499998380635,0.00612786795567694,0.07328421513240459,-0.08690567328841688
HEBP1,-0.03503932207710691,0.04377060507049609,0.04063975642111958,0.02498349534318809,0.05877514949595419,0.03413097418757755,-0.044930982703175894,0.03136503705674028
WNT7B,-0.041430289031023915,-0.03674642317934705,4.7047866218378864e-05,-0.01730763999343245,-0.030409436651550013,-0.014267907588083337,0.056277559894549536,-0.041773703681747515
PTMA,0.0738005825669383,0.05697697111881348,0.03872671981772352,0.08120362055741802,0.003256367946561372,-0.007315366712129921,0.037239944533137566,-0.0017963693301027287
FASLG,,,,,,,-0.013629411387451367,
CEACAM1,,-0.01580393568753256,-0.006720927330479647,,-0.007444871117604455,,-0.018963324149476886,
PDAP1,-0.0298719889148288,-0.00742070109578995,-0.01079155740708088,0.06955364093645555,-0.01374819487152299,0.031867374167998744,-0.008823568910579477,0.04729805492449257
QDPR,0.0024577190555207904,-0.024750630107746238,-0.0038693763009111605,-0.06428103436400835,0.06259618639048921,0.014704788658377833,-0.0366836992826444,-0.03206958994139448
POMC,0.10421237079067427,0.016885708406999916,-0.015667504330342082,-0.027413381673211883,-0.036544076295890765,-0.022804561609110374,0.012287436334708331,-0.012624685027452776
CCL18,0.06653213736775815,-0.019721818518551773,,,,,,
CCL17,,,0.018553456740377595,,0.005036478925422332,0.04745770080199987,-0.012353530572431498,
VEGFD,-0.0519670711267325,0.015527669407959237,-0.002550580394559786,,0.0062505522551400084,-0.012953581438028336,,
TNFSF13,,0.07620068239620893,-0.011379006680974281,-0.01618520273943786,,,-0.02012904696047623,0.04849302951416328
WNT5A,0.016975706493353754,-0.0013650164421254046,0.03550446504015732,0.01649642350629644,0.03414656704358722,0.05229185041987758,0.04630963519597569,0.0002039161721901448
CXCL8,-0.08058749211551279,-0.03512393886500932,-0.005731018734963702,-0.023022401138267565,-0.038953900131933686,-0.012062938275537996,-0.006072553480748921,-0.025910830528458408
GRN,-0.009541789825432634,0.059036126910609416,0.00401547606021366,0.06525082206134065,0.022691861998201182,0.051422199115694824,0.0696660328214137,-0.006692981138674841
MIA,0.01982668554325524,-0.030722449939177558,-0.026037816499719143,0.08546223473297253,0.026740643148561928,0.004451021924483353,0.026099709131427166,0.02567311122475934
COL4A4,-0.002785586537719024,0.021681615446730876,-0.024091931734059876,-0.015399505337587382,-0.019905256850795718,0.04545363656976814,-0.03627843579514663,-0.029555660714268704
TAC1,0.06767769824077899,-0.024231869442015348,0.001482961798142062,-0.028503370524235228,-0.019366417787193765,-0.011215901596566843,-0.01623997209732168,0.03151284463290148
RARRES2,0.0434391947668349,-0.053254572149237574,0.05899376407389299,-0.02975954509171016,0.08568693045888338,-0.024804777257458676,-0.023525870199602877,-0.018082242295827188
FGF7,0.08896586416418059,,-0.018554174878196578,0.06608372535095854,0.004754764551626461,-0.003511516094520279,-0.04939079330230168,-0.007303981802305502
HBEGF,-0.04960565119238833,0.05286685646284498,0.04757905581999247,0.05842985853104236,0.013603791282788224,0.029271122461603863,-0.022051415210833897,-0.00626146274129164
CSF3,-0.052313885015301154,,-0.019662545454230688,,,,-0.01300636193574537,-0.03108917343431642
PI3,-0.041602695436559874,-0.020748184587981264,-0.03393161714679752,,,,0.03318934405744719,0.044001089390058305
PCSK1N,-0.04088479754253277,-0.024759139107685388,-0.012081969922886097,-0.033713547148175635,-0.036580922893324486,0.027135790006560315,-0.020949062784863862,-0.06388792042696154
NTS,,,,0.08390065782519773,0.03864166255021375,0.030082863191365695,-0.01926064846349027,
SFRP1,0.12188810938236246,-0.008781778507563454,-0.014393947977214657,0.05371451908856375,0.09770634886127291,-0.01765967007849534,-0.01881307978893217,-0.013161304295972674
CXCL13,,,,,,,,-0.02521754277505676
MICA,-0.0036066499021591243,0.0673139652926093,0.01617055564129197,-0.03990212477274382,0.03531440377906364,0.03429216988226096,0.012482406503856385,0.016981377799353554
TG,0.044979139456861834,0.0040933616783383475,-0.015533350361674149,-0.021699344624969977,-0.004377779457132077,-0.012780226417843292,-0.025364886639127684,0.02902185778458274
ADA,-0.05072857760275252,0.07091260312817328,0.006484075893991812,0.1146674048277718,-0.022585034326154184,-0.006343361664936593,0.011262164851314354,0.020721411647696815
LAMC3,0.04776681027930835,0.10986155982318817,-0.014955955984002338,0.08044991942106085,0.007992621903717313,0.003863226087583867,-0.0038009463387924667,0.027112315864413847
CCL7,,-0.012544742632953531,-0.011230587493401318,,,,0.10484593788601637,0.017785160247371284
NGF,-0.03013951625788741,0.010707810926904437,-0.02573214437410502,-0.02070699490585402,,,-0.007894194925013384,-0.02072161602799239
TNFSF15,-0.03728634312530049,,-0.012505808454900472,0.1391500097364157,,,0.010222210507714897,-0.019562205971269054
HMGB1,-0.029159808076526288,0.028447307828868056,-0.004510788736079017,0.0427060756216064,-0.08104914707569236,0.030721938869006777,-0.03570905373400604,0.05412656406855106
ITGB3BP,-0.016072964734136382,0.016759391591300427,0.0034203243358956526,0.04976948808615882,0.006278304542920629,0.051133910812556506,-0.021733709900666972,0.003673948485633505
