,MGH258,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HMGB1,0.06195137714861218,0.001310584344577369,0.04748136275752155,-0.00031266343950450893,0.08983911939675306,0.003536761182531264,0.01926132663558621,0.10102764695716208,0.04455929027005828,0.026607609160468105,-0.029687133301370523,0.013883417530736564,0.035641730046273114,-0.01263104553151805
ITGB3BP,0.057829982409776486,0.006768054955155598,-0.02556168710508305,0.020776570385280888,0.13625142317332384,-0.019755217221768186,0.015247546250765834,-0.026809616712125617,0.012093668678829139,0.019886730817193485,-0.02763177407004456,-0.011753228264236562,0.02769512624215468,0.05462315669730587
AANAT,,-0.010778798614995535,-0.01993947226707695,0.005662876585765772,0.09492559085186945,0.010640417809056016,-0.012733421527452136,,-0.007901193711812991,-0.02489889292179207,0.04080878635827909,,0.1456447925503326,-0.02767176113046906
RELN,-0.0189491579941017,0.03687099787633656,-0.017676487686661076,-0.013732293853143193,-0.050358559968193495,0.022931028927843558,0.06754951971296838,0.182456032000127,,,0.006016741754936712,-0.010444963750037006,,-0.00695255830783603
IL15,-0.012262487762498754,-0.05818290950389109,-0.01607386467240824,0.0443400375043222,0.10436131361991854,0.0037225657600905323,-0.027368295854234243,0.057540057730275186,0.0401930394644001,0.01807205744559305,0.06571283057784046,-0.04330969859112633,0.016218291514161293,0.0976965264922377
UTS2,,,,,0.14398261028579995,,,,0.03249157992686227,,,,,
BSG,0.0034762938315089295,-0.027379574128581552,0.011575885671807892,-0.030499650483447785,-0.03723908371557504,0.06366309299758663,0.0163468059432617,0.08734445947888146,-0.0010353533597387053,0.03461932696820612,0.15072507436836302,0.0033700969631561637,-0.023382869864844256,0.14178536105415193
ADAMTS3,-0.006907746840327022,0.004538727986139516,-0.004205716099613529,0.04431316500126112,0.17427609235024244,-0.049215634593639764,0.004921165008330192,,-0.05413475316114008,0.029528314707790725,0.07274199556421099,-0.01946963610754363,0.08108479917003497,0.08065432283823401
CD34,0.0566818280318585,-0.009995852187370912,-0.004808510303070395,0.01412260059241793,0.13245761886323965,0.029632021574551713,-0.02382388593882377,-0.007258142232260483,0.038497316885001145,0.013750663104565288,0.05112786142192289,0.01644391726106336,0.02885352519995711,-0.015800463603509077
CCL23,,,,,0.06242301336403913,,,,,,,,,
PLAT,0.054419694205679874,0.017311223260140163,0.027233960028836827,0.04878244367474767,0.1688640392730233,0.06406178318690586,0.03986798247413027,0.07918801859334773,-0.047406097435191454,0.06244354669815718,0.07291390178023631,-0.024815306185903257,0.0690617973528511,0.06230424786656163
NTF3,,,,,,,0.07529966384513273,,0.021363986603145178,0.020395582430564083,,-0.05361217737724635,,
LTA,,,-0.025222560324781353,,,0.048894808539751276,,,,,,,0.011253336101049963,
CKLF,-0.011423262848528284,0.0054160287105779635,-0.018390768906555804,0.11120497856761362,0.15572077852392563,0.05496287779465921,0.03588569735741574,0.11617495269944801,0.057020739027099566,-0.0359148246093463,0.03153960751735751,0.02680834812653692,0.010920231139634326,0.1241381880491217
CD24,0.10409836241999028,0.03145633458026476,0.013616031336606636,0.10465115315989194,-0.0052057216345193615,-0.022599687079580804,0.048658355514342194,-0.06703030550857698,-0.009678751434060266,0.024177387901067087,-0.019337353550620006,0.031605606759918095,0.045926788074726124,-0.06864019747893038
HSP90AA1,0.027215779309458253,0.01049571079606029,-0.02041559203929216,0.026803196698795592,-0.16606246626163937,0.011354422505618186,0.04360878469351932,-0.005846073092852352,-0.11976464311365152,-0.02505851341701304,0.04949772718535726,-0.04169567768236251,-0.010836534574925321,-0.16334085387379696
BMP4,-0.023523294178629063,0.0023026484816113654,-0.05290548035781431,0.023842273994295497,0.032920835182660646,-0.01667831902820154,-0.003874713533951733,0.0018536043676014315,0.008676048571292196,0.04461252130522438,0.037578077006207564,0.01062821319802732,0.01769446189771739,0.009028349526460892
SCGB3A1,,0.03853224084638279,,0.09949809534733992,,,-0.010740765600047678,-0.043979015954308316,0.056846572804875074,0.016917035704381765,,-0.04318691412687708,-0.00935412816893195,-0.01927547290363168
IGFBP4,0.07654673212580448,0.009168298130346078,-0.02447040768354374,-0.015211238191773646,0.20024454705037045,-0.004788300021370793,-0.00497887854662125,0.05651495124168289,0.0891734712081954,-0.004234878453287714,0.08871133609568148,-0.09397137589489027,-0.04756124819036662,-0.040244226027986614
RSPO4,,,-0.0155231934499136,-0.018327685876570923,,0.03677197024968101,-0.010740764028967736,0.11535881815329646,,,,-0.029084548730414578,-0.004162152465714973,0.11550226057365445
LEFTY2,0.060447307116569364,0.06201479351779141,0.06533670315812412,-0.002915234072369189,0.1584446422900198,-0.0039653724546616165,-0.011777379120193448,,0.03358497905183439,-0.01734542259819739,0.08355329835556924,0.030824737262726266,-0.0060534424963195905,-0.04274933085823015
PF4,,0.0811452527335741,-0.01716988418381414,,,,,,,-0.024483352911659036,,,-0.00582512073723212,-0.027333657143723666
ANGPTL2,0.10482534081847422,0.012963894190837585,0.03342482354175309,0.07858312404750294,0.1624489633611607,-0.03453217812080012,0.001918404177021048,0.06086901699653281,0.13144314769457602,0.03934472904259095,0.07063643920643506,0.0500883120796781,0.0013950244627556597,0.010013264125452316
LRIG2,0.002389751998968272,0.008839998269952012,-0.014431098839246894,-0.010877298334080703,0.11798532713143467,0.009784588855758582,0.03077833476767599,0.06072805646629353,0.08025164847526259,0.06675720841063437,-0.002218663215555775,-0.006231488887673289,0.04478346589993793,0.07262633302070556
ICOSLG,0.06791859872484231,0.06756979256201427,-0.001441181843846798,0.07129357275361176,0.08208447315336667,0.002831664699109796,-0.020383964376276837,0.07703260180217152,0.08089690838421484,0.09290095349241662,0.030894641180918413,0.024315455751538196,0.04391295370253691,-0.039303167557362115
WIF1,,-0.0323330004692083,,0.010409960892492158,-0.08858760165444976,-0.020940431729819766,0.00825425580033897,,,,,0.10037822794362952,,-0.030064343928704506
NPPC,0.013250649488023064,0.0606173015746458,-0.004285979121288411,-0.05879310922153829,0.052345436866165586,-0.04084812876006795,-0.014927033507189871,-0.01806167064808475,-0.023736706445218143,0.018914734494643193,0.03717312717057676,-0.08819131108936508,,0.01916416593087531
LYZ,0.01547049155468808,-0.02496731383311264,0.012610919512899903,0.011122172735809321,0.15037560508376394,-0.03555359997700696,-0.00865898986193645,0.05966823342833731,-0.012224041885636916,-0.027713801198043377,0.0210474341451075,-0.0028117316038481174,0.004208248769670133,-0.08130672936478787
EREG,,,,-0.021814542935925756,,,,,-0.028391449119103608,0.0327559160946728,,-0.036225295811272824,-0.02430333813218428,-0.00034506275226831083
SPTAN1,0.011847515038909155,-0.009900968301643267,0.03594511183940238,-0.004130210124038202,-0.00896956934267935,-0.032323450665899464,0.010747622031030192,-0.011548686347845229,0.02994652287877197,0.035221933055366195,0.06243182736691951,0.038568801772332954,-0.01735205108459234,-0.050312664628383436
PTH2,,,,,,,,,,,,0.06975875617744055,,
LIPC,0.019230160771334333,0.05919195511541713,-0.03085556064583423,0.051342033872930314,0.07581070566181745,-0.01426553547228334,,-0.063789132032872,,,0.014993692802404675,,-0.0154583022672277,0.1651979047779561
COL8A1,0.0323628138189875,0.022931609973577988,0.00855927329224964,-0.031546674090006256,0.04714925608065641,0.010549604422546217,0.01687818115371469,0.07814235296854254,-0.019594740369278964,0.023075020468500667,0.08508282786017526,-0.0385747748531423,0.010395504653433483,0.05530513010894063
GSTM2,-0.034035948755674464,-0.008471700656711014,0.017871491808302366,-0.048489326931102625,-0.025481642484892725,-0.03935641611833981,-0.03174621465464727,0.018639810205587738,0.0782058340026661,0.04379595261793081,-0.03073644178187167,-0.006027719190041566,-0.00028287983839617067,-0.05033889681795734
SPX,0.03732620711909357,0.04053457329425217,0.025620402418771872,0.045539634136001136,-0.04765339303037946,0.01609096558153189,0.047460119626347864,,0.028974504363746052,0.041231658655738114,-0.0690004657110881,0.009551030178181616,-0.018886456843901493,-0.0425251273732756
MFGE8,0.020273626679316394,-0.00694917928128122,-0.02412255455824562,0.07037801127341856,0.04543632270636902,0.012270619294476329,0.010793321594334701,0.07550212387284458,0.034759713260975385,0.01222395833638296,0.1513748711872228,0.016061239619451034,0.0006066229129318211,-0.03919367718438967
TGFA,-0.004046410327377558,-0.01843981010774636,0.034276113488039765,0.01632700585804463,0.04968555293953631,0.0380390386443596,0.002119425501684791,0.04079459946456399,0.08311736484801367,-0.0010111890703785869,-0.020862654230207885,-0.012268648793685364,0.07712854010533235,0.040302604949372184
SLIT2,0.19715442505887115,-0.026716744173175235,-0.014778570245564192,0.007669202299565353,-0.06443411385954353,-0.05668397239094096,0.022325148075293344,-0.033487111464605895,-0.005860481316748117,0.004553009207727382,0.036226291582684235,-0.00037163653157076343,-0.014896241639794243,0.009439384897293544
PLTP,0.04376696072995081,-0.00868006068753576,-0.018835427163946237,-0.012901793075646383,0.21249526503379926,-0.03879840342673439,0.04050960361724891,0.06817926381400431,0.06722437834228479,0.02154158852353803,0.1218322150437452,-0.03502617227003038,-0.03910181124698728,0.08128612228233092
APOD,-0.011568499138480237,-0.03901045571600346,0.02570417335814802,0.07493779746934986,0.025435454623753354,-0.010872696231714583,0.011184247384090674,0.06711812523476857,0.05613484613814687,0.0707076026425266,-0.0935021364943011,0.020317358011767674,-0.04682560024912853,0.006703009323759679
B2M,0.029272321477589496,0.015326341453108495,0.004963620238642169,0.033281473303407846,0.230879996250842,-0.026702130160600305,0.047977827045361444,0.15779257897222637,0.07249889348410461,0.018403990774778216,0.15382597222130012,-0.028336047920657293,-0.03148836183451632,-0.04138192383027551
OMG,0.02884855385930235,0.005854921099338849,-0.005419980910190089,0.038507908052012096,-0.05295599834632855,-0.037428369111500076,0.010924031641183902,0.11375068674325073,0.07751135000038015,0.05623490774663969,-0.10382793438436844,0.01911631616601645,0.03266662296815808,-0.0577539723620218
CXCL3,0.0845606766029799,0.048733487540664505,-0.0088371023435192,-0.060755924896426505,0.08920911824013403,0.0330646049343793,-0.011490347163869747,,-0.02362162850309718,0.06537279707283701,0.009326563206212076,-0.05166059274330272,-0.025625116909156965,0.06549614196300071
CXCL10,-0.04765427169424279,0.03215842704389454,-0.003850247911574548,0.03660035673558638,0.19152464614112114,-0.03806321203619804,-0.01745467833996914,0.09787587491299166,0.03465459438546966,-0.032839273892571366,0.022167058453763284,-0.03974135940498086,-0.051450339941935236,-0.02336194389748584
RSPO3,,0.04305531882730495,0.08113705733728678,-0.024152523257159518,-0.04292235021382458,-0.03393223525479217,0.03358629108502072,,0.024490402186415468,0.0044063426595691724,,-0.04087418419971699,0.03134572553247176,-0.08336193541399241
CORT,0.06135319098140882,-0.042942295726571385,-0.011078104656341452,0.03872434185463571,-0.03702137084290847,-0.010778701162694939,0.021620073486159012,,0.0562717982391916,0.08873742655545676,,-0.03168708527898434,,
NCAN,0.03195721149911415,-0.08190764195695836,0.013502740189152708,0.07181530064637963,0.03391825306799604,0.02486901593676968,0.002096521851155553,0.0031584733810852725,0.0585194744420113,0.040883400749753405,0.1674700886989758,0.11370853495296451,0.05990285818528559,-0.013619381442573351
PRG4,,0.037308127882642955,-0.01967939778422942,0.06645885175449734,0.03895960726517863,-0.0028924829440821072,,,-0.0024559086669997936,0.02668324581622597,,-0.01895929842232791,-0.013516803237608422,0.0017111804707517285
ZG16B,,-0.030634252549648116,0.13391021945154538,,0.008142583922230773,-0.018539223232945413,,,,,,,-0.0019456622087875145,0.06284830219666897
TGM2,0.009072457680786525,0.028118173273705888,0.006673029787076394,-0.09182803674450762,0.11117964871272311,-0.012253529654353345,0.021930578150219485,0.09762440643433176,0.028587607984003005,-0.0015441406161850076,0.023159688070834107,-0.03485708310112364,-0.012839942501000198,-0.04003864043447504
VEGFC,0.05720262352847261,-0.04218319722560501,-0.01815287459912769,0.026228728644843758,-0.008750946978913415,-0.031648084411643254,-0.005095971754452081,-0.051822813404735636,0.0021797387360698232,0.027164301102309288,0.015519613283357075,-0.017777224330359047,-0.056112609407199976,-0.05468511707856057
WNT6,,0.07194501195290545,-0.02721914111121193,0.009656563066270876,0.04131101299297575,0.028160546259547108,,,0.0173374183385804,-0.01821878837435717,,-0.018293363537964458,-0.0254620173653753,-0.024094916531998405
NRG4,,0.13152178156427313,0.03580922142846051,0.0018726977138414692,0.10971079102608383,-0.03561684959800376,0.02883649280909049,-0.03209424229026541,,,0.09544781047189171,0.03244676703169493,-0.01690841253330799,-0.03623505881163556
PMCH,,0.03450226323987011,-0.02393833158681918,,,-0.027136288014412185,,,0.0579576653384529,-0.02452464221945634,,0.044026509497340105,-0.02456069660743227,-0.024154281888390097
COL9A1,0.001301679437472881,0.011578051484636585,0.02263451126604085,0.06098119617519358,0.03708698098660476,-0.031172540279671642,0.01441246553719111,0.1299158659020131,0.06209794009513441,0.01647062687187214,0.03975420578750066,0.03357480197882983,0.03457393197172366,0.07051913752965726
GDF11,-0.0029266122446807235,-0.0278826815749679,-0.012273790095917862,0.0467212169477988,0.13679071420735678,-0.00144660473990208,-0.043298817974623274,0.01970068754423617,0.04424621160807722,0.048973984797744084,-0.008055693058078251,-0.049169940584494656,-0.03074978439647301,0.026148857177915773
RAET1E,,,,,,,,,,,,,-0.01854840841152716,
IL24,,,,,,,,,-0.029973878376795587,0.08321883619479799,,,,-0.028314479124934233
SORBS1,-0.07802314547954456,-0.008919280382996433,-0.012504775607346075,-0.06820913727617418,0.00822991127475125,-0.005183481531551961,-0.024535338315580673,-0.09755423119438988,0.03744573552186011,-0.04597127392018922,-0.04737068222516971,-0.03298870465672335,-0.02579965801374165,0.02827017573993606
DLL1,0.09194531391556807,-0.009339450692172579,-0.01221611474585831,-0.00686207018285346,0.0921118611720339,0.0007932742847853658,0.009140453697624298,-0.008514923941693653,0.05139893678432732,-0.004776136012153021,-0.007271292277534186,0.04960520519451222,0.03947511350755663,0.06413725541946544
TLN1,-0.007702620245789564,0.042505737930154615,0.033201162440705215,-0.0019312094370333688,0.18513492168048584,0.05462841727982688,0.04578721736911716,0.09892190183798455,0.006495411011224076,-0.017085292163008737,0.06553316121626969,-0.0006203589758208301,-0.08180251952957805,0.004896376004341933
COL2A1,0.06761888103162762,0.04299920503467611,,0.019192045300771444,0.024452380375628607,,,,0.03406668537688485,0.014398594743669727,,-0.01325670462597005,0.009471148362743213,-0.0022667720883721813
SHH,,,-0.006285075226427393,-0.006776374348129374,0.1202407922578595,0.03969822222793996,-0.012332314442941254,,-0.0315219405364159,0.05330251164173713,-0.007943377203618221,-0.09005382390040195,0.013833366842660516,0.04005351364147416
PON2,-0.0031804373963107988,-0.03577468710020628,0.05295928785698544,0.00035748550241365603,0.13280901002610968,0.07493839768751757,0.0002009764131400689,-0.017919428555070588,0.0779390748755375,0.010154301794347413,0.044448554773084445,0.08972388321393465,0.027078588737914203,0.15668819690821253
ICAM5,,-0.022262832102805337,-0.013420297363440355,0.02525098868124908,-0.06706434040248917,-0.049809505272046965,-0.030817526673668078,,-0.02587269683647803,0.0067421960231294625,,-0.0874403636496838,0.04840776281161251,-0.07282982439739417
HPX,0.01321985952481544,0.0512312968559829,-0.025369671589098208,-0.006234131141465465,0.062047372693925976,-0.028764545686564887,-0.010740764505052491,0.21203252270753692,0.005373458145832553,0.01688986535157963,0.00014179049857877775,0.011833346163238345,-0.005583700599340755,0.17551844323043211
SFRP2,,0.019817031885380015,0.026161288410904766,,0.027622314746951447,0.046918279678298654,0.01590537652888489,,0.039439876961654255,0.0694481395851438,-0.05342258597154239,-0.04777007576746518,-0.04740025538297905,0.08063200459065988
CFC1,,,,,,-0.02333178896032647,,,,,,,,-0.032062325732379354
CD70,,-0.02352458440205881,-0.039587183482559345,,,0.05655111525872824,,-0.03483157098910506,-0.0026620109834073103,0.0014557168176002658,,-0.0035615558928946125,-0.025796838437175076,-0.06365474674529367
HP,0.05826417792068112,-0.014737184722687492,-0.05588255665822889,-0.026956920786746483,0.09427895279484859,0.02807123149669067,0.01801756020152025,0.007671241892034105,0.1140416665184997,0.025187122756778098,-0.018836920403554645,-0.07950443739297389,-0.02529313580424454,-0.0549161997467756
CXCL2,0.048106787477922686,0.003943825676991949,-0.007652238907934331,-0.031242287787187576,0.030991030429241007,0.0215876583246048,-0.014927032338954139,-0.0021004929825068843,-0.009552892299690724,0.03949364183421056,-0.023401256402493617,-0.06993681191922449,0.0036133453459194632,0.05113123339404782
NPPB,,0.018870974423688215,-0.07284811775805286,,,0.03353844421221595,,,-0.02670062349998101,-0.012119842688406768,,-0.03305032538465005,-0.0171517014214103,
CCK,0.0282902637137757,-0.00851002730446592,0.008759155928921033,0.05963227289741639,-0.16862338926543458,-0.07820059881880713,-0.08688645140828041,,-0.014392302789061957,-0.017053912986039012,0.0143991607300096,-0.08720910191205061,0.01642882913684853,-0.17079401729430002
SEMA6A,0.00956633423394399,0.007937972980751839,0.027081422067631578,0.0354474093961907,0.12045302367061497,0.024209277802286273,-0.013873518584508839,0.1439007167709428,0.043199727299597125,0.058965711624983125,-0.07189603762562845,0.07449042234853721,0.05565168890803977,0.13413768563989914
IRAK4,0.016777783901820185,-0.042839232488190195,-0.04406357441638359,0.04435639130622654,0.04348727330471761,0.019437828059728813,-0.02006921213220785,0.02037601388939143,0.0008561324906669395,0.00770969930016195,0.06259968965964623,-0.025946831513844103,0.026828546952253975,0.047179099914357606
GSTP1,0.02846047382697174,0.042045533791647154,-0.0059912254120029675,0.042891070793463465,0.12808236247564203,0.08628807436365495,0.0886092842991889,0.04278339447745895,0.04826128110931613,0.005914926090556833,-0.03903407626010927,0.05579525650724944,0.03534056303225976,0.12765409878990527
VCAM1,0.06696330110624439,0.017025601921548294,0.02031412188931412,0.014555460590390056,0.19520641388294036,1.1061925728196512e-05,-4.803541419507389e-05,0.02445134438235452,0.028424378768539708,0.01611169216546267,-0.022142778489653115,0.04725513566279027,0.020051600204056864,-0.013141408299984385
NXPH3,0.12441639154873545,0.028340304748698048,-0.023324224879659246,-0.01603525080387098,0.07908823742563167,-0.019946053497760362,0.00620747243108344,0.011627266397021099,0.02646849662253419,-0.014570475616766308,0.08573035158364548,0.04686387401521601,0.030879737983366812,0.11132854239628763
MTMR4,0.08508333330394399,-0.009137231076415028,0.049204234686021336,-0.018202566527198264,0.04092099434376248,0.021577515561814555,0.01785794225407171,-0.06152177105705157,0.006702005262581951,-0.018826050838702552,0.011169305600544297,-0.023442899676540226,0.058113382540687514,0.006846391389752595
LAMC2,,0.10157430289526345,0.00048365226699999644,,,-0.025719422192537124,,-0.03209426153091747,0.09284263297243422,0.020646987677334753,0.07748476823506807,-0.021464220459143066,-0.005556828800590009,-0.0039913709000744205
